Date_JNPR_L01d,Open_JNPR_L01d,High_JNPR_L01d,Low_JNPR_L01d,Close_JNPR_L01d,Adj Close_JNPR_L01d,Volume_JNPR_L01d,Daily_Return_JNPR_L01d,Vol5_JNPR_L01d,Vol10_JNPR_L01d,Vol20_JNPR_L01d,Vol60_JNPR_L01d,SMA5_JNPR_L01d,SMA10_JNPR_L01d,SMA30_JNPR_L01d,SMA60_JNPR_L01d,SMA100_JNPR_L01d,EMA5_JNPR_L01d,EMA10_JNPR_L01d,EMA30_JNPR_L01d,EMA60_JNPR_L01d,EMA100_JNPR_L01d,Short12_JNPR_L01d,Long26_JNPR_L01d,MACD_JNPR_L01d,SIGNAL9_JNPR_L01d,Ret5/10_JNPR_L01d,Ret10/30_JNPR_L01d,Ret30/60_JNPR_L01d,Ret30/100_JNPR_L01d,Emaret5/10_JNPR_L01d,Emaret10/30_JNPR_L01d,Emaret30/60_JNPR_L01d,Emaret30/100_JNPR_L01d,RetMACD_JNPR_L01d,DayRange_JNPR_L01d,average20r_JNPR_L01d,PRVHI_JNPR_L01d,HitLevel_JNPR_L01d,hitlevel_2_JNPR_L01d,hitlevel_1.8_JNPR_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,37.22000122070312,37.5099983215332,37.20999908447266,37.22000122070312,37.22000122070312,4928300.0,-0.34805156286161754,1.1315090716207195,6.839620257997433,4.908219753356769,3.043203777780746,37.48399963378906,34.41499996185303,30.974333254496255,28.908166726430256,28.41870002746582,36.70848779125971,35.078819747773565,31.79535788850136,30.106324876344072,29.436726939061725,34.54139626937224,32.207693504717156,2.3337027646550865,1.596869443905391,0.26866864815006525,0.26866864815006525,0.26866864815006525,0.26866864815006525,-0.26866864815006525,0.26866864815006525,0.26866864815006525,0.26866864815006525,0.26866864815006525,0.1999969482421946,0.41949977874755967,37.5099983215332,36.64840021133423,36.73400020599365,36.81960020065308,1.0,1.0891762218607537,1.0464573225440281,1.3935032662952316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34805156286161754,-1
2024-01-18,37.29999923706055,37.41999816894531,37.22000122070312,37.31999969482422,37.31999969482422,4977800.0,0.26866864815006525,0.46316687247420074,6.879369988371703,4.904345112179685,3.0434574300301604,37.42999954223633,35.14499988555908,31.25533326466878,29.10816672643026,28.513000030517578,36.91232509244788,35.48630701087368,32.151786392135094,30.34283880481883,29.59283135006692,34.96887371944178,32.586382852132495,2.3824908673092864,1.75399372858617,0.24115796710569756,0.24115796710569756,0.24115796710569756,0.24115796710569756,-0.24115796710569756,0.24115796710569756,0.24115796710569756,0.24115796710569756,0.24115796710569756,0.2200012207031179,0.41699981689453214,37.41999816894531,36.58709880828857,36.67099876403808,36.7548987197876,1.0,1.0650163512339672,1.0401850235116672,1.4027091958286433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26866864815006525,-1
2024-01-19,37.29000091552734,37.5,37.27999877929688,37.40999984741211,37.40999984741211,4812100.0,0.24115796710569756,0.410922647179063,6.831715178193588,4.906130615466694,3.031453931620725,37.36199951171875,35.908999824523924,31.543999926249185,29.315666739145914,28.60630002975464,37.07821667743596,35.836069344789756,32.491025969894906,30.57454900293664,29.74762676585593,35.34443158528337,32.9436878147458,2.4007437705375665,1.8833437369764494,0.16038859539091713,0.16038859539091713,0.16038859539091713,0.16038859539091713,-0.16038859539091713,0.16038859539091713,0.16038859539091713,0.16038859539091713,0.16038859539091713,0.12999725341797586,0.40149974822998136,37.5,36.50259857177734,36.58599853515625,36.66939849853515,1.0,1.0404633850648912,1.0346619301546474,1.3924853848481822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24115796710569756,-1
2024-01-22,37.43000030517578,37.5099983215332,37.38000106811523,37.47000122070312,37.47000122070312,4976000.0,0.16038859539091713,0.3379985406302179,6.842617555314355,4.878203584330221,3.0322205453780016,37.354000091552734,36.66499996185303,31.832666651407877,29.520500087738036,28.698900051116944,37.20881152519168,36.13314786768309,32.81225017962447,30.800629403519146,29.900545071892505,35.671442298424864,33.27897028926115,2.3924720091637113,1.9851693914139017,-0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,-0.480385106249547,0.19000244140625,0.3924999237060559,37.5099983215332,36.61670055389404,36.69700050354004,36.77730045318604,0.0,1.0187917668189432,1.0297694422154302,1.4026920847039328,0.0,0.0,1.0,0.001746098,0.001746098,0.99261272,0.99261272,-0.16038859539091713,-1
2024-01-23,37.40999984741211,37.45000076293945,37.2599983215332,37.29000091552734,37.29000091552734,5253600.0,-0.480385106249547,0.35460098838761184,6.894413727038789,4.892544017140819,3.0314184666954134,37.342000579833986,37.37200012207031,32.1136666615804,29.724833424886068,28.7867000579834,37.23587465530356,36.34348478547295,33.10113732387627,31.01339568260138,30.046870930182305,35.92045131644063,33.57608366898457,2.3443676474560533,2.057009042622332,0.26817454106502586,-0.26817454106502586,-0.26817454106502586,-0.26817454106502586,0.26817454106502586,-0.26817454106502586,-0.26817454106502586,-0.26817454106502586,-0.26817454106502586,0.31999969482421875,0.39049987792968877,37.45000076293945,36.64649848937988,36.724998474121094,36.8034984588623,0.0,0.9991972722321969,1.0245543286533523,1.4091674398604295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.480385106249547,-1
2024-01-24,37.43000030517578,37.5,37.18000030517578,37.18999862670898,37.18999862670898,4979100.0,-0.26817454106502586,0.33820274014238544,0.7976226193144225,4.904542685103132,3.033346871566483,37.33600006103516,37.40999984741211,32.386999956766765,29.926666736602783,28.87350004196167,37.22058264577204,36.49739639297041,33.364934827284834,31.21590725453933,30.18831900338085,36.11576628725114,33.84378107326045,2.271985213990689,2.1000042768960037,-0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,-0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,0.1075582602969583,0.15999984741210938,0.38699989318847783,37.5,36.59090103149414,36.66900100708008,36.74710098266601,1.0,0.998021924975173,1.0198147354133162,0.16262935619606098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26817454106502586,1
2024-01-25,37.33000183105469,37.38999938964844,37.22999954223633,37.22999954223633,37.22999954223633,3637100.0,0.1075582602969583,0.31091403883255314,0.37527461156362785,4.908383870488523,2.950001643260524,37.31800003051758,37.373999786376956,32.64866663614909,30.103666718800863,28.9546000289917,37.22372161126014,36.63059696556421,33.61429384115267,31.413090608234313,30.327758221972047,36.28718678801809,34.09461207096237,2.19257471705572,2.118518364927947,0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,-0.0805768994513209,0.18999862670898438,0.3819998741149915,37.38999938964844,36.64860023498535,36.726000213623045,36.80340019226074,0.0,0.998501638674494,1.0161920551350423,0.07645583993948653,0.0,0.0,1.0,0.002115727,0.002115727,0.992452323,0.992452323,0.1075582602969583,-1
2024-01-26,37.22000122070312,37.2599983215332,37.06999969482422,37.20000076293945,37.20000076293945,4540100.0,-0.0805768994513209,0.26621728837649955,0.3283684191317748,4.901245903154071,2.946353048934112,37.27600021362304,37.3189998626709,32.91033331553141,30.283333396911623,29.03350004196167,37.21581466181991,36.73412492872334,33.84562977159053,31.60282536740497,30.463842232684275,36.42761970723676,34.32464086296068,2.1029788442760804,2.1154104607975737,-0.08064187817641477,0.08064187817641477,0.08064187817641477,0.08064187817641477,-0.08064187817641477,0.08064187817641477,0.08064187817641477,0.08064187817641477,-0.08064187817641477,0.1399993896484446,0.3794999122619641,37.2599983215332,36.549599666595455,36.62599964141845,36.70239961624145,1.0,0.998847781312305,1.0131128680492925,0.06699692805057214,0.0,0.0,1.0,0.004663022,0.004663022,0.971582115,0.971582115,0.0805768994513209,-1
2024-01-29,37.15999984741211,37.27000045776367,37.13000106811523,37.22999954223633,37.22999954223633,3616900.0,0.08064187817641477,0.24753387015010625,0.2849663617516794,4.903125190234878,2.9422665969933477,37.22799987792969,37.29099998474121,33.172999954223634,30.455166721343993,29.115700035095216,37.22054295529205,36.82428394936206,34.06397620840639,31.787322881333864,30.597825545744712,36.55106275877515,34.53985261698109,2.0112101417940593,2.094570396996871,0.1342982478520426,-0.1342982478520426,-0.1342982478520426,-0.1342982478520426,0.1342982478520426,-0.1342982478520426,-0.1342982478520426,-0.1342982478520426,0.1342982478520426,0.299999237060554,0.3764998435974139,37.27000045776367,36.42509851455688,36.50099849700928,36.57689847946167,0.0,0.9983105814583331,1.0107608068217944,0.05811933220045488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08064187817641477,1
2024-01-30,37.25,37.43000030517578,37.13000106811523,37.18000030517578,37.18000030517578,7929000.0,-0.1342982478520426,0.15582913802946435,0.25862135523122154,4.903610858811733,2.9371470435446994,37.205999755859374,37.27400016784668,33.4259999593099,30.630333391825356,29.195000038146972,37.20702873858663,36.8889596504191,34.26501002110119,31.964131977197532,30.728165639990873,36.647822381298326,34.73541911240292,1.9124032688954031,2.0581369713765776,0.5917192546996612,-0.5917192546996612,-0.5917192546996612,-0.5917192546996612,0.5917192546996612,-0.5917192546996612,-0.5917192546996612,-0.5917192546996612,0.5917192546996612,0.32999801635741477,0.3744997024536147,37.43000030517578,36.441700801849365,36.51700077056884,36.592300739288326,0.0,0.9981756610054973,1.0086223382600574,0.05274100304400825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1342982478520426,1
2024-01-31,37.20000076293945,37.22999954223633,36.90000152587891,36.95999908447266,36.95999908447266,5567000.0,-0.5917192546996612,0.28118051644997183,0.2986896729667589,4.905864860255829,2.9410359717469268,37.15999984741211,37.24799995422363,33.68099994659424,30.79850002924601,29.27800003051758,37.124685520548645,36.90187591115611,34.438880283254186,32.127930898747536,30.851568282455858,36.69584956640207,34.90020281403772,1.7956467523643482,2.0056389275741315,0.18939311839332149,-0.18939311839332149,-0.18939311839332149,-0.18939311839332149,0.18939311839332149,-0.18939311839332149,-0.18939311839332149,-0.18939311839332149,0.18939311839332149,0.2700004577636719,0.33149967193603624,37.22999954223633,36.60610095977783,36.68100090026855,36.755900840759274,0.0,0.9976374541741927,1.0060378938439054,0.06088420318842272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5917192546996612,1
2024-02-01,37.0,37.11000061035156,36.84000015258789,36.88999938964844,36.88999938964844,5060500.0,-0.18939311839332149,0.2497306896178372,0.2752402318915962,4.909494143335579,2.9403349034188797,37.09199981689453,37.204999923706055,33.9339999516805,30.959000015258788,29.35620002746582,37.04645681024858,36.89971654360926,34.59701699979575,32.28406429189182,30.97114117566759,36.72571876997843,35.047595152971844,1.6781236170065839,1.940135865460622,-0.13553602029760364,0.13553602029760364,0.13553602029760364,0.13553602029760364,-0.13553602029760364,0.13553602029760364,0.13553602029760364,0.13553602029760364,-0.13553602029760364,0.1699981689453125,0.31999959945678835,37.11000061035156,36.50070026397705,36.567000198364255,36.633300132751465,1.0,0.9969627709436031,1.0039767315411732,0.05606284962478723,0.0,0.0,1.0,0.017021276,0.017021276,0.535260499,0.535260499,-0.18939311839332149,-1
2024-02-02,36.95000076293945,37.0099983215332,36.84000015258789,36.93999862670898,36.93999862670898,3634100.0,0.13553602029760364,0.2877174370507838,0.2617287528691677,4.893801812113904,2.940754205470709,37.039999389648436,37.15799980163574,34.184666570027666,31.118499978383383,29.437200012207033,37.01097074906871,36.90704055871829,34.74817710475789,32.436717876639925,31.089336372717913,36.75868490178313,35.18777318806348,1.5709117137196458,1.8662910351124269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15999984741210938,0.3094995498657237,37.0099983215332,36.406001491546625,36.470001411437984,36.53400133132934,0.0,0.9968243604979483,1.00281599902829,0.05348168211906247,0.0,0.0,2.0,0.002424359,0.0023097185,0.98906213,0.9881035685,-0.13553602029760364,-1
2024-02-05,36.90000152587891,36.97999954223633,36.81999969482422,36.93999862670898,36.93999862670898,3537600.0,0.0,0.27421095132411977,0.2467092379749802,4.898543397460178,2.9286194098294103,36.981999206542966,37.10499954223633,34.44733320871989,31.285166613260905,29.51920000076294,36.987313374948805,36.9130329347166,34.88958494488377,32.584366425822516,31.205191070816745,36.78657932100249,35.31756766500018,1.4690116560023085,1.7868351592904035,-0.13536289555155953,0.13536289555155953,0.13536289555155953,0.13536289555155953,-0.13536289555155953,0.13536289555155953,0.13536289555155953,0.13536289555155953,-0.13536289555155953,0.11999893188476562,0.290499496459962,36.97999954223633,36.329099311828614,36.390999221801756,36.4528991317749,1.0,0.9966850737849127,1.0020123093207642,0.05036379551172197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-1
2024-02-06,36.95000076293945,37.06999969482422,36.95000076293945,36.9900016784668,36.9900016784668,4295400.0,0.13536289555155953,0.30439735608934987,0.22910454767095687,4.903893505709922,2.9263973235365324,36.943999481201175,37.07499961853027,34.70666662851969,31.45449997584025,29.605000019073486,36.98820947612147,36.927027251762084,35.02509570188913,32.72881348328626,31.319741775918725,36.817875068304694,35.44145166599771,1.3764234023069832,1.7047528078937195,-0.10812949179553287,0.10812949179553287,0.10812949179553287,0.10812949179553287,-0.10812949179553287,0.10812949179553287,0.10812949179553287,0.10812949179553287,-0.10812949179553287,0.18999862670899148,0.248999404907228,37.06999969482422,36.34090065002441,36.399000549316405,36.457100448608394,1.0,0.9964666179723001,1.001656841314148,0.046718907619872976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13536289555155953,-1
2024-02-07,37.09999847412109,37.20999908447266,37.02000045776367,37.02999877929688,37.02999877929688,2924400.0,0.10812949179553287,0.13880071865360716,0.22573427474111463,0.5755836060038684,2.9253472323625624,36.95799942016602,37.058999633789064,34.95933322906494,31.62533327738444,29.691800003051757,37.00213924384661,36.9457493476775,35.154444287528335,32.86983595200792,31.432816172025223,36.850509485380414,35.55912182253839,1.2913876628420269,1.6220797788833812,0.21603569806800832,-0.21603569806800832,-0.21603569806800832,-0.21603569806800832,0.21603569806800832,-0.21603569806800832,-0.21603569806800832,-0.21603569806800832,0.21603569806800832,0.1699981689453054,0.2394992828369144,37.20999908447266,36.52220100402832,36.572000885009764,36.62180076599121,0.0,0.9972746103612857,1.0015262891446173,0.39218329428861026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10812949179553287,-1
2024-02-08,37.0,37.06999969482422,36.90000152587891,36.95000076293945,36.95000076293945,2047500.0,-0.21603569806800832,0.14978585668453198,0.22496573588349547,0.30131546851581037,2.9253632871566477,36.96999969482422,37.030999755859376,35.20466658274333,31.788833300272625,29.777000007629393,36.98475975021089,36.94652233227058,35.27028664078067,33.0036118474483,31.542067352043325,36.865815835774114,35.662149892197725,1.2036659435763895,1.538397011821983,-0.2165034227486846,0.2165034227486846,0.2165034227486846,0.2165034227486846,-0.2165034227486846,0.2165034227486846,0.2165034227486846,0.2165034227486846,-0.2165034227486846,0.1399993896484375,0.23249931335449253,37.06999969482422,36.68310066223145,36.73100051879884,36.77890037536622,1.0,0.9983527298361555,1.0010349395701286,0.74661197113978,0.0,0.0,1.0,0.002939369,0.002939369,0.986524701,0.986524701,0.21603569806800832,-1
2024-02-09,36.95000076293945,37.06999969482422,36.93000030517578,37.02999877929688,37.02999877929688,2724900.0,0.2165034227486846,0.1670755428971949,0.2430691522031539,0.28588036045929965,2.919004484448973,36.987999725341794,37.01399955749512,35.4576665242513,31.95799996058146,29.86449998855591,36.99983942657289,36.96169986809355,35.38381645616881,33.135624533738415,31.650739261493893,36.89107475016223,35.76347203198285,1.1276027181793822,1.456238153093463,0.08101209907048157,-0.08101209907048157,-0.08101209907048157,-0.08101209907048157,0.08101209907048157,-0.08101209907048157,-0.08101209907048157,-0.08101209907048157,0.08101209907048157,0.07999801635742898,0.208999252319337,37.06999969482422,36.55850120544434,36.605001068115236,36.651500930786135,0.0,0.9992975676105216,1.0010318670032887,0.8502478162985221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2165034227486846,-1
2024-02-12,37.02999877929688,37.04999923706055,36.97000122070312,37.0,37.0,2281000.0,-0.08101209907048157,0.17664427856581558,0.2390887413067714,0.2560990344327686,2.910038202703509,37.0,36.99099960327148,35.707333183288576,32.1158332824707,29.949699993133546,36.999892951048594,36.968663528440175,35.48808636222244,33.262325368697816,31.756665216711834,36.90783248090651,35.85506669628042,1.0527657846260894,1.3755436793999882,0.16216587375952088,0.16216587375952088,0.16216587375952088,0.16216587375952088,-0.16216587375952088,0.16216587375952088,0.16216587375952088,0.16216587375952088,-0.16216587375952088,0.2899971008300639,0.20349903106689454,37.04999923706055,36.61020133972168,36.652001190185544,36.69380104064941,1.0,1.0002433131525248,1.0008447538977003,0.9335792375645885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101209907048157,1
2024-02-13,36.86000061035156,37.09999847412109,36.81000137329102,37.06000137329102,37.06000137329102,3820000.0,0.16216587375952088,0.1808983035962078,0.24732408101659964,0.24638086788818253,2.9104266877105816,37.013999938964844,36.97899971008301,35.9599999109904,32.27233330408732,30.03810001373291,37.01992909179607,36.98527040932215,35.58950023390429,33.38683933606153,31.861681774267858,36.9312430797349,35.94432111679972,0.9869219629351775,1.2978193361070263,-0.0809568075617055,-0.0809568075617055,-0.0809568075617055,-0.0809568075617055,0.0809568075617055,-0.0809568075617055,-0.0809568075617055,-0.0809568075617055,0.0809568075617055,0.18000030517578125,0.1974990844726566,37.09999847412109,36.60230136871338,36.64300117492676,36.683700981140134,0.0,1.000946489336008,1.0009370942023772,1.003828272611026,0.0,0.0,1.0,0.002019532,0.002019532,0.986200094,0.986200094,0.16216587375952088,1
