Date_ZBRA_L01d,Open_ZBRA_L01d,High_ZBRA_L01d,Low_ZBRA_L01d,Close_ZBRA_L01d,Adj Close_ZBRA_L01d,Volume_ZBRA_L01d,Daily_Return_ZBRA_L01d,Vol5_ZBRA_L01d,Vol10_ZBRA_L01d,Vol20_ZBRA_L01d,Vol60_ZBRA_L01d,SMA5_ZBRA_L01d,SMA10_ZBRA_L01d,SMA30_ZBRA_L01d,SMA60_ZBRA_L01d,SMA100_ZBRA_L01d,EMA5_ZBRA_L01d,EMA10_ZBRA_L01d,EMA30_ZBRA_L01d,EMA60_ZBRA_L01d,EMA100_ZBRA_L01d,Short12_ZBRA_L01d,Long26_ZBRA_L01d,MACD_ZBRA_L01d,SIGNAL9_ZBRA_L01d,Ret5/10_ZBRA_L01d,Ret10/30_ZBRA_L01d,Ret30/60_ZBRA_L01d,Ret30/100_ZBRA_L01d,Emaret5/10_ZBRA_L01d,Emaret10/30_ZBRA_L01d,Emaret30/60_ZBRA_L01d,Emaret30/100_ZBRA_L01d,RetMACD_ZBRA_L01d,DayRange_ZBRA_L01d,average20r_ZBRA_L01d,PRVHI_ZBRA_L01d,HitLevel_ZBRA_L01d,hitlevel_2_ZBRA_L01d,hitlevel_1.8_ZBRA_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,240.0,240.3399963378906,236.1900024414062,239.1699981689453,239.1699981689453,463200.0,-1.7863033948737197,1.0412330850204223,2.3376090703499655,2.046152108843068,2.5860775887732843,248.37200012207032,251.75700073242183,255.36566670735678,235.03333333333333,237.5120001220703,246.71432656883854,251.6307670232198,251.3759721117197,245.72443082744573,246.42760054520076,252.71030683979103,252.44903896987842,0.26126786991261497,4.325755627182686,-4.3567329718273395,-4.3567329718273395,4.3567329718273395,-4.3567329718273395,-4.3567329718273395,-4.3567329718273395,4.3567329718273395,4.3567329718273395,-4.3567329718273395,12.3699951171875,6.864497375488287,240.3399963378906,232.56729919433593,233.88299865722655,235.19869812011717,1.0,0.9865544926238249,0.9804616879225759,1.1424414931066353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7863033948737197,1
2024-01-18,240.3999938964844,250.1199951171875,237.75,249.5899963378906,249.5899963378906,482200.0,4.3567329718273395,2.8179665917696104,2.285792106168808,2.3158039617587844,2.635482600764921,247.23599853515626,251.46399993896483,255.70633341471355,235.78399988810222,237.34869995117188,247.67288315852258,251.25971780770539,251.26074786824685,245.85117068024718,246.4902222440659,252.2302590702679,252.23725803417562,-0.006998963907733469,3.4592047089646023,0.2003285417429586,0.2003285417429586,-0.2003285417429586,0.2003285417429586,0.2003285417429586,0.2003285417429586,0.2003285417429586,-0.2003285417429586,0.2003285417429586,6.180007934570398,6.8679969787597726,250.1199951171875,225.23810211181637,226.61100158691403,227.98390106201168,0.0,0.9831864545030907,0.9857245933392002,0.9870404161640766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3567329718273395,1
2024-01-19,250.4400024414062,251.3200073242188,245.1399993896484,249.0899963378906,249.0899963378906,397600.0,-0.2003285417429586,2.8153132824179092,2.2839277104757327,2.294801800823793,2.636495774482847,246.047998046875,251.07599945068358,256.1973332722982,236.51399993896484,237.1556997680664,248.14525421831195,250.86522299501178,251.12069938241743,245.95736168541583,246.54170291919115,251.74714172682525,252.0041275381545,-0.25698581132925824,2.7159666049058306,-2.20001247215668,-2.20001247215668,2.20001247215668,-2.20001247215668,-2.20001247215668,-2.20001247215668,-2.20001247215668,2.20001247215668,-2.20001247215668,7.850006103515625,6.778997039794929,251.3200073242188,235.010401763916,236.38400115966795,237.7576005554199,1.0,0.9799741854466014,0.9891576490984806,0.9952614250415192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2003285417429586,1
2024-01-22,251.8500061035156,258.2200012207031,250.3699951171875,254.5700073242188,254.5700073242188,357600.0,2.20001247215668,2.761421151556659,2.400172873231561,2.2818424465666878,2.647197208651384,247.18800048828126,251.26399993896484,256.87866668701173,237.325,237.00219970703125,250.2868385869476,251.53882014577667,251.3432353786627,246.23974350963888,246.7006792440432,252.18142874180887,252.19419270749262,-0.012763965683745937,2.1702204907879152,-0.5970809482422529,-0.5970809482422529,0.5970809482422529,0.5970809482422529,-0.5970809482422529,-0.5970809482422529,0.5970809482422529,0.5970809482422529,-0.5970809482422529,4.820007324218693,6.795998382568364,258.2200012207031,236.40621383666996,237.76201324462895,239.11781265258793,1.0,0.9837780205215483,0.9950227103788453,1.0518574044596793,0.0,0.0,1.0,0.001367665,0.001367665,0.997580171,0.997580171,2.20001247215668,1
2024-01-23,255.8500061035156,257.4400024414062,252.6199951171875,256.0899963378906,256.0899963378906,211800.0,0.5970809482422529,2.3488675121728355,2.13317873345578,2.2602975914522747,2.6001419691310224,249.70199890136718,250.76399993896484,257.6406667073568,238.2779998779297,236.8281997680664,252.22122450392862,252.366306726161,251.64947802119357,246.56270261876188,246.8866063152085,252.78274683351376,252.48277075418878,0.2999760793249777,1.7961716084953276,0.7497357165064839,0.7497357165064839,-0.7497357165064839,-0.7497357165064839,0.7497357165064839,0.7497357165064839,-0.7497357165064839,-0.7497357165064839,0.7497357165064839,7.4700164794921875,6.972500610351567,257.4400024414062,243.26880477905272,244.62800445556638,245.98720413208008,0.0,0.9957649381974439,0.9994251125512178,0.9437601232345609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970809482422529,-1
2024-01-24,259.1400146484375,259.1400146484375,251.6699981689453,254.1699981689453,254.1699981689453,522100.0,-0.7497357165064839,2.0665541954214324,2.0708165077380567,2.2275957571265956,2.5833367691673232,252.70199890136718,250.53699951171876,258.2419998168945,239.10033315022787,236.57879989624024,252.8708157256009,252.69425062484908,251.81209222427435,246.8121221449974,247.0308318964706,252.99617011588782,252.60775056268926,0.3884195531985597,1.5146211974359742,1.109490532220587,-1.109490532220587,1.109490532220587,1.109490532220587,-1.109490532220587,1.109490532220587,1.109490532220587,1.109490532220587,-1.109490532220587,5.279998779296903,6.897001647949224,259.1400146484375,242.10050109863275,243.49500122070305,244.88950134277337,1.0,1.0086414357714344,1.000698730186046,0.9296195241497629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497357165064839,-1
2024-01-25,257.9800109863281,260.75,255.4700012207031,256.989990234375,256.989990234375,334200.0,1.109490532220587,1.1490825912536335,2.0973723669267006,2.1730601870976414,2.583154193685049,254.18199768066407,250.70899810791016,258.8199996948242,239.9304997762044,236.39859970092775,254.24387389519228,253.47529419021743,252.1461501604099,247.14582273809174,247.22804295266673,253.61060398027047,252.93236090874004,0.6782430715304315,1.3473455722548657,-1.8755563440559893,1.8755563440559893,-1.8755563440559893,-1.8755563440559893,1.8755563440559893,-1.8755563440559893,-1.8755563440559893,-1.8755563440559893,1.8755563440559893,6.800018310546875,7.068002319335943,260.75,243.9666110229492,245.34601135253905,246.7254116821289,0.0,1.0138527121043301,1.0030321681149645,0.9651699384028428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.109490532220587,1
2024-01-26,256.9800109863281,258.4200134277344,251.6199951171875,252.1699981689453,252.1699981689453,268300.0,-1.8755563440559893,1.5952275103641071,2.1881354349015125,2.1974401287987035,2.5970331691834976,254.797998046875,250.422998046875,259.246332804362,240.63716634114584,236.16079956054688,253.5525819864433,253.23796764089522,252.14768874160575,247.3105498013984,247.32590345199898,253.38897231698968,252.87588959468115,0.5130827223085248,1.1804930022655975,1.4910554523289532,-1.4910554523289532,1.4910554523289532,1.4910554523289532,-1.4910554523289532,1.4910554523289532,1.4910554523289532,1.4910554523289532,-1.4910554523289532,6.3300018310546875,7.204001617431646,258.4200134277344,245.2003948974609,246.6139953613281,248.0275958251953,1.0,1.0174704401517511,1.0012423664132157,0.9957656667067978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8755563440559893,-1
2024-01-29,250.7200012207031,256.0400085449219,249.7100067138672,255.9299926757812,255.9299926757812,493200.0,1.4910554523289532,1.3986621344074752,2.0727958788515157,2.2384935018070853,2.6003855508353446,255.0699951171875,251.12899780273438,259.6296661376953,241.41216634114582,235.9875994873047,254.3450522162226,253.7274267381472,252.39170835026223,247.59315448580438,247.49628145643032,253.77989852603451,253.10211945254042,0.6777790734940936,1.0799502165112966,-1.961469603928463,1.961469603928463,-1.961469603928463,-1.961469603928463,1.961469603928463,-1.961469603928463,-1.961469603928463,-1.961469603928463,1.961469603928463,5.419998168945284,7.298001098632814,256.0400085449219,242.57120986938475,244.0120101928711,245.4528105163574,0.0,1.015693119269121,1.0024342085757754,0.9259780638979718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4910554523289532,-1
2024-01-30,255.9799957275391,255.9799957275391,250.5599975585938,250.9100036621094,250.9100036621094,302100.0,-1.961469603928463,1.6272970924993575,2.0487997929609594,2.266487295518966,2.5048801795822038,254.03399658203125,251.8679977416992,258.92133280436195,242.29416631062824,235.77289947509766,253.2000360315182,253.21516799704938,252.29611449941368,247.70190363912585,247.56387991594872,253.3383762392768,252.9397405051011,0.39863573417571274,0.94368732004418,-4.527520005001337,4.527520005001337,-4.527520005001337,-4.527520005001337,4.527520005001337,4.527520005001337,-4.527520005001337,-4.527520005001337,4.527520005001337,11.520004272460909,7.606502532958984,255.9799957275391,239.98440612792967,241.44400634765626,242.9036065673828,0.0,1.0085997381952168,0.9999402406828514,0.9039537953782522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.961469603928463,-1
2024-01-31,250.0,250.0,238.4799957275391,239.5500030517578,239.5500030517578,482600.0,-4.527520005001337,2.4835956030688484,2.496181671246057,2.426501747613674,2.5255834612818053,251.10999755859376,251.90599822998047,257.9003331502279,242.8366663614909,235.5259996032715,248.65002503826474,250.7305925524509,251.47378472859717,247.4346282100318,247.40518928497463,251.2170880565816,251.94790810114975,-0.7308200445681621,0.6087858471217116,-1.273221879733724,-1.273221879733724,1.273221879733724,1.273221879733724,-1.273221879733724,-1.273221879733724,-1.273221879733724,1.273221879733724,-1.273221879733724,8.919998168945312,7.394003295898434,250.0,239.2456901550293,240.76699066162112,242.2882911682129,1.0,0.9968400884576794,0.9917019798301999,1.0287162058304342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.527520005001337,1
2024-02-01,239.5500030517578,242.8699951171875,233.9499969482422,242.6000061035156,242.6000061035156,474100.0,1.273221879733724,2.521668623858249,2.0558500925561205,2.1177000226587936,2.492946175301027,248.23200073242188,251.20699920654297,257.09766693115233,243.30833307902017,235.38829971313476,246.63335206001506,249.2523041071899,250.90128288181774,247.27611600981814,247.3100371427675,249.89138314072528,251.2554709161398,-1.3640877754145322,0.21421112261446285,-1.5993361609265302,-1.5993361609265302,1.5993361609265302,1.5993361609265302,-1.5993361609265302,-1.5993361609265302,-1.5993361609265302,1.5993361609265302,-1.5993361609265302,10.880004882812386,7.694003295898429,242.8699951171875,233.73319274902343,235.21199340820314,236.69079406738283,1.0,0.9881571831855089,0.9894927669513195,0.9707938190296566,0.0,0.0,1.0,0.006576382,0.006576382,0.965996563,0.965996563,1.273221879733724,1
2024-02-02,240.2100067138672,247.9400024414062,237.0599975585938,246.4799957275391,246.4799957275391,418600.0,1.5993361609265302,2.731509296551095,2.139161675868521,2.1538463469138653,2.439840256179249,247.09400024414063,250.9459991455078,256.33299967447914,243.98266626993816,235.30539962768555,246.58223328252308,248.74824803816247,250.61603854928364,247.2500137054811,247.2936006790996,249.3665543079274,250.9017320132805,-1.5351777053531066,-0.13566664297905107,1.789187146933871,1.789187146933871,-1.789187146933871,-1.789187146933871,1.789187146933871,1.789187146933871,1.789187146933871,-1.789187146933871,1.789187146933871,5.060012817382784,7.69650344848632,247.9400024414062,225.94318786621096,227.48198852539065,229.02078918457033,0.0,0.9846500884075317,0.9912923416638211,0.9931821176258068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5993361609265302,1
2024-02-05,242.9199981689453,244.1000061035156,239.0399932861328,242.0700073242188,242.0700073242188,336200.0,-1.789187146933871,2.543708828729438,2.0352568605481673,2.186418324716989,2.4534466566377167,244.32200317382814,249.6959991455078,255.6816670735677,244.54983317057292,235.2129997253418,245.07815796308836,247.5340224538091,250.06468169605367,247.08017743068564,247.19016318692374,248.2440086181261,250.24753018446114,-2.0035215663350527,-0.5092376276502514,-0.17350277037119904,-0.17350277037119904,0.17350277037119904,0.17350277037119904,-0.17350277037119904,-0.17350277037119904,-0.17350277037119904,0.17350277037119904,-0.17350277037119904,2.3500061035155966,7.268003845214835,244.1000061035156,231.0076948547363,232.54699554443354,234.08629623413083,1.0,0.9784778450993601,0.9900786790180368,0.9308634297197504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.789187146933871,1
2024-02-06,241.1499938964844,243.5,241.1499938964844,242.4900054931641,242.4900054931641,497100.0,0.17350277037119904,2.5381723674227494,2.0145756484045934,2.027481266679955,2.4496189993471886,242.63800354003905,248.33600006103515,254.9210006713867,245.1506665547689,235.13609985351562,244.2154404731136,246.61692846096452,249.5759929087705,246.92967999011114,247.09709075734435,247.35877736813194,249.67289872584655,-2.314121357714612,-0.8702143736631235,-1.905231148719546,-1.905231148719546,1.905231148719546,1.905231148719546,-1.905231148719546,-1.905231148719546,-1.905231148719546,1.905231148719546,-1.905231148719546,7.239990234375,7.397003173828116,243.5,228.11039764404296,229.56399841308593,231.0175991821289,1.0,0.9770552939582031,0.9902622743587084,0.9936346547376516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17350277037119904,1
2024-02-07,243.6699981689453,247.6199951171875,240.3800048828125,247.1100006103516,247.1100006103516,522900.0,1.905231148719546,1.5033619265967433,2.1520251822226997,2.0578053684544058,2.44102491835259,244.1500030517578,247.63000030517577,254.17766723632812,245.8938331604004,235.0592999267578,245.18029385219296,246.70657794267126,249.41689663145317,246.93559214159444,247.09734639799797,247.32050402078113,249.48305442099507,-2.162550400213945,-1.1286815789732878,-0.004044557812805251,-0.004044557812805251,0.004044557812805251,0.004044557812805251,-0.004044557812805251,-0.004044557812805251,-0.004044557812805251,0.004044557812805251,-0.004044557812805251,4.070007324218807,7.379003906249997,247.6199951171875,227.22659301757815,228.70599365234378,230.1853942871094,1.0,0.985946786539881,0.9938133628085386,1.045786552612146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.905231148719546,1
2024-02-08,247.2200012207031,249.75,245.6799926757812,247.1199951171875,247.1199951171875,318700.0,0.004044557812805251,1.4749963733063918,2.101652963113957,2.0569502935087236,2.434005559284953,245.0540008544922,246.64300079345702,253.2316670735677,246.57616653442383,235.01669982910155,245.82686094052448,246.7817447016742,249.26870943698444,246.9416381407942,247.09779488748686,247.28965649715133,249.30801299108342,-2.018356493932089,-1.306616561965048,-2.4158309075200672,-2.4158309075200672,2.4158309075200672,2.4158309075200672,-2.4158309075200672,-2.4158309075200672,-2.4158309075200672,2.4158309075200672,-2.4158309075200672,5.410003662109318,7.2275039672851475,249.75,231.38618652343752,232.86198730468752,234.33778808593752,1.0,0.9935574902435789,0.9961306547925413,1.021732498712441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004044557812805251,1
2024-02-09,248.3600006103516,253.7700042724609,248.3600006103516,253.0899963378906,253.0899963378906,328600.0,2.4158309075200672,1.6755044873192215,2.196243277571977,2.135107006631875,2.4333364093119707,246.3760009765625,246.73500061035156,252.475,247.4174997965495,235.01559982299804,248.24790607297987,247.92869954462262,249.5152440757526,247.14322365545308,247.2164523419503,248.18201647264968,249.58815990566174,-1.406143433012062,-1.326521936174451,-2.493183314195298,-2.493183314195298,2.493183314195298,2.493183314195298,-2.493183314195298,2.493183314195298,-2.493183314195298,2.493183314195298,-2.493183314195298,6.910003662109403,6.792503356933589,253.7700042724609,233.84949127197268,235.2949920654297,236.74049285888674,1.0,0.9985449991573915,1.0012874932548896,1.02863382057677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4158309075200672,-1
2024-02-12,253.0899963378906,260.0,253.0899963378906,259.3999938964844,259.3999938964844,395800.0,2.493183314195298,1.2181127086239298,2.289749954360036,2.126943188515358,2.3178535220791376,249.8419982910156,247.08200073242188,251.9433329264323,248.14649963378906,235.08789978027343,251.96526868081475,250.01438942677927,250.15296987063854,247.54508497483116,247.45771059055494,249.90785915323963,250.31496242350048,-0.4071032702608477,-1.1426382029917304,-5.242864751243497,5.242864751243497,-5.242864751243497,-5.242864751243497,5.242864751243497,-5.242864751243497,5.242864751243497,-5.242864751243497,-5.242864751243497,9.6199951171875,6.932503509521479,260.0,238.826496887207,240.18499755859372,241.54349822998046,0.0,1.011170370769268,1.0078030678894456,1.0765449527395792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.493183314195298,1
2024-02-13,251.7799987792969,253.1100006103516,243.4900054931641,245.8000030517578,245.8000030517578,692200.0,-5.242864751243497,3.26624256610612,2.8045811488672814,2.403486178586817,2.4266705496649665,250.50399780273438,246.5710006713867,251.02566680908203,248.62716623942057,235.18759979248046,249.91018013779578,249.24813735859354,249.8721333016785,247.48786917407463,247.42488469869758,249.27588129147318,249.98052098855658,-0.7046396970833939,-1.055038501810063,2.912938801144645,-2.912938801144645,2.912938801144645,2.912938801144645,-2.912938801144645,2.912938801144645,-2.912938801144645,2.912938801144645,2.912938801144645,7.089996337890682,7.079503631591793,253.1100006103516,244.74849227905275,246.13499298095704,247.52149368286135,1.0,1.015950769233359,1.0026561593848533,1.1668804979424916,1.0,0.0,0.0,0.97188437,0.97188437,0.025137184,0.025137184,-5.242864751243497,-1
