Date_ADI_L01d,Open_ADI_L01d,High_ADI_L01d,Low_ADI_L01d,Close_ADI_L01d,Adj Close_ADI_L01d,Volume_ADI_L01d,Daily_Return_ADI_L01d,Vol5_ADI_L01d,Vol10_ADI_L01d,Vol20_ADI_L01d,Vol60_ADI_L01d,SMA5_ADI_L01d,SMA10_ADI_L01d,SMA30_ADI_L01d,SMA60_ADI_L01d,SMA100_ADI_L01d,EMA5_ADI_L01d,EMA10_ADI_L01d,EMA30_ADI_L01d,EMA60_ADI_L01d,EMA100_ADI_L01d,Short12_ADI_L01d,Long26_ADI_L01d,MACD_ADI_L01d,SIGNAL9_ADI_L01d,Ret5/10_ADI_L01d,Ret10/30_ADI_L01d,Ret30/60_ADI_L01d,Ret30/100_ADI_L01d,Emaret5/10_ADI_L01d,Emaret10/30_ADI_L01d,Emaret30/60_ADI_L01d,Emaret30/100_ADI_L01d,RetMACD_ADI_L01d,DayRange_ADI_L01d,average20r_ADI_L01d,PRVHI_ADI_L01d,HitLevel_ADI_L01d,hitlevel_2_ADI_L01d,hitlevel_1.8_ADI_L01d,Hit?_ADI_L01d,Hit?_ADI.1_L01d,Hit?_ADI.2_L01d,HitAt_2.2_ADI_L01d,HitAt_2.0_ADI_L01d,HitAt_1.8_ADI_L01d,ExitPr_2.2_ADI_L01d,ExitPr_2.0_ADI_L01d,ExitPr_1.8_ADI_L01d,ret_2.2_ADI_L01d,Ret2.0_ADI_L01d,Ret_1.8_ADI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-02,197.0700073242188,197.0700073242188,191.5099945068359,193.5800018310547,193.5800018310547,3279200.0,-2.5080558968427433,1.363625013247124,1.6523657269016545,1.723704481055206,1.5691068040130054,198.12000122070313,197.05900115966796,189.6233357747396,179.1841687520345,178.6108010864258,196.91177607384182,196.37520973718995,189.96565355788945,184.6493814363805,182.48349577323557,195.82716211781587,191.1567392146513,4.670422903164564,5.164791705337891,-2.386607642053626,-2.386607642053626,-2.386607642053626,-2.386607642053626,2.386607642053626,-2.386607642053626,-2.386607642053626,-2.386607642053626,2.386607642053626,2.440002441406193,3.4390014648437317,197.0700073242188,193.04289352416995,193.73899383544924,194.43509414672855,1.0,1.0,1.0,193.04289352416995,193.73899383544924,194.43509414672855,193.5800018310547,193.5800018310547,193.5800018310547,0.0027823262337159484,-0.08206505115309258,-0.4397829102952837,0.0,1.0053841745608743,1.002732352710762,0.9586131178878877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1
2024-01-03,190.7700042724609,191.1000061035156,188.6600036621094,188.9600067138672,188.9600067138672,3297400.0,-2.386607642053626,1.4013950221560338,1.683987273432639,1.8251051580403705,1.5999184150950023,196.13800354003905,196.29600219726564,189.8203358968099,179.4340021769206,178.65330108642578,194.26118628718365,195.02699100567673,189.90077311633965,184.79071341269156,182.6117435146342,194.77067667105453,190.99401828866732,3.776658382387211,4.887165040747755,1.5294238394183401,-1.5294238394183401,-1.5294238394183401,-1.5294238394183401,1.5294238394183401,1.5294238394183401,-1.5294238394183401,-1.5294238394183401,1.5294238394183401,5.080001831054602,3.549002075195291,191.1000061035156,189.5042041015626,190.19200439453135,190.8798046875001,1.0,1.0,1.0,189.5042041015626,190.19200439453135,190.7700042724609,188.9600067138672,188.9600067138672,188.9600067138672,-0.0028716903156605594,-0.6477652331317398,-0.9487851958155082,0.0,0.9991950999742327,0.9960733398257127,0.9226795869892501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.386607642053626,1
2024-01-04,181.8999938964844,186.8899993896484,181.8099975585938,186.0700073242188,186.0700073242188,3923500.0,-1.5294238394183401,1.218124850027229,1.6781493158394751,1.8295842659316162,1.6132370999648946,193.48200378417974,195.12000274658203,189.89533589680988,179.64650217692056,178.6819010925293,191.5307932995287,193.39844851813893,189.65362693620284,184.83265747536458,182.68022398611112,193.43211215615673,190.6292767357452,2.802835420411526,4.4702991166805095,-0.2579651252996589,0.2579651252996589,0.2579651252996589,0.2579651252996589,-0.2579651252996589,-0.2579651252996589,0.2579651252996589,0.2579651252996589,-0.2579651252996589,2.8200073242187216,3.548502349853493,186.8899993896484,183.29220153808595,184.00200195312502,184.71180236816406,1.0,1.0,1.0,181.8999938964844,181.8999938964844,181.8999938964844,186.0700073242188,186.0700073242188,186.0700073242188,0.022924758480791778,2.2924758480791776,2.2924758480791776,1.0,0.9916051714875707,0.9903429669011277,0.9172298576720482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5294238394183401,1
2024-01-26,195.3200073242188,196.4700012207031,193.4700012207031,193.9299926757812,193.9299926757812,2379100.0,-1.7080640262801026,1.68838699952917,1.6613175855195033,1.5053550206844484,1.5496094342986315,197.64199829101562,193.45299835205077,193.86966705322266,185.7101682027181,180.58340072631836,195.82741344764858,194.5754167247363,191.68269180559574,187.78622312272918,185.128657695858,194.19422646123678,192.26688331926724,1.9273431419695441,1.5025226984739792,1.686177690898952,-1.686177690898952,1.686177690898952,1.686177690898952,-1.686177690898952,1.686177690898952,1.686177690898952,1.686177690898952,1.686177690898952,4.400009155273494,3.7000022888183652,196.4700012207031,194.20039962768556,194.91399993896485,195.62760025024414,1.0,1.0,1.0,194.20039962768556,194.91399993896485,195.3200073242188,193.9299926757812,193.9299926757812,193.9299926757812,-0.001392411923058747,-0.5048417576427487,-0.7116601455632129,1.0,1.0216538382689815,1.0064345061878164,1.1036051713330337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7080640262801026,-1
2024-02-13,188.1600036621094,188.9499969482422,183.0099945068359,184.6900024414062,184.6900024414062,6800200.0,-4.823499336846226,2.5033030212920906,1.747807416250524,1.7746023042745636,1.5154413797880404,191.95800170898437,191.8530014038086,191.87433369954428,190.51983464558919,182.27930099487304,190.65422588157088,191.8423312988083,191.97477091563422,189.29933644848455,186.68892263150906,192.06308907290224,192.20436154271508,-0.14127246981283292,0.6002438525734707,0.8825625974690973,-0.8825625974690973,0.8825625974690973,0.8825625974690973,-0.8825625974690973,-0.8825625974690973,-0.8825625974690973,0.8825625974690973,-0.8825625974690973,2.3300018310546875,3.7385009765625044,188.9499969482422,187.40139160156244,188.1539916992187,188.90659179687492,1.0,1.0,1.0,187.40139160156244,188.1539916992187,188.1600036621094,184.6900024414062,184.6900024414062,184.6900024414062,-0.014468351259210385,-1.8410394733214073,-1.8441757829333947,1.0,1.0005472956086559,0.993806865204391,0.9849009054256846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823499336846226,1
2024-03-15,188.75,195.9199981689453,188.75,195.1999969482422,195.1999969482422,10198200.0,0.3960316316757792,1.247386278460174,1.7333479818087785,1.525993468701407,1.531347793180087,197.12799987792968,195.5980010986328,192.373334757487,192.89483413696288,186.56020126342773,196.04956366901595,195.44809296794074,193.4157283148728,191.34719116554584,188.92964626193154,195.12976107586897,193.68763440481806,1.4421266710509144,1.065806157121404,-2.0389322693454743,-2.0389322693454743,2.0389322693454743,-2.0389322693454743,2.0389322693454743,-2.0389322693454743,-2.0389322693454743,-2.0389322693454743,-2.0389322693454743,7.1699981689453125,4.390999603271496,195.9199981689453,190.5378938293457,191.38899383544924,192.24009384155275,1.0,1.0,1.0,188.75,188.75,188.75,195.1999969482422,195.1999969482422,195.1999969482422,0.03417216926221026,3.4172169262210264,3.4172169262210264,0.0,1.007822159586004,1.0030773935521278,1.135881651763442,0.0,1.0,0.0,0.012357687,0.012357687,0.068144098,0.068144098,0.3960316316757792,-1
2024-03-19,190.3300018310547,191.0800018310547,188.1000061035156,190.5399932861328,190.5399932861328,2226700.0,-0.35561548490182765,1.1257273455205692,1.6496685865061682,1.6037309535755442,1.5076864177341274,193.99799804687498,195.3279998779297,192.27666778564452,192.7571673075358,187.08980133056642,193.13980410842984,193.92673888157668,193.09767655291265,191.31669222580385,189.0059897949896,193.91468013298856,193.28522798559342,0.629452147395142,0.9717524177390202,-1.983842852565639,1.983842852565639,-1.983842852565639,1.983842852565639,-1.983842852565639,-1.983842852565639,1.983842852565639,1.983842852565639,-1.983842852565639,4.8000030517578125,4.399500274658216,191.0800018310547,188.68589355468748,189.55899353027343,190.43209350585934,1.0,1.0,1.0,188.68589355468748,189.55899353027343,190.3300018310547,190.5399932861328,190.5399932861328,190.5399932861328,0.009826382335826025,0.5175168624762276,0.11033019127721266,1.0,0.9931909309884609,0.9959421027874481,1.0286442266567253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35561548490182765,1
