Date_SWKS_L01d,Open_SWKS_L01d,High_SWKS_L01d,Low_SWKS_L01d,Close_SWKS_L01d,Adj Close_SWKS_L01d,Volume_SWKS_L01d,Daily_Return_SWKS_L01d,Vol5_SWKS_L01d,Vol10_SWKS_L01d,Vol20_SWKS_L01d,Vol60_SWKS_L01d,SMA5_SWKS_L01d,SMA10_SWKS_L01d,SMA30_SWKS_L01d,SMA60_SWKS_L01d,SMA100_SWKS_L01d,EMA5_SWKS_L01d,EMA10_SWKS_L01d,EMA30_SWKS_L01d,EMA60_SWKS_L01d,EMA100_SWKS_L01d,Short12_SWKS_L01d,Long26_SWKS_L01d,MACD_SWKS_L01d,SIGNAL9_SWKS_L01d,Ret5/10_SWKS_L01d,Ret10/30_SWKS_L01d,Ret30/60_SWKS_L01d,Ret30/100_SWKS_L01d,Emaret5/10_SWKS_L01d,Emaret10/30_SWKS_L01d,Emaret30/60_SWKS_L01d,Emaret30/100_SWKS_L01d,RetMACD_SWKS_L01d,DayRange_SWKS_L01d,average20r_SWKS_L01d,PRVHI_SWKS_L01d,HitLevel_SWKS_L01d,hitlevel_2_SWKS_L01d,hitlevel_1.8_SWKS_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,101.1600036621094,101.6500015258789,98.75,100.2200012207031,100.2200012207031,1685100.0,-2.033237310855546,0.7760949752887787,1.6570293310309359,1.6030608838527103,1.7451591484083806,102.48400115966797,103.4770004272461,106.97600021362305,99.24850006103516,99.32209999084472,102.27563999097845,103.92802399043264,104.58581034339622,102.59886567827785,101.96412241015327,104.39399730494935,104.87301505183326,-0.47901774688391185,0.9381641899442779,-3.5022970399898714,-3.5022970399898714,3.5022970399898714,-3.5022970399898714,-3.5022970399898714,-3.5022970399898714,-3.5022970399898714,3.5022970399898714,-3.5022970399898714,2.8199996948242045,2.1140010833740264,101.6500015258789,98.33789802551273,98.74899826049808,99.16009849548344,1.0,0.9904036717002026,0.9841006887650794,0.9185757558642909,1.0,0.0,0.0,0.975340366,0.975340366,0.020939173,0.020939173,-2.033237310855546,1
2024-01-18,102.5,103.9899978637695,101.1699981689453,103.7300033569336,103.7300033569336,2694700.0,3.5022970399898714,2.1299259757908753,1.855805725106236,1.8344023870354726,1.785276075290883,102.36400146484372,103.3290008544922,107.13566691080729,99.44083340962727,99.31709999084472,102.76042777963018,103.89202023888735,104.53059698943089,102.63595215954524,101.99909034969346,104.29184438987,104.78834751887773,-0.49650312900773486,0.6512307261538753,-2.2269328871464853,-2.2269328871464853,2.2269328871464853,2.2269328871464853,-2.2269328871464853,-2.2269328871464853,-2.2269328871464853,2.2269328871464853,-2.2269328871464853,2.7799987792969034,2.2130008697509815,103.9899978637695,96.99919914245605,97.42199935913085,97.84479957580565,1.0,0.9906609046669542,0.9891079944671861,1.0275174873088384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5022970399898714,1
2024-01-19,104.8399963378906,106.7099990844727,103.9300003051758,106.0400009155273,106.0400009155273,2488800.0,2.2269328871464853,2.2374625074670944,1.8773912258806162,1.9180768351156994,1.7824939762346825,102.9540023803711,103.6110008239746,107.36900024414062,99.70050010681152,99.32360000610352,103.85361882492921,104.2825621800946,104.62797788788873,102.74756031547906,102.07910838070008,104.56079154766341,104.88106258529622,-0.32027103763280707,0.45693037339653886,-2.404748585766848,-2.404748585766848,2.404748585766848,2.404748585766848,-2.404748585766848,-2.404748585766848,-2.404748585766848,2.404748585766848,-2.404748585766848,1.8000030517577983,2.1780010223388713,106.7099990844727,99.12139595031735,99.56399612426753,100.00659629821773,1.0,0.9936589895051811,0.9958867202128712,1.0760635719888492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2269328871464853,1
2024-01-22,107.0,108.7900009155273,106.9899978637695,108.5899963378906,108.5899963378906,1763100.0,2.404748585766848,2.2445311692187735,1.9888762655538679,1.966347500951144,1.799961957079408,104.17600097656248,104.14300079345703,107.64533335367838,99.98500010172526,99.3475,105.43241132924969,105.0657320269666,104.88359198143723,102.93911559490239,102.20803685509989,105.18066920769836,105.15579841882173,0.024870788876626193,0.3705184564925563,1.105078384847485,-1.105078384847485,1.105078384847485,1.105078384847485,-1.105078384847485,1.105078384847485,1.105078384847485,1.105078384847485,-1.105078384847485,1.3500061035155966,2.1580013275146515,108.7900009155273,101.91839683532719,102.35399703979496,102.78959724426274,1.0,1.0003168737491144,1.0034899990245056,1.0924383669428828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.404748585766848,1
2024-01-23,109.1699981689453,110.4400024414062,109.0899963378906,109.7900009155273,109.7900009155273,1629600.0,1.105078384847485,2.1200598703845563,1.8525349661737704,1.9037586111096367,1.7421143289133632,105.67400054931639,104.51500091552734,107.8956667582194,100.33866678873697,99.3676000213623,106.88494119134222,105.9246900067049,105.20013449331402,103.16373478574255,102.35817475728658,105.88979716274896,105.49907267783696,0.39072448491199907,0.3745596621764449,-1.8125492733173507,1.8125492733173507,-1.8125492733173507,-1.8125492733173507,1.8125492733173507,-1.8125492733173507,-1.8125492733173507,-1.8125492733173507,-1.8125492733173507,3.4499969482421875,2.2530014038085953,110.4400024414062,104.04239799499507,104.47399826049799,104.90559852600093,0.0,1.0110893137218244,1.0090654141595934,1.09278626523731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.105078384847485,1
2024-01-24,110.0,110.5999984741211,107.1500015258789,107.8000030517578,107.8000030517578,2597700.0,-1.8125492733173507,2.0300283499640552,1.899606317475581,1.934159477953462,1.7644127878629707,107.19000091552729,104.83700103759766,108.02966690063475,100.65850016276042,99.36580001831055,107.18996181148074,106.26565601489634,105.3678679486975,103.31574358134961,102.46593373341472,106.18367499182725,105.66951196479407,0.5141630270331774,0.40248033514779136,-0.7142896573863678,0.7142896573863678,-0.7142896573863678,-0.7142896573863678,0.7142896573863678,-0.7142896573863678,-0.7142896573863678,-0.7142896573863678,-0.7142896573863678,2.7200012207030966,2.270001220703125,110.5999984741211,105.48339935302728,105.933999633789,106.38459991455072,0.0,1.022444364629295,1.008698067007226,1.0962057695671577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8125492733173507,1
2024-01-25,109.4800033569336,109.4899978637695,106.7699966430664,107.0299987792969,107.0299987792969,2321500.0,-0.7142896573863678,1.85054520294155,1.920966469003723,1.89506323635247,1.7669108078350713,107.84999999999998,105.10700073242188,108.04100011189779,100.97183341979981,99.34870002746582,107.13664080075282,106.40462742660553,105.47510219583295,103.4375224402987,102.55631125907576,106.31387865143796,105.77028876586834,0.5435898855696166,0.43070224523215644,-2.279736960884917,2.279736960884917,-2.279736960884917,-2.279736960884917,2.279736960884917,-2.279736960884917,-2.279736960884917,-2.279736960884917,-2.279736960884917,2.6999969482422017,2.346500778198245,109.4899978637695,105.60599578857422,106.05999603271485,106.51399627685547,0.0,1.026097208068577,1.00687952574856,1.0725290874610807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7142896573863678,1
2024-01-26,106.0100021362305,106.9499969482422,104.25,104.5899963378906,104.5899963378906,1879300.0,-2.279736960884917,1.978664173013726,2.040446354399159,1.9436723864852217,1.7731495604193452,107.55999908447265,105.25700073242187,107.9716667175293,101.27416674296062,99.29779998779297,106.28775931313209,106.07469450138463,105.41799859209473,103.47530846972793,102.59658225073545,106.04866598781528,105.68285969712925,0.365806290686038,0.4177230543229328,1.4915434005261123,-1.4915434005261123,1.4915434005261123,1.4915434005261123,-1.4915434005261123,1.4915434005261123,1.4915434005261123,1.4915434005261123,-1.4915434005261123,1.6500015258789062,2.37950057983399,106.9499969482422,104.32769615173336,104.796996307373,105.26629646301267,1.0,1.021879764158446,1.0020086299823816,1.0961694545526934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.279736960884917,1
2024-01-29,105.0100021362305,106.3199996948242,104.6699981689453,106.1500015258789,106.1500015258789,2135000.0,1.4915434005261123,1.6927688645878367,2.0610529092347667,1.9905912466128526,1.7794431827530865,107.0720001220703,105.6240005493164,107.87766672770182,101.59766680399576,99.26800003051758,106.24184005071436,106.08838668765631,105.46522458782275,103.56300332402796,102.66694698885709,106.06425607059431,105.71746279555515,0.34679327503916113,0.40353709846617847,-1.714554563035495,1.714554563035495,-1.714554563035495,-1.714554563035495,1.714554563035495,-1.714554563035495,-1.714554563035495,-1.714554563035495,1.714554563035495,2.9000015258789062,2.4250007629394554,106.3199996948242,101.71509567260742,102.19099578857423,102.66689590454102,0.0,1.0137090014127785,1.0014464671190622,1.1186596267339572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4915434005261123,1
2024-01-30,105.1100006103516,106.5699996948242,103.6699981689453,104.3300018310547,104.3300018310547,3671500.0,-1.714554563035495,1.5081275702013697,2.161453421892877,2.0028804033747476,1.7993369767541199,105.98000030517578,105.82700042724609,107.575,101.88550020853678,99.24950004577637,105.60456064416115,105.76868035009238,105.39198440996675,103.58815081606163,102.6998787679105,105.79744772604975,105.61468790929587,0.18275981675388664,0.3593816421237201,0.1246019851782485,-0.1246019851782485,0.1246019851782485,0.1246019851782485,-0.1246019851782485,-0.1246019851782485,0.1246019851782485,0.1246019851782485,-0.1246019851782485,5.470001220703097,2.5375007629394553,106.5699996948242,100.98499801635741,101.4699981689453,101.95499832153318,1.0,1.0014457546496829,0.9984483147053741,1.1131213492804477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.714554563035495,1
2024-01-31,107.5,107.6900024414062,102.2200012207031,104.4599990844727,104.4599990844727,5117800.0,0.1246019851782485,1.4978904512245295,2.0144914078165677,1.909334278996753,1.769625333184322,105.31199951171875,106.25100021362303,107.30400009155274,102.13483352661133,99.31030006408692,105.22304012426501,105.53073830179788,105.33185632445102,103.61673600518986,102.7347326355652,105.59168639657636,105.5291554037534,0.06253099282295693,0.3000115122635675,1.4359563595123228,1.4359563595123228,-1.4359563595123228,-1.4359563595123228,1.4359563595123228,1.4359563595123228,-1.4359563595123228,-1.4359563595123228,1.4359563595123228,4.0,2.61100082397461,107.6900024414062,100.9874980163574,101.4949981689453,102.00249832153318,0.0,0.991162429529921,0.9970842791163564,1.078948319281254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246019851782485,1
2024-02-01,104.5199966430664,104.9100036621094,100.9100036621094,102.9599990844727,102.9599990844727,2965600.0,-1.4359563595123228,1.5435041646042225,1.7689099318920096,1.764849339628307,1.7726235585737955,104.49799957275393,106.17399978637695,107.02700017293294,102.33333346048991,99.34610008239746,104.46869311100092,105.06333117137513,105.17883327671049,103.59520364713356,102.73919335732575,105.18681142548348,105.33884752825112,-0.15203610276763868,0.20960198925732626,1.7482473177631865,1.7482473177631865,-1.7482473177631865,-1.7482473177631865,1.7482473177631865,1.7482473177631865,1.7482473177631865,-1.7482473177631865,1.7482473177631865,2.380004882812486,2.6310009002685546,104.9100036621094,101.94580062866206,102.46800079345698,102.99020095825189,0.0,0.9842145890990718,0.9943401941120231,0.9956142865709494,1.0,0.0,0.0,0.587148428,0.587148428,0.409482449,0.409482449,-1.4359563595123228,1
2024-02-02,101.7699966430664,101.8000030517578,99.41999816894531,101.1600036621094,101.1600036621094,3140600.0,-1.7482473177631865,1.4268106601642614,1.639714332653914,1.7574450329732583,1.7820782579282286,103.81200103759768,105.68600006103516,106.67866694132486,102.51933352152507,99.37540008544921,103.36579662803709,104.35363526059953,104.91955394673624,103.51536102467374,102.70792227425216,104.56730253881054,105.02930353816654,-0.46200099935600747,0.07528139153465953,0.36575991813718267,0.36575991813718267,-0.36575991813718267,-0.36575991813718267,0.36575991813718267,0.36575991813718267,0.36575991813718267,-0.36575991813718267,0.36575991813718267,2.0199966430664347,2.6315006256103515,101.8000030517578,99.12180168151858,99.6480018615723,100.174202041626,0.0,0.9822682377764773,0.9905337401031067,0.9861772484763897,0.0,0.0,1.0,0.042091962,0.042091962,0.956272423,0.956272423,-1.7482473177631865,1
2024-02-05,101.629997253418,101.629997253418,99.61000061035156,100.7900009155273,100.7900009155273,2487300.0,-0.36575991813718267,0.8549261691651506,1.301449128471952,1.7582157101495675,1.7796070399497894,102.74000091552736,104.90600051879883,106.38600031534831,102.70983352661133,99.4142000579834,102.5071980572005,103.70570174331365,104.65313117052922,103.42600495552139,102.66994363348532,103.98617921215157,104.71528112167475,-0.7291019095231803,-0.08559526867690843,-2.2422880401842824,-2.2422880401842824,2.2422880401842824,2.2422880401842824,-2.2422880401842824,-2.2422880401842824,-2.2422880401842824,2.2422880401842824,-2.2422880401842824,2.110000610351605,2.606000900268557,101.629997253418,96.01070167541502,96.5370018005371,97.06330192565916,1.0,0.9793529484246868,0.9884432228318591,0.9879797453482622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36575991813718267,1
2024-02-06,101.0599975585938,103.0800018310547,100.9700012207031,103.0500030517578,103.0500030517578,2277500.0,2.2422880401842824,1.5823691386366963,1.5126477901694804,1.721387854861534,1.7816597151547904,102.48400115966797,104.23200073242188,106.08166707356771,102.96233355204264,99.47830009460449,102.68813305538627,103.5864837993944,104.54970354996334,103.41367702425045,102.67746956256,103.84215211055252,104.59192719056979,-0.7497750800172724,-0.21843123094498126,-0.6404619244731236,-0.6404619244731236,0.6404619244731236,0.6404619244731236,-0.6404619244731236,-0.6404619244731236,-0.6404619244731236,0.6404619244731236,-0.6404619244731236,2.3399963378905966,2.635000610351567,103.0800018310547,95.89679527282718,96.41799545288089,96.9391956329346,1.0,0.983229722537503,0.9913275293160073,0.9661709473584748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2422880401842824,1
2024-02-07,104.1399993896484,104.1399993896484,101.8000030517578,103.7099990844727,103.7099990844727,1877600.0,0.6404619244731236,1.6279689796066397,1.4968116286371662,1.7023391407174264,1.7651049071619018,102.33400115966798,103.82300033569337,105.7773338317871,103.2491668701172,99.52300010681152,103.02875506508175,103.60894112395408,104.49552906831879,103.42339250163478,102.69791569170678,103.82182087577101,104.52659918271074,-0.7047783069397298,-0.315700646143931,-0.8485172704525167,-0.8485172704525167,0.8485172704525167,0.8485172704525167,-0.8485172704525167,-0.8485172704525167,-0.8485172704525167,0.8485172704525167,-0.8485172704525167,2.099998474121108,2.6325004577636775,104.1399993896484,97.28300048828126,97.81000061035157,98.33700073242188,1.0,0.985658291792657,0.9944002317504798,0.9644407727893092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6404619244731236,1
2024-02-08,103.8099975585938,105.4899978637695,103.3899993896484,104.5899963378906,104.5899963378906,1891100.0,0.8485172704525167,1.485351112606268,1.5385657821057248,1.712584322280062,1.6962998122762352,102.66000061035156,103.57900009155273,105.44666697184246,103.49183349609375,99.5868000793457,103.54916882268472,103.78731479921527,104.50162373087181,103.46164180774151,102.73538263519556,103.9400017160971,104.53129526827962,-0.5912935521825204,-0.3708192273516489,-0.43981903621173724,-0.43981903621173724,0.43981903621173724,0.43981903621173724,-0.43981903621173724,-0.43981903621173724,-0.43981903621173724,0.43981903621173724,-0.43981903621173724,1.5400009155274006,2.5825004577636776,105.4899978637695,98.34849838256831,98.87499847412104,99.40149856567378,1.0,0.991127550175336,0.9977054423559251,1.0096000187502085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8485172704525167,1
2024-02-09,104.9300003051758,105.5800018310547,104.0400009155273,105.0500030517578,105.0500030517578,1525300.0,0.43981903621173724,0.9472523504314151,1.3644775525517745,1.6903518241016975,1.6848138917263722,103.43800048828125,103.62500076293945,105.1346669514974,103.76083348592122,99.65230010986328,104.04944689904242,104.01689448149571,104.53700304189672,103.51371922557811,102.78121670285026,104.11077115235258,104.56971806705577,-0.4589469147031906,-0.3884447648219572,-1.0185622691481686,-1.0185622691481686,1.0185622691481686,1.0185622691481686,-1.0185622691481686,1.0185622691481686,-1.0185622691481686,1.0185622691481686,-1.0185622691481686,2.5199966430664062,2.6155002593994174,105.5800018310547,99.80849685668942,100.32499694824214,100.84149703979489,1.0,0.998195413526838,1.000312953176587,1.003286969796795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43981903621173724,1
2024-02-12,105.4100036621094,107.5199966430664,105.0,106.120002746582,106.120002746582,1437700.0,1.0185622691481686,0.7075394293139851,1.316393807700214,1.6936296655670033,1.5980820714407034,104.50400085449219,103.62200088500977,104.87466710408529,103.98200022379557,99.73530014038086,104.73963218155563,104.39927780242049,104.63913205510224,103.59917114429956,102.84733127797367,104.41988370531095,104.68455396924291,-0.26467026393196136,-0.3636898646439581,-2.581987770681864,2.581987770681864,-2.581987770681864,-2.581987770681864,2.581987770681864,-2.581987770681864,2.581987770681864,-2.581987770681864,-2.581987770681864,1.930000305175696,2.574000167846677,107.5199966430664,99.82590126037599,100.34900131225587,100.87210136413574,0.0,1.0085117056411717,1.0032601219692274,1.059788915621938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185622691481686,1
2024-02-13,103.0199966430664,104.1399993896484,102.2099990844727,103.379997253418,103.379997253418,2176700.0,-2.581987770681864,1.500087023921078,1.4627364490827197,1.8027974049494806,1.6326775518185999,104.56999969482422,103.5270004272461,104.57333374023438,104.13766682942709,99.80580009460449,104.28642053884309,104.21395406623822,104.55789755176778,103.59198511509032,102.85787911907158,104.2599011742505,104.58792013844106,-0.3280189641905622,-0.35655568455327896,2.3699019565950907,-2.3699019565950907,2.3699019565950907,2.3699019565950907,-2.3699019565950907,2.3699019565950907,-2.3699019565950907,2.3699019565950907,2.3699019565950907,1.6100006103516051,2.5095001220703117,104.1399993896484,101.85719627380372,102.37199630737305,102.88679634094238,1.0,1.010074659395846,1.0006953624709298,1.1041968470390178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.581987770681864,1
