Date_TDY_L01d,Open_TDY_L01d,High_TDY_L01d,Low_TDY_L01d,Close_TDY_L01d,Adj Close_TDY_L01d,Volume_TDY_L01d,Daily_Return_TDY_L01d,Vol5_TDY_L01d,Vol10_TDY_L01d,Vol20_TDY_L01d,Vol60_TDY_L01d,SMA5_TDY_L01d,SMA10_TDY_L01d,SMA30_TDY_L01d,SMA60_TDY_L01d,SMA100_TDY_L01d,EMA5_TDY_L01d,EMA10_TDY_L01d,EMA30_TDY_L01d,EMA60_TDY_L01d,EMA100_TDY_L01d,Short12_TDY_L01d,Long26_TDY_L01d,MACD_TDY_L01d,SIGNAL9_TDY_L01d,Ret5/10_TDY_L01d,Ret10/30_TDY_L01d,Ret30/60_TDY_L01d,Ret30/100_TDY_L01d,Emaret5/10_TDY_L01d,Emaret10/30_TDY_L01d,Emaret30/60_TDY_L01d,Emaret30/100_TDY_L01d,RetMACD_TDY_L01d,DayRange_TDY_L01d,average20r_TDY_L01d,PRVHI_TDY_L01d,HitLevel_TDY_L01d,hitlevel_2_TDY_L01d,hitlevel_1.8_TDY_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,434.0899963378906,437.7099914550781,425.3699951171875,425.4100036621094,425.4100036621094,227900.0,-2.556291883290428,1.2206593970757311,1.032945975480843,1.0969728941305301,1.0948295215031576,436.7,437.60499877929686,428.975,407.35883178710935,408.62119934082034,434.3608613765589,435.995370095711,428.19865709564414,418.23940070572615,412.88480427476594,435.8105023839186,430.09950158675906,5.711000797159556,8.090189834194,-1.6760313160091207,1.6760313160091207,1.6760313160091207,-1.6760313160091207,-1.6760313160091207,-1.6760313160091207,1.6760313160091207,1.6760313160091207,-1.6760313160091207,9.579986572265625,6.594001770019522,437.7099914550781,424.9738934326172,426.268994140625,427.5640948486328,1.0,0.9979319276931905,0.9962510869810537,0.9416330895756222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.556291883290428,-1
2024-01-18,427.0799865722656,433.5799865722656,424.0,432.5400085449219,432.5400085449219,192700.0,1.6760313160091207,1.5380546312088892,1.2014948386561257,1.159285337326617,1.095439885732419,435.04200439453126,436.925,429.74033406575523,408.0948318481445,408.8865994262695,433.75391043267996,435.367122541022,428.4787442859202,418.7082730938965,413.2740162405116,435.30734948561144,430.2802798799563,5.027069605655129,7.477565788486226,-0.7143839360168022,0.7143839360168022,0.7143839360168022,-0.7143839360168022,-0.7143839360168022,-0.7143839360168022,0.7143839360168022,0.7143839360168022,-0.7143839360168022,5.8900146484375,6.657502746582028,433.5799865722656,423.2031875610352,424.52198791503906,425.840788269043,1.0,0.9956903459278623,0.9962945936318606,1.036409932887486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6760313160091207,1
2024-01-19,435.1000061035156,436.25,430.3599853515625,435.6300048828125,435.6300048828125,170800.0,0.7143839360168022,1.6153977413121465,1.2306462506320868,1.1605348975344643,1.0888493573678972,434.12200317382815,436.66900024414065,430.85966796875,408.93783213297525,409.15739959716797,434.37927524939084,435.4149193304384,428.9401159373326,419.2630839722216,413.7167090849136,435.3569887774885,430.6765558060938,4.68043297139468,6.918139225067917,-0.6955440959839223,0.6955440959839223,0.6955440959839223,-0.6955440959839223,-0.6955440959839223,-0.6955440959839223,0.6955440959839223,0.6955440959839223,-0.6955440959839223,4.72998046875,6.422003173828122,436.25,418.9334805297852,420.2649810791016,421.59648162841796,1.0,0.9941672134525499,0.9976214777329171,1.0604129640966187,0.0,0.0,1.0,0.003262836,0.003262836,0.982873857,0.982873857,0.7143839360168022,1
2024-01-22,438.5899963378906,442.489990234375,437.760009765625,438.6600036621094,438.6600036621094,198500.0,0.6955440959839223,1.665294408826683,1.2334144787155115,1.0972855112053952,1.0905935012663412,433.7620056152344,436.9880004882813,431.9953348795573,409.8123321533203,409.38269958496096,435.80618472029704,436.00493466346944,429.5672054679634,419.8990485522179,414.2106357102046,435.865144913584,431.2679223139468,4.597222599637178,6.45395589998177,-0.7568520714225139,0.7568520714225139,0.7568520714225139,0.7568520714225139,-0.7568520714225139,-0.7568520714225139,0.7568520714225139,0.7568520714225139,-0.7568520714225139,3.989990234375,6.270501708984372,442.489990234375,422.1215930175781,423.40599365234374,424.69039428710937,1.0,0.9926176579918848,0.9995441566657364,1.124059751195088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6955440959839223,1
2024-01-23,440.3299865722656,442.1300048828125,438.1400146484375,441.9800109863281,441.9800109863281,246900.0,0.7568520714225139,1.6263174441785893,1.1799915530857485,1.0883238038431933,0.9872139448176707,434.84400634765626,437.0560028076172,433.1616689046224,410.95733235677085,409.62339965820314,437.8641268089741,437.09131217671643,430.36803163043857,420.6230145336641,414.7605243295338,436.80589354016,432.0614103637529,4.74448317640713,6.112061355266842,5.443684546932599,-5.443684546932599,-5.443684546932599,-5.443684546932599,5.443684546932599,-5.443684546932599,-5.443684546932599,-5.443684546932599,5.443684546932599,30.160003662109375,7.080001831054685,442.1300048828125,428.6948864746094,429.94898681640626,431.2030871582031,0.0,0.9949388718018944,1.001768085090525,1.0842283784649838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7568520714225139,1
2024-01-24,447.8800048828125,447.8800048828125,417.7200012207031,417.9200134277344,417.9200134277344,490500.0,-5.443684546932599,2.89383718098475,2.098547077151407,1.61318171925418,1.2321576663012979,433.34600830078125,435.02300415039065,433.3760030110677,411.71866607666016,409.6018997192383,431.21608901522757,433.6056214950833,429.56493368187705,420.53439154658446,414.8230884700922,433.9003735228638,431.01389947960337,2.886474043260421,5.466943892865558,-1.6725665222500024,1.6725665222500024,1.6725665222500024,1.6725665222500024,-1.6725665222500024,-1.6725665222500024,1.6725665222500024,1.6725665222500024,-1.6725665222500024,13.8699951171875,7.523001098632809,447.8800048828125,426.5540008544922,427.9700012207031,429.38600158691406,1.0,0.9961450409895343,0.9944891570556291,1.3008745711063632,0.0,1.0,1.0,0.114825465,0.114825465,0.883314848,0.883314848,-5.443684546932599,1
2024-01-25,419.6700134277344,429.75,415.8800048828125,424.9100036621094,424.9100036621094,303800.0,1.6725665222500024,2.8932400194358046,2.1845849277942846,1.6480004596610476,1.243931000205246,431.82000732421875,433.431005859375,433.6266693115234,412.621999613444,409.6679998779297,429.1140605641882,432.0246000709062,429.2646156160856,420.67785423889677,415.02282936498364,432.5172396981323,430.5617590486779,1.9554806494543868,4.764651244183324,1.400299394166001,1.400299394166001,-1.400299394166001,-1.400299394166001,1.400299394166001,1.400299394166001,-1.400299394166001,-1.400299394166001,1.400299394166001,9.809997558593807,7.723500061035159,429.75,431.3294024658203,432.83400268554686,434.33860290527343,0.0,0.9962831488440426,0.9932630236652258,1.3255972806243022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6725665222500024,1
2024-01-26,425.0499877929688,426.239990234375,416.4299926757812,418.9599914550781,418.9599914550781,213000.0,-1.400299394166001,2.8584262035648598,2.207600253988186,1.6497141661083494,1.2613502569003783,428.4860046386719,431.30400390625,433.5723358154297,413.39866638183594,409.6522998046875,425.72937086115155,429.6492166862102,428.5998011540851,420.6215308689355,415.10079297072804,430.4315091992009,429.7023688565594,0.7291403426414718,3.957549063874954,-2.436992118793041,-2.436992118793041,2.436992118793041,2.436992118793041,-2.436992118793041,-2.436992118793041,2.436992118793041,2.436992118793041,-2.436992118793041,12.540008544921875,8.136500549316406,426.239990234375,412.7582998657226,414.30299987792966,415.8476998901367,1.0,0.9934663271334002,0.9908766368636919,1.3381713628585012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.400299394166001,1
2024-01-29,418.1099853515625,429.4200134277344,416.8800048828125,429.1700134277344,429.1700134277344,211200.0,2.436992118793041,3.167081269928222,2.3916103236187527,1.748672103319362,1.293012008434732,426.5880065917969,430.1750061035156,433.8146697998047,414.30833333333334,409.815,426.8762517166792,429.5620888210327,428.6365890427077,420.9018089856174,415.3793913956193,430.23743292666757,429.66293512109087,0.5744978055766978,3.280938812215303,0.20971279117897884,0.20971279117897884,-0.20971279117897884,-0.20971279117897884,0.20971279117897884,0.20971279117897884,-0.20971279117897884,-0.20971279117897884,0.20971279117897884,6.1199951171875,8.173500061035162,429.4200134277344,408.3396890258789,409.9669891357422,411.59428924560547,0.0,0.9916615343503812,0.9937474996647748,1.3676722577543001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.436992118793041,1
2024-01-30,428.2699890136719,431.0,424.8800048828125,428.2699890136719,428.2699890136719,177700.0,-0.20971279117897884,3.1081078984230004,2.3807286220334576,1.742467838381307,1.2734295837451066,423.84600219726565,429.3450042724609,433.81800231933596,415.298833211263,409.9575997924805,427.3408308156768,429.32716158333074,428.61293742793123,421.14338865866836,415.6346507543926,429.9347492477451,429.55975392794875,0.37499531979636913,2.6997501137315165,2.28827329590351,2.28827329590351,-2.28827329590351,-2.28827329590351,2.28827329590351,2.28827329590351,-2.28827329590351,-2.28827329590351,2.28827329590351,11.730010986328125,8.369999694824225,431.0,411.43831329345704,413.07301330566406,414.7077133178711,0.0,0.9871921135206557,0.9953733866724656,1.3662970240214436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20971279117897884,1
2024-01-31,429.75,429.75,418.0199890136719,418.4700012207031,418.4700012207031,273800.0,-2.28827329590351,1.9980299430709119,2.3521634615931895,1.7698621797079988,1.309168235348174,423.95599975585935,428.6510040283203,433.5696685791016,416.0539998372396,410.0421997070313,424.38388761735223,427.3531324264893,427.95855444681973,421.0557366115219,415.69079630818095,428.1709418589694,428.73829076444906,-0.5673489054796619,2.046330309889281,-2.1769745322216894,-2.1769745322216894,2.1769745322216894,2.1769745322216894,-2.1769745322216894,-2.1769745322216894,-2.1769745322216894,2.1769745322216894,-2.1769745322216894,11.929992675781307,8.54049835205079,429.75,412.5860006713867,414.26000061035154,415.9340005493164,1.0,0.9890470237364689,0.9930520111265411,1.329009393251887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28827329590351,1
2024-02-01,419.1400146484375,427.7999877929688,415.8699951171875,427.5799865722656,427.5799865722656,300300.0,2.1769745322216894,2.110492911530414,2.399961143597779,1.847457963159765,1.3200611506129685,424.4899963378906,428.1550018310547,433.623334757487,416.8559997558594,410.2157995605469,425.4492539356567,427.39437863481226,427.93413071297755,421.2696464463004,415.9262258183608,428.08002566101493,428.6524904539169,-0.5724647929019966,1.5225712893310257,-1.2067926058642315,-1.2067926058642315,1.2067926058642315,1.2067926058642315,-1.2067926058642315,-1.2067926058642315,-1.2067926058642315,1.2067926058642315,-1.2067926058642315,9.600006103515625,8.772999572753914,427.7999877929688,410.96090362548824,412.6690032958984,414.3771029663086,1.0,0.9914400030888574,0.9954488762688721,1.2990613001516151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1769745322216894,1
2024-02-02,425.510009765625,434.6199951171875,425.0199890136719,432.739990234375,432.739990234375,177000.0,1.2067926058642315,1.9497760716627917,2.4232117170427347,1.8705296119141515,1.3219179367014953,427.24599609375,427.8660003662109,433.7540008544922,417.78199971516926,410.4509994506836,427.87949936856285,428.36630801655093,428.244186165971,421.645723291811,416.2591716483809,428.79694328768574,428.95526821543234,-0.15832492774660523,1.1863920459154997,0.5384264511823111,0.5384264511823111,-0.5384264511823111,-0.5384264511823111,0.5384264511823111,0.5384264511823111,-0.5384264511823111,-0.5384264511823111,0.5384264511823111,7.6400146484375,8.833500671386727,434.6199951171875,408.4993887329102,410.253988647461,412.00858856201177,0.0,0.9985509382097895,0.9988635692423101,1.2954682468581784,0.0,1.0,0.0,0.000936367,0.000936367,0.001786048,0.001786048,1.2067926058642315,-1
2024-02-05,431.010009765625,431.010009765625,423.3699951171875,430.4100036621094,430.4100036621094,175000.0,-0.5384264511823111,1.7132945338418184,2.4130123327225874,1.869287937429617,1.3255945604545978,427.493994140625,427.04100036621094,434.0350006103516,418.64649963378906,410.66659942626956,428.7230007997451,428.7378890430161,428.3839163270122,421.93307674657484,416.53938614370225,429.0451064222124,429.0630263966677,-0.017919974455253396,0.9455296418413491,0.8433830189649152,-0.8433830189649152,0.8433830189649152,0.8433830189649152,-0.8433830189649152,-0.8433830189649152,0.8433830189649152,0.8433830189649152,-0.8433830189649152,3.769989013671818,8.697499084472659,431.010009765625,415.1862936401367,416.95299377441404,418.7196939086914,1.0,1.0010607734948764,0.9999652742534507,1.290872467748668,0.0,1.0,0.0,0.001346473,0.001346473,0.003048674,0.003048674,0.5384264511823111,-1
2024-02-06,431.6900024414062,434.1799926757812,430.4100036621094,434.0400085449219,434.0400085449219,165100.0,0.8433830189649152,1.7349860859753643,2.4168296641938394,1.8532478298238615,1.3278256063390481,428.647998046875,426.2470001220703,434.2930013020833,419.5674997965495,410.9134994506836,430.495336714804,429.7019107706353,428.74882550236117,422.33002533012717,416.8859331219442,429.8135529026293,429.43169174098284,0.3818611616464409,0.8327959458023675,-0.44927015220750766,0.44927015220750766,-0.44927015220750766,-0.44927015220750766,0.44927015220750766,-0.44927015220750766,-0.44927015220750766,-0.44927015220750766,0.44927015220750766,4.880004882812614,8.780999755859384,434.1799926757812,411.87551177978514,413.61501159667966,415.3545114135742,0.0,1.0056328793495721,1.001846456634893,1.3041049477033746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8433830189649152,1
2024-02-07,436.0599975585938,436.0599975585938,431.1799926757812,432.0899963378906,432.0899963378906,225400.0,-0.44927015220750766,1.1510643196538515,1.5700417027487683,1.8497419141771532,1.3261664367641124,431.3719970703125,427.66399841308595,434.24766743977864,420.49499969482423,411.07719940185547,431.0268899224996,430.1361081464999,428.964384911105,422.650024379562,417.18700368067584,430.16377496959257,429.6286031926056,0.5351717769869424,0.7732711120392826,-0.32863128565601774,0.32863128565601774,-0.32863128565601774,-0.32863128565601774,0.32863128565601774,-0.32863128565601774,-0.32863128565601774,-0.32863128565601774,0.32863128565601774,5.92999267578125,8.822499084472668,436.0599975585938,414.8617932128906,416.61799316406245,418.3741931152343,0.0,1.0086703549304725,1.0020709300129165,0.8487896017900379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44927015220750766,-1
2024-02-08,433.3500061035156,434.7699890136719,428.8399963378906,430.6700134277344,430.6700134277344,167300.0,-0.32863128565601774,0.8154265824237888,1.508363217611356,1.8443256158214578,1.3142883188001833,431.99000244140626,428.23999938964846,434.0206675211588,421.29283345540364,411.2334994506836,430.90793109091123,430.2331818339971,429.074425460565,422.91297484015786,417.4539939726968,430.24165780930673,429.70574469150404,0.5359131178026928,0.7257995131919647,0.7801762943326676,-0.7801762943326676,0.7801762943326676,0.7801762943326676,-0.7801762943326676,0.7801762943326676,0.7801762943326676,0.7801762943326676,-0.7801762943326676,6.279998779296875,8.908999633789074,434.7699890136719,416.6504995727539,418.4149993896485,420.179499206543,1.0,1.0087567790423653,1.0015683338371015,0.8178399761256555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32863128565601774,-1
2024-02-09,429.6900024414062,434.2799987792969,428.0,434.0299987792969,434.0299987792969,148200.0,0.7801762943326676,0.6893542217569895,1.4148691770165804,1.854735379010203,1.316195781595363,432.2480041503906,429.7470001220703,433.7640004475912,422.1221669514974,411.3731994628906,431.94862032037315,430.92351218768795,429.3941398682252,423.27746742832636,417.7822316916394,430.8244794969975,430.02605980911835,0.7984196878791749,0.7403235481294067,-1.603573825462052,1.603573825462052,-1.603573825462052,-1.603573825462052,1.603573825462052,-1.603573825462052,-1.603573825462052,-1.603573825462052,-1.603573825462052,9.660003662109375,9.181999206542978,434.2799987792969,415.1701898193359,416.9519897460937,418.7337896728515,0.0,1.005819712592781,1.0023788633102915,0.7628415314812395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7801762943326676,-1
2024-02-12,433.7000122070312,435.6300048828125,425.9700012207031,427.0700073242188,427.0700073242188,214500.0,-1.603573825462052,1.01073906805109,1.331250406044572,1.88641494965454,1.3050613046449313,431.5800048828125,429.53699951171876,433.1926676432292,422.68233388264974,411.42539947509766,430.3224159883217,430.22287493978445,429.244195833128,423.40181299868345,417.9661480407994,430.2468683934931,429.80709295838506,0.4397754351080607,0.6802139255251375,-1.6109782388884826,1.6109782388884826,-1.6109782388884826,-1.6109782388884826,1.6109782388884826,-1.6109782388884826,-1.6109782388884826,-1.6109782388884826,1.6109782388884826,17.579986572265682,9.90149841308595,435.6300048828125,414.07960052490233,415.91600036621094,417.7524002075195,0.0,1.0047562966017274,1.0002313708878245,0.7057039101012026,0.0,0.0,1.0,0.017231621,0.017231621,0.803715527,0.803715527,1.603573825462052,-1
2024-02-13,424.9599914550781,433.0599975585938,415.4800109863281,420.1900024414062,420.1900024414062,240000.0,-1.6109782388884826,1.0026804288555151,1.4216541481041751,1.9084564251389402,1.3242594360050515,428.81000366210935,428.7290008544922,432.3226674397786,423.13550059000653,411.43589935302737,426.94494480601657,428.3987163037157,428.66005432398464,423.2965077345104,418.01018476160345,428.6996582470182,429.0947158830533,-0.39505763603511923,0.4651596132130862,1.74682793384981,-1.74682793384981,1.74682793384981,1.74682793384981,-1.74682793384981,-1.74682793384981,-1.74682793384981,1.74682793384981,-1.74682793384981,4.790008544921818,9.523999023437508,433.0599975585938,413.8467083740234,415.8270080566406,417.8073077392578,1.0,1.0001889370848618,0.9966064989404206,0.7449235567433379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6109782388884826,-1
2024-02-14,423.760009765625,427.6000061035156,422.8099975585938,427.5299987792969,427.5299987792969,191000.0,1.74682793384981,1.477181209346164,1.326611997188827,1.8678131618158509,1.3343761723745773,427.89800415039065,429.63500061035154,431.9636678059896,423.76683400472007,411.5657992553711,427.13996279711,428.2407676629122,428.58714751465,423.43531071958535,418.1986959302707,428.5197106365995,428.97881091240464,-0.4591002758051559,0.28030763540943776,-0.9239146301568323,-0.9239146301568323,0.9239146301568323,0.9239146301568323,-0.9239146301568323,-0.9239146301568323,-0.9239146301568323,0.9239146301568323,-0.9239146301568323,6.589996337890682,9.374499511718762,427.6000061035156,412.10719970703127,414.0119995117188,415.9167993164063,1.0,0.9959570415410912,0.9974294720425386,0.7102487680829496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74682793384981,1
