Date_FICO_L01d,Open_FICO_L01d,High_FICO_L01d,Low_FICO_L01d,Close_FICO_L01d,Adj Close_FICO_L01d,Volume_FICO_L01d,Daily_Return_FICO_L01d,Vol5_FICO_L01d,Vol10_FICO_L01d,Vol20_FICO_L01d,Vol60_FICO_L01d,SMA5_FICO_L01d,SMA10_FICO_L01d,SMA30_FICO_L01d,SMA60_FICO_L01d,SMA100_FICO_L01d,EMA5_FICO_L01d,EMA10_FICO_L01d,EMA30_FICO_L01d,EMA60_FICO_L01d,EMA100_FICO_L01d,Short12_FICO_L01d,Long26_FICO_L01d,MACD_FICO_L01d,SIGNAL9_FICO_L01d,Ret5/10_FICO_L01d,Ret10/30_FICO_L01d,Ret30/60_FICO_L01d,Ret30/100_FICO_L01d,Emaret5/10_FICO_L01d,Emaret10/30_FICO_L01d,Emaret30/60_FICO_L01d,Emaret30/100_FICO_L01d,RetMACD_FICO_L01d,DayRange_FICO_L01d,average20r_FICO_L01d,PRVHI_FICO_L01d,HitLevel_FICO_L01d,hitlevel_2_FICO_L01d,hitlevel_1.8_FICO_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-13,1269.680053710938,1289.880004882812,1257.780029296875,1269.47998046875,1269.47998046875,273000.0,-2.223591147229705,2.315988935297043,1.905747569664797,2.3039974954505675,1.7172718485546414,1298.7059814453125,1270.677001953125,1228.7333374023438,1173.8856709798176,1064.513003540039,1286.9826437688293,1276.1598040085196,1232.8473224796337,1168.8828154208509,1098.032241207966,1271.6769812122989,1241.5535979477893,30.123383264509584,29.42957820980041,1.9188948015207947,1.9188948015207947,1.9188948015207947,1.9188948015207947,-1.9188948015207947,1.9188948015207947,1.9188948015207947,1.9188948015207947,1.9188948015207947,18.339965820312045,30.774493408202964,1289.880004882812,1265.3241601562509,1271.5610595703133,1277.7979589843758,1.0,1.0220583039191746,1.008480787222975,0.8271482818136097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.223591147229705,1
2024-02-14,1283.56005859375,1297.77001953125,1279.430053710938,1293.839965820312,1293.839965820312,155000.0,1.9188948015207947,2.363240774395623,1.9404854096355828,2.3352741433331663,1.7248935283031221,1301.383984375,1280.1780029296874,1234.1560017903646,1178.2153361002604,1068.5530029296874,1289.2684177859903,1279.374378883391,1236.7823317274197,1172.9797711716528,1101.909621893359,1275.0866711519934,1245.426662234643,29.660008917350524,29.475664351310435,0.684782166699079,0.684782166699079,0.684782166699079,0.684782166699079,-0.684782166699079,0.684782166699079,0.684782166699079,0.684782166699079,0.684782166699079,24.27001953125,30.913995361327967,1297.77001953125,1222.1761193847656,1228.3310180664062,1234.4859167480467,1.0,1.0165648694140836,1.0077334977672716,0.8309454438894713,0.0,0.0,1.0,0.03359348,0.03359348,0.807597101,0.807597101,1.9188948015207947,-1
2024-02-15,1299.640014648438,1307.489990234375,1283.219970703125,1302.699951171875,1302.699951171875,143500.0,0.684782166699079,1.764545624750033,1.6494612960207908,2.3154380715161564,1.7245166670111975,1297.635986328125,1286.1309936523437,1240.1670003255208,1182.5558349609375,1072.68490234375,1293.7455955812852,1283.6153920267516,1241.0350813689975,1177.232891827398,1105.885668017686,1279.3348680781291,1249.6691280818452,29.665739996283946,29.51367948030514,-1.5843934406812472,-1.5843934406812472,-1.5843934406812472,-1.5843934406812472,1.5843934406812472,-1.5843934406812472,-1.5843934406812472,-1.5843934406812472,-1.5843934406812472,23.630004882812045,31.160998535156068,1307.489990234375,1229.7592297363285,1235.9420288085942,1242.1248278808596,0.0,1.0089454283681552,1.0078919305716167,0.7123754749962793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.684782166699079,1
2024-02-16,1295.880004882812,1304.22998046875,1280.599975585938,1282.06005859375,1282.06005859375,115300.0,-1.5843934406812472,1.8267657793832386,1.7591810158130134,2.346042350606269,1.7418369128916495,1289.285986328125,1288.8069946289063,1245.653670247396,1186.3993367513021,1076.605703125,1289.8504165854401,1283.3326041298421,1243.6818540931752,1180.6698481148194,1109.3742698112712,1279.7541281574554,1252.0684562679123,27.685671889543073,29.148077962152726,-1.7830761724961237,-1.7830761724961237,-1.7830761724961237,-1.7830761724961237,1.7830761724961237,-1.7830761724961237,-1.7830761724961237,-1.7830761724961237,1.7830761724961237,26.070068359375,30.81800537109357,1304.22998046875,1238.9357934570317,1245.1679931640629,1251.400192871094,0.0,1.0003716551052368,1.0050788177863037,0.7498504941133745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5843934406812472,1
2024-02-20,1278.760009765625,1278.760009765625,1252.68994140625,1259.199951171875,1259.199951171875,153400.0,-1.7830761724961237,1.8027903575155073,1.8713571771960535,2.326919171234571,1.7633969371887557,1281.4559814453125,1289.1139892578126,1250.4450032552083,1189.804335530599,1080.4855029296875,1279.6335947809184,1278.9448490465754,1244.6830216466399,1183.2446055921,1112.3411149867288,1276.5919470827507,1252.5967151496873,23.99523193306345,28.117508756334875,1.0038034520539552,-1.0038034520539552,-1.0038034520539552,-1.0038034520539552,1.0038034520539552,-1.0038034520539552,-1.0038034520539552,-1.0038034520539552,1.0038034520539552,35.5,31.18700561523417,1278.760009765625,1236.4303686523442,1242.5939697265628,1248.7575708007817,0.0,0.9940594797075245,1.0005385265321303,0.8042209632074093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7830761724961237,1
2024-02-21,1248.910034179688,1259.380004882812,1223.880004882812,1246.56005859375,1246.56005859375,151200.0,-1.0038034520539552,1.5987095784453171,1.896648949331338,2.3340690847012735,1.7692706446266773,1276.8719970703125,1287.7889892578125,1253.5826700846353,1192.8275024414063,1084.0950036621093,1268.609082718529,1273.0567053278799,1244.804120804518,1185.3205220839573,1114.9989158502342,1271.9716565459812,1252.149555404803,19.82210114117811,26.45842723330352,-3.3452019326623463,3.3452019326623463,3.3452019326623463,3.3452019326623463,-3.3452019326623463,-3.3452019326623463,3.3452019326623463,3.3452019326623463,-3.3452019326623463,23.5400390625,30.734509277343523,1259.380004882812,1210.14859741211,1216.3859985351567,1222.6233996582034,1.0,0.9915226855652868,0.9965063436760223,0.8125933211501669,1.0,0.0,0.0,0.536555469,0.536555469,0.43306762,0.43306762,-1.0038034520539552,-1
2024-02-22,1277.52001953125,1290.920043945312,1267.380004882812,1288.260009765625,1288.260009765625,146200.0,3.3452019326623463,2.1408696560407816,2.131668644230769,2.4560378873723376,1.8130211205758657,1275.756005859375,1288.5699951171875,1257.8693359375,1196.4728352864583,1088.109203491211,1275.1593917342277,1275.8209424983788,1247.6077265439444,1188.6955872538479,1118.429828601034,1274.477557041311,1254.8244038759751,19.65315316533588,25.09737241970999,0.46031497259748894,-0.46031497259748894,-0.46031497259748894,-0.46031497259748894,0.46031497259748894,0.46031497259748894,-0.46031497259748894,-0.46031497259748894,0.46031497259748894,28.069946289062045,31.22400512695292,1290.920043945312,1191.7640844726564,1197.910986328125,1204.0578881835936,0.0,0.9900556513760456,0.9994814705244957,0.8679298699709375,0.0,0.0,1.0,0.001472638,0.001472638,0.997022808,0.997022808,-3.3452019326623463,-1
2024-02-23,1291.890014648438,1296.359985351562,1268.2900390625,1282.329956054688,1282.329956054688,123500.0,-0.46031497259748894,2.1010522182772826,1.829197441423843,2.4545273071000135,1.812458667351787,1271.6820068359375,1284.6589965820312,1260.6060017903646,1199.8123352050782,1092.2472027587892,1277.549579841048,1277.0043995086166,1249.8478703833473,1191.7655665587934,1121.6753756793241,1275.6856184279843,1256.8618521855094,18.823766242474903,23.842651184262973,-0.46166307800576495,0.46166307800576495,0.46166307800576495,0.46166307800576495,-0.46166307800576495,0.46166307800576495,0.46166307800576495,0.46166307800576495,-0.46166307800576495,17.969970703125,28.077001953124817,1296.359985351562,1222.2272326660157,1228.4720336914063,1234.7168347167967,1.0,0.9898984946350585,1.0004269212640466,0.7452340970632801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46031497259748894,1
2024-02-26,1292.920043945312,1306.199951171875,1288.22998046875,1288.25,1288.25,180400.0,0.46166307800576495,1.983666709329209,1.839311076623947,1.8473827266524676,1.8067976822680767,1272.9199951171875,1281.1029907226562,1263.0530029296874,1203.394667561849,1096.4938024902344,1281.1163865606986,1279.0490541434135,1252.3254271328087,1194.928990606046,1124.9738830916147,1277.6186002082943,1259.186900171768,18.43170003652631,22.76046095471564,0.9485713722588783,-0.9485713722588783,-0.9485713722588783,-0.9485713722588783,0.9485713722588783,-0.9485713722588783,-0.9485713722588783,-0.9485713722588783,0.9485713722588783,17.72998046875,27.497503662109217,1306.199951171875,1234.5905810546874,1240.2059814453123,1245.8213818359375,0.0,0.9936125388319851,1.0016163042461805,0.9956307645881551,0.0,0.0,1.0,0.014207559,0.014207559,0.821097374,0.821097374,0.46166307800576495,-1
2024-02-27,1280.780029296875,1288.75,1271.02001953125,1276.030029296875,1276.030029296875,102200.0,-0.9485713722588783,1.8120473748754677,1.7655367764203116,1.8200865274279856,1.814132637289682,1276.2860107421875,1278.87099609375,1264.554337565104,1206.7435017903647,1100.8887030029298,1279.4209341394242,1278.5001405349517,1253.854756304684,1197.5880410549255,1127.9650939075605,1277.3742046834607,1260.4345393662204,16.93966531724027,21.596301827220564,0.10971719958929209,-0.10971719958929209,-0.10971719958929209,-0.10971719958929209,0.10971719958929209,-0.10971719958929209,-0.10971719958929209,-0.10971719958929209,0.10971719958929209,12.940063476562955,26.858007812499864,1288.75,1245.7054431152346,1251.2049438476565,1256.7044445800784,0.0,0.9979786973358078,1.0007202139251132,0.9700290342323671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9485713722588783,1
2024-02-28,1273.859985351562,1286.800048828125,1273.859985351562,1274.630004882812,1274.630004882812,193400.0,-0.10971719958929209,1.6941071428981538,1.6106756128562794,1.7406272671477039,1.8113391753446302,1281.9,1279.3859985351562,1266.22900390625,1209.8606689453125,1105.0265032958985,1277.8239577205536,1277.7964795072899,1255.195094922628,1200.1140070820693,1130.8693495704365,1276.9520200987456,1261.4860553304122,15.465964768333379,20.37023441544313,-0.37030123918650726,-0.37030123918650726,-0.37030123918650726,-0.37030123918650726,0.37030123918650726,-0.37030123918650726,-0.37030123918650726,-0.37030123918650726,0.37030123918650726,19.070068359375,26.239013671874908,1286.800048828125,1229.6623828125003,1235.0339843750003,1240.4055859375003,0.0,1.0019650062355867,1.0000215043739002,0.925342055278514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10971719958929209,1
2024-02-29,1279.339965820312,1284.27001953125,1265.199951171875,1269.910034179688,1269.910034179688,163300.0,-0.37030123918650726,0.5163737537465433,1.4726313669436286,1.7473040398916917,1.7569191704120208,1278.2300048828124,1276.9930053710937,1267.55400390625,1212.2306701660157,1109.1003033447266,1275.1859832069317,1276.3625803568168,1256.1444458424382,1202.4024014131387,1133.622630453788,1275.8686376496598,1262.110053763692,13.758583885967937,19.047904309548095,1.9914731210485581,1.9914731210485581,1.9914731210485581,1.9914731210485581,-1.9914731210485581,-1.9914731210485581,1.9914731210485581,1.9914731210485581,-1.9914731210485581,33.97998046875,25.697009277343703,1284.27001953125,1229.0742187500002,1234.3220214843752,1239.5698242187502,1.0,1.0009686815092298,0.9990781638634719,0.8428020157470196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37030123918650726,1
2024-03-01,1266.47998046875,1297.630004882812,1263.650024414062,1295.199951171875,1295.199951171875,148500.0,1.9914731210485581,1.1200566335134232,1.6092188354517798,1.6089009789312472,1.7693965401164131,1280.80400390625,1276.2430053710937,1269.0466674804688,1215.1101684570312,1113.3171026611328,1281.857305861913,1279.7875568686457,1258.6641558636923,1205.4449440281792,1136.8221813590965,1278.8426858838468,1264.5611572754092,14.281528608437611,18.094629169325998,0.4671131142840932,0.4671131142840932,0.4671131142840932,0.4671131142840932,-0.4671131142840932,0.4671131142840932,0.4671131142840932,0.4671131142840932,-0.4671131142840932,22.72998046875,25.957507324218703,1297.630004882812,1227.7365991210938,1232.8760009765626,1238.0154028320314,1.0,1.003573769662957,1.0016172598195372,1.0001975612698948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9914731210485581,1
2024-03-04,1295.0400390625,1315.839965820312,1293.109985351562,1301.25,1301.25,87300.0,0.4671131142840932,1.1203715730149102,1.5196046619259924,1.6002808445630876,1.768346945364338,1283.40400390625,1278.1619995117187,1270.414668782552,1217.947001139323,1117.4357025146485,1288.3215372412753,1283.6898192561644,1261.411629678938,1208.5860934043046,1140.0781777678271,1282.2899649786395,1267.2788493290825,15.011115649557041,17.477926465372207,-2.8895274225504672,-2.8895274225504672,-2.8895274225504672,-2.8895274225504672,2.8895274225504672,-2.8895274225504672,-2.8895274225504672,-2.8895274225504672,2.8895274225504672,49.339965820312955,27.17850341796875,1315.839965820312,1240.5234887695308,1245.7149902343747,1250.9064916992183,0.0,1.0041012050088594,1.0036081286270502,0.9495862348717161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671131142840932,1
2024-03-05,1297.369995117188,1297.369995117188,1248.030029296875,1263.650024414062,1263.650024414062,181500.0,-2.8895274225504672,1.7689488377746336,1.7056164535887106,1.7426580190044292,1.7966816285553218,1280.9280029296874,1278.6070068359375,1269.5923380533854,1220.4810017903646,1121.1807025146484,1280.0976996322042,1280.0462201939638,1261.5560422424946,1210.3914681915098,1142.5251450281487,1279.4222818148585,1267.0100474835256,12.412234331332911,16.464788038564347,1.9356594361513793,1.9356594361513793,1.9356594361513793,1.9356594361513793,-1.9356594361513793,1.9356594361513793,1.9356594361513793,1.9356594361513793,-1.9356594361513793,21.93994140625,26.583001708984398,1297.369995117188,1256.0472583007809,1261.4829589843746,1266.9186596679683,1.0,1.001815253695108,1.0000402168589135,0.9787442142911779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8895274225504672,1
2024-03-06,1278.420043945312,1290.5,1268.56005859375,1288.109985351562,1288.109985351562,112700.0,1.9356594361513793,2.009978149705269,1.7566755344057816,1.7929836568407775,1.8096355376651796,1283.6239990234376,1282.7619995117188,1269.8123372395833,1223.315167236328,1125.0150024414063,1282.768461538657,1281.512359313527,1263.2691998624346,1212.939616295118,1145.4080131533647,1280.758851589736,1268.5730058441209,12.185845745615097,15.608999579974498,3.639441151449351,3.639441151449351,3.639441151449351,3.639441151449351,-3.639441151449351,3.639441151449351,3.639441151449351,3.639441151449351,-3.639441151449351,39.830078125,27.335003662109397,1290.5,1238.8873913574223,1244.2039916992192,1249.520592041016,1.0,1.0006719870966296,1.0009801717603433,0.9797498865667462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9356594361513793,1
2024-03-07,1300.0,1335.0400390625,1295.2099609375,1334.989990234375,1334.989990234375,183100.0,3.639441151449351,2.461369676591749,1.8140887336872997,1.9322264088159182,1.8555684223446067,1296.6399902343749,1287.4349975585938,1271.7936686197916,1226.6585001627604,1129.4415020751953,1300.175637770563,1291.2355649354995,1267.8963476283664,1216.9412678996837,1149.1621117094244,1289.1021036889113,1273.492782465621,15.60932122329018,15.609063908637635,-2.5872882429954434,-2.5872882429954434,-2.5872882429954434,-2.5872882429954434,2.5872882429954434,-2.5872882429954434,-2.5872882429954434,-2.5872882429954434,-2.5872882429954434,53.75,27.934002685546897,1335.0400390625,1230.3629919433592,1235.829992675781,1241.296993408203,0.0,1.007149869852254,1.0069236575244969,0.9388593000335742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.639441151449351,1
2024-03-08,1336.369995117188,1349.75,1296.0,1300.449951171875,1300.449951171875,135900.0,-2.5872882429954434,2.8368115111545325,2.033857510830924,1.8963759639313964,1.8896903168940726,1297.6899902343748,1289.2469970703125,1272.3329996744792,1229.2356669108074,1133.4926013183594,1300.2670755710005,1292.9109078875679,1269.9965801150443,1219.6792575151653,1152.157910510661,1290.847926378598,1275.4896097771955,15.358316601402521,15.558914447190613,-1.3664422413891477,-1.3664422413891477,-1.3664422413891477,-1.3664422413891477,1.3664422413891477,-1.3664422413891477,-1.3664422413891477,-1.3664422413891477,1.3664422413891477,32.099975585937955,28.5905029296875,1349.75,1273.585233154297,1279.172033691406,1284.7588342285155,0.0,1.0065487786151515,1.0056896168471898,1.0724969887376727,1.0,0.0,0.0,0.728002489,0.728002489,0.270036578,0.270036578,-2.5872882429954434,-1
2024-03-11,1288.2900390625,1294.9599609375,1262.859985351562,1282.680053710938,1282.680053710938,153100.0,-1.3664422413891477,2.8974669250646676,2.0851415948934053,1.9173625792666447,1.8966432588515394,1293.9760009765625,1288.6900024414062,1275.2103352864583,1231.2933349609375,1137.4534020996093,1294.4047349509797,1291.0507525827259,1270.8148687341343,1221.7448573904364,1154.7425074057157,1289.5913305835734,1276.022235253769,13.56909532980444,15.16095062371338,3.579217746198792,3.579217746198792,3.579217746198792,3.579217746198792,-3.579217746198792,3.579217746198792,3.579217746198792,3.579217746198792,-3.579217746198792,49.130004882812955,29.10150146484375,1294.9599609375,1286.8508935546874,1292.568994140625,1298.2870947265626,1.0,1.0041018387084109,1.0025978702708196,1.0875051059413776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3664422413891477,1
2024-03-12,1289.420043945312,1331.969970703125,1282.839965820312,1328.589965820312,1328.589965820312,150400.0,3.579217746198792,2.8703271188937602,2.3382551019201854,2.0389806756369335,1.9458265254429237,1306.9639892578125,1293.94599609375,1278.7506673177083,1233.990167236328,1141.556401977539,1305.7998119074239,1297.8760640804687,1274.5422943525973,1225.2479756996127,1158.1850313347177,1295.5911206199949,1279.916141221661,15.67497939833379,15.263756378637463,-6.2299145455419165,-6.2299145455419165,-6.2299145455419165,-6.2299145455419165,6.2299145455419165,-6.2299145455419165,-6.2299145455419165,-6.2299145455419165,-6.2299145455419165,106.239990234375,32.808502197265646,1331.969970703125,1230.9366577148437,1236.7569580078125,1242.5772583007813,0.0,1.0100606927981246,1.0061051652359188,1.1467764897721577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579217746198792,1
2024-03-13,1324.22998046875,1327.5400390625,1221.300048828125,1245.819946289062,1245.819946289062,366000.0,-6.2299145455419165,4.2329411498624845,3.1536878302156346,2.4401965076657604,2.0720851922473327,1298.5059814453125,1291.064990234375,1280.375996907552,1235.927333577474,1144.8676013183594,1285.80652336797,1288.4113153911221,1272.689239638821,1225.922466538611,1159.920376185299,1287.9340168767744,1277.3904971525797,10.543519724194766,14.319709047748926,-3.517357899075947,-3.517357899075947,-3.517357899075947,-3.517357899075947,3.517357899075947,3.517357899075947,-3.517357899075947,-3.517357899075947,3.517357899075947,66.02001953125,35.19250488281254,1327.5400390625,1259.7912658691405,1266.3529663085938,1272.9146667480468,0.0,1.0057634520858525,0.9979782915657167,1.29239092847993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.2299145455419165,1
2024-03-14,1251.52001953125,1258.77001953125,1192.75,1202.0,1202.0,364500.0,-3.517357899075947,3.6078234194483993,3.326723921430398,2.509314556255296,2.1264580593668123,1271.9079833984374,1284.2739868164062,1280.4816650390626,1237.1309997558594,1147.695001220703,1257.8710155786466,1272.7001671381906,1268.1286435330906,1225.1381233734105,1160.7536360628176,1274.713398895732,1271.806015882018,2.907383013714025,12.037243840941947,-0.8161446417429284,0.8161446417429284,0.8161446417429284,0.8161446417429284,-0.8161446417429284,-0.8161446417429284,0.8161446417429284,0.8161446417429284,-0.8161446417429284,32.630004882812045,35.610504150390646,1258.77001953125,1250.1165283203125,1257.155029296875,1264.1935302734373,1.0,0.9903712108592786,0.9883482756249737,1.3257500591695206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.517357899075947,1
2024-03-15,1188.099975585938,1213.630004882812,1181.0,1211.81005859375,1211.81005859375,333000.0,0.8161446417429284,3.7914524415046245,3.2488587151222865,2.5123008236188764,2.1186561348425297,1254.1800048828125,1275.9349975585938,1279.4363321940104,1238.1816670735677,1150.6931018066407,1242.517363250348,1261.6292383119287,1264.49518644023,1224.7011376429298,1161.7646543307567,1265.0359619261963,1267.361870897702,-2.325908971505669,9.164613278452425,-0.9019508926430834,-0.9019508926430834,0.9019508926430834,0.9019508926430834,-0.9019508926430834,-0.9019508926430834,-0.9019508926430834,0.9019508926430834,-0.9019508926430834,38.650024414062955,36.36150512695319,1213.630004882812,1180.4269104003906,1187.5490112304688,1194.6711120605469,1.0,0.9829497641201097,0.984851432987434,1.2931806114056141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8161446417429284,1
2024-03-18,1217.969970703125,1254.989990234375,1216.339965820312,1222.739990234375,1222.739990234375,176300.0,0.9019508926430834,3.9215310047965977,3.2678104513163566,2.5085143026142696,2.120949188057672,1242.1919921874999,1268.0839965820312,1278.3509969075521,1239.3521667480468,1153.6486016845704,1235.924905578357,1254.5584659341916,1261.801302814046,1224.6368377278952,1162.9720867248877,1258.5288893582238,1264.0565464041222,-5.527657045898422,6.226159213582255,-1.0541909769358477,-1.0541909769358477,1.0541909769358477,1.0541909769358477,-1.0541909769358477,-1.0541909769358477,-1.0541909769358477,1.0541909769358477,-1.0541909769358477,29.72998046875,36.544500732421945,1254.989990234375,1133.634693603515,1140.9069946289057,1148.1792956542963,1.0,0.979581790745471,0.9851473160782831,1.3026875899853472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9019508926430834,1
2024-03-19,1216.819946289062,1239.72998046875,1210.0,1235.630004882812,1235.630004882812,155300.0,1.0541909769358477,3.318300852313183,3.1941622611936085,2.4948477573295555,2.1243340933561368,1223.6,1265.2819946289062,1277.6676635742188,1240.6934997558594,1157.3837017822266,1235.8266053465088,1251.1169275612135,1260.1128319797729,1224.9972694378926,1164.4108573814801,1255.0059840543142,1261.9508766618028,-6.944892607488555,3.591948849368093,-0.7906913471380613,-0.7906913471380613,0.7906913471380613,0.7906913471380613,-0.7906913471380613,-0.7906913471380613,-0.7906913471380613,0.7906913471380613,-0.7906913471380613,19.109985351562045,35.725000000000044,1239.72998046875,1174.5920886230467,1181.900988769531,1189.2098889160154,1.0,0.9670571502591158,0.9877786625071807,1.280303478161965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0541909769358477,1
2024-03-20,1243.380004882812,1247.130004882812,1228.02001953125,1245.400024414062,1245.400024414062,101900.0,0.7906913471380613,1.9740509913202868,3.1298748161342456,2.4915573675184097,2.1237590477302914,1223.516015625,1261.0109985351562,1277.1873291015625,1242.0258341471354,1161.5867022705079,1239.0177450356932,1250.0774906253678,1259.1636185884367,1225.6662122239964,1166.0146032633136,1253.52814410966,1260.7248876064145,-7.196743496754607,1.4342103801435533,-2.7798293270048737,-2.7798293270048737,2.7798293270048737,2.7798293270048737,-2.7798293270048737,-2.7798293270048737,-2.7798293270048737,2.7798293270048737,-2.7798293270048737,46.049926757812045,36.850494384765646,1247.130004882812,1161.13498046875,1168.27998046875,1175.42498046875,1.0,0.9702659350682016,0.9911527519912852,1.2561921539264416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906913471380613,1
2024-03-21,1258.760009765625,1287.4599609375,1241.410034179688,1280.02001953125,1280.02001953125,135100.0,2.7798293270048737,0.8510771704371043,3.0197713101264005,2.454843256907734,2.1510244306920976,1239.12001953125,1255.5140014648437,1277.172998046875,1243.8781677246093,1166.0897027587891,1252.6851698675455,1255.5215867900736,1260.509192842812,1227.4483042668571,1168.272136258718,1257.6038172514432,1262.154156637884,-4.550339386440783,0.23730042682668606,0.2562482810289298,0.2562482810289298,-0.2562482810289298,-0.2562482810289298,0.2562482810289298,0.2562482810289298,0.2562482810289298,-0.2562482810289298,0.2562482810289298,21.900024414062045,36.541998291015645,1287.4599609375,1166.0589172363277,1173.4290161132808,1180.7991149902339,0.0,0.9869424140913869,0.9977408457549665,1.2301279528250955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7798293270048737,1
2024-03-22,1280.0,1286.0,1264.099975585938,1276.739990234375,1276.739990234375,205600.0,-0.2562482810289298,1.0940392821739586,2.9185458067210233,2.453266463680693,2.1506102443504185,1252.1060058593748,1253.1430053710938,1275.682999674479,1245.7468343098958,1170.3761029052735,1260.7034433231554,1259.379478325401,1261.5563410616226,1229.0644251182512,1170.4200145552659,1260.5478438642017,1263.2345887561426,-2.6867448919408616,-0.34750863692682343,0.7934273979272287,0.7934273979272287,-0.7934273979272287,-0.7934273979272287,0.7934273979272287,-0.7934273979272287,0.7934273979272287,-0.7934273979272287,0.7934273979272287,16.550048828125,36.47100219726565,1286.0,1207.0675646972657,1214.3759643554688,1221.684364013672,0.0,0.9991724811076834,1.0010512836047758,1.1896570755474563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2562482810289298,1
2024-03-25,1276.739990234375,1276.739990234375,1260.18994140625,1266.609985351562,1266.609985351562,115900.0,-0.7934273979272287,1.3786747519344467,2.897444327263872,2.4570764100779554,2.1537509014777623,1260.880004882812,1251.535998535156,1273.7763305664062,1247.346834309896,1174.5293029785157,1262.6722906659577,1260.6941159665212,1261.8823826287155,1230.2954270931136,1172.3247664522223,1261.4804810161033,1263.484618133581,-2.0041371174777396,-0.6788343330370067,1.2521601388734382,-1.2521601388734382,1.2521601388734382,1.2521601388734382,-1.2521601388734382,1.2521601388734382,-1.2521601388734382,1.2521601388734382,-1.2521601388734382,18.829956054687045,36.5260009765625,1276.739990234375,1205.7637951660156,1213.0579956054687,1220.3521960449218,1.0,1.0074660308281924,1.001569115516907,1.1792243478386353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7934273979272287,1
2024-03-26,1277.18994140625,1290.130004882812,1271.300048828125,1282.469970703125,1282.469970703125,137100.0,1.2521601388734382,1.393612713066459,2.653405337388339,2.4642515842879544,2.158093831588993,1270.2479980468747,1246.9239990234375,1273.2469970703125,1249.232334391276,1178.895302734375,1269.2715173450135,1264.6533622822672,1263.2106141173872,1232.0060678672123,1174.5058596057056,1264.7096332756453,1264.89094054614,-0.18130727049469897,-0.5793289205285451,-1.868266819874445,1.868266819874445,-1.868266819874445,-1.868266819874445,1.868266819874445,-1.868266819874445,-1.868266819874445,-1.868266819874445,-1.868266819874445,52.9599609375,38.52699584960935,1290.130004882812,1196.3827880859376,1203.68798828125,1210.9931884765624,0.0,1.0187052290610366,1.0036517161148508,1.0767591078388372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2521601388734382,1
2024-03-27,1292.0,1307.97998046875,1255.02001953125,1258.510009765625,1258.510009765625,144700.0,-1.868266819874445,1.8188421522535914,1.7930238268125862,2.501506997866607,2.1727694216156097,1272.8699951171875,1248.1930053710937,1272.8813313802084,1250.807334391276,1182.7705029296876,1265.684348151884,1263.5363890974231,1262.9073493204992,1232.8750495687996,1176.1693081237238,1263.7558450433344,1264.4182790068426,-0.6624339635081924,-0.5959499291244745,-0.7071874156742246,0.7071874156742246,-0.7071874156742246,-0.7071874156742246,0.7071874156742246,-0.7071874156742246,-0.7071874156742246,-0.7071874156742246,0.7071874156742246,27.910034179687955,38.968994140625,1307.97998046875,1205.3706140136715,1213.0760131835934,1220.7814123535152,0.0,1.0197701714718048,1.0016999582069774,0.7167774578850885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.868266819874445,-1
