Date_VRSN_L01d,Open_VRSN_L01d,High_VRSN_L01d,Low_VRSN_L01d,Close_VRSN_L01d,Adj Close_VRSN_L01d,Volume_VRSN_L01d,Daily_Return_VRSN_L01d,Vol5_VRSN_L01d,Vol10_VRSN_L01d,Vol20_VRSN_L01d,Vol60_VRSN_L01d,SMA5_VRSN_L01d,SMA10_VRSN_L01d,SMA30_VRSN_L01d,SMA60_VRSN_L01d,SMA100_VRSN_L01d,EMA5_VRSN_L01d,EMA10_VRSN_L01d,EMA30_VRSN_L01d,EMA60_VRSN_L01d,EMA100_VRSN_L01d,Short12_VRSN_L01d,Long26_VRSN_L01d,MACD_VRSN_L01d,SIGNAL9_VRSN_L01d,Ret5/10_VRSN_L01d,Ret10/30_VRSN_L01d,Ret30/60_VRSN_L01d,Ret30/100_VRSN_L01d,Emaret5/10_VRSN_L01d,Emaret10/30_VRSN_L01d,Emaret30/60_VRSN_L01d,Emaret30/100_VRSN_L01d,RetMACD_VRSN_L01d,DayRange_VRSN_L01d,average20r_VRSN_L01d,PRVHI_VRSN_L01d,HitLevel_VRSN_L01d,hitlevel_2_VRSN_L01d,hitlevel_1.8_VRSN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-13,195.3300018310547,196.5,192.9400024414062,194.5099945068359,194.5099945068359,653900.0,-0.6791267646676127,0.9608532236108144,0.84059440644457,0.7508473119567037,1.0934977426063748,198.00599975585936,198.58200225830078,201.0663335164388,206.16950047810872,205.56640014648437,197.0561119560415,198.52733433700894,201.4616606603408,203.65453883000558,205.15787580848462,198.9462464990462,201.01116459137356,-2.0649180923273605,-1.598681016540359,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,0.4215759330505558,0.4215759330505558,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,-0.4215759330505558,3.049987792968693,3.159497833251953,196.5,191.47950363159183,192.10500335693362,192.73050308227542,1.0,0.997099422425542,0.9925893208314076,1.1195277562544452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6791267646676127,1
2024-02-14,194.0800018310547,196.3699951171875,193.3200073242188,195.3300018310547,195.3300018310547,586100.0,0.4215759330505558,0.8526095755873523,0.7785166069726503,0.7629073980261691,1.0793949026214766,197.01600036621093,198.227001953125,200.8586669921875,205.93633371988932,205.5164001464844,196.48074191437925,197.94600115410816,201.0660697681288,203.3816031906957,204.9632644425949,198.38990116550906,200.59033772023884,-2.2004365547297766,-1.7190321241782427,-1.2747685812841907,-1.2747685812841907,-1.2747685812841907,1.2747685812841907,1.2747685812841907,-1.2747685812841907,-1.2747685812841907,-1.2747685812841907,-1.2747685812841907,3.1600036621094034,3.085498046875003,196.3699951171875,189.54910476684572,190.1810043334961,190.8129039001465,1.0,0.9938908343717954,0.9925976820386073,1.0204601619893399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4215759330505558,1
2024-02-15,195.8999938964844,197.8500061035156,194.6900024414062,197.8200073242188,197.8200073242188,605400.0,1.2747685812841907,1.1325912870272616,0.8678608014556696,0.7818396427614095,1.0923587987194654,196.3760009765625,197.98400268554687,200.74566701253255,205.73133392333983,205.49740020751952,196.92716371765914,197.92309318503735,200.85664638465076,203.19925578523743,204.82181380658744,198.30222518992593,200.3851280612744,-2.082902871348466,-1.7918062736122875,1.8097268721597208,1.8097268721597208,1.8097268721597208,-1.8097268721597208,-1.8097268721597208,1.8097268721597208,1.8097268721597208,1.8097268721597208,1.8097268721597208,3.5199890136719034,3.1189971923828184,197.8500061035156,189.5818994140625,190.1989990234375,190.8160986328125,0.0,0.9918781230444244,0.9949680987127302,1.1100240432813546,0.0,2.0,0.0,0.005223596,0.005223596,0.017443011,0.017443011,1.2747685812841907,-1
2024-02-16,196.9100036621094,197.6199951171875,194.1000061035156,194.2400054931641,194.2400054931641,583700.0,-1.8097268721597208,1.2568886811856417,1.020647321318074,0.8389854551959297,1.1127650741877888,195.54800109863282,197.44800262451173,200.60433400472004,205.45400060017903,205.43040023803712,196.03144430949413,197.25344087742403,200.4297663271355,202.9055098740219,204.6122730479058,197.67726831350103,199.92993379696992,-2.2526654834688884,-1.8839781155836077,1.0348073047679862,1.0348073047679862,1.0348073047679862,-1.0348073047679862,-1.0348073047679862,1.0348073047679862,1.0348073047679862,1.0348073047679862,1.0348073047679862,3.1999969482421875,3.154997253417973,197.6199951171875,190.9882122802734,191.61201171874995,192.23581115722652,0.0,0.9903772056408585,0.9938049416907802,1.2165256441540104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8097268721597208,1
2024-02-20,193.3399963378906,195.1999969482422,192.0,192.2299957275391,192.2299957275391,569300.0,-1.0348073047679862,1.218820619533036,1.0445174953604224,0.8539215464994071,1.1117326572441373,194.8260009765625,196.83600158691405,200.44833374023438,205.1145004272461,205.34980026245117,194.7642947821758,196.34008721380854,199.90074886909704,202.55549301676018,204.36707943760152,196.83922637719917,199.35956801404913,-2.520341636849963,-2.011250819836879,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,-0.2861171846132536,1.75,3.156996917724612,195.1999969482422,190.67900115966796,191.31000061035155,191.94100006103514,1.0,0.9897884503132217,0.9919741686275367,1.2232007725327347,1.0,0.0,0.0,0.942589164,0.942589164,0.054410871,0.054410871,-1.0348073047679862,1
2024-02-21,192.5,193.2100067138672,191.4600067138672,192.7799987792969,192.7799987792969,519200.0,0.2861171846132536,1.2330782583485875,1.0504719692540563,0.842697791695505,1.1071143000314203,194.48000183105472,196.24300079345704,200.24100036621093,204.75816701253254,205.2729002380371,194.10286278121617,195.6927984075337,199.44134563749702,202.2349850089745,204.1376322958529,196.21472982367575,198.8721925151786,-2.657462691502843,-2.1404931941700718,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,-0.7729046076350639,3.299987792968693,3.1124969482421863,193.2100067138672,188.25460372924803,188.88600311279296,189.5174024963379,1.0,0.9910162453933434,0.9918753493268236,1.2465583505808298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861171846132536,1
2024-02-22,194.1100006103516,196.4299926757812,193.1300048828125,194.2700042724609,194.2700042724609,635300.0,0.7729046076350639,1.2843330151230936,1.0485069333310675,0.8546503272561292,1.1131658681782939,194.26800231933595,195.64200134277343,200.13100026448566,204.44216715494792,205.1897003173828,194.15857661163108,195.43410856479318,199.1077107107205,201.9738380995806,203.94223372113228,195.915541277335,198.5312896823847,-2.6157484050497146,-2.2355442363460005,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,-1.1787683305556604,2.4799957275390057,3.068496704101561,196.4299926757812,186.36251342773437,186.98501281738282,187.60751220703125,1.0,0.9929769731754575,0.9934733401322359,1.2268256383839675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729046076350639,1
2024-02-23,194.3600006103516,196.8399963378906,194.3600006103516,196.5599975585938,196.5599975585938,398700.0,1.1787683305556604,1.2590719988676975,1.1336340808967507,0.9092543298189438,1.1246014074063266,194.016000366211,195.1960006713867,199.90233357747397,204.15216700236002,205.13000030517577,194.95905026061868,195.6388156545751,198.94334212026075,201.79633513102365,203.79605082682457,196.01468839752866,198.38526804358537,-2.3705796460567115,-2.2625513182881427,1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,-1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,1.800973407662787,3.3800048828125,3.146997070312497,196.8399963378906,189.67929992675775,190.29299926757807,190.9066986083984,0.0,0.9939547926129785,0.9965254063122289,1.2467733655142303,0.0,1.0,0.0,0.00144923,0.00144923,0.003613294,0.003613294,1.1787683305556604,-1
2024-02-26,196.0,196.0,192.6199951171875,193.0200042724609,193.0200042724609,548500.0,-1.800973407662787,1.256140137187006,1.1948110022923881,0.9787640087046519,1.1449633360941742,193.77200012207032,194.66000061035157,199.5443339029948,203.8110003153483,205.03680038452148,194.31270159789943,195.16266813055432,198.56119129137045,201.50858657828388,203.5826637663421,195.55396776290286,197.98784109757614,-2.4338733346732795,-2.2968157215651703,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,-0.2797602705316804,1.910003662109375,3.1134971618652303,196.0,189.9166027832031,190.5460021972656,191.1754016113281,1.0,0.9954381974442775,0.9956448303315555,1.220734509714619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.800973407662787,-1
2024-02-27,192.1799926757812,193.9600067138672,192.0500030517578,193.5599975585938,193.5599975585938,503800.0,0.2797602705316804,1.1497623517223865,1.1487697787819688,0.9855087192739342,1.142854420896709,194.03800048828126,194.43200073242187,199.1903340657552,203.5086669921875,204.9593003845215,194.06180025146423,194.87127348110695,198.2385336311913,201.24797710222848,203.3841951285649,195.2472031160861,197.65985268728116,-2.412649571195061,-2.3199824914911487,-0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,-0.439143477080426,2.1900024414062784,3.1014976501464786,193.9600067138672,189.1503062438965,189.77300567626955,190.39570510864257,1.0,0.9979735833471012,0.9958461131023439,1.1656617098510462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2797602705316804,-1
2024-02-28,192.7899932861328,194.9799957275391,192.7899932861328,194.4100036621094,194.4100036621094,363400.0,0.439143477080426,1.1565306259339683,1.1417360276825084,0.9935825142711749,1.144294445812239,194.36400146484374,194.42200164794923,198.92266743977865,203.2121671040853,204.8584004211426,194.17786805501265,194.7874062412892,197.99153169770216,201.02378125173277,203.2064883668529,195.1184032000897,197.41912312986102,-2.3007199297713328,-2.3161299791471857,-0.45264626688288034,-0.45264626688288034,-0.45264626688288034,-0.45264626688288034,0.45264626688288034,-0.45264626688288034,-0.45264626688288034,-0.45264626688288034,0.45264626688288034,2.1000061035155966,2.9449974060058537,194.9799957275391,187.13671188354493,187.75701141357422,188.37731094360353,1.0,0.9997016789117802,0.9968707515642901,1.1491104274515225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.439143477080426,-1
2024-02-29,194.3500061035156,195.3899993896484,193.2899932861328,195.2899932861328,195.2899932861328,964300.0,0.45264626688288034,1.1234595526248385,1.1430499869651962,0.9563582742217708,1.0883509231990054,194.56799926757813,194.41800079345705,198.70433400472004,202.83750025431314,204.76050033569337,194.54857646538605,194.87878570398803,197.81723889695576,200.8357882036803,203.04972608802677,195.14480167486556,197.26140980810337,-2.116608133237804,-2.2762256099653095,-0.030722290263902576,0.030722290263902576,0.030722290263902576,0.030722290263902576,-0.030722290263902576,0.030722290263902576,0.030722290263902576,0.030722290263902576,-0.030722290263902576,3.1999969482421875,2.977997589111324,195.3899993896484,188.5010014343262,189.09000091552738,189.67900039672855,0.0,1.0007715256483911,0.9983055660091009,1.1952110603061854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45264626688288034,1
2024-03-01,194.1499938964844,195.8699951171875,192.6699981689453,195.2299957275391,195.2299957275391,586400.0,-0.030722290263902576,0.9530598164478085,1.0527543990062025,0.9390250564210667,1.0855233159291027,194.3019989013672,194.15899963378908,198.4123336791992,202.4458335876465,204.64070022583007,194.77571621943707,194.9426420719064,197.65031998279986,200.65199172905272,202.8948799422745,195.15790845219996,197.1109346910245,-1.953026238824549,-2.2115857357371578,-1.5622614959303947,1.5622614959303947,1.5622614959303947,1.5622614959303947,-1.5622614959303947,1.5622614959303947,1.5622614959303947,1.5622614959303947,-1.5622614959303947,4.849990844726619,3.087997436523435,195.8699951171875,188.8384046936035,189.43400421142576,190.02960372924804,0.0,1.000736505996878,0.9991437181178259,1.1211142789081643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030722290263902576,1
2024-03-04,195.2799987792969,195.8099975585938,190.9600067138672,192.1799926757812,192.1799926757812,664000.0,-1.5622614959303947,0.8488352315604669,1.0108717035508226,0.9923042865383485,1.0980452114272847,194.13399658203124,193.95299835205077,197.97266693115233,202.0291669209798,204.48480010986327,193.91047503821846,194.4403421817018,197.29739564041157,200.37422126828972,202.68270395679937,194.69976756352014,196.7456797269324,-2.045912163412254,-2.1784510212721773,-0.42147860831705103,0.42147860831705103,0.42147860831705103,0.42147860831705103,-0.42147860831705103,0.42147860831705103,0.42147860831705103,0.42147860831705103,-0.42147860831705103,2.5299987792969034,3.093497467041016,195.8099975585938,189.07640075683594,189.69400024414062,190.3115997314453,0.0,1.0009332066609866,0.9972749114842219,1.0187114146984555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5622614959303947,1
2024-03-05,192.0500030517578,192.0500030517578,189.5200042724609,191.3699951171875,191.3699951171875,683700.0,-0.42147860831705103,0.8314003124822291,0.9655743082382998,0.9885561311096431,1.0974574833926596,193.69599609375,193.86699829101562,197.5096669514974,201.61900024414064,204.31560012817383,193.06364839787483,193.882097260881,196.91498270342936,200.07900073874538,202.4586899203714,194.18749487946897,196.3474808669513,-2.1599859874823153,-2.174758014514205,0.01567580083729079,0.01567580083729079,0.01567580083729079,0.01567580083729079,-0.01567580083729079,0.01567580083729079,0.01567580083729079,0.01567580083729079,-0.01567580083729079,2.049987792968693,3.0764968872070257,192.0500030517578,189.00430313110357,189.62300262451177,190.24170211791997,0.0,0.9991179406563622,0.995778625904253,0.9767521315703677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42147860831705103,1
2024-03-06,193.0899963378906,193.1199951171875,191.0700073242188,191.3399963378906,191.3399963378906,572500.0,-0.01567580083729079,0.7626741235341911,0.9589211023475381,0.985800417070365,1.0961048933762505,193.08199462890624,193.722998046875,197.00933329264322,201.23150024414062,204.12810012817383,192.48909771121345,193.41989709306458,196.5553061637172,199.79247600429113,202.23851777022324,193.74941818076462,195.97655608702087,-2.227137906256246,-2.1852339928626137,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,-0.6846438714676568,2.8600006103516193,3.066996765136717,193.1199951171875,185.28170989990235,185.89700927734376,186.51230865478516,1.0,0.9966911341222705,0.9951876751262914,0.9727335125271018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01567580083729079,1
2024-03-07,191.6100006103516,193.5399932861328,190.6799926757812,192.6499938964844,192.6499938964844,668000.0,0.6846438714676568,0.8255545143122797,0.9506633983432675,0.9805837134333493,1.099169446856068,192.55399475097656,193.56099700927734,196.6316665649414,200.89283345540363,203.96530014038086,192.54272977297046,193.27991469368635,196.30335053357317,199.55829626305155,202.04864601034723,193.58027598318304,195.73014407290705,-2.1498680897240092,-2.1781608122348928,0.8460885936489196,0.8460885936489196,0.8460885936489196,0.8460885936489196,-0.8460885936489196,0.8460885936489196,0.8460885936489196,0.8460885936489196,-0.8460885936489196,2.939987182617216,3.119996643066409,193.5399932861328,186.3726022338867,186.98600158691406,187.5994009399414,0.0,0.9947974939483675,0.9961859207052932,0.9694872404260919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846438714676568,1
2024-03-08,192.5,192.7899932861328,189.8500061035156,191.0200042724609,191.0200042724609,610200.0,-0.8460885936489196,0.8469489858626064,0.8645999028317259,0.9817887171931665,1.0994048844057933,191.71199645996091,193.00699768066406,196.2310002644857,200.51000010172527,203.80080017089844,192.03515460613397,192.86902188982717,195.96248948446916,199.27835226336006,201.83025706504256,193.18638802768734,195.38124482842954,-2.194856800742201,-2.1815000099363546,-0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,-0.947543460428413,3.1999969482421875,2.983996582031253,192.7899932861328,186.6760006713867,187.29999999999998,187.92399932861326,1.0,0.9932903923885404,0.9956765100194809,0.8806374403074508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8460885936489196,1
2024-03-11,190.5500030517578,193.3300018310547,190.1300048828125,192.8300018310547,192.8300018310547,546400.0,0.947543460428413,0.7476595594722979,0.7584642751897852,0.9830980265117025,1.0918504435603131,191.8419982910156,192.98799743652344,195.88833363850912,200.11033350626627,203.61730026245118,192.30010368110754,192.8619273336867,195.76039350682953,199.0669309377107,201.652034189122,193.13155938205153,195.19226386566103,-2.0607044836094985,-2.1573409046709835,0.44080594069605283,0.44080594069605283,0.44080594069605283,0.44080594069605283,-0.44080594069605283,0.44080594069605283,0.44080594069605283,0.44080594069605283,-0.44080594069605283,2.8600006103515057,2.904496765136719,193.3300018310547,186.22520080566406,186.8220001220703,187.41879943847655,0.0,0.9940618113005459,0.9970869125889885,0.7715042190462139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947543460428413,1
2024-03-12,192.3699951171875,193.2200012207031,190.3600006103516,191.9799957275391,191.9799957275391,623300.0,-0.44080594069605283,0.7508774673044157,0.7623857527494831,0.9490489010525941,1.0700034923528852,191.96399841308593,192.82999725341796,195.52433369954426,199.64300003051758,203.39440017700196,192.19340102991808,192.70157613256893,195.51649687590756,198.83457240622965,201.46050867503124,192.95439574289577,194.954318077652,-1.999922334756235,-2.1258571906880337,0.42191768758206416,0.42191768758206416,0.42191768758206416,0.42191768758206416,-0.42191768758206416,0.42191768758206416,0.42191768758206416,0.42191768758206416,-0.42191768758206416,1.4400024414061932,2.7984970092773382,193.2200012207031,186.9401089477539,187.52100830078126,188.10190765380858,0.0,0.9955090035125919,0.9973628907824746,0.8033155635119728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44080594069605283,-1
2024-03-13,191.7100067138672,192.25,190.8099975585938,191.1699981689453,191.1699981689453,447400.0,-0.42191768758206416,0.7831972749784624,0.7457687568077613,0.942439259533162,0.9246328939994345,191.92999877929688,192.50599670410156,195.1700002034505,199.32099990844728,203.17570022583007,191.85226674292716,192.42310741191008,195.23607760449067,198.5832748902531,201.2567361897622,192.6798730392111,194.67399808441448,-1.9941250452033898,-2.0995107615911053,0.30862391773902687,0.30862391773902687,0.30862391773902687,0.30862391773902687,-0.30862391773902687,0.30862391773902687,0.30862391773902687,0.30862391773902687,-0.30862391773902687,2.450012207031307,2.7684982299804686,192.25,187.06330780029296,187.62300720214841,188.1827066040039,0.0,0.9970078961971764,0.9970334089462501,0.7913175828192668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42191768758206416,-1
2024-03-14,191.25,192.0700073242188,189.6199951171875,190.5800018310547,190.5800018310547,635400.0,-0.30862391773902687,0.6805041483588304,0.7138394026353277,0.9360126117559365,0.8986233239860814,191.51600036621093,192.03499755859374,194.8933334350586,199.05316670735678,202.96490020751952,191.42817843896967,192.0879973063,194.93568561910772,198.32087249486955,201.04531570741153,192.35681593026393,194.37073910268413,-2.013923172420192,-2.082393243756923,0.1731565892979828,0.1731565892979828,0.1731565892979828,0.1731565892979828,-0.1731565892979828,0.1731565892979828,0.1731565892979828,0.1731565892979828,-0.1731565892979828,1.8099975585938068,2.700997924804689,192.0700073242188,186.15930389404298,186.71300354003907,187.26670318603516,0.0,0.997297382253334,0.9965650177180088,0.7626386585712587,0.0,1.0,0.0,0.001682528,0.001682528,0.004425127,0.004425127,0.30862391773902687,1
2024-03-15,189.0899963378906,190.8999938964844,189.0899963378906,190.25,190.25,936400.0,-0.1731565892979828,0.5839262353638456,0.7105791093811306,0.8766640019224133,0.8986030557257888,191.36199951171875,191.53699798583983,194.56000010172525,198.7865000406901,202.78620025634766,191.03545229264645,191.7538159778818,194.63338332110078,198.05625372454594,200.831547079542,192.03269040253102,194.06549916915196,-2.0328087666209456,-2.0724763483297273,0.06307233492115638,0.06307233492115638,0.06307233492115638,0.06307233492115638,-0.06307233492115638,0.06307233492115638,0.06307233492115638,0.06307233492115638,-0.06307233492115638,2.679992675781193,2.6589981079101532,190.8999938964844,186.12781188964848,186.66801147460944,187.20821105957037,0.0,0.9990863463667002,0.996253718959532,0.8105489763728412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1731565892979828,-1
2024-03-18,191.0,191.9299926757812,189.25,190.1300048828125,190.1300048828125,433000.0,-0.06307233492115638,0.16223451773995573,0.5426064620897582,0.7896244019242934,0.8970418670482859,190.8220001220703,191.33199920654297,194.24433339436848,198.53633346557618,202.62330032348632,190.73363648936848,191.4585775969601,194.34284277669508,197.79637671334157,200.61963535287407,191.73996955334357,193.77398107386753,-2.0340115205239613,-2.064783382768574,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,1.1150239639946198,-1.1150239639946198,-1.1150239639946198,-1.1150239639946198,1.1150239639946198,2.7099914550780966,2.634497833251949,191.9299926757812,185.05019805908208,185.5819976806641,186.11379730224613,1.0,0.9973344809724058,0.9962135877290507,0.6871703315746586,1.0,0.0,0.0,0.924380004,0.924380004,0.073654912,0.073654912,0.06307233492115638,-1
2024-03-19,189.6300048828125,192.3399963378906,189.6300048828125,192.25,192.25,467200.0,1.1150239639946198,0.621712796567207,0.6501849620133906,0.8024547165112459,0.9102139337271081,190.8760009765625,191.4199996948242,194.04099985758464,198.33583348592123,202.47710037231445,191.23909099291234,191.602472579331,194.2078206620696,197.61452829651068,200.45389999935182,191.8184357759061,193.66109358691438,-1.84265781100828,-2.0203582684165156,1.227568587959215,1.227568587959215,1.227568587959215,1.227568587959215,-1.227568587959215,1.227568587959215,1.227568587959215,1.227568587959215,-1.227568587959215,4.029998779296903,2.748497772216794,192.3399963378906,186.1340974426269,186.6609970092773,187.18789657592768,0.0,0.9971580883965677,0.998103460871215,0.810245050138326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1150239639946198,-1
2024-03-20,192.5800018310547,193.0,188.9700012207031,189.8899993896484,189.8899993896484,496900.0,-1.227568587959215,0.8356103815828919,0.7659634748952155,0.8446768823868698,0.9214565515229622,190.62000122070313,191.275,193.74699961344402,198.09300003051757,202.31130035400392,190.78939379182438,191.2911138175705,193.92925154771987,197.36126505366275,200.24471384866462,191.52175325494338,193.38175327600578,-1.8600000210624046,-1.9882866189456934,-0.48976140795179546,-0.48976140795179546,-0.48976140795179546,-0.48976140795179546,0.48976140795179546,-0.48976140795179546,-0.48976140795179546,-0.48976140795179546,0.48976140795179546,3.3899993896484943,2.752998352050784,193.0,186.29330123901366,186.843000793457,187.39270034790036,1.0,0.9965756174131649,0.9973771911526188,0.9068124046804411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.227568587959215,1
2024-03-21,189.3399963378906,192.3099975585938,188.9199981689453,190.8200073242188,190.8200073242188,420300.0,0.48976140795179546,0.8689152898405434,0.7467724534721468,0.8320472895271055,0.9144154314986641,190.66800231933593,191.09200134277344,193.4316665649414,197.83350016276043,202.17420043945313,190.79959830262254,191.20545809150653,193.7286551462037,197.14679758712361,200.0580859966954,191.41379234252423,193.19199431661414,-1.7782019740899102,-1.9462696899745369,1.032387142379686,1.032387142379686,1.032387142379686,1.032387142379686,-1.032387142379686,1.032387142379686,1.032387142379686,1.032387142379686,-1.032387142379686,4.0500030517578125,2.8314987182617246,192.3099975585938,186.9434036254883,187.49400329589844,188.0446029663086,0.0,0.9977811785922062,0.9978773629532597,0.897512031914166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48976140795179546,1
2024-03-22,192.3999938964844,192.4100036621094,188.3600006103516,188.8500061035156,188.8500061035156,491600.0,-1.032387142379686,0.9945722865922058,0.7696245650351732,0.8014520654698379,0.9206895138053607,190.38800354003905,190.8750015258789,193.0259999593099,197.53383356730143,202.13640045166017,190.14973423625358,190.77719409368999,193.41390359506252,196.8747716368414,199.83614382059284,191.01936369036906,192.87036556008832,-1.851001869719255,-1.9272161259234806,0.8790064116807572,0.8790064116807572,0.8790064116807572,0.8790064116807572,-0.8790064116807572,0.8790064116807572,0.8790064116807572,0.8790064116807572,-0.8790064116807572,3.4700012207032103,2.8359985351562598,192.4100036621094,186.08070037841802,186.64700012207035,187.2132998657227,0.0,0.9974486025831213,0.9967110332007071,0.9602877055210951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.032387142379686,1
2024-03-25,187.7700042724609,188.6600036621094,185.1900024414062,187.1900024414062,187.1900024414062,653700.0,-0.8790064116807572,1.043767829345406,0.704326947824251,0.7274227863736242,0.9242975557503574,189.8000030517578,190.31100158691407,192.6529998779297,197.2245002746582,202.0270004272461,189.16315697130446,190.1249774296384,193.01236158514922,196.55723822059758,199.58572517942082,190.43023119052862,192.44959792166742,-2.0193667311388026,-1.9456462469665452,0.048077534439248185,0.048077534439248185,0.048077534439248185,0.048077534439248185,-0.048077534439248185,0.048077534439248185,0.048077534439248185,0.048077534439248185,0.048077534439248185,1.6200103759765057,2.8214988708496165,188.6600036621094,186.17080688476562,186.73800659179688,187.30520629882812,0.0,0.9973149290850488,0.9949411146744783,0.9682497730590603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8790064116807572,1
2024-03-26,187.1199951171875,188.5200042724609,186.8999938964844,187.1000061035156,187.1000061035156,374700.0,-0.048077534439248185,0.7301567975708187,0.7061891522714687,0.7208762132267079,0.9228359939430989,188.77000427246094,189.82300262451173,192.36166687011718,196.90483373006185,201.90140045166015,188.47544001537483,189.5749826430706,192.63091929601157,196.24716503643094,199.3384832175217,189.9178888694497,192.05333186106358,-2.1354429916138713,-1.9836055958960106,-1.068947052248343,-1.068947052248343,-1.068947052248343,-1.068947052248343,1.068947052248343,-1.068947052248343,-1.068947052248343,-1.068947052248343,-1.068947052248343,2.0,2.8119987487793026,188.5200042724609,182.45270614624025,183.01700592041016,183.5813056945801,1.0,0.9944527357723145,0.994199959233197,0.9796260985093425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048077534439248185,1
2024-03-27,188.5299987792969,189.7400054931641,187.7400054931641,189.1000061035156,189.1000061035156,491500.0,1.068947052248343,0.8931935447070761,0.8158665343227395,0.761371386830021,0.9363396737147157,188.61200561523438,189.61600341796876,192.18133392333985,196.62383371988932,201.84710052490234,188.68362871142176,189.4886232722424,192.4031184448828,196.0128319566632,199.1357410964523,189.7920607516137,191.8345669901341,-2.042506238520417,-1.9953857244208921,-0.2168103596442403,-0.2168103596442403,-0.2168103596442403,-0.2168103596442403,0.2168103596442403,-0.2168103596442403,-0.2168103596442403,-0.2168103596442403,-0.2168103596442403,1.729995727539091,2.7934982299804774,189.7400054931641,182.33360702514645,182.8960067749023,183.45840652465816,1.0,0.9947050998616331,0.9957517525489429,1.071574987496719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068947052248343,-1
2024-03-28,189.4900054931641,190.5800018310547,188.8500061035156,189.5099945068359,189.5099945068359,618100.0,0.2168103596442403,0.8572723373868023,0.8182700196014104,0.7535674215188038,0.8997843975358135,188.3500030517578,189.50900268554688,191.98733367919922,196.42300033569336,201.73870040893556,188.95908397655984,189.4925089512594,192.21646528758947,195.79962417142298,198.94513225309356,189.7486659447248,191.66237643581573,-1.9137104910909386,-1.9790506777549015,0.08970406515376708,0.08970406515376708,0.08970406515376708,0.08970406515376708,-0.08970406515376708,0.08970406515376708,0.08970406515376708,0.08970406515376708,-0.08970406515376708,2.0999908447265057,2.738497924804693,190.5800018310547,183.59430938720703,184.15300903320315,184.71170867919923,0.0,0.9938841974926531,0.9971849812024138,1.0858617241602608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2168103596442403,-1
