Date_SMCI_L01d,Open_SMCI_L01d,High_SMCI_L01d,Low_SMCI_L01d,Close_SMCI_L01d,Adj Close_SMCI_L01d,Volume_SMCI_L01d,Daily_Return_SMCI_L01d,Vol5_SMCI_L01d,Vol10_SMCI_L01d,Vol20_SMCI_L01d,Vol60_SMCI_L01d,SMA5_SMCI_L01d,SMA10_SMCI_L01d,SMA30_SMCI_L01d,SMA60_SMCI_L01d,SMA100_SMCI_L01d,EMA5_SMCI_L01d,EMA10_SMCI_L01d,EMA30_SMCI_L01d,EMA60_SMCI_L01d,EMA100_SMCI_L01d,Short12_SMCI_L01d,Long26_SMCI_L01d,MACD_SMCI_L01d,SIGNAL9_SMCI_L01d,Ret5/10_SMCI_L01d,Ret10/30_SMCI_L01d,Ret30/60_SMCI_L01d,Ret30/100_SMCI_L01d,Emaret5/10_SMCI_L01d,Emaret10/30_SMCI_L01d,Emaret30/60_SMCI_L01d,Emaret30/100_SMCI_L01d,RetMACD_SMCI_L01d,DayRange_SMCI_L01d,average20r_SMCI_L01d,PRVHI_SMCI_L01d,HitLevel_SMCI_L01d,hitlevel_2_SMCI_L01d,hitlevel_1.8_SMCI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-15,945.0,1006.349975585938,917.7100219726562,1004.0,1004.0,25240600.0,14.01964839230187,4.852120797677069,5.583087356228409,8.248820088284859,6.255778540778966,837.8679931640625,749.5509948730469,519.3443298339844,402.10083185831706,349.0770991516113,859.4232483738372,768.0788577044834,578.4765299906306,464.52669940162673,396.2885029544069,739.6769825999445,604.2393515622615,135.437631037683,102.65269999303418,-19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,-19.988047079261083,276.71997070312545,61.20349273681645,1006.349975585938,771.9424423217773,782.3140411376953,792.6856399536132,0.0,1.1178265373471674,1.118925797466096,0.6768346619848847,0.0,0.0,2.0,0.005645407,0.005645407,0.982903659,0.982903659,-14.01964839230187,-1
2024-02-16,1045.5,1077.869995117188,801.1500244140625,803.3200073242188,803.3200073242188,33802400.0,-19.988047079261083,13.40410866906646,9.79148571280266,7.067891607155666,6.867719180743469,850.4739990234375,771.9199951171875,536.4949971516927,410.41283187866213,354.62169921875,840.7221680239645,774.4863394535262,592.9825607863461,475.6346767105641,404.34853274390815,749.4682171729098,618.986066803888,130.48215036902184,108.21859006823172,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,-1.9606134362894465,109.5,62.89499359130864,1077.869995117188,871.7022915649418,883.9429901123051,896.1836886596684,0.0,1.1017644372514597,1.085522268368444,1.3853474638588934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.988047079261083,-1
2024-02-20,790.0,802.0,692.5,787.5700073242188,787.5700073242188,25412600.0,-1.9606134362894465,13.469540649012982,9.159195909095963,7.172820938853777,6.830134816772844,853.3859985351562,784.3419982910157,553.0096638997396,418.7081652323405,360.0052992248535,823.0047811240493,776.8651881572885,605.536589595241,485.8620645995364,411.9370767950034,755.330031042342,631.4737661016903,123.85626494065161,111.34612504271571,-6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,-6.780352720069915,64.41998291015625,64.02949371337895,802.0,939.501009216309,952.0800079345706,964.6590066528324,0.0,1.0880279270963162,1.0593920202245168,1.2769307901557083,2.0,2.0,2.0,0.990583181,0.3205186793333333,0.981537938,0.3697689664999999,1.9606134362894465,-1
2024-02-21,749.75,772.5,708.0800170898438,734.1699829101562,734.1699829101562,14962900.0,-6.780352720069915,13.875439129614291,9.574439501597373,7.500579458079249,6.911200620974941,841.9219970703125,789.5999938964844,566.8059967041015,426.1666648864746,364.7715989685059,793.3931817194183,769.1024235669007,613.8355181962033,494.0033078228354,418.3179264210461,752.0746390220057,639.0808932726878,112.9937457493179,111.67564918403616,32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,-32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,32.87386330675261,169.53997802734398,70.67899322509771,772.5,661.1351138305663,673.9410125732421,686.7469113159179,1.0,1.066263935636108,1.0315832552442927,1.2764933102980818,3.0,4.0,5.0,0.982832491,0.2322734263333333,0.993418992,0.4302103384166666,6.780352720069915,1
2024-02-22,864.989990234375,1003.539978027344,834.0,975.52001953125,975.52001953125,25372700.0,32.87386330675261,20.37517388249168,13.834416259601799,10.093867224565718,7.983930460117368,860.9160034179688,818.7919982910156,587.865663655599,437.66416498819984,371.83299911499023,854.1021276566956,806.6328955604188,637.1700021533031,509.79074099360304,429.35163123510955,786.4508514080434,664.0023100325814,122.44854137546201,113.83022762232133,-11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,-11.840865123519356,170.97998046875,78.35049133300787,1003.539978027344,617.006214904785,631.1420135498046,645.2778121948242,0.0,1.0514465275856073,1.0588486191891504,1.3705764056349587,0.0,3.0,2.0,0.025341339,0.0079745204,0.996720612,0.4849686532,32.87386330675261,1
2024-02-23,938.1599731445312,995.0,824.02001953125,860.010009765625,860.010009765625,19384400.0,-11.840865123519356,20.361670241810927,14.76733298616527,10.698631063344267,8.191294239503058,832.1180053710938,834.9929992675782,605.1199971516927,447.1581652323405,377.69089920043945,856.0714216930055,816.3378254159107,651.5467768379691,521.2733399697349,437.8795199188821,797.7676450015175,678.5213989016956,119.24624609982186,114.91343131782145,-1.8988170956631194,1.8988170956631194,1.8988170956631194,1.8988170956631194,-1.8988170956631194,1.8988170956631194,1.8988170956631194,1.8988170956631194,1.8988170956631194,65.94000244140625,80.46999206542975,995.0,831.1688970947266,846.8389953613282,862.5090936279298,1.0,0.9965568646695168,1.048672981993516,1.3803011711247077,2.0,2.0,1.0,0.907053411,0.3582394926,0.99737823,0.2568025822,-11.840865123519356,-1
2024-02-26,884.469970703125,895.9600219726562,830.02001953125,876.3400268554688,876.3400268554688,9607800.0,1.8988170956631194,17.56447857352028,14.731537149601712,10.668484942350073,8.176444705426587,846.7220092773438,848.5980041503906,622.8876647949219,457.00366592407227,383.56569961547854,862.8276234138267,827.2473165867394,666.0495671616789,532.9148706873,446.56190619485415,809.8557037482792,693.1746306019751,116.68107314630413,115.26695968351798,2.8790242064416556,-2.8790242064416556,-2.8790242064416556,-2.8790242064416556,2.8790242064416556,-2.8790242064416556,-2.8790242064416556,-2.8790242064416556,-2.8790242064416556,55.0,82.0289916992188,895.9600219726562,817.9660174560545,834.0600158691404,850.1540142822264,0.0,0.9977893008658145,1.0430104832178764,1.3808462241084274,1.0,3.0,8.0,0.66677022,0.0619596590833333,0.997449458,0.6637149189166667,-1.8988170956631194,-1
2024-02-27,862.9400024414062,869.0,814.0,851.1099853515625,851.1099853515625,6910400.0,-2.8790242064416556,17.631881077847883,14.813508365611405,10.76396811417866,8.200508943882602,859.4300048828125,856.4080017089843,639.9393310546875,466.39499893188474,389.3770994567871,858.9217440597388,831.5859836348891,677.988948980381,543.3474973976037,454.5727592474622,816.2025163026306,704.8735457686112,111.32897053401939,114.47936185361827,-4.061755580266062,-4.061755580266062,-4.061755580266062,-4.061755580266062,4.061755580266062,-4.061755580266062,-4.061755580266062,-4.061755580266062,4.061755580266062,34.5,81.09049224853521,869.0,715.4962402343749,731.9020385742186,748.3078369140624,0.0,1.003528695630818,1.0328718388270137,1.3762125833593426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8790242064416556,-1
2024-02-28,820.0,846.5,812.0,816.5399780273438,816.5399780273438,6032500.0,-4.061755580266062,17.307126259866394,14.929765163418642,10.887415878349975,8.188706698076139,875.90400390625,858.9130004882812,656.2803304036458,475.44616521199544,394.7384992980957,844.7944887156071,828.850346251699,686.9277250479271,552.3046279100541,461.7404269460737,816.2544334910481,713.1451333433322,103.10930014771589,112.2053495124378,6.071964438241314,6.071964438241314,6.071964438241314,6.071964438241314,-6.071964438241314,6.071964438241314,6.071964438241314,6.071964438241314,-6.071964438241314,51.52001953125,81.532992553711,846.5,690.6009170532225,706.8190155029296,723.0371139526367,1.0,1.0197819842152924,1.0192364550923,1.3712863851473724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.061755580266062,-1
2024-02-29,839.0,890.52001953125,839.0,866.1199951171875,866.1199951171875,8842900.0,6.071964438241314,6.747074009565617,14.631169289886234,10.91062606595059,8.190737242870219,854.0239990234375,857.4700012207031,674.5433298746744,485.387665049235,400.5236991882324,851.9029908494673,835.6266460454242,698.4885166652987,562.5936563430749,469.74794314748186,823.926058356608,724.4766045858399,99.44945377076806,109.65417036410386,-4.544403266690203,4.544403266690203,4.544403266690203,4.544403266690203,-4.544403266690203,4.544403266690203,4.544403266690203,4.544403266690203,-4.544403266690203,46.0,81.25249328613288,890.52001953125,667.1274163818358,683.434014892578,699.7406134033201,1.0,0.9959811979516953,1.0194780107612298,1.341001808828052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.071964438241314,-1
2024-03-01,881.8800048828125,927.0,881.0,905.47998046875,905.47998046875,9887600.0,4.544403266690203,4.4636784179554265,13.967018949790317,10.78847924452293,8.182996764725077,863.1179931640625,847.6179992675782,694.3446624755859,496.0398312886556,406.6817988586426,869.7619873892282,848.3272523042107,711.8428046526182,573.8358309045725,478.37630032216043,836.4728156046299,737.8842620586481,98.58855354598177,107.44104700047944,18.64867131177725,18.64867131177725,18.64867131177725,18.64867131177725,-18.64867131177725,18.64867131177725,18.64867131177725,18.64867131177725,-18.64867131177725,134.65997314453102,85.93549194335942,927.0,711.7645343017576,728.0150329589842,744.2655316162109,1.0,1.018286532270289,1.0252670594122693,1.2946235176640914,0.0,0.0,2.0,0.002145611,0.0020352875,0.99513787,0.9937417505,-4.544403266690203,1
2024-03-04,1039.0,1155.0,1020.340026855469,1074.339965820312,1074.339965820312,20162100.0,18.64867131177725,9.088528808692274,13.212217787848864,11.31835724627808,8.433383372544277,902.7179809570313,874.7199951171875,716.0439951578776,509.5628308614095,414.5251985168457,937.9546468662562,889.4204729435017,735.2297182763405,590.2458025411541,490.1775610250941,873.0677617916579,762.8069067817343,110.2608550099236,108.00500860236828,1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,-1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,1.5348949828730407,121.4000244140625,87.90299377441411,1155.0,737.9419177246093,755.1290161132812,772.316114501953,1.0,1.0320079408223575,1.0545683120629465,1.1673264503286076,1.0,3.0,10.0,0.813418686,0.0623317974285714,0.99761498,0.6989512705,18.64867131177725,-1
2024-03-05,1035.0,1097.5,976.0999755859375,1090.829956054688,1090.829956054688,13304400.0,1.5348949828730407,8.383928358023976,13.092943628698162,11.03884854383268,8.394043725532091,950.6619750976563,905.0459899902344,737.8636606852214,523.5196634928385,422.3303981018066,988.9130832624002,926.0403789637173,758.17166910075,606.6583977383192,502.0716678573633,906.569637832124,787.1049104315827,119.46472740054139,110.29695236200291,3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,-3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,3.104974788159283,77.5,88.76849365234379,1097.5,961.613413696289,979.1940124511718,996.7746112060546,1.0,1.0504018421294967,1.067894128298207,1.186078745143495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5348949828730407,-1
2024-03-06,1158.0,1169.5,1092.0,1124.699951171875,1124.699951171875,11893300.0,3.104974788159283,6.844368085273112,12.550425672690498,11.038595702641281,8.391157442715876,1012.2939697265625,944.0989868164063,760.1076588948567,537.9954961140951,430.4887977600098,1034.1753725655585,962.1603011833822,781.8186550408226,623.6433667033539,514.4009407942843,940.128147576701,812.1119504864191,128.01619709028193,113.84080130765872,3.1172810630265757,3.1172810630265757,3.1172810630265757,3.1172810630265757,-3.1172810630265757,3.1172810630265757,3.1172810630265757,3.1172810630265757,3.1172810630265757,71.75,90.36749267578129,1169.5,902.2093139648437,919.9630126953124,937.7167114257811,1.0,1.07223287373723,1.074847269517983,1.13695854171808,0.0,0.0,1.0,0.021851294,0.021851294,0.947987318,0.947987318,-3.104974788159283,-1
2024-03-07,1133.0,1162.050048828125,1090.300048828125,1159.760009765625,1159.760009765625,8824300.0,3.1172810630265757,7.0454855119648725,7.853140552546576,11.019066444724626,8.377755984940269,1071.02197265625,962.5229858398437,783.0933258056641,552.7806630452474,439.15429794311524,1076.036918298914,998.0875209256081,806.2019682488744,641.2209615578546,527.1803282986673,973.9176648365356,837.8636585811751,136.0540062553605,118.28344229719909,-1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,-1.702938524668674,137.0,94.79549255371099,1162.050048828125,970.6915161132812,988.7650146484374,1006.8385131835937,0.0,1.112723528074227,1.078098759616809,0.7126865594232137,0.0,0.0,2.0,0.008355138,0.0049928365,0.995960534,0.990834296,-3.1172810630265757,-1
2024-03-08,1212.0,1229.0,1092.0,1140.010009765625,1140.010009765625,11672100.0,-1.702938524668674,7.9110786518459895,6.382512838489735,11.07224303603202,8.354133124854927,1117.927978515625,990.5229858398437,805.2409932454427,567.4098297119141,447.7023979187012,1097.3612821211511,1023.8916098056111,827.7379709273746,657.5747008433553,539.3155695158348,999.4703332871647,860.2448697800231,139.22546350714163,122.47184653918761,-5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,-5.244694217622901,86.0,97.28199462890629,1229.0,953.4999652099608,972.459063720703,991.4181622314452,0.0,1.128623963802069,1.071755322157087,0.5764426248339513,0.0,1.0,3.0,0.027050044,0.00830615325,0.995215416,0.71050316325,1.702938524668674,-1
2024-03-11,1100.25,1111.0,1025.0,1080.219970703125,1080.219970703125,7115500.0,-5.244694217622901,3.605203372087552,6.901560191295589,11.19761264350548,8.4161141453352,1119.1039794921876,1010.9109802246094,825.443325805664,580.9906626383464,455.5876976013184,1091.6475116484758,1034.1331299687954,844.0271322032295,671.4319228059708,550.0265477571672,1011.8933544280817,876.5393217002529,135.35403272782878,125.04828377691585,7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,-7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,7.663256701595021,72.31994628906205,97.65149230957033,1111.0,1014.9796118164061,1034.4360107421874,1053.8924096679686,1.0,1.1070252488933687,1.0556160324168473,0.6163421088957239,1.0,1.0,7.0,0.957574368,0.1336607954444444,0.996307611,0.716920277,5.244694217622901,1
2024-03-12,1124.2900390625,1166.319946289062,1094.0,1163.0,1163.0,6747300.0,7.663256701595021,4.971513721638478,6.825035580595432,11.250683618584794,8.440567261540483,1133.53798828125,1042.0999816894532,847.6876586914062,595.818662516276,464.23229751586916,1115.4316744323173,1057.563469974469,864.6060268997953,687.5489089434799,562.1646359203917,1035.1405306699153,897.7586312039379,137.38189946597743,127.51500691472818,2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,-2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,2.155627367933108,75.66003417968795,98.70999450683598,1166.319946289062,896.1667169189452,915.6970153808593,935.2273138427734,1.0,1.0877439863721687,1.054718422204244,0.6066329666689128,0.0,1.0,1.0,0.019385172,0.0105482055,0.997069597,0.5095633695,7.663256701595021,1
2024-03-13,1148.72998046875,1198.0,1122.339965820312,1188.069946289062,1188.069946289062,5876000.0,2.155627367933108,4.90723921536206,6.3389264069148,11.251072933501645,8.415789650555803,1146.2119873046875,1079.252978515625,870.1909912109375,610.713161722819,473.2626969909668,1139.644431717899,1081.2919202134858,885.4746668603932,703.9594347580892,574.5588004821475,1058.6681330728609,919.2631730620952,139.40496001076565,129.89299753393567,-4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,-4.878497357713493,85.07995605468705,99.70649108886721,1198.0,949.1579583740229,968.8999572753901,988.6419561767573,0.0,1.0620419958267393,1.053965548445874,0.5634063919397198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155627367933108,-1
2024-03-14,1175.0,1195.630004882812,1110.550048828125,1130.109985351562,1130.109985351562,6244500.0,-4.878497357713493,5.4030773366419504,6.863332002685648,11.177733877457264,8.471672228898635,1140.281982421875,1105.6519775390625,890.2076578776042,624.5464950561524,481.9132969665527,1136.46628292912,1090.1679320567723,901.257590634017,717.9315839578751,585.5598140439181,1069.6591872695842,934.8814554539076,134.7777318156766,130.86994439028385,-5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,-5.422483660102402,69.33996582031295,98.74149169921877,1195.630004882812,978.6457196044921,998.5870178222656,1018.528316040039,0.0,1.0313208908284968,1.0424690082242638,0.6140181970629394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878497357713493,-1
2024-03-15,1123.449951171875,1135.599975585938,1066.260009765625,1068.829956054688,1068.829956054688,16927600.0,-5.422483660102402,5.8635076567272195,7.306466395289877,10.902472627053758,8.509506130538108,1126.0459716796875,1121.9869750976563,906.385323079427,636.9904942830403,490.11579650878906,1113.9208406376429,1086.2883000563934,912.0687109837378,729.436448616787,595.1295198263097,1069.5316132365233,944.8035666095209,124.72804662700241,129.64156483762758,-6.376127745377297,-6.376127745377297,-6.376127745377297,-6.376127745377297,6.376127745377297,-6.376127745377297,-6.376127745377297,-6.376127745377297,6.376127745377297,195.73004150390625,94.6919952392578,1135.599975585938,978.3987231445308,998.1470214843745,1017.8953198242183,0.0,1.0036176860089465,1.025437575439057,0.6701659930940224,0.0,1.0,3.0,0.014349214,0.00489541925,0.997707248,0.73502082775,5.422483660102402,1
2024-03-18,1107.0,1147.7900390625,952.0599975585938,1000.679992675781,1000.679992675781,11530700.0,-6.376127745377297,6.079129336772434,4.780662986699995,9.913682343018747,8.566440884312147,1110.1379760742188,1114.6209777832032,920.420322672526,648.4028274536133,497.5736964416504,1076.1738913170223,1070.7231532599185,917.7855678670954,738.3296795695408,603.1602222589725,1058.9390562271783,948.9425611329475,109.9964950942308,125.71255088894823,8.964906126760342,-8.964906126760342,-8.964906126760342,-8.964906126760342,8.964906126760342,-8.964906126760342,-8.964906126760342,-8.964906126760342,8.964906126760342,62.0,92.3169952392578,1147.7900390625,927.2775860595707,946.2159851074223,965.1543841552739,0.0,0.9959780034663439,1.0050907071921518,0.48222878455113666,2.0,5.0,9.0,0.766488373,0.0975568753125,0.997092009,0.6414561975624999,-6.376127745377297,1
2024-03-19,888.6099853515625,925.0,863.0,910.969970703125,910.969970703125,10484400.0,-8.964906126760342,4.139814669244544,5.374628266138038,10.163797841996354,8.646749108713669,1059.7319702148436,1096.6349792480469,928.6743225097656,658.5509938557942,504.05719619750977,1021.1059177790565,1041.6771200677742,917.3458519210328,743.9900169837565,609.2554648024211,1036.1745815311701,946.1297766566643,90.04480487450587,118.57900168605975,1.5917099867527233,-1.5917099867527233,-1.5917099867527233,-1.5917099867527233,1.5917099867527233,1.5917099867527233,-1.5917099867527233,-1.5917099867527233,1.5917099867527233,50.5,91.62099609375,925.0,944.6926495361329,963.1560485839843,981.619447631836,0.0,0.9663488674613431,0.9802518439808112,0.528801177442778,1.0,1.0,2.0,0.77549845,0.2050359562499999,0.913711071,0.46883051925,-8.964906126760342,1
2024-03-20,900.0,905.5,855.0,896.469970703125,896.469970703125,7645700.0,-1.5917099867527233,2.665801893905136,5.11122754997501,10.015234584111187,8.658498845054089,1001.4119750976563,1073.8119812011719,935.8369873046875,668.4224934895833,510.48199584960935,979.5606020870794,1015.2758201832925,915.9990208747163,748.9893597286538,614.9428807608509,1014.6815644807017,942.4512725119577,72.23029196874404,109.30925974259662,-8.381765937960333,8.381765937960333,8.381765937960333,8.381765937960333,-8.381765937960333,-8.381765937960333,8.381765937960333,8.381765937960333,-8.381765937960333,88.280029296875,87.55799865722655,905.5,723.43380859375,741.7580078125,760.0822070312499,1.0,0.9325766452870748,0.9648221523784883,0.5103452652106413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5917099867527233,1
2024-03-21,938.0,994.4400024414062,906.1599731445312,971.6099853515625,971.6099853515625,8563000.0,8.381765937960333,6.785349864606013,5.918482363876049,7.017028992813998,8.64689340762103,969.7119750976562,1054.9969787597656,945.4373209635417,679.787326558431,517.8034956359863,976.9103965085739,1007.3365774866143,919.5868250345129,756.2883966343229,622.0055957032413,1008.0551676916034,944.6111771667431,63.44399052486028,100.13620589904937,-0.11630231264076858,0.11630231264076858,0.11630231264076858,0.11630231264076858,-0.11630231264076858,-0.11630231264076858,0.11630231264076858,0.11630231264076858,-0.11630231264076858,38.26995849609375,80.92249755859373,994.4400024414062,712.8724029541015,730.3840026855469,747.8956024169922,1.0,0.9191609024678262,0.9697954172835099,0.8434456192124974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.381765937960333,1
2024-03-22,954.5399780273438,985.469970703125,947.2000122070312,972.739990234375,972.739990234375,5055200.0,0.11630231264076858,6.700687716797943,5.9428109275877725,6.420450040821712,8.651253278870412,950.4939819335938,1038.2699768066407,954.5953206380208,691.0941599527995,525.1168955993652,975.520261083841,1001.046288895298,923.0160614990202,763.3851701949803,628.9508312385112,1002.6220634674144,946.6947929495307,55.9272705178837,91.29441882281625,-7.201312738386228,7.201312738386228,7.201312738386228,7.201312738386228,-7.201312738386228,-7.201312738386228,7.201312738386228,7.201312738386228,-7.201312738386228,105.739990234375,82.91249694824218,985.469970703125,816.4105078125,832.5950073242188,848.7795068359376,1.0,0.9154593729628825,0.9745006518733254,0.9256065991952163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11630231264076858,1
2024-03-25,972.75,1072.739990234375,967.0,1042.7900390625,1042.7900390625,7017200.0,7.201312738386228,7.0664684965934805,6.341797301239527,6.5755670721185355,8.669084106231995,958.9159912109375,1034.5269836425782,964.6786560058594,703.5573272705078,533.1785960388183,997.9435204100607,1008.636061652971,930.7434148902125,772.5459855676859,637.145667037006,1008.8017520205045,953.8129593282691,54.98879269223539,84.03329359670008,1.7002445175531016,-1.7002445175531016,-1.7002445175531016,-1.7002445175531016,1.7002445175531016,1.7002445175531016,-1.7002445175531016,-1.7002445175531016,1.7002445175531016,84.0,84.36249694824218,1072.739990234375,803.0624774169921,819.6449768066407,836.2274761962891,0.0,0.9269124985358875,0.989399009564077,0.964448728403938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.201312738386228,1
2024-03-26,1087.0,1106.109985351562,1022.109985351562,1025.06005859375,1025.06005859375,6356300.0,-1.7002445175531016,4.918382796447526,5.716941759242187,6.543503774434645,8.672885250657991,981.7340087890625,1020.7329895019532,973.0803243001302,715.7841613769531,541.0344966125489,1006.9823664712906,1011.6222429149307,936.8283596452795,780.8251355029666,644.8271401371395,1011.30302995485,959.0905222368233,52.2125077180267,77.66913642096542,0.17268066895849446,-0.17268066895849446,-0.17268066895849446,-0.17268066895849446,0.17268066895849446,0.17268066895849446,-0.17268066895849446,-0.17268066895849446,0.17268066895849446,61.47003173828125,85.71099853515624,1106.109985351562,887.1424969482422,904.0149963378906,920.8874957275391,0.0,0.9617931612733321,0.9954134297894928,0.8736820450197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7002445175531016,-1
2024-03-27,1042.119995117188,1047.81005859375,986.3400268554688,1023.289978027344,1023.289978027344,5257800.0,-0.17268066895849446,4.658672172520292,5.615778845112914,6.438040425696437,8.655844815879222,1007.0980102539063,1004.2549926757813,980.8069905598958,728.1013275146485,548.7446963500977,1012.4182369899751,1013.7436492990057,942.4065285731547,788.7748024709789,652.3214537587277,1013.1471758121568,963.8460374805655,49.30113833159123,71.99553680309059,-1.2958153617443764,-1.2958153617443764,-1.2958153617443764,-1.2958153617443764,1.2958153617443764,1.2958153617443764,-1.2958153617443764,-1.2958153617443764,1.2958153617443764,35.97998046875,84.93399658203124,1047.81005859375,917.5457885742182,934.6879882812495,951.8301879882808,0.0,1.002830971813792,0.9986925567327133,0.8722807677159661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17268066895849446,1
2024-03-28,1008.619995117188,1033.0,997.02001953125,1010.030029296875,1010.030029296875,3463100.0,-1.2958153617443764,3.6410708225965163,5.477584469600958,6.362428908377739,8.665643360396098,1014.7820190429687,992.2469970703125,985.1229919433594,740.1776611328125,556.3859967041016,1011.6221677589417,1013.0684456622546,946.7693350714593,796.0290722029755,659.404791888196,1012.6676148098056,967.2670739114033,45.40054089840237,66.67653762215295,2.685068199018442,2.685068199018442,2.685068199018442,2.685068199018442,-2.685068199018442,-2.685068199018442,2.685068199018442,2.685068199018442,-2.685068199018442,64.0,85.83399658203123,1033.0,860.9552661132813,877.9420654296875,894.9288647460937,1.0,1.0227111012068493,0.9985723788856463,0.8609266285692151,0.0,1.0,3.0,0.026782036,0.01071160025,0.997523248,0.63902174675,-1.2958153617443764,-1
2024-04-01,1010.0,1069.0,1005.0,1037.150024414062,1037.150024414062,5185200.0,2.685068199018442,3.6960433369507983,5.345809126110766,6.320682067759485,8.648497559518576,1027.6640258789062,989.07900390625,986.2279927571615,752.7861612955729,564.2074969482422,1020.1314533106486,1017.4469145262195,952.6003472871112,803.9346771935029,666.8848955025696,1016.4341393643066,972.4435887634521,43.990550600854476,62.139340217893256,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,2.6264330741273705,-2.6264330741273705,-2.6264330741273705,-2.6264330741273705,2.6264330741273705,37.509948730469205,80.97649536132815,1069.0,844.1652075195312,861.3320068359376,878.4988061523438,0.0,1.0390110616242678,1.0026385050129905,0.84576459768142,1.0,4.0,5.0,0.772605538,0.1086251611999999,0.996720493,0.5638513432,-2.685068199018442,1
2024-04-02,1000.0,1012.599975585938,975.0900268554688,1009.909973144531,1009.909973144531,4230100.0,-2.6264330741273705,2.047741332663599,4.981341554377743,4.769872249910765,8.673986692219865,1021.0880126953123,990.002001953125,993.1143249511719,764.8046610514323,571.7806967163086,1016.724293255276,1016.0765615477306,956.297742503719,810.6879655853398,673.67747129746,1015.4304214843412,975.2188764953838,40.21154498895737,57.75378117210608,0.5604493796674223,-0.5604493796674223,0.5604493796674223,0.5604493796674223,-0.5604493796674223,0.5604493796674223,0.5604493796674223,0.5604493796674223,-0.5604493796674223,76.61993408203125,78.73749084472658,1012.599975585938,890.851710205078,907.0470092773437,923.2423083496093,1.0,1.0313999473545097,1.0006374831701252,1.0443343748820388,0.0,0.0,1.0,0.024012242,0.024012242,0.895991862,0.895991862,-2.6264330741273705,1
2024-04-03,975.0,1042.449951171875,965.8300170898438,1015.570007324219,1015.570007324219,6182400.0,0.5604493796674223,1.9991561663884068,3.8053008969145323,4.756166778466666,8.675823541763958,1019.1900024414062,1000.4620056152344,1000.7143249511719,776.8619944254557,579.3925967407226,1016.339531278257,1015.9844607798194,960.1217595889125,817.4054095767784,680.4476205257125,1015.4518962289378,978.2078491493717,37.244047079566144,53.6518343535981,-5.669724063784965,5.669724063784965,-5.669724063784965,-5.669724063784965,5.669724063784965,-5.669724063784965,-5.669724063784965,-5.669724063784965,5.669724063784965,101.0200805664067,79.91349487304691,1042.449951171875,839.3774957275394,855.1249938964847,870.8724920654302,0.0,1.0187193483821058,1.0003494841822336,0.8000772626693545,0.0,0.0,2.0,0.032166168,0.017440227,0.994921148,0.974564433,0.5604493796674223,1
