Date_APH_L01d,Open_APH_L01d,High_APH_L01d,Low_APH_L01d,Close_APH_L01d,Adj Close_APH_L01d,Volume_APH_L01d,Daily_Return_APH_L01d,Vol5_APH_L01d,Vol10_APH_L01d,Vol20_APH_L01d,Vol60_APH_L01d,SMA5_APH_L01d,SMA10_APH_L01d,SMA30_APH_L01d,SMA60_APH_L01d,SMA100_APH_L01d,EMA5_APH_L01d,EMA10_APH_L01d,EMA30_APH_L01d,EMA60_APH_L01d,EMA100_APH_L01d,Short12_APH_L01d,Long26_APH_L01d,MACD_APH_L01d,SIGNAL9_APH_L01d,Ret5/10_APH_L01d,Ret10/30_APH_L01d,Ret30/60_APH_L01d,Ret30/100_APH_L01d,Emaret5/10_APH_L01d,Emaret10/30_APH_L01d,Emaret30/60_APH_L01d,Emaret30/100_APH_L01d,RetMACD_APH_L01d,DayRange_APH_L01d,average20r_APH_L01d,PRVHI_APH_L01d,HitLevel_APH_L01d,hitlevel_2_APH_L01d,hitlevel_1.8_APH_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-17,95.4800033569336,96.06999969482422,94.75,95.33000183105469,95.33000183105469,2090400.0,-0.8425187889911343,0.4966269951190306,1.0513164259137158,0.9976049605553428,1.0133500989474558,96.11999969482422,95.71999969482422,96.31000010172527,90.98366673787434,88.51070014953613,95.93252828104136,96.17935491565058,95.26125403368454,92.56001002609244,90.04313667275831,96.23651446573656,95.62211314552582,0.6144013202107459,1.1210939361336523,1.437108036162033,-1.437108036162033,1.437108036162033,1.437108036162033,-1.437108036162033,-1.437108036162033,1.437108036162033,1.437108036162033,-1.437108036162033,1.2399978637695312,1.0589988708496094,96.06999969482422,94.34790061950683,94.55900039672852,94.7701001739502,1.0,1.0041788550070547,0.9974336838209646,1.0538404152766774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8425187889911343,1
2024-01-18,95.86000061035156,96.7699966430664,95.52999877929688,96.69999694824219,96.69999694824219,2834200.0,1.437108036162033,0.8535451736347129,0.9817153848463107,1.0530951861246485,1.0033334378413516,96.21799926757812,95.88199920654297,96.47099990844727,91.26433334350585,88.62230010986327,96.1883511701083,96.2740171033945,95.35407615720439,92.6957473022285,90.17495568811442,96.30781946304512,95.70195639017147,0.605863072873646,1.0180477634816512,0.9410586254686713,-0.9410586254686713,0.9410586254686713,0.9410586254686713,-0.9410586254686713,-0.9410586254686713,0.9410586254686713,0.9410586254686713,-0.9410586254686713,1.220001220703125,1.087499237060547,96.7699966430664,93.74020217895507,93.952001953125,94.16380172729492,1.0,1.0035043080433832,0.99911018636322,0.9322190413375521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437108036162033,1
2024-01-19,97.36000061035156,97.75,96.52999877929688,97.61000061035156,97.61000061035156,3511000.0,0.9410586254686713,0.934943843143562,0.9800772853794661,1.0780717283434786,0.9943760251791375,96.45599975585938,96.17999954223633,96.68066660563152,91.57150001525879,88.73540008544921,96.66223431685607,96.5169231955685,95.49961967031066,92.85687036151121,90.32218430043595,96.50815502416918,95.8432929990737,0.6648620250954878,0.9474106158044185,0.3688152936179619,-0.3688152936179619,0.3688152936179619,0.3688152936179619,-0.3688152936179619,0.3688152936179619,0.3688152936179619,0.3688152936179619,-0.3688152936179619,1.0600051879882812,1.0844997406005858,97.75,94.37749832153321,94.59499816894531,94.81249801635742,1.0,1.0028696216982393,1.0015055507000896,0.9091021122364588,1.0,0.0,0.0,0.986003935,0.986003935,0.009873613,0.009873613,0.9410586254686713,-1
2024-01-22,97.62999725341797,98.4800033569336,97.41999816894531,97.97000122070312,97.97000122070312,2756400.0,0.3688152936179619,0.9309759506999574,0.9645549012456345,1.040267329780093,0.9938212493805543,96.75,96.53099975585937,96.87199986775717,91.88333333333334,88.84860008239747,97.09815661813843,96.78111920013842,95.6589991251747,93.02451399623881,90.47362621964916,96.73305443902055,96.00082694141662,0.7322274976039296,0.9043739921643208,-0.030620372484527057,0.030620372484527057,-0.030620372484527057,-0.030620372484527057,0.030620372484527057,-0.030620372484527057,-0.030620372484527057,-0.030620372484527057,0.030620372484527057,1.1599960327148438,1.0844993591308594,98.4800033569336,95.36410057067872,95.58100051879883,95.79790046691895,0.0,1.002268703781112,1.0032758188851318,0.9272182963292102,0.0,0.0,1.0,0.001859163,0.001859163,0.994542718,0.994542718,-0.3688152936179619,1
2024-01-23,98.12000274658203,98.19999694824219,97.04000091552734,97.94000244140625,97.94000244140625,3389200.0,-0.030620372484527057,0.8796893938823177,0.7072332237446769,1.0134204040526715,0.99489048130168,97.11000061035156,96.66699981689453,97.05399983723959,92.18799997965495,88.94890007019043,97.37877189256105,96.9918252440053,95.80616062944772,93.18567755181806,90.62147525374336,96.91873874707989,96.14446957104548,0.7742691760344087,0.8783530289383384,2.7772117142129193,-2.7772117142129193,2.7772117142129193,2.7772117142129193,-2.7772117142129193,2.7772117142129193,2.7772117142129193,2.7772117142129193,-2.7772117142129193,3.959999084472642,1.2479995727539055,98.19999694824219,96.0941047668457,96.31100463867188,96.52790451049805,1.0,1.0045827510349568,1.0039894769232591,0.697867559125955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030620372484527057,1
2024-01-24,101.0899963378906,103.0699996948242,99.11000061035156,100.6600036621094,100.6600036621094,6556900.0,2.7772117142129193,1.0914289445375793,1.0214536797307514,1.1817387903681915,1.0424065076023767,98.1760009765625,97.14800033569335,97.30166651407878,92.52900009155273,89.07260009765625,98.47251581574385,97.65876677456967,96.11931179284525,93.43073742428663,90.82025799450308,97.49431796477674,96.47895357779095,1.0153643869857945,0.9057553005478296,0.1490104222406902,-0.1490104222406902,0.1490104222406902,0.1490104222406902,-0.1490104222406902,0.1490104222406902,0.1490104222406902,0.1490104222406902,0.1490104222406902,3.0299987792969034,1.3584995269775397,103.0699996948242,95.45439788818359,95.70399780273438,95.95359771728516,1.0,1.0105817992888881,1.0083325754363925,0.8643650255506122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7772117142129193,1
2024-01-25,99.41999816894531,101.7799987792969,98.75,100.8099975585938,100.8099975585938,4138200.0,0.1490104222406902,1.1424160288539593,1.0269070657523538,1.178203936393858,1.0243295137117874,98.99800109863283,97.60800018310547,97.48733317057291,92.88733342488607,89.196900100708,99.25167639669384,98.23171782621041,96.42193668095807,93.67268037950983,91.01807461953457,98.00442251767167,96.799771650443,1.2046508672286649,0.9655344138839967,-0.09919499706662113,-0.09919499706662113,-0.09919499706662113,-0.09919499706662113,0.09919499706662113,-0.09919499706662113,-0.09919499706662113,-0.09919499706662113,-0.09919499706662113,1.3899993896483949,1.4014995574951157,101.7799987792969,100.08130073547362,100.35300064086913,100.62470054626463,0.0,1.0142406453663615,1.010383189799123,0.8715868569370255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490104222406902,1
2024-01-26,100.8099975585938,101.5999984741211,100.2099990844727,100.7099990844727,100.7099990844727,2241700.0,-0.09919499706662113,1.2122484118856809,1.0404685961814502,1.1786637579379524,1.0247207501648783,99.61800079345706,98.0370002746582,97.66233317057292,93.23283335367839,89.3183000946045,99.7377839592868,98.68231441862173,96.6985858682816,93.90341214032827,91.20999391586997,98.4206650664103,97.0894181270378,1.331246939372491,1.0386769189816956,0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,-0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,1.5000000000000142,1.447499465942382,101.5999984741211,98.69669975280765,98.97699966430667,99.25729957580569,1.0,1.016126569707045,1.0106956301834151,0.8827526842784478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09919499706662113,1
2024-01-29,100.1500015258789,101.4499969482422,99.94999694824219,101.4499969482422,101.4499969482422,2312200.0,0.7347809259225725,1.2033216497325003,1.0359488254350406,1.1876689873992163,1.0248426899092136,100.31399993896488,98.53199996948243,97.83966649373373,93.58116658528645,89.45310005187989,100.30852162227194,99.18552942400726,97.00512851860165,94.1508411504238,91.41276625314467,98.88671612515367,97.41242396564553,1.4742921595081384,1.1257999670869843,1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,-1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,0.8799972534180114,1.448999404907228,101.4499969482422,98.41549964904786,98.70499954223632,98.9944994354248,1.0,1.0180854947634717,1.0113221374608388,0.8722538320240087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7347809259225725,1
2024-01-30,102.5,103.0699996948242,102.1900024414062,102.7799987792969,102.7799987792969,3027900.0,1.3109924801015445,1.1461583572800418,1.0137665958799786,1.2127364656133655,1.0243816684739757,101.28199920654299,99.19599990844726,97.97199986775716,93.93366661071778,89.60130004882812,101.13234734128027,99.8390693067872,97.37770079348522,94.43376435137046,91.63785996653382,99.48568268732956,97.81002209999008,1.675660587339479,1.2357720911374832,-1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,1.6399993896483949,1.450999450683593,103.0699996948242,98.2621982574463,98.55199813842775,98.8417980194092,0.0,1.0210290666964494,1.0129536267061852,0.8359331352069521,0.0,0.0,1.0,0.00169496,0.00169496,0.99476409,0.99476409,1.3109924801015445,1
2024-01-31,102.379997253418,102.6900024414062,101.0500030517578,101.0999984741211,101.0999984741211,2837500.0,-1.634559569107734,1.109045020977818,1.1651152515441785,1.1459589287734373,1.0400691658670564,101.36999816894533,99.7729995727539,98.0326665242513,94.23366661071778,89.74480003356933,101.12156438556056,100.06832915539336,97.6178490309456,94.65232940457538,91.82522904589199,99.73403896222057,98.05372405362941,1.680314908591157,1.3246806546282182,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,-1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.5,1.466999435424804,102.6900024414062,99.8778009033203,100.16800079345703,100.45820068359373,1.0,1.0160063203775578,1.0105251605483656,1.0167164130317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.634559569107734,1
2024-02-01,101.2399978637695,102.4599990844727,100.9599990844727,102.4199981689453,102.4199981689453,2549100.0,1.3056377000461472,1.2370889410179176,1.155263054010527,1.0642928486867267,1.0246869699542478,101.69199829101565,100.34499969482422,98.16133321126303,94.52783330281575,89.91010002136231,101.55437564668881,100.49590533967552,97.92766510436495,94.90700706898095,92.03502645426927,100.14726345556284,98.37715176587504,1.7701116896877949,1.4137668616401338,1.0154275865264941,1.0154275865264941,1.0154275865264941,1.0154275865264941,-1.0154275865264941,1.0154275865264941,1.0154275865264941,1.0154275865264941,1.0154275865264941,2.029998779296889,1.501999282836914,102.4599990844727,99.46260368347163,99.75600357055659,100.04940345764155,1.0,1.0134236743264537,1.0105324719791884,1.0854747877297608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056377000461472,1
2024-02-02,102.0699996948242,104.0999984741211,102.0699996948242,103.4599990844727,103.4599990844727,2706600.0,1.0154275865264941,1.2422864426606808,1.1580650159077175,1.0536380678833641,1.0228491470743515,102.24199829101565,100.92999954223635,98.32499974568685,94.84633331298828,90.08020004272461,102.18958345928345,101.03483147509317,98.28458987727512,95.18743303670198,92.26126353605548,100.65691509077973,98.75365897466004,1.9032561161196924,1.5116647125360456,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,1.3399963378905966,1.5174991607666002,104.0999984741211,99.15560066223149,99.45600051879887,99.75640037536625,0.0,1.0129990959549173,1.0114292464027612,1.0991108343628233,0.0,1.0,0.0,0.013762641,0.013762641,0.410251677,0.410251677,1.0154275865264941,1
2024-02-05,103.3000030517578,103.3899993896484,102.0500030517578,102.9899978637695,102.9899978637695,2089700.0,-0.4542830319565834,1.3092306632861987,1.2038583880595155,1.064045674372884,1.027911180672695,102.5499984741211,101.431999206543,98.5153330485026,95.15416666666667,90.24410003662109,102.45638826077882,101.39031627303432,98.58816458608122,95.44325483431074,92.47371372076269,101.01585090200892,99.06746185533481,1.9483890466741087,1.5990095793636585,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,1.1900024414061932,1.4999992370605426,103.3899993896484,100.76150032043458,101.0650001525879,101.36849998474122,0.0,1.0110221554965269,1.010514534591979,1.1313972859003751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4542830319565834,1
2024-02-06,102.9400024414062,103.5,102.3099975585938,102.7699966430664,102.7699966430664,2748300.0,-0.2136141618277381,1.1894854770076844,1.2142915967886403,0.9833901737720309,1.0287948124106596,102.547998046875,101.914998626709,98.66466623942057,95.44766654968262,90.40669998168946,102.56092438820802,101.64116724940378,98.85796020266092,95.68347587722076,92.67760051130335,101.28571947755623,99.34172369146307,1.9439957860931543,1.6680068207095577,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,-1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.7099990844726989,1.5384994506835916,103.5,100.0900010681152,100.39000091552731,100.69000076293942,1.0,1.0062110526291084,1.0090490611599074,1.234801434033992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2136141618277381,1
2024-02-07,103.0299987792969,104.3600006103516,102.6500015258789,104.2600021362305,104.2600021362305,2487200.0,1.4498448397727153,0.889395760896859,0.9878163619109738,0.9805759142173377,1.0373883273966285,103.17999877929688,102.2749984741211,98.83966623942057,95.76766662597656,90.58419998168945,103.12728363754886,102.11731904700864,99.20647903708478,95.96467345948336,92.90695499892567,101.74330142504458,99.70604061329769,2.03726081174689,1.7418576189170243,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,-0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.6699981689452983,1.5239994049072236,104.3600006103516,100.11530120849609,100.42300109863282,100.73070098876954,1.0,1.008848695367175,1.009890238012176,1.0073838726697821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498448397727153,1
2024-02-08,104.3199996948242,104.9700012207031,104.3000030517578,104.8600006103516,104.8600006103516,2038800.0,0.5754828906843151,0.8047106233074581,0.9870734456605221,0.9810542592818431,1.0196327311812787,103.66799926757812,102.6799987792969,99.0186663309733,96.07183329264323,90.77559997558593,103.70485596181643,102.61598842216189,99.57122236439233,96.25632353000363,93.14364897142916,102.2227936073995,100.08781542789428,2.134978179505211,1.8204817310346617,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,-0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.8700027465821023,1.4969993591308601,104.9700012207031,101.00720191955571,101.31200180053716,101.61680168151861,1.0,1.0096221318662544,1.0106110904976615,1.0061354265798563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754828906843151,1
2024-02-09,105.0,105.4100036621094,104.5400009155273,105.2900009155273,105.2900009155273,1643200.0,0.4100708589288784,0.7464215586374323,0.9715258675398668,0.9797511153516707,1.0166181337901241,104.03399963378907,103.13799896240235,99.21266632080078,96.38716659545898,90.96619995117187,104.2332376130534,103.1021725118647,99.94017581930427,96.55250967379128,93.38417079210436,102.69467165480377,100.47316250105229,2.2215091537514837,1.9006872155780263,-0.24693905781138112,-0.24693905781138112,-0.24693905781138112,-0.24693905781138112,0.24693905781138112,-0.24693905781138112,-0.24693905781138112,-0.24693905781138112,-0.24693905781138112,0.7900009155274006,1.4889995574951207,105.4100036621094,101.6766026306152,101.97600250244137,102.27540237426754,0.0,1.0086873963078666,1.0109703323764447,0.9916047578993044,0.0,0.0,1.0,0.002441866,0.002441866,0.989026248,0.989026248,0.4100708589288784,1
2024-02-12,105.2799987792969,105.6600036621094,104.870002746582,105.0299987792969,105.0299987792969,1863200.0,-0.24693905781138112,0.6942614399044296,0.9889930889445249,0.9889110106475113,0.9702123656755255,104.44199981689454,103.49599914550781,99.3989995320638,96.65916659037272,91.15359992980957,104.49882466846792,103.45268637867055,100.26855149414251,96.83046013626686,93.61478124729628,103.05395275087963,100.8107059290704,2.2432468218092367,1.9691991368242685,-1.856609512430631,-1.856609512430631,-1.856609512430631,-1.856609512430631,1.856609512430631,-1.856609512430631,-1.856609512430631,-1.856609512430631,-1.856609512430631,1.5100021362304972,1.5004997253418018,105.6600036621094,102.13420463562014,102.43200454711916,102.72980445861819,0.0,1.009140456435004,1.0101122389994608,1.0000829986683633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24693905781138112,1
2024-02-13,103.1699981689453,103.7799987792969,102.2699966430664,103.0800018310547,103.0800018310547,2522300.0,-1.856609512430631,1.23362693095483,1.1429327015574613,1.1014755614835074,1.0087756769218876,104.50400085449219,103.5259994506836,99.53066635131836,96.8931666056315,91.33629997253418,104.02588372266352,103.3849255518313,100.44993538684653,97.03536314265335,93.80221135786574,103.05796030167579,100.97880192180997,2.0791583798658166,1.9911909854325782,0.9992227017855929,0.9992227017855929,0.9992227017855929,0.9992227017855929,-0.9992227017855929,0.9992227017855929,0.9992227017855929,0.9992227017855929,0.9992227017855929,0.8500061035155966,1.4770000457763708,103.7799987792969,102.35890426635744,102.6590042114258,102.95910415649416,1.0,1.0094469158375474,1.0061997256119402,1.0376378210498995,0.0,0.0,1.0,0.001114152,0.001114152,0.996044755,0.996044755,-1.856609512430631,1
