Date_ACN_L01d,Open_ACN_L01d,High_ACN_L01d,Low_ACN_L01d,Close_ACN_L01d,Adj Close_ACN_L01d,Volume_ACN_L01d,Daily_Return_ACN_L01d,Vol5_ACN_L01d,Vol10_ACN_L01d,Vol20_ACN_L01d,Vol60_ACN_L01d,SMA5_ACN_L01d,SMA10_ACN_L01d,SMA30_ACN_L01d,SMA60_ACN_L01d,SMA100_ACN_L01d,EMA5_ACN_L01d,EMA10_ACN_L01d,EMA30_ACN_L01d,EMA60_ACN_L01d,EMA100_ACN_L01d,Short12_ACN_L01d,Long26_ACN_L01d,MACD_ACN_L01d,SIGNAL9_ACN_L01d,Ret5/10_ACN_L01d,Ret10/30_ACN_L01d,Ret30/60_ACN_L01d,Ret30/100_ACN_L01d,Emaret5/10_ACN_L01d,Emaret10/30_ACN_L01d,Emaret30/60_ACN_L01d,Emaret30/100_ACN_L01d,RetMACD_ACN_L01d,DayRange_ACN_L01d,average20r_ACN_L01d,PRVHI_ACN_L01d,HitLevel_ACN_L01d,hitlevel_2_ACN_L01d,hitlevel_1.8_ACN_L01d,Hit?_ACN_L01d,Hit?_ACN.1_L01d,Hit?_ACN.2_L01d,HitAt_2.2_ACN_L01d,HitAt_2.0_ACN_L01d,HitAt_1.8_ACN_L01d,ExitPr_2.2_ACN_L01d,ExitPr_2.0_ACN_L01d,ExitPr_1.8_ACN_L01d,ret_2.2_ACN_L01d,Ret2.0_ACN_L01d,Ret_1.8_ACN_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-03,342.5299987792969,343.7699890136719,337.5299987792969,337.9200134277344,337.9200134277344,3060900.0,-2.5942579417877134,1.0628884081769097,1.4487938628974415,1.0880117384763188,1.090249386722051,348.2320068359375,347.8800048828125,340.48533630371094,324.15883483886716,320.40290100097656,345.7442459038274,346.41228778664214,339.44809801132,330.61654837775046,323.36406788746785,346.02152511654515,340.99245598980445,5.029069126740694,6.297044587071776,-0.24562531275504126,-0.24562531275504126,-0.24562531275504126,-0.24562531275504126,0.24562531275504126,0.24562531275504126,-0.24562531275504126,-0.24562531275504126,0.24562531275504126,3.269989013671932,5.404997253417983,343.7699890136719,338.32649383544924,339.41499328613287,340.50349273681644,1.0,1.0,1.0,338.32649383544924,339.41499328613287,340.50349273681644,337.9200134277344,337.9200134277344,337.9200134277344,-0.12014442117931357,-0.4404578135822656,-0.7587232918867297,0.0,1.0010118487644715,0.9980715410325566,1.3315976396783842,0.0,0.0,2.0,0.003557012,0.002370008,0.995948374,0.9831306635,,-1
2024-01-31,371.0,372.7200012207031,363.4400024414062,363.8800048828125,363.8800048828125,2320100.0,-1.9983795190140368,1.1231326830307247,1.0658235251545456,1.1615670939598237,0.987716548970034,370.30800170898436,368.09599609375,353.8753326416016,342.00733337402346,328.2808999633789,368.38136042673926,366.17107588463693,355.3743725146607,344.2766622190626,334.6049697927709,364.9329865412983,357.25027881382175,7.682707727476554,7.2633370686725875,1.9319552283618566,1.9319552283618566,1.9319552283618566,1.9319552283618566,-1.9319552283618566,1.9319552283618566,1.9319552283618566,1.9319552283618566,1.9319552283618566,7.759979248046932,5.2790008544921845,372.7200012207031,363.8033969116211,364.8439971923828,365.88459747314454,1.0,1.0,1.0,363.8033969116211,364.8439971923828,365.88459747314454,363.8800048828125,363.8800048828125,363.8800048828125,0.021057519484896224,-0.26422041118631495,-0.5478756428054266,1.0,1.0060093172398186,1.0060362073568003,0.9175737937970635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9983795190140368,1
2024-03-05,381.5400085449219,384.1600036621094,373.9599914550781,376.8800048828125,376.8800048828125,1539400.0,-1.7799866368778745,1.33720652166481,1.3715340817147252,1.3225538503535865,1.1504451469126262,378.87799682617185,375.9320007324219,371.3493357340495,359.2470016479492,341.7099008178711,378.5676507198611,376.48841499828006,369.58714206469415,359.44003361871546,348.48392502295076,375.72204348422883,370.9597962410821,4.76224724314676,4.428013866194405,1.0480740920923457,1.0480740920923457,1.0480740920923457,1.0480740920923457,-1.0480740920923457,1.0480740920923457,1.0480740920923457,1.0480740920923457,1.0480740920923457,5.260009765625,5.2030044555664094,384.1600036621094,375.0879025268555,376.16900329589845,377.2501040649414,1.0,1.0,1.0,375.0879025268555,376.16900329589845,377.2501040649414,376.8800048828125,376.8800048828125,376.8800048828125,0.4777819662762124,0.18901121056876924,-0.09810446124229574,1.0,1.0078365132205036,1.0055227083722895,1.0370345837699113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7799866368778745,-1
2024-03-11,374.3800048828125,375.5599975585938,367.0700073242188,373.2200012207031,373.2200012207031,2220000.0,-1.3089383164371815,1.7442910691506486,1.3956508577459878,1.4556262532690079,1.2138031661931008,379.202001953125,379.14299926757815,372.59466959635415,361.93483479817706,344.66050109863284,378.1560817617212,377.8451041764274,371.91139589007474,361.962928388371,350.88424096797087,377.36422148093726,373.2150806357569,4.149140845180341,4.598397111506491,1.9452359846416172,1.9452359846416172,1.9452359846416172,1.9452359846416172,-1.9452359846416172,1.9452359846416172,1.9452359846416172,1.9452359846416172,-1.9452359846416172,7.57000732421875,5.830503845214844,375.5599975585938,375.05140197753906,376.1840026855469,377.31660339355466,1.0,1.0,1.0,374.3800048828125,374.3800048828125,374.3800048828125,373.2200012207031,373.2200012207031,373.2200012207031,-0.3098465855494811,-0.3098465855494811,-0.3098465855494811,1.0,1.0001556211921645,1.0008230292833133,0.9587975310363297,0.0,1.0,0.0,0.003085951,0.003085951,0.006696336,0.006696336,1.3089383164371815,1
2024-03-15,368.7900085449219,375.1400146484375,366.8699951171875,374.6000061035156,374.6000061035156,3865400.0,-0.9544923278398572,1.272087339759637,1.4458316691167217,1.398854428925054,1.2412873393049435,377.04600219726564,379.1730010986328,373.6803365071615,364.26216786702474,347.66100128173827,377.2957706384313,377.67824631730196,373.30198484219835,363.9557974419213,352.96576317138965,377.48880133178693,374.4370481138501,3.0517532179368345,3.9808412875676495,0.5152142670408614,-0.5152142670408614,-0.5152142670408614,-0.5152142670408614,0.5152142670408614,0.5152142670408614,-0.5152142670408614,-0.5152142670408614,0.5152142670408614,6.760009765625,5.991505432128903,375.1400146484375,368.49348083496096,369.67498168945315,370.85648254394533,1.0,1.0,1.0,368.49348083496096,368.7900085449219,368.7900085449219,374.6000061035156,374.6000061035156,374.6000061035156,1.6571596476328498,1.5754216285623803,1.5754216285623803,0.0,0.9943904262824507,0.9989872975671749,1.0335826510752568,0.0,0.0,1.0,0.001325946,0.001325946,0.99711144,0.99711144,-0.9544923278398572,-1
2024-03-21,363.989990234375,369.0299987792969,342.2799987792969,345.0299987792969,345.0299987792969,9574800.0,-9.307644683753523,4.334820546410472,3.1483738455679227,2.431297199007468,1.7041075979908549,370.16400146484375,373.9620025634766,373.733002726237,365.79566752115886,350.6657012939453,366.89854675913944,371.7032014073562,372.14517911271236,364.5497650577876,354.18716130830137,372.49530820044987,372.7979181260731,-0.3026099256232442,2.518107540630396,2.1824185740189916,-2.1824185740189916,-2.1824185740189916,-2.1824185740189916,2.1824185740189916,2.1824185740189916,2.1824185740189916,-2.1824185740189916,2.1824185740189916,14.67999267578125,7.686502075195312,369.0299987792969,365.40908203125,366.8509826660156,368.2928833007812,1.0,1.0,1.0,363.989990234375,363.989990234375,363.989990234375,345.0299987792969,345.0299987792969,345.0299987792969,-5.208932103564082,-5.208932103564082,-5.208932103564082,0.0,0.9898438850134563,0.9870739487041672,1.2949358255556696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307644683753523,-1
2024-03-22,350.3299865722656,350.4700012207031,335.7900085449219,337.5,337.5,5899300.0,-2.1824185740189916,4.313905140314293,3.1453151157433603,2.4189185188442472,1.726371029488784,362.74400024414064,369.89500122070314,372.70033569335936,365.53016764322916,351.1403012084961,357.0990311727596,365.48443751510956,369.91000626673093,363.66288751490936,353.8567224705132,367.11141463114984,370.18325752414177,-3.071842892991924,1.4001174539059318,1.0903682002314645,1.0903682002314645,-1.0903682002314645,-1.0903682002314645,1.0903682002314645,1.0903682002314645,1.0903682002314645,-1.0903682002314645,1.0903682002314645,6.320007324218807,7.830502319335937,350.4700012207031,352.1196942138672,353.65699462890626,355.1942950439453,1.0,1.0,1.0,350.3299865722656,350.3299865722656,350.3299865722656,337.5,337.5,337.5,-3.662257603980204,-3.662257603980204,-3.662257603980204,0.0,0.9806674841428966,0.977056734893115,1.3002980841397598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1824185740189916,-1
2024-03-25,336.010009765625,336.010009765625,329.6900024414062,333.8200073242188,333.8200073242188,5320000.0,-1.0903682002314645,4.272354045917659,3.1443413289744866,2.4181461358299257,1.7312948637368266,354.9739990234375,365.9550018310547,371.4386688232422,365.19683430989585,351.55150115966796,349.33935655657933,359.7272683894931,367.5816192381818,362.68443242669,353.4599558339529,361.98965966085274,367.4896834352586,-5.500023774405861,0.020089208243573298,-0.7698781582383117,-0.7698781582383117,0.7698781582383117,0.7698781582383117,0.7698781582383117,-0.7698781582383117,-0.7698781582383117,0.7698781582383117,-0.7698781582383117,3.5,7.763002014160156,336.010009765625,333.2428961181641,334.8089965820312,336.3750970458984,1.0,1.0,1.0,333.2428961181641,334.8089965820312,336.010009765625,333.8200073242188,333.8200073242188,333.8200073242188,0.1731803476615108,-0.2953890928585335,-0.6517670241234099,1.0,0.9699935709235459,0.9711228123477527,1.3003107142221269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0903682002314645,1
