Date_ZBRA_L01d,ret_AAPL,ret_ACN,ret_ADBE,ret_ADI,ret_ADSK,ret_AKAM,ret_AMAT,ret_AMD,ret_ANSS,ret_APH,ret_AVGO,ret_CDNS,ret_CRM,ret_CSCO,ret_CTSH,ret_ENPH,ret_EPAM,ret_FFIV,ret_FICO,ret_FSLR,ret_FTNT,ret_GEN,ret_GLW,ret_HPE,ret_HPQ,ret_IBM,ret_INTC,ret_INTU,ret_IT,ret_JBL,ret_JNPR,ret_KEYS,ret_KLAC,ret_LRCX,ret_MCHP,ret_MPWR,ret_MSFT,ret_MSI,ret_MU,ret_NOW,ret_NTAP,ret_NVDA,ret_NXPI,ret_ON,ret_ORCL,ret_PANW,ret_PTC,ret_QCOM,ret_QRVO,ret_ROP,ret_SMCI,ret_SNPS,ret_STX,ret_SWKS,ret_TDY,ret_TEL,ret_TER,ret_TRMB,ret_TXN,ret_TYL,ret_VRSN,ret_WDC,ret_ZBRA
2024-01-18,3.257068341135384,,,-2.448367968638155,1.1364076995873411,1.37626604297179,,,,-1.437108036162033,,,1.1125806758433976,,,,,,1.6469409835066011,0.129025158558904,,,,,,,,1.920505131423896,1.9168958496147928,1.6377235032375557,,,4.888888888888889,4.349847116220694,,,,,,2.531825673038163,1.205664023899661,,,,2.1328541168443595,-1.7299859108386508,0.8442977185649488,4.285088751123119,,0.8842309012476649,,-2.664067361604011,0.7680299719013425,,,,,,,1.1012048965749155,,,4.35673297182734
2024-01-19,1.5533014896551491,,,2.5267163346392105,3.093128344147402,0.8547696534107869,,,,-0.9410586254686713,,,2.339143637547319,,,,,,0.7829302672803382,-1.0376390715246568,,,,,,,,1.7698258936584974,0.3865357833417344,0.8825881278466369,,,3.896608514300848,5.176603022508388,,,,,,0.4222697311011815,1.5614139352489766,,,,0.8923654534829153,-0.5867115243056789,0.8718716355159457,4.590827817438542,,1.2086186226263902,,4.646599787770905,1.726803533598955,,,,,,,1.4546357169195347,,,-0.2003285417429586
2024-01-22,1.2163300588589263,,,1.3040987987964194,0.864701537066491,1.279601940218095,,,,-0.3688152936179619,,,-0.206499957191928,,,,,,2.230579524276285,2.734378798815832,,,,,,,,1.354912207884854,0.6711398822098171,0.6501366175431607,,,1.6492904472546075,0.8737499563280136,,,,,,0.4458660171111258,0.9224521244836408,,,,0.3920856317635614,-2.342039406296015,1.3623382509374722,0.59883414261344,,0.2588894848472034,,4.716712325146742,1.96675291639909,,,,,,,2.275000313806352,,,2.20001247215668
2024-01-23,0.6653222395139455,,,2.0576745268004086,0.7934947750860386,1.0993551349537538,,,,0.030620372484527,,,-1.259364585454142,,,,,,-0.5285904749866452,1.033955716025078,,,,,,,,0.8261876744231514,-0.3803416195078792,-1.7783120652302384,,,-0.6050326823634741,-0.3779018957628109,,,,,,0.1289083244586511,-0.5190691381358571,,,,1.5713018900179585,0.4252860542920823,0.9826098233408608,0.4121180761009047,,0.5273634877868081,,1.3272788299584344,2.4454706316043864,,,,,,,0.8815788707303334,,,0.5970809482422529
2024-01-24,-0.348392613,,,-1.5245528826889538,-0.0474701787194279,0.430089073163271,,,,-2.77721171421292,,,0.0397499271986423,,,,,,-0.4650733035312003,-1.7100300289651014,,,,,,,,0.0566174935383773,-0.6735049204701652,0.6170351120636093,,,3.0872062696121247,2.139953296959745,,,,,,1.3272809623888724,0.6011782637035724,,,,2.2176479360929613,1.1447505739003514,-0.0615147107964138,-0.5667720633143323,,-0.911701678624137,,-1.5376210723283803,-0.0672477706273879,,,,,,,-1.060808886278857,,,-0.7497357165064839
2024-01-25,-0.169666751,,,-0.50428642693414,-0.3601692586557473,-0.0808003170612578,,,,-0.1490104222406902,,,0.7765074611994264,,,,,,0.6836243478753518,0.2418221415727229,,,,,,,,0.8346690590283784,-0.4081334079775636,0.2017267807507292,,,0.5074775115399893,2.056216161291825,,,,,,0.4283382154583757,0.6201323793249865,,,,0.6036238790509176,-0.0146919217033755,0.7386223579204252,-0.0647833819257936,,0.7174530433674174,,-0.6994096035222093,2.0410448942434307,,,,,,,-2.285508058373056,,,1.109490532220587
2024-01-26,-0.90127209,,,-1.7080640262801026,0.5243326014771825,-0.4852062799181722,,,,0.0991949970666211,,,0.3261311207004304,,,,,,-6.845136368734554,-0.9381451025707204,,,,,,,,-0.0202660812782131,-0.0780623749939826,-0.7730706088850656,,,-6.59508597036044,-3.0683916714085964,,,,,,0.3586847345397812,-1.3222773794516736,,,,-0.3130440090013958,0.6613950979901405,0.3443843367168862,2.4276558363213114,,-0.3661445507621207,,-1.5931258682367098,-0.604457012062728,,,,,,,0.3191601903756552,,,-1.8755563440559893
2024-01-29,-0.358591855,,,-1.686177690898952,1.6438153640149695,1.1945402648030852,,,,-0.7347809259225725,,,2.829171551434142,,,,,,2.1749322820759307,0.994386256169498,,,,,,,,1.7961861972002016,0.6206227790022669,0.892710974861027,,,0.1184613808566489,0.805683869977015,,,,,,2.3133691693296434,0.4883037895721786,,,,-0.7763428073855685,0.8205809889499158,2.324944560716605,0.7165617186223436,,1.137025193435856,,2.2286216314980374,-2.0013325288894555,,,,,,,1.3445749409165737,,,1.4910554523289532
2024-01-30,-1.924582759,,,-1.2474601892229007,-0.2954592128308834,0.1043964378759098,,,,-1.3109924801015445,,,-0.0451519390844259,,,,,,-2.0713645664949696,-0.1808467963442082,,,,,,,,-0.7903495498554425,0.3989747662824489,2.6383516629251127,,,-0.7882351301823253,-1.183496087738796,,,,,,-0.1918106021488369,0.5198317274013561,,,,0.3604427798763986,0.1853771610246198,-0.4327849744888751,2.445872545467616,,1.0145188643791632,,0.6075140050749956,-1.1734186480381918,,,,,,,-0.9967704834932156,,,-1.961469603928463
2024-01-31,-1.935758094,,,1.2221448165133408,-1.0371597650597248,-1.1471203779616608,,,,1.634559569107734,,,-2.307724045078152,,,,,,0.147853689397769,-1.831843085218048,,,,,,,,-2.530407329496005,-1.7399162166175195,-1.81034293590708,,,-0.2200382316811995,-1.27065356086862,,,,,,-2.587397268786801,-1.967397481776511,,,,-2.1548761693704264,-2.1336276186849554,-1.8473290404223857,-1.7331133397338043,,-4.375234966926113,,-1.8097163412480823,-2.180609787157392,,,,,,,-2.154792762857254,,,-4.527520005001337
2024-02-01,1.3340600842146164,,,0.1819536818492018,0.496438193036158,0.65730547474511,,,,-1.3056377000461472,,,0.9641009962590682,,,,,,3.698613607933684,1.086805403092227,,,,,,,,0.2423404907581041,2.0920792394942844,4.828793501599787,,,0.8517941124765239,0.8531622827179977,,,,,,0.7316403720034442,0.2866972577400298,,,,3.4288289486967383,0.431299345058949,-0.6919457748314521,4.982825513567503,,1.6405954485277003,,1.2468406709415882,1.3071927434556438,,,,,,,1.639264973573316,,,1.273221879733724
2024-02-02,-0.540508671,,,0.0468785996848111,0.5410298518783769,0.2982930859812541,,,,-1.015427586526494,,,0.6553967403611884,,,,,,0.9757317546292616,-4.104396572101462,,,,,,,,1.0618512615469249,0.6166901827774243,-0.0913622053702481,,,0.8713122936077412,0.7798500454237789,,,,,,1.335925783783236,0.4459684428339786,,,,0.2250516220701201,1.4971898460494864,-0.3734661046487594,-0.4110281543093227,,0.698044663094457,,2.231479220920139,0.8294856751091012,,,,,,,0.2746212753433182,,,1.5993361609265302
2024-02-05,-0.9846577950857436,,,0.2394541595331016,-1.419385640543006,0.160756323732119,,,,-0.4542830319565834,,,0.8576565350573426,,,,,,0.0661161493191881,-1.4243436526152509,,,,,,,,0.1594731650208004,-0.021282874800063,-0.8687695313544525,,,1.747418161008906,1.5047090656381534,,,,,,0.4530960089350532,-0.7285967854399462,,,,0.5181781409249775,-0.1680828193268609,-0.8504386784572056,-1.6514900822719525,,-0.6786471565603632,,1.284308851054204,-2.3080401285943566,,,,,,,-0.805359239914948,,,-1.789187146933871
2024-02-06,-0.8631769177310239,,,1.480053427950112,0.4627974289957079,-0.1043232908926029,,,,-0.2136141618277381,,,-0.7913640259690188,,,,,,0.2929675827050463,0.9370511659493892,,,,,,,,-0.8273474859440966,-1.7220452097199312,-0.2460080871111899,,,-2.1565199161342337,-1.961660957495996,,,,,,-0.941595025172996,0.4587173622452398,,,,-0.9365034312282502,-0.8679809151747252,-0.0564336661174398,0.0486060715212309,,-0.1080852991694192,,-2.9885219327689816,0.8187098809850145,,,,,,,0.7323461611074441,,,0.173502770371199
2024-02-07,-0.058109143,,,1.1912890342387568,1.7521052929758707,0.8756397079819789,,,,1.4498448397727153,,,1.0530769712869112,,,,,,1.6383336866800435,3.082705750620263,,,,,,,,1.2387840812854178,-2.544942536135601,1.3794764339540748,,,1.2100710342010736,1.667822840525378,,,,,,1.6644160059464237,-0.4223688625939925,,,,1.7085806931195693,6.738121298909092,1.7503280971331043,1.24218820979574,,0.6216788417982818,,2.184620463672756,0.6496580137056501,,,,,,,1.245009757019763,,,1.905231148719546
2024-02-08,-0.575469255,,,1.08870986331239,1.1918187428453428,0.9636052300815392,,,,0.5754828906843151,,,1.0767261835519522,,,,,,3.201217681086303,-1.574321764900318,,,,,,,,1.53925473469203,1.3845939103749727,3.3295245324320453,,,1.5749655831498468,1.8643797268098727,,,,,,1.1412034981370298,1.9374008333995865,,,,-0.5031093670842144,0.6913550106095679,0.7380203777348189,1.5696711876847609,,-0.6105406643153187,,2.9605925303402896,1.0603943594892176,,,,,,,-0.1674798059443884,,,0.0040445578128052
2024-02-09,0.2814351947131798,,,0.494695829096484,1.976973238917212,1.2147093861412672,,,,0.4100708589288784,,,-0.2226492162642668,,,,,,0.1793586763374027,5.8182593682965695,,,,,,,,0.7793905344340166,1.6090132087637183,2.8249921309411614,,,5.062328906362561,5.463005291606063,,,,,,1.6925019391056315,1.0458843053604303,,,,-0.0342825809245615,2.6919528032693774,0.859321843712962,1.903095872321307,,0.902186281561942,,0.8077915035905707,1.9730877633579007,,,,,,,1.3420651315187362,,,2.4158309075200672
2024-02-12,-0.900191767,,,-0.4973854986424446,-1.7399071015051453,-0.1324917534526321,,,,-0.2469390578113811,,,-1.3662824014873047,,,,,,-1.9232429035066896,3.775578363500394,,,,,,,,-0.1777657344560701,-2.7075397157464502,0.4936699007758638,,,-0.2693136400238843,-0.3927265871045207,,,,,,-3.1478370825174378,0.9015082935383484,,,,-0.6858736762208841,-1.3080373456135617,-2.490449298404054,1.390732518884501,,-1.4447737553047764,,-1.1072475668954556,-0.3467231576903031,,,,,,,-1.3923182536628844,,,2.493183314195298
2024-02-13,-1.127438247,,,-4.823499336846226,-2.0149590166082283,-2.4190331583087565,,,,-1.856609512430631,,,-2.1474360540343578,,,,,,-2.223591147229705,-3.103933879228268,,,,,,,,-2.8463161516905604,-1.0488526894305048,-1.3242207898655602,,,-1.0770743924433004,-1.6971336062259086,,,,,,-1.7260387682363223,-3.772342444509748,,,,-1.8646375181283383,-0.9973899623364664,-0.4088695838411373,-1.9987019564935973,,-1.270493754394242,,-3.5856719880352084,-2.177323058625176,,,,,,,-0.7243863061449697,,,-5.242864751243497
2024-02-14,-0.480976774,,,0.8825625974690973,2.1070273626518867,-8.196721111440164,,,,0.9992227017855928,,,2.8454562239633168,,,,,,1.9188948015207947,3.8729219489983806,,,,,,,,2.951640712532331,0.8112215839925506,1.9624827567985348,,,1.991985178740644,2.5890929381070205,,,,,,2.3573188074038574,0.596061766614157,,,,0.5102056909726227,0.019002010749188,1.6534517078756343,2.599313069706617,,1.174786011592599,,2.588728130359061,-0.4015673345683684,,,,,,,1.952743209962783,,,2.912938801144645
2024-02-15,-0.157476674,,,0.6547799022952409,-0.3509224475010263,-2.81359169953797,,,,1.498412784024692,,,0.9649000877795766,,,,,,0.684782166699079,0.9732009812141592,,,,,,,,1.0880684736557693,0.878053691293392,-0.1981418225117844,,,-0.2232995706423748,-0.2096737888567549,,,,,,-1.5151515151515151,-0.5583471755201459,,,,-1.295294354334956,-0.3936637641010098,0.6860334678639507,1.3251872507338536,,1.1574381572748966,,-0.8707485915046886,1.5551274524623937,,,,,,,0.2226570462995192,,,12.17188190580678
2024-02-16,-0.843034399,,,0.3732602282667561,-1.1291912754186384,-2.1331874696853843,,,,-0.1419528044649622,,,-0.7604306371644405,,,,,,-1.5843934406812472,-1.7524114865124258,,,,,,,,-1.2856082805228142,-1.1458566878222876,-1.800902869429268,,,1.3749610098390863,1.3405852182418552,,,,,,-1.9230769230769231,-1.7875531323487126,,,,-1.3034236891417184,-0.1281076140557867,-2.0880284285175392,-2.109240528432732,,-0.4397921877492174,,-0.881996987358262,-0.7259607446205675,,,,,,,-0.029465296536143,,,-2.921588914509912
2024-02-20,-0.411387203,,,0.6162284155704815,-1.176923511343522,-0.7601445301734339,,,,-0.8623920220476958,,,-1.1493809741250502,,,,,,-1.7830761724961235,-2.3760962091074487,,,,,,,,-1.4990723817728882,-0.8047046364189733,-0.8447640208991426,,,-1.4485456125102187,-2.763412205422646,,,,,,-1.58953897314134,-0.2916812538448508,,,,-2.569401377307636,-0.0873358590159699,-0.7295600392537517,-0.4780900621303852,,-0.2676140464203698,,-0.8916447369800915,-0.8569470164158389,,,,,,,-1.2699002140687152,,,-1.281492372322462
2024-02-21,0.4185997884141447,,,2.2808909521822747,-1.0734115385643097,-1.107416889519255,,,,0.3728127209376985,,,-0.9916640630627476,,,,,,-1.0038034520539552,-2.1011427215028364,,,,,,,,-1.1828201964566516,-0.952806794241573,-0.1820432510497986,,,0.0230086340906111,0.1654735718465547,,,,,,-0.6508719301933734,-1.0063194705882197,,,,-0.267398150569979,-28.44109267085455,-0.152639648025636,0.03289536112146,,0.9023973666858932,,-0.8047690247294974,-2.1551171943452263,,,,,,,-0.6132604616174414,,,0.919354270339984
2024-02-22,1.1243899246467282,,,0.934336953948076,1.766199365755995,-0.195974903593119,,,,1.3809494745163824,,,3.56198431963608,,,,,,3.3452019326623463,-3.5326288708129856,,,,,,,,3.0786286019414355,2.881382477554251,2.334401010722248,,,4.8855745269405455,4.704355440038421,,,,,,2.8438136029388663,1.6903077198201302,,,,2.634983707123805,2.233082443125692,1.56268250590412,-1.8025166713895728,,1.1456737101707322,,6.867563807209439,3.674905843478076,,,,,,,0.8989888667364739,,,1.8401845444470628
2024-02-23,-1.003412103,,,0.9379412315196596,0.0856102464384954,1.1407211365265475,,,,0.95820037736294,,,-0.2894623263010204,,,,,,-0.4603149725974889,-1.2713303338684263,,,,,,,,0.2872712028106304,1.5833862586906218,-0.5417696845233774,,,-2.186409432996206,-1.6794427546247852,,,,,,0.228799506012067,1.592470958992647,,,,0.8467658714735914,5.328201263319655,0.8696607849982092,-0.1033949351272397,,0.2809237300700941,,-0.9037699740666266,-0.0454365912952609,,,,,,,0.2015586052474436,,,-1.6065623928191315
2024-02-26,-0.745124139,,,0.5786155909652793,0.0583179974205037,-0.0924456649845839,,,,0.5862075428139422,,,2.592222394775304,,,,,,0.4616630780057649,1.1827296862097332,,,,,,,,0.6107863342154219,0.0716365408501196,0.3870364604335696,,,2.242755873887691,1.1050091293080238,,,,,,1.1271518699335286,0.0343235455070243,,,,-0.8753870069261245,7.334539583113584,0.40344629031135,-1.3685333852367894,,-1.6089970821233968,,0.0086837124726314,0.7729032498635285,,,,,,,0.8480367929756705,,,1.1164069359769162
2024-02-27,0.8114380608232209,,,-0.03175113439873,-0.1554279724102822,-0.2868488567309157,,,,-0.1480074329077843,,,-0.2962863627404964,,,,,,-0.9485713722588784,0.2835825542376897,,,,,,,,0.8315193831021515,0.017351795573219,1.8849060657336807,,,-0.9125194009447052,-0.8553868095510175,,,,,,-1.6058229134937052,-0.297383204075177,,,,0.3694656467557196,3.953365898990021,0.3798108924758208,-0.8087653838970471,,-0.1478340600272453,,-0.295294801282703,2.3009172139304166,,,,,,,-1.087963862827144,,,-0.8199664818081148
2024-02-28,-0.66254541,,,0.6928718287594272,-0.6616120359089339,0.3526329304796265,,,,0.3798369681689247,,,0.0901465821942821,,,,,,-0.109717199589292,2.9381297644248705,,,,,,,,-1.5238455286020691,1.00640164218396,-0.4274706540973791,,,-0.6759374500910735,-0.8659866693597253,,,,,,-0.9581088824394204,0.9865786720389556,,,,0.2693509240040782,0.444795519137212,1.0583421086431308,1.5476922937526187,,-0.6671474212729005,,-0.6480785197081882,1.0033116788622023,,,,,,,0.531629214410333,,,-1.080575458524435
2024-02-29,-0.369307781,,,-2.162341785345057,1.1439817542544073,2.570740516910911,,,,0.8214115387006502,,,3.0189874377765613,,,,,,-0.3703012391865072,3.10887731299726,,,,,,,,0.5658780350560485,-0.0279166145141249,1.4075586259035378,,,1.381870400143945,1.6885795981682905,,,,,,1.5201633559464154,1.238218769056153,,,,0.0,-1.7713130512819666,-0.694556853832833,-1.2447783809059825,,0.2355264022390226,,0.6049573884129533,1.5718834535664608,,,,,,,-0.3578621041735229,,,2.448688963442648
2024-03-01,-0.603040851,,,2.262535800321929,2.5448256826618865,-0.6130547389119754,,,,1.4372022386728822,,,2.609933737269748,,,,,,1.991473121048558,2.70323196998416,,,,,,,,0.5476028907657731,1.2715897969711725,2.144490538152673,,,5.169283330245644,4.612846181388223,,,,,,0.2968830797851022,18.166510674431844,,,,1.880371121402821,-2.6243742446764173,2.595486663337709,-3.358896810488406,,0.5929619480695263,,3.0711302733023604,4.416980629291791,,,,,,,0.8601315647277853,,,3.635323909661072
2024-03-04,-2.538126164,,,-0.76468187805695,-1.526017291066304,0.4717019979477832,,,,-1.0017152195717254,,,-0.706889106241773,,,,,,0.4671131142840932,-0.8541639211949451,,,,,,,,0.2835554158763927,-0.366931989907477,0.978395510983921,,,0.0334448530353032,-0.4085468244407759,,,,,,0.317984302202561,-1.8801593138746853,,,,0.246087873352879,-0.9788331728906804,-0.2875976256556359,-2.1276603707281017,,-0.1350557047696773,,0.5022460236577168,1.255654122401365,,,,,,,-0.6259875904409448,,,0.693957722135379
2024-03-05,-2.844095267,,,-2.4966611111276737,-5.143850515146507,-1.2459415458616077,,,,2.0371683493554062,,,-5.050220540509502,,,,,,-2.8895274225504672,1.5060629587192171,,,,,,,,-4.290778687944522,-2.0266075601217404,1.6686926845695271,,,-1.6633931656032146,-1.4751660996393037,,,,,,-4.630906363663318,-0.6290540156397785,,,,-2.735398197413462,2.775179498677628,-4.2890710003953005,3.0679639080530023,,-1.865787340396437,,-4.889621281543141,0.2541166974786781,,,,,,,-4.783863895534531,,,-2.437848620043536
2024-03-06,-0.587820379,,,1.001050508922412,1.5407064259872083,0.7131161348306141,,,,-0.7935085292094987,,,1.6803310506014646,,,,,,1.93565943615138,-0.4023635102928592,,,,,,,,1.6491409110441648,1.899048307528697,1.383187460931525,,,1.358610922947168,1.947877711679065,,,,,,0.1229444186334557,2.064669595131604,,,,1.1988409702466518,4.214618667075902,2.048104313266841,-3.988852625045738,,0.5958943313603926,,1.8946963790947629,-4.552365394711529,,,,,,,0.6424068082920051,,,0.9594364190507162
2024-03-07,-0.070952649,,,3.411585106434647,1.0911948099457405,2.423745533937078,,,,0.7601088785204225,,,-0.4444071615898636,,,,,,3.639441151449351,1.218285542783587,,,,,,,,-0.1445534845076884,0.2196299926681546,0.8747283220412813,,,1.090205958882613,1.2944841588696914,,,,,,3.6461311662033946,-0.5248120570055396,,,,2.021915329415917,-2.7361418932849944,1.875747929745469,-4.663769050878597,,1.131038874334651,,1.281317648175865,-0.3505436936416363,,,,,,,0.5263711831947461,,,0.4595006003762988
2024-03-08,1.0236661109698764,,,-1.1602113539273529,-0.7800172376710094,-1.62191066326033,,,,-0.844180354641096,,,0.9456997634337834,,,,,,-2.587288242995444,0.6236357729568403,,,,,,,,0.3680588773889354,-1.3702132854055729,-2.129032105171794,,,-3.325220179221887,-3.812701230773668,,,,,,-1.3540287707870402,-0.9496382386278204,,,,-1.85088417115126,-2.1955315165454925,-0.4616461653045948,2.9307955046141467,,-0.0677249802729488,,-2.067369171736102,-1.1938973950915528,,,,,,,-0.3767138887623693,,,-2.0790741453750887
2024-03-11,1.1831572207642704,,,1.1585200797064477,2.541097887621606,-0.8738749736063932,,,,-0.4800347714083939,,,0.2358494574102944,,,,,,-1.3664422413891475,0.5020127226237261,,,,,,,,-0.1319542413783028,0.3106399277310759,-2.234861650388708,,,-1.9779489216738653,-2.6603263008976663,,,,,,-0.1240632523615396,-0.4745356217576179,,,,1.521080868461592,1.1170500459942128,0.4961513585038097,-0.3224410912542663,,1.4525125924484996,,-1.0449983253231967,-1.0249266939411958,,,,,,,1.9834465658254217,,,-0.8351269974683337
2024-03-12,0.277855703,,,0.499465314989941,1.750169922851717,-0.2272107632223655,,,,0.6552614112671902,,,0.2026127833946078,,,,,,3.579217746198792,-1.7143553999231211,,,,,,,,1.8083518397757508,2.400000787550403,1.1767925645755672,,,1.899678928257644,2.108033142771073,,,,,,4.337025629378176,-0.2335291151200935,,,,11.74976253818117,0.4941321005235047,0.826398301955172,-1.1453990005813892,,0.2383200896551648,,2.016550490201953,-0.6867203707084135,,,,,,,-0.2005540446927999,,,1.8591839741719365
2024-03-13,-1.212255901,,,-0.3012002278707291,-1.5526244734068868,-0.2277281861722399,,,,-0.0632908641861955,,,-0.6327057831518309,,,,,,-6.2299145455419165,-0.8407651873677374,,,,,,,,-1.1424011766381184,0.1134090517407288,-0.5414523959459576,,,-1.3874573457433486,-2.53673050741607,,,,,,-1.6059568259523254,0.6437176143247544,,,,-1.58382018030468,1.8930158124842649,-1.1389639664697928,2.2128505838549706,,-1.0230534133459654,,-2.691073533862914,-2.678084101701813,,,,,,,-1.5912696734663283,,,-0.3293169959943342
2024-03-14,1.0927336316434089,,,-2.09970458186234,-0.0657183686556074,-0.5295369647756559,,,,-1.040442901094386,,,-0.4463651648467729,,,,,,-3.517357899075947,-5.473294269776076,,,,,,,,-0.7678613340002071,-1.627860198638892,-0.8938682924112876,,,0.5256196369582123,-0.1111490404174556,,,,,,0.33595733384285,-1.0272363241682183,,,,0.0079685599888435,0.8755027532300541,-0.6675668873023369,0.4726753629292836,,-0.4440243038802506,,-0.3367809350189854,-3.2818271036504933,,,,,,,-0.6814662611375757,,,-0.9595820690081284
