time,negative,neutral,positive,negative_max,negative_avg,positive_max,positive_avg
2018-03-19,0,0,1,0.0016078698681667,0.0016078698681667,0.9977400302886964,0.9977400302886964
2018-04-10,0,0,1,0.0025665790308266,0.0025665790308266,0.9889662861824036,0.9889662861824036
2018-07-10,0,0,1,0.0017279469175264,0.0017279469175264,0.9942008256912231,0.9942008256912231
2018-07-16,1,0,2,0.993143916130066,0.33543114659066003,0.991201639175415,0.6479526332889994
2018-08-01,0,0,2,0.0011291133705526,0.0011291133705526,0.9978175163269044,0.9978175163269044
2018-08-03,0,2,2,0.0019105005776509,0.0018524168408475,0.9961557984352112,0.49927289271727204
2018-08-06,0,3,0,0.1231474429368972,0.08445018840332823,0.2755282819271087,0.18703523402412725
2018-08-29,0,3,0,0.0049315486103296,0.0049315486103296,0.0054954150691628,0.0054954150691628
2018-09-03,0,0,2,0.027431758120656,0.027431758120656,0.8352537751197815,0.8352537751197815
2018-10-04,1,0,0,0.98194420337677,0.98194420337677,0.016276516020298,0.016276516020298
2018-10-08,0,0,1,0.012973628938198,0.012973628938198,0.9849036931991576,0.9849036931991576
2018-11-02,0,1,0,0.0015094149857759,0.0015094149857759,0.0018621535273268,0.0018621535273268
2018-11-05,0,0,1,0.0041856835596263,0.0041856835596263,0.9693002104759216,0.9693002104759216
2018-11-06,0,0,1,0.0165026485919952,0.0165026485919952,0.5851618051528931,0.5851618051528931
2018-11-12,0,0,1,0.0264113694429397,0.0264113694429397,0.972601592540741,0.972601592540741
2018-11-16,1,0,0,0.9822707772254944,0.9822707772254944,0.0121741043403744,0.0121741043403744
2018-11-23,0,0,2,0.0328596793115139,0.0169415674754418,0.9982492923736572,0.980175107717514
2018-11-26,0,0,1,0.0079633332788944,0.0079633332788944,0.984238862991333,0.984238862991333
2018-11-30,1,0,1,0.9466431140899658,0.476953451288864,0.9918395280838012,0.51805617287755
2018-12-03,0,0,1,0.0023587406612932,0.0023587406612932,0.9957298636436462,0.9957298636436462
2018-12-13,0,2,0,0.0824682638049125,0.0824682638049125,0.0501363053917884,0.0501363053917884
2018-12-17,1,0,0,0.7064070701599121,0.7064070701599121,0.2890216708183288,0.2890216708183288
2018-12-19,0,0,1,0.009635092690587,0.009635092690587,0.9892386198043824,0.9892386198043824
2018-12-26,0,0,2,0.0022738701663911,0.00189163401955735,0.9944769740104676,0.9941715002059937
2018-12-27,0,0,2,0.0019578100182116,0.0019578100182116,0.9935224652290344,0.9935224652290344
2019-01-04,0,0,1,0.1101351976394653,0.1101351976394653,0.8879182934761047,0.8879182934761047
2019-01-08,0,0,1,0.0026987856253981,0.0026987856253981,0.9802452921867372,0.9802452921867372
2019-01-09,0,0,1,0.0272850040346384,0.0272850040346384,0.942196249961853,0.942196249961853
2019-01-11,0,0,1,0.0127120576798915,0.0127120576798915,0.9860792756080629,0.9860792756080629
2019-01-14,0,1,0,0.0026263499166816,0.0026263499166816,0.0017002994427457,0.0017002994427457
2019-01-15,0,0,1,0.0013829157687723,0.0013829157687723,0.9956433773040771,0.9956433773040771
2019-01-18,0,0,1,0.0019902973435819,0.0019902973435819,0.996199905872345,0.996199905872345
2019-01-23,1,0,1,0.5659013390541077,0.2836477197124622,0.9974486231803894,0.7144778370857239
2019-01-28,1,0,1,0.9875511527061462,0.49436113942647353,0.9974148273468018,0.5038519268855453
2019-01-29,1,0,1,0.9952774047851562,0.4985398665885441,0.9955435395240784,0.4995533470064401
2019-02-04,0,0,1,0.0010571668390184,0.0010571668390184,0.997946560382843,0.997946560382843
2019-02-05,0,0,2,0.0011964556761085,0.0011964556761085,0.9974853992462158,0.9974853992462158
2019-02-11,1,0,4,0.9230136275291444,0.18558218004181978,0.9977667331695556,0.8126884177327156
2019-02-15,1,1,0,0.9710494875907898,0.4864126112079247,0.0279619228094816,0.015080477809533449
2019-02-18,1,0,0,0.6980814933776855,0.6980814933776855,0.2538764178752899,0.2538764178752899
2019-02-19,1,0,1,0.9899793863296508,0.4959371464210562,0.9956790804862976,0.5024479990825057
2019-02-22,2,2,2,0.682349681854248,0.3547818021227916,0.9891077280044556,0.3934860415756702
2019-02-25,0,1,1,0.0038718355353921,0.00318209477700285,0.9861518740653992,0.4951952153351158
2019-03-04,0,0,2,0.4425770044326782,0.22267601068597287,0.989143431186676,0.7708507776260376
2019-03-06,0,1,2,0.004304205533117,0.0029075495355451665,0.998190701007843,0.6409881504562994
2019-03-08,0,1,0,0.0124343940988183,0.0124343940988183,0.2855159938335418,0.2855159938335418
2019-03-11,0,1,0,0.0080274809151887,0.0080274809151887,0.334114521741867,0.334114521741867
2019-03-15,0,0,1,0.2554662227630615,0.2554662227630615,0.7379313707351685,0.7379313707351685
2019-03-18,0,1,2,0.0312262903898954,0.0116060510821019,0.994345486164093,0.65502940902176
2019-03-19,0,0,1,0.0023445594124495,0.0023445594124495,0.9754289388656616,0.9754289388656616
2019-03-20,0,1,0,0.004392840899527,0.004392840899527,0.0184992235153913,0.0184992235153913
2019-03-21,0,1,0,0.0100053660571575,0.0100053660571575,0.0130620952695608,0.0130620952695608
2019-03-22,0,0,1,0.0010175242787227,0.0010175242787227,0.9978803396224976,0.9978803396224976
2019-03-27,0,4,2,0.0123409861698746,0.008279088574151166,0.9809804558753968,0.3968940128882726
2019-03-28,0,0,2,0.1587312966585159,0.08022676367545495,0.996077001094818,0.8956946134567261
2019-04-01,1,1,0,0.4775745272636413,0.2426730305887758,0.2875815033912658,0.27275058627128596
2019-04-02,0,0,1,0.0029905911069363,0.0029905911069363,0.9960085153579712,0.9960085153579712
2019-04-03,0,0,1,0.0069126724265515,0.0069126724265515,0.8063914775848389,0.8063914775848389
2019-04-04,1,1,1,0.9384923577308656,0.31439769974288845,0.9979009628295898,0.35941792589922744
2019-04-12,0,1,0,0.012769291177392,0.012769291177392,0.1387626677751541,0.1387626677751541
2019-04-16,0,1,0,0.0027515338733792,0.0027515338733792,0.0175168812274932,0.0175168812274932
2019-04-18,0,2,0,0.0245680771768093,0.0145645982120186,0.2245973646640777,0.1204006597399711
2019-04-22,0,1,0,0.0450746715068817,0.0450746715068817,0.1495910584926605,0.1495910584926605
2019-04-23,0,0,1,0.0040163118392229,0.0040163118392229,0.9945549964904784,0.9945549964904784
2019-05-02,0,0,3,0.0045402669347822,0.002338500188974,0.997929573059082,0.9962050318717957
2019-05-03,0,0,1,0.0010311577934771,0.0010311577934771,0.99840646982193,0.99840646982193
2019-06-03,0,0,1,0.0051262420602142,0.0051262420602142,0.9940730929374696,0.9940730929374696
2019-06-04,0,1,0,0.0014552447246387,0.0014552447246387,0.0043417522683739,0.0043417522683739
2019-06-05,0,0,1,0.0017705452628433,0.0017705452628433,0.9911293983459472,0.9911293983459472
2019-06-06,0,1,1,0.1465861648321151,0.07741505187004799,0.8524385094642639,0.4396841637790203
2019-06-11,0,0,1,0.0026719227898865,0.0026719227898865,0.9740948677062988,0.9740948677062988
2019-06-17,1,0,0,0.8077889680862427,0.8077889680862427,0.1895494014024734,0.1895494014024734
2019-06-18,0,0,1,0.0044902930967509,0.0044902930967509,0.9945823550224304,0.9945823550224304
2019-06-21,0,1,0,0.2600426971912384,0.2600426971912384,0.3046310842037201,0.3046310842037201
2019-06-27,0,0,1,0.0078658265992999,0.0078658265992999,0.9908984303474426,0.9908984303474426
2019-07-19,0,1,0,0.0088427485898137,0.0088427485898137,0.3344625830650329,0.3344625830650329
2019-08-02,2,1,2,0.9903399348258972,0.3695504884235561,0.99679833650589,0.4080907575553283
2019-08-06,0,1,0,0.0210785325616598,0.0210785325616598,0.0593221746385097,0.0593221746385097
2019-08-07,0,0,1,0.0390893667936325,0.0390893667936325,0.9593846201896667,0.9593846201896667
2019-08-14,0,0,1,0.0013748389901593,0.0013748389901593,0.9927789568901062,0.9927789568901062
2019-08-26,0,0,1,0.0772548019886016,0.0772548019886016,0.859641969203949,0.859641969203949
2019-08-27,0,0,1,0.0021074931137263,0.0021074931137263,0.9937122464179992,0.9937122464179992
2019-09-09,1,0,0,0.9879204034805298,0.9879204034805298,0.0079610319808125,0.0079610319808125
2019-10-07,0,0,1,0.3496724963188171,0.3496724963188171,0.6096660494804382,0.6096660494804382
2019-11-01,1,0,2,0.9941799640655518,0.33206779626198113,0.9984124898910522,0.6670790507147709
2019-11-07,1,0,0,0.9605481028556824,0.9605481028556824,0.0350117683410644,0.0350117683410644
2019-11-08,0,1,0,0.003774604992941,0.003774604992941,0.0035566834267228,0.0035566834267228
2019-11-11,1,0,0,0.9859075546264648,0.9859075546264648,0.0130293844267725,0.0130293844267725
2019-11-12,0,2,1,0.3757006525993347,0.31884213288625074,0.6433152556419373,0.32624742388725275
2019-11-18,0,1,0,0.2382038384675979,0.2382038384675979,0.0940573215484619,0.0940573215484619
2019-11-22,1,0,0,0.954842448234558,0.954842448234558,0.041850559413433,0.041850559413433
2019-12-09,0,0,1,0.0509735792875289,0.0509735792875289,0.5496606230735779,0.5496606230735779
2019-12-12,0,1,1,0.0170765183866024,0.009488828771281951,0.9882305860519408,0.5438997000455855
2019-12-20,1,0,0,0.626287043094635,0.626287043094635,0.3509023487567901,0.3509023487567901
2020-01-03,0,0,1,0.2856459021568298,0.2856459021568298,0.7110522389411926,0.7110522389411926
2020-01-27,0,0,1,0.2082877457141876,0.2082877457141876,0.5498334765434265,0.5498334765434265
2020-01-28,0,0,2,0.00116902,0.001097854,0.9973779916763306,0.9971750974655151
2020-01-29,1,0,0,0.6429123282432556,0.6429123282432556,0.3342919051647186,0.3342919051647186
2020-02-07,1,0,1,0.965805709,0.6589378414728089,0.6323708891868591,0.33127737510949373
2020-02-10,0,0,1,0.001797627,0.001797627,0.9972718358039856,0.9972718358039856
2020-02-14,0,0,1,0.002605445,0.002605445,0.9970027804374696,0.9970027804374696
2020-05-05,0,1,0,0.3336727321147918,0.3336727321147918,0.0285304524004459,0.0285304524004459
2020-05-06,1,0,1,0.650198758,0.3258698595,0.9975762963294984,0.6007000654935837
2020-05-08,0,1,0,0.1783302724361419,0.1783302724361419,0.02289979159832,0.02289979159832
2020-05-22,0,1,0,0.009662464,0.009662464,0.0159627608954906,0.0159627608954906
2020-05-29,1,0,0,0.9667794704437256,0.9667794704437256,0.031147817,0.031147817
2020-07-07,0,0,1,0.0135734444484114,0.0135734444484114,0.8102434873580933,0.8102434873580933
2020-07-16,0,1,0,0.0368747189640998,0.0368747189640998,0.2660745680332184,0.2660745680332184
2020-08-05,1,0,0,0.996276557445526,0.996276557445526,0.002967423,0.002967423
2020-08-19,0,0,1,0.003475709,0.003475709,0.9824888706207277,0.9824888706207277
2020-08-21,1,0,0,0.6246824860572815,0.6246824860572815,0.2609511017799377,0.2609511017799377
2020-09-02,1,1,0,0.5117636322975159,0.2621281161487579,0.3541278839111328,0.23467320576310155
2020-09-29,0,0,1,0.002021995,0.002021995,0.988114059,0.988114059
2020-10-08,0,0,1,0.007330656,0.007330656,0.9882861971855164,0.9882861971855164
2020-11-03,1,0,0,0.9880545735359192,0.9880545735359192,0.0111587299033999,0.0111587299033999
2020-11-05,0,1,0,0.00287016,0.00287016,0.0139685422182083,0.0139685422182083
2020-11-09,0,0,1,0.006037077,0.006037077,0.9756827354431152,0.9756827354431152
2020-11-11,0,1,0,0.006199953,0.006199953,0.005552392,0.005552392
2020-12-04,0,1,1,0.1297292709350586,0.0683990964675293,0.4593831300735473,0.23265666053677364
2020-12-07,0,1,0,0.033698302,0.033698302,0.0298133119940757,0.0298133119940757
2020-12-08,0,1,0,0.003216615,0.003216615,0.0183647386729717,0.0183647386729717
2020-12-11,0,1,0,0.003735735,0.003735735,0.0278647672384977,0.0278647672384977
2020-12-22,0,1,0,0.006619346,0.006619346,0.1210578009486198,0.1210578009486198
2021-01-07,0,1,0,0.004953354,0.004953354,0.0190383028239011,0.0190383028239011
2021-01-11,0,1,1,0.004948417,0.0038835544999999997,0.9455742239952089,0.4781323924976044
2021-01-18,0,0,1,0.001698689,0.001698689,0.987756848335266,0.987756848335266
2021-01-27,1,0,1,0.8043156266212463,0.40362579681062316,0.9845060706138612,0.5771133825182915
2021-02-09,0,0,1,0.0261243600398302,0.0261243600398302,0.688282311,0.688282311
2021-02-19,0,0,3,0.3776096105575561,0.13604368114473245,0.996905506,0.8517668448479716
2021-02-23,0,0,2,0.4000565111637115,0.4000565111637115,0.595363438,0.595363438
2021-03-01,0,1,0,0.040102687,0.040102687,0.009646828,0.009646828
2021-03-25,0,0,1,0.1994600296020507,0.1994600296020507,0.7461217641830444,0.7461217641830444
2021-04-05,2,0,0,0.5768010020256042,0.5768010020256042,0.1792280524969101,0.1792280524969101
2021-04-06,0,1,0,0.002332625,0.002332625,0.008464538,0.008464538
2021-04-07,0,1,0,0.003187323,0.003187323,0.018244084,0.018244084
2021-04-14,0,1,0,0.002645549,0.002645549,0.00732304,0.00732304
2021-04-20,0,0,2,0.002535425,0.002535425,0.9965773224830629,0.9965773224830629
2021-04-22,0,0,1,0.0229775160551071,0.0229775160551071,0.8342804312705994,0.8342804312705994
2021-04-23,0,0,2,0.002436477,0.002436477,0.9862048029899596,0.9862048029899596
2021-05-10,0,0,1,0.004821354,0.004821354,0.9440635442733764,0.9440635442733764
2021-05-24,0,1,0,0.0230084490031003,0.0230084490031003,0.027169222,0.027169222
2021-05-28,0,1,0,0.000730185,0.000730185,0.000768232,0.000768232
2021-06-07,1,0,0,0.5331683158874512,0.5331683158874512,0.1908645331859588,0.1908645331859588
2021-06-23,0,0,1,0.0144032640382647,0.0144032640382647,0.862929642,0.862929642
2021-07-23,0,1,0,0.0228228233754634,0.0228228233754634,0.2842024266719818,0.2842024266719818
2021-07-26,0,0,1,0.073235877,0.073235877,0.8755260109901428,0.8755260109901428
2021-08-05,0,1,0,0.000689953,0.000689953,0.000740649,0.000740649
2021-08-11,0,0,1,0.004633334,0.004633334,0.9905995726585388,0.9905995726585388
2021-08-16,0,1,0,0.000675547,0.000675547,0.000690826,0.000690826
2021-08-25,0,0,1,0.004547185,0.004547185,0.9881438612937928,0.9881438612937928
2021-08-30,0,1,0,0.00064183,0.00064183,0.000640516,0.000640516
2021-09-01,0,0,2,0.002866476,0.002866476,0.991411567,0.991411567
2021-09-06,0,2,0,0.000679641,0.000679641,0.000721896,0.000721896
2021-10-01,0,0,1,0.012335080653429,0.012335080653429,0.9185709953308104,0.9185709953308104
2021-10-18,0,1,0,0.006942029,0.006942029,0.0122895594686269,0.0122895594686269
2021-11-01,0,1,0,0.0271010436117649,0.0271010436117649,0.025946965,0.025946965
2021-11-02,0,0,1,0.058477182,0.058477182,0.940131902694702,0.940131902694702
2021-11-05,1,0,0,0.4577683210372925,0.4577683210372925,0.3088951110839844,0.3088951110839844
2021-11-10,0,0,1,0.001628801,0.001628801,0.9899147748947144,0.9899147748947144
2021-11-12,0,0,1,0.001064606,0.001064606,0.9978204965591432,0.9978204965591432
2021-11-19,1,0,0,0.7877029776573181,0.7877029776573181,0.2098520845174789,0.2098520845174789
2021-11-22,0,0,3,0.0073438,0.003586788666666667,0.9918422698974608,0.9461795488993326
2021-12-08,0,1,1,0.3035759031772613,0.15759775858863065,0.6926234364509583,0.538166806101799
2021-12-09,0,0,2,0.039969679,0.02240002,0.8335305452346802,0.6827560365200043
2021-12-13,0,1,0,0.000625682,0.000625682,0.000859276,0.000859276
2021-12-24,0,1,0,0.0142412902787327,0.0142412902787327,0.039168257266283,0.039168257266283
2022-01-11,0,0,1,0.243133395910263,0.243133395910263,0.7539526224136353,0.7539526224136353
2022-01-17,0,1,0,0.0253949034959077,0.0253949034959077,0.4085828065872192,0.4085828065872192
2022-01-20,0,2,0,0.0009835218079388,0.0008423257386311501,0.0010357360588386,0.00085366325220085
2022-01-21,0,1,0,0.0007161272806115,0.0007161272806115,0.0007234633085317,0.0007234633085317
