time,negative,neutral,positive,negative_max,negative_avg,positive_max,positive_avg
2018-04-27,0,1,1,0.0298635214567184,0.015558109618723349,0.9979966282844543,0.5024204240180552
2018-05-28,0,0,1,0.0010538065107539,0.0010538065107539,0.9980242252349854,0.9980242252349854
2018-08-17,0,0,2,0.0010165732819586,0.0010165732819586,0.998049259185791,0.998049259185791
2018-09-07,0,0,1,0.0055568227544426,0.0055568227544426,0.993560791015625,0.993560791015625
2018-10-26,0,1,0,0.0021647047251462,0.0021647047251462,0.0051639201119542,0.0051639201119542
2018-11-23,0,1,0,0.0095945028588175,0.0095945028588175,0.0255975369364023,0.0255975369364023
2018-12-12,0,2,0,0.1943311840295791,0.1943311840295791,0.3599759340286255,0.3599759340286255
2018-12-14,0,0,1,0.0032414391171187,0.0032414391171187,0.9865408539772034,0.9865408539772034
2019-01-10,0,1,0,0.0372931249439716,0.0372931249439716,0.1085978299379348,0.1085978299379348
2019-02-04,0,0,1,0.0012166925007477,0.0012166925007477,0.9981156587600708,0.9981156587600708
2019-02-08,0,1,1,0.0014531896449625,0.00124978658277535,0.9982267022132874,0.5000074011040851
2019-02-11,0,1,0,0.0040440103039145,0.0040440103039145,0.035643134266138,0.035643134266138
2019-03-06,0,1,0,0.0074509135447442,0.0074509135447442,0.3994523882865906,0.3994523882865906
2019-03-11,0,0,1,0.0011310518020763,0.0011310518020763,0.9979631900787354,0.9979631900787354
2019-04-01,0,0,1,0.0382284261286258,0.0382284261286258,0.7937754392623901,0.7937754392623901
2019-06-11,0,1,0,0.0124158794060349,0.0124158794060349,0.1343569308519363,0.1343569308519363
2019-06-21,0,0,1,0.3965248763561249,0.3965248763561249,0.5450708270072937,0.5450708270072937
2019-07-11,0,1,0,0.0160027705132961,0.0160027705132961,0.2591198682785034,0.2591198682785034
2019-07-22,0,0,1,0.0010121564846485,0.0010121564846485,0.9982503056526184,0.9982503056526184
2019-07-25,0,1,1,0.0019687423482537,0.0013578542566392,0.9972521662712096,0.4992880074423737
2019-07-26,0,0,2,0.0234319642186164,0.019037903752177898,0.9846960306167604,0.9800325930118562
2019-08-06,0,1,0,0.0099535314366221,0.0099535314366221,0.013412500731647,0.013412500731647
2019-08-07,1,0,0,0.9794008135795592,0.9794008135795592,0.017095735296607,0.017095735296607
2019-08-26,0,0,1,0.0380416810512542,0.0380416810512542,0.9606536030769348,0.9606536030769348
2019-12-20,0,0,1,0.0012098127044737,0.0012098127044737,0.9977411031723022,0.9977411031723022
2019-12-27,0,0,1,0.0421882979571819,0.0421882979571819,0.4812735617160797,0.4812735617160797
2020-01-23,0,0,1,0.001679419,0.001679419,0.9970807433128356,0.9970807433128356
2020-02-07,1,0,0,0.5511584877967834,0.5511584877967834,0.4468384385108948,0.4468384385108948
2020-05-05,0,2,0,0.079746991,0.053017809789093,0.1448998898267746,0.0996568109133873
2020-05-11,0,0,1,0.003643229,0.003643229,0.9904807209968568,0.9904807209968568
2020-05-25,0,0,1,0.001570849,0.001570849,0.997623622,0.997623622
2020-06-01,0,1,0,0.00589073,0.00589073,0.1094946563243866,0.1094946563243866
2020-06-25,0,0,1,0.001978725,0.001978725,0.99510181,0.99510181
2020-07-07,0,1,0,0.006901401,0.006901401,0.1313788443803787,0.1313788443803787
2020-08-24,0,0,2,0.1316816210746765,0.06666930753733825,0.9975966811180116,0.8182923197746277
2020-09-01,0,3,0,0.007344162,0.007344162,0.0462141,0.0462141
2020-10-15,1,0,0,0.9009745121002196,0.9009745121002196,0.076005138,0.076005138
2020-11-16,0,1,0,0.003645719,0.003645719,0.003352565,0.003352565
2020-12-25,0,0,1,0.010942954570055,0.010942954570055,0.9840393662452698,0.9840393662452698
2020-12-29,0,1,0,0.009427549,0.009427549,0.0216363221406936,0.0216363221406936
2021-01-22,0,1,0,0.009051268,0.009051268,0.004187234,0.004187234
2021-02-03,0,0,1,0.03948744,0.03948744,0.7656975984573364,0.7656975984573364
2021-02-08,0,0,1,0.001924855,0.001924855,0.9973292350769044,0.9973292350769044
2021-02-10,0,1,0,0.2647784054279327,0.2647784054279327,0.3066382110118866,0.3066382110118866
2021-02-11,0,1,1,0.005208233,0.0031161465,0.9940518736839294,0.4979564258419647
2021-02-12,0,1,2,0.002014042,0.0018123163333333334,0.997746765613556,0.6667492456435546
2021-02-26,0,1,0,0.00311579,0.00311579,0.00343093,0.00343093
2021-03-17,0,0,1,0.004797824,0.004797824,0.986351728,0.986351728
2021-03-23,0,0,1,0.081921741,0.081921741,0.4908401370048523,0.4908401370048523
2021-04-05,0,1,0,0.002523316,0.002523316,0.006362744,0.006362744
2021-04-16,0,1,0,0.001527277,0.001527277,0.003043372,0.003043372
2021-04-20,0,0,2,0.052367690950632,0.052367690950632,0.9466598033905028,0.9466598033905028
2021-04-23,0,2,0,0.001830183,0.001830183,0.004687324,0.004687324
2021-05-10,1,0,0,0.5517752170562744,0.5517752170562744,0.4177097082138061,0.4177097082138061
2021-05-14,0,1,0,0.000708278,0.000708278,0.00065931,0.00065931
2021-05-21,0,1,0,0.000710126,0.000710126,0.000660365,0.000660365
2021-05-24,0,0,1,0.004989702,0.004989702,0.9888207912445068,0.9888207912445068
2021-06-07,0,1,0,0.1974855810403823,0.1974855810403823,0.3545454144477844,0.3545454144477844
2021-06-23,1,0,0,0.3993346095085144,0.3993346095085144,0.3195424973964691,0.3195424973964691
2021-07-09,0,1,0,0.000711702,0.000711702,0.000631588,0.000631588
2021-07-20,0,0,1,0.1944799274206161,0.1944799274206161,0.8034627437591553,0.8034627437591553
