Date_NXPI,Open_NXPI,High_NXPI,Low_NXPI,Close_NXPI,Adj Close_NXPI,Volume_NXPI,Daily Return(%)_NXPI,Vol5_NXPI,Vol10_NXPI,Vol20_NXPI,Vol60_NXPI,SMA5_NXPI,SMA10_NXPI,SMA30_NXPI,SMA60_NXPI,SMA100_NXPI,EMA5_NXPI,EMA10_NXPI,EMA30_NXPI,EMA60_NXPI,EMA100_NXPI,Short12_NXPI,Long26_NXPI,MACD_NXPI,SIGNAL9_NXPI,Ret5/10_NXPI,Ret10/30_NXPI,Ret30/60_NXPI,Ret30/100_NXPI,Emaret5/10_NXPI,Emaret10/30_NXPI,Emaret30/60_NXPI,Emaret30/100_NXPI,RetMACD_NXPI,DayRange_NXPI,average20r_NXPI,PRVHI_NXPI,HitLevel_NXPI,hitlevel_2_NXPI,hitlevel_1.8_NXPI
2011-01-18,23.31999969482422,23.69000053405762,23.28000068664551,23.57999992370605,22.73332405090332,290500,0.8123152587241937,1.646030660891494,2.455885995801121,,,23.57999992370605,23.28699989318848,,,,23.43696008009839,23.16436356631192,,,,,,,,-2.629350471753293,-2.629350471753293,0.0,0.0,2.629350471753293,-2.629350471753293,-2.629350471753293,0.0,0.0,1.270000457763672,,,,,
2011-01-19,23.60000038146973,23.79000091552734,22.52000045776367,22.95999908447266,22.13558769226074,416400,-2.629350471753293,1.405856681994103,2.615312261257055,,,23.37199974060059,23.38199977874756,,,,23.27797308155648,23.12720638779569,,,,23.10499986012777,,,,5.618462803211123,-5.618462803211123,0.0,0.0,5.618462803211123,-5.618462803211123,-5.618462803211123,0.0,0.0,1.260000228881839,,,,,
2011-01-20,22.75,22.75,21.48999977111816,21.67000007629395,20.89190673828125,745900,-5.618462803211123,2.581814452240324,2.382831273915962,,,22.98599967956543,23.21099987030029,,,,22.74198207980231,22.86225978570446,,,,22.88423066261487,,,,-1.38439887403935,1.38439887403935,0.0,0.0,-1.38439887403935,-1.38439887403935,1.38439887403935,0.0,0.0,1.29000091552734,,,,,
2011-01-21,22.14999961853027,22.93000030517578,21.63999938964844,21.96999931335449,21.18113136291504,678800,1.38439887403935,2.932970278666735,2.475744829846644,,,22.71399955749512,23.08399982452393,,,,22.48465449098637,22.70003060891356,,,,22.74357968580558,,,,-3.095131208140013,3.095131208140013,0.0,0.0,-3.095131208140013,-3.095131208140013,3.095131208140013,0.0,0.0,0.7600002288818395,,,,,
2011-01-24,22.05999946594238,22.76000022888184,22.0,22.64999961853027,21.83671379089355,486900,3.095131208140013,3.496044636676457,2.6999843200745,,,22.56599960327149,23.05699977874756,,,,22.539769533501,22.69093406520751,,,,22.72918275237861,,,,-7.196472828113055,7.196472828113055,0.0,0.0,-7.196472828113055,-7.196472828113055,7.196472828113055,0.0,0.0,3.530000686645511,,,,,
2011-01-25,22.64999961853027,26.18000030517578,22.64999961853027,24.28000068664551,23.40818786621094,1725100,7.196472828113055,4.985371850299519,3.511545679962692,,,22.70599975585937,23.14299983978271,,,,23.11984658454917,22.97985526910533,,,,22.96777012688121,,,,-7.042829638028731,7.042829638028731,0.0,0.0,-7.042829638028731,7.042829638028731,7.042829638028731,0.0,0.0,2.45999908447266,,,,,
2011-01-26,24.70999908447266,26.45999908447266,24.0,25.98999977111816,25.05679130554199,1558000,7.042829638028731,5.247148146694957,4.062832066536794,,,23.31199989318848,23.34199981689453,,,,24.07656431340551,23.5271542694713,,,,23.43272853368689,,,,-0.3462876236263182,0.3462876236263182,0.0,0.0,-0.3462876236263182,0.3462876236263182,0.3462876236263182,0.0,0.0,1.340000152587891,,,,,
2011-01-27,26.36000061035156,26.84000015258789,25.5,26.07999992370605,25.14355850219727,719400,0.3462876236263182,3.174555937380306,3.971871357609558,,,24.1939998626709,23.58999977111817,,,,24.74437618350569,23.9913080247867,,,,23.8400010552283,,,,-5.789878195165487,-5.789878195165487,0.0,0.0,5.789878195165487,-5.789878195165487,-5.789878195165487,0.0,0.0,1.79999923706055,,,,,
2011-01-28,26.0,26.04999923706055,24.25,24.56999969482422,23.68777465820312,1013900,-5.789878195165487,5.392927831104103,4.497147640114551,,,24.71399993896484,23.71399974822998,,,,24.68625068727853,24.09652469206625,,,,23.95230853824306,,,,4.761905131567452,4.761905131567452,0.0,0.0,-4.761905131567452,4.761905131567452,4.761905131567452,0.0,0.0,1.229999542236332,,,,,
2011-01-31,24.80999946594238,25.84000015258789,24.61000061035156,25.73999977111816,24.81576728820801,668400,4.761905131567452,5.498800317014251,4.679819333359847,,,25.33199996948242,23.94899978637695,,,,25.03750038189175,24.39533834280296,,,,24.22733795868538,,,,5.78865495092211,5.78865495092211,0.0,0.0,-5.78865495092211,5.78865495092211,5.78865495092211,0.0,0.0,1.55000114440918,1.309500026702881,25.84000015258789,,,
2011-02-01,26.47999954223633,27.3700008392334,25.81999969482422,27.22999954223633,26.25226402282715,875000,5.78865495092211,5.241774429861565,4.909482591974417,3.789441663199311,,25.92199974060059,24.31399974822998,,,,25.76833343533994,24.91073128815448,,,,24.6892858946163,,,,-0.1468931650794509,-0.1468931650794509,0.0,0.0,0.1468931650794509,-0.1468931650794509,-0.1468931650794509,0.0,0.0,1.59999847412109,1.310499954223633,27.3700008392334,22.95910009384155,23.22100009918213,23.48290010452271
2011-02-02,27.47999954223633,27.6299991607666,26.03000068664551,27.19000053405762,26.21370124816895,624700,-0.1468931650794509,4.607818827454764,4.733857597053301,3.786324100330722,,26.16199989318848,24.73699989318848,,,,26.24222246824584,25.32514387831869,,,,25.07401122376112,,,,0.03677906835383382,0.03677906835383382,0.0,0.0,-0.03677906835383382,0.03677906835383382,0.03677906835383382,0.0,0.0,1.260000228881839,1.277499961853028,27.6299991607666,24.48690093994141,24.74900093078613,25.01110092163086
2011-02-03,27.75,28.25,26.98999977111816,27.20000076293945,26.22333908081055,487300,0.03677906835383382,4.620723165386613,4.034483085687043,3.596153684552307,,26.38600006103515,25.28999996185303,,,,26.56148189981038,25.66602694824973,,,,25.40108653748086,,,,0.5514691703047967,0.5514691703047967,0.0,0.0,-0.5514691703047967,0.5514691703047967,0.5514691703047967,0.0,0.0,0.479999542236321,1.249499988555908,28.25,24.81949924468994,25.07499923706055,25.33049922943115
2011-02-04,27.54000091552734,27.57999992370605,27.10000038146973,27.35000038146973,26.36795425415039,182800,0.5514691703047967,2.84371567719302,4.065605939834709,3.581428998614519,,26.94200019836426,25.82800006866455,,,,26.82432139369683,25.97220393610791,,,,25.70091943655607,,,,-3.802562709403017,-3.802562709403017,0.0,0.0,3.802562709403017,-3.802562709403017,-3.802562709403017,0.0,0.0,0.9500007629394602,1.264500045776368,27.57999992370605,25.501100025177,25.75100002288819,26.00090002059937
2011-02-07,26.93000030517578,27.10000038146973,26.14999961853027,26.30999946594238,25.36529922485352,1620600,-3.802562709403017,3.432075092195486,4.477745529457439,3.70088604926236,,27.0560001373291,26.19400005340576,,,,26.65288075111201,26.03362130516872,,,,25.79462405646166,,,,0.2660573783547017,0.2660573783547017,0.0,0.0,-0.2660573783547017,0.2660573783547017,0.2660573783547017,0.0,0.0,0.5299987792968714,1.245499992370606,27.10000038146973,24.79809982299804,25.05099983215332,25.30389984130859
2011-02-08,26.42000007629395,26.64999961853027,26.1200008392334,26.3799991607666,25.43278312683105,707600,0.2660573783547017,1.798702811185733,4.028881456938813,3.686831007949765,,26.88600006103515,26.40399990081787,,,,26.56192022099688,26.09659909709561,,,,25.88468176481626,24.30269219325139,1.581989571564876,,0.6065267621338658,0.6065267621338658,0.0,0.0,-0.6065267621338658,0.6065267621338658,0.6065267621338658,0.0,0.0,1.159999847412109,1.28149995803833,26.64999961853027,24.3599003982544,24.60900039672852,24.85810039520264
2011-02-09,26.29999923706055,26.96999931335449,25.80999946594238,26.54000091552734,25.5870418548584,349600,0.6065267621338658,1.877956013758151,3.405330635253775,3.661991187493843,,26.7560001373291,26.45900001525879,,,,26.55461378584037,26.17721760953774,,,,25.98550009569489,24.46841876527183,1.517081330423064,,-1.394125193932909,-1.394125193932909,0.0,0.0,1.394125193932909,-1.394125193932909,-1.394125193932909,0.0,0.0,1.30000114440918,1.281500053405762,26.96999931335449,23.83069971084594,24.08699970245361,24.34329969406128
2011-02-10,27.05999946594238,27.20000076293945,25.89999961853027,26.17000007629395,25.23032569885254,585400,-1.394125193932909,1.89072032233018,3.444781197250681,3.653738004840354,,26.55,26.46800003051758,,,,26.42640921599156,26.17590533076614,,,,26.01388470809475,24.59446182534754,1.419422882747206,,-3.439050882332796,-3.439050882332796,0.0,0.0,3.439050882332796,-3.439050882332796,-3.439050882332796,0.0,0.0,1.420000076293949,1.30900001525879,27.20000076293945,24.15069919586181,24.40699920654296,24.66329921722411
2011-02-11,26.11000061035156,26.6200008392334,25.20000076293945,25.27000045776367,24.36264228820801,1321800,-3.439050882332796,2.038104905257577,3.057552146464831,3.745649936820517,,26.13400001525879,26.53800010681152,,,,26.0409396299156,26.0111953538566,,,,25.89944097727458,24.64450172404503,1.254939253229551,,-0.6727347574769177,0.6727347574769177,0.0,0.0,-0.6727347574769177,0.6727347574769177,0.6727347574769177,0.0,0.0,0.9500007629394496,1.32750005722046,26.6200008392334,24.32020072937011,24.58200073242187,24.84380073547363
2011-02-14,25.95000076293945,25.95000076293945,25.0,25.44000053405762,24.52653884887695,1661400,0.6727347574769177,1.767759058690656,2.643291648629543,3.745581518818514,,25.96000022888184,26.50800018310547,24.50966663360596,,,25.84062659796294,25.90734175025678,24.50966663360596,,,25.82875783216428,24.70342756182374,1.125330270340537,,1.690252736434189,-1.690252736434189,-1.690252736434189,0.0,1.690252736434189,1.690252736434189,-1.690252736434189,-1.690252736434189,0.0,1.989999771118171,1.406500053405763,25.95000076293945,23.69950071334839,23.96500072479248,24.23050073623657
2011-02-15,24.71999931335449,26.19000053405762,24.20000076293945,25.01000022888184,24.11197471618652,1819600,-1.690252736434189,1.728279418104659,1.678324350256828,3.775823400098338,,25.68600044250488,26.28600025177002,24.62899996439616,,,25.56375114160258,25.74418874637043,24.54194622039795,,,25.70279512396698,24.72613664827249,0.9766584756944887,,-7.676929463106136,7.676929463106136,7.676929463106136,0.0,-7.676929463106136,-7.676929463106136,7.676929463106136,7.676929463106136,0.0,2.389999389648441,1.462500000000001,26.19000053405762,22.85570064544677,23.13700065612792,23.41830066680908
2011-02-16,25.46999931335449,27.79999923706055,25.40999984741211,26.93000030517578,25.96303367614746,3625200,7.676929463106136,4.34017284284506,3.183158288746688,4.040130399082003,,25.76400032043457,26.26000022888184,24.79299996693929,,,26.01916752946031,25.9597908479714,24.69601422586749,,,25.89159592107603,24.88938580804311,1.00221011303292,,-1.41106259361447,1.41106259361447,1.41106259361447,0.0,-1.41106259361447,1.41106259361447,1.41106259361447,1.41106259361447,0.0,0.9499988555908203,1.44699993133545,27.79999923706055,22.97250053405762,23.26500053405762,23.55750053405762
2011-02-17,27.29999923706055,27.64999961853027,26.70000076293945,27.30999946594238,26.32938766479492,1294100,1.41106259361447,4.235945136560005,3.216883185791177,3.739901583382588,,25.99200019836426,26.27100009918213,24.92399997711182,,,26.449444841621,26.20528332396612,24.86465843490458,,,26.10981185105547,25.06869052344305,1.041121327612416,,-7.286707469913539,7.286707469913539,7.286707469913539,0.0,-7.286707469913539,7.286707469913539,7.286707469913539,7.286707469913539,0.0,3.329999923706051,1.548999881744386,27.64999961853027,24.61659938812256,24.90599937438965,25.19539936065674
2011-02-18,27.6200008392334,30.73999977111816,27.40999984741211,29.29999923706055,28.24794006347656,2766000,7.286707469913539,4.188178921857871,3.947345827154574,3.978120965843858,,26.79799995422363,26.46599998474121,25.1259999593099,,,27.39962964010085,26.76795894452874,25.15080945439852,,,26.60060991044087,25.38212079852583,1.218489111915034,1.237471370728899,0.5119506135999056,0.5119506135999056,0.5119506135999056,0.0,-0.5119506135999056,0.5119506135999056,0.5119506135999056,0.5119506135999056,-0.5119506135999056,3.480001449584961,1.684999942779542,30.73999977111816,24.24219987869262,24.5519998550415,24.86179983139037
2011-02-22,28.8799991607666,31.78000068664551,28.29999923706055,29.45000076293945,28.39255142211914,2040900,0.5119506135999056,4.211751366998187,3.615123379077349,3.96633730747088,,27.6,26.78000011444092,25.34366664886475,,,28.08308668104705,27.25560291151251,25.42817663559471,,,27.03897773390219,25.68344524033425,1.355532493567935,1.261083595296706,-3.53141218534738,-3.53141218534738,-3.53141218534738,0.0,3.53141218534738,-3.53141218534738,-3.53141218534738,-3.53141218534738,-3.53141218534738,2.280000686645511,1.622499942779542,31.78000068664551,27.03299989700317,27.36999988555908,27.70699987411498
2011-02-23,29.89999961853027,30.09000015258789,27.80999946594238,28.40999984741211,27.38989067077637,1330900,-3.53141218534738,4.771869095646774,3.910449323571322,3.864521583724261,,28.27999992370605,26.98300018310547,25.50999997456869,,,28.19205773650207,27.46549326349425,25.62055232667971,,,27.24990421290371,25.88541224826594,1.364491964637768,1.281765269164919,2.499123532680918,2.499123532680918,2.499123532680918,0.0,-2.499123532680918,2.499123532680918,2.499123532680918,2.499123532680918,2.499123532680918,1.19000053405761,1.55900001525879,30.09000015258789,28.21050081253052,28.53500080108643,28.85950078964234
2011-02-24,28.3700008392334,29.29000091552734,28.10000038146973,29.1200008392334,28.07440185546875,901800,2.499123532680918,3.895244163638496,3.945093710290482,3.606773734653661,,28.71800003051758,27.24100017547607,25.6806666692098,,,28.50137210407918,27.76631282271955,25.84632319845737,,,27.5376113861852,26.12501140315242,1.412599983032781,1.307932211938491,4.910708642221309,4.910708642221309,4.910708642221309,0.0,-4.910708642221309,4.910708642221309,4.910708642221309,4.910708642221309,4.910708642221309,1.459999084472649,1.564999961853027,29.29000091552734,26.66020011901855,26.97200012207031,27.28380012512207
2011-02-25,29.54000091552734,30.80999946594238,29.35000038146973,30.54999923706055,29.45305252075195,1150600,4.910708642221309,4.150870949004533,4.022933818971516,3.730103340092659,,29.36599998474121,27.67900009155273,25.91233329772949,,,29.18424781507298,28.272437625327,26.14978616868983,,,28.00105567093526,26.45278827973821,1.548267391197051,1.355999247790203,4.58265650030047,4.58265650030047,4.58265650030047,0.0,-4.58265650030047,4.58265650030047,4.58265650030047,4.58265650030047,4.58265650030047,1.860000610351562,1.568000030517578,30.80999946594238,25.84700099945068,26.16000099182128,26.47300098419189
2011-02-28,31.45000076293945,32.36000061035156,30.5,31.95000076293945,30.80278587341309,2340300,4.58265650030047,3.463789138135058,3.685262757051469,3.468896655562869,,29.89600028991699,28.34700012207031,26.19966665903727,,,30.1061654643618,28.94108546852926,26.52399356186723,,,28.60858568508975,26.85998920441978,1.748596480669971,1.434518694366157,-6.165887867483965,-6.165887867483965,-6.165887867483965,0.0,6.165887867483965,-6.165887867483965,-6.165887867483965,-6.165887867483965,-6.165887867483965,4.039999008178722,1.708500003814697,32.36000061035156,27.36039939880371,27.67399940490722,27.98759941101074
2011-03-01,32.11000061035156,33.86999893188477,29.82999992370605,29.97999954223633,28.90352249145508,2069000,-6.165887867483965,5.019882604575681,4.575252301078673,3.756531903374525,,30.00200004577637,28.80100002288818,26.4193333307902,,,30.06411015698664,29.129978936476,26.74696168963298,,,28.81957243234307,27.09110108129508,1.728471351047993,1.493309225702524,-2.434955148040933,-2.434955148040933,-2.434955148040933,0.0,2.434955148040933,-2.434955148040933,-2.434955148040933,-2.434955148040933,-2.434955148040933,1.69999885559082,1.715999889373779,33.86999893188477,28.60130060195923,28.94300060272217,29.28470060348511
2011-03-02,30.0,30.70999908447266,29.01000022888184,29.25,28.19973182678223,1435900,-2.434955148040933,4.822031369436731,4.643013890875876,3.633434144635307,,30.17000007629395,29.225,26.60833333333333,,,29.79274010465776,29.15180094802582,26.9084480322373,,,28.88579205813645,27.25101951971767,1.63477253841878,1.521601888245775,6.564102824936577,6.564102824936577,6.564102824936577,0.0,-6.564102824936577,6.564102824936577,6.564102824936577,6.564102824936577,6.564102824936577,2.220001220703132,1.747000026702882,30.70999908447266,30.09479917526246,30.43799915313721,30.78119913101197
2011-03-03,30.54000091552734,31.69000053405762,29.46999931335449,31.17000007629395,30.0507926940918,1790900,6.564102824936577,5.500685741284244,4.494117626390338,3.879817621229061,,30.57999992370605,29.64899997711182,26.88200003306071,,,30.25182676186983,29.51874624407457,27.18338687378935,,,29.23720867631452,27.54131437576035,1.695894300554169,1.556460370707454,-1.347449712113976,-1.347449712113976,-1.347449712113976,0.0,1.347449712113976,-1.347449712113976,-1.347449712113976,-1.347449712113976,-1.347449712113976,1.380001068115227,1.753000068664551,31.69000053405762,26.86659902572632,27.2159990310669,27.56539903640747
2011-03-04,31.5,31.77000045776367,30.38999938964844,30.75,29.64587211608887,1226700,-1.347449712113976,5.233634553372251,4.58818253704924,3.905582570860729,,30.62000007629394,29.99300003051758,27.18466669718424,,,30.41788450791322,29.74261056333373,27.4134909464481,,,29.46994580303537,27.7789947923707,1.690951010664666,1.583358498698896,-5.170732203537855,-5.170732203537855,-5.170732203537855,0.0,5.170732203537855,-5.170732203537855,-5.170732203537855,-5.170732203537855,-5.170732203537855,3.54999923706055,1.906500053405762,31.77000045776367,27.83340038299561,28.18400039672852,28.53460041046143
2011-03-07,31.70999908447266,31.70999908447266,28.15999984741211,29.15999984741211,28.11296081542969,2471600,-5.170732203537855,5.02367841980131,4.467955294040804,4.119735332951761,,30.06199989318848,29.97900009155273,27.42433338165283,,,29.99858962107952,29.63668134225707,27.52616894005868,,,29.42226180986256,27.88129146311451,1.54097034674805,1.574880868308727,-1.543212501008933,-1.543212501008933,-1.543212501008933,0.0,1.543212501008933,-1.543212501008933,-1.543212501008933,-1.543212501008933,1.543212501008933,1.380001068115231,1.928000068664552,31.70999908447266,27.57570034027099,27.95700035095214,28.33830036163329
2011-03-08,29.01000022888184,29.79000091552734,28.40999984741211,28.70999908447266,27.67912101745605,1274200,-1.543212501008933,4.383421513369505,4.491133452943418,4.028377839686328,,29.80799980163574,29.90499992370605,27.62633336385091,,,29.56905944221057,29.46819365902354,27.60254507840797,,,29.31268292903334,27.94267721284474,1.370005716188601,1.533905837884702,3.2392839689435,-3.2392839689435,-3.2392839689435,0.0,3.2392839689435,-3.2392839689435,-3.2392839689435,-3.2392839689435,3.2392839689435,2.069999694824219,2.005000114440919,29.79000091552734,27.46839893341065,27.85399894714356,28.23959896087647
2011-03-09,29.29999923706055,29.64999961853027,27.57999992370605,27.78000068664551,26.78251647949219,1095000,-3.2392839689435,4.47288983739991,4.467682945605355,4.115036871768191,,29.51399993896484,29.84200000762939,27.74300003051758,,,28.97270652368888,29.16124948222754,27.61399382732652,,,29.07688566097368,27.93062709979295,1.14625856118073,1.456376382543908,4.571635804077538,-4.571635804077538,-4.571635804077538,0.0,4.571635804077538,4.571635804077538,-4.571635804077538,-4.571635804077538,4.571635804077538,2.120000839233402,2.053000164031983,29.64999961853027,25.37900066375732,25.7800006866455,26.18100070953368
2011-03-10,26.34000015258789,27.44000053405762,25.31999969482422,26.51000022888184,25.5581169128418,1860000,-4.571635804077538,1.72773985889318,4.563069808860684,4.257698718535696,,28.58199996948242,29.58099994659424,27.7603333791097,,,28.15180442541987,28.67920416343741,27.54276843387848,,,28.68198020988262,27.82539547972546,0.8565847301571665,1.33641805206656,-3.583549028248688,3.583549028248688,3.583549028248688,0.0,-3.583549028248688,-3.583549028248688,3.583549028248688,3.583549028248688,-3.583549028248688,1.5,2.063000106811524,27.44000053405762,25.13339925765991,25.5439992904663,25.9545993232727
2011-03-11,26.18000030517578,27.6299991607666,26.1299991607666,27.45999908447266,26.4740047454834,774500,3.583549028248688,3.514617254627874,4.393319311482243,4.312167008742892,,27.92399978637695,29.27199993133545,27.80633335113525,,,27.92120264510413,28.45753051271654,27.5374284758523,,,28.49398311366571,27.7983290800771,0.6956540335886032,1.208265248370968,5.935903915190939,-5.935903915190939,-5.935903915190939,0.0,5.935903915190939,5.935903915190939,-5.935903915190939,-5.935903915190939,5.935903915190939,1.879999160766602,2.086000061035156,27.6299991607666,22.90140029907227,23.31400032043457,23.72660034179688
2011-03-14,26.47999954223633,26.75,24.8700008392334,25.82999992370605,24.90253639221191,1910100,-5.935903915190939,3.689265847634459,4.168470884973135,4.460566516977263,,27.25799980163574,28.65999984741211,27.84833335876465,,,27.22413507130477,27.979797678351,27.42727179506867,,,28.08413954597961,27.65252692034591,0.4316126256336936,1.052934723823513,-1.742163237586625,1.742163237586625,1.742163237586625,0.0,-1.742163237586625,-1.742163237586625,1.742163237586625,1.742163237586625,-1.742163237586625,2.130001068115231,2.145000076293946,26.75,23.04079902648926,23.45799903869629,23.87519905090332
2011-03-15,25.0,26.45000076293945,24.31999969482422,26.28000068664551,25.33637619018555,1323800,1.742163237586625,4.132847163687553,4.044120972788953,4.472881252202987,,26.77200012207032,28.28999996185303,27.86633338928223,,,26.90942360975169,27.67074367985909,27.35325430420266,,,27.80657972146667,27.55085831044218,0.2557214110244885,0.8934920612637085,1.293760059757783,-1.293760059757783,-1.293760059757783,0.0,1.293760059757783,1.293760059757783,-1.293760059757783,-1.293760059757783,1.293760059757783,1.730001449584957,2.132000160217285,26.45000076293945,22.03099983215332,22.45999984741211,22.8889998626709
2011-03-16,26.27000045776367,27.1200008392334,25.38999938964844,25.94000053405762,25.00858116149902,1121800,-1.293760059757783,4.040387789674055,4.02255203972901,4.464667964992767,,26.40400009155274,27.95900001525879,27.82333342234294,,,26.58628258452033,27.35606310789519,27.26207664161267,,,27.51941369263451,27.43153551219147,0.08787818044303819,0.7323692850995746,-3.855050036283005,3.855050036283005,3.855050036283005,0.0,-3.855050036283005,-3.855050036283005,3.855050036283005,3.855050036283005,-3.855050036283005,1.829999923706051,2.104000186920166,27.1200008392334,21.75960041046142,22.18600044250488,22.61240047454834
2011-03-17,26.59000015258789,27.95000076293945,26.1200008392334,26.94000053405762,25.97267913818359,1765700,3.855050036283005,4.089186368113246,3.505448522059325,4.205529385632019,,26.49000015258789,27.53600006103516,27.8150000890096,,,26.70418856769943,27.28041536719745,27.24129753789944,,,27.4302732066996,27.39512551381119,0.03514769288841535,0.5929249666573427,-2.264286157796351,-2.264286157796351,2.264286157796351,0.0,-2.264286157796351,-2.264286157796351,2.264286157796351,2.264286157796351,-2.264286157796351,0.5199985504150391,2.082500171661377,27.95000076293945,22.49120042800903,22.91200046539307,23.3328005027771
2011-03-18,27.73999977111816,27.79999923706055,27.28000068664551,27.54999923706055,26.5607738494873,1128800,2.264286157796351,3.868218663246774,3.691678065930687,4.223969334602815,,26.50800018310547,27.21599998474121,27.82666670481364,,,26.98612545748647,27.32943061626346,27.261213776555,,,27.4486925959859,27.40659764145929,0.04209495452661471,0.4827589642311971,-1.088933403691768,-1.088933403691768,1.088933403691768,0.0,-1.088933403691768,-1.088933403691768,1.088933403691768,1.088933403691768,-1.088933403691768,0.7199993133544922,1.952000141143799,27.79999923706055,23.36850038528442,23.78500041961669,24.20150045394897
2011-03-21,27.97999954223633,28.32999992370605,27.61000061035156,27.85000038146973,26.85000419616699,1071800,1.088933403691768,1.881369101506236,3.433400080830549,3.884895587581644,,26.91200027465821,27.08500003814697,27.84333337148031,,,27.2740837654809,27.42407966448278,27.29920000913014,,,27.51043225529111,27.43944228886747,0.07098996642363886,0.4004051646696855,2.26212229617928,2.26212229617928,-2.26212229617928,0.0,2.26212229617928,2.26212229617928,-2.26212229617928,-2.26212229617928,2.26212229617928,0.9099998474121129,1.823500061035156,28.32999992370605,23.50559892654419,23.89599895477295,24.28639898300171
2011-03-22,27.61000061035156,27.93000030517578,27.02000045776367,27.21999931335449,26.24262046813965,812100,-2.26212229617928,2.514816315685051,3.467241044077389,3.908282217665555,,27.1,26.93600006103516,27.87366669972738,,,27.25605561477209,27.38697414609582,27.29409028682204,,,27.46575026422394,27.42318725364428,0.04256301057965217,0.3288367338516788,-0.5510640055625502,0.5510640055625502,-0.5510640055625502,0.0,0.5510640055625502,0.5510640055625502,-0.5510640055625502,-0.5510640055625502,0.5510640055625502,1.039999008178711,1.761499977111816,27.93000030517578,24.31829978942871,24.68299980163574,25.04769981384277
