Date_JNPR,Open_JNPR,High_JNPR,Low_JNPR,Close_JNPR,Adj Close_JNPR,Volume_JNPR,Daily Return(%)_JNPR,Vol5_JNPR,Vol10_JNPR,Vol20_JNPR,Vol60_JNPR,SMA5_JNPR,SMA10_JNPR,SMA30_JNPR,SMA60_JNPR,SMA100_JNPR,EMA5_JNPR,EMA10_JNPR,EMA30_JNPR,EMA60_JNPR,EMA100_JNPR,Short12_JNPR,Long26_JNPR,MACD_JNPR,SIGNAL9_JNPR,Ret5/10_JNPR,Ret10/30_JNPR,Ret30/60_JNPR,Ret30/100_JNPR,Emaret5/10_JNPR,Emaret10/30_JNPR,Emaret30/60_JNPR,Emaret30/100_JNPR,RetMACD_JNPR,DayRange_JNPR,average20r_JNPR,PRVHI_JNPR,HitLevel_JNPR,hitlevel_2_JNPR,hitlevel_1.8_JNPR
2011-01-18,38.47000122070312,38.70000076293945,37.90000152587891,37.95000076293945,31.66802597045898,4754200,-2.013939552068058,1.385394277116689,1.2764109830075,,,38.21399993896485,37.95200004577637,,,,38.14904552925435,37.89354570562189,,,,,,,,-2.766796352968535,-2.766796352968535,0.0,0.0,2.766796352968535,-2.766796352968535,-2.766796352968535,0.0,0.0,1.369998931884766,,,,,
2011-01-19,37.88999938964844,37.95000076293945,36.58000183105469,36.90000152587891,30.79183959960938,5748300,-2.766796352968535,1.86318943173007,1.585458985644185,,,38.0240005493164,37.92600021362305,,,,37.73269752812921,37.71290130930498,,,,37.80500030517578,,,,-5.176151133957501,-5.176151133957501,0.0,0.0,5.176151133957501,-5.176151133957501,-5.176151133957501,0.0,0.0,1.689998626708984,,,,,
2011-01-20,35.22999954223633,35.88999938964844,34.20000076293945,34.9900016784668,29.19800567626953,15186300,-5.176151133957501,2.47836189826252,2.10196325465075,,,37.35800094604492,37.63700027465821,,,,36.81846557824174,37.21782864915258,,,,37.3719235933744,,,,0.3429629632052149,-0.3429629632052149,0.0,0.0,0.3429629632052149,0.3429629632052149,-0.3429629632052149,0.0,0.0,1.039997100830085,,,,,
2011-01-21,35.41999816894531,35.66999816894531,34.63000106811523,34.86999893188477,29.09786987304688,7822500,-0.3429629632052149,2.46606416792575,2.030471243805918,,,36.68800048828125,37.30300025939941,,,,36.16897669612275,36.79095051874025,,,,36.98701210699138,,,,-0.02868407380795383,0.02868407380795383,0.0,0.0,-0.02868407380795383,-0.02868407380795383,0.02868407380795383,0.0,0.0,0.7300033569336009,,,,,
2011-01-24,34.95000076293945,35.08000183105469,34.34999847412109,34.88000106811523,29.10622024536133,7405300,0.02868407380795383,2.093008098662355,2.031561544080074,,,35.91800079345703,37.03200035095215,,,,35.73931815345358,36.44350516408116,,,,36.6628565625489,,,,0.1720222805436134,-0.1720222805436134,0.0,0.0,0.1720222805436134,0.1720222805436134,-0.1720222805436134,0.0,0.0,0.9599990844726562,,,,,
2011-01-25,34.7599983215332,35.29999923706055,34.34000015258789,34.81999969482422,29.0561408996582,10606000,-0.1720222805436134,2.257503824566812,2.023188505283203,,,35.29200057983398,36.75300025939941,,,,35.4328786672438,36.14832235148899,,,,36.37934012136049,,,,-6.404364048767651,6.404364048767651,0.0,0.0,-6.404364048767651,-6.404364048767651,6.404364048767651,0.0,0.0,1.560001373291009,,,,,
2011-01-26,36.31000137329102,37.59000015258789,36.02999877929688,37.04999923706055,30.91700744628906,19120600,6.404364048767651,4.118445424505047,3.032436938437682,,,35.32200012207031,36.67300033569336,,,,35.97191885718271,36.31226360341109,,,,36.4825184468528,,,,-0.4048624263637285,0.4048624263637285,0.0,0.0,-0.4048624263637285,-0.4048624263637285,0.4048624263637285,0.0,0.0,0.5699996948242188,,,,,
2011-01-27,36.86000061035156,37.40999984741211,36.84000015258789,37.20000076293945,31.04217910766602,6704100,0.4048624263637285,2.886691601368648,3.000453741563476,,,35.76399993896484,36.56100044250488,,,,36.38127949243496,36.47367035968897,,,,36.59290034163536,,,,2.473123561220795,-2.473123561220795,0.0,0.0,2.473123561220795,2.473123561220795,-2.473123561220795,0.0,0.0,1.110000610351562,,,,,
2011-01-28,37.09999847412109,37.25,36.13999938964844,36.27999877929688,30.27447319030762,7280000,-2.473123561220795,3.309482280721618,3.081314794600373,,,36.04599990844726,36.36700019836426,,,,36.34751925472227,36.43845734507223,,,,36.54476163973713,,,,-2.315325746557729,2.315325746557729,0.0,0.0,-2.315325746557729,-2.315325746557729,2.315325746557729,0.0,0.0,1.100002288818366,,,,,
2011-01-31,36.20000076293945,37.20000076293945,36.09999847412109,37.11999893188477,30.97541618347168,5105300,2.315325746557729,3.327533477402176,3.160007296806029,,,36.49399948120117,36.2060001373291,,,,36.60501248044311,36.56237399721996,,,,36.63325968468293,,,,0.6734913986898281,0.6734913986898281,0.0,0.0,-0.6734913986898281,0.6734913986898281,0.6734913986898281,0.0,0.0,0.7799987792968821,0.9090002059936524,37.20000076293945,,,
2011-02-01,37.31999969482422,37.81999969482422,37.04000091552734,37.36999893188477,31.18404388427734,4991100,0.6734913986898281,3.254979485521566,3.119548455033166,2.325125418718212,,37.00399932861328,36.14799995422364,,,,36.86000796425699,36.70921489443175,,,,36.74660418425244,,,,1.632327074623199,1.632327074623199,0.0,0.0,-1.632327074623199,1.632327074623199,1.632327074623199,0.0,0.0,1.130001068115241,0.9300003051757816,37.81999969482422,35.20020030975342,35.38200035095215,35.56380039215088
2011-02-02,37.09999847412109,38.22999954223633,37.09999847412109,37.97999954223633,31.69305419921875,4835800,1.632327074623199,1.834095620430336,3.011643323235776,2.350889301468562,,37.18999938964843,36.25599975585938,,,,37.23333849025011,36.94026664857803,,,,36.93635731624996,,,,1.316482375003628,1.316482375003628,0.0,0.0,-1.316482375003628,1.316482375003628,1.316482375003628,0.0,0.0,0.6299972534179688,0.9105001449584968,38.22999954223633,35.7739990234375,35.95999908447266,36.14599914550782
2011-02-03,38.16999816894531,38.59999847412109,37.97000122070312,38.47999954223633,32.11029815673828,5454900,1.316482375003628,1.865993394552339,2.311246339770981,2.329837323405869,,37.44599914550782,36.60499954223633,,,,37.64889217424552,37.22021808378863,,,,37.17384073563248,,,,4.106033913333229,4.106033913333229,0.0,0.0,-4.106033913333229,4.106033913333229,4.106033913333229,0.0,0.0,1.569999694824226,0.9585000991821303,38.59999847412109,36.22689922332764,36.40899925231933,36.59109928131103
2011-02-04,38.54000091552734,40.11000061035156,38.54000091552734,40.06000137329102,33.42876815795898,8914400,4.106033913333229,1.313052999277082,2.452446006852429,2.492487655948356,,38.20199966430664,37.12399978637696,,,,38.45259524059402,37.73654231824361,,,,37.61786544911841,,,,0.09984298417106632,0.09984298417106632,0.0,0.0,-0.09984298417106632,0.09984298417106632,0.09984298417106632,0.0,0.0,0.5499992370605398,0.9389999389648448,40.11000061035156,36.4912982559204,36.68299827575682,36.87469829559326
2011-02-07,39.97000122070312,40.45000076293945,39.90000152587891,40.09999847412109,33.4621467590332,8141400,0.09984298417106632,1.538230959678179,2.448048032706077,2.453244272519225,,38.79799957275391,37.64599952697754,,,,39.00172965176971,38.16626161931224,,,,37.99973206834959,,,,0.4738215676713052,0.4738215676713052,0.0,0.0,-0.4738215676713052,0.4738215676713052,0.4738215676713052,0.0,0.0,0.6399993896484446,0.9324998855590835,40.45000076293945,38.0442007446289,38.23200073242187,38.41980072021484
2011-02-08,40.16999816894531,40.70999908447266,40.06999969482422,40.29000091552734,33.62068557739258,7296400,0.4738215676713052,1.569456985546572,2.409277514599626,2.452349426848146,,39.38199996948242,38.19299964904785,,,,39.43115340635559,38.55239603680589,,,,38.35208112176155,37.50576928945688,0.8463118323046714,,0.09928248850432499,0.09928248850432499,0.0,0.0,-0.09928248850432499,0.09928248850432499,0.09928248850432499,0.0,0.0,0.720001220703125,0.9489999771118175,40.70999908447266,38.39850101470947,38.58500099182129,38.7715009689331
2011-02-09,40.06000137329102,40.70000076293945,39.97999954223633,40.33000183105469,33.6540641784668,6621000,0.09928248850432499,1.688641333652211,1.703481815859827,2.452245378862543,,39.8520004272461,38.52099990844727,,,,39.73076954792196,38.87559709030567,,,,38.65637661549896,37.71497169994561,0.941404915553349,,7.612198253014412,7.612198253014412,0.0,0.0,-7.612198253014412,7.612198253014412,7.612198253014412,0.0,0.0,3.779998779296882,1.114499855041506,40.70000076293945,38.62219913482667,38.81199913024903,39.00179912567139
2011-02-10,39.90000152587891,43.52999877929688,39.75,43.40000152587891,36.21588897705078,19904600,7.612198253014412,3.329457344153763,2.712879261146784,2.939922982933867,,40.83600082397461,39.14099998474121,,,,40.95384687390762,39.69821607859171,,,,39.38616506324972,38.13608502038511,1.25008004286461,,0.02303760640937797,0.02303760640937797,0.0,0.0,-0.02303760640937797,0.02303760640937797,0.02303760640937797,0.0,0.0,0.8500022888183665,1.118499946594241,43.52999877929688,38.24810108184814,38.47100105285644,38.69390102386474
2011-02-11,43.04999923706055,43.70000076293945,42.84999847412109,43.40999984741211,36.22422409057617,10230500,0.02303760640937797,3.331112609448204,2.394040420987084,2.93589959058811,,41.50600051879883,39.85400009155273,,,,41.77256453174245,40.37308585474088,,,,40.00521656850547,38.52674537794267,1.478471190562807,,0.4837573950951821,0.4837573950951821,0.0,0.0,-0.4837573950951821,0.4837573950951821,0.4837573950951821,0.0,0.0,0.6100006103515696,1.109499931335452,43.70000076293945,41.06929889678955,41.2929988861084,41.51669887542725
2011-02-14,43.61999893188477,43.79999923706055,43.18999862670898,43.61999893188477,36.39946365356445,6632900,0.4837573950951821,3.29028748556305,2.423111420222589,2.932063878153014,,42.21000061035156,40.50400009155273,38.19700012207031,,,42.38837599845655,40.96343368694885,38.19700012207031,,,40.56133693210229,38.90402341897542,1.657313513126866,,1.7652463929815,1.7652463929815,1.7652463929815,0.0,-1.7652463929815,1.7652463929815,1.7652463929815,1.7652463929815,0.0,1.319999694824226,1.135499954223636,43.79999923706055,41.25910091400146,41.48100090026855,41.70290088653564
2011-02-15,43.40999984741211,44.61999893188477,43.29999923706055,44.38999938964844,37.04199981689453,8250300,1.7652463929815,3.216050496503914,2.398594803916626,2.873459865948099,,43.03000030517578,41.2060001373291,38.4353333791097,,,43.05558379552052,41.58644563289423,38.59654846191406,,,41.15036192557093,39.31039200939564,1.839969916175285,,-1.239016095118047,-1.239016095118047,-1.239016095118047,0.0,1.239016095118047,-1.239016095118047,-1.239016095118047,-1.239016095118047,0.0,1.180000305175795,1.126000022888187,44.61999893188477,41.30189933776855,41.52899932861327,41.756099319458
2011-02-16,44.56000137329102,44.61999893188477,43.43999862670898,43.84000015258789,36.58305358886719,8826700,-1.239016095118047,3.459891322338616,2.580688060366993,2.792093532441856,,43.73199996948242,41.79200019836426,38.6580000559489,,,43.31705591454298,41.99618281829307,38.93483566776398,,,41.56415242203508,39.64591853852099,1.918233883514091,,0.8895971448244069,0.8895971448244069,0.8895971448244069,0.0,-0.8895971448244069,0.8895971448244069,0.8895971448244069,0.8895971448244069,0.0,0.7099990844726634,1.077000045776372,44.61999893188477,42.14279888153076,42.3679988861084,42.59319889068603
2011-02-17,43.77000045776367,44.45999908447266,43.75,44.22999954223633,36.90848541259766,4548900,0.8895971448244069,1.111068779150437,2.587107097880684,2.398895006358278,,43.8979995727539,42.36700019836426,38.86966667175293,,,43.62137045710743,42.40233131355548,39.27645914353639,,,41.97428274821989,39.98548009435175,1.988802653868142,,-0.5200080140554735,-0.5200080140554735,-0.5200080140554735,0.0,0.5200080140554735,-0.5200080140554735,-0.5200080140554735,-0.5200080140554735,0.0,0.8100013732910085,1.065500259399418,44.45999908447266,42.25059883117675,42.46599884033203,42.6813988494873
2011-02-18,44.38000106811523,44.52000045776367,43.70999908447266,44.0,36.71656036376953,5000900,-0.5200080140554735,1.179663288978411,2.466491547487615,2.405226388524543,,44.01599960327148,42.76100006103515,39.0626667022705,,,43.74758030473829,42.69281652927266,39.58120371492114,,,42.28593155618606,40.28285193921458,2.003079616971476,1.547074173882366,-3.52272553877397,-3.52272553877397,-3.52272553877397,0.0,3.52272553877397,-3.52272553877397,-3.52272553877397,-3.52272553877397,-3.52272553877397,1.380001068115234,1.098000144958499,44.52000045776367,42.11589851379394,42.32899856567383,42.54209861755371
2011-02-22,43.20999908447266,43.68000030517578,42.29999923706055,42.45000076293945,35.42313003540039,6633600,-3.52272553877397,2.045880935311727,2.8452390253152,2.617670424665266,,43.78199996948242,42.99600028991699,39.22466672261556,,,43.31505379080535,42.64866820812117,39.76628739543845,,,42.31117297260965,40.44338148171272,1.867791490896934,1.61121763728528,-2.379274718676208,-2.379274718676208,-2.379274718676208,0.0,2.379274718676208,-2.379274718676208,-2.379274718676208,-2.379274718676208,-2.379274718676208,2.540000915527337,1.177000236511233,43.68000030517578,42.10440013885497,42.32400016784668,42.54360019683838
2011-02-23,42.43999862670898,43.0,40.45999908447266,41.43999862670898,34.58032989501953,12073200,-2.379274718676208,1.695365033197898,2.998922146476977,2.715223309105375,,43.19199981689453,43.11100006103516,39.35233332316081,,,42.69003540277323,42.42891010240987,39.87426876519783,,,42.1771461501634,40.51720497393467,1.659941176228727,1.62096234507397,4.174709458415168,4.174709458415168,4.174709458415168,0.0,-4.174709458415168,4.174709458415168,4.174709458415168,4.174709458415168,4.174709458415168,2.209999084472656,1.209500122070316,43.0,41.09059978485107,41.32599983215331,41.56139987945556
2011-02-24,41.2599983215332,43.38999938964844,41.18000030517578,43.16999816894531,36.02395248413086,8032100,4.174709458415168,3.007983673551202,3.233180516456876,2.516161980296144,,43.05799942016601,43.39499969482422,39.52966664632162,,,42.85002299149726,42.56365338723449,40.08689646866542,,,42.32989261459138,40.71370817356509,1.616184441026292,1.620006764264434,-1.690996960613111,1.690996960613111,1.690996960613111,0.0,-1.690996960613111,1.690996960613111,1.690996960613111,1.690996960613111,-1.690996960613111,0.7400016784667898,1.218000221252444,43.38999938964844,40.3390997314453,40.58099975585937,40.82289978027343
2011-02-25,43.47999954223633,44.11000061035156,43.36999893188477,43.90000152587891,36.63311386108398,6440400,1.690996960613111,3.105105762124452,2.214074400807185,2.522046308791355,,42.99199981689453,43.44499969482422,39.71566670735677,,,43.20001583629114,42.80662577607892,40.33290324655016,,,42.57144783171254,40.94972990336611,1.621717928346428,1.620348997080833,-0.2277869490782087,0.2277869490782087,0.2277869490782087,0.0,-0.2277869490782087,0.2277869490782087,0.2277869490782087,0.2277869490782087,0.2277869490782087,0.8400001525878906,1.204500198364261,44.11000061035156,40.71039890289306,40.95399894714355,41.19759899139404
2011-02-28,43.91999816894531,44.45999908447266,43.61999893188477,44.0,36.71656036376953,5718400,0.2277869490782087,3.098498271878272,2.213853913571196,2.403647733519277,,42.99199981689453,43.50399971008301,39.90833333333333,,,43.4666772241941,43.02360290770093,40.56949013386951,,,42.79122508837214,41.1756758364501,1.61554925192204,1.619389048049074,2.000002427534608,-2.000002427534608,-2.000002427534608,0.0,2.000002427534608,-2.000002427534608,-2.000002427534608,-2.000002427534608,2.000002427534608,1.460002899169915,1.222500228881838,44.45999908447266,41.46010017395019,41.70100021362304,41.94190025329589
2011-03-01,44.27000045776367,44.47000122070312,43.0099983215332,43.11999893188477,35.98222732543945,7454300,-2.000002427534608,2.711678775369062,2.310359679530619,2.471718883806951,,43.12599945068359,43.45399971008301,40.05466664632161,,,43.35111779342433,43.04112945755254,40.73403908858018,,,42.84180567968178,41.31969976944526,1.522105910236519,1.599932420486563,-0.2087202106151739,0.2087202106151739,0.2087202106151739,0.0,-0.2087202106151739,0.2087202106151739,0.2087202106151739,0.2087202106151739,-0.2087202106151739,0.8800010681152273,1.227500343322755,44.47000122070312,41.77049858093262,42.01499862670899,42.25949867248536
2011-03-02,43.11999893188477,44.0,43.11999893188477,43.20999908447266,36.05733108520508,5682400,0.2087202106151739,2.273836315334622,2.222134194879281,2.474959425614253,,43.47999954223633,43.33599967956543,40.22999992370605,,,43.30407822377378,43.07183302608347,40.89377844315388,,,42.89845081888038,41.45972194092877,1.438728877951611,1.567691711979573,1.272851767446993,1.272851767446993,1.272851767446993,0.0,-1.272851767446993,1.272851767446993,1.272851767446993,1.272851767446993,-1.272851767446993,0.8699989318847585,1.214500236511231,44.0,41.76950046539306,42.01500053405761,42.26050060272216
2011-03-03,43.75,44.27000045776367,43.40000152587891,43.7599983215332,36.51628494262695,5339000,1.272851767446993,1.430287131192566,2.239430360138706,2.469568517602403,,43.59799957275391,43.32799949645996,40.4586664835612,,,43.45605158969359,43.1969539888925,41.07869585466223,,,43.03099658851928,41.6301127839365,1.400883804582776,1.534330130500214,0.7998224457109543,0.7998224457109543,0.7998224457109543,0.0,-0.7998224457109543,0.7998224457109543,0.7998224457109543,0.7998224457109543,-0.7998224457109543,1.779998779296875,1.272000312805176,44.27000045776367,41.32809947967529,41.57099952697754,41.81389957427979
2011-03-04,44.31999969482422,44.97999954223633,43.20000076293945,44.11000061035156,36.80835342407227,10291100,0.7998224457109543,1.255336175842864,2.235663654052934,2.465911208732701,,43.63999938964844,43.31599960327149,40.76266644795736,,,43.67403459657958,43.36296246552142,41.27426390341638,,,43.1969972072627,41.81380817848576,1.38318902877694,1.504101910155559,0.476080438827685,0.476080438827685,0.476080438827685,0.0,-0.476080438827685,0.476080438827685,0.476080438827685,0.476080438827685,-0.476080438827685,1.220001220703125,1.254500389099122,44.97999954223633,41.47159976959228,41.72599983215332,41.98039989471435
2011-03-07,44.59000015258789,44.63999938964844,43.41999816894531,44.31999969482422,36.98358535766602,9440500,0.476080438827685,1.266426181156731,2.232341583583714,2.333065429640631,,43.70399932861328,43.34799957275391,41.07766647338867,,,43.88935629599446,43.53696923448556,41.47076298673301,,,43.36976682073371,41.99945199451084,1.370314826222874,1.477344493369022,0.3158831015623721,0.3158831015623721,0.3158831015623721,0.0,-0.3158831015623721,0.3158831015623721,0.3158831015623721,0.3158831015623721,-0.3158831015623721,1.090000152587891,1.281500434875489,44.63999938964844,42.22009868621826,42.47099876403809,42.72189884185791
2011-03-08,44.36000061035156,45.0099983215332,43.91999816894531,44.45999908447266,37.10041046142578,7629600,0.3158831015623721,0.4303372444331325,1.836006969440016,2.331459624004111,,43.97199935913086,43.54899940490723,41.39699974060058,,,44.07957055882053,43.70479284357413,41.66361692852267,,,43.53749486130894,42.18171474191541,1.355780119393522,1.453031618573922,-2.541604311037018,-2.541604311037018,-2.541604311037018,0.0,2.541604311037018,-2.541604311037018,-2.541604311037018,-2.541604311037018,2.541604311037018,1.209999084472663,1.3100004196167,45.0099983215332,41.82069843292236,42.07699851989746,42.33329860687256
2011-03-09,43.68000030517578,43.77999877929688,42.56999969482422,43.33000183105469,36.157470703125,8403600,-2.541604311037018,1.502097253636467,1.864579086162446,2.431498914829163,,43.99599990844727,43.73799972534179,41.68066647847493,,,43.82971431623191,43.63664902311604,41.77112563191184,,,43.50557285665444,42.26677304481462,1.238799811839819,1.410185257227102,-4.569589829822092,-4.569589829822092,-4.569589829822092,0.0,4.569589829822092,-4.569589829822092,-4.569589829822092,-4.569589829822092,4.569589829822092,1.450000762939453,1.346500396728516,43.77999877929688,42.12799739837646,42.3899974822998,42.65199756622314
2011-03-10,42.68000030517578,42.77000045776367,41.31999969482422,41.34999847412109,34.50521469116211,9156000,-4.569589829822092,2.356601423325733,1.977244891962175,2.673181447710795,,43.51399993896484,43.55599975585938,41.82399978637695,,,43.00314236886165,43.22089437784423,41.74395613786082,,,43.17394602857238,42.19886381735584,0.975082211216538,1.323164648024989,-3.724307067365821,3.724307067365821,3.724307067365821,0.0,-3.724307067365821,-3.724307067365821,3.724307067365821,3.724307067365821,-3.724307067365821,1.930000305175781,1.254000473022461,42.77000045776367,40.81769790649415,41.08699798583985,41.35629806518556
2011-03-11,41.13000106811523,42.95999908447266,41.02999877929688,42.88999938964844,35.79030227661133,6416300,3.724307067365821,3.169821600196251,2.296327908868982,2.20254713261498,,43.26999969482422,43.45499954223633,42.01366640726725,,,42.96542804245725,43.16073165271772,41.8178944121697,,,43.13026193027639,42.25005904493307,0.8802028853433228,1.234572295488656,-0.3730469799230763,0.3730469799230763,0.3730469799230763,0.0,-0.3730469799230763,-0.3730469799230763,0.3730469799230763,0.3730469799230763,-0.3730469799230763,1.10999679565429,1.267000198364257,42.95999908447266,40.01119941711426,40.26199951171875,40.51279960632324
2011-03-14,42.5,43.59999847412109,42.4900016784668,43.04999923706055,35.92381286621094,8014400,0.3730469799230763,3.162060982004618,2.299851660856264,2.20443037230504,,43.01599960327148,43.35999946594238,42.23933308919271,,,42.99361844065835,43.14059848623459,41.89738504603363,,,43.1179138236278,42.30931387397955,0.8085999496482472,1.149377826320574,1.88152746329539,-1.88152746329539,-1.88152746329539,0.0,1.88152746329539,1.88152746329539,-1.88152746329539,-1.88152746329539,1.88152746329539,0.9599990844726491,1.284500122070311,43.59999847412109,40.1725986480713,40.42599868774415,40.679398727417
2011-03-15,41.77000045776367,42.61000061035156,41.65000152587891,42.2400016784668,35.24789810180664,7241400,-1.88152746329539,3.1661392799326,2.28979792845626,2.23924059888164,,42.57200012207031,43.27199974060058,42.40999984741211,,,42.74241285326117,42.97685361209499,41.91948934490028,,,42.98285041667995,42.3041796372749,0.6786707794050528,1.05523641693747,0.6155353359349255,-0.6155353359349255,-0.6155353359349255,0.0,0.6155353359349255,0.6155353359349255,-0.6155353359349255,-0.6155353359349255,0.6155353359349255,1.209999084472656,1.279000091552733,42.61000061035156,40.7740982055664,41.03099822998046,41.28789825439453
2011-03-16,42.29000091552734,42.56999969482422,41.36000061035156,41.97999954223633,35.03092956542969,8415700,-0.6155353359349255,3.043290198348696,2.288997611250541,2.195666561277099,,42.30199966430664,43.14899978637695,42.56366653442383,,,42.48827508291956,42.79560741757523,41.92339322859939,,,42.82856566676555,42.28016629690167,0.5483993698638798,0.9538690075227522,2.620291772548462,-2.620291772548462,-2.620291772548462,0.0,2.620291772548462,2.620291772548462,-2.620291772548462,-2.620291772548462,2.620291772548462,1.990001678466797,1.319500160217283,42.56999969482422,39.79620040893555,40.0520004272461,40.30780044555664
2011-03-17,42.59999847412109,42.7400016784668,40.75,40.88000106811523,34.11301803588867,7696200,-2.620291772548462,2.479239060955663,2.329168980594875,2.249290698783137,,42.20800018310547,42.86100006103516,42.66033325195313,,,41.95218374465145,42.44731535403704,41.85607760534235,,,42.52878649774242,42.1764503540286,0.3523361437138277,0.8335624347609674,1.516640729898614,-1.516640729898614,-1.516640729898614,0.0,1.516640729898614,1.516640729898614,-1.516640729898614,-1.516640729898614,1.516640729898614,1.620002746582024,1.365000343322751,42.7400016784668,39.6670993423462,39.93099937438965,40.19489940643311
2011-03-18,41.33000183105469,41.58000183105469,39.95999908447266,40.2599983215332,33.59564208984375,10831600,-1.516640729898614,1.160218373139941,2.28325976467538,2.245262932024322,,41.68199996948242,42.47599983215332,42.71966654459636,,,41.38812193694537,42.04962134812725,41.75310474832241,,,42.179742162941,42.03449094421412,0.1452512187268837,0.6959001915541507,-0.695485856104403,-0.695485856104403,0.695485856104403,0.0,-0.695485856104403,-0.695485856104403,0.695485856104403,0.695485856104403,-0.695485856104403,1.920001983642585,1.42050037384033,41.58000183105469,39.73700092315674,40.01000099182129,40.28300106048584
2011-03-21,39.65999984741211,40.77000045776367,38.84999847412109,40.54000091552734,33.82929611206055,8092500,0.695485856104403,1.276291415665053,2.298799584007463,2.259535135870069,,41.18000030517578,42.09799995422363,42.73566652933756,,,41.10541492980602,41.77514490583636,41.67483998491628,,,41.92747427872352,41.92378797912621,0.003686299597305265,0.5574574131627816,3.478045919017386,3.478045919017386,-3.478045919017386,0.0,3.478045919017386,3.478045919017386,-3.478045919017386,-3.478045919017386,3.478045919017386,0.9599990844726562,1.399500274658201,40.77000045776367,38.45490100860596,38.73900108337403,39.0231011581421
2011-03-22,39.63000106811523,39.97999954223633,39.02000045776367,39.13000106811523,32.65270614624023,7536600,-3.478045919017386,1.640898132337369,2.393619276232284,2.256288725177637,,40.55800018310547,41.56500015258789,42.7033332824707,,,40.44694364257576,41.29420966261434,41.51065682899362,,,41.49709378478378,41.71684080053281,-0.2197470157490287,0.4020165273804196,-2.530022583046228,-2.530022583046228,2.530022583046228,0.0,-2.530022583046228,-2.530022583046228,-2.530022583046228,2.530022583046228,-2.530022583046228,1.489997863769545,1.347000122070311,39.97999954223633,37.69109985351563,37.97099990844727,38.25089996337891
