Date_TRMB,Open_TRMB,High_TRMB,Low_TRMB,Close_TRMB,Adj Close_TRMB,Volume_TRMB,Daily Return(%)_TRMB,Vol5_TRMB,Vol10_TRMB,Vol20_TRMB,Vol60_TRMB,SMA5_TRMB,SMA10_TRMB,SMA30_TRMB,SMA60_TRMB,SMA100_TRMB,EMA5_TRMB,EMA10_TRMB,EMA30_TRMB,EMA60_TRMB,EMA100_TRMB,Short12_TRMB,Long26_TRMB,MACD_TRMB,SIGNAL9_TRMB,Ret5/10_TRMB,Ret10/30_TRMB,Ret30/60_TRMB,Ret30/100_TRMB,Emaret5/10_TRMB,Emaret10/30_TRMB,Emaret30/60_TRMB,Emaret30/100_TRMB,RetMACD_TRMB,DayRange_TRMB,average20r_TRMB,PRVHI_TRMB,HitLevel_TRMB,hitlevel_2_TRMB,hitlevel_1.8_TRMB
2011-01-18,21.64500045776367,22.91500091552734,21.64500045776367,22.72500038146973,22.72500038146973,4971200,4.771783411378683,2.323799390203093,2.078256346861109,,,21.26300010681152,20.69549980163574,,,,21.51583966803322,20.86772712360729,,,,,,,,-1.958194443803299,-1.958194443803299,0.0,0.0,1.958194443803299,-1.958194443803299,-1.958194443803299,0.0,0.0,0.7350006103515696,,,,,
2011-01-19,22.73500061035156,22.81500053405762,22.07999992370605,22.28000068664551,22.28000068664551,1670000,-1.958194443803299,2.978055475687684,2.140106413714386,,,21.61500015258789,20.92299995422363,,,,21.77056000757065,21.12450413506878,,,,20.7962498664856,,,,-5.745065741459944,-5.745065741459944,0.0,0.0,5.745065741459944,-5.745065741459944,-5.745065741459944,0.0,0.0,1.29999923706055,,,,,
2011-01-20,22.125,22.25,20.95000076293945,21.0,21.0,2621400,-5.745065741459944,4.513489195193092,3.051981145485778,,,21.68000030517578,21.01000003814697,,,,21.51370667171377,21.10186701960173,,,,20.82759604087243,,,,0.5238124302455188,0.5238124302455188,0.0,0.0,-0.5238124302455188,0.5238124302455188,0.5238124302455188,0.0,0.0,0.4500007629394496,,,,,
2011-01-21,21.2450008392334,21.5,21.04999923706055,21.11000061035156,21.11000061035156,1373000,0.5238124302455188,4.511441462489295,3.042352541807099,,,21.76100044250489,21.11250019073486,,,,21.37913798459304,21.10334585428351,,,,20.87104289771537,,,,1.231644819348537,1.231644819348537,0.0,0.0,-1.231644819348537,1.231644819348537,1.231644819348537,0.0,0.0,0.4899997711181605,,,,,
2011-01-24,21.06999969482422,21.55999946594238,21.06999969482422,21.3700008392334,21.3700008392334,918000,1.231644819348537,3.909122242184071,3.038117380676512,,,21.69700050354004,21.24450035095215,,,,21.37609226947316,21.15182857881986,,,,20.94780565794891,,,,1.076272967729946,1.076272967729946,0.0,0.0,-1.076272967729946,1.076272967729946,1.076272967729946,0.0,0.0,0.4449996948242223,,,,,
2011-01-25,21.29000091552734,21.60499954223633,21.15999984741211,21.60000038146973,21.60000038146973,683600,1.076272967729946,2.959883314081267,3.025150405806995,,,21.47200050354004,21.36750030517578,,,,21.45072830680535,21.23331436111983,,,,21.04814330772135,,,,2.592590074316819,2.592590074316819,0.0,0.0,-2.592590074316819,2.592590074316819,2.592590074316819,0.0,0.0,0.6599998474121094,,,,,
2011-01-26,21.84000015258789,22.45999908447266,21.79999923706055,22.15999984741211,22.15999984741211,1267200,2.592590074316819,3.265594129044548,3.088721157569076,,,21.44800033569336,21.53150024414062,,,,21.68715215367427,21.40180263135479,,,,21.21919815998147,,,,-1.421482564199599,1.421482564199599,0.0,0.0,-1.421482564199599,1.421482564199599,1.421482564199599,0.0,0.0,0.3800010681152273,,,,,
2011-01-27,22.25,22.52000045776367,22.13999938964844,22.47500038146973,22.47500038146973,1588600,1.421482564199599,0.7613843559164155,3.094468089834243,,,21.7430004119873,21.71150035858154,,,,21.94976822960609,21.59692949501205,,,,21.41239850174889,,,,-1.468297744627143,-1.468297744627143,0.0,0.0,1.468297744627143,-1.468297744627143,-1.468297744627143,0.0,0.0,0.6550006866455007,,,,,
2011-01-28,22.44499969482422,22.57999992370605,21.92499923706055,22.14500045776367,22.14500045776367,1334400,-1.468297744627143,1.488428716338561,3.178069340934023,,,21.95000038146973,21.8555004119873,,,,22.01484563899195,21.69657876096689,,,,21.52510649498193,,,,4.041546350250354,4.041546350250354,0.0,0.0,-4.041546350250354,4.041546350250354,4.041546350250354,0.0,0.0,1.389999389648438,,,,,
2011-01-31,22.19499969482422,23.56999969482422,22.18000030517578,23.04000091552734,23.04000091552734,2752200,4.041546350250354,2.039874959041284,3.083705983100684,,,22.28400039672852,21.99050045013428,,,,22.35656406450375,21.94083733452333,,,,21.75816717506584,,,,0.8680505540085944,0.8680505540085944,0.0,0.0,-0.8680505540085944,0.8680505540085944,0.8680505540085944,0.0,0.0,0.3899993896484304,0.6187499999999988,23.56999969482422,,,
2011-02-01,23.10000038146973,23.45499992370605,23.06500053405762,23.23999977111816,23.23999977111816,982000,0.8680505540085944,2.05360227262112,2.730649430761081,2.405047997351332,,22.6120002746582,22.04200038909912,,,,22.65104263337522,22.17704868663148,,,,21.98614142061235,,,,0.4302942446411167,0.4302942446411167,0.0,0.0,-0.4302942446411167,0.4302942446411167,0.4302942446411167,0.0,0.0,0.5299987792968786,0.6139999389648427,23.45499992370605,22.20874969482422,22.33249969482422,22.45624969482422
2011-02-02,23.15999984741211,23.45999908447266,22.93000030517578,23.34000015258789,23.34000015258789,1146600,0.4302942446411167,1.990348091924137,2.617332426183237,2.347558711632296,,22.84800033569336,22.14800033569336,,,,22.88069513977945,22.38849440771446,,,,22.19442737937782,,,,-1.820905031199957,-1.820905031199957,0.0,0.0,1.820905031199957,-1.820905031199957,-1.820905031199957,0.0,0.0,0.8550014495849609,0.6385000228881827,23.45999908447266,22.1042000579834,22.22700004577636,22.34980003356933
2011-02-03,23.27499961853027,23.44000053405762,22.58499908447266,22.91500091552734,22.91500091552734,2102200,-1.820905031199957,2.340047576511159,1.716631956974815,2.419762365316238,,22.93600044250488,22.33950042724609,,,,22.89213039836208,22.48422286368044,,,,22.30528484647775,,,,4.473050742213737,4.473050742213737,0.0,0.0,-4.473050742213737,4.473050742213737,4.473050742213737,0.0,0.0,0.5799999237060511,0.6535000801086419,23.44000053405762,22.05529903411866,22.18299903869629,22.31069904327393
2011-02-04,23.90500068664551,23.95499992370605,23.375,23.94000053405762,23.94000053405762,3813600,4.473050742213737,2.637333371207161,2.045827999628329,2.551962135650426,,23.29500045776367,22.6225004196167,,,,23.24142044359393,22.74890971283993,,,,22.55677956764388,,,,0.3550504702442567,0.3550504702442567,0.0,0.0,-0.3550504702442567,0.3550504702442567,0.3550504702442567,0.0,0.0,0.3850002288818395,0.6522500991821282,23.95499992370605,22.00230035781861,22.13300037384034,22.26370038986207
2011-02-07,23.95000076293945,24.13500022888184,23.75,24.02499961853027,24.02499961853027,1440200,0.3550504702442567,2.273822067953084,2.067018215578647,2.542824696013446,,23.49200019836426,22.88800029754639,,,,23.50261350190605,22.98092605932908,,,,22.78265957547256,,,,-1.560874114273724,-1.560874114273724,0.0,0.0,1.560874114273724,-1.560874114273724,-1.560874114273724,0.0,0.0,0.5,0.6495000839233394,24.13500022888184,22.52004970550537,22.6504997253418,22.78094974517822
2011-02-08,23.58499908447266,23.93000030517578,23.43000030517578,23.64999961853027,23.64999961853027,1506200,-1.560874114273724,2.518287230086065,2.244708908303592,2.597302501936522,,23.57400016784668,23.09300022125244,,,,23.55174220744745,23.10257579736566,,,,22.91609650517374,21.75250009390024,1.163596411273502,,0.0845685331343862,0.0845685331343862,0.0,0.0,-0.0845685331343862,0.0845685331343862,0.0845685331343862,0.0,0.0,0.2800006866455007,0.645250129699706,23.93000030517578,22.70610004425049,22.83600006103516,22.96590007781983
2011-02-09,23.5,23.70000076293945,23.42000007629395,23.67000007629395,23.67000007629395,899000,0.0845685331343862,2.521145252806191,2.177818468245448,2.601981274119471,,23.64000015258789,23.24400024414063,,,,23.59116149706296,23.20574384807989,,,,23.03208166996147,21.89453712963311,1.13754454032836,,0.7393292627650033,0.7393292627650033,0.0,0.0,-0.7393292627650033,0.7393292627650033,0.7393292627650033,0.0,0.0,0.3999996185302805,0.650250053405761,23.70000076293945,22.51045001983643,22.63950004577637,22.76855007171631
2011-02-10,23.65999984741211,23.88500022888184,23.48500061035156,23.84499931335449,23.84499931335449,1041200,0.7393292627650033,2.223559690857671,2.162727176408904,2.601981593846996,,23.82599983215332,23.3810001373291,,,,23.67577410249347,23.32197211449345,,,,23.15714592279116,22.03901580990876,1.118130112882397,,1.027472620207577,1.027472620207577,0.0,0.0,-1.027472620207577,1.027472620207577,1.027472620207577,0.0,0.0,0.3950004577636719,0.6597500801086417,23.88500022888184,22.26945064544677,22.39950065612793,22.52955066680908
2011-02-11,23.69499969482422,24.09000015258789,23.69499969482422,24.09000015258789,24.09000015258789,1620000,1.027472620207577,1.011002261483114,2.036001069512254,2.598700880782451,,23.85599975585938,23.57550010681152,,,,23.81384945252494,23.46161357596517,,,,23.30066195814451,22.19094057603315,1.10972138211136,,2.366125741858851,2.366125741858851,0.0,0.0,-2.366125741858851,2.366125741858851,2.366125741858851,0.0,0.0,0.7150001525878906,0.6402501106262202,24.09000015258789,22.43355005264283,22.56550006866456,22.69745008468628
2011-02-14,23.94499969482422,24.65999984741211,23.94499969482422,24.65999984741211,24.65999984741211,1168400,2.366125741858851,1.434643725036298,1.800795226306882,2.457857604116362,,23.98299980163574,23.7375,22.06100006103516,,,24.095899584154,23.67950198895552,22.06100006103516,,,23.50979086418567,22.37383385539455,1.135957008791124,,-0.6488233917361529,-0.6488233917361529,-0.6488233917361529,0.0,0.6488233917361529,-0.6488233917361529,-0.6488233917361529,-0.6488233917361529,0.0,0.7049999237060618,0.6120000839233397,24.65999984741211,22.6814499092102,22.80949993133545,22.9375499534607
2011-02-15,24.31500053405762,24.76499938964844,24.05999946594238,24.5,24.5,2021400,-0.6488233917361529,1.127153199250064,1.847980433269837,2.274026060776569,,24.15299987792969,23.86350002288818,22.20033340454102,,,24.23059972276933,23.82868344550906,22.21835489580709,,,23.66213073123403,22.53132764388384,1.130803087350191,,2.265307368064414,2.265307368064414,2.265307368064414,0.0,-2.265307368064414,2.265307368064414,2.265307368064414,2.265307368064414,0.0,0.9049987792968786,0.6204999923706052,24.76499938964844,23.31359966278076,23.43599967956543,23.5583996963501
2011-02-16,24.54000091552734,25.44499969482422,24.54000091552734,25.05500030517578,25.05500030517578,2178400,2.265307368064414,1.23918332823527,1.92488345305245,2.239205506391875,,24.42999992370606,24.03500003814697,22.36866677602132,,,24.50539991690482,24.05165014726665,22.40136427705668,,,23.8764183579943,22.7182663595351,1.158151998459207,,-0.1995655310323449,-0.1995655310323449,-0.1995655310323449,0.0,0.1995655310323449,-0.1995655310323449,-0.1995655310323449,-0.1995655310323449,0.0,0.3500003814697301,0.5730000495910641,25.44499969482422,23.39989940643311,23.52399940490723,23.64809940338135
2011-02-17,24.93499946594238,25.04500007629395,24.69499969482422,25.0049991607666,25.0049991607666,896000,-0.1995655310323449,1.380077197788891,1.746331887609782,1.685362749691055,,24.66199989318848,24.2439998626709,22.53116677602132,,,24.67193299819208,24.22498633153937,22.56934072116699,,,24.05004617380543,22.88765397444114,1.162392199364291,,0.3599286367067723,0.3599286367067723,0.3599286367067723,0.0,-0.3599286367067723,0.3599286367067723,0.3599286367067723,0.3599286367067723,0.0,0.2650012969970703,0.5637500762939451,25.04500007629395,24.18439958572388,24.29899959564209,24.4135996055603
2011-02-18,24.95499992370605,25.10000038146973,24.83499908447266,25.09499931335449,25.09499931335449,745000,0.3599286367067723,1.404249848905528,1.211031320921252,1.687633241268964,,24.8629997253418,24.35949974060059,22.69816678365072,,,24.81295510324622,24.38317051005121,22.73228643679199,,,24.21080819527452,23.05116103658287,1.159647158691651,1.141771544361343,-2.829245283520761,-2.829245283520761,-2.829245283520761,0.0,2.829245283520761,-2.829245283520761,-2.829245283520761,-2.829245283520761,-2.829245283520761,0.6499996185302805,0.5717500686645511,25.10000038146973,23.80474990844727,23.91749992370606,24.03024993896485
2011-02-22,24.7450008392334,24.79500007629395,24.14500045776367,24.38500022888184,24.38500022888184,1366400,-2.829245283520761,1.837463249263881,1.602552767675634,1.876982831633982,,24.80799980163574,24.39549980163574,22.84266681671143,,,24.6703034784581,24.38350318620223,22.83891313305586,,,24.23760696967564,23.14996393971612,1.087643029959519,1.130945841480978,-3.342220735730508,-3.342220735730508,-3.342220735730508,0.0,3.342220735730508,-3.342220735730508,-3.342220735730508,-3.342220735730508,3.342220735730508,0.8199996948242188,0.590500068664551,24.79500007629395,23.84215023040772,23.95650024414063,24.07085025787354
2011-02-23,24.30999946594238,24.375,23.55500030517578,23.56999969482422,23.56999969482422,1841600,-3.342220735730508,2.327545056675597,1.888618130041309,2.077087133112172,,24.62199974060059,24.38749980926514,22.94933344523112,,,24.30353555058014,24.23559346049714,22.88608000800865,,,24.13489815816004,23.18107769935376,0.9538204588062804,1.095520764946039,-0.4666975467789853,-0.4666975467789853,-0.4666975467789853,0.0,0.4666975467789853,-0.4666975467789853,-0.4666975467789853,-0.4666975467789853,0.4666975467789853,0.7100009918212891,0.5930001258850099,24.375,23.49589992523194,23.61399993896485,23.73209995269776
2011-02-24,23.54000091552734,23.88500022888184,23.17499923706055,23.45999908447266,23.45999908447266,1887200,-0.4666975467789853,1.671067786229927,1.893340462085569,2.023553233656522,,24.30299949645996,24.36649971008301,23.04733339945475,,,24.02235672854431,24.09457630121996,22.92310704519988,,,24.0310675314389,23.2017385426959,0.8293289887430007,1.042282409705431,-4.113385295170748,4.113385295170748,4.113385295170748,0.0,-4.113385295170748,-4.113385295170748,4.113385295170748,4.113385295170748,-4.113385295170748,0.9599990844726598,0.6220000267028816,23.88500022888184,23.07039972305298,23.18899974822998,23.30759977340698
2011-02-25,23.60499954223633,24.42499923706055,23.46500015258789,24.42499923706055,24.42499923706055,747400,4.113385295170748,2.979305596241819,2.309138206969097,2.184836797008319,,24.18699951171875,24.42449970245361,23.17233339945475,,,24.15657089804973,24.15465319864552,23.02000331564251,,,24.09167240922685,23.29235044598217,0.799321963244676,0.9936903204132801,-0.6141311384415471,0.6141311384415471,0.6141311384415471,0.0,-0.6141311384415471,0.6141311384415471,0.6141311384415471,0.6141311384415471,-0.6141311384415471,0.7099990844726491,0.624749946594239,24.42499923706055,22.5166001701355,22.64100017547608,22.76540018081665
2011-02-28,24.03000068664551,24.73999977111816,24.03000068664551,24.57500076293945,24.57500076293945,1283000,0.6141311384415471,2.998326869674487,2.297635453140646,2.138263286180267,,24.08299980163574,24.47299976348877,23.3013334274292,,,24.29604751967964,24.23108002851714,23.12032573159715,,,24.16603061749032,23.3873615805716,0.7786690369187248,0.9506860637143691,1.159714500769847,-1.159714500769847,-1.159714500769847,0.0,1.159714500769847,-1.159714500769847,-1.159714500769847,-1.159714500769847,1.159714500769847,0.6350002288818324,0.5869999885559087,24.73999977111816,23.05054935455323,23.17549934387207,23.30044933319092
2011-03-01,24.6200008392334,24.80500030517578,24.17000007629395,24.29000091552734,24.29000091552734,1152800,-1.159714500769847,2.739463998336511,2.200746201395822,2.002408237221668,,24.06399993896484,24.43599987030029,23.38800010681152,,,24.29403198496221,24.24179291706445,23.19578864668942,,,24.18510297103448,23.45422375353128,0.7308792175031975,0.9067246944721349,-0.5146150485325588,0.5146150485325588,0.5146150485325588,0.0,-0.5146150485325588,0.5146150485325588,0.5146150485325588,0.5146150485325588,-0.5146150485325588,0.5499992370605398,0.5949999809265142,24.80500030517578,23.44859979629516,23.56599979400634,23.68339979171752
2011-03-02,24.17499923706055,24.70499992370605,24.15500068664551,24.41500091552734,24.41500091552734,1246000,0.5146150485325588,2.031623932192479,2.200985573456812,1.998533112536963,,24.23300018310547,24.42749996185303,23.44433345794678,,,24.33435496181725,24.27328528042134,23.27444750274348,,,24.22047188557185,23.52539243219766,0.6950794533741913,0.8643956462525462,-3.379065429672548,3.379065429672548,3.379065429672548,0.0,-3.379065429672548,3.379065429672548,3.379065429672548,3.379065429672548,-3.379065429672548,0.75,0.6060000419616702,24.70499992370605,23.49600034713745,23.61500034332275,23.73400033950806
2011-03-03,24.64999961853027,25.39999961853027,24.64999961853027,25.23999977111816,25.23999977111816,949800,3.379065429672548,2.190331095812696,2.35207785487966,2.116593467396171,,24.58900032043457,24.44599990844727,23.54300009409587,,,24.63623656491756,24.44905155145712,23.40125732650959,,,24.37732232950205,23.6524003832288,0.7249219462732484,0.8365009062566866,-0.2179092934807292,-0.2179092934807292,-0.2179092934807292,0.0,0.2179092934807292,-0.2179092934807292,-0.2179092934807292,-0.2179092934807292,0.2179092934807292,0.5300006866455007,0.5897500038146972,25.39999961853027,23.37179983139038,23.49299983978271,23.61419984817504
2011-03-04,25.16500091552734,25.41500091552734,24.88500022888184,25.18499946594238,25.18499946594238,774000,-0.2179092934807292,1.695057219106009,2.352343167850359,2.057054442922781,,24.74100036621093,24.46399993896484,23.68250007629394,,,24.81915753192584,24.58286026318171,23.51633746453752,,,24.50158035049287,23.76592624120758,0.7356541092852851,0.8163315468624064,-1.747066253878584,-1.747066253878584,-1.747066253878584,0.0,1.747066253878584,-1.747066253878584,-1.747066253878584,-1.747066253878584,1.747066253878584,1.245000839233391,0.6230000495910643,25.41500091552734,24.10254961013793,24.22049961090088,24.33844961166382
2011-03-07,25.23500061035156,25.41500091552734,24.17000007629395,24.7450008392334,24.7450008392334,1170000,-1.747066253878584,2.00058149351614,2.419531797340551,1.886864962587736,,24.77500038146972,24.42900009155273,23.80366675059001,,,24.79443863436169,24.61234036791839,23.59560606935661,,,24.53902965645295,23.83845028550579,0.7005793709471568,0.7931811116793566,0.3030868985541073,0.3030868985541073,0.3030868985541073,0.0,-0.3030868985541073,0.3030868985541073,0.3030868985541073,0.3030868985541073,-0.3030868985541073,0.5049991607666016,0.6289999961853023,25.41500091552734,24.044400806427,24.16900081634521,24.29360082626343
2011-03-08,24.78499984741211,25.10499954223633,24.60000038146973,24.81999969482422,24.81999969482422,747800,0.3030868985541073,1.862680829874701,2.22382300891625,1.886650395429898,,24.8810001373291,24.47250003814697,23.91866671244303,,,24.8029589878492,24.65009660917399,23.67459920648355,,,24.58225581620237,23.91115764915901,0.6710981670433647,0.7687645227521582,-2.618854256738029,-2.618854256738029,-2.618854256738029,0.0,2.618854256738029,-2.618854256738029,-2.618854256738029,-2.618854256738029,2.618854256738029,0.5899982452392614,0.6334999084472654,25.10499954223633,24.03120092391967,24.15700092315674,24.2828009223938
2011-03-09,24.70999908447266,24.70999908447266,24.1200008392334,24.17000007629395,24.17000007629395,989200,-2.618854256738029,2.307892055840473,2.104390480710497,1.951733120573748,,24.83199996948242,24.53250007629395,24.00433336893717,,,24.59197268399745,24.56280633046853,23.70656055292294,,,24.51883185621646,23.93033116228012,0.5885006939363464,0.7327117569889959,-2.937529952751889,-2.937529952751889,-2.937529952751889,0.0,2.937529952751889,-2.937529952751889,-2.937529952751889,-2.937529952751889,2.937529952751889,0.5749988555908203,0.6482498168945314,24.70999908447266,23.71129974365235,23.8379997253418,23.96469970703125
2011-03-10,23.76000022888184,23.8799991607666,23.30500030517578,23.45999908447266,23.45999908447266,1262400,-2.937529952751889,1.436869327191165,2.33328801307432,2.068662671105041,,24.47599983215332,24.53250007629395,24.04766667683919,,,24.21464815082252,24.36229592210564,23.69065336141002,,,24.35593450671741,23.89549174910919,0.4604427576082202,0.6782579571128409,-1.768972428485791,1.768972428485791,1.768972428485791,0.0,-1.768972428485791,-1.768972428485791,1.768972428485791,1.768972428485791,-1.768972428485791,0.8999996185302805,0.6732498168945314,23.8799991607666,23.28384948730469,23.4134994506836,23.5431494140625
2011-03-11,23.44499969482422,23.94000053405762,23.04000091552734,23.875,23.875,719400,1.768972428485791,2.017879754430211,1.965588150199144,2.101221991414505,,24.21399993896484,24.47750015258789,24.0943333307902,,,24.10143210054835,24.27369666354098,23.70254669293195,,,24.28194458260704,23.89397384176777,0.3879707408392683,0.6202005138581265,1.193716638375327,-1.193716638375327,-1.193716638375327,0.0,1.193716638375327,1.193716638375327,-1.193716638375327,-1.193716638375327,1.193716638375327,0.7000007629394496,0.6884998321533203,23.94000053405762,22.39884956359863,22.53349952697754,22.66814949035644
2011-03-14,23.70499992370605,24.07999992370605,23.3799991607666,23.59000015258789,23.59000015258789,991400,-1.193716638375327,1.984738640274103,1.964492324495042,2.104269523909122,,23.98299980163574,24.37900009155273,24.14249998728434,,,23.93095478456154,24.14938820700405,23.69528562581298,,,24.17549159337333,23.8714572721989,0.3040343211744307,0.5569672753213873,2.543452215297711,-2.543452215297711,-2.543452215297711,0.0,2.543452215297711,2.543452215297711,-2.543452215297711,-2.543452215297711,2.543452215297711,0.6549987792968821,0.6854997634887698,24.07999992370605,22.42530090332032,22.56300086975098,22.70070083618164
2011-03-15,22.68499946594238,23.22999954223633,22.57500076293945,22.98999977111816,22.98999977111816,1570200,-2.543452215297711,1.948524386091789,2.070533720632556,2.089740015422266,,23.61699981689453,24.24899997711181,24.1408332824707,,,23.61730311341375,23.93859030957025,23.64978331260687,,,23.9931082361033,23.8061641239707,0.1869441121326076,0.4829626426836314,0.6524559374668248,-0.6524559374668248,-0.6524559374668248,0.0,0.6524559374668248,0.6524559374668248,-0.6524559374668248,-0.6524559374668248,0.6524559374668248,0.5799999237060476,0.6792497634887692,23.22999954223633,22.57190044403076,22.70900039672851,22.84610034942627
2011-03-16,23.09000015258789,23.21999931335449,22.63999938964844,22.84000015258789,22.84000015258789,1529000,-0.6524559374668248,1.864099975884592,2.037788604729253,2.089769404317041,,23.35099983215332,24.09149990081787,24.12749996185303,,,23.3582021264718,23.73884664466436,23.59753923776693,,,23.81570699248554,23.73459642238678,0.08111057009876177,0.4025922281666575,-0.4816138774810617,-0.4816138774810617,0.4816138774810617,0.0,-0.4816138774810617,-0.4816138774810617,0.4816138774810617,0.4816138774810617,-0.4816138774810617,0.4449996948242188,0.6562498092651362,23.21999931335449,21.73565006256104,21.87150001525879,22.00734996795655
2011-03-17,23.13500022888184,23.39500045776367,22.95000076293945,22.95000076293945,22.95000076293945,1747200,0.4816138774810617,1.640573496226826,1.549342571024143,2.009731598415439,,23.24900016784668,23.8625,24.11449998219808,,,23.22213500529435,23.59542012071438,23.55576256197161,,,23.68252141870922,23.67647822539068,0.006043193318539863,0.323282421197034,-0.2178615921498841,-0.2178615921498841,0.2178615921498841,0.0,-0.2178615921498841,-0.2178615921498841,0.2178615921498841,0.2178615921498841,-0.2178615921498841,0.7299995422363317,0.6752497673034663,23.39500045776367,21.77624973297119,21.90749969482422,22.03874965667724
2011-03-18,23.3700008392334,23.54999923706055,22.81999969482422,23.0,23.0,1824400,0.2178615921498841,1.212000673667564,1.577645220588608,2.014289268158107,,23.07400016784668,23.64400005340576,24.11733328501384,,,23.14809000352957,23.48716191694812,23.51990691281215,,,23.57751812352319,23.62636872721359,-0.04885060369040417,0.2488558162195464,-2.195648525072181,-2.195648525072181,2.195648525072181,0.0,-2.195648525072181,-2.195648525072181,-2.195648525072181,2.195648525072181,-2.195648525072181,0.3599987030029297,0.6799996376037593,23.54999923706055,21.90945096969604,22.04450092315674,22.17955087661743
2011-03-21,23.36000061035156,23.59499931335449,23.23500061035156,23.5049991607666,23.5049991607666,1240600,2.195648525072181,1.73039314505826,1.815055243378252,2.090998630489116,,23.05699996948242,23.51999988555908,24.10283323923747,,,23.26705972260858,23.49040505218785,23.5189451223576,,,23.56636136002217,23.61737838895826,-0.05101702893608362,0.1888812471884204,-0.5956234928557245,-0.5956234928557245,0.5956234928557245,0.0,-0.5956234928557245,-0.5956234928557245,-0.5956234928557245,0.5956234928557245,-0.5956234928557245,0.4200000762939418,0.6684996604919423,23.59499931335449,22.05400003433228,22.18999996185303,22.32599988937378
2011-03-22,23.47999954223633,23.73999977111816,23.31999969482422,23.64500045776367,23.64500045776367,1078000,0.5956234928557245,1.03314741891957,1.831680329989819,2.012239747748635,,23.18800010681152,23.40249996185303,24.09016660054525,,,23.39303996766028,23.51851330774709,23.52707772464187,,,23.57845968275164,23.61942446812903,-0.04096478537739401,0.1429120406752575,0.04229320654779403,0.04229320654779403,-0.04229320654779403,0.0,0.04229320654779403,0.04229320654779403,0.04229320654779403,-0.04229320654779403,0.04229320654779403,0.4799995422363281,0.6514996528625477,23.73999977111816,22.12430006027222,22.2579999923706,22.39169992446899
