Date_INTU,Open_INTU,High_INTU,Low_INTU,Close_INTU,Adj Close_INTU,Volume_INTU,Daily Return(%)_INTU,Vol5_INTU,Vol10_INTU,Vol20_INTU,Vol60_INTU,SMA5_INTU,SMA10_INTU,SMA30_INTU,SMA60_INTU,SMA100_INTU,EMA5_INTU,EMA10_INTU,EMA30_INTU,EMA60_INTU,EMA100_INTU,Short12_INTU,Long26_INTU,MACD_INTU,SIGNAL9_INTU,Ret5/10_INTU,Ret10/30_INTU,Ret30/60_INTU,Ret30/100_INTU,Emaret5/10_INTU,Emaret10/30_INTU,Emaret30/60_INTU,Emaret30/100_INTU,RetMACD_INTU,DayRange_INTU,average20r_INTU,PRVHI_INTU,HitLevel_INTU,hitlevel_2_INTU,hitlevel_1.8_INTU
2011-01-18,46.81999969482422,47.5,46.5,47.34999847412109,42.82377624511719,4457200,0.78756691249458,1.188153339984237,0.9572019027961006,,,46.86399993896485,47.67900009155274,,,,47.17982133779016,47.82209098122335,,,,,,,,-0.1056030694175326,0.1056030694175326,0.0,0.0,-0.1056030694175326,-0.1056030694175326,0.1056030694175326,0.0,0.0,0.6899986267089844,,,,,
2011-01-19,47.25,47.7599983215332,47.06999969482422,47.40000152587891,42.8690071105957,3161700,0.1056030694175326,0.938825741919151,0.9511882494491434,,,46.93400039672851,47.49000015258789,,,,47.25321473381975,47.74534744388799,,,,47.83500035603841,,,,0.4641375814788072,-0.4641375814788072,0.0,0.0,0.4641375814788072,0.4641375814788072,-0.4641375814788072,0.0,0.0,0.69000244140625,,,,,
2011-01-20,47.47999954223633,47.54000091552734,46.84999847412109,47.18000030517578,42.67003631591797,3188500,-0.4641375814788072,0.7942776713144265,0.917362966291847,,,47.05400009155274,47.33400001525879,,,,47.22880992427176,47.64255705503122,,,,47.73423111744416,,,,0.678252846024492,-0.678252846024492,0.0,0.0,0.678252846024492,0.678252846024492,-0.678252846024492,0.0,0.0,0.6599998474120952,,,,,
2011-01-21,47.20999908447266,47.47000122070312,46.81000137329102,46.86000061035156,42.38061904907227,2523500,-0.678252846024492,0.8453669079812435,0.9041962016612802,,,47.15400009155273,47.19000015258789,,,,47.10587348629836,47.50027406508946,,,,47.59973411635299,,,,-0.5548406277138962,0.5548406277138962,0.0,0.0,-0.5548406277138962,-0.5548406277138962,0.5548406277138962,0.0,0.0,0.7099990844726491,,,,,
2011-01-24,47.0,47.36000061035156,46.65000152587891,47.11999893188477,42.61576843261719,1777800,0.5548406277138962,0.6316707312013466,0.9331967610450286,,,47.18199996948242,47.06300010681152,,,,47.1105819681605,47.43113313177951,,,,47.52592870335788,,,,-1.315787236712429,-1.315787236712429,0.0,0.0,1.315787236712429,1.315787236712429,-1.315787236712429,0.0,0.0,0.7300033569336009,,,,,
2011-01-25,46.90000152587891,46.90000152587891,46.16999816894531,46.5,42.05503082275391,2805700,-1.315787236712429,0.721002308790907,0.9323400393272298,,,47.01200027465821,46.93800010681152,,,,46.90705464544034,47.26183619872869,,,,47.3680935182259,,,,1.333331036311339,1.333331036311339,0.0,0.0,-1.333331036311339,-1.333331036311339,1.333331036311339,0.0,0.0,1.160003662109375,,,,,
2011-01-26,46.41999816894531,47.33000183105469,46.16999816894531,47.11999893188477,42.61576843261719,3463800,1.333331036311339,1.052067616229945,0.9504187526701141,,,46.95599975585937,46.94500007629394,,,,46.97803607425516,47.23604760475707,,,,47.32992512032726,,,,0.4032309968446979,0.4032309968446979,0.0,0.0,-0.4032309968446979,-0.4032309968446979,0.4032309968446979,0.0,0.0,0.4499969482421946,,,,,
2011-01-27,47.18999862670898,47.52999877929688,47.08000183105469,47.31000137329102,42.78759765625,1995600,0.4032309968446979,1.051410134798769,0.8847288370220672,,,46.98199996948242,47.01800003051758,,,,47.08869117393378,47.24949374449051,,,,47.32685992847554,,,,1.14140963824239,-1.14140963824239,0.0,0.0,1.14140963824239,1.14140963824239,-1.14140963824239,0.0,0.0,1.649997711181641,,,,,
2011-01-28,47.54000091552734,47.66999816894531,46.02000045776367,46.77000045776367,42.29921722412109,2800800,-1.14140963824239,1.148567529757452,0.9598984132315221,,,46.96399993896485,47.05900001525879,,,,46.98246093521041,47.16231314690381,,,,47.24118924067371,,,,-0.3420993069191854,0.3420993069191854,0.0,0.0,-0.3420993069191854,-0.3420993069191854,0.3420993069191854,0.0,0.0,0.8799972534179545,,,,,
2011-01-31,46.63000106811523,46.93999862670898,46.06000137329102,46.93000030517578,42.44392395019531,2264000,0.3420993069191854,1.125039222575891,0.8631783364386614,,,46.92600021362305,47.05400009155274,,,,46.96497405853221,47.12007444840781,,,,47.19331401982787,,,,-1.363731910263495,1.363731910263495,0.0,0.0,-1.363731910263495,-1.363731910263495,1.363731910263495,0.0,0.0,0.6899986267089844,0.8855001449584939,46.93999862670898,,,
2011-02-01,47.15000152587891,47.66999816894531,46.97999954223633,47.56999969482422,43.02273559570312,2151700,1.363731910263495,1.01993558543155,0.9381068578220062,0.9654261199640161,,47.14000015258789,47.07600021362305,,,,47.16664927062955,47.20187903866533,,,,47.251265662135,,,,0.5045231868961247,0.5045231868961247,0.0,0.0,-0.5045231868961247,-0.5045231868961247,0.5045231868961247,0.0,0.0,0.5600013732910227,0.8455001831054669,47.66999816894531,44.99189830780029,45.16899833679199,45.34609836578369
2011-02-02,47.5,48.0,47.43999862670898,47.81000137329102,43.23981094360352,1906800,0.5045231868961247,0.903229097298296,0.9491356840459729,0.9565618500090414,,47.27800064086914,47.11700019836426,,,,47.3810999715167,47.31244673587,,,,47.33722500231285,,,,0.8157276269527632,0.8157276269527632,0.0,0.0,-0.8157276269527632,0.8157276269527632,0.8157276269527632,0.0,0.0,0.80999755859375,0.8220001220703107,48.0,45.80989776611329,45.97899780273438,46.14809783935547
2011-02-03,47.56999969482422,48.29999923706055,47.4900016784668,48.20000076293945,43.59252548217773,1827000,0.8157276269527632,0.933965982115998,0.9523642016931829,0.9511925804318531,,47.45600051879883,47.21900024414062,,,,47.65406690199096,47.47382019533717,,,,47.46995973471694,,,,0.4149393356301334,0.4149393356301334,0.0,0.0,-0.4149393356301334,0.4149393356301334,0.4149393356301334,0.0,0.0,0.9099998474121094,0.8309999465942361,48.29999923706055,46.19159973144532,46.35599975585938,46.52039978027344
2011-02-04,47.91999816894531,48.54000091552734,47.63000106811523,48.40000152587891,43.77341079711914,1988300,0.4149393356301334,0.4185692623222645,0.8992924536328047,0.9346095157729589,,47.78200073242188,47.37300033569336,,,,47.90271177662028,47.64221680089021,,,,47.6130430872034,,,,0.8057838375064827,0.8057838375064827,0.0,0.0,-0.8057838375064827,0.8057838375064827,0.8057838375064827,0.0,0.0,0.7700004577636861,0.8304998397827138,48.54000091552734,46.47179935455323,46.63799934387207,46.80419933319092
2011-02-07,48.34000015258789,48.90000152587891,48.13000106811523,48.79000091552734,44.12613677978516,1672700,0.8057838375064827,0.3714285081944965,0.9097805152114268,0.950728993586522,,48.15400085449219,47.54000053405762,,,,48.19847482292263,47.85090482173332,,,,47.79411352233016,,,,0.4918996910556863,0.4918996910556863,0.0,0.0,-0.4918996910556863,0.4918996910556863,0.4918996910556863,0.0,0.0,0.5900001525878906,0.8339998245239247,48.90000152587891,46.71290126800537,46.87900123596191,47.04510120391845
2011-02-08,48.95000076293945,49.18999862670898,48.59999847412109,49.02999877929688,44.34317398071289,1863300,0.4918996910556863,0.1895509227089907,0.6958894316532854,0.8984471890251922,,48.44600067138672,47.79300041198731,,,,48.47564947504739,48.06528554129034,,,,47.98424971570965,47.677308009221,0.3069417064886508,,-0.3263305147779648,-0.3263305147779648,0.0,0.0,0.3263305147779648,-0.3263305147779648,-0.3263305147779648,0.0,0.0,0.80999755859375,0.8304996490478509,49.18999862670898,47.06520191192628,47.23200187683106,47.39880184173585
2011-02-09,49.27999877929688,49.38999938964844,48.58000183105469,48.86999893188477,44.19849395751953,2001500,-0.3263305147779648,0.4651753223478795,0.6816736583615429,0.8245893541623522,,48.65800018310547,47.9680004119873,,,,48.60709929399319,48.21159706685296,,,,48.12051882589044,47.76565548497387,0.3548633409165731,,3.417233517787099,3.417233517787099,0.0,0.0,-3.417233517787099,3.417233517787099,3.417233517787099,0.0,0.0,2.060001373291009,0.8904996871948228,49.38999938964844,47.36289939880371,47.52899932861327,47.69509925842284
2011-02-10,48.65999984741211,50.72000122070312,48.65999984741211,50.54000091552734,45.70885848999023,3493700,3.417233517787099,1.434628167826834,1.181983845687559,1.049243423367478,,49.12600021362304,48.29100036621094,,,,49.25139983450457,48.63494322115739,,,,48.49274683968073,47.97116255390376,0.5215842857769744,,0.1582865352360103,0.1582865352360103,0.0,0.0,-0.1582865352360103,0.1582865352360103,0.1582865352360103,0.0,0.0,0.6300010681152344,0.8774997711181634,50.72000122070312,47.43090007781983,47.60900001525879,47.78709995269776
2011-02-11,50.33000183105469,50.70000076293945,50.06999969482422,50.61999893188477,45.78119659423828,2010500,0.1582865352360103,1.46334147663111,1.02135883435479,1.030516234356066,,49.56999969482422,48.67600021362305,,,,49.70759953363131,48.99586244128963,,,,48.82001639232751,48.16737265597642,0.652643736351088,,0.3358395638674782,0.3358395638674782,0.0,0.0,-0.3358395638674782,0.3358395638674782,0.3358395638674782,0.0,0.0,0.9099998474121094,0.8679998397827144,50.70000076293945,48.78950172424316,48.96500167846679,49.14050163269042
2011-02-14,50.45999908447266,51.09999847412109,50.18999862670898,50.79000091552734,45.9349479675293,2391100,0.3358395638674782,1.486566092459925,1.021671702455916,1.00900675478323,,49.96999969482422,49.0620002746582,48.01433359781901,,,50.06839999426332,49.32206943660557,48.01433359781901,,,49.12309093435826,48.36164141594315,0.7614495184151053,,-1.988584599378655,-1.988584599378655,-1.988584599378655,0.0,1.988584599378655,-1.988584599378655,-1.988584599378655,-1.988584599378655,0.0,1.209999084472663,0.8784997940063477,51.09999847412109,48.79040111541748,48.96400108337402,49.13760105133057
2011-02-15,50.43999862670898,50.93000030517578,49.72000122070312,49.77999877929688,45.02149963378906,3514900,-1.988584599378655,1.960010271572743,1.321472753553118,1.135277256045137,,50.11999969482422,49.28300018310547,48.01266682942708,,,49.97226625594118,49.4053293170949,48.12824748049501,,,49.22415367973343,48.46670492433972,0.7574487553937033,,0.6830055462542399,0.6830055462542399,0.6830055462542399,0.0,-0.6830055462542399,0.6830055462542399,0.6830055462542399,0.6830055462542399,0.0,1.130001068115234,0.9004999160766601,50.93000030517578,49.16729892730712,49.34299888610839,49.51869884490966
2011-02-16,49.90000152587891,50.54999923706055,49.41999816894531,50.11999893188477,45.3289909362793,3215400,0.6830055462542399,1.928618324784807,1.32330097164723,1.138571442484668,,50.36999969482422,49.51399993896484,48.04033342997233,,,50.02151048125572,49.53526924705669,48.25674757413306,,,49.36197602621824,48.58917114712084,0.7728048790974,,0.6384670822900412,0.6384670822900412,0.6384670822900412,0.0,-0.6384670822900412,0.6384670822900412,0.6384670822900412,0.6384670822900412,0.0,0.9399986267089915,0.9129997253417972,50.54999923706055,48.94890048980713,49.12900047302246,49.30910045623779
2011-02-17,50.2400016784668,50.65999984741211,49.72000122070312,50.43999862670898,45.618408203125,3203800,0.6384670822900412,1.113604902759502,1.319497477841126,1.126998793793405,,50.34999923706054,49.73799972534179,48.09699999491374,,,50.16100652974014,49.69976549790255,48.39760248075086,,,49.52782565706297,48.72626947894219,0.8015561781207836,,7.275975582004173,7.275975582004173,7.275975582004173,0.0,-7.275975582004173,7.275975582004173,7.275975582004173,7.275975582004173,0.0,3.130001068115234,1.036499786376954,50.65999984741211,48.54139984130859,48.72399978637695,48.90659973144531
2011-02-18,51.54999923706055,54.68000030517578,51.54999923706055,54.11000061035156,48.93758773803711,8126500,7.275975582004173,3.472586713999129,2.524895288844935,1.892225476841682,,51.04799957275391,50.30899963378906,48.29066670735677,,,51.47733788994395,50.50162642743873,48.76614429556381,,,50.2327756498766,49.1250643775651,1.107711272311498,0.6707781858746418,-2.347071601253528,-2.347071601253528,-2.347071601253528,0.0,2.347071601253528,-2.347071601253528,-2.347071601253528,-2.347071601253528,-2.347071601253528,1.279998779296868,1.064999771118165,54.68000030517578,48.37970031738281,48.5870002746582,48.79430023193359
2011-02-22,53.36000061035156,53.68000030517578,52.40000152587891,52.84000015258789,47.78898620605469,4715000,-2.347071601253528,3.861495728485353,2.758573090775161,2.01435462871501,,51.45799942016602,50.71399955749511,48.43900006612142,,,51.9315586441586,50.92678528655675,49.0289737056944,,,50.63388711183218,49.40024480534457,1.23364230648761,0.7833510099972355,-1.58970505329711,-1.58970505329711,-1.58970505329711,0.0,1.58970505329711,-1.58970505329711,-1.58970505329711,-1.58970505329711,-1.58970505329711,1.569999694824219,1.106999588012696,53.68000030517578,52.33700080871581,52.55000076293945,52.76300071716308
2011-02-23,52.66999816894531,52.88999938964844,51.31999969482422,52.0,47.0292854309082,3148600,-1.58970505329711,3.791618811557101,2.8637776653825,2.02889627628011,,51.90199966430664,51.01099967956543,48.58066673278809,,,51.95437242943908,51.12191523445552,49.22065282145606,,,50.84405832539646,49.59281926420794,1.251239061188521,0.8769286202354927,-0.6153840285081129,-0.6153840285081129,-0.6153840285081129,0.0,0.6153840285081129,-0.6153840285081129,-0.6153840285081129,-0.6153840285081129,-0.6153840285081129,1.580001831054688,1.127999496459962,52.88999938964844,51.24460121154785,51.46600112915039,51.68740104675293
2011-02-24,51.86999893188477,52.25,50.66999816894531,51.68000030517578,46.73987197875977,4265600,-0.6153840285081129,3.856847080882674,2.875887913738781,2.037565416014235,,52.21399993896485,51.29199981689453,48.73500010172526,,,51.86291505468465,51.22338524731374,49.37932040105088,,,50.97266478382405,49.7474252672426,1.225239516581453,0.9465907995046848,1.393191208303889,1.393191208303889,1.393191208303889,0.0,-1.393191208303889,1.393191208303889,1.393191208303889,1.393191208303889,1.393191208303889,1.11000061035157,1.16099967956543,52.25,50.40840049743652,50.63400039672852,50.85960029602051
2011-02-25,51.86999893188477,52.79999923706055,51.68999862670898,52.40000152587891,47.39104080200195,2252400,1.393191208303889,3.86993085583653,2.722464691161588,2.047548263119771,,52.60600051879883,51.47799987792969,48.92900009155274,,,52.04194387841607,51.43731547978013,49.57420305426559,,,51.19225505183249,49.94391239751196,1.248342654320531,1.006941170467854,0.3435120227751844,0.3435120227751844,0.3435120227751844,0.0,-0.3435120227751844,0.3435120227751844,0.3435120227751844,0.3435120227751844,0.3435120227751844,0.7800025939941406,1.117499923706055,52.79999923706055,49.69580070495606,49.92800064086914,50.16020057678222
2011-02-28,52.47000122070312,52.97000122070312,52.18999862670898,52.58000183105469,47.55384063720703,2393900,0.3435120227751844,1.490656472861606,2.721309618789108,2.010273059247323,,52.30000076293945,51.67400016784668,49.13633346557617,,,52.22129652929561,51.64507663455733,49.76812555599392,,,51.40575455632821,50.13917828147808,1.266576274850131,1.05886819134431,-2.206168926803377,-2.206168926803377,-2.206168926803377,0.0,2.206168926803377,-2.206168926803377,-2.206168926803377,-2.206168926803377,-2.206168926803377,1.780002593994141,1.162500190734865,52.97000122070312,50.34149940490722,50.56499938964843,50.78849937438964
2011-03-01,52.59999847412109,52.90000152587891,51.11999893188477,51.41999816894531,46.50472259521484,2226800,-2.206168926803377,1.449256239739815,2.845215522274243,2.106331256307598,,52.01600036621094,51.73699989318848,49.28433341979981,,,51.95419707584552,51.60415327717332,49.87469798263595,,,51.40794588134623,50.23405382869788,1.173892052648348,1.081872963605117,0.7001178980379448,0.7001178980379448,0.7001178980379448,0.0,-0.7001178980379448,0.7001178980379448,0.7001178980379448,0.7001178980379448,0.7001178980379448,0.6800003051757812,1.162000274658205,52.90000152587891,50.41250080108642,50.64500083923339,50.87750087738036
2011-03-02,51.54000091552734,52.02000045776367,51.34000015258789,51.77999877929688,46.8303108215332,1294000,0.7001178980379448,1.393325378757388,2.745026306732397,2.096857056391102,,51.97200012207031,51.93699989318848,49.43200009663899,,,51.89613097699598,51.63612518665033,49.9976206146786,,,51.46518478872325,50.348568269483,1.116616519240253,1.088821674732145,2.163002651575651,2.163002651575651,2.163002651575651,0.0,-2.163002651575651,2.163002651575651,2.163002651575651,2.163002651575651,2.163002651575651,1.450000762939453,1.206500244140626,52.02000045776367,50.34360092163087,50.5760009765625,50.80840103149414
2011-03-03,52.20000076293945,53.61000061035156,52.15999984741211,52.90000152587891,47.84324645996094,2808700,2.163002651575651,1.65446308633994,2.799680416061047,2.131826140393531,,52.21600036621093,52.21500015258789,49.61533342997233,,,52.23075449329029,51.86592088469189,50.18487099604636,,,51.68592582520873,50.53756332551232,1.148362499696411,1.100729839724998,-0.1701326086802893,-0.1701326086802893,-0.1701326086802893,0.0,0.1701326086802893,-0.1701326086802893,-0.1701326086802893,-0.1701326086802893,-0.1701326086802893,1.069999694824219,1.21950035095215,53.61000061035156,49.36569992065429,49.60699996948242,49.84830001831055
2011-03-04,52.84999847412109,53.18000030517578,52.11000061035156,52.81000137329102,47.76184463500977,1822100,-0.1701326086802893,1.584691023798252,2.809323073491229,2.136220784336384,,52.29800033569336,52.45200042724609,49.80300013224284,,,52.42383678662387,52.03757188261901,50.35423424619118,,,51.85886052491369,50.70589206979223,1.152968455121467,1.111177562804292,1.666353049103133,-1.666353049103133,-1.666353049103133,0.0,1.666353049103133,-1.666353049103133,-1.666353049103133,-1.666353049103133,-1.666353049103133,2.060001373291016,1.277000427246095,53.18000030517578,50.92709983825684,51.17099990844726,51.41489997863769
2011-03-07,53.11000061035156,53.2400016784668,51.18000030517578,51.93000030517578,46.96597290039062,2070700,-1.666353049103133,1.772240415147502,1.55346193241978,2.189529518760045,,52.16800003051758,52.23400039672852,49.97200012207031,,,52.25922462614118,52.01801341399296,50.45589657257729,,,51.86980510649248,50.79656675389472,1.073238352597762,1.103589720762986,-0.3466210362371997,0.3466210362371997,0.3466210362371997,0.0,-0.3466210362371997,0.3466210362371997,0.3466210362371997,0.3466210362371997,-0.3466210362371997,1.029998779296875,1.290000343322754,53.2400016784668,50.37059936523437,50.62599945068359,50.88139953613281
2011-03-08,51.97000122070312,52.54999923706055,51.52000045776367,52.11000061035156,47.12876892089844,2189100,0.3466210362371997,1.389010700519955,1.404645255697023,2.187178945685914,,52.30600051879883,52.16100044250489,50.13833351135254,,,52.20948328754464,52.03473835878543,50.56261296211112,,,51.90675826093234,50.8938581506693,1.012900110263033,1.085451798662995,-0.8635593123559879,-0.8635593123559879,-0.8635593123559879,0.0,0.8635593123559879,-0.8635593123559879,-0.8635593123559879,-0.8635593123559879,0.8635593123559879,1.099998474121094,1.315500259399415,52.54999923706055,50.40200092315673,50.66000099182129,50.91800106048584
2011-03-09,51.9900016784668,52.04999923706055,50.95000076293945,51.65999984741211,46.72177886962891,2086300,-0.8635593123559879,1.444202793523237,1.337995388564748,2.203550755243708,,52.28200073242188,52.1270004272461,50.31033350626628,,,52.0263221408338,51.96660408399028,50.6334121160015,,,51.86879542808307,50.95060938746506,0.9181860406180036,1.051998647053997,-3.503680562596235,-3.503680562596235,-3.503680562596235,0.0,3.503680562596235,-3.503680562596235,-3.503680562596235,-3.503680562596235,3.503680562596235,1.340000152587891,1.342000389099121,52.04999923706055,49.65589866638184,49.91899871826172,50.1820987701416
2011-03-10,50.86000061035156,50.93999862670898,49.59999847412109,49.84999847412109,45.08480072021484,5058300,-3.503680562596235,1.507166321747933,1.726997931147566,2.358935413614007,,51.67200012207032,51.94400024414062,50.40133349100748,,,51.30088091859623,51.58176670037769,50.58286930039631,,,51.55821128131969,50.86908265314329,0.6891286281763982,0.9794246432784774,0.7823458406942297,-0.7823458406942297,-0.7823458406942297,0.0,0.7823458406942297,0.7823458406942297,-0.7823458406942297,-0.7823458406942297,0.7823458406942297,0.7400016784667969,1.276000404357911,50.93999862670898,49.09759838104248,49.36599845886231,49.63439853668213
2011-03-11,49.72999954223633,50.0,49.2599983215332,49.45999908447266,44.73207473754883,2855700,-0.7823458406942297,1.428289312223849,1.617045014529233,2.234084508732187,,51.00199966430664,51.65,50.47300008138021,,,50.68725364055504,51.19599077021314,50.51042606065931,,,51.23540940488168,50.76470609250102,0.4707033123806639,0.8776803770989148,0.06065260786933545,-0.06065260786933545,-0.06065260786933545,0.0,0.06065260786933545,0.06065260786933545,-0.06065260786933545,-0.06065260786933545,0.06065260786933545,1.139999389648438,1.301500320434571,50.0,48.13279773712157,48.38799781799315,48.64319789886473
2011-03-14,49.2400016784668,49.97999954223633,48.84000015258789,49.43000030517578,44.70493698120117,2190500,-0.06065260786933545,1.502202336846093,1.596768916023992,2.233367250008758,,50.50199966430664,51.33499984741211,50.56166674296061,,,50.26816919542863,50.8749015947518,50.44072117320876,,,50.95765415877308,50.66583899714359,0.2918151616294935,0.7605073340050306,0.9103798506194503,-0.9103798506194503,-0.9103798506194503,0.0,0.9103798506194503,0.9103798506194503,-0.9103798506194503,-0.9103798506194503,0.9103798506194503,1.409999847412116,1.326500320434571,49.97999954223633,47.13669929504395,47.39699935913086,47.65729942321777
2011-03-15,48.04999923706055,49.2599983215332,47.84999847412109,48.97999954223633,44.29794692993164,2099500,-0.9103798506194503,1.32038384851407,1.502104887603812,2.23807355696818,,49.87599945068359,51.09099998474121,50.63000005086263,,,49.8387793110312,50.53037394883989,50.34648106798473,,,50.65339960238281,50.54096200048379,0.1124376018990176,0.630893387583828,0.959577838088452,-0.959577838088452,-0.959577838088452,0.0,0.959577838088452,0.959577838088452,-0.959577838088452,-0.959577838088452,0.959577838088452,0.7600021362304688,1.304000473022462,49.2599983215332,47.06169883728027,47.32699890136718,47.5922989654541
2011-03-16,48.66999816894531,49.02000045776367,48.2599983215332,48.5099983215332,43.87289428710938,2806400,-0.959577838088452,1.314513975405319,1.44860860549724,2.205364856493667,,49.24599914550781,50.76399993896484,50.6613333384196,,,49.39585231453187,50.16303292569322,50.22799831014915,,,50.32364555917518,50.39052024648745,-0.06687468731227142,0.4913397726046081,0.1649103671931306,-0.1649103671931306,-0.1649103671931306,0.0,0.1649103671931306,0.1649103671931306,0.1649103671931306,-0.1649103671931306,0.1649103671931306,0.8500022888183594,1.290000534057618,49.02000045776367,46.39119728088379,46.65199737548828,46.91279747009277
2011-03-17,49.2400016784668,49.2400016784668,48.38999938964844,48.43000030517578,43.80055236816406,2636800,-0.1649103671931306,0.4289805236724708,1.09086532144205,2.197523710788855,,48.96199951171875,50.31699981689453,50.68199996948242,,,49.07390164474651,49.84793608559914,50.11199843886055,,,50.03231552009835,50.24529654713104,-0.21298102703269,0.3504756126771486,-3.076600979517841,-3.076600979517841,3.076600979517841,0.0,-3.076600979517841,-3.076600979517841,-3.076600979517841,3.076600979517841,-3.076600979517841,1.959999084472649,1.341000556945801,49.2400016784668,46.18199928283691,46.43999938964843,46.69799949645996
2011-03-18,50.0,51.66999816894531,49.70999908447266,49.91999816894531,45.14811325073242,7522700,3.076600979517841,1.662334588597782,1.658791718130226,2.308337698490088,,49.05399932861328,50.02799949645996,50.73933321634929,,,49.35593381947945,49.86103828257117,50.09961132467247,,,50.01503592761327,50.22120037096914,-0.2061644433558669,0.2391476014705455,-1.08173264289757,-1.08173264289757,1.08173264289757,0.0,-1.08173264289757,-1.08173264289757,-1.08173264289757,1.08173264289757,-1.08173264289757,1.269996643066399,1.248000335693359,51.66999816894531,46.28980045318603,46.5580005645752,46.82620067596436
2011-03-21,50.45000076293945,51.34999847412109,50.08000183105469,50.45999908447266,45.63648986816406,2413800,1.08173264289757,1.696361873570762,1.680573795804352,1.576419685462086,,49.25999908447265,49.88099937438965,50.80799980163575,,,49.72395557447719,49.96994024655326,50.12286214788539,,,50.08349179789933,50.23888916456199,-0.1553973666626618,0.160238607843904,1.28814451639904,1.28814451639904,-1.28814451639904,0.0,1.28814451639904,1.28814451639904,1.28814451639904,-1.28814451639904,1.28814451639904,0.6700019836425852,1.217500495910645,51.34999847412109,48.92439743041992,49.1739974975586,49.42359756469727
2011-03-22,50.38000106811523,50.40000152587891,49.72999954223633,49.81000137329102,45.04862594604492,2099800,-1.28814451639904,1.77717656147344,1.692958545500088,1.522196973404663,,49.42599945068359,49.65099945068359,50.84199981689453,,,49.75263750741514,49.94086045141466,50.10267758178252,,,50.04141634795958,50.20711969854192,-0.1657033505823335,0.0950502161586565,-1.22464721709761,-1.22464721709761,1.22464721709761,0.0,-1.22464721709761,-1.22464721709761,-1.22464721709761,1.22464721709761,-1.22464721709761,1.110000610351562,1.194500541687012,50.40000152587891,48.67149738311767,48.9149974822998,49.15849758148192
