Date_ZBRA,Open_ZBRA,High_ZBRA,Low_ZBRA,Close_ZBRA,Adj Close_ZBRA,Volume_ZBRA,Daily Return(%)_ZBRA,Vol5_ZBRA,Vol10_ZBRA,Vol20_ZBRA,Vol60_ZBRA,SMA5_ZBRA,SMA10_ZBRA,SMA30_ZBRA,SMA60_ZBRA,SMA100_ZBRA,EMA5_ZBRA,EMA10_ZBRA,EMA30_ZBRA,EMA60_ZBRA,EMA100_ZBRA,Short12_ZBRA,Long26_ZBRA,MACD_ZBRA,SIGNAL9_ZBRA,Ret5/10_ZBRA,Ret10/30_ZBRA,Ret30/60_ZBRA,Ret30/100_ZBRA,Emaret5/10_ZBRA,Emaret10/30_ZBRA,Emaret30/60_ZBRA,Emaret30/100_ZBRA,RetMACD_ZBRA,DayRange_ZBRA,average20r_ZBRA,PRVHI_ZBRA,HitLevel_ZBRA,hitlevel_2_ZBRA,hitlevel_1.8_ZBRA
2011-02-09,39.93999862670898,41.0,39.93999862670898,40.70000076293945,40.70000076293945,222900,1.218606539725108,0.6772098904860858,1.562311761029207,1.282039385386462,,40.35800018310547,39.82200012207031,,,,40.30599559018282,39.908297139677,,,,39.76964712948394,38.9293446337056,0.8403024957783458,,0.6142506027362158,0.6142506027362158,0.0,0.0,-0.6142506027362158,0.6142506027362158,0.6142506027362158,0.0,0.0,0.700000762939446,0.8380001068115241,41.0,38.86850059509277,39.03500061035156,39.20150062561035
2011-02-10,40.68999862670898,41.22999954223633,40.52999877929688,40.95000076293945,40.95000076293945,90500,0.6142506027362158,0.6699949391108296,1.556843169927316,1.283328378305894,,40.53199996948242,39.97100028991699,,,,40.5206639811017,40.09769779845199,,,,39.95123999616941,39.0790228655007,0.8722171306687088,,0.5616594333362802,0.5616594333362802,0.0,0.0,-0.5616594333362802,0.5616594333362802,0.5616594333362802,0.0,0.0,0.7299995422363281,0.8560001373291023,41.22999954223633,39.15639976501465,39.32399978637695,39.49159980773926
2011-02-11,40.75,41.47999954223633,40.75,41.18000030517578,41.18000030517578,154800,0.5616594333362802,0.6617268265373393,1.001107798713774,1.282620285149154,,40.69800033569336,40.26200027465821,,,,40.74044275579306,40.29448007240177,,,,40.14028004370884,39.23465082399515,0.9056292197136955,,-0.194273507678045,-0.194273507678045,0.0,0.0,0.194273507678045,-0.194273507678045,-0.194273507678045,0.0,0.0,0.6900024414062358,0.8755002975463867,41.47999954223633,39.3467992401123,39.51799926757813,39.68919929504394
2011-02-14,41.09999847412109,41.47000122070312,40.77999877929688,41.09999847412109,41.09999847412109,151100,-0.194273507678045,0.7160856053643363,0.9850515814149409,1.27996373860517,,40.82799987792968,40.48199996948242,39.0803332010905,,,40.86029466190241,40.44093796362346,39.0803332010905,,,40.28792903300304,39.37282472400448,0.9151043089985578,,-6.37469350159334,-6.37469350159334,-6.37469350159334,0.0,6.37469350159334,-6.37469350159334,-6.37469350159334,-6.37469350159334,0.0,2.049999237060547,0.9455001831054688,41.47000122070312,39.55389888763428,39.72899894714355,39.90409900665284
2011-02-15,39.63999938964844,39.88999938964844,37.84000015258789,38.47999954223633,38.47999954223633,540400,-6.37469350159334,3.13715711956758,2.189303600692346,1.961231009479149,,40.48199996948242,40.32999992370605,39.08966649373372,,,40.06686295534705,40.08440370518943,39.04160199729345,,,40.00978603442355,39.30668952535499,0.7030965090685584,,0.3898168598319623,0.3898168598319623,0.3898168598319623,0.0,-0.3898168598319623,-0.3898168598319623,0.3898168598319623,0.3898168598319623,0.0,0.4599990844726562,0.9125001907348629,39.88999938964844,39.38990081787109,39.57900085449218,39.76810089111327
2011-02-16,38.7400016784668,38.79999923706055,38.34000015258789,38.63000106811523,38.63000106811523,300200,0.3898168598319623,3.021286953223237,2.20122470780849,1.947948594233154,,40.06800003051758,40.21300010681152,39.11599985758463,,,39.58790899293645,39.81996686208502,39.0150470986368,,,39.79751142422227,39.25656445444834,0.540946969773934,,-1.449644170618379,1.449644170618379,1.449644170618379,0.0,-1.449644170618379,-1.449644170618379,1.449644170618379,1.449644170618379,0.0,1.090000152587891,0.9330001831054684,38.79999923706055,37.88249897003174,38.06499900817871,38.24749904632569
2011-02-17,38.54999923706055,39.5099983215332,38.41999816894531,39.18999862670898,39.18999862670898,294200,1.449644170618379,3.153139593895772,2.250189418456551,1.958068758814935,,39.71599960327148,40.12399978637696,39.16233317057291,,,39.45527220419396,39.70542718292574,39.0263342939963,,,39.70404791691254,39.25163365239357,0.4524142645189642,,-0.5103362336000559,0.5103362336000559,0.5103362336000559,0.0,-0.5103362336000559,-0.5103362336000559,0.5103362336000559,0.5103362336000559,0.0,1.009998321533196,0.9435001373291012,39.5099983215332,36.74739883422852,36.93399887084961,37.1205989074707
2011-02-18,38.88999938964844,39.84999847412109,38.84000015258789,39.38999938964844,39.38999938964844,373700,0.5103362336000559,3.147540676630981,2.243722223030347,1.943122473453921,,39.35799942016602,40.02799987792969,39.22599983215332,,,39.43351459934546,39.64807667505714,39.04979655823193,,,39.65573275887191,39.2618829662643,0.3938497926076039,0.7151511634625112,2.564098342683992,-2.564098342683992,-2.564098342683992,0.0,2.564098342683992,2.564098342683992,-2.564098342683992,-2.564098342683992,2.564098342683992,1.220001220703125,0.9550001144409176,39.84999847412109,37.43429801940918,37.622998046875,37.81169807434082
2011-02-22,39.04000091552734,39.47999954223633,38.2599983215332,38.38000106811523,38.38000106811523,521200,-2.564098342683992,3.203209956883148,2.352554686267021,1.998200165529483,,38.81399993896484,39.82099990844726,39.25199991861979,,,39.08234342226872,39.41751747379497,39.00658394596633,,,39.45946634490934,39.19655838121622,0.2629079636931166,0.6247025235086322,2.449198580630503,-2.449198580630503,-2.449198580630503,0.0,2.449198580630503,2.449198580630503,-2.449198580630503,-2.449198580630503,2.449198580630503,1.5,1.007500076293945,39.47999954223633,37.74899822235107,37.93999824523925,38.13099826812743
2011-02-23,37.88000106811523,38.91999816894531,37.41999816894531,37.43999862670898,37.43999862670898,577800,-2.449198580630503,1.848526195938231,2.432728527209776,2.070431695292607,,38.60599975585937,39.5439998626709,39.242999903361,,,38.53489515708214,39.05796859250661,38.90551392536909,,,39.14877900364774,39.06644284384532,0.08233615980242348,0.5162292507673905,0.6410199587943207,-0.6410199587943207,-0.6410199587943207,0.0,0.6410199587943207,0.6410199587943207,-0.6410199587943207,-0.6410199587943207,0.6410199587943207,0.7000007629394531,1.004000091552734,38.91999816894531,37.26349937438965,37.46499938964844,37.66649940490723
2011-02-24,37.47999954223633,37.68000030517578,36.97999954223633,37.20000076293945,37.20000076293945,297300,-0.6410199587943207,1.775976314330274,2.340474542666099,2.044185228912794,,38.31999969482422,39.1939998626709,39.19933331807454,,,38.08993035903458,38.72015625985804,38.79548081811556,,,38.8489669666157,38.92818787488933,-0.07922090827363348,0.3971392189591857,-0.3763424375730445,-0.3763424375730445,0.3763424375730445,0.0,-0.3763424375730445,-0.3763424375730445,-0.3763424375730445,0.3763424375730445,-0.3763424375730445,0.4099998474121094,1.001499938964843,37.68000030517578,36.71119796752929,36.91199798583985,37.11279800415039
2011-02-25,37.34000015258789,37.54000091552734,37.13000106811523,37.34000015258789,37.34000015258789,370000,0.3763424375730445,1.486613808749484,2.324870717170833,2.033893473679379,,37.95,38.83299980163574,39.15900001525879,,,37.83995362355235,38.46921878580892,38.70157883969443,,,38.61681822599603,38.81054433990403,-0.1937261139079993,0.2789661523857487,0.05356308966775867,0.05356308966775867,-0.05356308966775867,0.0,0.05356308966775867,0.05356308966775867,0.05356308966775867,-0.05356308966775867,0.05356308966775867,0.4699974060058665,0.947499847412109,37.54000091552734,35.47670043945313,35.6770004272461,35.87730041503907
2011-02-28,37.59999847412109,37.7599983215332,37.29000091552734,37.31999969482422,37.31999969482422,401000,-0.05356308966775867,1.364141188171051,2.28996143051076,1.927390408274088,,37.53600006103515,38.44699974060059,39.10999997456869,,,37.66663564730965,38.26026986017533,38.61244470131571,,,38.41730768273883,38.70013362545368,-0.282825942714851,0.1666077333656288,1.795279138328142,1.795279138328142,-1.795279138328142,0.0,1.795279138328142,1.795279138328142,1.795279138328142,-1.795279138328142,1.795279138328142,0.8899993896484446,0.9244998931884769,37.7599983215332,35.4555012512207,35.64500122070312,35.83450119018554
2011-03-01,37.15999984741211,37.36999893188477,36.47999954223633,36.65000152587891,36.65000152587891,420000,-1.795279138328142,1.18462339826197,2.286825214100822,1.916172077262818,,37.19000015258789,38.00200004577637,39.04266675313314,,,37.32775760683274,37.96749379939416,38.48583546419076,,,38.14541442783731,38.54827198844814,-0.4028575606108333,0.05271467457033638,-0.2182756153527781,-0.2182756153527781,0.2182756153527781,0.0,-0.2182756153527781,-0.2182756153527781,-0.2182756153527781,0.2182756153527781,-0.2182756153527781,0.3999977111816406,0.8679998397827152,37.36999893188477,35.72609855651855,35.91099853515625,36.09589851379395
2011-03-02,36.68000030517578,36.97999954223633,36.58000183105469,36.72999954223633,36.72999954223633,255100,0.2182756153527781,0.8814321564718178,1.367678837762093,1.777258545041727,,37.04800033569336,37.82700004577637,38.96800003051758,,,37.12850491863394,37.74249484354728,38.37255572729047,,,37.927658291591,38.4135851405806,-0.4859268489895996,-0.05501363014165081,-1.796895877042325,-1.796895877042325,1.796895877042325,0.0,-1.796895877042325,-1.796895877042325,-1.796895877042325,1.796895877042325,-1.796895877042325,0.6800003051757741,0.8619998931884763,36.97999954223633,35.4603992843628,35.63399925231934,35.80759922027588
2011-03-03,37.02999877929688,37.63999938964844,36.95999908447266,37.38999938964844,37.38999938964844,429800,1.796895877042325,1.283073491793676,1.527405267084066,1.844096726007558,,37.08600006103516,37.70299987792968,38.92933336893717,,,37.21566974230544,37.67840476102022,38.30916499582969,,,37.844941537446,38.33776397384489,-0.4928224363988889,-0.1425753913930984,-0.427921503139703,-0.427921503139703,0.427921503139703,0.0,-0.427921503139703,-0.427921503139703,-0.427921503139703,0.427921503139703,-0.427921503139703,0.7600021362304688,0.8484998703002926,37.63999938964844,35.08359977722168,35.25599975585938,35.42839973449707
2011-03-04,37.4900016784668,37.9900016784668,37.22999954223633,37.54999923706055,37.54999923706055,340600,0.427921503139703,1.285969016363299,1.427115702363528,1.837257707934846,,37.12799987792969,37.53899993896484,38.90833333333333,,,37.32711290722381,37.65505830211846,38.26018655978007,,,37.79956579892516,38.27941103037938,-0.4798452314542203,-0.2100293594053228,2.290281299134565,2.290281299134565,-2.290281299134565,0.0,2.290281299134565,2.290281299134565,2.290281299134565,-2.290281299134565,2.290281299134565,1.130001068115234,0.8655000686645501,37.9900016784668,35.7732996749878,35.94299964904785,36.11269962310791
2011-03-07,37.54000091552734,37.58000183105469,36.45000076293945,36.68999862670898,36.68999862670898,220100,-2.290281299134565,1.687340481657584,1.49788443938602,1.873013028408256,,37.00199966430664,37.2689998626709,38.87033322652181,,,37.11474148038553,37.47959290658946,38.15888411248516,,,37.62886315704574,38.16167677825564,-0.5328136212098968,-0.2745862117662377,-1.144731532742111,-1.144731532742111,1.144731532742111,0.0,-1.144731532742111,-1.144731532742111,-1.144731532742111,1.144731532742111,-1.144731532742111,0.5699996948242188,0.856500053405761,37.58000183105469,36.08590152740479,36.2590015411377,36.43210155487061
2011-03-08,36.81000137329102,37.29999923706055,36.72999954223633,37.11000061035156,37.11000061035156,317700,1.144731532742111,1.555528115702161,1.442461931397392,1.901305341461275,,37.09399948120117,37.14199981689453,38.82299995422363,,,37.11316119037421,37.41239430727348,38.09121420912171,,,37.54903814986202,38.08377483989238,-0.534736690030357,-0.3266163074190616,0.6736728533770606,0.6736728533770606,-0.6736728533770606,0.0,0.6736728533770606,0.6736728533770606,0.6736728533770606,-0.6736728533770606,0.6736728533770606,0.3499984741210866,0.8434999465942372,37.29999923706055,35.69570171356202,35.86700172424317,36.03830173492432
2011-03-09,37.0,37.0,36.65000152587891,36.86000061035156,36.86000061035156,227700,-0.6736728533770606,1.611574075899324,1.248366067930175,1.901792635897607,,37.11999969482422,37.08400001525879,38.76433334350586,,,37.02877433036667,37.31195908965131,38.01178107371719,,,37.44303237455271,37.99312489696343,-0.5500925224107149,-0.3713115504173923,-1.790558427790038,1.790558427790038,-1.790558427790038,0.0,1.790558427790038,1.790558427790038,1.790558427790038,-1.790558427790038,1.790558427790038,0.69000244140625,0.8249999999999986,37.0,35.44429935455322,35.61299934387208,35.78169933319092
2011-03-10,36.31999969482422,36.70000076293945,36.0099983215332,36.20000076293945,36.20000076293945,190200,-1.790558427790038,1.446893576657674,1.347686401479815,1.884590157958411,,36.88199996948242,36.98400001525879,38.66666666666666,,,36.75251647455759,37.10978484843097,37.89489202140895,,,37.25179674199683,37.86030088703573,-0.6085041450388999,-0.4187500693416938,-0.1104997643212637,-0.1104997643212637,0.1104997643212637,0.0,-0.1104997643212637,-0.1104997643212637,-0.1104997643212637,0.1104997643212637,-0.1104997643212637,0.3899993896484375,0.8094999313354482,36.70000076293945,35.185,35.35,35.515
2011-03-11,36.18000030517578,36.34000015258789,35.95000076293945,36.2400016784668,36.2400016784668,124300,0.1104997643212637,1.39453841879647,1.336226665538158,1.871293514021425,,36.62000045776367,36.87400016784668,38.55933341979981,,,36.581678209194,36.95164245389203,37.78812490250946,,,37.09613596299221,37.74027872343803,-0.6441427604458241,-0.4638286075625199,0.8002232397788698,0.8002232397788698,-0.8002232397788698,0.0,0.8002232397788698,0.8002232397788698,0.8002232397788698,-0.8002232397788698,0.8002232397788698,0.5099983215332102,0.7984998703002922,36.34000015258789,34.91910091400147,35.08100090026856,35.24290088653564
2011-03-14,35.90999984741211,36.11999893188477,35.61000061035156,35.95000076293945,35.95000076293945,231400,-0.8002232397788698,1.097214281428272,1.342362730495175,1.851779646596454,,36.47200088500976,36.7370002746582,38.482000096639,,,36.37111906044248,36.76952578280974,37.66953624834366,,,36.9198074706764,37.60766554117887,-0.6878580705024717,-0.5086345001505104,1.223928879188912,1.223928879188912,-1.223928879188912,0.0,1.223928879188912,1.223928879188912,1.223928879188912,-1.223928879188912,1.223928879188912,1.139999389648438,0.8209997177124023,36.11999893188477,34.58330043792725,34.7430004119873,34.90270038604736
2011-03-15,34.95000076293945,35.79999923706055,34.65999984741211,35.5099983215332,35.5099983215332,205500,-1.223928879188912,0.7030879930122658,1.285692584155763,1.852459638478391,,36.15200042724609,36.62299995422363,38.36899998982747,,,36.08407881413939,36.54052078985036,37.53021122080751,,,36.7029137554236,37.45228278416808,-0.7493690287444821,-0.5567814058693048,0.8729866889511172,0.8729866889511172,-0.8729866889511172,0.0,0.8729866889511172,0.8729866889511172,0.8729866889511172,-0.8729866889511172,0.8729866889511172,0.7199974060058665,0.7544996261596684,35.79999923706055,34.31379955291749,34.47799949645997,34.64219944000245
2011-03-16,35.41999816894531,35.5099983215332,34.79000091552734,35.20000076293945,35.20000076293945,347900,-0.8729866889511172,0.6943751213699434,1.282364703181066,1.290502464932023,,35.82000045776367,36.47000007629394,38.20900001525879,,,35.78938613040608,36.29678987586656,37.37987506223538,,,36.47169637196451,37.28544707889189,-0.8137507069273866,-0.6081752660809212,-0.4261298520753431,-0.4261298520753431,0.4261298520753431,0.0,-0.4261298520753431,-0.4261298520753431,-0.4261298520753431,0.4261298520753431,-0.4261298520753431,0.6500015258789134,0.7639997482299812,35.5099983215332,34.14010005950928,34.29099998474121,34.44189990997315
2011-03-17,35.56999969482422,35.81000137329102,35.15999984741211,35.34999847412109,35.34999847412109,201800,0.4261298520753431,0.7035376702731018,1.076069325672873,1.291751191281284,,35.65,36.26599998474121,38.06066665649414,,,35.64292357831108,36.1246459846401,37.24891528235704,,,36.29912746460398,37.14208051557554,-0.842953050971559,-0.6551308230590488,-1.753897520068978,-1.753897520068978,1.753897520068978,0.0,-1.753897520068978,-1.753897520068978,-1.753897520068978,1.753897520068978,-1.753897520068978,0.5799980163574219,0.7384996414184577,35.81000137329102,33.82919887542725,33.98199882507324,34.13479877471924
2011-03-18,35.7400016784668,36.0099983215332,35.43000030517578,35.97000122070312,35.97000122070312,487600,1.753897520068978,1.230381881099399,1.27402925159868,1.31666205410023,,35.59599990844727,36.10800018310547,37.92366663614909,,,35.75194945910843,36.09652875483338,37.16640469773421,,,36.24849265785,37.05525982706646,-0.8067671692164637,-0.6854580922905318,-3.141499068861806,-3.141499068861806,3.141499068861806,0.0,-3.141499068861806,-3.141499068861806,-3.141499068861806,3.141499068861806,-3.141499068861806,1.020000457763672,0.7389997482299815,36.0099983215332,34.18530216217042,34.33300209045411,34.4807020187378
2011-03-21,36.22999954223633,37.25,36.22999954223633,37.09999847412109,37.09999847412109,318100,3.141499068861806,1.823954780518878,1.522500239672312,1.528816028662764,,35.8259994506836,36.14900016784668,37.81533330281575,,,36.20129913077932,36.27897779470387,37.16212042524304,,,36.37949355266094,37.05857380092236,-0.6790802482614211,-0.6841825234847096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3300018310546733,0.694499778747559,37.25,34.38419887542724,34.53199882507324,34.67979877471924
