Date_AMAT,Open_AMAT,High_AMAT,Low_AMAT,Close_AMAT,Adj Close_AMAT,Volume_AMAT,Daily Return(%)_AMAT,Vol5_AMAT,Vol10_AMAT,Vol20_AMAT,Vol60_AMAT,SMA5_AMAT,SMA10_AMAT,SMA30_AMAT,SMA60_AMAT,SMA100_AMAT,EMA5_AMAT,EMA10_AMAT,EMA30_AMAT,EMA60_AMAT,EMA100_AMAT,Short12_AMAT,Long26_AMAT,MACD_AMAT,SIGNAL9_AMAT,Ret5/10_AMAT,Ret10/30_AMAT,Ret30/60_AMAT,Ret30/100_AMAT,Emaret5/10_AMAT,Emaret10/30_AMAT,Emaret30/60_AMAT,Emaret30/100_AMAT,RetMACD_AMAT,DayRange_AMAT,average20r_AMAT,PRVHI_AMAT,HitLevel_AMAT,hitlevel_2_AMAT,hitlevel_1.8_AMAT
2011-01-03,14.13000011444092,14.28999996185303,14.01000022888184,14.0600004196167,11.50205135345459,10943700,,,,,,,,,,,0.3333333333333333,0.1818181818181818,0.06451612903225806,0.03278688524590164,0.0198019801980198,0.1538461538461539,0.07407407407407407,,0.2,,,,,,,,,,0.1900005340576207,,,2.2,2.0,1.8
2011-01-04,14.0600004196167,14.10000038146973,13.90999984741211,13.97000026702881,11.42842388153076,16518700,-0.6401148641668561,,,,,,,,,,,,,,,,,,,-0.3743519872295538,-0.03300314236893119,0.2472138186281987,0.264464941977291,-0.4538740992167007,0.1163928565265284,0.1316641603226213,0.4346803563257814,0.1374061010651061,0.2100000381469691,,,,,
2011-01-05,13.81999969482422,13.93000030517578,13.72000026702881,13.76000022888184,11.25663280487061,24401300,-1.503221432590813,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3000001907348704,,,,,
2011-01-06,13.81999969482422,14.10000038146973,13.80000019073486,13.89000034332275,11.36298370361328,18942300,0.9447682578379935,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2399997711181605,,,,,
2011-01-07,13.93000030517578,14.02999973297119,13.78999996185303,13.96000003814697,11.42024517059326,10838300,0.5039574736790486,,,,,13.92800025939941,,,,,13.92800025939941,,,,,,,,,,,,,,,,,,0.2599992752075213,,,,,
2011-01-10,13.89000034332275,13.9399995803833,13.68000030517578,13.77000045776367,11.26481437683105,15011300,-1.361028509055227,1.098094954082939,,,,13.87000026702881,,,,,13.87533365885417,,,,,,,,,,,,,,,,,,0.2600002288818395,,,,,
2011-01-11,13.86999988555908,14.10000038146973,13.84000015258789,14.07999992370605,11.5184154510498,17290200,2.251266925467663,1.595865209425045,,,,13.89200019836426,,,,,13.94355574713813,,,,,,,,,,,,,,,,,,0.2300004959106392,,,,,
2011-01-12,14.17000007629395,14.30000019073486,14.06999969482422,14.26000022888184,11.66566753387451,8612100,1.278411265277987,1.330828309327974,,,,13.99200019836426,,,,,14.0490372410527,,,,,,,,,,,,,,,,,,0.1400003433227504,,,,,
2011-01-13,14.27999973297119,14.34000015258789,14.19999980926514,14.23999977111816,11.64930629730225,9322400,-0.140255662290738,1.373501065210485,,,,14.06200008392334,,,,,14.11269141774119,,,,,,,,,,,,,,,,,,0.75,,,,,
2011-01-14,14.64000034332275,15.31999969482422,14.56999969482422,15.31999969482422,12.53281879425049,36689800,7.584269249052493,3.450184393831484,,,,14.33400001525879,14.1310001373291,,,,14.5151275101022,14.1310001373291,,,,,,,,-0.7832890858321725,-0.7832890858321725,0.0,0.0,0.7832890858321725,-0.7832890858321725,-0.7832890858321725,0.0,0.0,0.3600006103515696,,,,,
2011-01-18,15.26000022888184,15.35000038146973,14.98999977111816,15.19999980926514,12.43464756011963,33814200,-0.7832890858321725,3.319940896089327,2.664745854469805,,,14.61999988555908,14.24500007629394,,,,14.74341827648985,14.32536371404474,,,,,,,,0.1973666667607676,0.1973666667607676,0.0,0.0,-0.1973666667607676,0.1973666667607676,0.1973666667607676,0.0,0.0,0.2600002288818395,,,,,
2011-01-19,15.14000034332275,15.35000038146973,15.09000015258789,15.22999954223633,12.45919227600098,27347900,0.1973666667607676,3.412737467228825,2.626877326429383,,,14.84999980926514,14.3710000038147,,,,14.90561203173868,14.48984295553412,,,,14.31166672706604,,,,-1.116212263488148,-1.116212263488148,0.0,0.0,1.116212263488148,-1.116212263488148,-1.116212263488148,0.0,0.0,0.519999504089359,,,,,
2011-01-20,15.22999954223633,15.22999954223633,14.71000003814697,15.0600004196167,12.32012462615967,21092300,-1.116212263488148,3.634742158431489,2.590177379105675,,,15.00999984741211,14.50100002288818,,,,14.95707482769802,14.59350794900368,,,,14.42679498745845,,,,-0.3320065693340287,-0.3320065693340287,0.0,0.0,0.3320065693340287,-0.3320065693340287,-0.3320065693340287,0.0,0.0,0.2199993133544904,,,,,
2011-01-21,15.17000007629395,15.1899995803833,14.97000026702881,15.01000022888184,12.27922058105469,12815900,-0.3320065693340287,3.652704801155172,2.620977927435215,,,15.16399993896485,14.61300001144409,,,,14.97471662809263,14.66923381807244,,,,14.51651887075435,,,,2.398398742090217,2.398398742090217,0.0,0.0,-2.398398742090217,2.398398742090217,2.398398742090217,0.0,0.0,0.3999996185302699,,,,,
2011-01-24,15.09000015258789,15.39999961853027,15.0,15.36999988555908,12.57372283935547,14403900,2.398398742090217,1.390542465604827,2.664641392263627,,,15.17399997711182,14.7539999961853,,,,15.10647771391478,14.79664583034273,,,,14.64782364226277,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2699995040893501,,,,,
2011-01-25,15.28999996185303,15.39999961853027,15.13000011444092,15.36999988555908,12.57372283935547,18445600,0.0,1.311874201059251,2.563621799211971,,,15.20799999237061,14.91399993896484,,,,15.19431843779621,14.90089202220025,,,,14.75892767969297,,,,0.5855572755888598,0.5855572755888598,0.0,0.0,-0.5855572755888598,0.5855572755888598,0.5855572755888598,0.0,0.0,0.2599992752075213,,,,,
2011-01-26,15.35000038146973,15.56999969482422,15.3100004196167,15.46000003814697,12.64734745025635,13248200,0.5855572755888598,1.320951767486878,2.536922294502272,,,15.25400009155273,15.05199995040894,,,,15.28287897124647,15.00254802509965,,,,14.86678496560897,,,,4.13971760506845,4.13971760506845,0.0,0.0,-4.13971760506845,4.13971760506845,4.13971760506845,0.0,0.0,0.6999998092651296,,,,,
2011-01-27,15.44999980926514,16.14999961853027,15.44999980926514,16.10000038146973,13.17091274261475,24319000,4.13971760506845,1.878652162320444,2.729935765156072,,,15.46200008392334,15.23599996566772,,,,15.55525277465422,15.20208481716694,,,,15.05651041420293,,,,-2.049688918553523,-2.049688918553523,0.0,0.0,2.049688918553523,-2.049688918553523,-2.049688918553523,0.0,0.0,0.5799999237060494,,,,,
2011-01-28,16.20000076293945,16.25,15.67000007629395,15.77000045776367,12.90095329284668,24074100,-2.049688918553523,2.360329225231663,2.899737476757404,,,15.61400012969971,15.38900003433228,,,,15.62683533569071,15.30534220636634,,,,15.16627811321228,,,,-0.5072978760820795,-0.5072978760820795,0.0,0.0,0.5072978760820795,-0.5072978760820795,-0.5072978760820795,0.0,0.0,0.5099992752075213,,,,,
2011-01-31,15.86999988555908,16.1299991607666,15.61999988555908,15.6899995803833,12.83550453186035,24068000,-0.5072978760820795,2.291201667566087,1.796858566112263,,,15.67800006866455,15.42600002288818,,,,15.64789008392157,15.37527991073306,,,,15.2468506466232,,,,3.377946125848399,3.377946125848399,0.0,0.0,-3.377946125848399,3.377946125848399,3.377946125848399,0.0,0.0,0.5800008773803675,0.3619999408721919,16.1299991607666,,,
2011-02-01,15.80000019073486,16.27000045776367,15.6899995803833,16.21999931335449,13.26908111572266,21935800,3.377946125848399,2.607541572687659,2.000444205741633,2.294474472321166,,15.84799995422363,15.52799997329712,,,,15.83859316039921,15.52886525666423,,,,15.39656582612033,,,,0.8014862738508692,0.8014862738508692,0.0,0.0,-0.8014862738508692,0.8014862738508692,0.8014862738508692,0.0,0.0,0.3700008392333984,0.3709999561309808,16.27000045776367,15.33359929084778,15.40599927902222,15.47839926719666
2011-02-02,16.15999984741211,16.52000045776367,16.14999961853027,16.35000038146973,13.37543296813965,22846900,0.8014862738508692,2.598472289245053,1.993716655860966,2.271316414553048,,16.02600002288818,15.64000005722046,,,,16.00906223408938,15.67816255208341,,,,15.54324806540485,,,,-1.284409705942843,-1.284409705942843,0.0,0.0,1.284409705942843,-1.284409705942843,-1.284409705942843,0.0,0.0,0.3500003814697301,0.3779999732971189,16.52000045776367,15.45380055427551,15.52800054550171,15.6022005367279
2011-02-03,16.34000015258789,16.34000015258789,15.98999977111816,16.13999938964844,13.20363235473633,20212200,-1.284409705942843,2.129455958286374,2.011649461640211,2.260068893572235,,16.03399982452392,15.74799995422363,,,,16.05270795260907,15.76213288618614,,,,15.63505596144233,,,,2.16852784823645,2.16852784823645,0.0,0.0,-2.16852784823645,2.16852784823645,2.16852784823645,0.0,0.0,0.4799995422363317,0.3869999408721919,16.34000015258789,15.68840051651001,15.76400051116943,15.83960050582886
2011-02-04,16.15999984741211,16.5,16.02000045776367,16.48999977111816,13.48995971679688,15018800,2.16852784823645,1.90463809302163,2.022704622634248,2.279975892087359,,16.17799968719482,15.89599990844727,,,,16.1984718921121,15.89447231981014,,,,15.76658577831553,,,,-0.6064304600226116,-0.6064304600226116,0.0,0.0,0.6064304600226116,-0.6064304600226116,-0.6064304600226116,0.0,0.0,0.3999996185302805,0.3949999332427979,16.5,15.48860028266907,15.56600027084351,15.64340025901794
2011-02-07,16.52000045776367,16.67000007629395,16.27000045776367,16.38999938964844,13.40815162658691,15425000,-0.6064304600226116,1.923518625814777,2.008924287379905,2.303160833888164,,16.31799964904785,15.9979998588562,,,,16.26231439129088,15.98456815068984,,,,15.86249556467444,,,,-1.403291951197962,-1.403291951197962,0.0,0.0,1.403291951197962,-1.403291951197962,-1.403291951197962,0.0,0.0,0.3600006103515625,0.4,16.67000007629395,15.63100014686584,15.7100001335144,15.78900012016296
2011-02-08,16.38999938964844,16.43000030517578,16.06999969482422,16.15999984741211,13.21999931335449,16694100,-1.403291951197962,1.525661928202176,2.106966566026984,2.305295440057903,,16.30599975585938,16.0769998550415,,,,16.22820954333129,16.01646482282116,,,,15.90826545432639,15.12769229595478,0.7805731583716131,,-1.794554236332312,-1.794554236332312,0.0,0.0,1.794554236332312,-1.794554236332312,-1.794554236332312,0.0,0.0,0.32999992370606,0.403499984741211,16.43000030517578,15.79000007629395,15.87000007629395,15.95000007629395
2011-02-09,16.09000015258789,16.10000038146973,15.77000045776367,15.86999988555908,12.98275661468506,20651800,-1.794554236332312,1.597198116422007,2.229864751286286,2.350890640683936,,16.20999965667725,16.11799983978272,,,,16.10880632407389,15.98983483422805,,,,15.90237844374681,15.18267804333287,0.7197004004139309,,1.575305327518035,1.575305327518035,0.0,0.0,-1.575305327518035,1.575305327518035,1.575305327518035,0.0,0.0,0.4799995422363317,0.4159999370574957,16.10000038146973,15.54230033874512,15.62300033569336,15.7037003326416
2011-02-10,15.76000022888184,16.13999938964844,15.65999984741211,16.1200008392334,13.18727493286133,19010900,1.575305327518035,1.784711484463635,1.852775384393662,2.356160491907338,,16.20599994659424,16.11999988555908,,,,16.11253782912706,16.01350138059266,,,,15.9358588122832,15.25210936154773,0.6837494507354762,,-0.6823858847689125,-0.6823858847689125,0.0,0.0,0.6823858847689125,-0.6823858847689125,-0.6823858847689125,0.0,0.0,0.25,0.4214999198913582,16.13999938964844,15.18480051994324,15.26800050735474,15.35120049476624
2011-02-11,16.04000091552734,16.14999961853027,15.89999961853027,16.01000022888184,13.09728717803955,12939900,-0.6823858847689125,1.304745983527489,1.728729562610779,2.368701255576,,16.11000003814697,16.1439998626709,,,,16.07835862904532,16.01286480755433,,,,15.94726518406761,15.3082494257947,0.6390157582729117,,-1.186761594886498,1.186761594886498,0.0,0.0,-1.186761594886498,1.186761594886498,1.186761594886498,0.0,0.0,0.2399997711181587,0.3959999084472661,16.14999961853027,15.21269956588745,15.29699954986572,15.381299533844
2011-02-14,16.01000022888184,16.21999931335449,15.97999954223633,16.20000076293945,13.25271892547607,12982800,1.186761594886498,1.524404391941615,1.738559785754165,1.721292848256706,,16.07200031280518,16.19499998092651,15.2506667137146,,,16.11890600701003,16.04688952671526,15.2506667137146,,,15.98614758081712,15.37430508039802,0.6118425004191099,,0.4938266662867449,-0.4938266662867449,-0.4938266662867449,0.0,0.4938266662867449,-0.4938266662867449,-0.4938266662867449,-0.4938266662867449,0.0,0.2099990844726491,0.3884998321533201,16.21999931335449,15.27879981994628,15.35799980163574,15.43719978332519
2011-02-15,16.19000053405762,16.21999931335449,16.01000022888184,16.1200008392334,13.18727493286133,12138900,-0.4938266662867449,1.397427906054674,1.379336733587687,1.712958475010879,,16.06400051116943,16.1850001335144,15.31933339436849,,,16.11927095108449,16.06018249262765,15.30675278632872,,,16.00674038980424,15.42954180327471,0.5771985865295335,,-1.426796093437856,1.426796093437856,1.426796093437856,0.0,-1.426796093437856,1.426796093437856,1.426796093437856,1.426796093437856,0.0,0.4300003051757777,0.396999835968017,16.21999931335449,15.36529968261718,15.44299964904785,15.52069961547851
2011-02-16,16.21999931335449,16.56999969482422,16.13999938964844,16.35000038146973,13.37543296813965,18176100,1.426796093437856,1.097729447282613,1.435425963787576,1.730744892090464,,16.16000061035156,16.1850001335144,15.39866673151652,,,16.1961807612129,16.1128766542353,15.37405908278943,,,16.05954961929124,15.49772392017804,0.5618256991131982,,-0.4281326800674139,0.4281326800674139,0.4281326800674139,0.0,-0.4281326800674139,0.4281326800674139,0.4281326800674139,0.4281326800674139,0.0,0.3600006103515589,0.3889998912811269,16.56999969482422,15.34659967422485,15.42599964141846,15.50539960861206
2011-02-17,16.30999946594238,16.54000091552734,16.18000030517578,16.42000007629395,13.43269729614258,13520600,0.4281326800674139,0.9540651893033685,1.364333746805932,1.695052645532915,,16.22000045776367,16.21300020217895,15.48733339309692,,,16.27078719957325,16.16871727642778,15.44153914688649,,,16.1150035357532,15.56604067248293,0.5489628632702725,,0.3045020513290081,0.3045020513290081,0.3045020513290081,0.0,-0.3045020513290081,0.3045020513290081,0.3045020513290081,0.3045020513290081,0.0,0.2299995422363317,0.389499902725219,16.54000091552734,15.71419993400574,15.79199991226196,15.86979989051819
2011-02-18,16.48999977111816,16.5,16.27000045776367,16.46999931335449,13.47359943389893,12380200,0.3045020513290081,0.7643356534297571,1.17701763058974,1.685610902783196,,16.3120002746582,16.21100015640259,15.57333335876465,,,16.33719123750033,16.22349582859627,15.50789141569088,,,16.16961827076878,15.63300057180675,0.5366176989620364,0.6288317906764536,-4.918029749312748,-4.918029749312748,-4.918029749312748,0.0,4.918029749312748,-4.918029749312748,-4.918029749312748,-4.918029749312748,4.918029749312748,0.6500005722045881,0.4019999504089349,16.5,15.68310112953186,15.7610011100769,15.83890109062195
2011-02-22,16.26000022888184,16.27000045776367,15.61999988555908,15.65999984741211,12.8109655380249,25417700,-4.918029749312748,2.481279565568086,1.954417642551613,2.009782989403666,,16.20400009155274,16.13800020217895,15.63000001907349,,,16.11146077413759,16.12104201383551,15.5177048628987,,,16.09121543640622,15.63500051814788,0.4562149182583362,0.5943084161928301,-0.1277107553271403,-0.1277107553271403,-0.1277107553271403,0.0,0.1277107553271403,0.1277107553271403,-0.1277107553271403,-0.1277107553271403,0.1277107553271403,0.5900011062621999,0.4180000305175774,16.27000045776367,15.61560010910034,15.69600009918213,15.77640008926392
