Date_JBL,Open_JBL,High_JBL,Low_JBL,Close_JBL,Adj Close_JBL,Volume_JBL,Daily Return(%)_JBL,Vol5_JBL,Vol10_JBL,Vol20_JBL,Vol60_JBL,SMA5_JBL,SMA10_JBL,SMA30_JBL,SMA60_JBL,SMA100_JBL,EMA5_JBL,EMA10_JBL,EMA30_JBL,EMA60_JBL,EMA100_JBL,Short12_JBL,Long26_JBL,MACD_JBL,SIGNAL9_JBL,Ret5/10_JBL,Ret10/30_JBL,Ret30/60_JBL,Ret30/100_JBL,Emaret5/10_JBL,Emaret10/30_JBL,Emaret30/60_JBL,Emaret30/100_JBL,RetMACD_JBL,DayRange_JBL,average20r_JBL,PRVHI_JBL,HitLevel_JBL,hitlevel_2_JBL,hitlevel_1.8_JBL
2011-01-24,19.8700008392334,20.22999954223633,19.77000045776367,20.17000007629395,17.39244270324707,3031700,1.663306054274469,2.569231217301069,1.946142048064619,,,20.63600006103515,20.825,,,,20.45802921428312,20.69428593085404,,,,20.73626380725653,,,,2.032721099956699,-2.032721099956699,0.0,0.0,2.032721099956699,2.032721099956699,-2.032721099956699,0.0,0.0,0.5400009155273509,,,,,
2011-01-25,20.04999923706055,20.10000038146973,19.55999946594238,19.76000022888184,17.03890419006348,3982400,-2.032721099956699,2.193935449388833,2.010867703209291,,,20.26399993896484,20.71100006103516,,,,20.22535288581603,20.52441580322273,,,,20.5860694105835,,,,-0.4554663539747513,0.4554663539747513,0.0,0.0,-0.4554663539747513,-0.4554663539747513,0.4554663539747513,0.0,0.0,0.5299987792968714,,,,,
2011-01-26,19.89999961853027,20.14999961853027,19.6200008392334,19.85000038146973,17.11650848388672,3734800,0.4554663539747513,2.17125899813968,2.033635138168205,,,20.05400009155273,20.61000003814697,,,,20.10023538436726,20.40179481744945,,,,20.47282802148908,,,,-3.828716444717554,3.828716444717554,0.0,0.0,-3.828716444717554,-3.828716444717554,3.828716444717554,0.0,0.0,0.7199993133544886,,,,,
2011-01-27,20.02000045776367,20.65999984741211,19.94000053405762,20.61000061035156,17.77185440063477,2968300,3.828716444717554,3.047588321174828,2.443097726607826,,,20.04600028991699,20.57500019073486,,,,20.27015712636203,20.43965041615893,,,,20.49393149669869,,,,3.881616306247812,-3.881616306247812,0.0,0.0,3.881616306247812,3.881616306247812,-3.881616306247812,0.0,0.0,1.120000839233398,,,,,
2011-01-28,20.68000030517578,20.75,19.6299991607666,19.80999946594238,17.08202171325684,2888400,-3.881616306247812,3.034459863768731,2.705277960636149,,,20.04000015258789,20.45500011444092,,,,20.11677123955548,20.32516842521046,,,,20.38871118427464,,,,-2.019180359989234,2.019180359989234,0.0,0.0,-2.019180359989234,-2.019180359989234,2.019180359989234,0.0,0.0,0.7099990844726598,,,,,
2011-01-31,19.89999961853027,20.45999908447266,19.75,20.20999908447266,17.42693901062012,3223600,2.019180359989234,3.086755600616121,2.747787172661047,,,20.04799995422363,20.34200000762939,,,,20.14784718786121,20.30422854507632,,,,20.36121701507434,,,,-2.523504463063841,2.523504463063841,0.0,0.0,-2.523504463063841,-2.523504463063841,2.523504463063841,0.0,0.0,0.6400012969970703,0.6949998855590829,20.45999908447266,,,
2011-02-01,20.45999908447266,20.95000076293945,20.30999946594238,20.71999931335449,17.86670112609863,3376400,2.523504463063841,2.978570393207364,2.861325104739438,2.16861097274291,,20.23999977111816,20.2519998550415,,,,20.33856456302564,20.3798232302178,,,,20.41641429173282,,,,0.3861000306814001,-0.3861000306814001,0.0,0.0,0.3861000306814001,0.3861000306814001,-0.3861000306814001,0.0,0.0,0.6000003814697301,0.7064999580383308,20.95000076293945,18.93099933624268,19.06999931335449,19.20899929046631
2011-02-02,20.54999923706055,20.94000053405762,20.34000015258789,20.63999938964844,17.7977237701416,2863400,-0.3861000306814001,3.039416313028626,2.669933535802486,2.168186267605975,,20.39799957275391,20.22599983215332,,,,20.43904283856657,20.42712798647792,,,,20.45081199910445,,,,1.356592514173892,1.356592514173892,0.0,0.0,-1.356592514173892,1.356592514173892,1.356592514173892,0.0,0.0,0.5,0.6949999809265144,20.94000053405762,19.39570085525512,19.53700084686279,19.67830083847046
2011-02-03,20.53000068664551,20.94000053405762,20.44000053405762,20.92000007629395,18.03916358947754,2161000,1.356592514173892,2.596590431405412,2.674759369033265,2.130046405796527,,20.45999946594238,20.25299987792969,,,,20.59936191780903,20.51674109371719,,,,20.52299478021053,,,,1.434030764658036,1.434030764658036,0.0,0.0,-1.434030764658036,1.434030764658036,1.434030764658036,0.0,0.0,0.4400005340576101,0.6920000076293948,20.94000053405762,19.41100057601929,19.55000057220459,19.68900056838989
2011-02-04,20.93000030517578,21.29000091552734,20.85000038146973,21.21999931335449,18.29785537719727,1933200,1.434030764658036,1.099805076086283,2.271819862318707,2.146130594887132,,20.74199943542481,20.39099979400635,,,,20.80624104965752,20.64460622456034,,,,20.63022624684806,,,,1.55513635430884,1.55513635430884,0.0,0.0,-1.55513635430884,1.55513635430884,1.55513635430884,0.0,0.0,0.4600009918212891,0.6795001029968264,21.29000091552734,19.41760051727295,19.55600051879883,19.69440052032471
2011-02-07,21.23999977111816,21.70000076293945,21.23999977111816,21.54999923706055,18.58241081237793,2488400,1.55513635430884,1.051915076501944,2.266965520550472,2.13307829985244,,21.00999946594238,20.52899971008301,,,,21.05416044545854,20.80922313592401,,,,20.77172978380383,,,,-1.160092848495619,-1.160092848495619,0.0,0.0,1.160092848495619,-1.160092848495619,-1.160092848495619,0.0,0.0,0.4799995422363317,0.663500022888184,21.70000076293945,19.79510068893432,19.93100070953369,20.06690073013305
2011-02-08,21.53000068664551,21.68000030517578,21.20000076293945,21.29999923706055,18.3668327331543,2159000,-1.160092848495619,1.249260822730223,2.16514133451326,2.142723596506611,,21.12599945068359,20.68299961090088,,,,21.13610670932587,20.89845515431247,,,,20.85300200738178,20.78115367889404,0.07184832848773937,,0.6103336749845409,0.6103336749845409,0.0,0.0,-0.6103336749845409,0.6103336749845409,0.6103336749845409,0.0,0.0,0.4600009918212926,0.6610000610351572,21.68000030517578,20.24030071258544,20.37300071716308,20.50570072174072
2011-02-09,21.29000091552734,21.68000030517578,21.21999931335449,21.43000030517578,18.47892379760742,2505900,0.6103336749845409,1.134860704892939,2.163158913026168,2.144153647930716,,21.28399963378906,20.84099960327148,,,,21.23407124127584,20.99509972719671,,,,20.94177097627317,20.82921639195195,0.1125545843212166,,-0.2799788384878917,-0.2799788384878917,0.0,0.0,0.2799788384878917,-0.2799788384878917,-0.2799788384878917,0.0,0.0,0.7299995422363317,0.6805000305175792,21.68000030517578,20.22580017089843,20.35800018310547,20.4902001953125
2011-02-10,21.18000030517578,21.5,20.77000045776367,21.3700008392334,18.42719841003418,3059400,-0.2799788384878917,1.155311350115901,1.895490825045793,2.144865395397216,,21.37399978637695,20.91699962615967,,,,21.2793811072617,21.06326356574883,,,,21.00765249365166,20.86927449915798,0.1383779944936805,,1.357037888582105,1.357037888582105,0.0,0.0,-1.357037888582105,1.357037888582105,1.357037888582105,0.0,0.0,0.8000011444091797,0.7045001029968271,21.5,20.18290023803711,20.31900024414062,20.45510025024414
2011-02-11,21.10000038146973,21.79000091552734,20.98999977111816,21.65999984741211,18.73863983154297,2207800,1.357037888582105,1.139013119145901,1.173517450976404,2.162656816479301,,21.46199989318848,21.10199966430664,,,,21.40625402064517,21.17176107150579,,,,21.10801362499943,20.9278467471768,0.1801668778226215,,3.324096576300374,3.324096576300374,0.0,0.0,-3.324096576300374,3.324096576300374,3.324096576300374,0.0,0.0,0.7199993133544886,0.70250005722046,21.79000091552734,19.95009977340698,20.09099979400635,20.23189981460571
2011-02-14,21.77000045776367,22.40999984741211,21.69000053405762,22.3799991607666,19.36153411865234,3320500,3.324096576300374,1.711814075338963,1.367883649352639,2.255757075265973,,21.62799987792969,21.31899967193603,20.90499986012777,,,21.73083573401898,21.39144072409866,20.90499986012777,,,21.30370370742515,21.0354135926279,0.2682901147972458,,-1.65325713029244,-1.65325713029244,-1.65325713029244,0.0,1.65325713029244,-1.65325713029244,-1.65325713029244,-1.65325713029244,0.0,0.5399990081787109,0.7130000114440931,22.40999984741211,20.24450078964233,20.38500080108642,20.52550081253051
2011-02-15,22.22999954223633,22.38999938964844,21.85000038146973,22.01000022888184,19.04143524169922,2256400,-1.65325713029244,1.858748214546478,1.49419620970913,2.280456863613456,,21.77000007629395,21.44799976348877,20.94233322143555,,,21.82389056563994,21.5039060886047,20.976290206499,,,21.41236471072618,21.10760519531338,0.3047595154128011,,2.271694660611102,2.271694660611102,2.271694660611102,0.0,-2.271694660611102,2.271694660611102,2.271694660611102,2.271694660611102,0.0,0.4399986267089915,0.683499908447267,22.38999938964844,20.8413998222351,20.98399982452392,21.12659982681274
2011-02-16,22.17000007629395,22.54999923706055,22.11000061035156,22.51000022888184,19.4739990234375,3231100,2.271694660611102,1.988979053921104,1.532082964631397,2.176794091442854,,21.98600006103516,21.63499984741211,20.99933325449626,,,22.05259378672057,21.68683229592781,21.07523924020112,,,21.58123171351935,21.21148630891104,0.3697454046083166,,2.087957834631434,2.087957834631434,2.087957834631434,0.0,-2.087957834631434,2.087957834631434,2.087957834631434,2.087957834631434,0.0,0.7299995422363317,0.6579998970031751,22.54999923706055,20.88629959106445,21.02299957275391,21.15969955444336
2011-02-17,22.42000007629395,23.09000015258789,22.36000061035156,22.97999954223633,19.8806095123291,3817400,2.087957834631434,1.886098762750548,1.574157804847649,2.174367497662634,,22.30799980163574,21.84099979400635,21.05666656494141,,,22.36172903855916,21.92195361343845,21.19812700162275,,,21.79642676409119,21.34248728915735,0.4539394749338399,,-1.784159510789151,-1.784159510789151,-1.784159510789151,0.0,1.784159510789151,-1.784159510789151,-1.784159510789151,-1.784159510789151,0.0,0.6199989318847692,0.611999893188478,23.09000015258789,21.10239946365357,21.2339994430542,21.36559942245484
2011-02-18,22.98999977111816,23.06999969482422,22.45000076293945,22.56999969482422,19.52590179443359,2635800,-1.784159510789151,2.391652100307668,1.78068798484123,1.986922576934047,,22.48999977111816,21.97599983215332,21.0939998626709,,,22.43115259064751,22.03978017369041,21.28663491731317,,,21.91543798420397,21.43341413402157,0.4820238501824008,0.2646340161177625,-6.690297958790467,-6.690297958790467,-6.690297958790467,0.0,6.690297958790467,-6.690297958790467,-6.690297958790467,-6.690297958790467,-6.690297958790467,1.100000381469719,0.6439999580383308,23.06999969482422,21.74360038757324,21.86600036621093,21.98840034484863
2011-02-22,22.04000091552734,22.07999992370605,20.97999954223633,21.05999946594238,18.21956825256348,4186200,-6.690297958790467,3.65864139872553,2.877445926626958,2.561163886447816,,22.22599983215332,21.9269998550415,21.09366652170817,,,21.97410154907914,21.86163822682713,21.27201327528925,,,21.78383205831757,21.40575378823792,0.3780782700796443,0.2873228669101389,-5.982907221434002,-5.982907221434002,-5.982907221434002,0.0,5.982907221434002,-5.982907221434002,-5.982907221434002,-5.982907221434002,-5.982907221434002,1.739999771118161,0.7039999008178712,22.07999992370605,21.65319978713989,21.78199977874756,21.91079977035522
2011-02-23,20.95000076293945,21.0,19.26000022888184,19.79999923706055,17.1295051574707,7496300,-5.982907221434002,4.26807617639802,3.412264164758601,2.878890485482446,,21.78399963378906,21.7769998550415,21.05699984232585,,,21.24940077840628,21.4867947741423,21.17704462766159,,,21.47862700889341,21.28680900666923,0.1918180022241849,0.2682218939729481,2.373743630370427,2.373743630370427,2.373743630370427,0.0,-2.373743630370427,-2.373743630370427,2.373743630370427,2.373743630370427,-2.373743630370427,0.7899990081787109,0.7169999122619632,21.0,20.53120014190673,20.67200012207031,20.81280010223388
2011-02-24,19.94000053405762,20.57999992370605,19.79000091552734,20.27000045776367,17.53611373901367,5401500,2.373743630370427,4.293892780274579,3.529557793605636,2.924691312957128,,21.33599967956543,21.66099987030029,21.03733317057292,,,20.92293400485874,21.26555944389164,21.1185256489585,,,21.29268446256576,21.21148985489845,0.08119460766731379,0.2308164367118213,-3.256042587603024,3.256042587603024,3.256042587603024,0.0,-3.256042587603024,-3.256042587603024,3.256042587603024,3.256042587603024,-3.256042587603024,0.5299987792968821,0.7074998855590829,20.57999992370605,19.42260019302368,19.56600017547607,19.70940015792847
2011-02-25,20.68000030517578,21.13999938964844,20.61000061035156,20.93000030517578,18.10710144042969,2815000,3.256042587603024,4.593194274497181,3.725470626077263,2.889330099037011,,20.92599983215332,21.61699981689453,21.03633321126302,,,20.92528943829776,21.20454869139784,21.10636272355317,,,21.23688689989038,21.19063877714121,0.04624812274916223,0.1939027739192895,-2.388915397561437,2.388915397561437,2.388915397561437,0.0,-2.388915397561437,-2.388915397561437,2.388915397561437,2.388915397561437,-2.388915397561437,0.5599994659423793,0.679499816894532,21.13999938964844,19.02350017547607,19.16500015258789,19.3065001296997
2011-02-28,21.20999908447266,21.75,21.19000053405762,21.43000030517578,18.53965377807617,3842000,2.388915397561437,4.953932121119957,3.785473125567412,2.770295138559096,,20.69799995422363,21.5939998626709,21.05033321380615,,,21.09352639392377,21.24553989390292,21.12724256752882,,,21.26659665454967,21.20836926069933,0.05822739385033771,0.1667676979054991,1.539896962233591,-1.539896962233591,-1.539896962233591,0.0,1.539896962233591,1.539896962233591,-1.539896962233591,-1.539896962233591,1.539896962233591,0.7199993133544886,0.6799998283386234,21.75,19.64509979248047,19.78099975585938,19.91689971923828
2011-03-01,21.60000038146973,21.65999984741211,20.94000053405762,21.10000038146973,18.2541675567627,3888000,-1.539896962233591,3.874940888378548,3.613662561862686,2.777214229575744,,20.7060001373291,21.46599998474121,21.04233322143555,,,21.09568438977242,21.21907816436961,21.12548500713791,,,21.24096645869121,21.20034193631195,0.04062452237926095,0.1415390628002515,-1.848338306149665,1.848338306149665,1.848338306149665,0.0,-1.848338306149665,-1.848338306149665,1.848338306149665,1.848338306149665,-1.848338306149665,0.5699996948242188,0.6764997482299808,21.65999984741211,20.25400037765503,20.39000034332275,20.52600030899048
2011-03-02,21.04999923706055,21.54999923706055,20.97999954223633,21.48999977111816,18.5915699005127,3355600,1.848338306149665,1.861636652690624,3.661757165408754,2.75215457939579,,21.04400024414063,21.41399993896484,21.03799985249837,,,21.227122850221,21.26833663832389,21.14900208868503,,,21.27927927598766,21.22179807222352,0.05748120376413723,0.1247274909930286,-1.163331794614496,1.163331794614496,1.163331794614496,0.0,-1.163331794614496,-1.163331794614496,1.163331794614496,1.163331794614496,-1.163331794614496,0.4500007629394496,0.6689997673034668,21.54999923706055,20.17170040130615,20.30700035095215,20.44230030059814
2011-03-03,21.85000038146973,22.11000061035156,21.65999984741211,21.73999977111816,18.8078556060791,2629000,1.163331794614496,1.824838057488544,3.59557754001277,2.756019260302818,,21.33800010681152,21.33699989318848,21.06599985758464,,,21.39808182385339,21.35409357155921,21.18713097142265,,,21.35015935216158,21.26018338325276,0.0899759689088242,0.1177771865761877,0.2299960668610806,0.2299960668610806,0.2299960668610806,0.0,-0.2299960668610806,0.2299960668610806,0.2299960668610806,0.2299960668610806,-0.2299960668610806,0.4799995422363281,0.6679997444152832,22.11000061035156,20.07819974899292,20.21199970245362,20.34579965591431
2011-03-04,21.80999946594238,22.02000045776367,21.54000091552734,21.79000091552734,18.85110855102539,3063500,0.2299960668610806,1.545481549222412,3.506057290827776,2.744708950542804,,21.51000022888184,21.21800003051758,21.10399990081787,,,21.52872152107804,21.43334945228069,21.22602580652618,,,21.41782728498708,21.29942912638421,0.1183981586028757,0.1179013809815253,-2.111064582349314,-2.111064582349314,-2.111064582349314,0.0,2.111064582349314,-2.111064582349314,-2.111064582349314,-2.111064582349314,-2.111064582349314,1.260000228881839,0.7089997291564947,22.02000045776367,20.64040117263794,20.77400112152099,20.90760107040405
2011-03-07,21.96999931335449,22.0,20.73999977111816,21.32999992370605,18.45315170288086,4062900,-2.111064582349314,1.704183479935399,3.521125426645322,2.777845582794638,,21.49000015258789,21.09400005340576,21.15366655985514,,,21.46248098862072,21.41455862890348,21.23273381408617,,,21.40431538325154,21.30169362988953,0.1026217533620084,0.114845455457622,0.1406501957469077,-0.1406501957469077,0.1406501957469077,0.0,-0.1406501957469077,0.1406501957469077,0.1406501957469077,0.1406501957469077,-0.1406501957469077,0.6599998474121094,0.7189996719360356,22.0,20.46020105361938,20.60200099945068,20.74380094528198
2011-03-08,21.32999992370605,21.70999908447266,21.04999923706055,21.36000061035156,18.47910118103027,2046200,0.1406501957469077,1.497978093913204,2.770810921608861,2.755781660184417,,21.54200019836426,21.12400016784668,21.19333324432373,,,21.428320862531,21.40463898916677,21.24094457513555,,,21.39749772588231,21.30601266547931,0.0914850604030022,0.110173376446698,-4.260298789369426,4.260298789369426,-4.260298789369426,0.0,4.260298789369426,-4.260298789369426,-4.260298789369426,-4.260298789369426,4.260298789369426,0.9899997711181676,0.7444996833801275,21.70999908447266,20.41820072174072,20.56200065612793,20.70580059051514
2011-03-09,21.30999946594238,21.31999969482422,20.32999992370605,20.45000076293945,17.69183731079102,3820100,-4.260298789369426,2.199585281483061,2.369855743762285,2.907066996785115,,21.33400039672851,21.18900032043457,21.21633326212565,,,21.10221416266715,21.23106840257998,21.18991594209065,,,21.25172896235264,21.24260437640228,0.009124585950353037,0.08996361834742904,-1.124701423003277,1.124701423003277,-1.124701423003277,0.0,1.124701423003277,1.124701423003277,-1.124701423003277,-1.124701423003277,1.124701423003277,0.7400016784667898,0.7584997177124023,21.31999969482422,20.07209978103638,20.22099971771241,20.36989965438843
2011-03-10,20.04999923706055,20.54000091552734,19.79999923706055,20.21999931335449,17.49286270141602,3344000,-1.124701423003277,1.856748202721244,2.294778468594269,2.908678687813923,,21.03000030517578,21.18400020599365,21.22866655985514,,,20.8081425462296,21.04723765908444,21.12734067572057,,,21.09300132404523,21.16685585321356,-0.07385452916832946,0.05719998884427734,-1.285856764149954,-1.285856764149954,1.285856764149954,0.0,-1.285856764149954,-1.285856764149954,-1.285856764149954,1.285856764149954,-1.285856764149954,0.7700004577636683,0.7604997634887691,20.54000091552734,19.65130031585693,19.80300025939941,19.95470020294189
2011-03-11,19.80999946594238,20.56999969482422,19.79999923706055,20.47999954223633,17.71778678894043,2177100,1.285856764149954,2.131724441026221,2.05626689483812,2.928811515327756,,20.76800003051758,21.13900012969971,21.22433319091797,,,20.69876154489851,20.94410345602114,21.08557673162482,,,20.99869335761309,21.11597760795599,-0.1172842503428946,0.02230314100684296,0.2441369051666039,0.2441369051666039,-0.2441369051666039,0.0,0.2441369051666039,0.2441369051666039,0.2441369051666039,-0.2441369051666039,0.2441369051666039,0.75,0.7579997062683101,20.56999969482422,18.86690143585205,19.0190013885498,19.17110134124756
2011-03-14,20.17000007629395,20.64999961853027,19.89999961853027,20.43000030517578,17.67453575134277,2923600,-0.2441369051666039,2.09854067992267,1.846058749219699,2.90664605745093,,20.58800010681152,21.03900012969971,21.24499988555908,,,20.60917446499094,20.85063015586744,21.04328147830552,,,20.91120211877658,21.06516447441671,-0.1539623556401288,-0.0129499583225514,0.09789749126242017,0.09789749126242017,-0.09789749126242017,0.0,0.09789749126242017,0.09789749126242017,0.09789749126242017,-0.09789749126242017,0.09789749126242017,1.409999847412109,0.7924997329711913,20.64999961853027,18.90240034103394,19.0540002822876,19.20560022354126
2011-03-15,19.35000038146973,20.59000015258789,19.18000030517578,20.40999984741211,17.65723609924316,4066000,-0.09789749126242017,2.073216179105126,1.808370660242003,2.783218738316212,,20.39799995422363,20.97000007629394,21.25166657765707,,,20.54278292579799,20.77051555433011,21.00242459889304,,,20.8340940770282,21.01663376130526,-0.1825396842770601,-0.04686790351345315,4.213623796085441,4.213623796085441,-4.213623796085441,0.0,4.213623796085441,4.213623796085441,4.213623796085441,-4.213623796085441,4.213623796085441,1.270000457763668,0.828999805450439,20.59000015258789,18.90650020599365,19.06500015258789,19.22350009918213
2011-03-16,20.20999908447266,20.6200008392334,19.35000038146973,19.54999923706055,16.9132194519043,5008200,-4.213623796085441,2.054255466639748,2.006992725961449,2.899291493059161,,20.21799964904785,20.77600002288818,21.21266657511393,,,20.21185502955218,20.54860349664473,20.90871973683934,,,20.63654102472549,20.90799416691676,-0.2714531421912767,-0.09178495124901787,3.836317285262292,3.836317285262292,-3.836317285262292,0.0,3.836317285262292,3.836317285262292,3.836317285262292,-3.836317285262292,3.836317285262292,1.069999694824219,0.8604998588562005,20.6200008392334,18.76620058059692,18.93200054168701,19.0978005027771
2011-03-17,19.79999923706055,19.79999923706055,18.72999954223633,18.79999923706055,16.26438140869141,7110700,-3.836317285262292,2.454342352794242,2.051700604658702,2.908091806392489,,19.93399963378906,20.48199996948242,21.15133323669433,,,19.74123643205497,20.23067544944761,20.77267325298264,,,20.35399613431549,20.75184639433482,-0.3978502600193252,-0.1529980130030794,1.117016452100101,1.117016452100101,-1.117016452100101,0.0,1.117016452100101,1.117016452100101,1.117016452100101,-1.117016452100101,1.117016452100101,0.7100009918212891,0.8594999313354483,19.79999923706055,18.72690114974976,18.899001121521,19.07110109329224
2011-03-18,19.05999946594238,19.17000007629395,18.45999908447266,18.59000015258789,16.08270645141602,7645100,-1.117016452100101,1.981456711940055,1.973847057692832,2.824457698581271,,19.55599975585938,20.16199989318848,21.0736665725708,,,19.35749100556595,19.93237085001857,20.63185563360234,,,20.08261213712663,20.5917096356869,-0.5090974985602692,-0.2242179101145173,-4.948897626371869,-4.948897626371869,4.948897626371869,0.0,-4.948897626371869,-4.948897626371869,-4.948897626371869,4.948897626371869,-4.948897626371869,0.7300014495849574,0.8650000572204577,19.17000007629395,17.90909938812256,18.08099937438966,18.25289936065674
2011-03-21,18.95000076293945,19.6200008392334,18.88999938964844,19.51000022888184,16.87862586975098,4772300,4.948897626371869,3.691048480603182,2.830628744293038,3.114430153521897,,19.37199974060059,19.97999992370605,21.01666660308838,,,19.40832741333791,19.85557619163007,20.55947786555586,,,19.99451799739666,20.5115830129606,-0.5170650155639365,-0.2827873312044012,2.972834017948647,2.972834017948647,-2.972834017948647,0.0,2.972834017948647,2.972834017948647,2.972834017948647,-2.972834017948647,2.972834017948647,0.6299991607666016,0.8414999961853018,19.6200008392334,17.26699995040894,17.43999996185303,17.61299997329712
2011-03-22,19.5,19.5,18.8700008392334,18.93000030517578,16.37685012817383,6373600,-2.972834017948647,3.765209831098151,2.880127609871012,2.83520824501126,,19.07599983215332,19.73699989318848,20.92933330535889,,,19.24888504395054,19.6872896668202,20.45435028101521,,,19.8307460447473,20.39442873830987,-0.5636826935625763,-0.3389664036760363,-10.88219457333627,-10.88219457333627,10.88219457333627,0.0,-10.88219457333627,-10.88219457333627,-10.88219457333627,10.88219457333627,-10.88219457333627,1.19999885559082,0.8144999504089349,19.5,17.76870084762573,17.93700084686279,18.10530084609985
