Date_ACN,Open_ACN,High_ACN,Low_ACN,Close_ACN,Adj Close_ACN,Volume_ACN,Daily Return(%)_ACN,Vol5_ACN,Vol10_ACN,Vol20_ACN,Vol60_ACN,SMA5_ACN,SMA10_ACN,SMA30_ACN,SMA60_ACN,SMA100_ACN,EMA5_ACN,EMA10_ACN,EMA30_ACN,EMA60_ACN,EMA100_ACN,Short12_ACN,Long26_ACN,MACD_ACN,SIGNAL9_ACN,Ret5/10_ACN,Ret10/30_ACN,Ret30/60_ACN,Ret30/100_ACN,Emaret5/10_ACN,Emaret10/30_ACN,Emaret30/60_ACN,Emaret30/100_ACN,RetMACD_ACN,DayRange_ACN,average20r_ACN,PRVHI_ACN,HitLevel_ACN,hitlevel_2_ACN,hitlevel_1.8_ACN
2011-01-28,52.15000152587891,52.47000122070312,51.38000106811523,51.52000045776367,41.13616943359375,2755100,-1.604278347586235,1.097584240913513,0.9489860068049648,,,51.88400039672852,51.21500015258789,,,,51.72043520694359,51.17338232189805,,,,50.93379286855713,,,,-0.09704820771797854,-0.09704820771797854,0.0,0.0,0.09704820771797854,-0.09704820771797854,-0.09704820771797854,0.0,0.0,0.9599990844726562,,,,,
2011-01-31,51.25,51.81999969482422,50.86000061035156,51.47000122070312,41.09624862670898,2886300,-0.09704820771797854,1.03719228143806,0.9585868593148709,,,51.88400039672852,51.3620002746582,,,,51.6369572115301,51.2273130307717,,,,51.01628646119497,,,,1.748586924104526,1.748586924104526,0.0,0.0,-1.748586924104526,1.748586924104526,1.748586924104526,0.0,0.0,0.8100013732910156,0.8134998321533213,51.81999969482422,,,
2011-02-01,51.83000183105469,52.4900016784668,51.68000030517578,52.36999893188477,41.81486129760742,3427000,1.748586924104526,1.303344752767931,1.059894083637805,0.9711701631369142,,52.01399993896484,51.56400032043457,,,,51.88130445164833,51.43507410370135,,,,51.22454991822417,,,,0.3628078008047649,0.3628078008047649,0.0,0.0,-0.3628078008047649,0.3628078008047649,0.3628078008047649,0.0,0.0,0.579998016357429,0.8044998168945323,52.4900016784668,50.03030006408691,50.19300003051757,50.35569999694824
2011-02-02,52.34999847412109,52.79999923706055,52.22000122070312,52.56000137329102,41.9665641784668,2378800,0.3628078008047649,1.197480689948256,1.031833542769441,0.9400529214608406,,52.05600051879883,51.80000038146973,,,,52.10753675886257,51.63960633453583,,,,51.43000398823445,,,,0.4185643079485413,0.4185643079485413,0.0,0.0,-0.4185643079485413,0.4185643079485413,0.4185643079485413,0.0,0.0,0.8800010681152415,0.8059999465942393,52.79999923706055,50.72010208129883,50.88100204467773,51.04190200805664
2011-02-03,52.47000122070312,52.81999969482422,51.93999862670898,52.77999877929688,42.1422119140625,2514500,0.4185643079485413,1.205216041416074,0.9063060622538949,0.9351145764059633,,52.14000015258789,51.96400032043457,,,,52.33169076567401,51.84695041540147,,,,51.63769549455175,,,,-0.4357702681996902,-0.4357702681996902,0.0,0.0,0.4357702681996902,-0.4357702681996902,-0.4357702681996902,0.0,0.0,0.3499984741211009,0.7889999389648448,52.81999969482422,51.02679935455322,51.18799934387206,51.34919933319092
2011-02-04,52.68000030517578,52.77999877929688,52.43000030517578,52.54999923706055,41.95857620239258,1757700,-0.4357702681996902,0.8315620559819346,0.9244867026087419,0.9559075429777957,,52.34599990844727,52.11500015258789,,,,52.4044602561362,51.97477747388494,,,,51.77804991647618,,,,0.2283519193662274,0.2283519193662274,0.0,0.0,-0.2283519193662274,0.2283519193662274,0.2283519193662274,0.0,0.0,0.3600006103515696,0.7739999771118174,52.77999877929688,51.08419982910156,51.24199981689453,51.3997998046875
2011-02-07,52.45000076293945,52.77999877929688,52.41999816894531,52.66999816894531,42.05438613891602,2193800,0.2283519193662274,0.7949187208919464,0.9043162578997255,0.9551578812036955,,52.5859992980957,52.23499984741211,,,,52.49297289373924,52.10118123662318,,,,51.91527272454834,,,,-0.05695610468914453,-0.05695610468914453,0.0,0.0,0.05695610468914453,-0.05695610468914453,-0.05695610468914453,0.0,0.0,0.4399986267089844,0.7654998779296885,52.77999877929688,51.07719882965088,51.23199882507325,51.38679882049561
2011-02-08,52.83000183105469,52.88999938964844,52.45000076293945,52.63999938964844,42.03043746948242,2362800,-0.05695610468914453,0.3530766873842189,0.9038425637850673,0.9128592156038744,,52.63999938964844,52.32699966430664,,,,52.54198172570898,52.19914817353686,,,,52.02676913456375,50.69115374638484,1.335615388178908,,0.1139843730750779,0.1139843730750779,0.0,0.0,-0.1139843730750779,0.1139843730750779,0.1139843730750779,0.0,0.0,0.5299987792968821,0.7574998855590831,52.88999938964844,51.09589904785157,51.24899902343751,51.40209899902344
2011-02-09,52.31000137329102,52.75,52.22000122070312,52.70000076293945,42.07835388183594,2612100,0.1139843730750779,0.3236855563355576,0.8271451220112814,0.8893873121318925,,52.66799926757812,52.36199989318848,,,,52.59465473811915,52.29021228070096,,,,52.13034323123694,50.83995722909259,1.290386002144345,,0.5502863592580494,0.5502863592580494,0.0,0.0,-0.5502863592580494,0.5502863592580494,0.5502863592580494,0.0,0.0,0.8199996948242188,0.7494998931884777,52.75,51.22349964141846,51.37499961853027,51.52649959564209
2011-02-10,52.5,53.27999877929688,52.45999908447266,52.9900016784668,42.30989074707031,2993400,0.5502863592580494,0.3636991996540301,0.8404808630297909,0.7703263749342898,,52.70999984741211,52.425,,,,52.72643705156837,52.41744671665838,,,,52.26259837696461,50.99921978089809,1.263378596066524,,-1.113417878655471,-1.113417878655471,0.0,0.0,1.113417878655471,-1.113417878655471,-1.113417878655471,0.0,0.0,0.6399993896484446,0.7489997863769549,53.27999877929688,51.10110023498535,51.25100021362304,51.40090019226074
2011-02-11,52.77999877929688,52.86999893188477,52.22999954223633,52.40000152587891,41.83880996704102,2517000,-1.113417878655471,0.6315588498892847,0.7362790417410967,0.8306364928638215,,52.68000030517578,52.51300010681152,,,,52.61762520967189,52.41427486378939,,,,52.28373732295142,51.10298139163741,1.18075593131401,,0.01908076572909664,0.01908076572909664,0.0,0.0,-0.01908076572909664,0.01908076572909664,0.01908076572909664,0.0,0.0,0.5999984741210866,0.7564996719360366,52.86999893188477,51.63219924926758,51.78199920654297,51.93179916381836
2011-02-14,52.09000015258789,52.59999847412109,52.0,52.40999984741211,41.84679412841797,2817900,0.01908076572909664,0.6147513278246108,0.7324710378634584,0.832243728211114,,52.62800064086914,52.60699996948242,50.9490000406901,,,52.54841675558529,52.41349758808443,50.9490000406901,,,52.30316232671461,51.19979757354665,1.103364753167959,,-0.8013702922497739,-0.8013702922497739,-0.8013702922497739,0.0,0.8013702922497739,-0.8013702922497739,-0.8013702922497739,-0.8013702922497739,0.0,0.4799995422363139,0.7319995880126964,52.59999847412109,51.20569965362549,51.3569995880127,51.50829952239991
2011-02-15,52.31999969482422,52.43999862670898,51.95999908447266,51.9900016784668,41.51144027709961,2380600,-0.8013702922497739,0.6882546861586205,0.5476346004745944,0.85584387362901,,52.49800109863281,52.56900024414062,51.06233342488607,,,52.3622783965458,52.33649833179031,51.0161614366757,,,52.25498376544572,51.25833121094814,0.9966525544975795,,-2.731290869593195,2.731290869593195,2.731290869593195,0.0,-2.731290869593195,2.731290869593195,2.731290869593195,2.731290869593195,0.0,1.439998626708977,0.776999664306642,52.43999862670898,50.98959938049315,51.1359992980957,51.28239921569823
2011-02-16,52.25,53.5,52.06000137329102,53.40999984741211,42.64523696899414,2199700,2.731290869593195,1.521585986011383,1.043759729343698,1.021777347307445,,52.64000091552735,52.65400009155273,51.23366673787435,,,52.71151888016791,52.53168042553973,51.17060262446515,,,52.4326785472867,51.41771407290844,1.01496447437826,,-1.179556393774738,1.179556393774738,1.179556393774738,0.0,-1.179556393774738,1.179556393774738,1.179556393774738,1.179556393774738,0.0,1.20000076293946,0.7699996948242205,53.5,50.73059936523436,50.88599929809569,51.04139923095702
2011-02-17,53.47000122070312,54.54999923706055,53.34999847412109,54.04000091552734,43.14825820922852,3365100,1.179556393774738,1.574912947136628,1.090943158597871,0.9769614227846725,,52.85000076293945,52.78000030517578,51.42566680908203,,,53.15434622528772,52.80592051462838,51.35572509485626,,,52.67995891163142,51.61195754273206,1.068001368899353,,-0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.0,0.7957074350311899,-0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.0,0.5799980163574148,0.7724994659423846,54.54999923706055,51.80600067138671,51.96000061035156,52.1140005493164
2011-02-18,54.0099983215332,54.09999847412109,53.52000045776367,53.61000061035156,42.80492782592773,2162500,-0.7957074350311899,1.503211041185383,1.121287164612545,1.001273659561331,,53.09200057983399,52.88600044250488,51.59733352661133,,,53.306231020309,52.95211689566895,51.50116222488822,,,52.82304224989605,51.7599607329261,1.063081516969945,1.146244509512987,-2.313004410276686,-2.313004410276686,-2.313004410276686,0.0,2.313004410276686,-2.313004410276686,-2.313004410276686,-2.313004410276686,2.313004410276686,0.9600028991699148,0.7769996643066417,54.09999847412109,52.8505004119873,53.00500030517578,53.15950019836426
2011-02-22,53.13999938964844,53.2400016784668,52.27999877929688,52.36999893188477,41.81486129760742,2861700,-2.313004410276686,1.967017860414485,1.37485787178006,1.141853383752948,,53.08400039672851,52.85600051879883,51.72500012715658,,,52.99415365750093,52.84627726589001,51.55721620598477,,,52.75334327789431,51.80514874766379,0.9481945302305235,1.106634513656494,-2.119535293088885,-2.119535293088885,-2.119535293088885,0.0,2.119535293088885,-2.119535293088885,-2.119535293088885,-2.119535293088885,2.119535293088885,1.090000152587891,0.7854997634887703,53.2400016784668,52.39059921264648,52.54599914550781,52.70139907836913
2011-02-23,52.15999984741211,52.34000015258789,51.25,51.2599983215332,40.92857360839844,2817000,-2.119535293088885,2.178288559686567,1.522982498489057,1.239140535730872,,52.9379997253418,52.7180004119873,51.83000005086263,,,52.41610187884503,52.55786291237059,51.5380408586008,,,52.5235978999926,51.76476723461708,0.7588306653755268,1.037073744000301,0.9559143474668392,0.9559143474668392,0.9559143474668392,0.0,-0.9559143474668392,-0.9559143474668392,0.9559143474668392,0.9559143474668392,-0.9559143474668392,0.7099990844726562,0.7664997100830085,52.34000015258789,51.5119021987915,51.66900215148926,51.82610210418701
2011-02-24,51.27000045776367,51.90999984741211,51.20000076293945,51.75,41.31980895996094,2720100,0.9559143474668392,1.648305337308631,1.568239097007325,1.226482098679783,,52.60599975585937,52.62300033569336,51.92933336893717,,,52.19406791923002,52.41097874648503,51.55171564191688,,,52.40458283845528,51.76367336538618,0.6409094730690938,0.9578408898140595,-0.8309184641077898,0.8309184641077898,0.8309184641077898,0.0,-0.8309184641077898,-0.8309184641077898,0.8309184641077898,0.8309184641077898,-0.8309184641077898,0.6200027465820241,0.7569997787475586,51.90999984741211,50.65370079040527,50.80700073242188,50.96030067443848
2011-02-25,51.95000076293945,52.38000106811523,51.7599983215332,52.18000030517578,41.66314697265625,1782500,0.8309184641077898,1.558131958683986,1.584995700110648,1.242238515587442,,52.23399963378906,52.54200019836426,52.00566673278809,,,52.18937871454528,52.36898266624698,51.59225013632069,,,52.37003167948919,51.79451239796319,0.575519281526006,0.8813765681564487,1.341511611432512,-1.341511611432512,-1.341511611432512,0.0,1.341511611432512,1.341511611432512,-1.341511611432512,-1.341511611432512,1.341511611432512,1.0,0.752499771118164,52.38000106811523,50.24460033416748,50.39600028991699,50.5474002456665
2011-02-28,52.16999816894531,52.34999847412109,51.34999847412109,51.47999954223633,41.10423278808594,2443500,-1.341511611432512,1.586402228268082,1.602067720403357,1.225768550130721,,51.80799942016601,52.45,52.05933341979981,,,51.9529189904423,52.20734937097231,51.58500816250879,,,52.23310365837337,51.77121514939083,0.4618885089825469,0.7974789563216684,0.6216000343233836,-0.6216000343233836,-0.6216000343233836,0.0,0.6216000343233836,0.6216000343233836,-0.6216000343233836,-0.6216000343233836,0.6216000343233836,1.099998474121087,0.7594997406005856,52.34999847412109,50.72450157165527,50.8750015258789,51.02550148010253
2011-03-01,51.84000015258789,52.18999862670898,51.09000015258789,51.15999984741211,40.84872817993164,3309000,-0.6216000343233836,1.344294898564116,1.606672882994485,1.233614360924336,,51.56599960327149,52.325,52.09800008138021,,,51.68861260943224,52.01692218487045,51.55758827121223,,,52.06801076437934,51.72593994183685,0.3420708225424889,0.7063973295658326,0.01954323995898483,-0.01954323995898483,-0.01954323995898483,0.0,0.01954323995898483,0.01954323995898483,-0.01954323995898483,-0.01954323995898483,0.01954323995898483,0.4099998474121094,0.7394996643066403,52.18999862670898,50.6790990447998,50.83099899291992,50.98289894104003
2011-03-02,51.0099983215332,51.40999984741211,51.0,51.15000152587891,40.84075546264648,2161700,-0.01954323995898483,0.9724904139953339,1.594731196250167,1.161204998084713,,51.54400024414063,52.24099998474121,52.12466684977213,,,51.50907558158114,51.85930024687199,51.53129235215847,,,51.92677857384081,51.68327783695108,0.2435007368897288,0.6138180110306118,-3.675458841319486,3.675458841319486,3.675458841319486,0.0,-3.675458841319486,-3.675458841319486,3.675458841319486,3.675458841319486,-3.675458841319486,1.430000305175795,0.7819997787475585,51.40999984741211,50.56309936523437,50.7109992980957,50.85889923095702
2011-03-03,51.7400016784668,53.02999877929688,51.59999847412109,53.02999877929688,42.34182739257812,3510900,3.675458841319486,1.943708450513104,1.79920223056937,1.436116393062083,,51.8,52.20299987792968,52.21900011698405,,,52.01604998081972,52.0721545254947,51.62798308939321,,,52.09650475929558,51.78303494379151,0.313469815504078,0.5537483719253051,0.7165703604849434,0.7165703604849434,-0.7165703604849434,0.0,0.7165703604849434,0.7165703604849434,-0.7165703604849434,-0.7165703604849434,0.7165703604849434,0.5600013732910085,0.765999794006347,53.02999877929688,49.68960033416748,49.84600028991699,50.00240024566651
2011-03-04,52.83000183105469,53.04000091552734,52.47999954223633,52.65000152587891,42.03842163085938,2912600,-0.7165703604849434,2.001142568248089,1.753756236473634,1.443373005819401,,51.89400024414063,52.06399993896484,52.26933352152506,,,52.22736716250613,52.17721761647364,51.69391976271487,,,52.18165810800071,51.8472546906128,0.3344034173879109,0.5098793810178263,0.4938312035996385,0.4938312035996385,-0.4938312035996385,0.0,0.4938312035996385,-0.4938312035996385,-0.4938312035996385,-0.4938312035996385,0.4938312035996385,0.9699974060058594,0.7969997406005849,53.04000091552734,51.34479923248292,51.49799919128419,51.65119915008546
2011-03-07,52.61000061035156,53.09999847412109,52.13000106811523,52.38999938964844,41.83081817626953,2082900,-0.4938312035996385,1.870011772441114,1.745832826925072,1.44434834837864,,52.07600021362305,51.94199981689453,52.31433347066243,,,52.2815779048869,52.21590521159632,51.73882812574284,,,52.21371061286959,51.88745800165248,0.3262526112171145,0.4731540270576839,-0.2481409994841894,0.2481409994841894,-0.2481409994841894,0.0,0.2481409994841894,-0.2481409994841894,-0.2481409994841894,-0.2481409994841894,0.2481409994841894,0.9899978637695455,0.8284996032714836,53.09999847412109,51.28660148620605,51.44600143432616,51.60540138244628
2011-03-08,52.40000152587891,52.95999908447266,51.97000122070312,52.2599983215332,41.72702407836914,3546200,-0.2481409994841894,1.827744940754731,1.584998929584909,1.44421936740182,,52.29599990844726,51.93099975585938,52.34066670735677,,,52.27438471043567,52.22392214067575,51.77245200934222,,,52.22083179881783,51.9150535809029,0.3057782179149342,0.439678865229134,-0.4209671126514729,0.4209671126514729,-0.4209671126514729,0.0,0.4209671126514729,-0.4209671126514729,-0.4209671126514729,-0.4209671126514729,0.4209671126514729,0.75,0.8439996719360344,52.95999908447266,51.27729934692383,51.44299926757812,51.60869918823241
2011-03-09,52.25,52.40999984741211,51.65999984741211,52.04000091552734,41.55136871337891,3030300,-0.4209671126514729,1.861453774489362,1.415772514151439,1.44687835458914,,52.47399978637695,52.00900001525879,52.35133336385091,,,52.19625677879957,52.19048191792149,51.78971322909611,,,52.19301166292698,51.92430893902323,0.2687027239037505,0.4054836369640573,-1.249042110767827,1.249042110767827,-1.249042110767827,0.0,1.249042110767827,-1.249042110767827,-1.249042110767827,-1.249042110767827,1.249042110767827,0.5499992370605398,0.8449996948242173,52.40999984741211,51.10319980621339,51.27199974060059,51.4407996749878
2011-03-10,51.61999893188477,51.91999816894531,51.36999893188477,51.38999938964844,41.03237152099609,2529500,-1.249042110767827,0.3868683698725635,1.449348477212693,1.47077839349122,,52.14599990844727,51.97299995422363,52.31933339436849,,,51.92750431574919,52.04493964005366,51.76392523945432,,,52.06947131319183,51.88473045388437,0.1847408593074604,0.361335081432738,0.3697264908793178,-0.3697264908793178,0.3697264908793178,0.0,-0.3697264908793178,-0.3697264908793178,0.3697264908793178,0.3697264908793178,-0.3697264908793178,0.720001220703125,0.8399997711181626,51.91999816894531,50.55100051879883,50.72000045776367,50.88900039672852
2011-03-11,51.25,51.7400016784668,51.02000045776367,51.58000183105469,41.1840934753418,1491000,0.3697264908793178,0.5799352014063982,1.424964442681615,1.467025354179455,,51.93199996948242,51.91300010681152,52.29333343505859,,,51.81167015418436,51.96040549296293,51.75205921310597,,,51.99416831593996,51.86215796330439,0.132010352635568,0.315470135673304,-0.252037734587603,0.252037734587603,-0.252037734587603,0.0,0.252037734587603,0.252037734587603,-0.252037734587603,-0.252037734587603,0.252037734587603,0.6599998474121094,0.8409997940063458,51.7400016784668,50.07199867248536,50.23999862670899,50.40799858093262
2011-03-14,51.18000030517578,51.56000137329102,50.90000152587891,51.45000076293945,41.08028793334961,1889000,-0.252037734587603,0.5811157068935798,1.360235589476449,1.449001664997257,,51.74400024414062,51.91000022888183,52.29100011189779,,,51.69111369043605,51.86760463295865,51.73257157115974,,,51.91045023086296,51.83162780031439,0.07882243054856275,0.2681405946483558,2.779398025210218,2.779398025210218,-2.779398025210218,0.0,2.779398025210218,2.779398025210218,-2.779398025210218,-2.779398025210218,2.779398025210218,1.130001068115227,0.8674999237060529,51.56000137329102,49.88980213165284,50.0580020904541,50.22620204925538
2011-03-15,50.41999816894531,50.75,49.61999893188477,50.02000045776367,39.93849563598633,3807700,-2.779398025210218,1.215507770983968,1.617108065515194,1.568928858841975,,51.29600067138672,51.79600028991699,52.24266675313314,,,51.13407594621194,51.53167660110501,51.62208311223096,,,51.6196118042323,51.69743318234767,-0.07782137811537382,0.1989482000956098,2.079170143961732,2.079170143961732,-2.079170143961732,0.0,2.079170143961732,2.079170143961732,2.079170143961732,-2.079170143961732,2.079170143961732,1.559997558593764,0.9214998245239254,50.75,49.6515015411377,49.82500152587892,49.99850151062013
2011-03-16,49.95999908447266,50.27999877929688,48.72000122070312,48.97999954223633,39.10811233520508,3715200,-2.079170143961732,1.287681714397737,1.717702459256077,1.61900465002616,,50.68400039672851,51.57900009155274,52.12966677347819,,,50.41605047822007,51.06773531767434,51.45162610771519,,,51.21351761007907,51.49614180159868,-0.2826241915196093,0.102633721772566,-0.08166785606612807,-0.08166785606612807,0.08166785606612807,0.0,-0.08166785606612807,-0.08166785606612807,-0.08166785606612807,0.08166785606612807,-0.08166785606612807,0.8400001525878835,0.8914999008178708,50.27999877929688,48.72270038604736,48.90700035095215,49.09130031585693
2011-03-17,49.63000106811523,49.7400016784668,48.90000152587891,49.02000045776367,39.14004135131836,3353800,0.08166785606612807,1.406524239062618,0.9857992930618118,1.459737692009315,,50.21000061035156,51.17800025939941,52.01166674296061,,,49.95070047140128,50.69541988859967,51.29474703352477,,,50.87605343279978,51.31272392427757,-0.4366704914777912,-0.005227120877505431,-2.509178969298691,-2.509178969298691,2.509178969298691,0.0,-2.509178969298691,-2.509178969298691,-2.509178969298691,2.509178969298691,-2.509178969298691,0.7599983215332102,0.8694997787475582,49.7400016784668,48.31869899749756,48.49699897766114,48.67529895782472
2011-03-18,50.15999984741211,50.70999908447266,49.95000076293945,50.25,40.12213897705078,6382700,2.509178969298691,2.070285998708578,1.434202714548034,1.562946285927141,,49.94400024414062,50.93800010681152,51.92733345031738,,,50.05046698093419,50.61443445430882,51.22734399910382,,,50.77973752006135,51.23400363359034,-0.4542661135289876,-0.09503491940780187,-0.1990019385494262,-0.1990019385494262,0.1990019385494262,0.0,-0.1990019385494262,-0.1990019385494262,-0.1990019385494262,0.1990019385494262,-0.1990019385494262,0.6399993896484375,0.8724998474121094,50.70999908447266,47.82710216522217,48.00100212097168,48.17490207672119
2011-03-21,50.81999969482422,50.81999969482422,50.18000030517578,50.34999847412109,40.20197677612305,4504500,0.1990019385494262,2.093700813438853,1.44884285154036,1.563888566531281,,49.72399978637695,50.73400001525879,51.85400009155273,,,50.15031081199649,50.56635518518378,51.17074106200816,,,50.71362382068592,51.16852176992595,-0.4548979492400278,-0.1670075253742471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4300003051757812,0.8459997177124027,50.81999969482422,48.79049942016602,48.96499938964845,49.13949935913087
2011-03-22,50.27999877929688,50.68000030517578,50.25,50.34999847412109,40.20197677612305,3388300,0.0,1.625129700793296,1.453600877770445,1.491149842042246,,49.78999938964844,50.54300003051758,51.77666676839193,,,50.21687336603803,50.5270176013542,51.11778992730578,,,50.65768145967595,51.10789041468115,-0.450208955005202,-0.2236478113004381,-0.6355505551578109,-0.6355505551578109,0.6355505551578109,0.0,-0.6355505551578109,-0.6355505551578109,-0.6355505551578109,0.6355505551578109,-0.6355505551578109,0.8100013732910227,0.8319997787475593,50.68000030517578,48.95880031585693,49.12800025939941,49.29720020294189
