Date_QCOM,Open_QCOM,High_QCOM,Low_QCOM,Close_QCOM,Adj Close_QCOM,Volume_QCOM,Daily Return(%)_QCOM,Vol5_QCOM,Vol10_QCOM,Vol20_QCOM,Vol60_QCOM,SMA5_QCOM,SMA10_QCOM,SMA30_QCOM,SMA60_QCOM,SMA100_QCOM,EMA5_QCOM,EMA10_QCOM,EMA30_QCOM,EMA60_QCOM,EMA100_QCOM,Short12_QCOM,Long26_QCOM,MACD_QCOM,SIGNAL9_QCOM,Ret5/10_QCOM,Ret10/30_QCOM,Ret30/60_QCOM,Ret30/100_QCOM,Emaret5/10_QCOM,Emaret10/30_QCOM,Emaret30/60_QCOM,Emaret30/100_QCOM,RetMACD_QCOM,DayRange_QCOM,average20r_QCOM,PRVHI_QCOM,HitLevel_QCOM,hitlevel_2_QCOM,hitlevel_1.8_QCOM
2011-01-18,52.36999893188477,53.06000137329102,52.29000091552734,53.02999877929688,39.81820678710938,14715100,1.90237864402911,1.000605384890554,1.23400780344828,,,52.26999969482422,52.04399948120117,,,,52.31505303611809,51.99009038751775,,,,,,,,-1.678294192222203,-1.678294192222203,0.0,0.0,1.678294192222203,-1.678294192222203,-1.678294192222203,0.0,0.0,1.209999084472649,,,,,
2011-01-19,52.70999908447266,53.09999847412109,51.88999938964844,52.13999938964844,39.14993286132812,11567000,-1.678294192222203,1.37953162837117,1.359461343062274,,,52.28399963378907,52.1609992980957,,,,52.25670182062821,52.01734656972333,,,,51.89666620890299,,,,-1.553505117137692,-1.553505117137692,0.0,0.0,1.553505117137692,-1.553505117137692,-1.553505117137692,0.0,0.0,0.9800033569335938,,,,,
2011-01-20,52.15999984741211,52.2400016784668,51.2599983215332,51.33000183105469,38.5417366027832,14213700,-1.553505117137692,1.503424372936978,1.295850275714982,,,52.08199996948242,52.09099960327148,,,,51.94780182410371,51.8923747990563,,,,51.80948707384941,,,,0.1753363517969728,-0.1753363517969728,0.0,0.0,0.1753363517969728,-0.1753363517969728,-0.1753363517969728,0.0,0.0,0.9099998474121094,,,,,
2011-01-21,51.54999923706055,52.0,51.09000015258789,51.2400016784668,38.47415542602539,18452800,-0.1753363517969728,1.47565101202178,1.205268011828304,,,51.95600051879883,51.94799995422363,,,,51.71186844222474,51.77376150440367,,,,51.72187393609823,,,,0.4879000620818881,0.4879000620818881,0.0,0.0,-0.4879000620818881,-0.4879000620818881,0.4879000620818881,0.0,0.0,0.6599998474121094,,,,,
2011-01-24,51.11999893188477,51.5,50.84000015258789,51.4900016784668,38.6618766784668,11508500,0.4879000620818881,1.492571919817749,1.096970679669491,,,51.84600067138672,51.92400016784668,,,,51.63791285430543,51.72216880877878,,,,51.68620128107801,,,,-0.05826136787527148,0.05826136787527148,0.0,0.0,-0.05826136787527148,-0.05826136787527148,0.05826136787527148,0.0,0.0,0.950000762939446,,,,,
2011-01-25,51.43000030517578,51.56999969482422,50.61999893188477,51.52000045776367,38.68439865112305,15922200,0.05826136787527148,0.9830054079365101,1.097310680433908,,,51.54400100708008,51.90700035095215,,,,51.59860872212485,51.68541092677602,,,,51.66063192364503,,,,-0.6599381785072465,0.6599381785072465,0.0,0.0,-0.6599381785072465,-0.6599381785072465,0.6599381785072465,0.0,0.0,1.069999694824219,,,,,
2011-01-26,51.43999862670898,52.06999969482422,51.0,51.86000061035156,38.93970108032227,23536600,0.6599381785072465,0.8755610246742592,1.091745744311616,,,51.4880012512207,51.88600044250488,,,,51.68573935153376,51.71715450560794,,,,51.69130402929219,,,,-5.861937677880684,5.861937677880684,0.0,0.0,-5.861937677880684,-5.861937677880684,5.861937677880684,0.0,0.0,1.229999542236328,,,,,
2011-01-27,54.20000076293945,55.0,53.77000045776367,54.90000152587891,41.22230529785156,50785700,5.861937677880684,2.528247920893648,2.168968923799491,,,52.20200119018555,52.14200057983398,,,,52.75716007631549,52.29585396383902,,,,52.18494979799784,,,,-2.112932268071637,-2.112932268071637,0.0,0.0,2.112932268071637,-2.112932268071637,-2.112932268071637,0.0,0.0,1.29999923706054,,,,,
2011-01-28,54.09999847412109,54.68999862670898,53.38999938964844,53.7400016784668,40.351318359375,22935600,-2.112932268071637,2.940796755022755,2.286764095055245,,,52.70200119018555,52.32900085449219,,,,53.08477394369926,52.55842627558953,,,,52.42418854883922,,,,0.7257152539403439,0.7257152539403439,0.0,0.0,-0.7257152539403439,0.7257152539403439,0.7257152539403439,0.0,0.0,1.400001525878899,,,,,
2011-01-31,53.84999847412109,54.47000122070312,53.06999969482422,54.13000106811523,40.6441535949707,16182100,0.7257152539403439,2.932536762910915,2.28925762956578,,,53.23000106811524,52.53800086975097,,,,53.43318298517126,52.84416714695784,,,,52.68662124411244,,,,1.755035551807978,1.755035551807978,0.0,0.0,-1.755035551807978,1.755035551807978,1.755035551807978,0.0,0.0,1.159999847412109,1.03850040435791,54.47000122070312,,,
2011-02-01,54.29999923706055,55.27000045776367,54.11000061035156,55.08000183105469,41.35747146606445,17000000,1.755035551807978,2.888578766342436,2.279090987154471,1.785585006982636,,53.94200134277344,52.74300117492676,,,,53.98212260046574,53.25068254406635,,,,53.05483364210356,,,,-1.978939935280353,-1.978939935280353,0.0,0.0,1.978939935280353,-1.978939935280353,-1.978939935280353,0.0,0.0,1.020000457763686,1.016000366210938,55.27000045776367,52.18530033111571,52.39300041198729,52.60070049285888
2011-02-02,54.77000045776367,54.90000152587891,53.88000106811523,53.9900016784668,40.53903198242188,17626200,-1.978939935280353,3.268635953438412,2.311349729498256,1.846882005918134,,54.36800155639649,52.92800140380859,,,,53.98474895979943,53.38510420486642,,,,53.19870564769791,,,,1.833668888668286,1.833668888668286,0.0,0.0,-1.833668888668286,1.833668888668286,1.833668888668286,0.0,0.0,1.430000305175774,1.030000305175781,54.90000152587891,53.03479965209961,53.23799972534179,53.44119979858398
2011-02-03,54.0,55.2400016784668,53.81000137329102,54.97999954223633,41.28237915039062,17150900,1.833668888668286,1.95831142639083,2.244924632857793,1.83521833108976,,54.38400115966797,53.29300117492676,,,,54.31649915394507,53.67508517529731,,,,53.47275086224228,,,,0.4547108077146251,0.4547108077146251,0.0,0.0,-0.4547108077146251,0.4547108077146251,0.4547108077146251,0.0,0.0,0.8800010681152273,1.024500465393065,55.2400016784668,52.63400085449219,52.84000091552735,53.04600097656251
2011-02-04,55.04000091552734,55.38000106811523,54.5,55.22999954223633,41.47010040283203,12603100,0.4547108077146251,1.543946770246046,2.226030702419295,1.822501974160292,,54.68200073242188,53.69200096130371,,,,54.62099928337549,53.95779687837713,,,,53.74309681301059,,,,-0.2896973542245856,-0.2896973542245856,0.0,0.0,0.2896973542245856,-0.2896973542245856,-0.2896973542245856,0.0,0.0,0.7899971008300852,0.9890003204345696,55.38000106811523,52.98610065460205,53.19100074768067,53.39590084075928
2011-02-07,55.11000061035156,55.61999893188477,54.83000183105469,55.06999969482422,41.3499641418457,11605200,-0.2896973542245856,1.58267287870844,2.250601669490113,1.764250705664133,,54.87000045776367,54.05000076293945,,,,54.77066608719174,54.1600155722766,,,,53.947235717905,,,,1.870344625031245,1.870344625031245,0.0,0.0,-1.870344625031245,1.870344625031245,1.870344625031245,0.0,0.0,0.75,0.9885002136230459,55.61999893188477,53.20420036315917,53.40200042724609,53.599800491333
2011-02-08,55.4900016784668,56.09999847412109,55.34999847412109,56.09999847412109,42.12333297729492,13862700,1.870344625031245,1.608798818619003,2.266374762826429,1.794208324440047,,55.07399978637695,54.5080005645752,,,,55.21377688283486,54.51273973624832,,,,54.27842998809209,52.82384637685922,1.454583611232863,,0.1960795246764934,0.1960795246764934,0.0,0.0,-0.1960795246764934,0.1960795246764934,0.1960795246764934,0.0,0.0,0.6199989318847727,0.9760002136230466,56.09999847412109,53.44529846191407,53.64299850463868,53.84069854736329
2011-02-09,55.95000076293945,56.36999893188477,55.75,56.20999908447266,42.2059440612793,12581500,0.1960795246764934,0.9854752796627506,2.276059433521445,1.793356395071436,,55.51799926757813,54.94300041198731,,,,55.54585095004747,54.82133234501638,,,,54.57559446445833,53.07467250334911,1.500921961109221,,1.405445522851049,1.405445522851049,0.0,0.0,-1.405445522851049,1.405445522851049,1.405445522851049,0.0,0.0,1.30999755859375,1.004000091552734,56.36999893188477,53.95279800415038,54.147998046875,54.3431980895996
2011-02-10,56.16999816894531,57.18999862670898,55.88000106811523,57.0,42.79912185668945,16392900,1.405445522851049,0.8884278270169392,1.478096349627378,1.807397222536133,,55.92199935913086,55.15300025939941,,,,56.03056730003165,55.21745373683159,,,,54.94857993146474,53.36543750310102,1.583142428363715,,1.052628901966819,1.052628901966819,0.0,0.0,-1.052628901966819,1.052628901966819,1.052628901966819,0.0,0.0,0.9700012207031321,1.005500030517578,57.18999862670898,54.16119873046875,54.36199874877931,54.56279876708985
2011-02-11,56.7599983215332,57.65000152587891,56.68000030517578,57.59999847412109,43.24962997436523,12165500,1.052628901966819,0.882773640477937,1.195404799532574,1.783722617191518,,56.39599914550782,55.53899993896484,,,,56.55371102472813,55.65064368906604,,,,55.35649047648879,53.67910868613954,1.677381790349244,,0.9895828297292736,0.9895828297292736,0.0,0.0,-0.9895828297292736,0.9895828297292736,0.9895828297292736,0.0,0.0,1.189998626708984,1.029999923706055,57.65000152587891,54.97789855957031,55.17899856567382,55.38009857177734
2011-02-14,57.7400016784668,58.79999923706055,57.61000061035156,58.16999816894531,43.67763519287109,17488200,0.9895828297292736,0.6160755533381566,1.198881383229341,1.785712721792575,,57.01599884033203,55.94299964904785,53.41333338419597,,,57.09247340613386,56.10870813995317,53.41333338419597,,,55.78933781378979,54.01176716634738,1.777570647442403,,0.8079787441940135,0.8079787441940135,0.8079787441940135,0.0,-0.8079787441940135,0.8079787441940135,0.8079787441940135,0.8079787441940135,0.0,1.040000915527351,1.043499946594238,58.79999923706055,55.38400169372559,55.59000167846681,55.79600166320802
2011-02-15,58.0099983215332,58.95999908447266,57.91999816894531,58.63999938964844,44.03052139282227,16375300,0.8079787441940135,0.4444945192665725,1.145009952341146,1.759414513499142,,57.5239990234375,56.29899940490723,53.69533335367839,,,57.60831540063873,56.56894291262504,53.75053764261226,,,56.22790113315266,54.35459918288821,1.873301950264448,,-0.1705294596895124,-0.1705294596895124,-0.1705294596895124,0.0,0.1705294596895124,-0.1705294596895124,-0.1705294596895124,-0.1705294596895124,0.0,0.7299995422363281,1.019499969482422,58.95999908447266,56.50429935455323,56.71299934387207,56.92169933319092
2011-02-16,58.88999938964844,58.97999954223633,58.25,58.54000091552734,43.9554443359375,11659200,-0.1705294596895124,0.5930577038669504,0.7667794024328864,1.691314647672771,,57.98999938964844,56.75399932861328,53.94766667683919,,,57.91887723893493,56.9273170949709,54.05953527312291,,,56.58360879197953,54.66462894086148,1.918979851118053,,0.7857859195056004,0.7857859195056004,0.7857859195056004,0.0,-0.7857859195056004,0.7857859195056004,0.7857859195056004,0.7857859195056004,0.0,0.80999755859375,1.01099967956543,58.97999954223633,56.71709915161134,56.92099914550782,57.12489913940431
2011-02-17,58.31000137329102,59.0099983215332,58.20000076293945,59.0,44.30083465576172,11068600,0.7857859195056004,0.4961871492431992,0.6786393085763152,1.614117807110875,,58.38999938964844,57.15599937438965,54.18000005086263,,,58.27925149262329,57.30416853224892,54.37827493292144,,,56.95536128552114,54.9857675378347,1.969593747686432,,0.3220315706931818,0.3220315706931818,0.3220315706931818,0.0,-0.3220315706931818,0.3220315706931818,0.3220315706931818,0.3220315706931818,0.0,0.7700004577636719,1.003999710083008,59.0099983215332,56.75580024719238,56.95800018310547,57.16020011901855
2011-02-18,59.04000091552734,59.43000030517578,58.65999984741211,59.18999862670898,44.44349670410156,17282600,0.3220315706931818,0.470762014352721,0.6854528254223261,1.603542223947234,,58.70799942016602,57.55199928283692,54.39733339945475,,,58.58283387065185,57.64704673124165,54.68870871961741,,,57.29915164570388,55.2971920629365,2.001959582767377,1.750826174481528,-1.604995726108198,-1.604995726108198,-1.604995726108198,0.0,1.604995726108198,-1.604995726108198,-1.604995726108198,-1.604995726108198,-1.604995726108198,1.100002288818359,1.025999832153321,59.43000030517578,56.80119895935059,57.00199890136719,57.20279884338379
2011-02-22,58.56000137329102,58.9900016784668,57.88999938964844,58.2400016784668,43.73019409179688,19936700,-1.604995726108198,0.9968888953788307,0.9650060450278024,1.686700995611654,,58.72200012207031,57.86899948120117,54.61433347066244,,,58.46855647325684,57.75485672164622,54.9178243943819,,,57.44389780459048,55.51517796038319,1.928719844207293,1.786404908426682,-2.111956252549982,-2.111956252549982,-2.111956252549982,0.0,2.111956252549982,-2.111956252549982,-2.111956252549982,-2.111956252549982,-2.111956252549982,1.880001068115241,1.07249984741211,58.9900016784668,57.17280067443848,57.37800064086914,57.5832006072998
2011-02-23,57.90000152587891,58.40000152587891,56.52000045776367,57.0099983215332,42.94673156738281,16344700,-2.111956252549982,1.249130527709291,1.167185347455468,1.792014112220511,,58.39599990844727,57.95999946594238,54.79166679382324,,,57.98237042268229,57.61942792162567,55.05280335742392,,,57.37714403796629,55.62590539454246,1.751238643423832,1.779371655426112,1.385723449896951,1.385723449896951,1.385723449896951,0.0,-1.385723449896951,1.385723449896951,1.385723449896951,1.385723449896951,-1.385723449896951,1.110000610351562,1.074499893188478,58.40000152587891,56.63050201416016,56.84500198364258,57.059501953125
2011-02-24,57.29999923706055,58.11000061035156,57.0,57.79999923706055,43.5418586730957,15159100,1.385723449896951,1.531210052790435,1.2294227439789,1.802261316579722,,58.2479995727539,58.11899948120117,54.98266677856445,,,57.92158002747505,57.65225906988655,55.23004180127145,,,57.44219868398079,55.78694938287713,1.655249301103666,1.754547184561623,2.110728783402608,2.110728783402608,2.110728783402608,0.0,-2.110728783402608,2.110728783402608,2.110728783402608,2.110728783402608,-2.110728783402608,1.29999923706054,1.077999877929688,58.11000061035156,56.03610176086426,56.25100173950196,56.46590171813965
2011-02-25,58.11999893188477,59.20000076293945,57.90000152587891,59.02000045776367,44.46090698242188,11344000,2.110728783402608,1.838030097713383,1.317818812182384,1.362988465200412,,58.25199966430664,58.32099952697754,55.20533345540365,,,58.28772017090459,57.90093932222785,55.47455526298062,,,57.68493741840892,56.02643464768354,1.658502770725384,1.735338301794375,-0.948833224241955,0.948833224241955,0.948833224241955,0.0,-0.948833224241955,0.948833224241955,0.948833224241955,0.948833224241955,-0.948833224241955,0.8899993896484375,1.057499885559083,59.20000076293945,55.73840087890625,55.95400085449219,56.16960083007812
2011-02-28,58.9900016784668,59.79999923706055,58.90999984741211,59.58000183105469,44.88276672363281,13613700,0.948833224241955,1.884540164491197,1.312124855134714,1.235234955148772,,58.33000030517578,58.5189998626709,55.46233355204264,,,58.71848072428796,58.20622341474181,55.73942278350153,,,57.97648578958519,56.28966184645176,1.686823943133426,1.725635430062185,2.584761443771325,-2.584761443771325,-2.584761443771325,0.0,2.584761443771325,-2.584761443771325,-2.584761443771325,-2.584761443771325,2.584761443771325,2.040000915527344,1.089499855041505,59.79999923706055,56.87350101470947,57.08500099182129,57.2965009689331
2011-03-01,59.84000015258789,59.84000015258789,57.79999923706055,58.04000091552734,43.72265243530273,16764200,-2.584761443771325,2.145017322998591,1.577441327991796,1.415492375523309,,58.29000015258789,58.5060001373291,55.66233355204265,,,58.49232078803443,58.17600114215736,55.8878471791161,,,57.98625734742244,56.41931659230922,1.566940755113229,1.693896495072394,1.619576889349726,-1.619576889349726,-1.619576889349726,0.0,1.619576889349726,-1.619576889349726,-1.619576889349726,-1.619576889349726,1.619576889349726,1.209999084472663,1.091999816894533,59.84000015258789,57.40309955596923,57.62099952697753,57.83889949798584
2011-03-02,57.88000106811523,58.18000030517578,56.97000122070312,57.09999847412109,43.01454162597656,16651100,-1.619576889349726,2.035196543486231,1.623501610328984,1.44120615876897,,58.30800018310547,58.35200004577636,55.79800020853678,,,58.02821335006331,57.98036429342349,55.96605048847126,,,57.84990982845301,56.46973747244343,1.380172356009581,1.631151667259832,-3.047288485052078,3.047288485052078,3.047288485052078,0.0,-3.047288485052078,3.047288485052078,3.047288485052078,3.047288485052078,-3.047288485052078,1.310001373291016,1.1064998626709,58.18000030517578,57.43760055541992,57.65600051879883,57.87440048217773
2011-03-03,57.70000076293945,58.97999954223633,57.66999816894531,58.84000015258789,44.32532501220703,13214700,3.047288485052078,2.409436558300332,1.93152486108855,1.480745298250036,,58.51600036621094,58.38199996948242,56.02133356730143,,,58.29880895090484,58.13666172236247,56.15146659583363,,,58.00223141678145,56.64531248578746,1.356918930993984,1.576305120006662,-1.172669314955177,-1.172669314955177,-1.172669314955177,0.0,1.172669314955177,-1.172669314955177,-1.172669314955177,-1.172669314955177,1.172669314955177,1.280002593994141,1.098999977111818,58.97999954223633,55.7457006072998,55.96700057983398,56.18830055236816
2011-03-04,58.79000091552734,58.88000106811523,57.59999847412109,58.15000152587891,43.8055305480957,11720000,-1.172669314955177,2.262965794446035,1.949849895945528,1.484566653613733,,58.34200057983399,58.29700012207032,56.24866689046224,,,58.2492064758962,58.13908714118364,56.2804043332559,,,58.02496527971952,56.75677093320164,1.26819434651788,1.514682965308906,-0.9802230092299392,-0.9802230092299392,-0.9802230092299392,0.0,0.9802230092299392,-0.9802230092299392,-0.9802230092299392,-0.9802230092299392,0.9802230092299392,1.770000457763672,1.14349994659424,58.88000106811523,56.56219959259033,56.7819995880127,57.00179958343506
2011-03-07,58.4900016784668,58.59000015258789,56.81999969482422,57.58000183105469,43.37613296508789,13540500,-0.9802230092299392,2.16418779026807,1.959919746541808,1.510690097064122,,57.94200057983399,58.13600044250488,56.46000022888184,,,58.02613826094904,58.03743526661474,56.36424933311389,,,57.95650936454032,56.81775099970928,1.138758364831041,1.439498045213333,0.7467875851019191,-0.7467875851019191,-0.7467875851019191,0.0,0.7467875851019191,0.7467875851019191,-0.7467875851019191,-0.7467875851019191,0.7467875851019191,1.94000244140625,1.201000213623048,58.59000015258789,56.3643011856079,56.59300117492675,56.8217011642456
2011-03-08,56.72000122070312,57.4900016784668,55.54999923706055,57.15000152587891,43.05221557617188,22049900,-0.7467875851019191,1.89534564365783,1.912610447953182,1.522211004519696,,57.76400070190429,58.02700042724609,56.64866689046224,,,57.73409268259233,57.87608367739004,56.4149430229697,,,57.83243123551549,56.84236214979592,0.9900690857195684,1.34961225331458,3.762032315791523,-3.762032315791523,-3.762032315791523,0.0,3.762032315791523,3.762032315791523,-3.762032315791523,-3.762032315791523,3.762032315791523,1.939998626708977,1.260500144958497,57.4900016784668,55.94779968261719,56.1879997253418,56.42819976806641
2011-03-09,56.84999847412109,56.84999847412109,54.90999984741211,55.0,41.43256378173828,24466200,-3.762032315791523,2.4351449971727,2.154432458437895,1.706149487740327,,57.34400100708008,57.82600059509277,56.76466687520345,,,56.82272845506157,57.35315937241003,56.3236563763265,,,57.39667258389772,56.70589087944067,0.6907817044570521,1.217846143543075,1.745452880859388,-1.745452880859388,-1.745452880859388,0.0,1.745452880859388,1.745452880859388,-1.745452880859388,-1.745452880859388,1.745452880859388,1.130001068115227,1.28600025177002,56.84999847412109,54.7169013595581,54.9690013885498,55.2211014175415
2011-03-10,54.40999984741211,54.97000122070312,53.84000015258789,54.04000091552734,40.70937728881836,22114400,-1.745452880859388,1.220357534493841,2.103108088673228,1.744122753494541,,56.38400115966797,57.45000076293945,56.83733355204264,,,55.89515260855016,56.75076692570408,56.17632376595236,,,56.88026155799459,56.50841754878042,0.3718440092141648,1.048645716677293,0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.0,0.7957074350311899,0.7957074350311899,-0.7957074350311899,-0.7957074350311899,0.7957074350311899,0.69000244140625,1.255000495910645,54.97000122070312,54.02079792022704,54.27799797058105,54.53519802093505
2011-03-11,53.70000076293945,54.08000183105469,53.38999938964844,53.61000061035156,40.38544845581055,18941000,-0.7957074350311899,1.270269587665659,1.86665887163111,1.707738859572876,,55.4760009765625,56.90900077819824,56.79433352152507,,,55.13343527581729,56.1797185047309,56.01075453010715,,,56.37714448912642,56.29371999778569,0.08342449134072893,0.85560147160998,0.2424940619943445,-0.2424940619943445,-0.2424940619943445,0.0,0.2424940619943445,0.2424940619943445,-0.2424940619943445,-0.2424940619943445,0.2424940619943445,0.8499984741210866,1.249000358581543,54.08000183105469,52.2090001296997,52.46000022888182,52.71100032806396
2011-03-14,52.97000122070312,53.59999847412109,52.75,53.47999954223633,40.28751373291016,18606600,-0.2424940619943445,1.397596335906764,1.768049566823135,1.678362182054827,,54.65600051879883,56.2990005493164,56.78566678365072,,,54.58229003129031,55.68886051155006,55.84748001476065,,,55.93142988191256,56.08529626033759,-0.1538663784250289,0.6537079016029783,0.8975309393135728,0.8975309393135728,-0.8975309393135728,0.0,0.8975309393135728,0.8975309393135728,0.8975309393135728,-0.8975309393135728,0.8975309393135728,3.180000305175795,1.348500442504883,53.59999847412109,51.33220104217529,51.5820011138916,51.83180118560791
2011-03-15,51.13999938964844,53.27999877929688,50.09999847412109,53.0,39.92592239379883,35441300,-0.8975309393135728,1.379919439427616,1.684954101465926,1.651507537807849,,53.82600021362305,55.79500045776367,56.74800008138021,,,54.0548600208602,55.19997678217732,55.66377162671158,,,55.48044066931063,55.85675579660888,-0.3763151272982483,0.4477032958227329,4.716981132075472,4.716981132075472,-4.716981132075472,0.0,4.716981132075472,4.716981132075472,4.716981132075472,-4.716981132075472,4.716981132075472,2.419998168945305,1.417500305175781,53.27999877929688,50.63329750061034,50.90299758911132,51.1726976776123
2011-03-16,52.5,52.81999969482422,50.40000152587891,50.5,38.04263687133789,31062900,-4.716981132075472,1.781024445158298,2.073545979364669,1.876529095695819,,52.92600021362305,55.13500061035156,56.59533335367838,,,52.86990668057348,54.34543554905417,55.33062507014954,,,54.71421902787823,55.45995907093415,-0.7457400430559176,0.2090146280470029,-3.603959791731126,-3.603959791731126,3.603959791731126,0.0,-3.603959791731126,-3.603959791731126,-3.603959791731126,3.603959791731126,-3.603959791731126,1.479999542236321,1.45500030517578,52.81999969482422,50.16149810791016,50.44499816894532,50.72849822998047
2011-03-17,52.61999893188477,53.47000122070312,51.9900016784668,52.31999969482422,39.41367721557617,24685600,3.603959791731126,2.952836464397151,2.203666641134112,2.110691457078319,,52.58199996948242,54.48300056457519,56.5396666208903,,,52.6866043519904,53.97717448464871,55.13639117496727,,,54.34587759202376,55.22736948751859,-0.8814918954948325,-0.009086676661364201,1.16590331404742,1.16590331404742,-1.16590331404742,0.0,1.16590331404742,1.16590331404742,1.16590331404742,-1.16590331404742,1.16590331404742,2.400001525878906,1.534500503540038,53.47000122070312,49.6189990234375,49.90999908447266,50.20099914550782
2011-03-18,52.83000183105469,53.15999984741211,50.7599983215332,51.70999908447266,38.95413589477539,33360000,-1.16590331404742,2.963287428092457,2.203658442386962,2.091253296799871,,52.20199966430664,53.83900032043457,56.43066660563151,,,52.36106926281782,53.56496077552579,54.91533362074181,,,53.94035782163128,54.96682353173742,-1.026465710106137,-0.2125624833503189,-3.713018792566749,-3.713018792566749,3.713018792566749,0.0,-3.713018792566749,-3.713018792566749,-3.713018792566749,3.713018792566749,-3.713018792566749,1.08000183105468,1.550000572204589,53.15999984741211,50.09410011291504,50.40100021362304,50.70790031433105
2011-03-21,53.2400016784668,54.11000061035156,53.02999877929688,53.63000106811523,40.40051651000977,17208200,3.713018792566749,3.575341174146248,2.688963924830751,2.300086401558446,,52.23199996948242,53.44400024414062,56.3773333231608,,,52.7840465312503,53.57678628326932,54.8324089399272,,,53.89261062878266,54.86779964554319,-0.975189016760531,-0.3650877900323613,2.125674747238066,2.125674747238066,-2.125674747238066,0.0,2.125674747238066,2.125674747238066,2.125674747238066,-2.125674747238066,2.125674747238066,1.409999847412116,1.565500450134277,54.11000061035156,49.74999858856201,50.05999870300293,50.36999881744385
2011-03-22,53.58000183105469,53.7599983215332,52.34999847412109,52.4900016784668,39.54173278808594,13843400,-2.125674747238066,3.70159130157931,2.72809016516108,2.316534311270562,,52.13000030517578,52.97800025939942,56.29133338928223,,,52.68603158032246,53.37918908239614,54.68128589080072,,,53.67682463642637,54.69166646279679,-1.014841826370422,-0.4950385972999733,0.0762067331839189,0.0762067331839189,-0.0762067331839189,0.0,0.0762067331839189,0.0762067331839189,0.0762067331839189,-0.0762067331839189,0.0762067331839189,0.8800010681152344,1.515500450134276,53.7599983215332,50.66589962005615,50.97899971008301,51.29209980010987
