Date_FSLR,Open_FSLR,High_FSLR,Low_FSLR,Close_FSLR,Adj Close_FSLR,Volume_FSLR,Daily Return(%)_FSLR,Vol5_FSLR,Vol10_FSLR,Vol20_FSLR,Vol60_FSLR,SMA5_FSLR,SMA10_FSLR,SMA30_FSLR,SMA60_FSLR,SMA100_FSLR,EMA5_FSLR,EMA10_FSLR,EMA30_FSLR,EMA60_FSLR,EMA100_FSLR,Short12_FSLR,Long26_FSLR,MACD_FSLR,SIGNAL9_FSLR,Ret5/10_FSLR,Ret10/30_FSLR,Ret30/60_FSLR,Ret30/100_FSLR,Emaret5/10_FSLR,Emaret10/30_FSLR,Emaret30/60_FSLR,Emaret30/100_FSLR,RetMACD_FSLR,DayRange_FSLR,average20r_FSLR,PRVHI_FSLR,HitLevel_FSLR,hitlevel_2_FSLR,hitlevel_1.8_FSLR
2011-02-11,157.9299926757812,167.3999938964844,156.2899932861328,166.1100006103516,166.1100006103516,2610300,5.486758952607771,2.81596228374206,3.03449048367178,3.093453149726932,,159.3279998779297,159.1830001831055,,,,160.3585456598261,158.148648810952,,,,157.1784033370074,149.4988984123808,7.679504924626656,,0.9872972028309103,0.9872972028309103,0.0,0.0,-0.9872972028309103,0.9872972028309103,0.9872972028309103,0.0,0.0,8.290008544921903,6.026499938964848,167.3999938964844,146.2727963256836,147.4179962158203,148.563196105957
2011-02-14,164.8899993896484,172.3000030517578,164.0099945068359,167.75,167.75,2347400,0.9872972028309103,2.814468473563221,2.76342171214984,3.07713910972205,,161.0179992675781,160.5,148.7783330281576,,,162.8223637732174,159.8943490271426,148.7783330281576,,,158.8048028236217,150.8508318633155,7.953970960306151,,-0.888229802184257,-0.888229802184257,-0.888229802184257,0.0,0.888229802184257,-0.888229802184257,-0.888229802184257,-0.888229802184257,0.0,4.8699951171875,5.830999755859383,172.3000030517578,154.1416940307617,155.3469940185547,156.5522940063477
2011-02-15,167.75,170.1399993896484,165.2700042724609,166.2599945068359,166.2599945068359,1055400,-0.888229802184257,2.871424570013847,2.816608487446408,2.941537060738375,,162.5739990234375,161.515998840332,149.8943328857422,,,163.9682406844236,161.0517391143595,149.9061821558142,,,159.95175539027,151.9922513183911,7.959504071878911,,1.648024530069038,1.648024530069038,1.648024530069038,0.0,-1.648024530069038,1.648024530069038,1.648024530069038,1.648024530069038,0.0,3.020004272460994,5.708000183105478,170.1399993896484,159.4718035888672,160.6380035400391,161.8042034912109
2011-02-16,167.4299926757812,169.3200073242188,166.3000030517578,169.0,169.0,1163800,1.648024530069038,2.325341772763832,2.342754154297492,2.829225210466256,,165.3179992675781,161.9759994506836,151.1569997151693,,,165.6454937896157,162.4968774572033,151.1380413715682,,,161.3437930225362,153.2520845540658,8.09170846847033,,1.065090563170303,1.065090563170303,1.065090563170303,0.0,-1.065090563170303,1.065090563170303,1.065090563170303,1.065090563170303,0.0,2.960006713867188,5.556501007080087,169.3200073242188,157.5823989868164,158.7239990234374,159.8655990600585
2011-02-17,169.8899993896484,171.9600067138672,169.0,170.8000030517578,170.8000030517578,1583300,1.065090563170303,2.342229103078137,2.276656290110029,2.800597631071801,,167.9839996337891,162.8389999389648,152.4636662801107,,,167.3636635436631,164.0065366562131,152.4065550283546,,,162.7985945654933,154.5519303687097,8.246664196783655,,-1.5105396867428,-1.5105396867428,-1.5105396867428,0.0,1.5105396867428,-1.5105396867428,-1.5105396867428,-1.5105396867428,0.0,8.059997558593778,5.752000427246105,171.9600067138672,157.0957051086426,158.2070053100586,159.3183055114746
2011-02-18,174.7100067138672,175.4499969482422,167.3899993896484,168.2200012207031,168.2200012207031,2026400,-1.5105396867428,1.374498640724796,2.12953457557996,2.842864517579682,,168.4059997558594,163.8669998168945,153.5866663614909,,,167.6491094360098,164.772621122484,153.4267773633449,,,163.6326571278333,155.5643800614499,8.068277066383388,7.951041526868459,-2.449170780698131,-2.449170780698131,-2.449170780698131,0.0,2.449170780698131,-2.449170780698131,-2.449170780698131,-2.449170780698131,-2.449170780698131,6.710006713867216,5.723500823974621,175.4499969482422,159.3056057739257,160.456005859375,161.6064059448242
2011-02-22,166.0,169.9100036621094,163.1999969482422,164.1000061035156,164.1000061035156,1449400,-2.449170780698131,1.732630001793253,2.340368721495576,2.62255577139821,,167.6760009765625,164.3470001220703,154.6039998372396,,,166.4660749918451,164.6503274826716,154.1153727659365,,,163.704556970246,156.1966486571585,7.507908313087455,7.862414884112259,-0.6581363747015425,-0.6581363747015425,-0.6581363747015425,0.0,0.6581363747015425,-0.6581363747015425,-0.6581363747015425,-0.6581363747015425,0.6581363747015425,7.240005493164006,5.632500457763681,169.9100036621094,162.858295135498,164.002995300293,165.1476954650879
2011-02-23,164.8899993896484,167.1399993896484,159.8999938964844,163.0200042724609,163.0200042724609,1576200,-0.6581363747015425,1.720327970065854,2.346492818992985,2.463787661385026,,167.0280029296875,164.8010009765625,155.4903335571289,,,165.3173847520503,164.3539050808151,154.6898651211962,,,163.5992411705867,156.7020824064402,6.897158764146553,7.669363660119119,1.018272825306696,1.018272825306696,1.018272825306696,0.0,-1.018272825306696,1.018272825306696,1.018272825306696,1.018272825306696,-1.018272825306696,5.740005493164091,5.666500854492197,167.1399993896484,157.5185026550293,158.645002746582,159.7715028381348
2011-02-24,164.1600036621094,168.7400054931641,163.0,164.6799926757812,164.6799926757812,2622200,1.018272825306696,1.549184247038382,2.204164213570611,2.465832993518267,,166.1640014648438,165.7410003662109,156.3899998982747,,,165.1049207266273,164.4131937344453,155.3343894795565,,,163.7655106329243,157.2930387226876,6.472471910236692,7.429985310142634,-5.440850044679292,-5.440850044679292,-5.440850044679292,0.0,5.440850044679292,-5.440850044679292,-5.440850044679292,-5.440850044679292,5.440850044679292,6.509994506835909,5.857500457763678,168.7400054931641,154.6736975097656,155.806997680664,156.9402978515625
2011-02-25,161.5099945068359,161.5099945068359,155.0,155.7200012207031,155.7200012207031,3318300,-5.440850044679292,2.398290352469673,2.887072618996888,2.789790073716192,,163.1480010986328,165.5660003662109,156.9196665445964,,,161.9766142246526,162.8326132774012,155.3592676564047,,,162.527739954121,157.1765174262443,5.351222527876729,7.014232753689453,5.349346112095462,-5.349346112095462,-5.349346112095462,0.0,5.349346112095462,5.349346112095462,-5.349346112095462,-5.349346112095462,5.349346112095462,8.420013427734375,5.999501037597662,161.5099945068359,155.853504486084,157.0250045776367,158.1965046691895
2011-02-28,153.7700042724609,155.2100067138672,146.7899932861328,147.3899993896484,147.3899993896484,3847600,-5.349346112095462,2.850960276660905,2.585828919061442,3.006299211644936,,158.9820007324219,163.6940002441406,157.1143330891927,,,157.1144092796512,160.0248652978098,154.845121316614,,,160.198856790356,156.4515901642743,3.747266626081768,6.360839528167916,0.01357234041912482,-0.01357234041912482,-0.01357234041912482,0.0,0.01357234041912482,0.01357234041912482,-0.01357234041912482,-0.01357234041912482,0.01357234041912482,5.639999389648494,5.891001129150396,155.2100067138672,148.311092224121,149.5109924316406,150.7108926391601
2011-03-01,148.3000030517578,150.6499938964844,145.0099945068359,147.3699951171875,147.3699951171875,2461300,-0.01357234041912482,3.077120009589255,2.511890042417102,2.78935378028575,,155.6359985351562,161.6559997558594,157.3319997151693,,,153.8662712254967,157.7239798104239,154.3628551101994,,,158.2251857637147,155.7788794200456,2.446306343669107,5.577932891268155,1.173913133513651,-1.173913133513651,-1.173913133513651,0.0,1.173913133513651,1.173913133513651,-1.173913133513651,-1.173913133513651,1.173913133513651,4.410003662109403,5.822501373291021,150.6499938964844,142.2498042297363,143.4280044555664,144.6062046813965
2011-03-02,148.1900024414062,149.0,144.5899963378906,145.6399993896484,145.6399993896484,1936000,-1.173913133513651,3.025382643696347,2.508841953332843,2.782825530724946,,152.1599975585937,159.5940002441406,157.2549997965495,,,151.1241806135473,155.526892461192,153.8000902250025,,,156.2890032446276,155.0278512696458,1.261151974981772,4.714576708010878,-0.1853915638509576,0.1853915638509576,0.1853915638509576,0.0,-0.1853915638509576,-0.1853915638509576,0.1853915638509576,0.1853915638509576,-0.1853915638509576,6.700012207031193,5.728502655029301,149.0,137.8404908752441,139.0049911499024,140.1694914245606
2011-03-03,149.0099945068359,150.6000061035156,143.8999938964844,145.9100036621094,145.9100036621094,2973700,0.1853915638509576,2.820432516339828,2.356785569153226,2.453875639854592,,148.4059997558593,157.2850006103516,157.3293334960937,,,149.3861216297346,153.7783672249952,153.2910523822353,,,154.6922340780863,154.3524551505691,0.3397789275172727,3.839617151912158,-0.4523361288084158,-0.4523361288084158,0.4523361288084158,0.0,-0.4523361288084158,-0.4523361288084158,0.4523361288084158,0.4523361288084158,-0.4523361288084158,3.169998168945312,5.711002349853521,150.6000061035156,136.3972941589356,137.5429946899414,138.6886952209473
2011-03-04,146.1799926757812,148.3899993896484,145.2200012207031,146.5700073242188,146.5700073242188,2060600,0.4523361288084158,2.412097258449153,2.291695840680926,2.456540891937548,,146.5760009765625,154.8620010375976,157.3020004272461,,,148.4474168612294,152.4677563339449,152.8574365720407,,,153.4426607313375,153.7759775338024,-0.3333168024649069,3.005030361036745,2.742719568518941,2.742719568518941,-2.742719568518941,0.0,2.742719568518941,2.742719568518941,2.742719568518941,-2.742719568518941,2.742719568518941,5.989990234375,5.832501983642587,148.3899993896484,138.0358009338379,139.1780014038086,140.3202018737793
2011-03-07,147.4499969482422,147.6999969482422,141.7100067138672,142.5500030517578,142.5500030517578,1498600,-2.742719568518941,1.320195389950895,2.32556194017003,2.462855557507983,,145.6080017089844,152.2950012207031,157.140000406901,,,146.4816122580722,150.6645284644563,152.1924408610547,,,151.7668672421714,152.9444238684657,-1.177556626294347,2.168512963570527,-0.4349316758431698,-0.4349316758431698,0.4349316758431698,0.0,-0.4349316758431698,-0.4349316758431698,-0.4349316758431698,0.4349316758431698,-0.4349316758431698,4.360000610351591,5.831501770019541,147.6999969482422,135.5584950256347,136.7249954223632,137.8914958190917
2011-03-08,142.3000030517578,143.8699951171875,139.5099945068359,143.1699981689453,143.1699981689453,1905100,0.4349316758431698,1.388442416903812,2.388891906056167,2.452442888232365,,144.7680023193359,150.2020004272461,156.6990005493164,,,145.3777408950299,149.3018865925452,151.6103477841444,,,150.4442720001366,152.2203923351679,-1.776120335031322,1.379586303850157,0.3282819212922725,0.3282819212922725,-0.3282819212922725,0.0,0.3282819212922725,0.3282819212922725,0.3282819212922725,-0.3282819212922725,0.3282819212922725,3.270004272460909,5.844502258300787,143.8699951171875,134.8706930541992,136.0369934082031,137.203293762207
2011-03-09,143.5899963378906,144.3000030517578,141.0299987792969,142.6999969482422,142.6999969482422,1421700,-0.3282819212922725,1.347196067082388,2.401425066437752,2.452752682905585,,144.1800018310547,148.1699996948242,156.4350006103516,,,144.485159579434,148.1015430208538,151.0354864398927,,,149.2528450690759,151.5151778620623,-2.262332792986399,0.6512024844828459,1.857038509570212,1.857038509570212,-1.857038509570212,0.0,1.857038509570212,1.857038509570212,1.857038509570212,-1.857038509570212,1.857038509570212,4.190002441406193,5.769502258300787,144.3000030517578,131.0120901489258,132.1809906005859,133.3498910522461
2011-03-10,141.0,142.1900024414062,138.0,140.0500030517578,140.0500030517578,1641900,-1.857038509570212,1.43239984183429,2.261637520732014,2.447709906520005,,143.0080017089844,145.7070007324219,156.0413340250651,,,143.0067740702086,146.6376266628363,150.326745576142,,,147.8370232202577,150.6659056538916,-2.828882433633851,-0.0448144991404934,0.2213477699669573,0.2213477699669573,-0.2213477699669573,0.0,0.2213477699669573,0.2213477699669573,0.2213477699669573,-0.2213477699669573,0.2213477699669573,3.979995727539091,5.732002258300787,142.1900024414062,131.6070980834961,132.7609985351562,133.9148989868164
2011-03-11,137.5399932861328,141.0800018310547,137.1000061035156,139.7400054931641,139.7400054931641,1472500,-0.2213477699669573,1.310707139659184,1.834393772147993,2.40804129783725,,141.6420013427734,144.109001159668,155.6653340657552,,,141.9178512111938,145.3835137228959,149.6437300869177,,,146.5913281853203,149.8565797160599,-3.265251530739647,-0.6889019054603241,-5.130955980459053,-5.130955980459053,5.130955980459053,0.0,-5.130955980459053,-5.130955980459053,-5.130955980459053,5.130955980459053,-5.130955980459053,3.199996948242216,5.336502075195318,141.0800018310547,129.5795974731445,130.7259979248046,131.8723983764648
2011-03-14,146.6999969482422,147.3000030517578,144.1000061035156,146.9100036621094,146.9100036621094,2978200,5.130955980459053,2.651655011668947,2.08857207576355,2.361828404577122,,142.5140014648437,144.0610015869141,155.6460006713867,,,143.5819020281657,145.6610573482074,149.4673606401558,,,146.6403551817494,149.6383148231747,-2.997959641425325,-1.150713452653324,-8.168266081865877,-8.168266081865877,8.168266081865877,0.0,-8.168266081865877,-8.168266081865877,-8.168266081865877,8.168266081865877,-8.168266081865877,9.339996337890597,5.389001464843753,147.3000030517578,129.339697265625,130.4069976806641,131.4742980957031
2011-03-15,151.8200073242188,159.6199951171875,150.2799987792969,158.9100036621094,158.9100036621094,6292000,8.168266081865877,4.269750871350588,3.325046321010595,3.057032065302604,,145.6620025634766,145.2150024414063,155.7903340657552,,,148.6912692394802,148.0699566780078,150.0765634157657,,,148.5279934094971,150.3251065890217,-1.797113179524672,-1.279993398027594,-2.410170374923944,2.410170374923944,-2.410170374923944,0.0,2.410170374923944,-2.410170374923944,2.410170374923944,-2.410170374923944,2.410170374923944,6.199996948242188,5.455501556396487,159.6199951171875,135.4441998291016,136.5220001220703,137.5998004150391
2011-03-16,157.5800018310547,158.5,152.3000030517578,155.0800018310547,155.0800018310547,3057900,-2.410170374923944,4.659083149321349,3.428174708992468,3.093100892594753,,148.1380035400391,146.1590026855469,155.7563339233398,,,150.8208467700051,149.3445103421981,150.3993658941715,,,149.5359947051213,150.6773210513946,-1.141326346273246,-1.252259987676724,-0.6964159261690296,0.6964159261690296,-0.6964159261690296,0.0,0.6964159261690296,-0.6964159261690296,0.6964159261690296,-0.6964159261690296,-0.6964159261690296,5.960006713867188,5.602501678466797,158.5,147.6178916931152,148.7089920043945,149.8000923156738
2011-03-17,156.3699951171875,158.5,152.5399932861328,154.0,154.0,1995200,-0.6964159261690296,4.458275295175034,3.453592891201438,3.059528405506158,,150.9280029296875,146.9680023193359,155.4096674601237,,,151.8805645133367,150.190963007253,150.6316648687411,,,150.2227647504873,150.9234454179579,-0.7006806674706638,-1.141944123635512,-2.818179440188699,2.818179440188699,-2.818179440188699,0.0,2.818179440188699,-2.818179440188699,2.818179440188699,-2.818179440188699,-2.818179440188699,5.470001220703182,5.728001403808596,158.5,146.174496307373,147.2949966430664,148.4154969787598
2011-03-18,154.4600067138672,154.9799957275391,149.5099945068359,149.6600036621094,149.6600036621094,2159300,-2.818179440188699,4.909348495138109,3.619281754211829,3.083460135996209,,152.9120025634766,147.277001953125,154.9926676432292,,,151.1403775629276,150.0944249444996,150.5689770489584,,,150.1361861215061,150.8298571397469,-0.6936710182408774,-1.052289502556585,0.3474468802271181,-0.3474468802271181,0.3474468802271181,0.0,-0.3474468802271181,0.3474468802271181,-0.3474468802271181,0.3474468802271181,0.3474468802271181,2.349990844726506,5.442501068115233,154.9799957275391,145.8983969116211,147.0439971923828,148.1895974731445
2011-03-21,151.75,152.1799926757812,149.8300018310547,150.1799926757812,150.1799926757812,1222400,0.3474468802271181,4.464715566360843,3.46237123131475,3.08301548417074,,153.5660003662109,148.0400009155273,154.7340006510417,,,150.8202492672121,150.1099827138235,150.543881282947,,,150.1429255913945,150.781719031305,-0.6387934399105006,-0.9695902900273684,-0.7857189594679511,0.7857189594679511,-0.7857189594679511,0.0,0.7857189594679511,-0.7857189594679511,0.7857189594679511,-0.7857189594679511,-0.7857189594679511,4.319992065429716,5.323000335693358,152.1799926757812,143.0064933776856,144.0949935913086,145.1834938049317
2011-03-22,151.8200073242188,152.0099945068359,147.6900024414062,149.0,149.0,965500,-0.7857189594679511,1.311151716264386,3.489271011663253,3.050529215274171,,151.5839996337891,148.6230010986328,154.3906672159831,,,150.2134995114748,149.9081676749465,150.4442760388859,,,149.9670908850262,150.649739843801,-0.6826489587748199,-0.9122020237768587,0.5704738949769105,-0.5704738949769105,0.5704738949769105,0.0,-0.5704738949769105,0.5704738949769105,-0.5704738949769105,0.5704738949769105,0.5704738949769105,3.0,5.111000061035158,152.0099945068359,140.4693919372558,141.5339920043945,142.5985920715331
