Date_CDW,Open_CDW,High_CDW,Low_CDW,Close_CDW,Adj Close_CDW,Volume_CDW,Daily Return(%)_CDW,Vol5_CDW,Vol10_CDW,Vol20_CDW,Vol60_CDW,SMA5_CDW,SMA10_CDW,SMA30_CDW,SMA60_CDW,SMA100_CDW,EMA5_CDW,EMA10_CDW,EMA30_CDW,EMA60_CDW,EMA100_CDW,Short12_CDW,Long26_CDW,MACD_CDW,SIGNAL9_CDW,Unnamed: 26,Ret5/10_CDW,Ret10/30_CDW,Ret30/60_CDW,Ret30/100_CDW,Emaret5/10_CDW,Emaret10/30_CDW,Emaret30/60_CDW,Emaret30/100_CDW,RetMACD_CDW,DayRange_CDW,average20r_CDW,PRVHI_CDW,HitLevel_CDW,hitlevel_2_CDW,hitlevel_1.8_CDW
2013-07-12,19.22999954223633,19.54000091552734,19.20999908447266,19.51000022888184,17.97434234619141,114600,-0.3575061036617322,1.74200239674657,2.026506591438457,,,19.38400001525879,19.13999996185303,,,,19.3638327217887,19.11400006034157,,,,,,,,,0.2562749178573707,0.0,0.0,-0.2562749178573707,0.2562749178573707,0.2562749178573707,0.0,0.0,0.0,-0.3400001525878906,,,,,
2013-07-15,19.36000061035156,19.75,19.21999931335449,19.55999946594238,18.02041053771973,177300,0.2562749178573707,1.736766786555448,2.011813693403608,,,19.45,19.23399982452393,,,,19.42922163650659,19.1950908613599,,,,19.11083332697551,,,,,2.760740952307251,0.0,0.0,-2.760740952307251,2.760740952307251,2.760740952307251,0.0,0.0,-2.760740952307251,-1.05999946594239,,,,,
2013-07-16,19.04000091552734,20.64999961853027,19.04000091552734,20.10000038146973,18.51790809631348,239300,2.760740952307251,2.024228811808232,1.988982799031918,,,19.57000007629394,19.40999984741211,,,,19.6528145514943,19.35961986501623,,,,19.26301287382077,,,,,1.343285834027062,0.0,0.0,-1.343285834027062,1.343285834027062,1.343285834027062,0.0,0.0,-1.343285834027062,-0.6500015258789098,,,,,
2013-07-17,20.01000022888184,20.46999931335449,19.71999931335449,20.3700008392334,18.76665878295898,139200,1.343285834027062,1.364171440239519,1.478520599944215,,,19.82400016784668,19.525,,,,19.89187664740734,19.54332549669208,,,,19.43331871465348,,,,,2.258218289253464,0.0,0.0,-2.258218289253464,2.258218289253464,2.258218289253464,0.0,0.0,-2.258218289253464,-0.7700004577636719,,,,,
2013-07-18,20.5,21.0,20.05999946594238,20.82999992370605,19.19045066833496,162000,2.258218289253464,1.311400562531238,1.483667609678125,,,20.07400016784668,19.7,,,,20.20458440617358,19.77726630160371,,,,19.64819274681541,,,,,0.04800878021347713,0.0,0.0,-0.04800878021347713,0.04800878021347713,0.04800878021347713,0.0,0.0,-0.04800878021347713,-0.0699996948242223,,,,,
2013-07-19,21.0,21.38999938964844,20.77000045776367,20.84000015258789,19.19966125488281,631400,0.04800878021347713,1.194269418730514,1.50741401993556,,,20.34000015258789,19.86200008392334,,,,20.41638965497835,19.97049063814629,,,,19.83154773231887,,,,,-2.399232228114502,0.0,0.0,2.399232228114502,-2.399232228114502,-2.399232228114502,0.0,0.0,2.399232228114502,-0.120000839233402,,,,,
2013-07-22,20.60000038146973,20.70000076293945,20.21999931335449,20.34000015258789,18.73901557922363,492900,-2.399232228114502,2.065588203600227,1.814652699984797,,,20.49600028991699,19.9730001449585,,,,20.39092648751486,20.03767418622658,,,,19.90977118159103,,,,,-0.5899746230736094,0.0,0.0,0.5899746230736094,-0.5899746230736094,-0.5899746230736094,0.0,0.0,0.5899746230736094,-0.2199993133544886,,,,,
2013-07-23,20.29000091552734,20.69000053405762,20.0,20.21999931335449,18.62846183776855,41500,-0.5899746230736094,1.797460433538522,1.823279166781114,,,20.52000007629395,20.04500007629395,,,,20.33395076279474,20.07082420934074,,,,19.95749858647772,,,,,1.730961391470321,0.0,0.0,-1.730961391470321,1.730961391470321,1.730961391470321,0.0,0.0,-1.730961391470321,-0.5200004577636683,,,,,
2013-07-24,20.22999954223633,20.69000053405762,20.04999923706055,20.56999969482422,18.95091819763184,43600,1.730961391470321,1.869680071100196,1.647100576706555,,,20.55999984741211,20.1920000076294,,,,20.4126337401379,20.16158338851956,,,,20.05172952622333,,,,,6.854642043416725,0.0,0.0,-6.854642043416725,6.854642043416725,6.854642043416725,0.0,0.0,-6.854642043416725,-1.979999542236332,,,,,
2013-07-25,20.34000015258789,21.97999954223633,20.0,21.97999954223633,20.24993133544922,232400,6.854642043416725,3.525520269512578,2.508524998923622,,,20.78999977111816,20.43199996948242,,,,20.93508900750405,20.49220450737715,,,,20.34838645176379,,,,,-1.774337569475495,0.0,0.0,1.774337569475495,-1.774337569475495,-1.774337569475495,0.0,0.0,1.774337569475495,-0.5400009155273402,-0.5120002746582027,20.0,,,
2013-07-26,22.1200008392334,22.13999938964844,21.04999923706055,21.59000015258789,19.89062881469727,141300,-1.774337569475495,3.752111972317794,2.642128679062814,2.30215818146057,,20.93999977111816,20.63999996185303,,,,21.153392722532,20.69180371559728,,,,20.53940394419827,,,,,0.5094979600469048,0.0,0.0,-0.5094979600469048,0.5094979600469048,0.5094979600469048,0.0,0.0,-0.5094979600469048,-0.6400012969970703,-0.5320002555847164,21.04999923706055,20.0,0.6760017395019459,0.5680015563964776
2013-07-29,21.5,22.0,21.05999946594238,21.70000076293945,19.99197006225586,85200,0.5094979600469048,3.342064192320519,2.634892035228844,2.299801610364844,,21.21199989318848,20.85400009155273,,,,21.33559540266781,20.87511226965949,,,,20.71795730092768,,,,,-0.4608312348103971,0.0,0.0,0.4608312348103971,-0.4608312348103971,-0.4608312348103971,0.0,0.0,0.4608312348103971,-0.8000011444091797,-0.5720003128051754,21.05999946594238,21.04999923706055,0.8760025978088385,0.7480023384094242
2013-07-30,21.70999908447266,21.79999923706055,20.79999923706055,21.60000038146973,19.89984321594238,94600,-0.4608312348103971,3.323809458332827,2.602516521950943,2.256399380313727,,21.48800010681152,21.00400009155273,,,,21.42373039560179,21.00691010817044,,,,20.85365623639569,,,,,-0.462964720850277,0.0,0.0,0.462964720850277,-0.462964720850277,-0.462964720850277,0.0,0.0,0.462964720850277,-0.3099994659423793,-0.539500331878662,20.79999923706055,21.05999946594238,1.18800220489502,1.028001976013184
2013-07-31,21.79000091552734,21.79000091552734,21.19000053405762,21.5,19.80770874023438,52500,-0.462964720850277,3.408311825291609,2.619545818600632,2.070273810392824,,21.67400016784668,21.11700000762939,,,,21.44915359706786,21.09656281577582,,,,20.95309373848866,,,,,0.7441853368005087,0.0,0.0,-0.7441853368005087,0.7441853368005087,0.7441853368005087,0.0,0.0,-0.7441853368005087,-0.5,-0.5440003395080568,21.19000053405762,20.79999923706055,0.1424984931945724,0.08049860000609654
2013-08-01,21.45000076293945,21.79999923706055,21.15999984741211,21.65999984741211,19.95512008666992,181600,0.7441853368005087,0.996379478986447,2.554156705978741,2.047274866853462,,21.61000022888184,21.2,,,,21.51943568051594,21.19900591243696,,,,21.06184852447689,,,,,3.554942119981916,0.0,0.0,-3.554942119981916,3.554942119981916,3.554942119981916,0.0,0.0,-3.554942119981916,-1.260000228881832,-0.5735003471374516,21.15999984741211,21.19000053405762,0.5559996604919433,0.4559996604919432
2013-08-02,21.67000007629395,22.5,21.17000007629395,22.43000030517578,20.66451072692871,224500,3.554942119981916,1.647675274020827,2.731973366118376,2.147670721642792,,21.77800025939941,21.35900001525879,,,,21.82295722206922,21.42282307475311,,,,21.27233341381518,20.19461543743427,1.07771797638091,,,1.604996011830137,0.0,0.0,-1.604996011830137,1.604996011830137,1.604996011830137,0.0,0.0,-1.604996011830137,-0.5300006866455007,-0.581500434875488,21.17000007629395,21.15999984741211,2.19850015640258,1.946500110626213
2013-08-05,22.43000030517578,23.0,22.26000022888184,22.79000091552734,20.99617385864258,104800,1.604996011830137,1.675813744304301,2.499275243776307,2.147404253051323,,21.99600028991699,21.60400009155273,,,,22.1453051198886,21.67140086398479,,,,21.5058207217709,20.38686621358931,1.118954508181584,,,0.08775142436002975,0.0,0.0,-0.08775142436002975,0.08775142436002975,0.08775142436002975,0.0,0.0,-0.08775142436002975,-0.2199993133544886,-0.5705003738403314,22.26000022888184,21.17000007629395,0.5845010757446136,0.4785009384155134
2013-08-06,22.82999992370605,23.10000038146973,22.59000015258789,22.80999946594238,21.01460456848145,419400,0.08775142436002975,1.571281689964495,2.455010837856675,2.15048389201129,,22.23800010681152,21.86300010681152,,,,22.36686990190653,21.87841879161344,,,,21.70646360548959,20.56635756561547,1.140106039874119,,,0.6137715926127324,0.0,0.0,-0.6137715926127324,0.6137715926127324,0.6137715926127324,0.0,0.0,-0.6137715926127324,-0.3100013732910085,-0.5835003852844227,22.59000015258789,22.26000022888184,-0.08650188446045631,-0.1305017471313541
2013-08-07,22.79999923706055,22.98999977111816,22.63999938964844,22.95000076293945,21.14358520507812,82800,0.6137715926127324,1.362437179450074,2.455549691826376,2.043878748401327,,22.52800025939941,22.10100021362305,,,,22.56124685558417,22.07325187730908,,,,21.89777701432803,20.74292372838021,1.154853285947819,,,0.5228711455145052,0.0,0.0,-0.5228711455145052,0.5228711455145052,0.5228711455145052,0.0,0.0,-0.5228711455145052,-0.2700004577636683,-0.5705003738403311,22.63999938964844,22.59000015258789,0.09850263595579611,0.03650236129759432
2013-08-08,23.0,23.10000038146973,22.79999923706055,23.06999969482422,21.25412940979004,74100,0.5228711455145052,1.389199051683447,1.40710766641568,2.011542774139268,,22.81000022888184,22.21000022888184,20.55600007375081,,,22.73083113533085,22.25447875322092,20.55600007375081,,,22.07811896517359,20.91529972589458,1.162819239279017,,,-0.08669465985366029,-0.08669465985366029,0.0,0.08669465985366029,-0.08669465985366029,-0.08669465985366029,-0.08669465985366029,0.0,0.08669465985366029,-0.1999988555908203,-0.5655002593994132,22.79999923706055,22.63999938964844,0.02350063323973917,-0.0304994583129945
2013-08-09,22.85000038146973,23.1200008392334,22.85000038146973,23.04999923706055,21.2357063293457,67400,-0.08669465985366029,0.6589504040922037,1.189147442961325,2.003938630776584,,22.93400001525879,22.3560001373291,20.71200002034505,,,22.83722050257409,22.39911884119176,20.71690324557725,,,22.22763900700236,21.07342561561057,1.154213391391782,,,0.4772260910737747,0.4772260910737747,0.0,-0.4772260910737747,0.4772260910737747,0.4772260910737747,0.4772260910737747,0.0,-0.4772260910737747,-0.3099994659423793,-0.5640002250671377,22.85000038146973,22.79999923706055,-0.1255027770996084,-0.1655025482177725
2013-08-12,22.85000038146973,23.20000076293945,22.85000038146973,23.15999984741211,21.3370532989502,116200,0.4772260910737747,0.3047432881105437,1.189653250918844,2.001066493283375,,23.00799980163574,22.50200004577637,20.86333332061768,,,22.9448136175201,22.53746084232273,20.8745223811795,,,22.37107913629616,21.22798666981809,1.14309246647807,,,1.036268448615633,1.036268448615633,0.0,-1.036268448615633,1.036268448615633,1.036268448615633,1.036268448615633,0.0,-1.036268448615633,-0.5499992370605398,-0.5385002136230451,22.85000038146973,22.85000038146973,0.1179986000060967,0.05599870681762087
2013-08-13,23.13999938964844,23.54999923706055,22.85000038146973,23.39999961853027,21.55815887451172,102400,1.036268448615633,0.4015517386455897,1.125466795679073,1.951710120930402,,23.12599983215332,22.68199996948242,21.03199996948242,,,23.09654228452349,22.69428607436046,21.03745639649246,,,22.52937459510141,21.38887651787085,1.140498077230561,,,-0.1709359351742726,-0.1709359351742726,0.0,0.1709359351742726,-0.1709359351742726,-0.1709359351742726,-0.1709359351742726,0.0,0.1709359351742726,-0.2100009918212891,-0.5165001869201641,22.85000038146973,22.85000038146973,0.6714981079101424,0.5614982604980344
2013-08-14,23.29999923706055,23.39999961853027,23.14999961853027,23.36000061035156,21.52131271362305,72100,-0.1709359351742726,0.4947086587542792,1.092082326052725,1.958094226437862,,23.20799980163574,22.86800003051758,21.17000001271566,,,23.18436172646618,22.8153250809043,21.18729795867691,,,22.6571632128322,21.53488570990645,1.122277502925748,1.134948054187734,,-1.541098462951372,-1.541098462951372,0.0,1.541098462951372,-1.541098462951372,-1.541098462951372,-1.541098462951372,0.0,0.9613850456509501,-0.2000007629394496,-0.488000202178953,23.14999961853027,22.85000038146973,-0.05449800491332812,-0.09649820327758596
2013-08-15,23.39999961853027,23.39999961853027,22.79999923706055,23.0,21.18964385986328,280100,-1.541098462951372,0.9613850456509501,1.327690266404908,1.98359904742881,,23.1939998626709,23.00200004577637,21.30066668192546,,,23.12290781764412,22.8489023389217,21.30424647747195,,,22.70990733393494,21.64341269435783,1.066494639577115,1.121257371265611,,0.2173879872197845,0.2173879872197845,0.0,-0.2173879872197845,0.2173879872197845,0.2173879872197845,0.2173879872197845,0.0,0.9686313917892775,-0.25,-0.4970002174377418,22.79999923706055,23.14999961853027,-0.04799852371216384,-0.08799867630005381
2013-08-16,22.97999954223633,23.09000015258789,22.79999923706055,23.04999923706055,21.2357063293457,82200,0.2173879872197845,0.9686313917892775,0.8321180532498799,1.981861327733708,,23.1939998626709,23.06399993896484,21.42833334604899,,,23.0986049574496,22.88546541131058,21.41687568776799,,,22.76222916518504,21.74760429011359,1.014624875071451,1.099930872026779,,0.1735397694201456,0.1735397694201456,0.0,-0.1735397694201456,0.1735397694201456,0.1735397694201456,0.1735397694201456,0.0,0.9406384658007033,-0.3899993896484411,-0.5105001449584938,22.79999923706055,22.79999923706055,0.05299978256225824,0.002999782562258191
2013-08-19,23.0,23.13999938964844,22.70000076293945,23.09000015258789,21.27256202697754,196100,0.1735397694201456,0.9406384658007033,0.6889272679276593,1.862048478695769,,23.17999992370606,23.0939998626709,21.55700003306071,,,23.09573668916236,22.92265354608827,21.52481920162734,,,22.81265547093932,21.84704102066724,0.9656144502720849,1.07306758767584,,0.08661956531614272,0.08661956531614272,0.0,-0.08661956531614272,0.08661956531614272,0.08661956531614272,0.08661956531614272,0.0,0.7389669200736371,-0.2399997711181605,-0.5115001678466774,22.70000076293945,22.79999923706055,0.3474985122680766,0.2694986343383883
2013-08-20,23.06999969482422,23.75,22.8700008392334,23.11000061035156,21.29098320007324,138000,0.08661956531614272,0.7389669200736371,0.688935622475959,1.844357680520827,,23.12200012207031,23.12399997711181,21.6773333867391,,,23.10049132955876,22.95671664868159,21.62708896993214,,,22.85840087700274,21.94059358286608,0.9178072941366686,1.042015528968006,,-0.3461701496892803,-0.3461701496892803,0.0,0.3461701496892803,-0.3461701496892803,-0.3461701496892803,-0.3461701496892803,0.0,0.7386189747120169,-0.2300014495849609,-0.497000217437742,22.8700008392334,22.70000076293945,0.01649932861327574,-0.03150062561035638
2013-08-21,23.06999969482422,23.29999923706055,22.79999923706055,23.03000068664551,21.21728324890137,89000,-0.3461701496892803,0.7386189747120169,0.6813225697673441,1.840890797461719,,23.0560001373291,23.13199996948242,21.80833339691162,,,23.07699444858768,22.97004101922048,21.71759940326848,,,22.88480084771702,22.02129040536825,0.8635104423487618,1.006314511644157,,-0.08684523303236205,-0.08684523303236205,0.0,0.08684523303236205,-0.08684523303236205,-0.08684523303236205,-0.08684523303236205,0.0,0.2301389721273715,-0.1599998474121094,-0.4060002326965309,22.79999923706055,22.8700008392334,0.009002971649172076,-0.03699731826782016
2013-08-22,23.04999923706055,23.29999923706055,22.85000038146973,23.01000022888184,21.19886016845703,52600,-0.08684523303236205,0.2301389721273715,0.6599474054484531,1.102181232800859,,23.05800018310547,23.12600002288819,21.92266674041748,,,23.05466304201907,22.977306330068,21.80098010169515,,,22.90406229097314,22.09452817007297,0.8095341209001781,0.9669584334953615,,1.129944486291139,1.129944486291139,0.0,-1.129944486291139,1.129944486291139,1.129944486291139,1.129944486291139,0.0,0.5609290851021909,-0.3999996185302699,-0.3990001678466774,22.85000038146973,22.79999923706055,-0.05400056838989026,-0.08600053787231215
2013-08-23,22.95999908447266,23.30999946594238,22.8700008392334,23.27000045776367,21.43839454650879,38900,1.129944486291139,0.5609290851021909,0.7527418278484842,1.011076801742789,,23.10200042724609,23.14800014495849,22.04800008138021,,,23.1264421806006,23.03052344419449,21.89575560853828,,,22.96036047047938,22.18160019138339,0.7787602790959873,0.9293188026154867,,-1.246243703577506,-1.246243703577506,0.0,1.246243703577506,-1.246243703577506,-1.246243703577506,-1.246243703577506,0.0,0.8546869877201427,-0.02999877929688211,-0.368500041961668,22.8700008392334,22.85000038146973,0.4809989929199164,0.4009990692138624
2013-08-26,23.27000045776367,23.27000045776367,22.95000076293945,22.97999954223633,21.17121887207031,126500,-1.246243703577506,0.8546869877201427,0.8475012675773156,1.073548588393789,,23.08000030517578,23.13000011444092,22.16200008392334,,,23.07762796781251,23.02133728020209,21.96570683006719,,,22.96338186613429,22.24074088403916,0.722640982095129,0.8879832385114153,,-3.307224734643674,-3.307224734643674,0.0,3.307224734643674,-3.307224734643674,-3.307224734643674,-3.307224734643674,0.0,1.652303702058013,-0.2199993133544886,-0.3394999504089334,22.95000076293945,22.8700008392334,-0.3025027275085274,-0.3085024833679038
2013-08-27,22.8700008392334,22.90999984741211,22.0,22.21999931335449,20.47103691101074,280700,-3.307224734643674,1.652303702058013,1.237929917950485,1.335396417925205,,22.90200004577637,23.01200008392334,22.23266671498617,,,22.79175174965984,22.87563946804798,21.98211279673089,,,22.84901531955278,22.23920447139585,0.6098108481569326,0.8323487604405188,,-1.080107014107396,-1.080107014107396,0.0,1.080107014107396,1.080107014107396,-1.080107014107396,-1.080107014107396,0.0,1.6376287938529,-0.07999992370606179,-0.3279999732971176,22.0,22.95000076293945,0.1444985389709416,0.1004986763000438
2013-08-28,22.20999908447266,22.44000053405762,21.89999961853027,21.97999954223633,20.24993133544922,78300,-1.080107014107396,1.6376287938529,1.243707021759484,1.357258545169148,,22.69199981689453,22.87399997711181,22.2863333384196,,,22.52116768051867,22.71279584517313,21.98197645773124,,,22.71532058458102,22.22000410627292,0.4953164783080979,0.7649423040140346,,0.4549607986913772,0.4549607986913772,0.0,-0.4549607986913772,-0.4549607986913772,0.4549607986913772,0.4549607986913772,0.0,1.722128611756649,-0.8099994659423828,-0.3434999465942367,21.89999961853027,22.0,-0.1520001411437816,-0.168000125884994
2013-08-29,21.86000061035156,22.13999938964844,21.27000045776367,22.07999992370605,20.34206199645996,171500,0.4549607986913772,1.722128611756649,1.236041798835766,1.351778863796415,,22.50599975585937,22.78199996948242,22.32800000508626,,,22.37411176158113,22.59774204127003,21.98830055231026,,,22.61757894444641,22.20963342608279,0.4079455183636256,0.6935429468839528,,-0.6793461007634504,-0.6793461007634504,0.0,0.6793461007634504,0.6793461007634504,-0.6793461007634504,-0.6793461007634504,0.0,1.365910830638135,-0.07999992370605113,-0.2844999313354476,21.27000045776367,21.89999961853027,1.438498878479006,1.276498985290529
2013-08-30,22.01000022888184,22.15999984741211,21.85000038146973,21.93000030517578,20.2038688659668,110900,-0.6793461007634504,1.365910830638135,1.218647013562055,1.089019836960399,,22.2379997253418,22.67000007629395,22.36433334350586,,,22.22607460944602,22.47633445288925,21.98453924604352,,,22.51179761532785,22.18891986157115,0.3228777537566963,0.6194099082585015,,2.735979813589523,2.735979813589523,0.0,-2.735979813589523,-2.735979813589523,2.735979813589523,2.735979813589523,0.0,2.211039041043357,-0.75,-0.2954998970031726,21.85000038146973,21.27000045776367,-0.1085000991821351,-0.1245000839233453
2013-09-03,22.15999984741211,23.17000007629395,21.78000068664551,22.53000068664551,20.75663757324219,94000,2.735979813589523,2.211039041043357,1.587324890730755,1.205707733471823,,22.14799995422363,22.61400012969971,22.43733336130778,,,22.32738330184585,22.48609194993585,22.01973030672752,,,22.51459808783826,22.21418510787296,0.300412979965305,0.5556105225998622,,2.13049057970444,2.13049057970444,0.0,-2.13049057970444,-2.13049057970444,2.13049057970444,2.13049057970444,0.0,1.682421595580479,-0.9899997711181712,-0.3339999198913567,21.78000068664551,21.85000038146973,1.354500102996828,1.204500102996827
2013-09-04,22.45999908447266,23.01000022888184,22.02000045776367,23.01000022888184,21.19886016845703,117900,2.13049057970444,1.682421595580479,1.755816994238438,1.300799770635884,,22.3060001373291,22.60400009155273,22.53033339182536,,,22.55492227752451,22.5813480006533,22.083618688802,,,22.59081380184497,22.27313437609584,0.3176794257491302,0.5080243032297158,,1.347237995909588,1.347237995909588,0.0,-1.347237995909588,-1.347237995909588,1.347237995909588,1.347237995909588,0.0,1.354042845773388,-0.5200004577636683,-0.3444998741149897,22.02000045776367,21.78000068664551,1.84399957656862,1.645999622344986
2013-09-05,22.90999984741211,23.75,22.79999923706055,23.31999969482422,21.48445129394531,84400,1.347237995909588,1.354042845773388,1.802906778640639,1.327543982389649,,22.57400016784668,22.63299999237061,22.62200005849202,,,22.80994808329108,22.71564830868437,22.16338520531956,,,22.7029962469187,22.3506799552609,0.3523162916577967,0.476882700915332,,-0.3430528505702078,-0.3430528505702078,0.0,0.3430528505702078,-0.3430528505702078,-0.3430528505702078,-0.3430528505702078,0.0,1.502405031538154,-0.25,-0.3434998512268063,22.79999923706055,22.02000045776367,0.7995011329650806,0.6955010414123469
2013-09-06,23.30999946594238,23.75,22.98999977111816,23.23999977111816,21.4107608795166,103000,-0.3430528505702078,1.502405031538154,1.808299190073026,1.326748510310908,,22.8060001373291,22.65599994659424,22.66400006612142,,,22.95329864590011,22.81098493821779,22.23284420956464,,,22.78561217371862,22.41655549717625,0.3690566765423604,0.4553174960407377,,1.204822243559036,-1.204822243559036,0.0,1.204822243559036,-1.204822243559036,-1.204822243559036,-1.204822243559036,0.0,1.662446066612041,-0.2999992370605504,-0.3484998703002928,22.98999977111816,22.79999923706055,0.2065001487731938,0.1565001487731937
2013-09-09,23.27000045776367,23.52000045776367,22.65999984741211,22.95999908447266,21.15279388427734,123700,-1.204822243559036,1.662446066612041,1.81330825369207,1.355833183766313,,23.01199989318848,22.62499980926514,22.70966669718424,,,22.95553212542429,22.83807841935503,22.27975742730064,,,22.81244092921924,22.45681057771673,0.3556303515025121,0.4353800671330926,,-0.3048850390424976,0.3048850390424976,0.0,-0.3048850390424976,0.3048850390424976,0.3048850390424976,0.3048850390424976,0.0,1.324524996054913,-0.4400005340576207,-0.3549999237060549,22.65999984741211,22.98999977111816,0.3114984512329182,0.2514986038208081
2013-09-10,23.0,23.23999977111816,22.59000015258789,23.03000068664551,21.21728324890137,125600,0.3048850390424976,1.324524996054913,1.772062248727384,1.353113136405995,,23.11199989318848,22.62999992370606,22.75400002797445,,,22.9803549791647,22.87297337704421,22.32816021822611,,,22.84591166113097,22.49926910430404,0.3466425568269287,0.4176325650718599,,-1.693440634044739,1.693440634044739,0.0,-1.693440634044739,1.693440634044739,1.693440634044739,1.693440634044739,0.0,1.193596596437147,-0.9099998474121094,-0.3729999542236334,22.59000015258789,22.65999984741211,0.6130012512207108,0.5250011444091867
2013-09-11,22.89999961853027,23.52000045776367,22.51000022888184,23.42000007629395,21.57658576965332,124700,1.693440634044739,1.193596596437147,1.387729271787448,1.387637454480016,,23.1939998626709,22.75,22.81466668446859,,,23.12690334487445,22.9724327769078,22.39860149939178,,,22.93423295577143,22.56747139852552,0.366761557245912,0.4074583635066703,,1.409051761874624,-1.409051761874624,0.0,1.409051761874624,-1.409051761874624,-1.409051761874624,-1.409051761874624,0.0,1.258135682963976,-0.0699996948242223,-0.36599988937378,22.51000022888184,22.59000015258789,1.628999710083008,1.446999740600585
2013-09-12,23.39999961853027,23.54000091552734,23.02000045776367,23.09000015258789,21.27256202697754,672200,-1.409051761874624,1.258135682963976,1.433438556834643,1.423450929100021,,23.14799995422363,22.86100006103516,22.86766668955485,,,23.11460228077893,22.99380866339509,22.44320786411411,,,22.95819713989704,22.60617723215977,0.3520199077372723,0.3963706723527907,,-1.77565978649921,1.77565978649921,0.0,-1.77565978649921,1.77565978649921,1.77565978649921,1.77565978649921,0.0,1.523278990735244,-0.6000003814697301,-0.385999870300294,23.02000045776367,22.51000022888184,-0.212000560760491,-0.2260004997253354
2013-09-13,23.02000045776367,23.52000045776367,22.89999961853027,23.5,21.65028762817383,213800,1.77565978649921,1.523278990735244,1.488304582328447,1.433573542966389,,23.2,23.00300006866455,22.92900002797445,,,23.24306818718595,23.0858434518687,22.5113880019132,,,23.04155142606673,22.67238632607386,0.3691650999928697,0.3909295578808065,,1.574471656312334,1.574471656312334,0.0,-1.574471656312334,1.574471656312334,1.574471656312334,1.574471656312334,0.0,1.36695544010826,-0.6200008392333984,-0.404499912261964,22.89999961853027,23.02000045776367,0.9340009689331124,0.8140008926391662
