Date_STX,Open_STX,High_STX,Low_STX,Close_STX,Adj Close_STX,Volume_STX,Daily Return(%)_STX,Vol5_STX,Vol10_STX,Vol20_STX,Vol60_STX,SMA5_STX,SMA10_STX,SMA30_STX,SMA60_STX,SMA100_STX,EMA5_STX,EMA10_STX,EMA30_STX,EMA60_STX,EMA100_STX,Short12_STX,Long26_STX,MACD_STX,SIGNAL9_STX,Ret5/10_STX,Ret10/30_STX,Ret30/60_STX,Ret30/100_STX,Emaret5/10_STX,Emaret10/30_STX,Emaret30/60_STX,Emaret30/100_STX,RetMACD_STX,DayRange_STX,average20r_STX,PRVHI_STX,HitLevel_STX,hitlevel_2_STX,hitlevel_1.8_STX
2013-08-13,41.34000015258789,41.54999923706055,41.0099983215332,41.16999816894531,27.20392036437988,2142700,-0.4112287929731321,1.127084853701396,1.366728265531074,1.866768691105824,1.681052561508532,40.87399978637696,40.88999977111816,43.6853333791097,43.57066669464111,41.12370010375977,41.02373736216735,41.24065792359769,42.54726654623894,42.33681795337208,40.95296837965008,41.41473797129396,42.41021780318125,-0.9954798318872946,-0.9124523224321645,0.2428916166348605,0.2428916166348605,-0.2428916166348605,-0.2428916166348605,-0.2428916166348605,0.2428916166348605,0.2428916166348605,-0.2428916166348605,0.2428916166348605,0.5900001525878835,1.113499832153319,41.54999923706055,38.90790050506592,39.12900047302247,39.35010044097901
2013-08-14,41.20000076293945,41.54000091552734,40.95000076293945,41.06999969482422,27.13784980773926,2463400,-0.2428916166348605,1.073810709656886,1.340405218231441,1.857504485575852,1.675854307458359,41.06999969482422,40.90599975585938,43.54699999491374,43.57116667429606,41.18720008850098,41.03915813971965,41.20962915472978,42.45195900743799,42.29528292850166,40.95528583143571,41.36170131337554,42.3109423877474,-0.9492410743718622,-0.9198100728201041,-3.774042484972025,3.774042484972025,3.774042484972025,-3.774042484972025,-3.774042484972025,3.774042484972025,3.774042484972025,-3.774042484972025,3.774042484972025,1.350002288818345,1.152499961853025,41.54000091552734,39.10029960632325,39.32299957275391,39.54569953918458
2013-08-15,40.59000015258789,40.63000106811523,39.27999877929688,39.52000045776367,26.11365699768066,3871000,-3.774042484972025,1.843059313421444,1.592826928280958,1.96609214848201,1.738486327027331,40.79199981689453,40.678999710083,43.36100006103516,43.53783334096273,41.23520008087158,40.53277224573432,40.90242393709958,42.26280039132998,42.20429006060861,40.92686433888775,41.07836272020448,42.10420594848935,-1.02584322828487,-0.9410167039130574,-0.8097158176053489,0.8097158176053489,0.8097158176053489,-0.8097158176053489,-0.8097158176053489,0.8097158176053489,0.8097158176053489,-0.8097158176053489,0.8097158176053489,0.7000007629394602,1.126500129699705,40.63000106811523,39.00450099945068,39.23500099182129,39.46550098419189
2013-08-16,39.70000076293945,39.81000137329102,39.11000061035156,39.20000076293945,25.9022102355957,3417000,-0.8097158176053489,1.816957908886647,1.549564791155446,1.899730474799658,1.727684155163349,40.45999984741211,40.48899993896485,43.14366671244304,43.48833338419596,41.26840007781983,40.0885150848027,40.59289245088864,42.06520041530478,42.10578877216044,40.89266902055213,40.78938395754832,41.88907963844862,-1.099695680900297,-0.9727524993105052,1.0969395326704,1.0969395326704,1.0969395326704,-1.0969395326704,-1.0969395326704,1.0969395326704,1.0969395326704,1.0969395326704,1.0969395326704,0.9799995422363281,1.12150020599365,39.81000137329102,38.15170078277588,38.37700080871582,38.60230083465576
2013-08-19,39.20000076293945,39.63999938964844,38.65999984741211,38.77000045776367,25.61807632446289,2959400,-1.0969395326704,1.440870721171699,1.513630319614574,1.896038753643565,1.711012099841946,39.94599990844726,40.32299995422363,42.92100003560384,43.41800003051758,41.2893000793457,39.64901020912303,40.26145754304774,41.85260686965697,41.99641866349169,40.85063597970483,40.47870957296607,41.65803673617566,-1.179327163209592,-1.014067432090323,-1.160693210281698,-1.160693210281698,-1.160693210281698,1.160693210281698,1.160693210281698,-1.160693210281698,-1.160693210281698,-1.160693210281698,-1.160693210281698,0.7200012207031179,1.056000137329099,39.63999938964844,37.34270092010499,37.56700096130372,37.79130100250245
2013-08-20,38.90999984741211,39.38000106811523,38.65999984741211,39.22000122070312,25.91542625427246,2030400,1.160693210281698,1.800797161409603,1.593499743552602,1.86903996529394,1.719277859007198,39.55600051879883,40.21500015258789,42.70400009155274,43.35750007629395,41.31590007781983,39.50600721298306,40.07210184807599,41.68276134391801,41.90538858340026,40.81834618249688,40.28506213415638,41.47744151280732,-1.192379378650941,-1.049729821402446,-0.7394112488630011,-0.7394112488630011,-0.7394112488630011,0.7394112488630011,0.7394112488630011,-0.7394112488630011,-0.7394112488630011,-0.7394112488630011,-0.7394112488630011,1.090000152587891,0.9360000610351544,39.38000106811523,37.31679908752442,37.52799911499024,37.73919914245606
2013-08-21,39.04999923706055,40.02000045776367,38.93000030517578,39.5099983215332,26.10704803466797,2763800,0.7394112488630011,1.945358141207009,1.620159779095223,1.846831533828773,1.720329926582286,39.24400024414062,40.15699996948242,42.49333330790202,43.29750003814697,41.34380004882812,39.50733758249977,39.96990120688639,41.54258308440932,41.82685119776527,40.79243830406195,40.16582154759897,41.33170498012036,-1.165883432521383,-1.072960543626234,-1.442681684982074,-1.442681684982074,-1.442681684982074,1.442681684982074,1.442681684982074,-1.442681684982074,-1.442681684982074,-1.442681684982074,-1.442681684982074,0.8600006103515696,0.8844999313354475,40.02000045776367,37.32080093383789,37.50800094604492,37.69520095825195
2013-08-22,39.68999862670898,40.4900016784668,39.63000106811523,40.08000183105469,26.48368453979492,1675000,1.442681684982074,1.164226124913875,1.53928096230553,1.678310351486634,1.719299556929482,39.35600051879883,40.07400016784668,42.28566665649414,43.23616676330566,41.3818000793457,39.69822566535142,39.98991950218972,41.44822300354773,41.76957744803705,40.77833065113111,40.15261851428447,41.23898622833772,-1.086367714053246,-1.075641977711636,-0.1247485897612896,-0.1247485897612896,-0.1247485897612896,0.1247485897612896,0.1247485897612896,-0.1247485897612896,-0.1247485897612896,-0.1247485897612896,-0.1247485897612896,0.8899993896484446,0.8659999847412092,40.4900016784668,38.07410060882569,38.25100059509278,38.42790058135986
2013-08-23,40.16999816894531,40.70999908447266,39.81999969482422,40.13000106811523,26.51672554016113,2144000,0.1247485897612896,1.008732173931371,1.542537496183793,1.550086856763292,1.719587824127278,39.54200057983398,40.00100021362304,42.06733334859212,43.17716681162516,41.42250007629394,39.84215079960602,40.01538887781254,41.36317642706822,41.71582084541667,40.76549244156644,40.14913890718151,41.15683917943235,-1.007700272250837,-1.062053636619476,0.07476350160872236,0.07476350160872236,0.07476350160872236,-0.07476350160872236,-0.07476350160872236,0.07476350160872236,0.07476350160872236,0.07476350160872236,-0.07476350160872236,0.8300018310546875,0.8550001144409162,40.70999908447266,38.58480171203614,38.75800170898438,38.93120170593262
2013-08-26,40.13000106811523,40.58000183105469,39.75,40.09999847412109,26.49689865112305,2149200,-0.07476350160872236,0.6508149952992912,1.470497802201389,1.496019288287473,1.712057275823926,39.80800018310547,39.87700004577637,41.84699999491374,43.1275000890096,41.46010005950928,39.92810002444438,40.03077244077773,41.28168107526518,41.66284306275124,40.75231434320118,40.14157884055683,41.07855468274262,-0.9369758421857881,-1.037038077732739,3.965087813192824,3.965087813192824,3.965087813192824,-3.965087813192824,-3.965087813192824,3.965087813192824,3.965087813192824,3.965087813192824,-3.965087813192824,1.790000915527351,0.886500167846679,40.58000183105469,38.82899883270264,38.99999885559083,39.17099887847901
2013-08-27,39.7400016784668,40.06000137329102,38.27000045776367,38.5099983215332,25.4462776184082,2898500,-3.965087813192824,2.107751646304817,1.875573123264265,1.630470029326657,1.759353006027876,39.66599960327149,39.61100006103516,41.57866655985514,43.03666674296061,41.49010005950927,39.45539945680732,39.75426805546054,41.10286283308893,41.55947110402278,40.70791204574241,39.89056645301473,40.88829124857896,-0.9977247955642241,-1.029175421299036,0.9348237497851878,-0.9348237497851878,-0.9348237497851878,0.9348237497851878,0.9348237497851878,-0.9348237497851878,-0.9348237497851878,-0.9348237497851878,0.9348237497851878,0.80999755859375,0.8925001144409176,40.06000137329102,38.629701461792,38.80700149536133,38.98430152893066
2013-08-28,38.68999862670898,39.20999908447266,38.40000152587891,38.86999893188477,25.68415641784668,2396500,0.9348237497851878,2.134564238907128,1.939823425367231,1.649754611371993,1.746636369241139,39.5379997253418,39.39099998474121,41.31799990336101,42.93883336385091,41.51900005340576,39.26026594849981,39.59349185117404,40.95880709752738,41.47129168854283,40.67151772665612,39.73355606514859,40.73878811400902,-1.005232048860428,-1.024386746811314,-2.00668587787651,2.00668587787651,2.00668587787651,-2.00668587787651,-2.00668587787651,2.00668587787651,2.00668587787651,2.00668587787651,-2.00668587787651,1.460002899169915,0.9200002670288079,39.20999908447266,38.096501121521,38.27500114440919,38.45350116729737
2013-08-29,38.56999969482422,38.63000106811523,37.16999816894531,38.09000015258789,25.16874694824219,6676000,-2.00668587787651,1.979254476091188,1.673887649663521,1.593277161763452,1.740151729267602,39.13999938964844,39.24799995422363,41.02433319091797,42.8455000559489,41.53030006408692,38.8701773498625,39.32012972415837,40.77372277849903,41.36042967097054,40.62039856677357,39.48070130937002,40.54258159834819,-1.061880288978173,-1.031885455244686,-0.6038318228273928,-0.6038318228273928,-0.6038318228273928,0.6038318228273928,0.6038318228273928,-0.6038318228273928,-0.6038318228273928,-0.6038318228273928,-0.6038318228273928,0.8699989318847727,0.9185001373291012,38.63000106811523,37.18599849700929,37.36999855041505,37.55399860382081
2013-08-30,38.2599983215332,38.86999893188477,38.0,38.31999969482422,25.32072830200195,4222900,0.6038318228273928,2.05721949079873,1.690828687895012,1.583581424699958,1.736403609693979,38.77799911499024,39.15999984741211,40.71766649881999,42.74883340199789,41.5367000579834,38.68678479818308,39.13828790064306,40.61541806342323,41.26074344224443,40.57484611386369,39.30213183020913,40.37794590179087,-1.075814071581739,-1.040671178512097,-0.9133571944374705,-0.9133571944374705,-0.9133571944374705,0.9133571944374705,0.9133571944374705,-0.9133571944374705,-0.9133571944374705,-0.9133571944374705,-0.9133571944374705,0.8699989318847656,0.919000244140625,38.86999893188477,36.60930076599121,36.79300079345703,36.97670082092284
2013-09-03,38.77000045776367,39.38999938964844,38.52000045776367,38.66999816894531,25.552001953125,3539500,0.9133571944374705,2.199073433539728,1.693656352983514,1.576422782842611,1.742544595625231,38.49199905395508,39.14999961853027,40.44599978129069,42.65983339945475,41.55810005187988,38.68118925510382,39.05314431306165,40.48990710248918,41.1758009742674,40.53712635257817,39.20488049770699,40.25143125491341,-1.046550757206418,-1.041847094250961,-1.422299140938403,-1.422299140938403,-1.422299140938403,1.422299140938403,1.422299140938403,-1.422299140938403,-1.422299140938403,-1.422299140938403,-1.422299140938403,1.149997711181655,0.9345001220703132,39.38999938964844,36.84819839477539,37.03199844360352,37.21579849243165
2013-09-04,38.7400016784668,39.52999877929688,38.38000106811523,39.22000122070312,25.91542625427246,3565600,1.422299140938403,1.362428653101235,1.715671983054248,1.617634929682324,1.755060947227365,38.63399963378906,39.14999961853027,40.24299977620443,42.58066673278809,41.58940006256103,38.86079324363692,39.08348193263282,40.40797769076105,41.11167639218333,40.51104466679847,39.20720676278332,40.17502903015709,-0.9678222673737693,-1.027042128875523,-0.7649138901663087,-0.7649138901663087,-0.7649138901663087,0.7649138901663087,0.7649138901663087,-0.7649138901663087,-0.7649138901663087,-0.7649138901663087,0.7649138901663087,0.829998016357429,0.9340000152587902,39.52999877929688,37.33409912109375,37.52099914550781,37.70789916992187
2013-09-05,39.27000045776367,39.79999923706055,38.97000122070312,39.52000045776367,26.11365699768066,3237800,0.7649138901663087,1.346959772407059,1.716889493401029,1.626518438071585,1.759212032540823,38.76399993896484,39.15099983215332,40.08733317057292,42.507000096639,41.63660007476807,39.08052898167917,39.16284893720206,40.35068883701928,41.05949029597284,40.4914200289958,39.25532886970338,40.12650839516499,-0.8711795254616135,-0.9958696081927411,0.1518253355162128,0.1518253355162128,0.1518253355162128,-0.1518253355162128,-0.1518253355162128,0.1518253355162128,0.1518253355162128,0.1518253355162128,-0.1518253355162128,1.009998321533203,0.933499908447267,39.79999923706055,37.47519874572755,37.6619987487793,37.84879875183106
2013-09-06,39.7599983215332,39.7599983215332,38.75,39.45999908447266,26.07400512695312,2855100,-0.1518253355162128,0.5713477515787179,1.642082795082807,1.549280875247393,1.756939959444881,39.0379997253418,39.08899955749511,39.99199981689453,42.43850008646647,41.67780006408692,39.20701901594367,39.21687623670581,40.29322498201628,41.00704796116955,40.47099585187652,39.28681659505249,40.0771373351137,-0.7903207400612118,-0.9547598345664352,-1.773950276686381,-1.773950276686381,-1.773950276686381,1.773950276686381,1.773950276686381,-1.773950276686381,-1.773950276686381,-1.773950276686381,1.773950276686381,1.360000610351577,0.9725000381469744,39.7599983215332,37.74629943847656,37.93299942016601,38.11969940185546
2013-09-09,39.45000076293945,40.45999908447266,39.09999847412109,40.15999984741211,26.53654670715332,3428400,1.773950276686381,0.7333876975101269,1.751202538396773,1.609136586167419,1.768954150679979,39.40599975585938,39.0919994354248,39.96233317057292,42.37483342488607,41.732200050354,39.52467929309982,39.38835325683422,40.28462981204181,40.97927589186603,40.46483751515446,39.4211524800309,40.08327529898767,-0.6621228189567674,-0.8962324314445017,2.265935883639575,-2.265935883639575,-2.265935883639575,2.265935883639575,2.265935883639575,2.265935883639575,-2.265935883639575,-2.265935883639575,2.265935883639575,1.459999084472663,1.007999992370608,40.45999908447266,37.62049823760986,37.81499824523925,38.00949825286865
2013-09-10,40.5,41.86999893188477,40.40999984741211,41.06999969482422,27.13784980773926,5173000,2.265935883639575,0.9395016719300842,1.887997724617636,1.671010583246546,1.794756987477476,39.88600006103515,39.18899955749512,39.98799985249837,42.33066673278809,41.80360004425049,40.03978609367462,39.69410715465058,40.33529883673745,40.98225044278269,40.47682092465287,39.67482128230679,40.15636599497556,-0.4815447126687644,-0.8132948876893543,-1.168735197962077,1.168735197962077,1.168735197962077,-1.168735197962077,-1.168735197962077,-1.168735197962077,1.168735197962077,1.168735197962077,-1.168735197962077,1.219997406005859,1.041999816894533,41.86999893188477,38.24239910125733,38.44399909973145,38.64559909820557
2013-09-11,41.22000122070312,41.41999816894531,40.20000076293945,40.59000015258789,26.8206787109375,3170400,-1.168735197962077,1.3988804599899,1.312912683105542,1.688850634666204,1.797336541895327,40.15999984741211,39.39699974060058,39.96599985758463,42.27366676330566,41.86510005950927,40.22319077997905,39.85699679063918,40.35173117969555,40.9693897775304,40.47906209748326,39.81561803158081,40.18848704368758,-0.3728690121067686,-0.7252097125728372,-1.133281800304047,1.133281800304047,1.133281800304047,-1.133281800304047,-1.133281800304047,-1.133281800304047,1.133281800304047,1.133281800304047,-1.133281800304047,0.779998779296875,1.051499748229983,41.41999816894531,39.5775993347168,39.7859992980957,39.99439926147461
2013-09-12,40.45000076293945,40.79999923706055,40.02000045776367,40.13000106811523,26.51672554016113,2697200,-1.133281800304047,1.616445061186597,1.402776141502192,1.70565530212585,1.775225617198227,40.28199996948242,39.52299995422364,39.93999989827474,42.19266675313314,41.91830005645752,40.19212754269111,39.90663393199846,40.3374260112065,40.9418688362381,40.47214999789182,39.86398465258611,40.18415474920074,-0.3201700966146319,-0.6442017893811962,0.2990254888882032,-0.2990254888882032,-0.2990254888882032,0.2990254888882032,0.2990254888882032,0.2990254888882032,-0.2990254888882032,-0.2990254888882032,0.2990254888882032,0.5099983215332102,1.009499549865726,40.79999923706055,39.10669872283935,39.31699867248535,39.52729862213134
2013-09-13,39.97999954223633,40.27999877929688,39.77000045776367,40.25,26.59601593017578,2132100,0.2990254888882032,1.596187872241992,1.141477849017767,1.471145329913679,1.769410670675633,40.44000015258789,39.73899993896485,39.88866653442383,42.12383340199789,41.96050006866455,40.21141836179407,39.96906412618056,40.33178562338673,40.91918461209914,40.46775098803258,39.92337162911132,40.18903217518587,-0.2656605460745496,-0.5684935407198669,1.714282302382552,-1.714282302382552,-1.714282302382552,1.714282302382552,1.714282302382552,1.714282302382552,-1.714282302382552,-1.714282302382552,1.714282302382552,0.7599983215332031,1.012499427795413,40.27999877929688,38.57910022735595,38.78100013732909,38.98290004730224
2013-09-16,40.88999938964844,41.25,40.4900016784668,40.93999862670898,27.05194664001465,3654400,1.714282302382552,1.583590068461646,1.198898559426479,1.496858942162616,1.730552732461589,40.59599990844727,40.00099983215332,39.88333320617676,42.0921667098999,42.00530006408692,40.45427845009905,40.14559767173117,40.37102517198817,40.91986703880767,40.47710242642221,40.07977578258789,40.24465931974314,-0.164883537155248,-0.4877715400069431,0.781630936879075,0.781630936879075,-0.781630936879075,0.781630936879075,0.781630936879075,0.781630936879075,-0.781630936879075,-0.781630936879075,0.781630936879075,0.7399978637695241,1.000499343872073,41.25,38.05250003814697,38.25499992370605,38.45749980926514
2013-09-17,41.04000091552734,41.38999938964844,40.65000152587891,41.2599983215332,27.26339149475098,3386000,0.781630936879075,1.249079882578656,1.196649085497059,1.467996184876539,1.725152794176783,40.63399963378906,40.25999984741211,39.910999806722,42.07566668192545,42.05250003814697,40.7228517405771,40.34821597169518,40.42837827841043,40.93101888414293,40.49260531543431,40.26134848088716,40.31986961617203,-0.05852113528486313,-0.4019214590625271,0.9209914773964385,0.9209914773964385,-0.9209914773964385,0.9209914773964385,0.9209914773964385,0.9209914773964385,-0.9209914773964385,-0.9209914773964385,0.9209914773964385,0.6500015258789062,0.9969993591308626,41.38999938964844,39.04890144348144,39.24900131225586,39.44910118103027
2013-09-18,41.40999984741211,41.65999984741211,41.0099983215332,41.63999938964844,27.51448249816895,3273200,0.9209914773964385,1.053288346094094,1.171249009425376,1.461754240376277,1.700413423247973,40.84399948120117,40.50199966430664,39.95566647847493,42.08250001271566,42.10490001678467,41.02856762360088,40.58308568405031,40.50654738236127,40.95426414661851,40.51532599017122,40.47344862069659,40.41765700679991,0.0557916138966803,-0.3103788444706857,-0.6724274337200921,-0.6724274337200921,0.6724274337200921,0.6724274337200921,-0.6724274337200921,-0.6724274337200921,-0.6724274337200921,0.6724274337200921,-0.6724274337200921,0.75,0.979999351501468,41.65999984741211,39.19660079956054,39.39600067138672,39.59540054321288
2013-09-19,41.79999923706055,42.08000183105469,41.33000183105469,41.36000061035156,27.32947731018066,3132700,-0.6724274337200921,0.8784829405553151,1.236074714949772,1.473968886834905,1.662156056723811,41.08999938964844,40.68599967956543,39.99799982706705,42.06516666412354,42.15630001068115,41.13904528585111,40.72434294337781,40.56160888094129,40.967566981495,40.5320522202738,40.60984123448966,40.48746023669263,0.1223809977970376,-0.223826876017141,0.09671401096966967,0.09671401096966967,-0.09671401096966967,-0.09671401096966967,0.09671401096966967,0.09671401096966967,0.09671401096966967,-0.09671401096966967,0.09671401096966967,0.5400009155273438,0.9639993667602568,42.08000183105469,39.50400127410888,39.70000114440917,39.89600101470947
2013-09-20,41.29000091552734,41.61000061035156,41.06999969482422,41.40000152587891,27.35590362548828,4746800,0.09671401096966967,0.9006906648521554,1.224786915615417,1.446615223727836,1.659444683820416,41.31999969482422,40.87999992370605,40.01433321634929,42.04350001017253,42.20330001831055,41.22603069919371,40.847189958378,40.61569872900179,40.98174516327808,40.54923933523629,40.73140435624185,40.55505588774346,0.1763484684983894,-0.143791807114035,-1.111118072984589,-1.111118072984589,1.111118072984589,1.111118072984589,-1.111118072984589,-1.111118072984589,-1.111118072984589,1.111118072984589,-1.111118072984589,0.9400024414062358,0.9664995193481463,41.61000061035156,39.95920322418212,40.15200309753418,40.34480297088623
2013-09-23,41.2599983215332,41.47000122070312,40.52999877929688,40.93999862670898,27.05194664001465,2836600,-1.111118072984589,0.8881466627128484,1.227959962294741,1.474867781358324,1.545874695228002,41.31999969482422,40.95799980163574,40.01699981689453,41.98100001017253,42.24330001831055,41.13068667503214,40.8640642617109,40.63662130304741,40.98037642437418,40.55697714298822,40.76349578246757,40.58357016470387,0.1799256177636934,-0.07904832213848931,2.100636637028393,2.100636637028393,-2.100636637028393,-2.100636637028393,2.100636637028393,2.100636637028393,2.100636637028393,-2.100636637028393,2.100636637028393,1.239997863769524,0.9869993209838881,41.47000122070312,39.48370166778564,39.67700157165527,39.8703014755249
2013-09-24,40.86000061035156,41.93999862670898,40.70000076293945,41.79999923706055,27.62021255493164,3073000,2.100636637028393,1.284587366166651,1.197791316936254,1.539303315953082,1.571648421588605,41.42799987792969,41.03099975585938,40.03233311971029,41.93049996693929,42.265,41.35379086237494,41.03423425722902,40.71167794395149,41.00724930347865,40.58159144188075,40.92295785240494,40.67367602191548,0.2492818304894655,-0.01338229161289834,4.952152470349644,4.952152470349644,-4.952152470349644,-4.952152470349644,4.952152470349644,4.952152470349644,4.952152470349644,-4.952152470349644,4.952152470349644,2.090000152587891,1.001999282836915,41.93999862670898,39.29860271453856,39.49600257873534,39.69340244293212
2013-09-25,41.97000122070312,43.88999938964844,41.79999923706055,43.86999893188477,28.98800468444824,7276300,4.952152470349644,2.493686216130465,1.828363875527042,1.554908029544364,1.691196746812409,41.87399978637696,41.35899963378906,40.1223331451416,41.90383326212565,42.29139999389648,42.19252688554489,41.54982783443915,40.91544058833428,41.10110994703295,40.64670842188082,41.37634878770953,40.9104406819132,0.4659081057963306,0.08247578786894745,-1.664006291337679,-1.664006291337679,1.664006291337679,1.664006291337679,-1.664006291337679,-1.664006291337679,-1.664006291337679,1.664006291337679,-1.664006291337679,1.159999847412109,1.019499397277833,43.88999938964844,39.73560020446777,39.93600006103514,40.13639991760253
2013-09-26,43.93000030517578,43.9900016784668,42.83000183105469,43.13999938964844,28.50564193725586,3442500,-1.664006291337679,2.698254268194734,1.896967069904271,1.637567720543767,1.702903930513305,42.22999954223633,41.65999946594238,40.19133313496908,41.86916656494141,42.30309997558594,42.5083510535794,41.83894993538629,41.05896051099972,41.16795878121706,40.69608052025246,41.64767964954628,41.07559317878248,0.5720864707638071,0.1803979244479194,0.857670229762562,0.857670229762562,-0.857670229762562,-0.857670229762562,-0.857670229762562,0.857670229762562,0.857670229762562,-0.857670229762562,0.857670229762562,1.060001373291016,0.9994993209838882,43.9900016784668,41.64710071563721,41.85100059509277,42.05490047454834
2013-09-27,42.79999923706055,43.58000183105469,42.52000045776367,43.5099983215332,28.75013160705566,2890900,0.857670229762562,2.664641338273838,1.890694700764981,1.524953575430894,1.706822014280177,42.65199890136719,41.98599929809571,40.32433306376139,41.84266656239827,42.31499996185303,42.84223347623067,42.14277691468573,41.21709198264704,41.24474696286676,40.75180166483227,41.93419021446734,41.2559194856529,0.6782707288144465,0.2799724853212249,0.5745805783593294,0.5745805783593294,-0.5745805783593294,-0.5745805783593294,-0.5745805783593294,0.5745805783593294,0.5745805783593294,-0.5745805783593294,0.5745805783593294,1.75,1.043499374389649,43.58000183105469,41.79110317230224,41.99100303649902,42.1909029006958
2013-09-30,43.40000152587891,44.47999954223633,42.72999954223633,43.7599983215332,28.91532897949219,4924500,0.5745805783593294,2.422077952486549,1.863455489075169,1.525042780374715,1.698644255975352,43.21599884033203,42.26799926757813,40.47633298238119,41.80999984741211,42.32939994812012,43.14815509133152,42.43681717047617,41.38115045612357,41.32721422052796,40.81136991546001,42.21508376940055,41.44140680682921,0.7736769625713364,0.3787133807712472,2.148086100231175,2.148086100231175,-2.148086100231175,-2.148086100231175,-2.148086100231175,2.148086100231175,2.148086100231175,2.148086100231175,2.148086100231175,1.189998626708991,1.059499359130861,44.47999954223633,41.28430320739746,41.49300308227539,41.70170295715332
2013-10-01,43.68999862670898,44.70999908447266,43.52000045776367,44.70000076293945,29.53644943237305,2808500,2.148086100231175,2.425774824719549,1.92065849239243,1.559719234315768,1.72076302037891,43.79599914550781,42.61199951171875,40.67399965922038,41.79749984741211,42.37309993743897,43.6654369818675,42.84830509637859,41.59526983075686,41.43779738585292,40.88837250649921,42.59737869148346,41.68278413691145,0.9145945545720053,0.4858896155313989,2.796420533926185,2.796420533926185,-2.796420533926185,-2.796420533926185,-2.796420533926185,2.796420533926185,2.796420533926185,2.796420533926185,2.796420533926185,1.459999084472663,1.074999427795411,44.70999908447266,42.14910095214844,42.36100082397461,42.57290069580078
2013-10-02,44.95000076293945,46.0,44.54000091552734,45.95000076293945,30.36240577697754,4297000,2.796420533926185,1.719512650149036,2.020545764066859,1.620503498163794,1.75691798571657,44.21199951171875,43.04299964904785,40.89833297729492,41.80116653442383,42.42759994506836,44.42695824222482,43.41224976302602,41.87622021347831,41.58573848018363,40.98860276900297,43.11316670247669,41.99887425735797,1.114292445118721,0.6115701814488634,-0.8487472974385254,-0.8487472974385254,0.8487472974385254,0.8487472974385254,0.8487472974385254,-0.8487472974385254,-0.8487472974385254,-0.8487472974385254,-0.8487472974385254,0.770000457763679,1.071999549865724,46.0,42.34500034332276,42.56000022888184,42.77500011444092
2013-10-03,45.75,46.02999877929688,45.2599983215332,45.56000137329102,30.10470390319824,4126900,-0.8487472974385254,1.423778028980983,2.037535723617236,1.662354639943411,1.760306370507437,44.69599990844726,43.4629997253418,41.09999974568685,41.79666652679443,42.48049995422363,44.80463928591355,43.80275005580147,42.11388351411139,41.71604218159699,41.07912551364234,43.48960280567889,42.26266145113079,1.226941354548103,0.7346444160687113,0.6804160431291869,0.6804160431291869,-0.6804160431291869,-0.6804160431291869,-0.6804160431291869,0.6804160431291869,0.6804160431291869,0.6804160431291869,0.6804160431291869,1.369998931884759,1.089999580383302,46.02999877929688,43.64160099029541,43.85600090026855,44.07040081024169
2013-10-04,45.56000137329102,45.93999862670898,44.56999969482422,45.86999893188477,30.30954933166504,4053000,0.6804160431291869,1.433667032420413,2.017355229723709,1.649575894462642,1.757260029512595,45.16800003051758,43.90999946594238,41.29299964904785,41.78933315277099,42.53069995880127,45.15975916790396,44.17861348781661,42.35621354106452,41.85223748488511,41.17399429420159,43.85581759432595,42.52987163489034,1.325945959435607,0.8529047247420907,-1.547850667114655,-1.547850667114655,1.547850667114655,1.547850667114655,1.547850667114655,-1.547850667114655,-1.547850667114655,-1.547850667114655,-1.547850667114655,0.6300010681152273,1.053499603271484,45.93999862670898,43.63199970245362,43.84999961853028,44.06799953460694
2013-10-07,45.33000183105469,45.59000015258789,44.95999908447266,45.15999984741211,29.84039878845215,2090500,-1.547850667114655,1.866079128865216,2.073258504133509,1.709136589549098,1.765259495651873,45.44800033569336,44.33199958801269,41.46066627502442,41.76399981180827,42.57619995117187,45.15983939440667,44.35704737137942,42.53710298018373,41.96068870988599,41.25292509723546,44.05646101787767,42.72469594692899,1.331765070948677,0.948676793983408,-0.8193067607062349,-0.8193067607062349,0.8193067607062349,0.8193067607062349,0.8193067607062349,-0.8193067607062349,-0.8193067607062349,-0.8193067607062349,-0.8193067607062349,1.869998931884766,1.073999595642089,45.59000015258789,43.62229949951171,43.83299942016601,44.0436993408203
2013-10-08,46.04999923706055,46.61000061035156,44.7400016784668,44.79000091552734,29.59591102600098,4678400,-0.8193067607062349,1.736144718823195,2.107138693764349,1.690188979781374,1.768059958423284,45.46600036621093,44.63099975585938,41.61699968973796,41.73199984232585,42.61819995880127,45.03655990144689,44.43576619758814,42.68245123407686,42.05345304449718,41.32296620254817,44.16931330982377,42.8776815001585,1.291631809665269,1.01726779711978,0.2009380458768651,0.2009380458768651,-0.2009380458768651,-0.2009380458768651,-0.2009380458768651,0.2009380458768651,0.2009380458768651,0.2009380458768651,0.2009380458768651,1.139999389648438,1.069999694824218,46.61000061035156,43.2272010421753,43.44200096130371,43.65680088043213
