Date_ZBRA_L01d,ret_AAPL,ret_ACN,ret_ADBE,ret_ADI,ret_ADSK,ret_AKAM,ret_AMAT,ret_AMD,ret_ANSS,ret_APH,ret_AVGO,ret_CDNS,ret_CRM,ret_CSCO,ret_CTSH,ret_ENPH,ret_FFIV,ret_FICO,ret_FSLR,ret_FTNT,ret_GEN,ret_GLW,ret_HPQ,ret_IBM,ret_INTC,ret_INTU,ret_IT,ret_JBL,ret_JNPR,ret_KLAC,ret_LRCX,ret_MCHP,ret_MPWR,ret_MSFT,ret_MSI,ret_MU,ret_NTAP,ret_NVDA,ret_NXPI,ret_ON,ret_ORCL,ret_PTC,ret_QCOM,ret_ROP,ret_SMCI,ret_SNPS,ret_STX,ret_SWKS,ret_TDY,ret_TEL,ret_TER,ret_TRMB,ret_TXN,ret_TYL,ret_VRSN,ret_WDC,ret_ZBRA
2024-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-03,0.7487607165581136,-2.5942579417877134,1.4274189653537872,2.386607642053626,2.9600174356370275,-0.4876794218161409,-1.891558114469488,2.352427813365306,-2.770537897817812,-1.807291094606539,2.4691857881625228,-2.1376931333822498,-1.6749340034896407,-0.0,-0.9811872875831504,6.56050585139191,1.2199325285182698,-0.7770818272300873,-2.753255920270009,-0.1211486609606611,1.4480114866070175,1.1807169991931967,0.2346620683984301,-0.8668692857488567,1.569037681947296,-2.090233687734053,-2.2206955872105487,-0.616513906110674,2.317656106473467,-1.391885577736801,-1.6508735244508403,-2.298980961063997,-4.254968908448883,-0.0727988290307939,0.1155131994100953,-0.097151087221199,0.1159940554263438,-1.2435621834944808,-2.3058102059901846,2.627378109060349,-1.537573045992227,-1.286839889765364,1.8754829238770367,-0.6529570802335573,1.6850577519348986,-1.3167138922471455,2.7331020310851915,-3.574375862948076,-0.2372823577200432,1.2885065575338843,-2.8825014220006344,-3.565298197681028,1.4888273044166047,0.3184758137360059,-0.1736410244919141,1.022415358874054,-5.7690895141637855
2024-01-04,1.270011580944693,-0.2456253127550412,-0.828973996838456,1.52942383941834,0.7614752889424774,-1.444416078101516,-1.4130072187322145,-0.509892953939866,-0.2738775240554217,-0.4732904595819432,0.9040362264868498,-0.5286072049146017,-0.2382428738291059,-0.8513096510937744,-0.1085948595671491,-3.718500905753461,-1.3268985049033075,-0.4374701926324476,-0.6630035972353745,-0.933450181107468,-0.5788030546113485,0.4978477598971605,-0.7357836660912395,0.4746998612508521,0.3825723870235278,0.7307925731923159,-0.2338962389516183,-1.8217508618939164,0.8327781352026791,-1.112945242435773,-0.7938305733352404,-1.3834671552173574,-1.2519436948297005,-0.7177559682409833,-0.0801282051282051,0.547042227760886,0.289653582518388,0.9018496337749624,-3.850429125192204,3.9213222873369937,0.1268761024589918,0.7569352733487205,-1.0392499063513836,-1.2862555724752824,2.9076299595955493,0.4508532185664254,0.4227232831040357,-1.89145317088335,0.2617548837051445,3.4055261450155734,-0.1670743675138066,0.8699063083837962,-1.361403501065651,-1.3541359869001663,1.3567968268150488,-0.6356767855666526,-0.1782024951008061
2024-01-05,-0.4013033761926456,-0.1394290028802894,0.4320628268712272,-0.2579651252996589,-0.2621029653655623,-0.2617076066922354,-0.2076200948782109,1.8895724049820533,0.023249967745325,-0.1796451166431501,0.0257404151281958,-1.2542948882638911,-0.0477672239104676,-0.0199646988171696,1.0191602627024916,2.2698401898050413,-0.1921072496214781,-0.1789773298295258,0.3367191190032918,-0.0856297954841405,0.3134782582327975,-0.9577245759660984,0.9097050370197738,-1.0568176935172722,0.0426721959023959,0.3749040897672974,-0.2743033254314648,1.3916643051728323,0.4702700285378425,-0.3897966608037442,0.1805557932595676,0.7074296487962892,0.5130796568324886,-0.0516395173521396,-0.8307927306786287,0.894689725499529,-1.1503577641813123,2.28967664961532,0.9818989892520866,0.6561680052817039,0.1364723891614829,-1.114950574515421,-0.4112488551986266,-0.2098509303853132,-1.1530530576860247,1.0955149531652246,0.6066582693260449,0.048435789354827,0.6207355725937131,0.0830443943651672,1.1714853224662016,-0.4900039156349277,0.3830515462616756,-0.1420083468488724,0.7910077081948723,0.0599735686172286,-0.1106845783870709
2024-01-08,2.417488166395152,1.1080776663399323,2.8250111400515827,1.3025958917336942,2.5836496015144035,1.451933880984079,1.7181191668414812,-5.4841901748506166,1.3223722646220384,2.2443391563937856,-2.4369039317557046,3.640535279103116,3.8826060009479018,-0.7386682586497393,1.1669496790919804,0.5286425284497644,1.883928716845697,3.314336154420644,-0.4434531407850335,5.005139117771814,-1.74107724838729,2.4533856967194603,3.505840435102206,1.2440284506039976,-3.326938352734135,1.589077627448266,2.456687666498991,1.3804588433664031,-1.0364408810560433,3.316122774508787,3.3806591896658253,1.9645214523700585,2.912948313167278,1.8871522614292844,1.196785368619982,1.797483588801493,1.0697116085269491,6.428097031937571,-3.1353280721218986,2.9590562529290527,1.8787114203336075,-2.291219567756324,-1.6821495821158456,1.0916362805556463,9.636118654698514,-3.129063654653879,-0.8719538967123658,2.711342251162736,1.3387802962140098,1.1333584668117034,3.0359081915884114,1.7136082805603494,2.0835778652003123,3.3930457200243187,1.0613967289731792,0.2797190645005344,3.324228823984528
2024-01-09,-0.2263409002324307,0.7051546506376233,-0.9732192804863804,0.4127414524981667,0.2166106486453312,-0.2500223475026767,-0.3496956900464473,2.106992738661564,1.5259751741698035,-0.7558535339547547,0.7107982343556559,-0.0610910846749466,0.1801668376970651,-1.0899707630589264,0.7192275230528014,0.9137909987877646,-0.3434800033682921,-0.6273682680756852,0.4695110794989211,3.036233833849929,-1.0092208878686608,2.3307776160577807,-2.7096779115738405,0.6578115691998789,0.8255965316410827,1.1363995684148016,-0.2661657662830423,-0.116720471744921,-21.806757808311243,-1.07048130252908,-0.6788464519505318,-0.3503071624193341,0.5146311920004075,0.2935776498834394,-0.2716792257668802,-1.9069984407115643,0.1046712425876726,1.6975091611716768,-0.216803251660419,-1.1675694554840406,-0.9841452060490464,-1.1965805200886426,-0.6185719757623771,0.5181720342234553,7.321722335583784,-0.3780119383434823,-1.07434269019148,-1.4047307137328189,-0.6911370671507193,-0.5155042285710214,-0.6138460002129672,0.9682416845656048,-0.0534066691974251,-0.4222769034548957,-0.7185892843121574,1.514242562917221,-1.7809927464500113
2024-01-10,0.5671400319862441,0.7527313121125091,0.8239537682128037,0.7325039154121264,-1.2120700665260404,-0.3284398382330928,-0.8077873472580162,-0.4823805756405287,0.2570908640056914,0.3755874972170818,0.1773729053048552,0.5768900728271251,1.0675780913820128,-0.6611938129905613,-0.2596976524074722,0.4100490064449479,0.942095227710323,3.4984344629726007,-2.743994805923326,3.316493864310065,1.1524833113331756,0.3269054624743771,0.5968179910028291,0.7183869835896708,-1.2070718534165583,0.5816483647594431,-1.048099788804522,0.8958551055669814,-2.118986009771864,-0.0449365474228133,-0.3098344497924535,0.1171855024690488,-0.7679995888157894,1.8574151281394735,0.971122298791934,-1.1400510701569186,0.6854931676276466,2.2769994411045227,0.1983909189054235,-1.8434352738519857,0.2798426355431908,0.882956108722818,0.4146127911824991,-0.2295363661668288,-0.3927518867618811,-0.6595328652434786,-3.1831269907995847,-0.2390514396852528,0.5887020130668853,0.0075056372492072,-0.342075843461644,-0.3715264547841257,0.8183625943505834,1.388513893014768,-2.9609711129516136,-2.18490392411415,0.4562463569671101
2024-01-11,-0.3222547374445724,0.7644904152813953,1.0930004597541616,0.3132195211411633,0.7662618357519903,-1.033767168602136,1.4284756855505472,-0.3500666737410226,0.8256843020653847,0.2182715793275046,1.7962774410251454,1.3408792252342316,2.74486043462447,-0.398083084316258,2.0858879497273337,-2.7650161431729816,0.3129996858280307,1.217265489890205,-1.256704565952644,1.433927136110838,-0.920249757360526,0.1629170289686183,1.1206333252404082,0.5768206656420951,0.3581170519776144,0.0016444497164878,0.7020577318270789,-0.2316268081081282,-0.4256447107279252,1.0879511411452052,1.4019140886764638,0.3043006781445713,-0.1289923051096885,0.4859356591496488,-0.2412423009811559,1.2260283684199365,-0.3346333647336402,0.8684398717801288,0.0946624134539198,-1.560640517987551,0.8179354206100393,1.756357843585828,0.2009897237842789,0.3960091777172759,-0.2716258725738433,-1.3302191927889528,-1.1129999486820328,-1.1885416192861669,-0.1361013552192066,-0.8034783210496684,0.2097647086808317,1.079488182187842,0.986543435865114,1.641968264198205,-0.1671400751897663,-0.1781828461267539,-0.0940202488138156
2024-01-12,-0.1778122946098371,2.4025017450455746,0.1590005226127039,-0.3175307378265266,-0.7438223936509892,0.6991811931779646,-0.4606758554135564,-0.9863577028275604,-3.1610713794356102,0.0829722387201354,0.700019398435471,0.6409503355858239,-0.2026633440463638,0.1982523331555673,4.12660801365629,-3.561116162587465,-0.06808326605076,1.3293952181724418,0.0935861011645312,-0.3052186774441401,-0.2605274170798065,0.4554306788901383,0.6333351135254025,2.2446961688734457,-1.091520706183414,0.5076252581317453,-2.1477055985061444,-0.8357853434857065,0.6357660356736341,-0.2721793960588058,-0.069722347851088,-0.3383819095208971,-1.6433531652905242,0.9983610974553532,0.645920449020524,-1.1991845632800595,-0.3220227591998041,-0.2042966650322933,-1.1253509957894572,-1.2898012636524183,1.7466850144981805,0.0581105599293084,-0.8415436806574365,0.3362092308905744,-1.09230725194945,-0.814508210928227,1.2723280434392013,-0.5917091886953542,0.0522409792632566,0.128700544950148,-0.2759285630234278,-0.466022676634557,-0.4408278740471609,0.877092454837722,0.2061239596917999,-1.1660082418572282,-2.4154035570694856
2024-01-16,-1.2317089655153168,-0.496727494280882,0.1911044842639607,-0.3026159069716274,-0.3877258009982806,0.3132961484864713,1.659500500387378,8.310595071960744,-5.501038141950949,-0.3730576273073187,0.6572211174312453,3.374300766701604,-1.007608689065004,-0.4966229623405115,-2.27010933019064,-1.3336973366200435,-0.0056825239692499,-0.5361518483737174,-7.068060437129477,0.7046743055512592,0.2598504354520526,1.2418335404510537,-2.415294620105849,0.6996403140880862,0.1273292868288911,-1.30270854235813,-0.2443771322613626,-2.130478960935241,0.42655253151602,1.1059403808412684,0.193509256828844,-0.2927057596075341,-3.0496169536754603,0.4633530999337359,-0.2086572246225545,2.6945032614990505,-0.819198222536776,3.056119993493748,-0.0573837295381653,-0.4491654084275368,-0.0281414443961478,-0.3368774102475028,0.6562041290806514,0.5765770747799774,-3.902108639199647,3.090614677979969,2.4522817217105035,-0.1756443201400588,0.88316401178881,-0.9019838161755254,-0.6869585320815365,-1.853291024871352,-0.6004671945743235,-2.7482537400750293,-0.8521844925021338,4.43911476747089,-2.149713083012436
