Date_WDC,Open_WDC,High_WDC,Low_WDC,Close_WDC,Adj Close_WDC,Volume_WDC,Daily Return(%)_WDC,Vol5_WDC,Vol10_WDC,Vol20_WDC,Vol60_WDC,SMA5_WDC,SMA10_WDC,SMA30_WDC,SMA60_WDC,SMA100_WDC,EMA5_WDC,EMA10_WDC,EMA30_WDC,EMA60_WDC,EMA100_WDC,Short12_WDC,Long26_WDC,MACD_WDC,SIGNAL9_WDC,Ret5/10_WDC,Ret10/30_WDC,Ret30/60_WDC,Ret30/100_WDC,Emaret5/10_WDC,Emaret10/30_WDC,Emaret30/60_WDC,Emaret30/100_WDC,RetMACD_WDC,DayRange_WDC,average20r_WDC,PRVHI_WDC,HitLevel_WDC,hitlevel_2_WDC,hitlevel_1.8_WDC
2011-01-31,33.97999954223633,34.18999862670898,33.33000183105469,34.02000045776367,26.71103286743164,4302800,0.2357154811188985,2.722951980118827,2.73343446968294,,,33.7479995727539,33.13799991607666,,,,33.75112811472,33.41483276605398,,,,33.33615946174375,,,,1.352143087251724,1.352143087251724,0.0,0.0,-1.352143087251724,1.352143087251724,1.352143087251724,0.0,0.0,0.8999977111816335,1.083499622344971,34.18999862670898,,,
2011-02-01,34.29999923706055,34.84999847412109,33.95000076293945,34.47999954223633,27.07220458984375,3807900,1.352143087251724,2.601075125454205,2.726299617549583,2.162611995573056,,34.18399963378906,33.1920000076294,,,,33.99408525722545,33.60849945263259,,,,33.51213485874261,,,,5.539442786454948,5.539442786454948,0.0,0.0,-5.539442786454948,5.539442786454948,5.539442786454948,0.0,0.0,2.389999389648438,1.074999523162843,34.84999847412109,31.80629945755004,32.02299938201904,32.23969930648803
2011-02-02,34.27999877929688,36.59000015258789,34.20000076293945,36.38999938964844,28.57186317443848,8093300,5.539442786454948,2.954469727019364,2.965489227328854,2.327795004475522,,34.71599960327148,33.53399982452392,,,,34.79272330136645,34.1142267139082,,,,33.95488324811274,,,,-1.126682754297431,-1.126682754297431,0.0,0.0,1.126682754297431,-1.126682754297431,-1.126682754297431,0.0,0.0,0.9899978637695312,1.081499385833741,36.59000015258789,32.48499952316283,32.6999994277954,32.91499933242797
2011-02-03,36.22999954223633,36.56999969482422,35.58000183105469,35.97999954223633,28.24993705749512,3313300,-1.126682754297431,3.02401477038466,2.610997469143674,2.343867435959259,,34.96199951171875,33.95499973297119,,,,35.18848204832308,34.45345813724058,,,,34.26643960105483,,,,0.639242760318389,0.639242760318389,0.0,0.0,-0.639242760318389,0.639242760318389,0.639242760318389,0.0,0.0,0.6199989318847727,1.079999446868897,36.56999969482422,34.21070150375366,34.42700138092041,34.64330125808716
2011-02-04,35.93999862670898,36.36999893188477,35.75,36.20999908447266,28.43052291870117,2468200,0.639242760318389,2.521397066015568,2.519784286396929,2.343750207613067,,35.41599960327149,34.42499961853027,,,,35.52898772703961,34.77282921855551,,,,34.56544875234988,,,,0.3590198050321782,0.3590198050321782,0.0,0.0,-0.3590198050321782,0.3590198050321782,0.3590198050321782,0.0,0.0,0.5800018310546733,1.075499629974365,36.36999893188477,34.19400091171264,34.41000080108643,34.6260006904602
2011-02-07,36.2400016784668,36.79000091552734,36.20999908447266,36.34000015258789,28.5325984954834,2986300,0.3590198050321782,2.508613952602309,2.476105922894755,2.341824773190072,,35.87999954223633,34.81399955749512,,,,35.79932520222238,35.05776938837958,,,,34.8384566600788,,,,0.05503703269040184,0.05503703269040184,0.0,0.0,-0.05503703269040184,0.05503703269040184,0.05503703269040184,0.0,0.0,0.75,1.08049955368042,36.79000091552734,34.00389974594117,34.21899967193604,34.43409959793092
2011-02-08,36.38000106811523,36.4900016784668,35.7400016784668,36.36000061035156,28.54830169677734,2585500,0.05503703269040184,2.574870600586273,2.44350586313633,2.330745461316952,,36.25599975585938,35.21999969482422,,,,35.98621700493211,35.29453870146539,,,,35.07254034473615,33.75538451855,1.317155826186159,,-1.705167550817516,-1.705167550817516,0.0,0.0,1.705167550817516,-1.705167550817516,-1.705167550817516,0.0,0.0,1.110000610351555,1.100999546051025,36.4900016784668,34.41290189743042,34.6290018081665,34.84510171890258
2011-02-09,36.2599983215332,36.47000122070312,35.36000061035156,35.7400016784668,28.06150054931641,3235800,-1.705167550817516,1.010558939851823,2.314553611031418,2.365022541722441,,36.12600021362304,35.42099990844726,,,,35.90414522944367,35.3755319700111,,,,35.17522670377164,33.90239319706235,1.272833506709283,,-1.622836608326564,-1.622836608326564,0.0,0.0,1.622836608326564,-1.622836608326564,-1.622836608326564,0.0,0.0,0.9699974060058594,1.107499408721924,36.47000122070312,34.06780267715454,34.28800258636475,34.50820249557495
2011-02-10,35.59999847412109,35.68999862670898,34.72000122070312,35.15999984741211,27.60611152648926,5276300,-1.622836608326564,1.12326471363804,2.240018002347024,2.404573248023004,,35.9620002746582,35.46199989318848,,,,35.65609676876649,35.33634431135674,,,,35.17288411048555,33.99554924523641,1.177334865249144,,-2.104669174284036,-2.104669174284036,0.0,0.0,2.104669174284036,-2.104669174284036,-2.104669174284036,0.0,0.0,1.200000762939453,1.13099946975708,35.68999862670898,34.03350252151488,34.25500240325927,34.47650228500365
2011-02-11,35.06000137329102,35.18000030517578,33.97999954223633,34.41999816894531,27.02508735656738,6062200,-2.104669174284036,1.125327658511787,2.213273910027246,2.458731304210243,,35.60400009155273,35.50999984741211,,,,35.24406390215943,35.16973592182739,,,,35.05705550409475,34.02698990625188,1.030065597842864,,0.6972739431559096,0.6972739431559096,0.0,0.0,-0.6972739431559096,0.6972739431559096,0.6972739431559096,0.0,0.0,0.8400001525878906,1.126999378204345,35.18000030517578,33.2017997932434,33.42799968719482,33.65419958114623
2011-02-14,34.36999893188477,35.20000076293945,34.36000061035156,34.65999984741211,27.21352577209473,3660100,0.6972739431559096,1.232770156394242,2.21978222886678,2.423480639867454,,35.26800003051758,35.57399978637695,33.92066656748454,,,35.04937588391033,35.07705663557006,33.92066656748454,,,34.99597001845127,34.07387953152301,0.9220904869282549,,1.442585118872505,-1.442585118872505,-1.442585118872505,0.0,1.442585118872505,1.442585118872505,-1.442585118872505,-1.442585118872505,0.0,1.010002136230455,1.132999515533446,35.20000076293945,32.70060167312622,32.92600154876709,33.15140142440796
2011-02-15,34.56000137329102,34.72000122070312,33.70999908447266,34.15999984741211,26.82095718383789,3469600,-1.442585118872505,1.10731337308116,2.23564016324852,2.430309701741945,,34.82799987792968,35.54199981689453,33.92133324940999,,,34.75291720507759,34.91031903772316,33.93610742425406,,,34.86735922290678,34.08025881418146,0.7871004087253155,,1.229502841982977,-1.229502841982977,-1.229502841982977,0.0,1.229502841982977,1.229502841982977,-1.229502841982977,-1.229502841982977,0.0,0.7800025939941406,1.089999675750731,34.72000122070312,32.70740182876587,32.93400173187256,33.16060163497925
2011-02-16,34.34999847412109,34.40000152587891,33.61999893188477,33.7400016784668,26.4911937713623,3495100,-1.229502841982977,1.076900736482387,1.067883402827323,2.353464894127817,,34.42799987792969,35.27700004577637,33.94633324941,,,34.41527869620733,34.69753406331291,33.92345544065488,,,34.69391960068524,34.0550545819063,0.6388650187789366,,0.2667461414067519,-0.2667461414067519,-0.2667461414067519,0.0,0.2667461414067519,0.2667461414067519,-0.2667461414067519,-0.2667461414067519,0.0,0.2800025939941406,1.032499694824217,34.40000152587891,32.32200193405151,32.54000186920165,32.7580018043518
2011-02-17,33.70999908447266,33.81000137329102,33.52999877929688,33.65000152587891,26.42052268981934,3026200,-0.2667461414067519,1.095646381011351,1.068632559485379,2.182922010239201,,34.12600021362304,35.04400024414063,33.97499993642171,,,34.16018630609786,34.50707360196127,33.90581325260482,,,34.53331681994581,34.0250506518302,0.5082661681156111,,1.218424454146908,-1.218424454146908,-1.218424454146908,0.0,1.218424454146908,1.218424454146908,-1.218424454146908,-1.218424454146908,0.0,1.0,1.045499706268309,33.81000137329102,32.12850219726563,32.33500213623048,32.54150207519533
2011-02-18,33.56999969482422,33.58000183105469,32.58000183105469,33.2400016784668,26.09860610961914,4783900,-1.218424454146908,0.9000462439604929,0.9746062256462424,2.195602728048835,,33.89000091552735,34.74700050354004,33.98266671498617,,,33.85345809688751,34.27669688859864,33.86285766717656,,,34.33434525971827,33.9668988760255,0.3674463836927657,0.8912398069142592,3.429612354936238,-3.429612354936238,-3.429612354936238,0.0,3.429612354936238,3.429612354936238,-3.429612354936238,-3.429612354936238,3.429612354936238,1.04999923706055,1.047499752044676,33.58000183105469,31.50990201950074,31.7190019607544,31.92810190200807
2011-02-22,32.88999938964844,33.0,31.95000076293945,32.09999847412109,25.20353317260742,6860600,-3.429612354936238,1.161740028804073,1.170101031221852,2.249215738680784,,33.37800064086914,34.32300033569336,33.95166670481364,,,33.26897155596536,33.88093354051181,33.74912481601169,,,33.99059960039563,33.82860995736591,0.1619896430297132,0.74538977413735,4.205602923032694,-4.205602923032694,-4.205602923032694,0.0,4.205602923032694,4.205602923032694,-4.205602923032694,-4.205602923032694,4.205602923032694,1.60000038146973,1.096999835968016,33.0,31.2755023765564,31.48500232696534,31.69450227737427
2011-02-23,32.09000015258789,32.09000015258789,30.48999977111816,30.75,24.14357376098633,8270300,-4.205602923032694,1.665284244471895,1.403873077322083,2.435102835762078,,32.69600067138672,33.76200027465821,33.88200003306071,,,32.42931437064358,33.31167289678239,33.55563289239804,,,33.49204581571938,33.60056477533881,-0.1085189596194311,0.5746080273859937,0.1951202144467618,0.1951202144467618,-0.1951202144467618,0.0,0.1951202144467618,0.1951202144467618,0.1951202144467618,-0.1951202144467618,0.1951202144467618,0.7300014495849574,1.041999816894529,32.09000015258789,30.58660036087036,30.80600032806397,31.02540029525757
2011-02-24,30.81999969482422,31.11000061035156,30.3799991607666,30.69000053405762,24.09646034240723,5480800,-0.1951202144467618,1.849823617865899,1.476924806960433,2.176690351935731,,32.08600044250488,33.25700016021729,33.81966667175293,,,31.8495430917816,32.83500519446879,33.37075338540834,,,33.06096192623296,33.3849674241328,-0.3240054978998401,0.3948853223288269,-1.629195149231539,-1.629195149231539,1.629195149231539,0.0,-1.629195149231539,-1.629195149231539,-1.629195149231539,1.629195149231539,-1.629195149231539,0.6800003051757812,1.015499877929686,31.11000061035156,29.79760055541993,30.00600051879883,30.21440048217774
2011-02-25,31.01000022888184,31.5,30.81999969482422,31.19000053405762,24.48903656005859,4278400,1.629195149231539,2.377827547248858,1.775216995628257,2.079751709384212,,31.59400024414062,32.86000022888184,33.76099999745687,,,31.62969557254027,32.53591343803039,33.23005965306313,,,32.77312171205214,33.22237728412723,-0.4492555720750886,0.2260571434480439,1.955756973089774,1.955756973089774,-1.955756973089774,0.0,1.955756973089774,1.955756973089774,1.955756973089774,-1.955756973089774,1.955756973089774,2.010000228881829,1.017500019073484,31.5,28.87590087890625,29.07900085449219,29.28210083007813
2011-02-28,29.48999977111816,31.14999961853027,29.13999938964844,30.57999992370605,24.01008796691895,6280300,-1.955756973089774,2.380109039301543,1.767173135418666,2.064177428544768,,31.06199989318848,32.47600040435791,33.68866666158041,,,31.27979702292886,32.18029279906233,33.05908805762074,,,32.43571835999889,33.02664562779973,-0.5909272678008364,0.06266026119826783,3.727924762892778,3.727924762892778,-3.727924762892778,0.0,3.727924762892778,3.727924762892778,3.727924762892778,-3.727924762892778,3.727924762892778,1.340000152587891,1.041500186920164,31.14999961853027,29.26149995803834,29.46499996185303,29.66849996566773
2011-03-01,30.63999938964844,30.73999977111816,29.39999961853027,29.44000053405762,23.11501312255859,6444000,-3.727924762892778,2.439453768675511,1.803629044316537,2.177035270258242,,30.53000030517578,31.95400047302246,33.55533339182536,,,30.66653152663845,31.68205784178874,32.82559853997151,,,31.97483869446947,32.76096821344846,-0.7861295189789956,-0.1070976948371849,-1.052987297278602,-1.052987297278602,1.052987297278602,0.0,-1.052987297278602,-1.052987297278602,-1.052987297278602,1.052987297278602,-1.052987297278602,0.8099994659423828,1.037000274658201,30.73999977111816,28.85869920730591,29.06699924468994,29.27529928207397
2011-03-02,29.44000053405762,30.22999954223633,29.42000007629395,29.75,23.35841369628906,4448400,1.052987297278602,2.206799951604505,1.99135566906609,2.163191909855825,,30.33000030517578,31.51300048828125,33.41566677093506,,,30.36102101775897,31.33077459782715,32.62717282771528,,,31.63255581839724,32.5379335309708,-0.9053777125735607,-0.2667536983844601,-2.050422219669106,-2.050422219669106,2.050422219669106,0.0,-2.050422219669106,-2.050422219669106,-2.050422219669106,2.050422219669106,-2.050422219669106,0.9499988555908203,0.9650002479553207,30.22999954223633,28.45859916687012,28.66599922180176,28.8733992767334
2011-03-03,30.02000045776367,30.96999931335449,30.02000045776367,30.36000061035156,23.83735847473145,4446500,2.050422219669106,2.525311328255378,2.26550328397495,1.729677952594596,,30.26400032043457,31.17500038146973,33.32866675059001,,,30.3606808819565,31.15427023646795,32.48090365240149,,,31.43677809408252,32.37660516648049,-0.9398270723979643,-0.4013683731871609,1.152833907883332,1.152833907883332,-1.152833907883332,0.0,1.152833907883332,1.152833907883332,1.152833907883332,-1.152833907883332,1.152833907883332,0.6199989318847621,0.9465003013610822,30.96999931335449,28.10699899673462,28.29999904632569,28.49299909591675
2011-03-04,30.25,30.3799991607666,29.76000022888184,30.01000022888184,23.56255912780762,3878900,-1.152833907883332,2.322564942629166,2.249752697066166,1.729878254488354,,30.02800025939941,30.81100025177002,33.27000007629395,,,30.24378733093162,30.94622114417956,32.32149052830345,,,31.21727380712857,32.20130109702873,-0.9840272899001619,-0.5179001565297611,-15.56147964237435,-15.56147964237435,15.56147964237435,0.0,-15.56147964237435,-15.56147964237435,-15.56147964237435,15.56147964237435,-15.56147964237435,2.719997406005859,1.051500225067137,30.3799991607666,28.88769865036011,29.07699871063232,29.26629877090454
2011-03-07,33.84999847412109,35.77999877929688,33.06000137329102,34.68000030517578,27.22924041748047,26340900,15.56147964237435,7.494975993608593,5.730030122551461,4.06523547930768,,30.84800033569336,30.95500011444092,33.37566674550374,,,31.72252498901301,31.62509008254251,32.47365244939199,,,31.7500009606743,32.38490844578037,-0.6349074851060728,-0.5413016222450234,-4.642446932479618,-4.642446932479618,4.642446932479618,0.0,-4.642446932479618,4.642446932479618,-4.642446932479618,4.642446932479618,-4.642446932479618,1.720001220703118,1.108500194549559,35.77999877929688,28.0666986656189,28.27699871063233,28.48729875564576
2011-03-08,34.88000106811523,36.43000030517578,34.70999908447266,36.29000091552734,28.49333381652832,11256100,4.642446932479618,6.561051903539945,5.673415524196924,4.203532625391769,,32.2180004119873,31.37400035858154,33.50366675059001,,,33.24501696451779,32.47325568853975,32.71986847946524,,,32.44846249219015,32.67417455465051,-0.2257120624603672,-0.4781837102880922,-2.176910707073916,2.176910707073916,-2.176910707073916,0.0,2.176910707073916,-2.176910707073916,2.176910707073916,-2.176910707073916,-2.176910707073916,1.380001068115227,1.14000024795532,36.43000030517578,33.34129835128785,33.56299839019776,33.78469842910768
2011-03-09,36.06000137329102,36.40999984741211,35.02999877929688,35.5,27.87306594848633,6652700,-2.176910707073916,7.112595008766561,5.485037717544868,4.233516044397709,,33.3680004119873,31.84900035858154,33.61033344268799,,,33.9966779763452,33.02357283607797,32.89923180337071,,,32.91792980108397,32.88349495800973,0.03443484307423716,-0.3756599996156263,-3.323944521621919,3.323944521621919,-3.323944521621919,0.0,3.323944521621919,-3.323944521621919,-3.323944521621919,-3.323944521621919,-3.323944521621919,0.8100013732910156,1.125000286102293,36.40999984741211,33.92199975967408,34.14999980926514,34.37799985885621
2011-03-10,34.95000076293945,34.9900016784668,34.18000030517578,34.31999969482422,26.94658279418945,4765100,-3.323944521621919,7.811957960120414,5.682764880148416,4.282221561977583,,34.16000022888183,32.2120002746582,33.63000011444092,,,34.10445188250488,33.25928681039547,32.99089424798061,,,33.13363286165939,32.98990271629229,0.1437301453671012,-0.2717819706190809,0.2331055704139754,-0.2331055704139754,0.2331055704139754,0.0,-0.2331055704139754,0.2331055704139754,0.2331055704139754,0.2331055704139754,0.2331055704139754,0.9899978637695455,1.126000308990478,34.9900016784668,33.93499921798706,34.15999927520753,34.38499933242798
2011-03-11,33.63000106811523,34.61999893188477,33.63000106811523,34.40000152587891,27.0093936920166,3247600,0.2331055704139754,7.663810599509943,5.689829290617887,4.268047824597567,,35.03800048828125,32.53300037384033,33.61833349863688,,,34.20296843029622,33.46668948593792,33.08180439494179,,,33.32845881000086,33.09435447996538,0.2341043300354855,-0.1706047104881676,-1.802333485699432,1.802333485699432,-1.802333485699432,0.0,1.802333485699432,-1.802333485699432,-1.802333485699432,-1.802333485699432,-1.802333485699432,1.459999084472663,1.139000225067138,34.61999893188477,32.51280099868774,32.73800106048584,32.96320112228393
2011-03-14,34.11999893188477,34.52999877929688,33.06999969482422,33.77999877929688,26.5225887298584,4654200,-1.802333485699432,3.141015823576646,5.680812932324517,4.260835283071861,,34.85800018310547,32.85300025939942,33.61300017038981,,,34.06197854662977,33.52365481200319,33.12684919393244,,,33.39792649758486,33.14514294658252,0.252783551002338,-0.08592705819006652,-0.2664303014808402,0.2664303014808402,-0.2664303014808402,0.0,0.2664303014808402,-0.2664303014808402,-0.2664303014808402,-0.2664303014808402,-0.2664303014808402,1.679996490478516,1.181000041961669,34.52999877929688,32.11419843673707,32.34199848175049,32.56979852676393
2011-03-15,32.66999816894531,33.91999816894531,32.2400016784668,33.68999862670898,26.45193290710449,3988700,-0.2664303014808402,1.448826318825238,5.452400077208606,4.257828042011949,,34.3379997253418,33.27800006866455,33.60200010935466,,,33.93798523998951,33.55389914194969,33.1631814154019,,,33.44286067129627,33.18550262659189,0.2573580447043753,-0.01727003761117815,-2.463633274533302,2.463633274533302,-2.463633274533302,0.0,2.463633274533302,-2.463633274533302,-2.463633274533302,-2.463633274533302,-2.463633274533302,1.899997711181634,1.225499820709228,33.91999816894531,31.93179868698121,32.16799869537354,32.40419870376588
2011-03-16,33.54000091552734,34.59999847412109,32.70000076293945,32.86000061035156,25.80025291442871,4655000,-2.463633274533302,1.489050027588563,5.594678948808358,4.281319382924638,,33.80999984741211,33.58900012969971,33.54800014495849,,,33.57865703011019,33.42773577256821,33.14362136346318,,,33.35318989268939,33.16139136612964,0.1917985265597437,0.02454367522300623,2.373702875255455,2.373702875255455,2.373702875255455,0.0,-2.373702875255455,2.373702875255455,2.373702875255455,2.373702875255455,2.373702875255455,1.83000183105468,1.277999782562255,34.59999847412109,31.22389856338501,31.46899852752686,31.7140984916687
2011-03-17,33.47999954223633,34.70000076293945,32.86999893188477,33.63999938964844,26.41267395019531,4252900,2.373702875255455,1.893152480250508,5.601517385128021,4.307562634730804,,33.67399978637695,33.9170000076294,33.45633347829183,,,33.59910448328961,33.46632915749188,33.17564575224932,,,33.39731443068308,33.19684381231622,0.2004706183668645,0.05972906385177789,-0.7431629147916363,0.7431629147916363,0.7431629147916363,0.0,-0.7431629147916363,0.7431629147916363,0.7431629147916363,0.7431629147916363,0.7431629147916363,0.9700012207031179,1.312499713897704,34.70000076293945,31.78839895248413,32.04399890899658,32.29959886550903
2011-03-18,34.13000106811523,34.38000106811523,33.40999984741211,33.88999938964844,26.60896110534668,4916100,0.7431629147916363,1.947748104370325,5.546256980065099,4.309352196450379,,33.57199935913086,34.30499992370606,33.3866668065389,,,33.69606945207589,33.54336010879307,33.22173308369443,,,33.47311211667775,33.24818866989638,0.224923446781375,0.09276794043769732,-1.445859213017451,1.445859213017451,1.445859213017451,0.0,-1.445859213017451,1.445859213017451,1.445859213017451,1.445859213017451,1.445859213017451,0.8000030517578267,1.302499866485595,34.38000106811523,31.8125013923645,32.07500133514404,32.33750127792359
2011-03-21,34.33000183105469,34.90000152587891,34.09999847412109,34.38000106811523,26.99369430541992,3567600,1.445859213017451,1.853780580157764,2.472626695332111,4.307031859958052,,33.69199981689453,34.275,33.32566687266032,,,33.92404665742234,33.69547664685165,33.29646005043126,,,33.61263349382198,33.33202662532,0.2806068685019838,0.1303357260505546,0.4944792855176131,-0.4944792855176131,-0.4944792855176131,0.0,0.4944792855176131,-0.4944792855176131,-0.4944792855176131,-0.4944792855176131,-0.4944792855176131,0.6399993896484446,1.28199987411499,34.90000152587891,31.51450136184692,31.77500133514404,32.03550130844116
2011-03-22,34.45999908447266,34.61999893188477,33.97999954223633,34.20999908447266,26.86021614074707,1854600,-0.4944792855176131,1.875920292717944,1.839899508196751,4.224206117642887,,33.79599990844726,34.06699981689453,33.25466683705648,,,34.01936413310578,33.78902618096456,33.35539805262748,,,33.70453589238362,33.39706162229427,0.307474270089358,0.1657634348583153,-0.5554003112864416,0.5554003112864416,0.5554003112864416,0.0,-0.5554003112864416,0.5554003112864416,0.5554003112864416,0.5554003112864416,0.5554003112864416,0.7200012207031179,1.237999916076659,34.61999893188477,32.07960180282593,32.33600177764893,32.59240175247193
