Date_SMCI,Open_SMCI,High_SMCI,Low_SMCI,Close_SMCI,Adj Close_SMCI,Volume_SMCI,Daily Return(%)_SMCI,Vol5_SMCI,Vol10_SMCI,Vol20_SMCI,Vol60_SMCI,SMA5_SMCI,SMA10_SMCI,SMA30_SMCI,SMA60_SMCI,SMA100_SMCI,EMA5_SMCI,EMA10_SMCI,EMA30_SMCI,EMA60_SMCI,EMA100_SMCI,Short12_SMCI,Long26_SMCI,MACD_SMCI,SIGNAL9_SMCI,Ret5/10_SMCI,Ret10/30_SMCI,Ret30/60_SMCI,Ret30/100_SMCI,Emaret5/10_SMCI,Emaret10/30_SMCI,Emaret30/60_SMCI,Emaret30/100_SMCI,RetMACD_SMCI,DayRange_SMCI,average20r_SMCI,PRVHI_SMCI,HitLevel_SMCI,hitlevel_2_SMCI,hitlevel_1.8_SMCI
2011-01-18,13.19999980926514,13.25,12.77999973297119,12.81999969482422,12.81999969482422,201000,-2.805154642380421,3.510319118125425,2.65581757363538,,,12.51599998474121,12.13299999237061,,,,12.59644430393381,12.18263629566539,,,,,,,,-1.79406823487825,-1.79406823487825,0.0,0.0,1.79406823487825,-1.79406823487825,-1.79406823487825,0.0,0.0,0.5299997329711896,,,,,
2011-01-19,12.81999969482422,13.02999973297119,12.5,12.59000015258789,12.59000015258789,166000,-1.79406823487825,3.71873216746071,2.620396331350024,,,12.67199993133545,12.22700004577637,,,,12.59429625348517,12.25670245146948,,,,12.15166664123535,,,,1.032566424665198,1.032566424665198,0.0,0.0,-1.032566424665198,1.032566424665198,1.032566424665198,0.0,0.0,0.5200004577636701,,,,,
2011-01-20,12.47999954223633,12.96000003814697,12.4399995803833,12.72000026702881,12.72000026702881,180700,1.032566424665198,3.375980498831856,2.621050464391316,,,12.75599994659424,12.32300004959106,,,,12.63619759133305,12.34093841793482,,,,12.23910258366512,,,,-0.157236299872672,-0.157236299872672,0.0,0.0,0.157236299872672,-0.157236299872672,-0.157236299872672,0.0,0.0,0.2300004959106392,,,,,
2011-01-21,12.77000045776367,12.93000030517578,12.69999980926514,12.69999980926514,12.69999980926514,139000,-0.157236299872672,3.376087107899286,2.580882060150432,,,12.80399990081787,12.42700004577637,,,,12.65746499731042,12.4062223072676,,,,12.31000984914204,,,,1.732285593172306,1.732285593172306,0.0,0.0,-1.732285593172306,1.732285593172306,1.732285593172306,0.0,0.0,0.3300008773803693,,,,,
2011-01-24,12.75,13.0600004196167,12.72999954223633,12.92000007629395,12.92000007629395,102500,1.732285593172306,1.896444280445206,2.594275807818122,,,12.75,12.54000005722046,,,,12.74497669030493,12.49963644709057,,,,12.4038544994731,,,,0.8513905265300272,0.8513905265300272,0.0,0.0,-0.8513905265300272,0.8513905265300272,0.8513905265300272,0.0,0.0,0.3600006103515589,,,,,
2011-01-25,12.82999992370605,13.0600004196167,12.69999980926514,13.02999973297119,13.02999973297119,103000,0.8513905265300272,1.367559230577131,2.594262109845387,,,12.7920000076294,12.6539999961853,,,,12.83998437119368,12.5960661354325,,,,12.50018453539589,,,,4.681509001170672,4.681509001170672,0.0,0.0,-4.681509001170672,4.681509001170672,4.681509001170672,0.0,0.0,1.190000534057621,,,,,
2011-01-26,13.5,14.60000038146973,13.40999984741211,13.64000034332275,13.64000034332275,643200,4.681509001170672,1.835723611779586,2.7688790701296,,,13.00200004577637,12.83699998855591,,,,13.10665636190337,12.78587235504891,,,,12.67554081353848,,,,1.539589683733271,1.539589683733271,0.0,0.0,-1.539589683733271,1.539589683733271,1.539589683733271,0.0,0.0,0.3999996185302699,,,,,
2011-01-27,13.64000034332275,13.89999961853027,13.5,13.85000038146973,13.85000038146973,205500,1.539589683733271,1.808402675229229,2.608217690860281,,,13.22800006866455,12.99200000762939,,,,13.35443770175883,12.97935017803451,,,,12.85622690091252,,,,3.176892189634779,3.176892189634779,0.0,0.0,-3.176892189634779,3.176892189634779,3.176892189634779,0.0,0.0,0.4600000381469691,,,,,
2011-01-28,13.97999954223633,14.3100004196167,13.85000038146973,14.28999996185303,14.28999996185303,554600,3.176892189634779,1.532409648206274,2.680815618028912,,,13.54600009918213,13.175,,,,13.66629178845689,13.21765013872879,,,,13.07680737182645,,,,-1.469559403132066,-1.469559403132066,0.0,0.0,1.469559403132066,-1.469559403132066,-1.469559403132066,0.0,0.0,0.3999996185302805,,,,,
2011-01-31,14.35000038146973,14.42000007629395,14.02000045776367,14.07999992370605,14.07999992370605,301600,-1.469559403132066,2.337034590660286,2.305435484434983,,,13.77800006866455,13.26400003433228,,,,13.80419450020661,13.37444100872465,,,,13.23114468750023,,,,1.136362558800334,1.136362558800334,0.0,0.0,-1.136362558800334,1.136362558800334,1.136362558800334,0.0,0.0,0.4899997711181605,0.4420001029968249,14.42000007629395,,,
2011-02-01,14.14999961853027,14.36999988555908,13.88000011444092,14.23999977111816,14.23999977111816,238800,1.136362558800334,2.312808544239247,1.953714222202245,2.274184195648523,,14.02000007629394,13.40600004196167,,,,13.9494629238438,13.53181532915984,,,,13.38635316190299,,,,2.457867886905501,2.457867886905501,0.0,0.0,-2.457867886905501,2.457867886905501,2.457867886905501,0.0,0.0,0.5,0.4420001029968249,14.36999988555908,13.44759984970094,13.5359998703003,13.62439989089967
2011-02-02,14.22999954223633,14.60000038146973,14.10000038146973,14.59000015258789,14.59000015258789,275900,2.457867886905501,1.774453788410602,1.707600784420768,2.181425690025791,,14.21000003814697,13.60600004196167,,,,14.16297533342516,13.72421256978312,,,,13.57152962200836,,,,6.991086315433913,6.991086315433913,0.0,0.0,-6.991086315433913,6.991086315433913,6.991086315433913,0.0,0.0,0.8599996566772496,0.4730000972747794,14.60000038146973,13.39759965896607,13.48599967956543,13.5743997001648
2011-02-03,14.89000034332275,15.60999965667725,14.75,15.60999965667725,15.60999965667725,488700,6.991086315433913,3.091849144445656,2.418633427800268,2.540368787751267,,14.56199989318848,13.89499998092651,,,,14.64531677450919,14.06708294921841,,,,13.8851403965728,,,,-3.715566537235396,-3.715566537235396,0.0,0.0,3.715566537235396,-3.715566537235396,-3.715566537235396,0.0,0.0,0.5900001525878888,0.4935001373291009,15.60999965667725,13.55940016746522,13.65400018692017,13.74860020637513
2011-02-04,15.55000019073486,15.57999992370605,14.98999977111816,15.02999973297119,15.02999973297119,332100,-3.715566537235396,4.07247927054818,2.982635855488955,2.749468728908951,,14.70999984741211,14.12799997329712,,,,14.77354442732986,14.24215872808255,,,,14.06127260217256,,,,2.594812709591873,2.594812709591873,0.0,0.0,-2.594812709591873,2.594812709591873,2.594812709591873,0.0,0.0,0.5500001907348704,0.5010001182556149,15.57999992370605,14.52429935455323,14.62299938201905,14.72169940948487
2011-02-07,15.06999969482422,15.60000038146973,15.05000019073486,15.42000007629395,15.42000007629395,250700,2.594812709591873,3.83505605142978,2.994892492915352,2.76373855256949,,14.97799987792969,14.37799997329712,,,,14.98902964365122,14.45631170048463,,,,14.27030759819123,,,,0.7782093707221258,0.7782093707221258,0.0,0.0,-0.7782093707221258,0.7782093707221258,0.7782093707221258,0.0,0.0,0.3699998855590803,0.5025001049041744,15.60000038146973,14.4777996635437,14.57799968719482,14.67819971084594
2011-02-08,15.42000007629395,15.59000015258789,15.22000026702881,15.53999996185303,15.53999996185303,174900,0.7782093707221258,3.856007009984631,2.997622518674906,2.76450048565243,,15.23799991607666,14.6289999961853,,,,15.17268641638516,14.65334592982433,,,,14.46564488490843,13.21076921316294,1.254875671745497,,0.7722000376682829,0.7722000376682829,0.0,0.0,-0.7722000376682829,0.7722000376682829,0.7722000376682829,0.0,0.0,0.3599996566772514,0.507500076293945,15.59000015258789,14.49450015068055,14.59500017166138,14.69550019264222
2011-02-09,15.43000030517578,15.6899995803833,15.32999992370605,15.65999984741211,15.65999984741211,237100,0.7722000376682829,3.860122932797553,2.832951612573766,2.726555965147182,,15.4519998550415,14.83099994659424,,,,15.33512422672748,14.83637391484029,,,,14.64939180221669,13.3921937045888,1.25719809762789,,1.851851626300972,1.851851626300972,0.0,0.0,-1.851851626300972,1.851851626300972,1.851851626300972,0.0,0.0,0.7100000381469709,0.523000049591064,15.6899995803833,14.47349998474121,14.575,14.67650001525879
2011-02-10,15.43000030517578,16.07999992370605,15.36999988555908,15.94999980926514,15.94999980926514,371800,1.851851626300972,2.456048138372336,2.836059697232741,2.654555362711559,,15.51999988555908,15.04099988937378,,,,15.54008275424003,15.03885135019026,,,,14.8494853417626,13.58166082345371,1.26782451830889,,-0.8777391305491884,-0.8777391305491884,0.0,0.0,0.8777391305491884,-0.8777391305491884,-0.8777391305491884,0.0,0.0,0.3900003433227504,0.5275000572204586,16.07999992370605,14.53939947128296,14.64399948120117,14.74859949111939
2011-02-11,15.84000015258789,16.0,15.60999965667725,15.8100004196167,15.8100004196167,174800,-0.8777391305491884,1.312747002507509,2.852707416306511,2.700578162265368,,15.67600002288819,15.19299993515015,,,,15.63005530936559,15.17906027190416,,,,14.99725689220169,13.74672301576208,1.250533876439611,,0.6325074328988194,0.6325074328988194,0.0,0.0,-0.6325074328988194,0.6325074328988194,0.6325074328988194,0.0,0.0,0.5299997329712003,0.5120000839233401,16.0,14.91949979782104,15.02499980926513,15.13049982070923
2011-02-14,15.86999988555908,15.92000007629395,15.39000034332275,15.90999984741211,15.90999984741211,170600,0.6325074328988194,0.9757538054845287,2.720651466778254,2.472524910228604,,15.77399997711182,15.37599992752075,13.56033331553141,,,15.7233701553811,15.31195837654197,13.56033331553141,,,15.13767888531099,13.90696574403245,1.230713141278535,,-0.7542419026396108,-0.7542419026396108,-0.7542419026396108,0.0,0.7542419026396108,-0.7542419026396108,-0.7542419026396108,-0.7542419026396108,0.0,0.3599996566772496,0.506500053405762,15.92000007629395,14.87359981536865,14.97599983215332,15.07839984893799
2011-02-15,15.8100004196167,15.97999954223633,15.61999988555908,15.78999996185303,15.78999996185303,185300,-0.7542419026396108,1.144243095749084,2.795037463956177,2.347037362757713,,15.82399997711182,15.53099994659424,13.68999999364217,,,15.74558009087174,15.3988750284167,13.70418277658442,,,15.23803597400977,14.04644976016731,1.191586213842452,,-1.583280561139795,-1.583280561139795,-1.583280561139795,0.0,1.583280561139795,-1.583280561139795,-1.583280561139795,-1.583280561139795,0.0,0.5,0.5050000667572025,15.97999954223633,14.80569995880127,14.90699996948243,15.00829998016358
2011-02-16,15.85999965667725,15.88000011444092,15.38000011444092,15.53999996185303,15.53999996185303,181000,-1.583280561139795,1.375559936863174,2.863870486641393,2.333921622638559,,15.8,15.62599992752075,13.81966667175293,,,15.67705338119884,15.42453410722331,13.82262259498885,,,15.2844919721395,14.15708310844033,1.12740886369917,,-3.667951713149493,-3.667951713149493,-3.667951713149493,0.0,3.667951713149493,-3.667951713149493,-3.667951713149493,-3.667951713149493,0.0,1.210000038146971,0.5395000457763676,15.88000011444092,14.86899939537048,14.96999940872193,15.07099942207337
2011-02-17,15.52000045776367,15.52000045776367,14.3100004196167,14.97000026702881,14.97000026702881,923700,-3.667951713149493,1.572081009430367,2.142021647361414,2.564599865174777,,15.60400009155273,15.56199998855591,13.9266666730245,,,15.44136900980883,15.34189159082431,13.89664696092691,,,15.2361086328917,14.2172991942617,1.018809438630001,,0.1335972193226926,0.1335972193226926,0.1335972193226926,0.0,-0.1335972193226926,0.1335972193226926,0.1335972193226926,0.1335972193226926,0.0,0.17000007629394,0.5365000247955326,15.52000045776367,14.69310001373291,14.80100002288818,14.90890003204346
2011-02-18,15.0,15.11999988555908,14.94999980926514,14.98999977111816,14.98999977111816,307700,0.1335972193226926,1.692427488799252,1.797551950493893,2.559416045652764,,15.43999996185303,15.55799999237061,14.03766667048136,,,15.29091259691194,15.27791125996864,13.96718585190699,,,15.19824573108039,14.27453627402884,0.9237094570515421,1.16918436429151,2.668443126336569,-2.668443126336569,-2.668443126336569,0.0,2.668443126336569,-2.668443126336569,-2.668443126336569,-2.668443126336569,2.668443126336569,0.3800001144409197,0.5389999866485601,15.11999988555908,14.3397004032135,14.4470004081726,14.55430041313171
2011-02-22,14.64000034332275,14.97000026702881,14.59000015258789,14.59000015258789,14.59000015258789,277300,-2.668443126336569,1.50669766884744,1.718259188978141,2.667637571647927,,15.17600002288818,15.475,14.13100001017253,,,15.05727511547059,15.15283651317214,14.00736741969286,,,15.10466948823539,14.29790396873692,0.8067655194984642,1.096700595332901,1.987662500480456,-1.987662500480456,-1.987662500480456,0.0,1.987662500480456,1.987662500480456,-1.987662500480456,-1.987662500480456,1.987662500480456,0.5200004577636701,0.5469999790191656,14.97000026702881,13.93419991493225,14.04199991226196,14.14979990959167
2011-02-23,14.52000045776367,14.52000045776367,14.0,14.30000019073486,14.30000019073486,247000,-1.987662500480456,1.409315868927976,1.705351737737661,2.730758253863737,,14.87800006866455,15.35100002288818,14.2113333384196,,,14.80485014055868,14.99777536363809,14.02624695330847,,,14.98087421169684,14.29805924444047,0.6828149672563715,1.013923469717595,-2.727268422703423,2.727268422703423,2.727268422703423,0.0,-2.727268422703423,-2.727268422703423,2.727268422703423,2.727268422703423,-2.727268422703423,0.3999996185302699,0.5074999332427981,14.52000045776367,13.76660031318665,13.87600030899048,13.98540030479431
2011-02-24,14.40999984741211,14.75,14.35000038146973,14.6899995803833,14.6899995803833,293300,2.727268422703423,2.550088687923539,1.994991670736187,2.605387473357849,,14.70799999237061,15.2539999961853,14.30733331044515,,,14.76656662050022,14.94181613031904,14.06906970344233,,,14.93612426841784,14.32709186191772,0.609032406500118,0.9329452570740996,-3.471751146697665,3.471751146697665,3.471751146697665,0.0,-3.471751146697665,-3.471751146697665,3.471751146697665,3.471751146697665,-3.471751146697665,0.4899997711181605,0.5119999408721927,14.75,13.40350060462951,13.50500059127807,13.60650057792663
2011-02-25,14.97999954223633,15.4399995803833,14.94999980926514,15.19999980926514,15.19999980926514,304000,3.471751146697665,2.739441105873242,2.265391359012435,2.684360766185534,,14.75399990081787,15.1789999961853,14.40399996439616,,,14.91104435008853,14.98875861740015,14.14203293607607,,,14.97672050547127,14.39175170986938,0.5849687956018901,0.8633499647796578,1.644736862743991,-1.644736862743991,-1.644736862743991,0.0,1.644736862743991,1.644736862743991,-1.644736862743991,-1.644736862743991,1.644736862743991,0.5699996948242205,0.5174999237060552,15.4399995803833,13.62360013008118,13.72600011825561,13.82840010643005
2011-02-28,15.27000045776367,15.4399995803833,14.86999988555908,14.94999980926514,14.94999980926514,294600,-1.644736862743991,2.883813697806944,2.294006865857179,2.647558781369264,,14.74599990844727,15.09299993515015,14.48699995676676,,,14.9240295031474,14.9817115613756,14.19415983112052,,,14.97260962913187,14.43310342093573,0.5395062081961335,0.7985812134629529,-0.535116553355874,0.535116553355874,0.535116553355874,0.0,-0.535116553355874,-0.535116553355874,0.535116553355874,0.535116553355874,-0.535116553355874,0.3699998855590803,0.5159999370574953,15.4399995803833,14.30149974822998,14.40499973297119,14.5084997177124
2011-03-01,15.10000038146973,15.30000019073486,14.93000030517578,15.02999973297119,15.02999973297119,187800,0.535116553355874,2.475338672694372,2.288704300934812,2.616440965100034,,14.83399982452393,15.00499992370606,14.54833329518636,,,14.95935291308867,14.99049122893843,14.24808498607863,,,14.98143887587638,14.47731796256799,0.5041209133083893,0.7396891534320402,-1.397205867451185,1.397205867451185,1.397205867451185,0.0,-1.397205867451185,-1.397205867451185,1.397205867451185,1.397205867451185,-1.397205867451185,0.4699993133544904,0.5149999141693117,15.30000019073486,14.30479971885681,14.40799970626831,14.51119969367981
2011-03-02,15.0600004196167,15.4399995803833,14.97000026702881,15.23999977111816,15.23999977111816,161700,1.397205867451185,2.001220450595545,2.366528226580222,2.621164883472856,,15.02199974060059,14.94999990463257,14.62899996439616,,,15.05290186576516,15.03585641842565,14.31207948833924,,,15.02121747514434,14.53381291134948,0.4874045637948612,0.6892322355046046,3.67454349099122,3.67454349099122,3.67454349099122,0.0,-3.67454349099122,3.67454349099122,3.67454349099122,3.67454349099122,-3.67454349099122,0.4499998092651403,0.5124999046325687,15.4399995803833,14.16700037956237,14.27000036239624,14.3730003452301
2011-03-03,15.36999988555908,15.81999969482422,15.36999988555908,15.80000019073486,15.80000019073486,160000,3.67454349099122,2.204909536024568,2.626610825472789,2.685448767536661,,15.2439998626709,14.97599992752075,14.73599996566772,,,15.30193464075506,15.1747916497546,14.40807437236477,,,15.14103020061981,14.62760456167433,0.5134256389454794,0.6540709161927796,-0.6329137991299507,-0.6329137991299507,-0.6329137991299507,0.0,0.6329137991299507,-0.6329137991299507,-0.6329137991299507,-0.6329137991299507,0.6329137991299507,0.4000005722045898,0.4894999504089357,15.81999969482422,14.31249979019165,14.41499977111816,14.51749975204468
2011-03-04,15.77000045776367,15.80000019073486,15.39999961853027,15.69999980926514,15.69999980926514,135200,-0.6329137991299507,2.038983093212995,2.283299308458918,2.203381088917349,,15.3439998626709,15.04899988174438,14.83533328374227,,,15.43462303025842,15.27028404239288,14.49142440055189,,,15.22702552502678,14.70704124668105,0.5199842783457278,0.6272535886233692,-2.675159754117279,-2.675159754117279,-2.675159754117279,0.0,2.675159754117279,-2.675159754117279,-2.675159754117279,-2.675159754117279,2.675159754117279,0.6800003051757812,0.4939999580383304,15.80000019073486,14.74309980392456,14.84099979400635,14.93889978408814
2011-03-07,15.69999980926514,15.72000026702881,15.03999996185303,15.27999973297119,15.27999973297119,170600,-2.675159754117279,2.358016865637989,2.496281574680556,2.120476087196545,,15.40999984741211,15.07799987792969,14.92133328119914,,,15.38308193116268,15.27205053158893,14.54230022844991,,,15.23517540317208,14.74948261603588,0.4856927871361982,0.598941428325935,1.832465258761255,1.832465258761255,1.832465258761255,0.0,-1.832465258761255,1.832465258761255,1.832465258761255,1.832465258761255,-1.832465258761255,0.6800003051757795,0.5004999637603758,15.72000026702881,14.71320028305053,14.8120002746582,14.91080026626586
2011-03-08,15.27000045776367,15.88000011444092,15.19999980926514,15.5600004196167,15.5600004196167,106800,1.832465258761255,2.438390683657774,2.317005880306276,2.079804010379785,,15.51599998474121,15.17499990463257,15.00933329264323,,,15.44205476064735,15.32440505668489,14.60795830529938,,,15.28514848262509,14.80952097185668,0.4756275107684154,0.5742786448144311,-0.7712135989540964,-0.7712135989540964,-0.7712135989540964,0.0,0.7712135989540964,-0.7712135989540964,-0.7712135989540964,-0.7712135989540964,0.7712135989540964,0.3800001144409197,0.5009999752044678,15.88000011444092,14.61890034675598,14.71900033950806,14.81910033226013
2011-03-09,15.5,15.77000045776367,15.39000034332275,15.4399995803833,15.4399995803833,123100,-0.7712135989540964,2.480138655504958,2.190462011808103,2.080725074343573,,15.55599994659424,15.28899984359741,15.0896666208903,,,15.44136970055934,15.34542224281187,14.66163838756286,,,15.30897172843405,14.8562230910068,0.4527486374272502,0.549972643336995,-3.238342056921141,-3.238342056921141,-3.238342056921141,0.0,3.238342056921141,-3.238342056921141,-3.238342056921141,-3.238342056921141,3.238342056921141,0.42000007629394,0.5039999961853022,15.77000045776367,14.77780016899109,14.87800016403198,14.97820015907288
2011-03-10,15.19999980926514,15.23999977111816,14.81999969482422,14.9399995803833,14.9399995803833,168700,-3.238342056921141,1.998700421030651,2.40637781981418,2.191503712623505,,15.38399982452393,15.31399984359741,15.13299992879232,,,15.27424632716733,15.27170903146122,14.67959717419644,,,15.25220678258009,14.86242875688654,0.3897780256935466,0.5179337198083054,-1.405622784773754,-1.405622784773754,-1.405622784773754,0.0,1.405622784773754,-1.405622784773754,-1.405622784773754,-1.405622784773754,1.405622784773754,0.4700002670288086,0.4920000076293941,15.23999977111816,14.66120046615601,14.76200046539306,14.86280046463013
2011-03-11,14.81999969482422,15.15999984741211,14.6899995803833,14.72999954223633,14.72999954223633,152300,-1.405622784773754,1.983659434220632,2.148918415544651,2.150691747966961,,15.18999977111816,15.26699981689453,15.1623332341512,,,15.09283073219033,15.1732163970567,14.68284893987643,,,15.17186720714259,14.85261918543097,0.3192480217116156,0.4781965801889674,1.221991562086243,-1.221991562086243,-1.221991562086243,0.0,1.221991562086243,1.221991562086243,-1.221991562086243,-1.221991562086243,1.221991562086243,0.42000007629394,0.4934999942779535,15.15999984741211,14.15759975433349,14.25599975585937,14.35439975738525
2011-03-14,14.63000011444092,14.77999973297119,14.35999965667725,14.55000019073486,14.55000019073486,157500,-1.221991562086243,1.822879581385919,2.123375225542417,2.156296157915708,,15.0439998626709,15.2269998550415,15.17099990844727,,,14.91188721837184,15.05990435954364,14.67427805283504,,,15.07619535846447,14.83020296360163,0.2459923948628457,0.4317557431237431,3.09278215371901,-3.09278215371901,-3.09278215371901,0.0,3.09278215371901,3.09278215371901,-3.09278215371901,-3.09278215371901,3.09278215371901,0.9200000762939489,0.513000011444091,14.77999973297119,14.07429986000061,14.1729998588562,14.27169985771179
2011-03-15,14.06999969482422,14.26000022888184,13.34000015258789,14.10000038146973,14.10000038146973,195300,-3.09278215371901,1.138153783623522,2.278475335667589,2.222974798892873,,14.7519998550415,15.13399991989136,15.17166659037272,,,14.6412582727378,14.8853763635302,14.63722788048889,,,14.9260115158499,14.77611388344371,0.1498976324061889,0.3753841209802323,0.2836876650414775,0.2836876650414775,-0.2836876650414775,0.0,0.2836876650414775,0.2836876650414775,-0.2836876650414775,-0.2836876650414775,0.2836876650414775,0.3500003814697195,0.5125000476837145,14.26000022888184,13.65139970779419,13.75399971008301,13.85659971237183
2011-03-16,14.06999969482422,14.32999992370605,13.97999954223633,14.0600004196167,14.0600004196167,159500,-0.2836876650414775,1.276439355624056,2.173239930680218,2.223508286186019,,14.47600002288818,15.01599998474121,15.16566661198934,,,14.44750565503077,14.73530801009138,14.5999873991423,,,14.79277903950633,14.72306844167875,0.0697105978275836,0.3142494163497026,-1.706968449185177,-1.706968449185177,1.706968449185177,0.0,-1.706968449185177,-1.706968449185177,1.706968449185177,1.706968449185177,-1.706968449185177,0.4200000762939489,0.5085000514984119,14.32999992370605,13.13250012397767,13.23500013351441,13.33750014305115
2011-03-17,14.30000019073486,14.53999996185303,14.11999988555908,14.30000019073486,14.30000019073486,190200,1.706968449185177,1.756097913199259,1.778135067851116,2.264767349106854,,14.3480001449585,14.86599998474121,15.15599994659424,,,14.39833716693214,14.65616113384474,14.58063338569666,,,14.7169669089261,14.69173005271994,0.02523685620616334,0.2564469043209948,-3.496503449866776,-3.496503449866776,3.496503449866776,0.0,-3.496503449866776,-3.496503449866776,3.496503449866776,3.496503449866776,-3.496503449866776,0.5100002288818395,0.4735000610351554,14.53999996185303,13.21129981040954,13.31299982070923,13.41469983100891
2011-03-18,14.5,14.8100004196167,14.30000019073486,14.80000019073486,14.80000019073486,250600,3.496503449866776,2.55954652406855,2.276806964197958,2.285607450640228,,14.3620002746582,14.77600002288818,15.12899996439616,,,14.53222484153304,14.68231368964294,14.5947860827959,,,14.7297412599736,14.69975006294327,0.02999119703033593,0.211155762862863,-2.770269203569203,-2.770269203569203,2.770269203569203,0.0,-2.770269203569203,-2.770269203569203,2.770269203569203,2.770269203569203,-2.770269203569203,0.3699998855590803,0.4835000514984124,14.8100004196167,13.49829982757569,13.59299983978272,13.68769985198975
2011-03-21,15.0,15.23999977111816,14.86999988555908,15.21000003814697,15.21000003814697,151300,2.770269203569203,2.656711718076754,2.365580591351211,2.370160962481146,,14.49400024414063,14.76900005340576,15.13499997456868,,,14.75814990707102,14.77825666209822,14.63447730572178,,,14.80362722584643,14.7375463574028,0.06608086844362937,0.1821407839790163,-0.6574647022940531,-0.6574647022940531,0.6574647022940531,0.0,-0.6574647022940531,-0.6574647022940531,0.6574647022940531,0.6574647022940531,-0.6574647022940531,0.4200000762939489,0.4855000495910639,15.23999977111816,13.74630030632019,13.84300031661988,13.93970032691956
2011-03-22,15.19999980926514,15.5600004196167,15.14000034332275,15.3100004196167,15.3100004196167,213100,0.6574647022940531,1.532171321086758,2.291318523878316,2.280725685722976,,14.73600025177002,14.74400005340576,15.13133331934611,,,14.94210007791958,14.8749373452834,14.67805944210209,,,14.88153079411878,14.77995036201124,0.1015804321075429,0.1660287136047217,-0.2612668893318837,-0.2612668893318837,0.2612668893318837,0.0,-0.2612668893318837,0.2612668893318837,0.2612668893318837,0.2612668893318837,-0.2612668893318837,0.2000007629394496,0.4695000648498528,15.5600004196167,14.17189966201782,14.26899967193603,14.36609968185425
