Date_NTAP,Open_NTAP,High_NTAP,Low_NTAP,Close_NTAP,Adj Close_NTAP,Volume_NTAP,Daily Return(%)_NTAP,Vol5_NTAP,Vol10_NTAP,Vol20_NTAP,Vol60_NTAP,SMA5_NTAP,SMA10_NTAP,SMA30_NTAP,SMA60_NTAP,SMA100_NTAP,EMA5_NTAP,EMA10_NTAP,EMA30_NTAP,EMA60_NTAP,EMA100_NTAP,Short12_NTAP,Long26_NTAP,MACD_NTAP,SIGNAL9_NTAP,Ret5/10_NTAP,Ret10/30_NTAP,Ret30/60_NTAP,Ret30/100_NTAP,Emaret5/10_NTAP,Emaret10/30_NTAP,Emaret30/60_NTAP,Emaret30/100_NTAP,RetMACD_NTAP,DayRange_NTAP,average20r_NTAP,PRVHI_NTAP,HitLevel_NTAP,hitlevel_2_NTAP,hitlevel_1.8_NTAP
2011-02-10,59.13999938964844,60.63000106811523,59.02999877929688,60.54000091552734,49.64716720581055,4867600,1.288272464223559,0.3011018947896142,1.42794163122191,1.77872625816051,,59.23800048828125,57.55900001525879,,,,59.27251131584678,58.26423652314084,,,,58.03909347120796,57.53530466132644,0.5037888098815273,,0.0991039935355564,0.0991039935355564,0.0,0.0,-0.0991039935355564,0.0991039935355564,0.0991039935355564,0.0,0.0,1.700000762939453,1.458001136779783,60.63000106811523,56.89789951324463,57.17899971008301,57.46009990692139
2011-02-11,60.36999893188477,61.02000045776367,59.31999969482422,60.59999847412109,49.69636535644531,4215700,0.0991039935355564,0.4930365065486048,0.9291098922086362,1.771701133472588,,59.77200012207031,58.21599998474121,,,,59.71500703527155,58.68892051422816,,,,58.43307885627152,57.76231901782975,0.670759838441775,,-1.617161001505334,-1.617161001505334,0.0,0.0,1.617161001505334,-1.617161001505334,-1.617161001505334,0.0,0.0,1.540000915527344,1.478501129150388,61.02000045776367,57.42239856719971,57.71399879455566,58.00559902191162
2011-02-14,60.70000076293945,60.70000076293945,59.15999984741211,59.61999893188477,48.8927001953125,4159900,-1.617161001505334,1.185490732549672,1.273809166187054,1.788037268918417,,59.96800003051758,58.70499992370605,57.50166676839193,,,59.68333766747596,58.85820749925664,57.50166676839193,,,58.6156819448274,57.89992493738938,0.7157570074380217,,-1.979202157524245,-1.979202157524245,-1.979202157524245,0.0,1.979202157524245,-1.979202157524245,-1.979202157524245,-1.979202157524245,0.0,1.219997406005866,1.48250102996826,60.70000076293945,57.76729797363282,58.0629981994629,58.35869842529297
2011-02-15,59.38000106811523,59.5099983215332,58.29000091552734,58.43999862670898,47.92502212524414,4724600,-1.979202157524245,1.448492409168541,1.254671034189009,1.835019536497016,,59.79399948120117,58.89699974060058,57.53600006103515,,,59.26889132055364,58.78216952242978,57.5622043076382,,,58.58865374203995,57.93993039585749,0.6487233461824573,,0.1711195947438902,0.1711195947438902,0.1711195947438902,0.0,-0.1711195947438902,0.1711195947438902,0.1711195947438902,0.1711195947438902,0.0,1.0,1.434000968933104,59.5099983215332,57.43849849700928,57.73499870300293,58.03149890899658
2011-02-16,59.04000091552734,59.18999862670898,58.18999862670898,58.54000091552734,48.00702285766602,7933400,0.1711195947438902,1.36020401738879,1.2305247767937,1.755271319285532,,59.54799957275391,59.03999977111816,57.57466672261556,,,59.02592785221154,58.73813886662933,57.62528795976008,,,58.58116869180724,57.98438006398119,0.5967886278260508,,-6.440041678857742,-6.440041678857742,-6.440041678857742,0.0,6.440041678857742,-6.440041678857742,-6.440041678857742,-6.440041678857742,0.0,2.879997253417969,1.500500869750975,59.18999862670898,56.35519618988037,56.64199638366699,56.92879657745362
2011-02-17,54.27000045776367,55.09999847412109,52.22000122070312,54.77000045776367,44.91535186767578,30152400,-6.440041678857742,2.691190813922562,2.457065638740225,2.223940462449813,,58.39399948120117,58.81599998474121,57.47133344014485,,,57.60728538739559,58.01665915592648,57.44107586285709,,,57.994835117339,57.74627787092804,0.2485572464109609,,3.14040753391908,-3.14040753391908,-3.14040753391908,0.0,3.14040753391908,3.14040753391908,-3.14040753391908,-3.14040753391908,0.0,2.569999694824219,1.551500701904295,55.09999847412109,55.88889671325683,56.18899688720703,56.48909706115722
2011-02-18,54.90000152587891,55.25,52.68000030517578,53.04999923706055,43.50483703613281,11238000,-3.14040753391908,2.452978810706334,2.489864486731691,2.321761445281918,,56.88399963378906,58.32799987792968,57.32333335876465,,,56.08819000395057,57.11363007976903,57.15778059667667,,,57.2340911357577,57.39840537953045,-0.1643142437727505,0.3999543884768065,2.280865413523616,-2.280865413523616,-2.280865413523616,0.0,2.280865413523616,2.280865413523616,2.280865413523616,-2.280865413523616,2.280865413523616,1.159999847412109,1.555000686645506,55.25,51.68669692993164,51.9969970703125,52.30729721069336
2011-02-22,52.22000122070312,52.36000061035156,51.20000076293945,51.84000015258789,42.51255035400391,10783000,-2.280865413523616,2.40388656827921,2.411139214116128,2.366943681974583,,55.32799987792968,57.64799995422364,57.14466667175293,,,54.67212672016302,56.154788274827,56.81469798738063,,,56.40423098450081,56.98667165901619,-0.5824406745153752,0.2034753758783702,2.314816279720918,-2.314816279720918,-2.314816279720918,0.0,2.314816279720918,2.314816279720918,2.314816279720918,-2.314816279720918,2.314816279720918,1.700000762939453,1.548500633239745,52.36000061035156,51.82899848937988,52.13999862670899,52.45099876403809
2011-02-23,51.47999954223633,51.52000045776367,49.81999969482422,50.63999938964844,41.52844619750977,10523700,-2.314816279720918,2.382133040884429,2.282671132741244,2.309106859661269,,53.76800003051758,56.78099975585938,56.89199994405111,,,53.32808427665816,55.15209938661271,56.41633033591404,,,55.51742612375429,56.51654778721117,-0.9991216634568829,-0.03704403198868039,-0.3949462190956034,-0.3949462190956034,0.3949462190956034,0.0,-0.3949462190956034,-0.3949462190956034,-0.3949462190956034,0.3949462190956034,-0.3949462190956034,0.75,1.501500511169432,51.52000045776367,48.95329921722412,49.26299934387207,49.57269947052002
2011-02-24,50.45000076293945,51.04000091552734,50.29000091552734,50.84000015258789,41.69247817993164,9859800,0.3949462190956034,2.452997655366611,2.242517450546,2.205780783105636,,52.22799987792969,55.8879997253418,56.64399998982747,,,52.49872290196807,54.36808134406274,56.0565670982801,,,54.79782212819023,56.09606277723908,-1.29824064904885,-0.2892833554007144,-3.206138991390731,-3.206138991390731,3.206138991390731,0.0,-3.206138991390731,-3.206138991390731,-3.206138991390731,3.206138991390731,-3.206138991390731,1.520000457763679,1.521500396728515,51.04000091552734,48.21669933319092,48.51699943542481,48.81729953765869
2011-02-25,51.2599983215332,52.7400016784668,51.22000122070312,52.47000122070312,43.02919387817383,8850800,3.206138991390731,2.619090444556631,2.572927142331251,2.344706188544817,,51.76800003051758,55.08099975585937,56.42866668701172,,,52.48914900821309,54.02297586708826,55.82517575133965,,,54.43969583473067,55.82746562490308,-1.387769790172406,-0.5089806423550527,1.543741860961509,1.543741860961509,-1.543741860961509,0.0,1.543741860961509,1.543741860961509,1.543741860961509,-1.543741860961509,1.543741860961509,1.599998474121101,1.484500312805175,52.7400016784668,47.6927000427246,47.9970001220703,48.30130020141601
2011-02-28,52.40999984741211,52.63999938964844,51.04000091552734,51.65999984741211,42.36493682861328,6366400,-1.543741860961509,2.35002860702846,2.51916010875379,2.313233948093063,,51.49000015258789,54.18699989318848,56.1966667175293,,,52.21276595461276,53.59334386351078,55.55645472527981,,,54.01205029822012,55.51876445620004,-1.506714157979914,-0.708527345480025,1.993803295275231,1.993803295275231,-1.993803295275231,0.0,1.993803295275231,1.993803295275231,1.993803295275231,-1.993803295275231,1.993803295275231,1.819999694824205,1.51400032043457,52.63999938964844,49.47410099029541,49.77100105285645,50.06790111541748
2011-03-01,51.93000030517578,52.13000106811523,50.31000137329102,50.63000106811523,41.520263671875,7077400,-1.993803295275231,2.298827186948579,2.52301532360675,2.318367548889265,,51.24800033569336,53.28800010681152,55.90166676839193,,,51.68517765911359,53.05455426434795,55.23861900546274,,,53.49173503205014,55.15663383486042,-1.664898802810278,-0.8998016369460756,-0.888802594205065,-0.888802594205065,0.888802594205065,0.0,-0.888802594205065,-0.888802594205065,-0.888802594205065,0.888802594205065,-0.888802594205065,1.620002746582045,1.501000404357911,52.13000106811523,49.30919868469238,49.6119987487793,49.91479881286621
2011-03-02,50.47999954223633,52.06000137329102,50.43999862670898,51.08000183105469,41.88928985595703,4690500,0.888802594205065,2.085801944641538,2.634656925898118,2.17888865609862,,51.33600082397461,52.55200042724609,55.63800010681152,,,51.48345238309396,52.6955447310219,54.97032112324287,,,53.12069915497392,54.85466109383778,-1.733961938863857,-1.066633697329632,-2.70163900538271,-2.70163900538271,2.70163900538271,0.0,-2.70163900538271,-2.70163900538271,-2.70163900538271,2.70163900538271,-2.70163900538271,1.580001831054688,1.510500526428223,52.06000137329102,48.82780017852782,49.12800025939941,49.42820034027099
2011-03-03,51.54000091552734,52.83000183105469,51.25,52.45999908447266,43.02099227905273,5331300,2.70163900538271,2.377092694844991,2.900344402690563,2.269623591799987,,51.66000061035156,51.94400024414062,55.46566670735677,,,51.80896795022019,52.65271824983112,54.80836486267705,,,53.01905299028142,54.67727872277369,-1.658225732492276,-1.184952104362161,0.7815475687521886,0.7815475687521886,-0.7815475687521886,0.0,0.7815475687521886,0.7815475687521886,0.7815475687521886,-0.7815475687521886,0.7815475687521886,1.299999237060554,1.513500404357911,52.83000183105469,48.73690021514894,49.03900032043457,49.34110042572022
2011-03-04,52.47000122070312,52.68000030517578,51.38000106811523,52.04999923706055,42.68476867675781,3282900,-0.7815475687521886,1.933380717171284,2.199765316249817,2.270527463689406,,51.57600021362305,51.67200012207032,55.32666664123535,,,51.88931171250032,52.54313297478193,54.63040579005663,,,52.8699677974782,54.48266542753568,-1.612697630057475,-1.270501209501224,1.767527728012461,1.767527728012461,-1.767527728012461,0.0,1.767527728012461,1.767527728012461,1.767527728012461,-1.767527728012461,1.767527728012461,1.86000061035157,1.565000343322755,52.68000030517578,49.50030094146728,49.80300102233887,50.10570110321045
2011-03-07,52.33000183105469,52.33000183105469,50.47000122070312,51.13000106811523,41.93029403686523,3481200,-1.767527728012461,1.975956640068198,2.053713836463162,2.236025500964141,,51.47000045776367,51.48000030517578,55.17199999491374,,,51.63620816437196,52.28619990084253,54.40457322735074,,,52.60228060834544,54.23431991943045,-1.632039311085016,-1.342808829817982,-1.01701632485973,-1.01701632485973,1.01701632485973,0.0,-1.01701632485973,-1.01701632485973,-1.01701632485973,1.01701632485973,-1.01701632485973,1.38999938964843,1.580000305175782,52.33000183105469,49.23699954986572,49.54999961853027,49.86299968719482
2011-03-08,51.20000076293945,51.95000076293945,50.56000137329102,51.65000152587891,42.35673522949219,2657600,1.01701632485973,1.732824907126233,1.972208866556054,2.227540632851937,,51.6740005493164,51.46100044250488,55.04200007120768,,,51.64080595154095,52.17052746903096,54.22685892402998,,,52.45577613411982,54.04288892731552,-1.587112793195701,-1.391669622493526,-0.212973101842914,0.212973101842914,-0.212973101842914,0.0,0.212973101842914,0.212973101842914,0.212973101842914,-0.212973101842914,0.212973101842914,1.45000076293946,1.587000274658204,51.95000076293945,48.85400115966797,49.17000122070312,49.48600128173828
2011-03-09,51.38999938964844,51.79999923706055,50.34999847412109,51.54000091552734,42.26651763916016,4033000,-0.212973101842914,1.727026676815534,1.805324390586628,2.191786143587875,,51.76600036621094,51.55100059509277,54.97000007629394,,,51.60720427286975,52.05588627748484,54.05351324606207,,,52.31488763895175,53.85748981533121,-1.542602176379461,-1.421856133270713,-6.072955010701715,6.072955010701715,-6.072955010701715,0.0,6.072955010701715,6.072955010701715,6.072955010701715,-6.072955010701715,6.072955010701715,2.180000305175781,1.622000122070314,51.79999923706055,48.4586001586914,48.77600021362304,49.09340026855469
2011-03-10,48.75,48.75,46.56999969482422,48.40999984741211,39.69969940185547,24875200,-6.072955010701715,2.714371417572502,2.673814800341911,2.470276179798684,,50.95600051879883,51.3080005645752,54.74466679890951,,,50.54146946438388,51.39299783565344,53.68941560743949,,,51.71413567102258,53.45397203992979,-1.73983636890722,-1.485452180398015,1.838461872451369,1.838461872451369,-1.838461872451369,0.0,1.838461872451369,1.838461872451369,1.838461872451369,-1.838461872451369,1.838461872451369,1.180000305175774,1.601000022888185,48.75,48.23159896850586,48.55599899291992,48.88039901733399
2011-03-11,48.06000137329102,48.43999862670898,47.2599983215332,47.52000045776367,38.96983337402344,10582000,-1.838461872451369,2.679168887221572,2.364077622091748,2.414897144056229,,50.05000076293945,50.81300048828125,54.4843334197998,,,49.53431312884381,50.68881649421893,53.29138882358944,,,51.06888409975198,53.01441858939897,-1.945534489646995,-1.577468642247811,2.398988591470426,2.398988591470426,-2.398988591470426,0.0,2.398988591470426,2.398988591470426,2.398988591470426,-2.398988591470426,2.398988591470426,1.479999542236328,1.589999961853029,48.43999862670898,45.22779994964599,45.54799995422363,45.86819995880127
2011-03-14,47.09999847412109,47.79999923706055,46.31999969482422,46.38000106811523,38.03495025634766,10975400,-2.398988591470426,2.693574111466722,2.402682488929906,2.410115047781608,,49.10000076293945,50.28500061035156,54.22933349609375,,,48.48287577526762,49.90539550765462,52.8454928393653,,,50.34751747950017,52.52298025448906,-2.175462774988894,-1.697067468796028,-0.3018529245888477,-0.3018529245888477,0.3018529245888477,0.0,-0.3018529245888477,-0.3018529245888477,-0.3018529245888477,0.3018529245888477,-0.3018529245888477,2.299999237060547,1.627999877929689,47.79999923706055,44.94199871063231,45.25999870300292,45.57799869537352
2011-03-15,44.56000137329102,46.79999923706055,44.5,46.52000045776367,38.1497688293457,10952000,0.3018529245888477,2.512788604332988,2.411702249236067,2.434901818478724,,48.07400054931641,49.87400054931641,53.95566685994466,,,47.82858400276631,49.28986913494717,52.43739655668133,,,49.75866870692533,52.07831508436126,-2.31964637743593,-1.821583250524008,-0.5374032621237383,-0.5374032621237383,0.5374032621237383,0.0,-0.5374032621237383,-0.5374032621237383,-0.5374032621237383,0.5374032621237383,-0.5374032621237383,1.509998321533196,1.642499923706055,46.79999923706055,44.21839950561523,44.54399948120117,44.86959945678711
2011-03-16,46.15000152587891,47.43999862670898,45.93000030517578,46.77000045776367,38.35477066040039,9649400,0.5374032621237383,2.667173343069151,2.386525813233592,2.457662910897553,,47.12000045776367,49.44300041198731,53.63066685994466,,,47.47572282109876,48.83171119364108,52.07175809868664,,,49.29887359166969,51.68510659350218,-2.386233001832487,-1.934513200785704,-0.4490038110268973,-0.4490038110268973,0.4490038110268973,0.0,-0.4490038110268973,-0.4490038110268973,-0.4490038110268973,0.4490038110268973,-0.4490038110268973,0.9099998474121165,1.637999916076661,47.43999862670898,43.18649940490722,43.51499938964844,43.84349937438964
2011-03-17,47.43999862670898,47.7599983215332,46.84999847412109,46.97999954223633,38.52699279785156,7853700,0.4490038110268973,1.412184948390196,2.103405496252381,2.465870327472751,,46.83400039672851,48.89500045776367,53.29300015767415,,,47.31048172814462,48.49503634793112,51.7432575466576,,,48.94212373791071,51.33658014526026,-2.394456407349544,-2.026501842098472,-3.639844830001142,-3.639844830001142,3.639844830001142,0.0,-3.639844830001142,-3.639844830001142,-3.639844830001142,3.639844830001142,-3.639844830001142,1.409999847412116,1.564500045776369,47.7599983215332,43.83639881134032,44.16399879455565,44.49159877777099
2011-03-18,47.52000045776367,48.70000076293945,47.29000091552734,48.68999862670898,39.92932891845703,12382500,3.639844830001142,2.139266973621978,2.582479390915917,2.336026098538728,,47.06800003051758,48.55900039672851,53.01566683451335,,,47.77032069433274,48.53048403498164,51.5462731002093,,,48.9033352592643,51.14053706981201,-2.237201810547717,-2.068641835788322,0.2464549913109526,0.2464549913109526,-0.2464549913109526,0.0,0.2464549913109526,0.2464549913109526,0.2464549913109526,-0.2464549913109526,0.2464549913109526,0.8400001525878835,1.478000068664552,48.70000076293945,44.31809822082519,44.63099822998046,44.94389823913574
2011-03-21,49.04999923706055,49.29000091552734,48.45000076293945,48.56999969482422,39.83091354370117,5464400,-0.2464549913109526,1.541684410602611,2.55296119926258,2.256069381978561,,47.50599975585938,48.30300025939941,52.70366681416829,,,48.03688036116323,48.53766870040756,51.3542554611522,,,48.85205286473506,50.950126893887,-2.098074029151938,-2.074528274461045,0.9470848000060319,0.9470848000060319,-0.9470848000060319,0.0,0.9470848000060319,0.9470848000060319,0.9470848000060319,-0.9470848000060319,0.9470848000060319,1.119998931884773,1.476000022888185,49.29000091552734,45.44840061187744,45.74400062561035,46.03960063934326
2011-03-22,48.75,48.84000015258789,47.72000122070312,48.11000061035156,39.45367050170898,3850700,-0.9470848000060319,1.756408570602313,2.499780689016157,2.217418007179748,,47.82399978637695,47.94900016784668,52.3526668548584,,,48.06125377755935,48.45991086585192,51.14494869658442,,,48.73789097944529,50.73974716918067,-2.001856189735378,-2.059993857515912,0.3325708696367863,0.3325708696367863,-0.3325708696367863,0.0,0.3325708696367863,0.3325708696367863,0.3325708696367863,-0.3325708696367863,-0.3325708696367863,0.9599990844726562,1.438999938964845,48.84000015258789,46.04280086517333,46.33800086975096,46.6332008743286
