Date_ON,Open_ON,High_ON,Low_ON,Close_ON,Adj Close_ON,Volume_ON,Daily Return(%)_ON,Vol5_ON,Vol10_ON,Vol20_ON,Vol60_ON,SMA5_ON,SMA10_ON,SMA30_ON,SMA60_ON,SMA100_ON,EMA5_ON,EMA10_ON,EMA30_ON,EMA60_ON,EMA100_ON,Short12_ON,Long26_ON,MACD_ON,SIGNAL9_ON,Ret5/10_ON,Ret10/30_ON,Ret30/60_ON,Ret30/100_ON,Emaret5/10_ON,Emaret10/30_ON,Emaret30/60_ON,Emaret30/100_ON,RetMACD_ON,DayRange_ON,average20r_ON,PRVHI_ON,HitLevel_ON,hitlevel_2_ON,hitlevel_1.8_ON
2014-11-20,8.0,8.5600004196167,8.0,8.460000038146973,8.460000038146973,3506600,0.0,0.9618819390064621,0.8880099334341739,1.368480999317265,2.332547138534032,8.42400016784668,8.338000011444091,7.948333295186361,8.680166657765707,8.812599983215332,8.421213230565414,8.3496834546748,8.290909046487156,8.475941310486926,8.632463280150663,8.324756719149153,8.274892325279337,0.04986439386981623,-0.01112674618151112,1.891251142915536,1.891251142915536,-1.891251142915536,-1.891251142915536,1.891251142915536,1.891251142915536,1.891251142915536,-1.891251142915536,1.891251142915536,0.1499996185302734,0.2274999618530273,8.5600004196167,8.031900238990783,8.079000234603882,8.12610023021698
2014-11-21,8.5600004196167,8.619999885559082,8.470000267028809,8.619999885559082,8.619999885559082,4162200,1.891251142915536,1.097684078883659,1.002687800870939,1.373897772732864,2.339408616517233,8.490000152587891,8.375,7.986333290735881,8.662833325068156,8.805599985122681,8.487475448896637,8.39883189665376,8.312140713524055,8.480664542456504,8.63221648025776,8.370178744750682,8.300455848263022,0.06972289648765972,0.005043182352323048,2.320183432950997,2.320183432950997,-2.320183432950997,-2.320183432950997,2.320183432950997,2.320183432950997,2.320183432950997,-2.320183432950997,2.320183432950997,0.25,0.2329999685287475,8.619999885559082,8.05950050354004,8.105000495910645,8.15050048828125
2014-11-24,8.600000381469727,8.84000015258789,8.59000015258789,8.819999694824219,8.819999694824219,4111300,2.320183432950997,1.298353096467876,1.146597218234457,1.433728763298642,2.356373551998058,8.576000022888184,8.431999969482423,8.048999945322672,8.647166649500528,8.799999980926513,8.598316864205831,8.47540785995748,8.344905809091808,8.491790285157084,8.635934959754126,8.43938196783892,8.338940577637924,0.1004413902009951,0.02412282392205745,0.1133812837624507,0.1133812837624507,-0.1133812837624507,-0.1133812837624507,0.1133812837624507,0.1133812837624507,0.1133812837624507,-0.1133812837624507,0.1133812837624507,0.130000114440918,0.231499981880188,8.84000015258789,8.107399954795838,8.153999948501587,8.200599942207337
2014-11-25,8.84000015258789,8.90999984741211,8.779999732971191,8.829999923706055,8.829999923706055,3493600,0.1133812837624507,1.308352928962629,1.156862379891905,1.346593581427198,2.35588167016676,8.63799991607666,8.486999988555908,8.110999949773152,8.631166648864745,8.795799980163574,8.675544550705906,8.539879144275403,8.37620220358305,8.502879125765245,8.63977783032743,8.499477037972325,8.375315344013341,0.1241616939589836,0.04413059792944268,2.831257102605637,2.831257102605637,-2.831257102605637,-2.831257102605637,2.831257102605637,2.831257102605637,2.831257102605637,-2.831257102605637,2.831257102605637,0.2899999618530273,0.2375000238418579,8.90999984741211,8.330700192451477,8.377000188827514,8.423300185203551
2014-11-26,8.800000190734863,9.09000015258789,8.800000190734863,9.079999923706055,9.079999923706055,3632200,2.831257102605637,1.298756914949542,1.324206016108924,1.444257888518295,2.386990959298098,8.761999893188477,8.565999984741211,8.180666621526083,8.619499985376994,8.794699983596802,8.810363008372622,8.638082922353703,8.421608508107115,8.521801119140354,8.648495099503243,8.588788251162129,8.427514201768357,0.1612740493937714,0.06755928822230844,-0.5506628981826622,-0.5506628981826622,0.5506628981826622,0.5506628981826622,0.5506628981826622,-0.5506628981826622,-0.5506628981826622,0.5506628981826622,-0.5506628981826622,0.1100006103515625,0.2290000438690186,9.09000015258789,8.387499794960021,8.434999799728393,8.482499804496765
2014-11-28,9.100000381469727,9.100000381469727,8.989999771118164,9.029999732971191,9.029999732971191,1309700,-0.5506628981826622,1.463377544352553,1.219179133785933,1.3693750092693,2.383146915803261,8.87599983215332,8.65,8.241999944051107,8.605333312352498,8.793699979782104,8.88357524990548,8.709340524284155,8.460859554872538,8.538463368774151,8.656049646700628,8.656666940671215,8.472142759635235,0.1845241810359806,0.09095226678504287,5.647843233258078,5.647843233258078,-5.647843233258078,-5.647843233258078,-5.647843233258078,5.647843233258078,5.647843233258078,-5.647843233258078,5.647843233258078,0.3999996185302734,0.2200000286102295,9.100000381469727,8.58620005607605,8.632000064849853,8.677800073623658
2014-12-01,9.279999732971191,9.649999618530273,9.25,9.539999961853027,9.539999961853027,11436700,5.647843233258078,2.456586470311064,1.917161464452435,1.661487845001515,2.496837663491013,9.05999984741211,8.775,8.311999940872193,8.599666643142701,8.797999982833863,9.10238348722133,8.86036951293304,8.530481516613216,8.571300634121,8.67355361333731,8.79256432854534,8.551243293132849,0.2413210354124917,0.1210260205105326,-0.9433978296411776,-0.9433978296411776,0.9433978296411776,0.9433978296411776,0.9433978296411776,-0.9433978296411776,-0.9433978296411776,0.9433978296411776,-0.9433978296411776,0.2799997329711914,0.2175000190734863,9.649999618530273,8.616000318527222,8.660000324249268,8.704000329971313
2014-12-02,9.529999732971191,9.65999984741211,9.380000114440918,9.449999809265137,9.449999809265137,6902700,-0.9433978296411776,2.785799640363293,2.060271733968031,1.630447031814356,2.499228586311869,9.185999870300293,8.880999946594239,8.377666600545247,8.59199997584025,8.801299982070923,9.218255594569266,8.967575021357058,8.58980527742947,8.60011044314212,8.688928785533902,8.893708248656079,8.617817849883389,0.2758903987726899,0.1519988961629641,3.703707815174483,3.703707815174483,-3.703707815174483,-3.703707815174483,-3.703707815174483,3.703707815174483,3.703707815174483,-3.703707815174483,3.703707815174483,0.4299993515014648,0.2289999961853027,9.65999984741211,9.171499576568603,9.214999580383301,9.258499584197999
2014-12-03,9.449999809265137,9.859999656677246,9.430000305175781,9.800000190734863,9.800000190734863,11979500,3.703707815174483,2.827320566616508,2.20650570963344,1.704707734942874,2.542854946467083,9.379999923706055,9.008999919891357,8.444666608174641,8.591666650772094,8.808799982070923,9.4121704599578,9.118925052153022,8.667882368610464,8.639451090604176,8.710930199498277,9.033137778206662,8.705386912168683,0.3277508660379791,0.1871492901379671,0.4081628681073312,0.4081628681073312,-0.4081628681073312,-0.4081628681073312,-0.4081628681073312,0.4081628681073312,0.4081628681073312,0.4081628681073312,0.4081628681073312,0.2200002670288121,0.2290000438690187,9.859999656677246,9.156199855804443,9.201999855041503,9.247799854278565
2014-12-04,9.84000015258789,10.01000022888184,9.789999961853027,9.84000015258789,9.84000015258789,10393100,0.4081628681073312,2.885793056497878,2.112960040221151,1.704849647879744,2.537059531074221,9.531999969482422,9.146999931335449,8.515333286921184,8.594166660308838,8.816099987030029,9.554780357501164,9.250029615868453,8.743502870802555,8.678813354931512,8.733288020351536,9.15727045118839,8.78943233738492,0.3678381138034705,0.2232870548710678,3.861789721019271,3.861789721019271,-3.861789721019271,-3.861789721019271,-3.861789721019271,3.861789721019271,3.861789721019271,3.861789721019271,3.861789721019271,0.5799999237060547,0.250500011444092,10.01000022888184,9.356199560165404,9.401999568939209,9.447799577713013
2014-12-05,9.890000343322754,10.4399995803833,9.859999656677246,10.22000026702881,10.22000026702881,21150500,3.861789721019271,2.712873367553959,2.15232139128772,1.826727063313303,2.584134829092946,9.770000076293945,9.322999954223633,8.595666631062825,8.602666664123536,8.82559998512268,9.776520327343713,9.426387916079426,8.838760767333282,8.72934407336093,8.762727866820391,9.32076734593307,8.895400332173356,0.4253670137597148,0.2637030466487972,-2.054794840118167,-2.054794840118167,2.054794840118167,2.054794840118167,2.054794840118167,-2.054794840118167,-2.054794840118167,-2.054794840118167,-2.054794840118167,0.2899999618530256,0.2570000171661378,10.4399995803833,9.458900203704838,9.509000205993656,9.559100208282475
2014-12-08,10.14000034332275,10.18000030517578,9.890000343322754,10.01000022888184,10.01000022888184,8609600,-2.054794840118167,2.690659483328901,2.494423502112002,1.932866079902332,2.597187535149673,9.864000129699708,9.461999988555908,8.664333311716716,8.608833328882854,8.835299987792968,9.854346961189755,9.532499245679864,8.914324603562223,8.771332799771452,8.787426329435469,9.426803174079035,8.977963287485094,0.4488398865939409,0.300730414637826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2200002670288104,0.263000011444092,10.18000030517578,9.874599542617798,9.925999546051026,9.977399549484252
2014-12-09,9.9399995803833,10.03999996185303,9.819999694824219,10.01000022888184,10.01000022888184,7513900,0.0,2.550149813151102,2.520910547580928,1.932866079902332,2.585732456105371,9.976000213623047,9.58100004196167,8.732999992370605,8.61783332824707,8.841999988555909,9.906231383753784,9.61931760626204,8.985013353582845,8.81194484662753,8.811635713582922,9.51652579789485,9.054410468329298,0.4621153295655525,0.3330073976233713,-2.797209592839227,-2.797209592839227,-2.797209592839227,2.797209592839227,2.797209592839227,-2.797209592839227,-2.797209592839227,-2.797209592839227,-2.797209592839227,0.4499998092651332,0.2795000076293945,10.03999996185303,9.601400279998778,9.654000282287596,9.706600284576414
2014-12-10,10.14999961853027,10.14999961853027,9.699999809265137,9.729999542236328,9.729999542236328,6846900,-2.797209592839227,2.60090480639615,2.82325425322528,2.107979931322579,2.600850005824092,9.962000083923341,9.671000003814697,8.785333315531412,8.618999989827474,8.844899988174438,9.8474874365813,9.639441594621001,9.033076978657265,8.842045000581917,8.829821135932495,9.549367912408924,9.104454103433522,0.4449138089754019,0.3553886798937774,0.4111091203417467,0.4111091203417467,0.4111091203417467,-0.4111091203417467,-0.4111091203417467,0.4111091203417467,0.4111091203417467,0.4111091203417467,0.4111091203417467,0.2199993133544922,0.2834999561309814,10.14999961853027,9.42509994506836,9.48099994659424,9.53689994812012
2014-12-11,9.779999732971191,9.9399995803833,9.720000267028809,9.770000457763672,9.770000457763672,4156900,0.4111091203417467,2.601053692362129,2.752697733136218,2.10382766843067,2.598713011513318,9.948000144958499,9.74000005722046,8.83933334350586,8.619333330790202,8.846099996566773,9.821658443642091,9.66317956973785,9.080620428922195,8.872469769669843,8.848438548245984,9.58331138092504,9.153753833383902,0.4295575475411368,0.3702224534232493,-1.228258276467536,-1.228258276467536,-1.228258276467536,1.228258276467536,1.228258276467536,-1.228258276467536,-1.228258276467536,-1.228258276467536,-1.228258276467536,0.1899995803833008,0.2829999446868897,9.9399995803833,9.52629971504211,9.582999706268307,9.639699697494503
2014-12-12,9.75,9.829999923706055,9.640000343322754,9.649999618530273,9.649999618530273,4589700,-1.228258276467536,1.350586165380078,2.796769015451049,2.104961348044045,2.601125937096287,9.834000015258791,9.802000045776367,8.893999989827474,8.616166655222575,8.851699991226196,9.764438835271486,9.660783214972835,9.117354570187233,8.897962551599694,8.864311044687256,9.593571109787383,9.190512780431781,0.403058329355602,0.3767896286097199,-0.1036194362984074,-0.1036194362984074,-0.1036194362984074,0.1036194362984074,0.1036194362984074,-0.1036194362984074,-0.1036194362984074,-0.1036194362984074,-0.1036194362984074,0.3100004196166992,0.2869999408721924,9.829999923706055,9.317399702072144,9.373999691009521,9.4305996799469
2014-12-15,9.770000457763672,9.920000076293945,9.609999656677246,9.640000343322754,9.640000343322754,4151000,-0.1036194362984074,1.298852882274472,2.192519333657048,2.113308856275699,2.599930324157641,9.760000038146973,9.81200008392334,8.939000002543132,8.613833332061768,8.857199993133545,9.722959337955242,9.657004511036455,9.151073652325008,8.92229165952504,8.879671228818651,9.600714068792826,9.223808155460743,0.3769059133320827,0.3768128855541925,0.7261477801400893,-0.7261477801400893,-0.7261477801400893,0.7261477801400893,0.7261477801400893,-0.7261477801400893,-0.7261477801400893,-0.7261477801400893,-0.7261477801400893,0.3199996948242188,0.2869999408721924,9.920000076293945,9.198600053787231,9.25600004196167,9.313400030136108
2014-12-16,9.550000190734863,9.859999656677246,9.539999961853027,9.569999694824219,9.569999694824219,4281500,-0.7261477801400893,1.233894958628711,2.181798511371444,2.136748312652493,2.590450610117745,9.67199993133545,9.824000072479247,8.985666656494141,8.613333320617675,8.866299991607667,9.6719727902449,9.64118545354332,9.178101138937862,8.943527988551242,8.893341099432623,9.595988780489963,9.249451973191372,0.346536807298591,0.3707576699030722,-0.9404404959026882,0.9404404959026882,0.9404404959026882,-0.9404404959026882,-0.9404404959026882,0.9404404959026882,0.9404404959026882,0.9404404959026882,-0.9404404959026882,0.2599992752075195,0.2914999008178711,9.859999656677246,9.288600206375122,9.34600019454956,9.403400182723999
2014-12-17,9.569999694824219,9.6899995803833,9.430000305175781,9.65999984741211,9.65999984741211,7551700,0.9404404959026882,0.8660634188951011,1.827585984112681,2.128049574070836,2.586626516076947,9.657999992370605,9.810000038146972,9.037999979654948,8.616499980290731,8.87489998817444,9.667981809300638,9.644606252428554,9.209191378194266,8.967018869169632,8.908522460778752,9.605836636939523,9.279862926837353,0.3259737101021702,0.3618008779428918,-3.933748658833787,3.933748658833787,3.933748658833787,-3.933748658833787,-3.933748658833787,3.933748658833787,3.933748658833787,3.933748658833787,-3.933748658833787,0.2899999618530238,0.297499895095825,9.6899995803833,9.21869987487793,9.276999855041504,9.335299835205078
2014-12-18,9.859999656677246,10.05000019073486,9.760000228881836,10.03999996185303,10.03999996185303,7276800,3.933748658833787,2.050566827919761,2.236912650050135,2.223169603583616,2.632704053037155,9.711999893188477,9.830000019073488,9.098999977111816,8.6246666431427,8.888399991989136,9.791987860151437,9.716496017778459,9.262791931978702,9.002198577126464,8.93092795584953,9.672630994618524,9.336169373875553,0.3364616207429716,0.3567330265029078,-0.3984059960657376,0.3984059960657376,0.3984059960657376,-0.3984059960657376,-0.3984059960657376,0.3984059960657376,0.3984059960657376,0.3984059960657376,-0.3984059960657376,0.2100000381469762,0.2799998760223389,10.05000019073486,9.035499811172485,9.09499979019165,9.154499769210815
2014-12-19,10.06999969482422,10.10000038146973,9.890000343322754,10.07999992370605,10.07999992370605,4401000,0.3984059960657376,1.810236017085902,1.844793476659756,2.216617065173931,2.61361412254009,9.79799995422363,9.815999984741211,9.158999983469645,8.6371666431427,8.90109998703003,9.887991881336308,9.78258763703802,9.315515028219176,9.037536326194648,8.953681856203124,9.735303137555066,9.391267933122256,0.3440352044328101,0.3541934620888882,-1.289683684770557,1.289683684770557,1.289683684770557,-1.289683684770557,-1.289683684770557,1.289683684770557,1.289683684770557,1.289683684770557,-1.289683684770557,0.25,0.2849998950958252,10.10000038146973,9.434000463485715,9.490000438690181,9.54600041389465
2014-12-22,10.0600004196167,10.28999996185303,10.03999996185303,10.21000003814697,10.21000003814697,3780400,1.289683684770557,1.724530634769939,1.756644503924909,2.206557855356305,2.617382606703818,9.911999893188476,9.835999965667725,9.224333318074544,8.65199998219808,8.917599983215332,9.995327933606529,9.860298982694193,9.3732237385371,9.07597775937341,8.978559443964388,9.80833342995382,9.451914755716679,0.3564186742371405,0.3546385045185387,-0.3917723967049063,-0.3917723967049063,-0.3917723967049063,0.3917723967049063,0.3917723967049063,-0.3917723967049063,-0.3917723967049063,-0.3917723967049063,-0.3917723967049063,0.1700000762939506,0.2809998989105227,10.28999996185303,9.473000612258915,9.53000059127808,9.587000570297246
2014-12-23,10.19999980926514,10.31999969482422,10.14999961853027,10.17000007629395,10.17000007629395,2992900,-0.3917723967049063,1.637015107602306,1.766235891932991,2.196234107320747,2.616229533270095,10.03199996948242,9.851999950408935,9.288333320617676,8.667166646321615,8.931399984359741,10.053551981169,9.916608272439603,9.424628663553671,9.11184734353474,9.002152327772894,9.863974452467685,9.505106260944626,0.3588681915230598,0.355484441919443,0.4916439563398735,0.4916439563398735,0.4916439563398735,-0.4916439563398735,-0.4916439563398735,0.4916439563398735,0.4916439563398735,0.4916439563398735,0.4916439563398735,0.1300001144409109,0.2809998989105223,10.31999969482422,9.671800184249879,9.728000164031984,9.784200143814088
2014-12-24,10.19999980926514,10.23999977111816,10.10999965667725,10.22000026702881,10.22000026702881,1075300,0.4916439563398735,1.669131241964324,1.425030878060485,2.192204457368407,2.572239511038974,10.14400005340576,9.901000022888184,9.353000005086264,8.68849999109904,8.948299989700317,10.10903474312227,9.971770453274004,9.475942960552068,9.14818022627225,9.026268128550237,9.918747654707857,9.558061372506415,0.3606862822014421,0.3565248099758428,-0.09784959511304188,-0.09784959511304188,-0.09784959511304188,0.09784959511304188,0.09784959511304188,-0.09784959511304188,-0.09784959511304188,-0.09784959511304188,-0.09784959511304188,0.1199998855590803,0.272499895095825,10.23999977111816,9.701799917221072,9.757999897003176,9.814199876785281
2014-12-26,10.21000003814697,10.25,10.13000011444092,10.21000003814697,10.21000003814697,1313600,-0.09784959511304188,0.643329193259294,1.43765188109865,2.143575422697506,2.557085321435436,10.17800006866455,9.944999980926513,9.417000007629394,8.712499984105428,8.96399998664856,10.14268984146384,10.01508492325091,9.523301481687223,9.18299399059601,9.049708364383834,9.96355571369849,9.606353125516826,0.3572025881816643,0.3566603656170071,-0.0979454343238726,-0.0979454343238726,-0.0979454343238726,0.0979454343238726,0.0979454343238726,-0.0979454343238726,-0.0979454343238726,-0.0979454343238726,-0.0979454343238726,0.1099996566772496,0.2724998474121094,10.25,9.640500001907345,9.69499998092651,9.749499959945675
2014-12-29,10.19999980926514,10.22999954223633,10.11999988555908,10.19999980926514,10.19999980926514,1435500,-0.0979454343238726,0.6694472642764868,1.331502927494205,2.133042328180414,2.557554556780482,10.20200004577637,10.0,9.48400001525879,8.735833311080933,8.979299983978272,10.16179316406427,10.04870581161713,9.566959438305153,9.216338443667128,9.072486412797325,9.999931728401052,9.650326953942628,0.3496047744584239,0.3552492473852905,-0.9803865653465598,-0.9803865653465598,-0.9803865653465598,0.9803865653465598,0.9803865653465598,-0.9803865653465598,-0.9803865653465598,-0.9803865653465598,0.9803865653465598,0.1599998474121112,0.2604998588562012,10.22999954223633,9.650500335693359,9.705000305175782,9.759500274658203
2014-12-30,10.13000011444092,10.1899995803833,10.02999973297119,10.10000038146973,10.10000038146973,2322100,-0.9803865653465598,0.5347514378554433,1.407047508684977,1.801981800364442,2.55568283044565,10.18000011444092,10.0460000038147,9.544333362579346,8.754999987284343,8.99689998626709,10.14119556986609,10.05803209704487,9.601349176573835,9.245310966218032,9.092833224058165,10.01532690579623,9.683636096722413,0.3316908090738195,0.3505375597229963,0.2970270479021916,0.2970270479021916,0.2970270479021916,-0.2970270479021916,-0.2970270479021916,0.2970270479021916,0.2970270479021916,0.2970270479021916,-0.2970270479021916,0.17000007629394,0.2549998760223387,10.1899995803833,9.656899852752687,9.708999824523927,9.761099796295168
2014-12-31,10.14000034332275,10.27000045776367,10.10000038146973,10.13000011444092,10.13000011444092,2741600,0.2970270479021916,0.5657366048602844,1.345786189481422,1.778090645131549,2.543347254534771,10.17200012207031,10.10200004577637,9.602333354949952,8.777166652679444,9.013599987030029,10.13746375139104,10.07111719111688,9.635455688694293,9.27431716779911,9.113371182283565,10.03296893789541,9.716700098034895,0.3162688398605198,0.3436838157505011,0.6910137614355185,0.6910137614355185,0.6910137614355185,-0.6910137614355185,-0.6910137614355185,0.6910137614355185,0.6910137614355185,0.6910137614355185,-0.6910137614355185,0.2200002670288104,0.244499921798706,10.27000045776367,9.628999853134156,9.679999828338623,9.73099980354309
2015-01-02,10.18000030517578,10.27000045776367,10.05000019073486,10.19999980926514,10.19999980926514,3009400,0.6910137614355185,0.6202764229619379,1.34063008763045,1.598737763815235,2.497560526782025,10.16800003051758,10.15600004196167,9.658333333333333,8.805499982833862,9.02979998588562,10.15830910401574,10.09455039441656,9.671877890021443,9.304667418338978,9.134888580837657,10.05866599502922,9.752500076644544,0.306165918384675,0.3361802362773358,-2.647054011158958,-2.647054011158958,-2.647054011158958,2.647054011158958,2.647054011158958,-2.647054011158958,-2.647054011158958,-2.647054011158958,2.647054011158958,0.3099994659423864,0.2489998817443847,10.27000045776367,9.732100629806517,9.781000614166258,9.829900598525999
2015-01-05,10.18000030517578,10.19999980926514,9.890000343322754,9.930000305175781,9.930000305175781,3619300,-2.647054011158958,1.327098281859947,1.088346687796215,1.720370508219441,2.515627237162859,10.11200008392334,10.14500007629394,9.707333342234294,8.826333316167196,9.042899990081787,10.08220617106909,10.06463219637278,9.68853094906366,9.325170135940185,9.150633367458212,10.0388712735133,9.765648241720932,0.273223031792373,0.3235887953803432,-0.3021121052287858,0.3021121052287858,0.3021121052287858,-0.3021121052287858,-0.3021121052287858,0.3021121052287858,0.3021121052287858,0.3021121052287858,-0.3021121052287858,0.4400005340576136,0.2419999122619626,10.19999980926514,9.722200717926023,9.772000694274901,9.821800670623778
2015-01-06,10.10000038146973,10.14000034332275,9.699999809265137,9.960000038146973,9.960000038146973,9145000,0.3021121052287858,1.37226699683214,1.083817087472138,1.47258535330799,2.464921701321404,10.06400012969971,10.13300008773804,9.757333342234293,8.852833318710328,9.056199989318849,10.04147079342838,10.04560816760445,9.706045083843229,9.345984231094507,9.166660430244129,10.0267372373031,9.780044671085824,0.2466925662172752,0.3082095495477297,-1.606424164651661,1.606424164651661,1.606424164651661,-1.606424164651661,-1.606424164651661,-1.606424164651661,1.606424164651661,1.606424164651661,-1.606424164651661,0.2299995422363299,0.2389998912811278,10.14000034332275,9.667600002288822,9.715999984741215,9.764399967193608
2015-01-07,10.05000019073486,10.22999954223633,10.0,10.11999988555908,10.11999988555908,5211400,1.606424164651661,1.599377847185844,1.132924324980137,1.446547441068328,2.006925869095767,10.06800003051758,10.12400007247925,9.807333342234294,8.896833316485088,9.070399990081787,10.06764715747195,10.0591339345053,9.732751845244252,9.371361793535968,9.185538439260267,10.04108533703479,9.805226538824583,0.2358587982102058,0.2937393992802249,-2.470355759161046,2.470355759161046,2.470355759161046,-2.470355759161046,-2.470355759161046,2.470355759161046,2.470355759161046,2.470355759161046,-2.470355759161046,0.2799997329711914,0.2419998645782469,10.22999954223633,9.61420058250427,9.662000560760495,9.70980053901672
2015-01-08,10.1899995803833,10.46000003814697,10.18000030517578,10.36999988555908,10.36999988555908,8890100,2.470355759161046,1.941962969864498,1.380616850646733,1.542997797596385,1.746110913422242,10.11599998474121,10.14400005340576,9.85900001525879,8.95399998029073,9.08599998474121,10.16843140016766,10.11565501651507,9.773864622038758,9.404104026061315,9.208993121365193,10.0916875752693,9.847061601545656,0.2446259737236396,0.2839167141689078,0.09643422364697031,-0.09643422364697031,-0.09643422364697031,0.09643422364697031,0.09643422364697031,-0.09643422364697031,-0.09643422364697031,-0.09643422364697031,0.09643422364697031,0.309999465942381,0.2349998474121093,10.46000003814697,9.697599840164187,9.745999813079836,9.794399785995486
2015-01-09,10.38000011444092,10.48999977111816,10.18000030517578,10.35999965667725,10.35999965667725,4546600,-0.09643422364697031,1.952934540708278,1.379505391560651,1.377263763614036,1.748747191288309,10.14799995422363,10.15799999237061,9.910000006357828,9.010499978065491,9.100399980545044,10.23228748567086,10.16008131472638,9.811679785563822,9.435444866409378,9.231785329985232,10.13296635702437,9.885057013036885,0.2479093439874802,0.2767152401326223,-0.2895819270241443,0.2895819270241443,0.2895819270241443,-0.2895819270241443,-0.2895819270241443,0.2895819270241443,0.2895819270241443,0.2895819270241443,-0.2895819270241443,0.32999992370606,0.2404998779296877,10.48999977111816,9.94300037384033,9.990000343322752,10.03700031280517
2015-01-12,10.35999965667725,10.44999980926514,10.11999988555908,10.39000034332275,10.39000034332275,6298100,0.2895819270241443,1.082471210553556,1.377374551528264,1.377123230927087,1.748737235858353,10.23999996185303,10.17600002288819,9.953666687011719,9.0671666542689,9.113799982070923,10.28485843822149,10.20188477447117,9.848990789290205,9.466741767291783,9.25472028074439,10.17251004722412,9.92246022268769,0.2500498245364255,0.271382157013383,-2.983642053639837,-2.983642053639837,-2.983642053639837,2.983642053639837,2.983642053639837,-2.983642053639837,-2.983642053639837,-2.983642053639837,2.983642053639837,0.5900001525878906,0.2604999065399172,10.44999980926514,9.960900039672847,10.00900001525878,10.05709999084472
2015-01-13,10.46000003814697,10.60000038146973,10.01000022888184,10.07999992370605,10.07999992370605,6386900,-2.983642053639837,2.082524142384062,1.705973894424595,1.528422233079073,1.787405492448501,10.26399993896484,10.16400003433228,9.988666693369547,9.115333318710327,9.122599983215332,10.21657226671634,10.17972389251388,9.863894604413808,9.486848592092251,9.271062451892146,10.15827772052903,9.934129830170532,0.2241478903584966,0.2619353036824057,-1.091266443549713,-1.091266443549713,-1.091266443549713,1.091266443549713,1.091266443549713,-1.091266443549713,-1.091266443549713,-1.091266443549713,1.091266443549713,0.2799997329711896,0.2589998722076417,10.60000038146973,9.876900014877322,9.928999996185306,9.98109997749329
2015-01-14,9.979999542236328,10.11999988555908,9.84000015258789,9.970000267028809,9.970000267028809,5549000,-1.091266443549713,1.993137247498746,1.712642226307389,1.555460045274956,1.758989919353822,10.23400001525879,10.15100002288819,10.00300003687541,9.1574999888738,9.127899990081787,10.13438160015383,10.14159232424386,9.870740131034133,9.50268963061476,9.284902804667128,10.12931195845207,9.936786899567442,0.1925250588846286,0.2480532547228503,-2.908725718012956,-2.908725718012956,-2.908725718012956,-2.908725718012956,2.908725718012956,2.908725718012956,-2.908725718012956,-2.908725718012956,2.908725718012956,0.4600000381469744,0.2659998893737795,10.11999988555908,10.03020066261292,10.08200063705445,10.13380061149597
2015-01-15,10.0,10.13000011444092,9.670000076293945,9.680000305175781,9.680000305175781,5663600,-2.908725718012956,1.534982369295233,1.914799799462465,1.692866670501653,1.813306983061535,10.09600009918213,10.10600004196167,10.01066672007243,9.194166660308838,9.129999990463256,9.982921168494482,10.05766650259512,9.858434335817465,9.508503095354465,9.292726517548488,10.06018708871726,9.917765670353246,0.1424214183640107,0.2269268874510824,-1.652890933552547,1.652890933552547,1.652890933552547,1.652890933552547,-1.652890933552547,-1.652890933552547,1.652890933552547,1.652890933552547,-1.652890933552547,0.2000007629394531,0.2629999637603762,10.13000011444092,9.534800128936766,9.58800010681152,9.641200084686277
2015-01-16,9.670000076293945,9.850000381469727,9.649999618530273,9.84000015258789,9.84000015258789,5302900,1.652890933552547,2.017852337740577,2.000010492404847,1.719417849520633,1.754776176827782,9.992000198364256,10.07000007629395,10.0120000521342,9.228333330154419,9.133999996185302,9.935280829858952,10.01809080259381,9.857245033673621,9.519371851329332,9.303563619232436,10.02631217546659,9.912005261629886,0.1143069138366997,0.2044028927282059,-1.219511013193658,1.219511013193658,1.219511013193658,1.219511013193658,-1.219511013193658,-1.219511013193658,1.219511013193658,1.219511013193658,-1.219511013193658,0.1800003051757812,0.257499980926514,9.850000381469727,9.551400194168092,9.604000186920167,9.656600179672242
2015-01-20,9.899999618530273,10.0,9.819999694824219,9.960000038146973,9.960000038146973,3705200,1.219511013193658,2.201844513934699,1.874370235128007,1.493733753603821,1.749401554379007,9.9060001373291,10.07300004959106,10.0160000483195,9.26566666762034,9.138299999237061,9.943520565954959,10.00752884542165,9.863874388800934,9.533818677126632,9.31656236020104,10.01611030818665,9.915560430260783,0.1005498779258645,0.1836322897677376,0.3012021371113646,-0.3012021371113646,-0.3012021371113646,-0.3012021371113646,0.3012021371113646,0.3012021371113646,-0.3012021371113646,-0.3012021371113646,0.3012021371113646,0.3500003814697319,0.2644999980926518,10.0,9.283500423431395,9.335000419616698,9.386500415802
