Date_ZBRA,Open_ZBRA,High_ZBRA,Low_ZBRA,Close_ZBRA,Adj Close_ZBRA,Volume_ZBRA,Daily_Return_ZBRA,Vol5_ZBRA,Vol10_ZBRA,Vol20_ZBRA,Vol60_ZBRA,SMA5_ZBRA,SMA10_ZBRA,SMA30_ZBRA,SMA60_ZBRA,SMA100_ZBRA,EMA5_ZBRA,EMA10_ZBRA,EMA30_ZBRA,EMA60_ZBRA,EMA100_ZBRA,Short12_ZBRA,Long26_ZBRA,MACD_ZBRA,SIGNAL9_ZBRA,Ret5/10_ZBRA,Ret10/30_ZBRA,Ret30/60_ZBRA,Ret30/100_ZBRA,Emaret5/10_ZBRA,Emaret10/30_ZBRA,Emaret30/60_ZBRA,Emaret30/100_ZBRA,RetMACD_ZBRA,DayRange_ZBRA,average20r_ZBRA,PRVHI_ZBRA,HitLevel_ZBRA,hitlevel_2_ZBRA,hitlevel_1.8_ZBRA,positive_return_dummy,sma_ratio,ema_ratio,volatility_ratio,negative,neutral,positive,negative_max,negative_avg,positive_max,positive_avg
2022-12-02,264.6700134277344,276.1400146484375,264.6099853515625,274.8599853515625,274.8599853515625,440500.0,2.246848397730675,1.463064176280272,1.475268544972009,3.379279841949161,3.616084272276194,269.9559997558594,266.6489990234375,258.7673329671224,266.7983332316081,289.1357995605469,270.3991264640762,266.9002697732592,262.945652369942,270.9857073762194,287.1571199467104,265.728105008244,262.6554471550598,3.072657853184126,0.5063996685277812,-4.751509224556338,-4.751509224556338,4.751509224556338,4.751509224556338,-4.751509224556338,-4.751509224556338,-4.751509224556338,4.751509224556338,-4.751509224556338,11.52999877929682,9.531502532958989,276.1400146484375,253.735401763916,255.6040023803711,257.4726029968261,0.0,1.0124020744294309,1.0131092287534569,0.43656299980207547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-05,272.8800048828125,273.1000061035156,261.5700073242188,261.7999877929688,261.7999877929688,473600.0,-4.751509224556338,2.690079151323154,2.289234435353053,3.613131832611594,3.639860083401733,268.5159973144531,267.2189971923828,258.7259989420573,266.0309997558594,288.8457995605469,267.5327469070405,265.9729457768428,262.8717385262663,270.6845362423423,286.6549985179234,265.1237792828171,262.592079794905,2.531699487912078,0.9114596324046408,-2.899152571811336,-2.899152571811336,2.899152571811336,2.899152571811336,-2.899152571811336,-2.899152571811336,-2.899152571811336,2.899152571811336,-2.899152571811336,9.729980468750028,9.571001434326174,273.1000061035156,255.1707090759277,257.0770095825195,258.9833100891113,0.0,1.0048536972883575,1.005864510488621,0.6335872980583662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-06,261.010009765625,261.0799865722656,251.3500061035156,254.2100067138672,254.2100067138672,375400.0,-2.899152571811336,2.901906316251239,2.493940973873031,3.672107973159478,3.650810057833168,265.9939971923828,266.9399978637695,258.3423324584961,265.0703330993653,288.4106996154785,263.0918335093161,263.8342295835745,262.3129171190148,270.1443877332119,286.0125234326945,263.4447373491324,261.9711854926059,1.473551856526512,1.023878077229015,0.6569424427159167,-0.6569424427159167,0.6569424427159167,0.6569424427159167,-0.6569424427159167,0.6569424427159167,-0.6569424427159167,0.6569424427159167,-0.6569424427159167,4.309997558593722,9.28700180053711,261.0799865722656,252.043802947998,253.9580032348633,255.8722035217285,0.0,0.9964561299207415,0.9971861267757782,0.6791578548621071,1.0,0.0,0.0,0.9915619492530824,0.9915619492530824,0.002949714,0.002949714
2022-12-07,252.4199981689453,255.0399932861328,250.7299957275391,252.5399932861328,252.5399932861328,303100.0,-0.6569424427159167,2.647600533592038,2.428216160691939,3.671041165192872,3.576240242598304,262.44599609375,266.088998413086,257.607666015625,264.3876663208008,287.9776995849609,259.5745534349217,261.7807320749487,261.6824059039902,269.567194472652,285.3497010535547,261.7670844163633,261.2725786624968,0.4945057538664628,0.9180036125565046,-0.1108790866913237,0.1108790866913237,-0.1108790866913237,-0.1108790866913237,0.1108790866913237,-0.1108790866913237,0.1108790866913237,-0.1108790866913237,-0.1108790866913237,7.549987792968807,9.3510009765625,255.0399932861328,240.648582611084,242.5059829711914,244.3633833312988,1.0,0.9863090832726558,0.9915724177920194,0.661451629503687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-08,252.3099975585938,259.5499877929688,252.0,252.8200073242188,252.8200073242188,473400.0,0.1108790866913237,2.71080772712875,2.00221119389466,3.565722575746666,3.573926286072598,259.24599609375,264.3049987792969,256.9289998372396,263.6684997558594,287.386799621582,257.3230380646874,260.1515093929978,261.1106382536823,269.0181063694246,284.7055487024787,260.3906110175718,260.6464622670688,-0.2558512494969705,0.6832326401458096,0.5418915972974025,-0.5418915972974025,0.5418915972974025,0.5418915972974025,-0.5418915972974025,0.5418915972974025,0.5418915972974025,0.5418915972974025,0.5418915972974025,6.140014648437472,8.866001892089844,259.5499877929688,234.4677911376953,236.3379913330078,238.2081915283203,0.0,0.9808592243472046,0.9891275997786445,0.5615162569049261,0.0,0.0,1.0,0.032446053,0.032446053,0.6218996047973633,0.6218996047973633
2022-12-09,251.1900024414062,256.6700134277344,250.5299987792969,251.4499969482422,251.4499969482422,551900.0,-0.5418915972974025,2.027729953311182,1.964714724066538,2.430642025126715,3.574011744923945,254.5639984130859,262.2599990844727,256.1343327840169,262.9226661682129,286.6470994567871,255.365357692539,258.5694162212241,260.4873710726862,268.4421027818449,284.0470229251671,259.0151319299827,259.9652426138224,-0.9501106838397392,0.3565639753486999,-2.644664639483873,2.644664639483873,-2.644664639483873,-2.644664639483873,2.644664639483873,-2.644664639483873,-2.644664639483873,-2.644664639483873,-2.644664639483873,9.820007324218691,8.700001525878903,256.6700134277344,240.0447836303711,241.8179840087891,243.5911843872071,1.0,0.9706550724538515,0.9876085169873926,0.8083110156725414,0.0,1.0,0.0,0.002749864,0.002749864,0.0168750770390033,0.0168750770390033
2022-12-12,253.8399963378906,259.9400024414062,250.1199951171875,258.1000061035156,258.1000061035156,478500.0,2.644664639483873,1.9859770994311,2.232845752212064,2.336093102992715,3.578738523345338,253.8240020751953,261.1699996948242,255.1376663208008,262.4156664530436,285.9065995788574,256.2769071628645,258.4840689270952,260.3333475262881,268.1030176448505,283.533220611867,258.8743433412954,259.8270769463923,-0.9527336050968528,0.0947044592595893,-2.003092905035707,2.003092905035707,-2.003092905035707,-2.003092905035707,2.003092905035707,-2.003092905035707,-2.003092905035707,-2.003092905035707,-2.003092905035707,17.68002319335932,9.031002807617185,259.9400024414062,237.5300100708008,239.2700103759766,241.0100106811524,1.0,0.9718727356579521,0.9914611303768465,0.9558034092697831,1.0,0.0,0.0,0.9951351284980774,0.9951351284980774,0.003775407,0.003775407
2022-12-13,270.6000061035156,274.7000122070312,257.0199890136719,263.2699890136719,263.2699890136719,608700.0,2.003092905035707,1.51737498595518,2.348273661995409,2.128815267895846,3.586740312048613,255.6359985351563,260.8149978637695,254.4726659138997,261.9499997456869,285.2724995422363,258.607934446467,259.3542362155637,260.5228082674096,267.9445576897299,283.1319685010117,259.550596521661,260.0821074698944,-0.5315109482334037,-0.0305386222390092,0.6723094494374585,-0.6723094494374585,0.6723094494374585,0.6723094494374585,-0.6723094494374585,0.6723094494374585,0.6723094494374585,0.6723094494374585,0.6723094494374585,9.569976806640682,9.060501098632816,274.7000122070312,240.0717962646484,241.8779968261718,243.6841973876953,0.0,0.9801430156584846,0.9971224616185704,1.1030894495211316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,261.9500122070312,267.2699890136719,257.7000122070312,261.5,261.5,393200.0,-0.6723094494374585,1.520852408185183,2.299371251783392,1.941482257693931,3.579730412018051,257.4279998779297,259.9369979858399,255.2459991455078,261.5474998474121,284.6337995910645,259.5719562976446,259.7443750854612,260.5858528953187,267.7332607162961,282.7036126891105,259.8505047490978,260.1871365461985,-0.336631797100722,-0.0917572572113518,4.000002567444431,-4.000002567444431,4.000002567444431,4.000002567444431,-4.000002567444431,4.000002567444431,4.000002567444431,4.000002567444431,4.000002567444431,8.070007324218722,9.18550109863281,267.2699890136719,254.766909790039,256.5790100097656,258.3911102294921,0.0,0.990347668368291,0.9993361981842346,1.18433801940305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,256.1499938964844,257.7200012207031,249.6499938964844,251.0399932861328,251.0399932861328,410400.0,-4.000002567444431,2.630975439364677,2.581562269850185,2.125776147391851,3.615284803248969,257.0719970703125,258.1589965820312,255.7463322957357,260.9801666259766,283.8744995117187,256.7279686271407,258.161760212856,259.9699909850486,267.1859404726842,282.0766103246951,258.4950414471032,259.5095703787862,-1.01452893168306,-0.2763115921056934,0.844485011904518,-0.844485011904518,0.844485011904518,0.844485011904518,-0.844485011904518,0.844485011904518,0.844485011904518,0.844485011904518,0.844485011904518,6.3699951171875,9.134001159667966,257.7200012207031,247.0618865966797,248.8989868164062,250.7360870361328,0.0,0.9957894184354977,0.994446150411536,1.2144092749453161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,249.25,251.0899963378906,244.7200012207031,248.9199981689453,248.9199981689453,769100.0,-0.844485011904518,2.646732031543527,2.372540632483377,2.115372414748558,3.576113073344157,256.5659973144531,255.5649978637695,256.4663319905599,260.5798332214355,282.9787995910644,254.1253118077423,256.4814398412358,259.2570882227194,266.5870571184632,281.4200437473535,257.0219578658481,258.7251576225017,-1.703199756653589,-0.5616892250152726,-2.093038523783868,2.093038523783868,2.093038523783868,2.093038523783868,-2.093038523783868,2.093038523783868,2.093038523783868,2.093038523783868,2.093038523783868,8.669998168945312,9.038001251220702,251.0899963378906,237.6251986694336,239.4519989013672,241.2787991333008,0.0,1.0039168096533204,0.9908136509411677,1.121571131372339,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,249.0,251.5500030517578,242.8800048828125,243.7100067138672,243.7100067138672,325200.0,-2.093038523783868,2.194951838640626,2.02391533912716,2.157494285209548,3.578727022438291,253.6879974365234,253.7559997558594,256.904665629069,260.174333190918,281.9708996582031,250.6535434431173,254.1593610908052,258.2540507060193,265.836989892083,280.6733103407498,254.973965380928,257.6129242218621,-2.638958840934151,-0.9771431481990484,-1.411508386135332,-1.411508386135332,-1.411508386135332,-1.411508386135332,1.411508386135332,-1.411508386135332,-1.411508386135332,-1.411508386135332,-1.411508386135332,9.22000122070321,9.244501495361332,251.5500030517578,231.206393585205,233.0139938354492,234.8215940856933,1.0,0.9997320169004815,0.9862062226130819,0.9380860718852778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,242.5500030517578,250.6499938964844,241.4299926757812,247.1499938964844,247.1499938964844,377800.0,1.411508386135332,1.990884836224646,1.960337463950935,2.18525386964638,3.582669612332542,250.4639984130859,253.0499984741211,257.2643320719401,259.8625,280.8654995727539,249.4856935942396,252.8849306918378,257.5376599441138,265.2243014987847,280.0094822923485,253.7702774602443,256.8378923459082,-3.067614885663858,-1.39523749569201,-1.49302145763018,-1.49302145763018,-1.49302145763018,-1.49302145763018,1.49302145763018,-1.49302145763018,-1.49302145763018,-1.49302145763018,-1.49302145763018,5.490005493164006,9.190002441406252,250.6499938964844,231.2120997619629,233.0610000610351,234.9099003601074,1.0,0.9897806754529592,0.9865581666400657,0.8970753884390369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,248.6100006103516,253.8000030517578,248.3099975585938,250.8399963378906,250.8399963378906,435400.0,1.49302145763018,2.348533743019097,2.029125659904256,2.181841261883121,3.588021169657191,248.3319976806641,252.8799987792969,257.803998819987,259.6273330688476,279.789599609375,249.9371278421233,252.5131244456655,257.1055526146801,264.7526849361325,279.4318687090919,253.3194649798822,256.3936037527217,-3.07413877283949,-1.731017751121506,1.327540216740019,1.327540216740019,1.327540216740019,1.327540216740019,-1.327540216740019,1.327540216740019,1.327540216740019,1.327540216740019,1.327540216740019,6.6300048828125,8.878501892089846,253.8000030517578,230.4319885253906,232.2699890136719,234.1079895019531,0.0,0.9820151806367173,0.9897985635035912,0.9300060895140201,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,245.7799987792969,247.6399993896484,241.0099945068359,247.5099945068359,247.5099945068359,341700.0,-1.327540216740019,1.63612245249149,2.067171210399827,1.995204176993436,3.577372560274934,247.6259979248047,252.3489974975586,258.4916651407877,259.2299995422363,279.0314994812012,249.1280833970275,251.6034644567874,256.4864843496579,264.1873508236965,278.7997523882551,252.4257002917213,255.7355586233969,-3.309858331675599,-2.046785867232325,-0.2868598156134572,-0.2868598156134572,-0.2868598156134572,-0.2868598156134572,0.2868598156134572,-0.2868598156134572,-0.2868598156134572,-0.2868598156134572,-0.2868598156134572,4.3800048828125,8.963502502441404,247.6399993896484,234.2672988891601,236.0429992675781,237.8186996459961,1.0,0.9812838583882244,0.9901615780009061,1.036070009393644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,246.8600006103516,249.1399993896484,244.7599945068359,248.2200012207031,248.2200012207031,180900.0,0.2868598156134572,1.615272833998221,2.068228655799779,1.991569511923727,3.56740563057713,247.4859985351563,252.0259979248047,258.3183319091797,258.9416664123535,278.2495994567871,248.8253893382527,250.9882893229539,255.9531628574672,263.663831164582,278.1942127611749,251.7786696654107,255.1788506676418,-3.400181002231022,-2.317464894232065,-1.119973719130348,-1.119973719130348,-1.119973719130348,-1.119973719130348,1.119973719130348,-1.119973719130348,-1.119973719130348,-1.119973719130348,-1.119973719130348,6.709991455078097,9.122001647949212,249.1399993896484,227.9202938842773,229.7129943847656,231.5056948852539,1.0,0.9819859878463691,0.9913824665264835,1.0384918243712238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,249.3500061035156,253.8699951171875,247.1600036621094,251.0,251.0,252500.0,1.119973719130348,1.176841278311451,1.891232930173578,2.014982377843458,3.566554193661656,248.9439971923828,251.3159973144531,257.9056650797526,258.7581662495931,277.4537995910645,249.5502595588352,250.9904185369623,255.6336039634371,263.2486235854154,277.6557134985774,251.6588743322706,254.8693061737424,-3.210431841471745,-2.496058283680001,1.657371976936017,1.657371976936017,1.657371976936017,1.657371976936017,-1.657371976936017,1.657371976936017,1.657371976936017,1.657371976936017,1.657371976936017,7.720001220703097,8.935002136230462,253.8699951171875,229.0715957641601,230.89599609375,232.7203964233398,0.0,0.9905616827125318,0.9942620957942464,0.9385853449486127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,250.4799957275391,253.8500061035156,246.1300048828125,246.8399963378906,246.8399963378906,241200.0,-1.657371976936017,1.420698834183099,1.753258471180429,2.034500243038996,3.536395633227035,248.881997680664,249.672998046875,257.7513315836588,258.3373329162598,276.6051994323731,248.646838485187,250.2357963189492,255.0662744392083,262.710635806808,277.0455012775737,250.9175084869814,254.2745424821978,-3.357033995216398,-2.668253425987281,-4.330741614002096,-4.330741614002096,-4.330741614002096,-4.330741614002096,4.330741614002096,-4.330741614002096,-4.330741614002096,-4.330741614002096,-4.330741614002096,9.049987792968809,8.579501342773433,253.8500061035156,234.2129904174805,235.9999908447266,237.7869912719727,1.0,0.9968318545761905,0.993650157742672,0.8617637069246709,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,249.5500030517578,258.0499877929688,249.0,257.5299987792969,257.5299987792969,274900.0,4.330741614002096,2.402382507052014,2.351187097489333,2.265234253922515,3.552083540435877,250.2199981689453,249.2759979248047,257.6159983317057,257.93533299764,275.8772993469238,251.607891916557,251.5620149481034,255.2252243966334,262.5407788550863,276.6590556835484,251.9348146857992,254.515687393094,-2.580872707294844,-2.650777282248794,-0.4348988943021491,0.4348988943021491,0.4348988943021491,0.4348988943021491,-0.4348988943021491,-0.4348988943021491,0.4348988943021491,0.4348988943021491,-0.4348988943021491,5.020004272460966,8.259500885009762,258.0499877929688,234.9751031494141,236.6910034179687,238.4069036865234,0.0,1.0037869680675207,1.0001823684249909,1.037944350972965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,254.1999969482422,256.5400085449219,251.5200042724609,256.4100036621094,256.4100036621094,228200.0,-0.4348988943021491,2.256674703833094,1.931716311944157,2.264565568146354,3.552297832774666,252.0,249.8129989624023,257.5486653645833,257.5108329772949,275.2398994445801,253.2085958317411,252.443467441559,255.3016617685996,262.3397698323658,276.2580843563912,252.6233052975392,254.6560071167248,-2.032701819185576,-2.52716218963615,1.478104789513671,-1.478104789513671,1.478104789513671,-1.478104789513671,1.478104789513671,1.478104789513671,-1.478104789513671,-1.478104789513671,1.478104789513671,6.979995727539006,8.031999206542963,256.5400085449219,239.8790858459473,241.5309860229493,243.1828861999512,1.0,1.0087545525920645,1.0030308900362384,0.8530184946357509,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,260.8699951171875,262.6900024414062,255.7100067138672,260.2000122070312,260.2000122070312,295400.0,1.478104789513671,2.261196310225766,1.927999274202105,2.22685176468328,3.557547073956776,254.3960021972656,250.9410003662109,257.718332417806,257.1749997456869,274.5531996154785,255.5390679568378,253.8537483080084,255.6176843775307,262.2696138446499,275.9401027296712,253.7889525143841,255.0666741604512,-1.277721646067079,-2.277274080922336,1.072243618929552,-1.072243618929552,1.072243618929552,-1.072243618929552,1.072243618929552,1.072243618929552,-1.072243618929552,-1.072243618929552,1.072243618929552,7.579986572265682,7.834498596191406,262.6900024414062,238.8696102905274,240.4760101318359,242.0824099731445,1.0,1.0137681838600017,1.0066389393895598,0.8657959657572087,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,263.6199951171875,265.8099975585938,258.2300109863281,262.989990234375,262.989990234375,311600.0,1.072243618929552,2.260491330439703,1.709610314581523,1.973610334623207,3.503542474387572,256.7940002441406,252.8689987182617,257.9479985555013,257.1134997049967,273.8230995178222,258.0227087160169,255.5148832037115,256.0933170134561,262.2932327426736,275.6836648584772,255.2044967789981,255.6535864622233,-0.4490896832252247,-1.911637201382914,-1.114108059082402,1.114108059082402,-1.114108059082402,1.114108059082402,-1.114108059082402,-1.114108059082402,1.114108059082402,1.114108059082402,-1.114108059082402,6.25,7.660499572753904,265.8099975585938,245.4541055297851,247.0210052490234,248.5879049682617,0.0,1.015521877121252,1.0098147923160548,0.8662349829597513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,260.6799926757812,260.9400024414062,254.6900024414062,260.0599975585938,260.0599975585938,368200.0,-1.114108059082402,2.111514558253895,1.79016003317978,1.871355525339096,3.483776159414791,259.4380004882813,254.1599990844726,258.0499984741211,257.1378328959147,272.9562995910645,258.7018049968759,256.3412676318719,256.349231887336,262.2200119169661,275.3742853079845,255.9514968989359,255.9799872841767,-0.0284903852407865,-1.535007838154489,5.137282163563214,-5.137282163563214,5.137282163563214,-5.137282163563214,5.137282163563214,5.137282163563214,-5.137282163563214,-5.137282163563214,5.137282163563214,14.64999389648438,8.177499389648437,260.9400024414062,248.9568984985352,250.488998413086,252.0210983276368,1.0,1.0207664519311497,1.0092085733475966,0.9566114022376356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,265.1099853515625,277.8599853515625,263.2099914550781,273.4200134277344,273.4200134277344,552700.0,5.137282163563214,2.430020679157907,2.305843827389937,2.168039097291241,3.515180040773401,262.6160034179687,256.4180007934571,258.4623326619466,257.5279998779297,272.1963996887207,263.6078744738287,259.4464941402105,257.4505726318778,262.5872250812536,275.3355868549102,258.6389609802895,257.2718410725884,1.367119907701181,-0.9545822889833548,2.146878366216947,-2.146878366216947,2.146878366216947,-2.146878366216947,2.146878366216947,2.146878366216947,2.146878366216947,-2.146878366216947,2.146878366216947,10.010009765625,8.300500488281248,277.8599853515625,242.9495037841796,244.5850036621093,246.220503540039,1.0,1.0241714801820956,1.0160394548687532,1.0635619211253475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,276.0,283.5299987792969,273.5199890136719,279.2900085449219,279.2900085449219,535400.0,2.146878366216947,2.256513536589204,2.193763807566878,2.200313500711318,3.481392281027389,267.1920043945312,259.5960021972656,258.7499994913737,257.8323333740234,271.5401997375488,268.8352524975264,263.054405850158,258.8595684972356,263.134857325964,275.4138922349104,261.8160452210022,258.9028164409094,2.913228780092822,-0.1810200751681195,2.735502129368326,2.735502129368326,2.735502129368326,-2.735502129368326,2.735502129368326,2.735502129368326,2.735502129368326,-2.735502129368326,2.735502129368326,9.940002441406191,8.490499877929683,283.5299987792969,259.5988842773438,261.258984375,262.9190844726563,1.0,1.0292608596934147,1.021975859437463,0.9970232909345315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
