time,negative,neutral,positive,negative_max,negative_avg,positive_max,positive_avg
2018-02-15,0,1,0,0.0140829281881451,0.0140829281881451,0.0085741365328431,0.0085741365328431
2018-02-23,0,2,0,0.0086025185883045,0.0066782352514564505,0.0064748004078865,0.0064731375314295
2018-03-02,0,1,1,0.0151806194335222,0.01419112551957365,0.5220088362693787,0.2651039822958409
2018-04-02,0,3,1,0.1864805817604065,0.0742681677220389,0.8387605547904968,0.2246242066612467
2018-04-09,0,1,0,0.0034814437385648,0.0034814437385648,0.0018518713768571,0.0018518713768571
2018-10-04,0,1,0,0.385590523481369,0.385590523481369,0.0584676750004291,0.0584676750004291
2018-10-05,2,1,0,0.4175710380077362,0.2727115216354529,0.3380439877510071,0.19642730336636302
2018-10-08,0,3,0,0.104418471455574,0.05457945105930167,0.027407020330429,0.0204103030264377
2018-10-09,0,1,0,0.1316025853157043,0.1316025853157043,0.3406824469566345,0.3406824469566345
2018-10-10,1,3,0,0.9956439733505248,0.27681621164083475,0.0452192761003971,0.016784229839686277
2018-10-12,1,0,0,0.9930014610290528,0.9930014610290528,0.0047666928730905,0.0047666928730905
2018-10-18,0,1,0,0.0030499340500682,0.0030499340500682,0.0128909153863787,0.0128909153863787
2018-12-11,3,1,0,0.9834594130516052,0.4486909389961511,0.2990343272686004,0.14855664107017216
2020-06-05,0,1,1,0.1025235876441001,0.05352009232205005,0.8901820182800293,0.4505786700174212
2020-08-17,1,0,0,0.7839695811271667,0.7839695811271667,0.025559099,0.025559099
2020-10-07,0,0,1,0.007541576,0.007541576,0.9770057201385498,0.9770057201385498
2020-11-04,0,0,1,0.055515736,0.055515736,0.9436829090118408,0.9436829090118408
2021-03-11,0,0,1,0.004557764,0.004557764,0.9677964448928832,0.9677964448928832
2021-05-04,0,2,0,0.1658865362405777,0.16588640213012695,0.0804426074028015,0.08044260020140076
2021-06-02,0,0,1,0.001863745,0.001863745,0.9966622591018676,0.9966622591018676
2021-06-24,0,0,1,0.0579472258687019,0.0579472258687019,0.6747198700904846,0.6747198700904846
2021-06-29,0,1,0,0.00662107,0.00662107,0.0323299244046211,0.0323299244046211
2021-07-26,0,0,1,0.058385503,0.058385503,0.9125524163246156,0.9125524163246156
2021-08-13,0,0,1,0.002347736,0.002347736,0.9963621497154236,0.9963621497154236
2021-09-22,0,0,1,0.0134615488350391,0.0134615488350391,0.4990099668502807,0.4990099668502807
2021-11-08,0,1,0,0.003211425,0.003211425,0.0037596,0.0037596
2021-11-26,0,1,0,0.013981012,0.013981012,0.0109016494825482,0.0109016494825482
2021-12-20,0,1,0,0.0294213611632585,0.0294213611632585,0.0424621477723121,0.0424621477723121
2021-12-23,0,1,0,0.3442748188972473,0.3442748188972473,0.2032418251037597,0.2032418251037597
2022-02-14,0,0,1,0.0088237216696143,0.0088237216696143,0.7328295111656189,0.7328295111656189
2022-03-07,0,0,1,0.0064890086650848,0.0064890086650848,0.9345642924308776,0.9345642924308776
2022-05-24,0,0,1,0.0091958520933985,0.0091958520933985,0.5517387390136719,0.5517387390136719
2022-05-25,0,0,1,0.0185811780393123,0.0185811780393123,0.7718161940574646,0.7718161940574646
2022-06-08,0,0,2,0.0165078397840261,0.009050257892013051,0.9949401617050172,0.9399548768997192
2022-06-15,0,0,1,0.0132909184321761,0.0132909184321761,0.5873198509216309,0.5873198509216309
2022-06-21,0,0,1,0.0604905746877193,0.0604905746877193,0.929453194141388,0.929453194141388
2022-07-05,0,1,0,0.0152688454836606,0.0152688454836606,0.0150872450321912,0.0150872450321912
2022-07-22,0,0,1,0.001769173,0.001769173,0.996657371520996,0.996657371520996
2022-07-26,0,1,0,0.2283938825130462,0.2283938825130462,0.1359634548425674,0.1359634548425674
2022-08-02,0,1,0,0.016974919,0.016974919,0.398320735,0.398320735
2022-08-10,0,1,1,0.0447318,0.023700056,0.9937467575073242,0.5538851357996464
2022-08-15,0,0,1,0.0121670579537749,0.0121670579537749,0.8673937320709229,0.8673937320709229
2022-08-16,0,0,2,0.005545676,0.0041196525,0.9915298223495485,0.9906612038612366
2022-08-19,0,1,1,0.3431564271450043,0.17239932857250215,0.997431219,0.6004622505994529
2022-08-22,0,0,1,0.021966603,0.021966603,0.8604161143302917,0.8604161143302917
2022-08-23,0,0,1,0.001397655,0.001397655,0.9958765506744384,0.9958765506744384
2022-08-24,1,0,0,0.9307068586349488,0.9307068586349488,0.031999335,0.031999335
2022-08-25,1,0,0,0.968638837337494,0.968638837337494,0.0141940740868449,0.0141940740868449
2022-08-30,1,0,0,0.9285257458686828,0.9285257458686828,0.0621947906911373,0.0621947906911373
2022-08-31,0,1,1,0.131178006529808,0.10010504726490399,0.8560689091682434,0.6273091733455658
2022-09-05,0,1,0,0.2112226039171219,0.2112226039171219,0.1029797494411468,0.1029797494411468
2022-09-15,0,0,1,0.004570008,0.004570008,0.9725095629692078,0.9725095629692078
2022-09-20,0,0,1,0.008830618,0.008830618,0.7853058576583862,0.7853058576583862
2022-09-21,0,0,1,0.250793993,0.250793993,0.7428364157676697,0.7428364157676697
2022-10-04,0,0,1,0.09979216,0.09979216,0.895693839,0.895693839
2022-10-07,0,0,1,0.0203359741717576,0.0203359741717576,0.9788025617599488,0.9788025617599488
2022-10-20,0,1,0,0.1343248635530471,0.1343248635530471,0.111222319304943,0.111222319304943
2022-10-21,0,0,1,0.001503622,0.001503622,0.9973115921020508,0.9973115921020508
2022-10-25,0,0,1,0.002392206,0.002392206,0.9911156892776488,0.9911156892776488
2022-11-01,0,0,1,0.053710964,0.053710964,0.9412040114402772,0.9412040114402772
