Date_CTSH,Open_CTSH,High_CTSH,Low_CTSH,Close_CTSH,Adj Close_CTSH,Volume_CTSH,Daily Return(%)_CTSH,Vol5_CTSH,Vol10_CTSH,Vol20_CTSH,Vol60_CTSH,SMA5_CTSH,SMA10_CTSH,SMA30_CTSH,SMA60_CTSH,SMA100_CTSH,EMA5_CTSH,EMA10_CTSH,EMA30_CTSH,EMA60_CTSH,EMA100_CTSH,Short12_CTSH,Long26_CTSH,MACD_CTSH,SIGNAL9_CTSH,Ret5/10_CTSH,Ret10/30_CTSH,Ret30/60_CTSH,Ret30/100_CTSH,Emaret5/10_CTSH,Emaret10/30_CTSH,Emaret30/60_CTSH,Emaret30/100_CTSH,RetMACD_CTSH,DayRange_CTSH,average20r_CTSH,PRVHI_CTSH,HitLevel_CTSH,hitlevel_2_CTSH,hitlevel_1.8_CTSH
2011-01-21,36.95999908447266,37.27000045776367,36.43999862670898,36.52500152587891,34.66683959960938,4613000,-0.7607628772590784,0.9611033969000979,0.7313793999231438,,,37.17300109863281,37.375,,,,37.01784404135815,37.26216030346224,,,,37.32098169157491,,,,-1.670080137360408,1.670080137360408,0.0,0.0,-1.670080137360408,-1.670080137360408,1.670080137360408,0.0,0.0,0.7250022888183594,,,,,
2011-01-24,36.56499862670898,37.29000091552734,36.56499862670898,37.1349983215332,35.24581146240234,4015400,1.670080137360408,1.307243495500036,0.9580035617046925,,,37.09900054931641,37.33400001525879,,,,37.05689546808317,37.2390399431115,,,,37.29236886541465,,,,1.238721166727292,-1.238721166727292,0.0,0.0,1.238721166727292,1.238721166727292,-1.238721166727292,0.0,0.0,0.6100006103515625,,,,,
2011-01-25,36.88000106811523,36.89500045776367,36.28499984741211,36.67499923706055,34.8092155456543,2941200,-1.238721166727292,1.271883701188769,1.005790261169089,,,36.88300018310547,37.23450012207032,,,,36.92959672440897,37.13648708746587,,,,37.19738892259095,,,,0.1772287063698217,-0.1772287063698217,0.0,0.0,0.1772287063698217,0.1772287063698217,-0.1772287063698217,0.0,0.0,0.4049987792968821,,,,,
2011-01-26,36.625,36.83499908447266,36.43000030517578,36.61000061035156,34.74752426147461,6075800,-0.1772287063698217,1.214372883752586,0.9920263838935773,,,36.75,37.12000007629395,,,,36.82306468638983,37.04076227344508,,,,37.10702148993873,,,,0.06829151997290572,-0.06829151997290572,0.0,0.0,0.06829151997290572,0.06829151997290572,-0.06829151997290572,0.0,0.0,0.2350006103515625,,,,,
2011-01-27,36.6150016784668,36.73500061035156,36.5,36.58499908447266,34.72379302978516,3460600,-0.06829151997290572,1.103667085656638,0.9944752419150611,,,36.70599975585937,37.01650009155274,,,,36.74370948575078,36.95789623908646,,,,37.02671035063626,,,,2.104689017446192,-2.104689017446192,0.0,0.0,2.104689017446192,2.104689017446192,-2.104689017446192,0.0,0.0,1.399997711181634,,,,,
2011-01-28,36.66500091552734,36.72499847412109,35.32500076293945,35.81499862670898,33.99296951293945,4453600,-2.104689017446192,1.41888954169857,1.142607020773615,,,36.56399917602539,36.8685001373291,,,,36.43413919940351,36.75009667319964,,,,36.84029316233975,,,,-1.842802939324743,1.842802939324743,0.0,0.0,-1.842802939324743,-1.842802939324743,1.842802939324743,0.0,0.0,0.9549980163574219,,,,,
2011-01-31,35.97499847412109,36.81999969482422,35.8650016784668,36.47499847412109,34.61938095092773,3943400,1.842802939324743,1.482088912580195,1.320112183739602,,,36.43199920654297,36.76549987792968,,,,36.44775895764271,36.70007881882172,,,,36.78409397953688,,,,-3.289926835201536,3.289926835201536,0.0,0.0,-3.289926835201536,-3.289926835201536,3.289926835201536,0.0,0.0,1.095001220703118,0.7292497634887688,36.81999969482422,,,
2011-02-01,36.68000030517578,37.75,36.65499877929688,37.67499923706055,35.75834274291992,5812600,3.289926835201536,2.069833734843723,1.725407393436122,1.445938671661596,,36.63199920654297,36.75749969482422,,,,36.85683905078199,36.87733707668333,,,,36.92115632684822,,,,-1.074990317705815,1.074990317705815,0.0,0.0,-1.074990317705815,-1.074990317705815,1.074990317705815,0.0,0.0,0.5850028991699148,0.7074998855590803,37.75,35.21565021514893,35.36150016784668,35.50735012054444
2011-02-02,37.52500152587891,38.08000183105469,37.49499893188477,38.08000183105469,36.14273834228516,5101400,1.074990317705815,2.034311945975141,1.693751420496313,1.413083060105298,,36.92599945068359,36.8379997253418,,,,37.26455997753956,37.09600339565993,,,,37.09944025057229,,,,-1.680680602866411,-1.680680602866411,0.0,0.0,1.680680602866411,-1.680680602866411,-1.680680602866411,0.0,0.0,0.8699989318847727,0.6927499771118157,38.08000183105469,36.19350025177003,36.33500022888184,36.47650020599365
2011-02-03,38.0,38.24499893188477,37.375,37.43999862670898,35.53529739379883,6007400,-1.680680602866411,2.316030668221638,1.739306435020411,1.328924196993193,,37.09699935913086,36.90149955749511,,,,37.32303952726269,37.1585479831234,,,,37.15183384690101,,,,0.7211550952650755,0.7211550952650755,0.0,0.0,-0.7211550952650755,0.7211550952650755,0.7211550952650755,0.0,0.0,0.7949981689453196,0.70099983215332,38.24499893188477,36.5559518814087,36.69450187683105,36.83305187225342
2011-02-04,37.54999923706055,37.79999923706055,37.00500106811523,37.70999908447266,35.79155349731445,6815000,0.7211550952650755,1.817359906428348,1.712724646854693,1.325873701755011,,37.4759994506836,37.01999931335449,,,,37.45202604633268,37.25881181973236,,,,37.23770542191204,,,,-0.9281317491869551,-0.9281317491869551,0.0,0.0,0.9281317491869551,-0.9281317491869551,-0.9281317491869551,0.0,0.0,1.405002593994141,0.7422500610351559,37.79999923706055,36.70279930114747,36.84299926757814,36.98319923400879
2011-02-07,37.0099983215332,38.22000122070312,36.81499862670898,37.36000061035156,35.45936584472656,8263000,-0.9281317491869551,1.933781266695092,1.684177683100763,1.336683832748034,,37.65299987792969,37.04249954223633,,,,37.42135090100565,37.27720978166312,,,,37.25652006628735,,,,2.690045641585917,2.690045641585917,0.0,0.0,-2.690045641585917,2.690045641585917,2.690045641585917,0.0,0.0,1.56500244140625,0.7945001602172852,38.22000122070312,36.1670491027832,36.31549911499023,36.46394912719727
2011-02-08,37.53499984741211,38.54000091552734,36.97499847412109,38.3650016784668,36.41323852539062,6074400,2.690045641585917,1.72432741109258,1.79851775437106,1.466683798866792,,37.79100036621094,37.21149978637695,,,,37.73590116015937,37.47499012653651,,,,37.42705569893035,37.31865384028508,0.1084018586452657,,-3.271213379927027,-3.271213379927027,0.0,0.0,3.271213379927027,-3.271213379927027,-3.271213379927027,0.0,0.0,1.20000076293946,0.8390003204345706,38.54000091552734,36.47210086822509,36.63100090026855,36.789900932312
2011-02-09,38.10499954223633,38.20999908447266,37.0099983215332,37.11000061035156,35.22208786010742,5469400,-3.271213379927027,2.287156731820148,2.152716093768167,1.648303288552063,,37.59700012207031,37.26149978637695,,,,37.52726764355677,37.40862839632106,,,,37.37827799299515,37.30319804547519,0.07507994751995994,,1.522496948036649,1.522496948036649,0.0,0.0,-1.522496948036649,1.522496948036649,1.522496948036649,0.0,0.0,0.8899993896484304,0.8510002136230466,38.20999908447266,36.69420021057128,36.86200027465819,37.02980033874511
2011-02-10,36.875,37.68999862670898,36.79999923706055,37.67499923706055,35.75834274291992,3931200,1.522496948036649,2.319957864253749,2.19265804925628,1.684448461716397,,37.64400024414063,37.37049980163575,,,,37.57651150805803,37.4570594582737,,,,37.42392741515906,37.33073887448151,0.093188540677545,,0.1990730310770002,0.1990730310770002,0.0,0.0,-0.1990730310770002,0.1990730310770002,0.1990730310770002,0.0,0.0,0.6000022888183594,0.8357503890991207,37.68999862670898,36.33779861450196,36.50799865722657,36.67819869995118
2011-02-11,37.54499816894531,37.77000045776367,37.16999816894531,37.75,35.82952880859375,3186600,0.1990730310770002,2.299305675135503,2.024693875788679,1.671787975581888,,37.65200042724609,37.56399993896484,,,,37.63434100537202,37.5103213749512,,,,37.47409242821151,37.36179525414955,0.1122971740619647,,1.165559276050271,1.165559276050271,0.0,0.0,-1.165559276050271,1.165559276050271,1.165559276050271,0.0,0.0,0.5400009155273438,0.8432504653930664,37.77000045776367,35.85134777069091,36.01849784851073,36.18564792633056
2011-02-14,37.66999816894531,38.20000076293945,37.65999984741211,38.18999862670898,36.24714279174805,3188000,1.165559276050271,2.268801791799218,1.987483628026036,1.686430025092117,,37.81800003051758,37.73549995422363,37.36699994405111,,,37.81956021248434,37.63389905708898,37.36699994405111,,,37.58423184336497,37.42314365211691,0.1610881912480551,,0.1571127924813789,0.1571127924813789,0.1571127924813789,0.0,-0.1571127924813789,0.1571127924813789,0.1571127924813789,0.1571127924813789,0.0,0.4949989318847585,0.8387504577636719,38.20000076293945,35.91484943389892,36.08349952697754,36.25214962005615
2011-02-15,38.02000045776367,38.43999862670898,37.94499969482422,38.25,36.30409240722656,4024000,0.1571127924813789,1.899432393105193,1.724574751235158,1.681325686570037,,37.79499969482422,37.79300003051758,37.38599993387858,,,37.96304014165623,37.74591741034553,37.4239676895962,,,37.68665771361651,37.48439227047862,0.2022654431378896,,0.1830057381025327,0.1830057381025327,0.1830057381025327,0.0,-0.1830057381025327,0.1830057381025327,0.1830057381025327,0.1830057381025327,0.0,0.4249992370605398,0.8170003890991208,38.43999862670898,36.35474975585937,36.52249984741211,36.69024993896485
2011-02-16,38.31999969482422,38.43999862670898,38.01499938964844,38.31999969482422,36.37052917480469,3352000,0.1830057381025327,0.6502509765634383,1.695096637895208,1.651046551079943,,38.03699951171875,37.81699981689453,37.42733319600423,,,38.0820266593789,37.85029600752347,37.48177620606253,,,37.78409494149462,37.54628911672645,0.2378058247681736,,0.3131496159718562,0.3131496159718562,0.3131496159718562,0.0,-0.3131496159718562,0.3131496159718562,0.3131496159718562,0.3131496159718562,0.0,0.6450004577636648,0.8135004043579095,38.43999862670898,36.64259777069091,36.80599784851074,36.96939792633056
2011-02-17,37.99499893188477,38.63000106811523,37.98500061035156,38.43999862670898,36.48442840576172,2730600,0.3131496159718562,0.4301198266812528,1.578803335493593,1.617359726103414,,38.18999938964843,37.91699981689453,37.43883310953776,,,38.20135064848893,37.95751466555719,37.54359700739455,,,37.88500320075837,37.6124898211696,0.2725133795887729,,1.105627125237507,1.105627125237507,1.105627125237507,0.0,-1.105627125237507,1.105627125237507,1.105627125237507,1.105627125237507,0.0,0.674999237060554,0.8057502746582024,38.63000106811523,36.65029773712158,36.81299781799316,36.97569789886474
2011-02-18,38.45500183105469,38.86999893188477,38.19499969482422,38.8650016784668,36.88779830932617,5272400,1.105627125237507,0.5066288328969979,1.595462722278873,1.611017955996564,,38.4129997253418,38.03250007629394,37.47583312988282,,,38.42256765848155,38.12251230426803,37.62884892165728,,,38.0357721973289,37.70526847726568,0.3305037200632128,0.1770160088567599,-2.804580227747165,-2.804580227747165,-2.804580227747165,0.0,2.804580227747165,-2.804580227747165,-2.804580227747165,-2.804580227747165,-2.804580227747165,0.7900009155273438,0.8090002059936516,38.86999893188477,36.85735046386718,37.01850051879882,37.17965057373046
2011-02-22,38.33000183105469,38.52000045776367,37.72999954223633,37.77500152587891,35.8532600402832,5366600,-2.804580227747165,1.502134181775442,1.848086941496402,1.721090810474378,,38.33000030517578,38.07400016784668,37.48349990844726,,,38.20671228094734,38.0593285263791,37.63827812192964,,,37.99565363249044,37.71043388827407,0.28521974421637,0.198656755928682,-2.170746953544026,-2.170746953544026,-2.170746953544026,0.0,2.170746953544026,-2.170746953544026,-2.170746953544026,-2.170746953544026,-2.170746953544026,0.9900016784667969,0.8280002593994134,38.52000045776367,37.09019847869874,37.25199851989747,37.4137985610962
2011-02-23,37.52000045776367,37.6150016784668,36.625,36.95500183105469,35.07497787475586,6523200,-2.170746953544026,1.707016178977459,1.734521483873274,1.77112514100399,,38.07100067138672,37.93300018310547,37.45966669718425,,,37.78947546431646,37.85854185450193,37.59419578058287,,,37.83555335534648,37.65447595810967,0.1810773972368054,0.1951408841903067,1.380052215569456,1.380052215569456,1.380052215569456,0.0,-1.380052215569456,-1.380052215569456,1.380052215569456,1.380052215569456,-1.380052215569456,0.68499755859375,0.8420001983642568,37.6150016784668,36.69839988708496,36.86399993896485,37.02959999084473
2011-02-24,36.95999908447266,37.54499816894531,36.86000061035156,37.46500015258789,35.55903244018555,5798600,1.380052215569456,1.927135297901548,1.470704829139925,1.794548810355187,,37.90000076293946,37.9685001373291,37.45,,,37.6813170270736,37.78698881779029,37.58586057877675,,,37.77854517030669,37.6404407132562,0.1381044570504883,0.183733598762343,-2.108637160842951,2.108637160842951,2.108637160842951,0.0,-2.108637160842951,-2.108637160842951,2.108637160842951,2.108637160842951,-2.108637160842951,0.7999992370605469,0.8702501296997059,37.54499816894531,35.76260124206543,35.93100128173828,36.09940132141114
2011-02-25,37.59999847412109,38.29999923706055,37.5,38.25500106811523,36.30884170532227,3736600,2.108637160842951,2.242882347362307,1.543357617527224,1.847086042580636,,37.8630012512207,38.02650032043457,37.47116673787435,,,37.87254504075415,37.872081954213,37.62903093292762,,,37.85184607766185,37.68596370250502,0.1658823751568335,0.1801633540412411,-0.4705275131355886,0.4705275131355886,0.4705275131355886,0.0,-0.4705275131355886,0.4705275131355886,0.4705275131355886,0.4705275131355886,-0.4705275131355886,0.7299995422363281,0.8367502212524407,38.29999923706055,35.63044788360596,35.8044979095459,35.97854793548584
2011-02-28,38.45999908447266,38.55500030517578,37.82500076293945,38.43500137329102,36.47967147827148,4183400,0.4705275131355886,2.176212736590639,1.546433305756841,1.76289906948047,,37.77700119018554,38.09500045776367,37.50916684468587,,,38.06003048493311,37.97443093949991,37.68102902585429,,,37.94156227698942,37.7414479744151,0.2001143025743204,0.184153543747857,3.096142575483809,-3.096142575483809,-3.096142575483809,0.0,3.096142575483809,-3.096142575483809,-3.096142575483809,-3.096142575483809,-3.096142575483809,1.430000305175781,0.8605003356933587,38.55500030517578,36.45914875030518,36.62649879455567,36.79384883880616
2011-03-01,38.52500152587891,38.625,37.19499969482422,37.24499893188477,35.35021591186523,5517600,-3.096142575483809,2.265421074107356,1.81233498028567,1.887052578815728,,37.67100067138672,38.00050048828125,37.50050010681152,,,37.78835330058367,37.84180693811534,37.65289805204981,,,37.83439868543486,37.7046739712647,0.129724714170159,0.1732677778323174,-0.1073994272371762,0.1073994272371762,0.1073994272371762,0.0,-0.1073994272371762,-0.1073994272371762,0.1073994272371762,0.1073994272371762,-0.1073994272371762,0.7949981689453125,0.8455001831054684,38.625,36.66189956665039,36.83399963378906,37.00609970092773
2011-03-02,37.18000030517578,37.78499984741211,36.9900016784668,37.28499984741211,35.38817977905273,4552600,0.1073994272371762,1.998847202926404,1.81120669190786,1.73376960937782,,37.7370002746582,37.90400047302246,37.48483339945475,,,37.62056881619315,37.74056928526021,37.62916268400867,,,37.74987578727751,37.67358699912747,0.0762887881500447,0.1538719798958629,-3.044115129886427,3.044115129886427,3.044115129886427,0.0,-3.044115129886427,-3.044115129886427,3.044115129886427,3.044115129886427,-3.044115129886427,1.149997711181634,0.8737499237060543,37.78499984741211,36.76489959716797,36.93399963378906,37.10309967041016
2011-03-03,37.52500152587891,38.59999847412109,37.45000076293945,38.41999816894531,36.46543884277344,4101200,3.044115129886427,2.35286317852547,2.090025731763439,1.852147446092954,,37.92799987792969,37.91400032043457,37.52299995422364,,,37.88704526711054,37.86410180956659,37.68018432819813,,,37.85297153830333,37.72887671541027,0.1240948228930634,0.147916548495303,-0.6767265328590214,-0.6767265328590214,-0.6767265328590214,0.0,0.6767265328590214,-0.6767265328590214,-0.6767265328590214,-0.6767265328590214,0.6767265328590214,0.8050003051757741,0.8704999923706044,38.59999847412109,35.86275001525879,36.0375,36.21224998474121
2011-03-04,38.46500015258789,38.4900016784668,37.68500137329102,38.15999984741211,36.21866989135742,3165000,-0.6767265328590214,2.210151329123607,2.099377128203857,1.815710695749718,,37.90899963378907,37.88600044250488,37.56816660563151,,,37.97803012721106,37.91790145281123,37.71114016814742,,,37.90020666278161,37.76081176222522,0.1393949005563897,0.1462122189075203,-0.5372065439652358,-0.5372065439652358,-0.5372065439652358,0.0,0.5372065439652358,-0.5372065439652358,-0.5372065439652358,-0.5372065439652358,0.5372065439652358,0.7199974060058594,0.8667499542236314,38.4900016784668,36.68489849090576,36.85899848937988,37.033098487854
2011-03-07,38.3650016784668,38.40499877929688,37.68500137329102,37.95500183105469,36.02409362792969,4728200,-0.5372065439652358,2.198997914823778,2.062576706730757,1.815257881112272,,37.8129997253418,37.79500045776367,37.6158332824707,,,37.97035402849227,37.92464697612822,37.72687317865757,,,37.90863668866977,37.77519621176814,0.1334404769016331,0.1436578705063429,2.476613308815282,2.476613308815282,2.476613308815282,0.0,-2.476613308815282,2.476613308815282,2.476613308815282,2.476613308815282,-2.476613308815282,1.149997711181641,0.8539997100830063,38.40499877929688,36.58315177917481,36.75650177001953,36.92985176086426
2011-03-08,37.88999938964844,38.97999954223633,37.83000183105469,38.89500045776367,36.91627502441406,4677800,2.476613308815282,1.75080778401574,2.001771960743236,1.877471396853084,,38.14300003051758,37.90700035095215,37.67450002034505,,,38.27856950491608,38.10107488188012,37.80223622892248,,,38.06038496083806,37.85814467443448,0.2022402864035868,0.1553743536857917,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.0,-0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7970211329027957,0.7200012207031179,0.8117496490478497,38.97999954223633,36.52619941711427,36.69699935913087,36.86779930114747
2011-03-09,38.66999816894531,39.34500122070312,38.625,39.20500183105469,37.21049880981445,7330200,0.7970211329027957,1.700900805483257,1.80315362612701,1.792079706511689,,38.52700042724609,38.13200035095215,37.75883344014485,,,38.58738028029562,38.30178887263913,37.89273723551166,,,38.23647986394831,37.95791187122116,0.2785679927271545,0.1800130814940643,-2.933303079118793,-2.933303079118793,-2.933303079118793,0.0,2.933303079118793,-2.933303079118793,-2.933303079118793,-2.933303079118793,-2.933303079118793,0.875,0.7954996109008767,39.34500122070312,37.19415031433106,37.35650024414063,37.5188501739502
2011-03-10,38.68999862670898,38.88000106811523,38.00500106811523,38.05500030517578,36.11901092529297,6965600,-2.933303079118793,1.997938737911997,2.090762774986895,1.759688567620136,,38.45400085449219,38.19100036621094,37.80700009663899,,,38.40992028858901,38.25691822400942,37.90320582065129,,,38.20855993182946,37.96510360706965,0.243456324759812,0.1927017301472138,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.0,-0.3416136304630651,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.3416136304630651,0.8950004577636648,0.7957496643066385,38.88000106811523,37.59490207672119,37.75400199890137,37.91310192108154
2011-03-11,38.02500152587891,38.34500122070312,37.45000076293945,38.18500137329102,36.24239349365234,4482000,0.3416136304630651,1.985838866910546,1.981078143827493,1.730448360257531,,38.45900115966797,38.18400039672851,37.86033350626628,,,38.33494731682302,38.24384243296971,37.92138617888611,,,38.20493553820817,37.98139233049346,0.2235432077147124,0.1988700256607135,-1.309414644540857,-1.309414644540857,-1.309414644540857,0.0,1.309414644540857,-1.309414644540857,-1.309414644540857,-1.309414644540857,-1.309414644540857,0.7550010681152415,0.8034996032714826,38.34500122070312,37.12935180664062,37.28850173950195,37.44765167236328
2011-03-14,37.81999969482422,38.15000152587891,37.39500045776367,37.68500137329102,35.76782608032227,2490200,-1.309414644540857,2.06915719997378,2.013736692557407,1.757715970978229,,38.40500106811523,38.10900039672852,37.92266693115234,,,38.11829866897902,38.14223496757359,37.90613554626707,,,38.12494566668245,37.95943744477476,0.1655082219076931,0.1921976649101095,-1.817702927766145,-1.817702927766145,-1.817702927766145,0.0,1.817702927766145,1.817702927766145,-1.817702927766145,-1.817702927766145,1.817702927766145,1.975002288818359,0.8752496719360334,38.15000152587891,36.57730209350586,36.73800201416015,36.89870193481445
2011-03-15,36.33499908447266,37.2400016784668,35.26499938964844,37.0,35.11768341064453,5153000,-1.817702927766145,1.543536919881259,1.84111650904445,1.780578785613583,,38.0260009765625,38.08450050354004,37.94016698201497,,,37.74553244598602,37.9345558825602,37.8476751884434,,,37.95187710257746,37.88836800442107,0.06350909815638772,0.1664599515593651,1.445945533546242,-1.445945533546242,-1.445945533546242,0.0,1.445945533546242,1.445945533546242,-1.445945533546242,-1.445945533546242,1.445945533546242,0.9200019836425852,0.8964998245239247,37.2400016784668,36.22445224761964,36.39950218200685,36.57455211639405
2011-03-16,36.81000137329102,37.11000061035156,36.18999862670898,36.46500015258789,34.60990524291992,4661400,-1.445945533546242,1.17936424864706,1.891138192730607,1.802304269508287,,37.47800064086914,38.00250053405762,37.89983367919922,,,37.31868834818664,37.66736393165614,37.75847034742046,,,37.72312680257906,37.78293334872972,-0.05980654615066072,0.12120665201736,-2.426980166817272,2.426980166817272,2.426980166817272,0.0,-2.426980166817272,-2.426980166817272,-2.426980166817272,2.426980166817272,-2.426980166817272,0.8350028991699361,0.9170000076293945,37.11000061035156,35.26770206451416,35.44700202941895,35.62630199432373
2011-03-17,37.08499908447266,37.43500137329102,36.59999847412109,37.34999847412109,35.44988250732422,4179800,2.426980166817272,1.765295997591922,1.780098876344747,1.896317695545174,,37.3370002746582,37.89550056457519,37.8755002339681,,,37.32912505683146,37.60966112119522,37.73211732333663,,,37.66572244435476,37.75086409875871,-0.08514165440395516,0.07993699073309696,0.6827235979531571,-0.6827235979531571,-0.6827235979531571,0.0,0.6827235979531571,0.6827235979531571,0.6827235979531571,-0.6827235979531571,0.6827235979531571,0.9549980163574219,0.9324998855590824,37.43500137329102,35.09260059356689,35.27600059509277,35.45940059661865
2011-03-18,37.77500152587891,37.81999969482422,36.8650016784668,37.09500122070312,35.20784378051758,6421800,-0.6827235979531571,1.722301083399329,1.780252949794624,1.897668497524138,,37.11900024414062,37.7890007019043,37.86400032043457,,,37.25108377812201,37.51608659383302,37.6910130586506,,,37.57791917917758,37.70228166334719,-0.1243624841696018,0.0390770957525572,-1.914002051781589,-1.914002051781589,1.914002051781589,0.0,-1.914002051781589,-1.914002051781589,-1.914002051781589,1.914002051781589,-1.914002051781589,0.5149993896484446,0.9244998931884769,37.81999969482422,35.38350162506104,35.57000160217286,35.75650157928467
2011-03-21,37.54499816894531,37.90499877929688,37.38999938964844,37.80500030517578,35.88173294067383,3638800,1.914002051781589,1.961084335232218,1.903608207424142,1.934316873546176,,37.14300003051758,37.7740005493164,37.86716702779134,,,37.43572262047327,37.5686163595317,37.69836707455546,,,37.61285473702346,37.70989045163078,-0.09703571460732263,0.01185453368058123,-1.666449049145993,-1.666449049145993,1.666449049145993,0.0,-1.666449049145993,-1.666449049145993,-1.666449049145993,1.666449049145993,-1.666449049145993,0.9950027465820312,0.9347499847412113,37.90499877929688,35.78609992980957,35.97099990844727,36.15589988708496
2011-03-22,37.79999923706055,38.72000122070312,37.72499847412109,38.43500137329102,36.47967147827148,5288000,1.666449049145993,1.723267236459443,1.799802128567808,1.864888097711678,,37.43000030517578,37.72800064086914,37.90300038655599,,,37.76881553807919,37.72614090748794,37.74589186802227,,,37.73933883491078,37.76360237175376,-0.02426353684298732,0.004630919575867523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8349990844726634,0.9269998550415046,38.72000122070312,35.84854881286622,36.03549880981446,36.2224488067627
