Date_MPWR,Open_MPWR,High_MPWR,Low_MPWR,Close_MPWR,Adj Close_MPWR,Volume_MPWR,Daily Return(%)_MPWR,Vol5_MPWR,Vol10_MPWR,Vol20_MPWR,Vol60_MPWR,SMA5_MPWR,SMA10_MPWR,SMA30_MPWR,SMA60_MPWR,SMA100_MPWR,EMA5_MPWR,EMA10_MPWR,EMA30_MPWR,EMA60_MPWR,EMA100_MPWR,Short12_MPWR,Long26_MPWR,MACD_MPWR,SIGNAL9_MPWR,Ret5/10_MPWR,Ret10/30_MPWR,Ret30/60_MPWR,Ret30/100_MPWR,Emaret5/10_MPWR,Emaret10/30_MPWR,Emaret30/60_MPWR,Emaret30/100_MPWR,RetMACD_MPWR,DayRange_MPWR,average20r_MPWR,PRVHI_MPWR,HitLevel_MPWR,hitlevel_2_MPWR,hitlevel_1.8_MPWR
2011-01-24,15.07999992370605,15.5600004196167,15.02999973297119,15.28999996185303,13.5274600982666,265100,1.258275334989136,1.247376416567114,0.988583832709038,,,15.42600021362305,15.69900016784668,,,,15.40876693639342,15.61952863693734,,,,15.69710109762349,,,,1.831260521057947,-1.831260521057947,0.0,0.0,1.831260521057947,1.831260521057947,-1.831260521057947,0.0,0.0,0.3800001144409197,,,,,
2011-01-25,15.17000007629395,15.3100004196167,14.93000030517578,15.01000022888184,13.27973651885986,180100,-1.831260521057947,1.31643698312836,1.076986579287082,,,15.25800018310547,15.60300016403199,,,,15.27584470055623,15.50870529001816,,,,15.59139327166324,,,,-0.4663537225636968,0.4663537225636968,0.0,0.0,-0.4663537225636968,-0.4663537225636968,0.4663537225636968,0.0,0.0,0.3099994659423899,,,,,
2011-01-26,15.0,15.19999980926514,14.89000034332275,15.07999992370605,13.34166526794434,338200,0.4663537225636968,1.412133328828403,1.119175755149658,,,15.15800018310547,15.51500015258789,,,,15.21056310827284,15.43075885977959,,,,15.51271737197752,,,,0.4641889600686868,-0.4641889600686868,0.0,0.0,0.4641889600686868,0.4641889600686868,-0.4641889600686868,0.0,0.0,0.25,,,,,
2011-01-27,15.13000011444092,15.22999954223633,14.97999954223633,15.01000022888184,13.27973651885986,353500,-0.4641889600686868,1.274413582175037,1.064771499991642,,,15.0980001449585,15.41300010681152,,,,15.1437088151425,15.35425729052546,,,,15.43537627303972,,,,2.398405095683251,-2.398405095683251,0.0,0.0,2.398405095683251,2.398405095683251,-2.398405095683251,0.0,0.0,0.5299997329711896,,,,,
2011-01-28,14.98999977111816,15.03999996185303,14.51000022888184,14.64999961853027,12.96123313903809,399100,-2.398405095683251,1.529609105783568,1.20025390708082,,,15.00799999237061,15.28600006103516,,,,14.97913908293843,15.22621044107179,,,,15.31454909542288,,,,-0.1365218995526995,0.1365218995526995,0.0,0.0,-0.1365218995526995,-0.1365218995526995,0.1365218995526995,0.0,0.0,0.4200000762939506,,,,,
2011-01-31,14.72999954223633,14.81999969482422,14.39999961853027,14.67000007629395,12.97892761230469,782500,0.1365218995526995,1.246017230187041,1.17574780159587,,,14.88400001525879,15.15500011444092,,,,14.87609274739027,15.12508128383945,,,,15.21538770786458,,,,-1.976823178901321,1.976823178901321,0.0,0.0,-1.976823178901321,-1.976823178901321,1.976823178901321,0.0,0.0,0.4499998092651296,0.394000053405762,14.81999969482422,,,
2011-02-01,14.63000011444092,15.07999992370605,14.63000011444092,14.96000003814697,13.23550128936768,266700,1.976823178901321,1.588691785154284,1.476744145492624,1.841840854117235,,14.87399997711182,15.06600008010864,,,,14.90406184430917,15.09506651189536,,,,15.1760972971388,,,,1.136364143452228,-1.136364143452228,0.0,0.0,1.136364143452228,1.136364143452228,-1.136364143452228,0.0,0.0,0.3000001907348597,0.3450000286102295,15.07999992370605,13.95319957733154,14.0319995880127,14.11079959869385
2011-02-02,15.0,15.02999973297119,14.72999954223633,14.78999996185303,13.08509635925293,375600,-1.136364143452228,1.618216811929332,1.438622871954617,1.186109261306104,,14.81599998474121,14.98700008392334,,,,14.86604121682379,15.03959986643312,,,,15.11669770709483,,,,-0.1352295998326984,0.1352295998326984,0.0,0.0,-0.1352295998326984,-0.1352295998326984,0.1352295998326984,0.0,0.0,0.3199996948242099,0.326000022888183,15.02999973297119,14.32099986076354,14.38999986648559,14.45899987220764
2011-02-03,14.72999954223633,14.82999992370605,14.51000022888184,14.8100004196167,13.10279083251953,421600,0.1352295998326984,1.632296414121974,1.382315143622283,1.170270217618248,,14.77600002288818,14.93700008392334,,,,14.84736095108809,14.9978545124665,,,,15.06951350902127,,,,-5.604320730515769,5.604320730515769,0.0,0.0,-5.604320730515769,-5.604320730515769,5.604320730515769,0.0,0.0,1.35000038146973,0.3715000152587885,14.82999992370605,14.31279968261719,14.37799968719482,14.44319969177246
2011-02-04,16.47999954223633,16.60000038146973,15.25,15.64000034332275,13.83711242675781,2400500,5.604320730515769,2.627838038373804,2.269663106149305,1.733201477624513,,14.97400016784668,14.99100008010864,,,,15.11157408183298,15.1146082998949,,,,15.15728071429842,,,,-0.8312027595090254,0.8312027595090254,0.0,0.0,-0.8312027595090254,-0.8312027595090254,0.8312027595090254,0.0,0.0,0.6099996566772408,0.3884999752044669,16.60000038146973,14.01269989013671,14.08699989318847,14.16129989624023
2011-02-07,15.60000038146973,15.98999977111816,15.38000011444092,15.77000045776367,13.95212364196777,627200,0.8312027595090254,2.565713167741198,2.255162274335081,1.745836112135843,,15.19400024414062,15.03900012969971,,,,15.33104954047654,15.2337705104165,,,,15.25154529021615,,,,-0.5072978760820795,-0.5072978760820795,0.0,0.0,0.5072978760820795,-0.5072978760820795,-0.5072978760820795,0.0,0.0,0.2899999618530291,0.3869999885559078,15.98999977111816,15.7453004360199,15.8230004310608,15.90070042610169
2011-02-08,15.72999954223633,15.88000011444092,15.59000015258789,15.6899995803833,13.88134670257568,377600,-0.5072978760820795,2.683795131950497,2.15048282291107,1.745102322803573,,15.34000015258789,15.10700006484985,,,,15.4506995537788,15.31672125041046,,,,15.31899979639572,15.52961547558124,-0.2106156791855263,,-0.5098784311382165,-0.5098784311382165,0.0,0.0,0.5098784311382165,-0.5098784311382165,-0.5098784311382165,0.0,0.0,0.2399997711181605,0.3849999427795404,15.88000011444092,15.13859979629516,15.21599979400635,15.29339979171753
2011-02-09,15.69999980926514,15.73999977111816,15.5,15.60999965667725,13.81056976318359,304300,-0.5098784311382165,2.572279147762889,2.172431748053883,1.747809908943999,,15.50400009155273,15.16000003814697,,,,15.50379958807828,15.37004459700442,,,,15.3637690056698,15.53556985936613,-0.1718008536963325,,1.21717192976578,1.21717192976578,0.0,0.0,-1.21717192976578,1.21717192976578,1.21717192976578,0.0,0.0,0.3099994659423793,0.3909999370574944,15.73999977111816,15.03300024032593,15.11000022888184,15.18700021743775
2011-02-10,15.71000003814697,15.89999961853027,15.59000015258789,15.80000019073486,13.97866821289062,560300,1.21717192976578,2.514563617979979,2.166026619361911,1.76889978912937,,15.70200004577637,15.23900003433227,,,,15.60253312229714,15.44821834131905,,,,15.43088149567981,15.55515729131937,-0.1242757956395639,,0.69620035031236,0.69620035031236,0.0,0.0,-0.69620035031236,0.69620035031236,0.69620035031236,0.0,0.0,0.3599996566772496,0.4024999141693109,15.89999961853027,14.87979990959167,14.95799989700317,15.03619988441467
2011-02-11,15.6899995803833,15.90999984741211,15.55000019073486,15.90999984741211,14.07598972320557,304900,0.69620035031236,0.8027525047144121,1.905807548351019,1.770053338011028,,15.75599994659424,15.36500005722046,,,,15.7050220306688,15.53217861515415,,,,15.50459201133093,15.58144192510402,-0.07684991377308492,,-0.4399729446609942,-0.4399729446609942,0.0,0.0,0.4399729446609942,-0.4399729446609942,-0.4399729446609942,0.0,0.0,0.4099998474121112,0.4099998950958245,15.90999984741211,15.01449980735779,15.09499979019165,15.17549977302551
2011-02-14,15.86999988555908,16.09000015258789,15.68000030517578,15.84000015258789,14.01406097412109,208500,-0.4399729446609942,0.8117077500160401,1.938046022166491,1.770602726838108,,15.76999988555908,15.48200006484985,15.56433340708415,,,15.75001473797516,15.58814616741483,15.56433340708415,,,15.556193263832,15.60059438639912,-0.04440112256711437,,-2.462123355845002,2.462123355845002,-2.462123355845002,0.0,2.462123355845002,-2.462123355845002,-2.462123355845002,-2.462123355845002,0.0,0.4099998474121112,0.4199999332427976,16.09000015258789,15.0080000782013,15.09000005722046,15.17200003623963
2011-02-15,15.77999973297119,15.81999969482422,15.40999984741211,15.44999980926514,13.66901397705078,500700,-2.462123355845002,1.417095991701685,2.133662036229877,1.845809542966417,,15.72199993133545,15.53100004196167,15.51633342107137,,,15.65000976173849,15.56302864775125,15.55695704593453,,,15.53985580928325,15.58943923253734,-0.04958342325408616,,1.165050533319981,1.165050533319981,1.165050533319981,0.0,-1.165050533319981,1.165050533319981,1.165050533319981,1.165050533319981,0.0,0.3000001907348686,0.419499921798706,15.81999969482422,15.16600029945374,15.2500002861023,15.33400027275085
2011-02-16,15.5,15.76000022888184,15.46000003814697,15.63000011444092,13.8282642364502,193700,1.165050533319981,1.547009581674864,2.07982148501008,1.826970543900771,,15.72600002288818,15.61500005722046,15.51166674296061,,,15.64333987930597,15.57520527805846,15.56166950196721,,,15.5537241639229,15.59244374230798,-0.03871957838508067,,1.08765243153692,1.08765243153692,1.08765243153692,0.0,-1.08765243153692,1.08765243153692,1.08765243153692,1.08765243153692,0.0,0.4699993133544904,0.4299998760223385,15.76000022888184,14.89709986686707,14.98099985122681,15.06489983558655
2011-02-17,15.59000015258789,15.97999954223633,15.51000022888184,15.80000019073486,13.97866821289062,195900,1.08765243153692,1.523172258552786,2.079354824706827,1.792117165058335,,15.72600002288818,15.71400003433228,15.50933341979981,,,15.6955599831156,15.61607708036326,15.57704567543609,,,15.59161278343243,15.6078182940433,-0.01620551061087383,,2.784807437162672,2.784807437162672,2.784807437162672,0.0,-2.784807437162672,2.784807437162672,2.784807437162672,2.784807437162672,0.0,0.4099988937378001,0.4324998378753665,15.97999954223633,14.81400050163269,14.90000047683716,14.98600045204163
2011-02-18,15.92000007629395,16.29999923706055,15.89000034332275,16.23999977111816,14.36794471740723,683500,2.784807437162672,1.977315854481549,1.423353081166028,1.843857634875542,,15.79200000762939,15.77399997711182,15.51366672515869,,,15.87703991244979,15.72951756959142,15.61981690741558,,,15.69136462769177,15.6546465516044,0.03671807608737154,-0.07730375566936568,-3.509850387054311,-3.509850387054311,-3.509850387054311,0.0,3.509850387054311,-3.509850387054311,-3.509850387054311,-3.509850387054311,-3.509850387054311,0.5299997329711914,0.4324997901916506,16.29999923706055,15.02849989891052,15.1149998664856,15.20149983406067
2011-02-22,16.04999923706055,16.07999992370605,15.55000019073486,15.67000007629395,13.86365604400635,416400,-3.509850387054311,2.669360402367344,1.86579796972189,2.023858360016797,,15.75799999237061,15.76399993896484,15.50066674550374,,,15.80802663373118,15.7186962071737,15.62305453121418,,,15.68807777363057,15.65578384972955,0.03229392390101538,-0.05538421975528947,4.913851014771599,-4.913851014771599,-4.913851014771599,0.0,4.913851014771599,-4.913851014771599,-4.913851014771599,-4.913851014771599,-4.913851014771599,0.7799997329711896,0.4524997711181641,16.07999992370605,15.34849969863892,15.43499965667725,15.52149961471558
2011-02-23,15.61999988555908,15.65999984741211,14.88000011444092,14.89999961853027,13.18241691589355,567100,-4.913851014771599,3.334186807024209,2.423407837187356,2.282858539030711,,15.64799995422363,15.68499994277954,15.46500005722046,,,15.50535096199754,15.5698422819658,15.57640582717006,,,15.56683498053821,15.59979983260368,-0.03296485206546684,-0.05090034621732495,0.6040214846827503,-0.6040214846827503,-0.6040214846827503,0.0,0.6040214846827503,0.6040214846827503,0.6040214846827503,-0.6040214846827503,-0.6040214846827503,0.5499992370605398,0.4644997596740715,15.65999984741211,15.08450042724609,15.17500038146972,15.26550033569336
2011-02-24,14.90999984741211,15.14999961853027,14.60000038146973,14.8100004196167,13.10279083251953,733800,-0.6040214846827503,3.180118567214997,2.423683048625374,2.283599848646772,,15.48400001525879,15.60500001907349,15.42666673660278,,,15.27356744787059,15.43168921608415,15.52696031700533,,,15.4503988942426,15.54129617238242,-0.09089727813982762,-0.05889973260182549,-4.051312699496458,4.051312699496458,4.051312699496458,0.0,-4.051312699496458,-4.051312699496458,-4.051312699496458,4.051312699496458,-4.051312699496458,0.7400007247924805,0.4889997959136956,15.14999961853027,14.63810037612915,14.73100032806397,14.82390027999878
2011-02-25,14.72999954223633,15.47000026702881,14.72999954223633,15.40999984741211,13.63362789154053,337300,4.051312699496458,3.874193013305601,2.785253803748702,2.458624803330225,,15.40599994659424,15.56599998474121,15.40600004196167,,,15.31904491438443,15.42774569450741,15.51941448025738,,,15.44418365626868,15.53157051868092,-0.08738686241224336,-0.06459715856390906,-0.2595714617073687,0.2595714617073687,0.2595714617073687,0.0,-0.2595714617073687,-0.2595714617073687,-0.2595714617073687,0.2595714617073687,-0.2595714617073687,0.4600000381469798,0.4854998111724851,15.47000026702881,14.07420006752014,14.17200002670288,14.26979998588562
2011-02-28,15.40999984741211,15.60999965667725,15.14999961853027,15.44999980926514,13.66901397705078,374700,0.2595714617073687,3.495018666243524,2.772785818217305,2.38373782857301,,15.24799995422363,15.51999998092651,15.39033336639404,,,15.36269654601134,15.43179189719063,15.51493611438691,,,15.44507844903736,15.52552824390938,-0.08044979487201687,-0.06776768582553062,2.783167357993143,-2.783167357993143,-2.783167357993143,0.0,2.783167357993143,2.783167357993143,2.783167357993143,-2.783167357993143,2.783167357993143,0.6300001144409197,0.4959998130798335,15.60999965667725,14.40190068244934,14.49900064468384,14.59610060691834
2011-03-01,15.53999996185303,15.60999965667725,14.97999954223633,15.02000045776367,13.28858089447021,383300,-2.783167357993143,3.374649527310569,2.886533929524777,2.481242654649551,,15.11800003051758,15.43800001144409,15.35833339691162,,,15.24846451659545,15.35692072638573,15.48300478170154,,,15.37968183499525,15.48808174123192,-0.1083999062366647,-0.07589412990775746,-0.1331524865501685,0.1331524865501685,0.1331524865501685,0.0,-0.1331524865501685,-0.1331524865501685,-0.1331524865501685,0.1331524865501685,-0.1331524865501685,0.2399997711181605,0.4854998111724851,15.60999965667725,14.51880006790162,14.61800003051758,14.71719999313355
2011-03-02,14.97000026702881,15.14999961853027,14.90999984741211,15.03999996185303,13.30627632141113,354600,0.1331524865501685,2.469094902866528,2.80529231188627,2.443651701422223,,15.14600009918213,15.39700002670288,15.3313333829244,,,15.17897633168131,15.29929876919796,15.45442382558229,,,15.32742308528107,15.45489049831497,-0.1274674130338997,-0.08620878653298591,-1.795215814152198,1.795215814152198,1.795215814152198,0.0,-1.795215814152198,-1.795215814152198,-1.795215814152198,1.795215814152198,-1.795215814152198,0.3299999237060511,0.4869997978210446,15.14999961853027,14.54190007209778,14.63900003433228,14.73609999656678
2011-03-03,15.27999973297119,15.36999988555908,15.03999996185303,15.3100004196167,13.54515266418457,285800,1.795215814152198,2.503904802023801,2.846953636665815,2.456321427517173,,15.24600009918213,15.36500005722046,15.32233339945475,,,15.22265102765977,15.30124452381955,15.44510618648773,,,15.32474267517886,15.44415789989287,-0.1194152247140146,-0.09285007416919165,1.371652726265743,-1.371652726265743,-1.371652726265743,0.0,1.371652726265743,1.371652726265743,1.371652726265743,-1.371652726265743,1.371652726265743,0.4400005340576207,0.4929998397827152,15.36999988555908,14.07860006332397,14.17600002288818,14.27339998245239
2011-03-04,15.42000007629395,15.42000007629395,14.97999954223633,15.10000038146973,13.35935974121094,327700,-1.371652726265743,1.743676779951263,2.832434580711896,2.481444575812751,,15.18400020599365,15.29500007629395,15.31533339818319,,,15.18176747892976,15.26465467975595,15.42284129584141,,,15.29016693768514,15.41866475038004,-0.1284978126948992,-0.09997962187433318,4.701986888810087,4.701986888810087,-4.701986888810087,0.0,4.701986888810087,4.701986888810087,4.701986888810087,-4.701986888810087,4.701986888810087,1.0,0.4754998207092287,15.42000007629395,14.28540023803711,14.38400020599365,14.48260017395019
2011-03-07,15.17000007629395,15.36999988555908,14.36999988555908,14.39000034332275,12.7312068939209,425500,-4.701986888810087,2.518730303313573,2.881468543516335,2.350634827803226,,14.97200031280518,15.1100001335144,15.29166673024495,,,14.91784510039409,15.10562661858627,15.35620639567892,,,15.1516797693217,15.34246738689432,-0.1907876175726191,-0.1181412210139904,-0.6254287475075773,-0.6254287475075773,0.6254287475075773,0.0,-0.6254287475075773,-0.6254287475075773,-0.6254287475075773,0.6254287475075773,-0.6254287475075773,0.7199993133544904,0.4809998035430912,15.36999988555908,14.37390047073365,14.46900043487549,14.56410039901734
2011-03-08,14.40999984741211,14.77999973297119,14.0600004196167,14.47999954223633,12.81083106994629,412500,0.6254287475075773,2.507186874126833,2.80315499353163,2.345456984177197,,14.86400012969971,14.99100008010864,15.26466671625773,,,14.77189658100817,14.9918762410681,15.29967692126327,,,15.0483443497701,15.27858087988262,-0.2302365301125118,-0.1405602828336946,4.143642588145722,4.143642588145722,-4.143642588145722,0.0,4.143642588145722,4.143642588145722,4.143642588145722,-4.143642588145722,4.143642588145722,0.7399997711181605,0.5034997940063477,14.77999973297119,14.31180031776428,14.4080002784729,14.50420023918152
2011-03-09,14.39999961853027,14.5,13.76000022888184,13.88000011444092,12.27999687194824,641200,-4.143642588145722,2.855535634392286,2.684119430402308,2.490705612741282,,14.63200016021728,14.88900012969971,15.22700004577637,,,14.47459775881909,14.7897169453177,15.20808486921021,,,14.86859908279638,15.17498230466471,-0.3063832218683284,-0.1737248706406214,1.224784401241314,1.224784401241314,-1.224784401241314,0.0,1.224784401241314,1.224784401241314,1.224784401241314,-1.224784401241314,1.224784401241314,0.4799995422363299,0.5154997825622563,14.5,13.67230018615722,13.77300014495849,13.87370010375976
2011-03-10,13.6899995803833,14.0,13.52000045776367,13.71000003814697,12.12959480285645,334600,-1.224784401241314,2.216484426086639,2.689494623045165,2.494754417044653,,14.31200008392334,14.77900009155274,15.1813333829244,,,14.21973185192838,14.59340478037757,15.11143423494807,,,14.69035307592724,15.06646509973747,-0.3761120238102276,-0.2142023012745427,-1.312912506746485,-1.312912506746485,1.312912506746485,0.0,-1.312912506746485,-1.312912506746485,-1.312912506746485,1.312912506746485,-1.312912506746485,0.3000001907348704,0.5149998188018807,14.0,13.36590047836304,13.46900043487549,13.57210039138794
2011-03-11,13.71000003814697,13.94999980926514,13.64999961853027,13.89000034332275,12.28884220123291,349700,1.312912506746485,2.723386254588411,2.251664205048469,2.498548050356765,,14.07000007629395,14.6270001411438,15.14400005340576,,,14.10982134905984,14.46551306454942,15.0326320483916,,,14.56722188629578,14.97931956222527,-0.4120976759294877,-0.2537813762055317,0.6479492466762667,0.6479492466762667,-0.6479492466762667,0.0,0.6479492466762667,0.6479492466762667,0.6479492466762667,-0.6479492466762667,0.6479492466762667,0.2899999618530291,0.5114998340606698,13.94999980926514,12.86700039863586,12.97000036239624,13.07300032615662
2011-03-14,13.73999977111816,13.97999954223633,13.6899995803833,13.80000019073486,12.20921611785889,648800,-0.6479492466762667,2.114150861462802,2.21276661779196,2.479507254156852,,13.95200004577637,14.46200017929077,15.11566673914592,,,14.00654762961818,14.34451072385586,14.95310741241374,,,14.44918777928641,14.8919625717445,-0.4427747924580903,-0.2915800594560434,2.898554830985764,2.898554830985764,-2.898554830985764,0.0,2.898554830985764,2.898554830985764,2.898554830985764,-2.898554830985764,2.898554830985764,0.2899999618530202,0.5054998397827152,13.97999954223633,12.82470017433167,12.9270001411438,13.02930010795593
2011-03-15,13.38000011444092,13.48999977111816,13.19999980926514,13.39999961853027,11.85532474517822,668500,-2.898554830985764,2.101007560341742,2.222793318871231,2.527493920640075,,13.73600006103516,14.30000009536743,15.07333339055379,,,13.80436495925554,14.17278143197848,14.85290690958255,,,14.28777421609316,14.78144679743234,-0.4936725813391778,-0.3319985638326703,1.044771594282968,1.044771594282968,-1.044771594282968,0.0,1.044771594282968,1.044771594282968,1.044771594282968,-1.044771594282968,1.044771594282968,0.5500001907348597,0.5124998569488526,13.48999977111816,12.86789989471436,12.9689998626709,13.07009983062744
2011-03-16,13.35999965667725,13.75,13.19999980926514,13.26000022888184,11.73146343231201,303300,-1.044771594282968,1.506749356859712,2.180270554623335,2.498206593742738,,13.61200008392334,14.12200012207031,15.01666673024496,,,13.62291004913098,14.00682121323364,14.75013873663412,,,14.12965514113757,14.66874705161378,-0.5390919104762091,-0.373417233161378,0.9803930029938025,0.9803930029938025,-0.9803930029938025,0.0,0.9803930029938025,0.9803930029938025,0.9803930029938025,-0.9803930029938025,0.9803930029938025,0.4500007629394496,0.5199998855590817,13.75,12.36250008583069,12.46500005722046,12.56750002861023
2011-03-17,13.5,13.52000045776367,13.06999969482422,13.13000011444092,11.61645126342773,311100,-0.9803930029938025,1.49754089171107,1.912598841544808,2.458227559107691,,13.49600009918213,13.90400009155274,14.96133340199788,,,13.45860673756762,13.84739919527133,14.64561366423456,,,13.97586206010732,14.55476579700838,-0.578903736901065,-0.4145145339093154,-1.37090863371591,-1.37090863371591,1.37090863371591,0.0,-1.37090863371591,-1.37090863371591,-1.37090863371591,1.37090863371591,-1.37090863371591,0.5100002288818306,0.5219999313354486,13.52000045776367,12.60600025177002,12.71000022888184,12.81400020599365
2011-03-18,13.27999973297119,13.46000003814697,12.94999980926514,13.3100004196167,11.77570056915283,804900,1.37090863371591,1.518575809455102,2.119673522693704,2.470694692796071,,13.38000011444092,13.72500009536743,14.91133340199788,,,13.40907129825065,13.74969032697048,14.5594450678076,,,13.87342180772415,14.46256095423863,-0.5891391465144835,-0.449439456430349,-0.676177280813057,-0.676177280813057,0.676177280813057,0.0,-0.676177280813057,-0.676177280813057,-0.676177280813057,0.676177280813057,-0.676177280813057,0.4300003051757812,0.5230000019073477,13.46000003814697,12.37160060882568,12.47600059509277,12.58040058135986
2011-03-21,13.47999954223633,13.72000026702881,13.28999996185303,13.39999961853027,11.85532474517822,313500,0.676177280813057,1.668527820819017,1.799963344201866,2.350639909105794,,13.3,13.62600002288818,14.83666671117147,,,13.40604740501053,13.68611019816317,14.48464213559616,,,13.80058762477124,14.38385270714912,-0.5832650823778796,-0.4762045816198552,1.567164508397219,1.567164508397219,-1.567164508397219,0.0,1.567164508397219,1.567164508397219,1.567164508397219,-1.567164508397219,1.567164508397219,0.4499998092651403,0.5190000057220452,13.72000026702881,12.3094000339508,12.41400003433228,12.51860003471375
