Date_CRM,Open_CRM,High_CRM,Low_CRM,Close_CRM,Adj Close_CRM,Volume_CRM,Daily Return(%)_CRM,Vol5_CRM,Vol10_CRM,Vol20_CRM,Vol60_CRM,SMA5_CRM,SMA10_CRM,SMA30_CRM,SMA60_CRM,SMA100_CRM,EMA5_CRM,EMA10_CRM,EMA30_CRM,EMA60_CRM,EMA100_CRM,Short12_CRM,Long26_CRM,MACD_CRM,SIGNAL9_CRM,Ret5/10_CRM,Ret10/30_CRM,Ret30/60_CRM,Ret30/100_CRM,Emaret5/10_CRM,Emaret10/30_CRM,Emaret30/60_CRM,Emaret30/100_CRM,RetMACD_CRM,DayRange_CRM,average20r_CRM,PRVHI_CRM,HitLevel_CRM,hitlevel_2_CRM,hitlevel_1.8_CRM
2011-02-09,33.88249969482422,34.07500076293945,33.31499862670898,33.61249923706055,33.61249923706055,6094000,-1.357304520978707,1.656103137112991,1.815375113751671,2.500237904167591,,33.98849945068359,33.38699989318847,,,,33.80541049610622,33.63734399405844,,,,33.62804696089735,34.06112882826064,-0.4330818673632848,,2.610643246779851,2.610643246779851,0.0,0.0,-2.610643246779851,2.610643246779851,2.610643246779851,0.0,0.0,1.514999389648438,1.061500072479251,34.07500076293945,32.21222372055054,32.41724872589111,32.62227373123169
2011-02-10,33.29000091552734,34.59000015258789,33.07500076293945,34.4900016784668,34.4900016784668,8619600,2.610643246779851,1.982274426813728,1.920735914668356,2.576722190407605,,34.17799987792969,33.62999992370605,,,,34.03360755689308,33.79237266395086,,,,33.76065537898496,34.09289718753516,-0.3322418085502079,,2.573200652513372,2.573200652513372,0.0,0.0,-2.573200652513372,2.573200652513372,2.573200652513372,0.0,0.0,1.489997863769524,1.078749942779544,34.59000015258789,31.7397006034851,31.95200061798095,32.1643006324768
2011-02-11,34.37250137329102,35.51499938964844,34.02500152587891,35.37749862670898,35.37749862670898,8576000,2.573200652513372,1.915082679411887,1.914863994594184,2.620645003647083,,34.35599975585937,33.87749977111817,,,,34.48157124683171,34.08057738445234,,,,34.00940049401942,34.18805284969618,-0.1786523556767605,,0.50173609033171,0.50173609033171,0.0,0.0,-0.50173609033171,0.50173609033171,0.50173609033171,0.0,0.0,0.8525009155273366,1.073250102996828,35.51499938964844,32.21675027847289,32.4325002670288,32.64825025558471
2011-02-14,35.20999908447266,36.0625,35.20999908447266,35.55500030517578,35.55500030517578,7187200,0.50173609033171,1.781606379292433,1.687320944156823,2.58747920157303,,34.62200012207031,34.20449981689453,34.18524996439616,,,34.8393809329464,34.34865427912933,34.18524996439616,,,34.24718508035117,34.28930821676875,-0.04212313641757248,,0.1898497188464804,0.1898497188464804,0.1898497188464804,0.0,-0.1898497188464804,0.1898497188464804,0.1898497188464804,0.1898497188464804,0.0,1.247501373291023,1.099375247955324,36.0625,33.15384916305541,33.36849918365478,33.58314920425415
2011-02-15,36.27249908447266,36.625,35.37749862670898,35.62250137329102,35.62250137329102,9969600,0.1898497188464804,1.694416293361666,1.66789162588355,2.568540866628004,,34.93150024414062,34.47574996948242,34.23433329264323,,,35.10042107972794,34.58026284170418,34.27797586174422,,,34.45877220234192,34.38806326540003,0.07070893694189095,,0.182465083032355,0.182465083032355,0.182465083032355,0.0,-0.182465083032355,0.182465083032355,0.182465083032355,0.182465083032355,0.0,0.5150032043457102,1.049875545501711,36.625,33.64387445449829,33.86374950408935,34.08362455368042
2011-02-16,35.6875,35.90000152587891,35.3849983215332,35.6875,35.6875,6031600,0.182465083032355,1.266715973065808,1.548344548676238,2.50649021595306,,35.34650039672852,34.66749992370605,34.29316660563151,,,35.29611405315197,34.78157868866705,34.36891290292201,,,34.64780724813547,34.48431783833336,0.1634894098021107,,-1.267949252955342,-1.267949252955342,-1.267949252955342,0.0,1.267949252955342,-1.267949252955342,-1.267949252955342,-1.267949252955342,0.0,0.5724983215332031,0.9946253776550312,35.90000152587891,34.31527379989623,34.52524890899658,34.73522401809692
2011-02-17,35.51499938964844,35.625,35.0525016784668,35.23500061035156,35.23500061035156,8726800,-1.267949252955342,1.378428519818596,1.611272320798555,2.017659889061972,,35.49550018310547,34.83675003051758,34.28266665140788,,,35.27574290555184,34.86401903806424,34.42478952920779,,,34.73814468847641,34.53992396959397,0.198220718882439,,1.518376154802545,1.518376154802545,1.518376154802545,0.0,-1.518376154802545,1.518376154802545,1.518376154802545,1.518376154802545,0.0,0.704998016357429,0.9877503395080586,35.625,33.71182569503785,33.91075077056885,34.10967584609985
2011-02-18,35.375,35.86249923706055,35.15750122070312,35.77000045776367,35.77000045776367,7945200,1.518376154802545,0.9976656404190004,1.44826745786604,2.034322984651507,,35.57400054931641,34.96500015258789,34.28050003051758,,,35.44049542295578,35.02874293255504,34.51157733105011,,,34.89689172990522,34.63104074649543,0.2658509834097913,-0.0837749438612742,-4.42409962961071,-4.42409962961071,-4.42409962961071,0.0,4.42409962961071,-4.42409962961071,-4.42409962961071,-4.42409962961071,-4.42409962961071,1.61000061035157,1.017250347137453,35.86249923706055,33.45194925308227,33.64949932098389,33.84704938888549
2011-02-22,35.20500183105469,35.42499923706055,33.81499862670898,34.1875,34.1875,10088800,-4.42409962961071,2.272943630757231,2.089053057576492,2.151201380628894,,35.30050048828125,34.96125030517578,34.23491668701172,,,35.02283028197053,34.87578967209048,34.49066911614365,,,34.78775454068904,34.59818587638465,0.1895686643043817,-0.02910622222814301,-2.471667190356469,-2.471667190356469,-2.471667190356469,0.0,2.471667190356469,-2.471667190356469,-2.471667190356469,-2.471667190356469,-2.471667190356469,2.087501525878899,1.054250431060793,35.42499923706055,33.62454847335815,33.82799854278564,34.03144861221313
2011-02-23,34.16249847412109,34.67250061035156,32.58499908447266,33.34249877929688,33.34249877929688,13047600,-2.471667190356469,2.30621448308009,2.231514767504161,2.108968405809331,,34.84449996948242,34.88800010681152,34.15766665140788,,,34.46271978107931,34.59700950976437,34.41659361054064,,,34.56540750047486,34.50517201734112,0.06023548313374505,-0.0112378811557654,-0.7123132952029272,0.7123132952029272,0.7123132952029272,0.0,-0.7123132952029272,-0.7123132952029272,0.7123132952029272,0.7123132952029272,0.7123132952029272,1.017498016357415,1.072250270843508,34.67250061035156,33.1056482887268,33.31649837493896,33.52734846115112
2011-02-24,33.66500091552734,34.04249954223633,33.02500152587891,33.58000183105469,33.58000183105469,17460000,0.7123132952029272,2.401155291574433,2.207529639901313,1.981950609280241,,34.42300033569336,34.88475036621094,34.10100008646647,,,34.16848046440444,34.41209902272625,34.36261994734799,,,34.41380662825637,34.43664089243102,-0.02283426417464085,-0.01355715775954049,-3.357649092402005,3.357649092402005,3.357649092402005,0.0,-3.357649092402005,-3.357649092402005,3.357649092402005,3.357649092402005,-3.357649092402005,2.677501678466797,1.161500358581545,34.04249954223633,32.31355001449585,32.52800006866455,32.74245012283325
2011-02-25,36.375,37.0,34.3224983215332,34.70750045776367,34.70750045776367,31779600,3.357649092402005,3.139529674096008,2.315229195311954,2.098128651055379,,34.31750030517578,34.90650024414062,34.07758344014486,,,34.34815379552418,34.46580837455123,34.38487030285869,,,34.45899029433442,34.45670456393714,0.002285730397282748,-0.01038858012817585,4.725201665398511,-4.725201665398511,-4.725201665398511,0.0,4.725201665398511,4.725201665398511,-4.725201665398511,-4.725201665398511,-4.725201665398511,2.264999389648438,1.217125320434572,37.0,31.48719875335693,31.71949882507324,31.95179889678955
2011-02-28,34.21250152587891,34.35499954223633,32.09000015258789,33.06750106811523,33.06750106811523,27566400,-4.725201665398511,3.478037738863609,2.579722962039159,2.32280880343466,,33.77700042724609,34.67550048828125,33.98108342488607,,,33.92126955305454,34.21157068247196,34.29987873932685,,,34.24491502876224,34.35380060128367,-0.1088855725214302,-0.03008797860682671,3.190444609051636,-3.190444609051636,-3.190444609051636,0.0,3.190444609051636,3.190444609051636,3.190444609051636,-3.190444609051636,3.190444609051636,1.410001754760739,1.237250423431398,34.35499954223633,34.32232429504394,34.56574935913086,34.80917442321777
2011-03-01,33.16500091552734,33.22000122070312,31.80999946594238,32.01250076293945,32.01250076293945,18276400,-3.190444609051636,3.256340699838653,2.66068354128637,2.397557360411723,,33.34200057983399,34.32125053405762,33.82758344014486,,,33.28501328968284,33.8117397880115,34.1523059666567,,,33.90146668017412,34.18037098362854,-0.278904303454425,-0.07985124357634636,0.03124447010417639,-0.03124447010417639,-0.03124447010417639,0.0,0.03124447010417639,0.03124447010417639,0.03124447010417639,-0.03124447010417639,0.03124447010417639,1.307498931884773,1.239500331878664,33.22000122070312,31.63304861068725,31.88049869537353,32.12794878005981
2011-03-02,32.125,33.05749893188477,31.75,32.00249862670898,32.00249862670898,15532800,-0.03124447010417639,3.212573997601876,2.65048715955983,2.353259172179524,,33.07400054931641,33.95925025939941,33.6915833791097,,,32.85750840202489,33.48278684959286,34.01360871891814,,,33.60931774887179,34.0190471053382,-0.4097293564664142,-0.1458268661543599,-1.609259359254823,1.609259359254823,1.609259359254823,0.0,-1.609259359254823,-1.609259359254823,-1.609259359254823,1.609259359254823,-1.609259359254823,0.8949966430663991,1.216250133514405,33.05749893188477,30.49310049057006,30.74100055694579,30.98890062332152
2011-03-03,32.48500061035156,32.91999816894531,32.02500152587891,32.51750183105469,32.51750183105469,13414000,1.609259359254823,3.338970949966633,2.759411008760424,2.302195669494679,,32.8615005493164,33.64225044250488,33.60183347066243,,,32.74417287836816,33.30728048258592,33.91708569389469,,,33.44134606920762,33.90782152946535,-0.4664754602577332,-0.2099565849750346,0.07688636725171005,-0.07688636725171005,-0.07688636725171005,0.0,0.07688636725171005,0.07688636725171005,0.07688636725171005,-0.07688636725171005,0.07688636725171005,0.9025001525878835,1.216625118255615,32.91999816894531,30.38174863815308,30.62499866485596,30.86824869155884
2011-03-04,32.90999984741211,32.98749923706055,32.08499908447266,32.49250030517578,32.49250030517578,15894000,-0.07688636725171005,2.59200035678446,2.767041861847685,2.299099343680648,,32.41850051879883,33.3680004119873,33.58666687011718,,,32.66028202063737,33.15913863214772,33.82517695913863,,,33.2953697978181,33.80298292025871,-0.5076131224406097,-0.2694878924681496,1.500343871606887,1.500343871606887,-1.500343871606887,0.0,1.500343871606887,1.500343871606887,1.500343871606887,-1.500343871606887,1.500343871606887,1.435001373291016,1.234000110626221,32.98749923706055,30.24342290878296,30.48674793243408,30.73007295608521
2011-03-07,32.24499893188477,32.7400016784668,31.30500030517578,32.00500106811523,32.00500106811523,14676400,-1.500343871606887,1.802205996946704,2.651643219841418,2.208351404038915,,32.20600051879883,32.99150047302246,33.551500193278,,,32.44185503646332,32.94929543868726,33.70774625649196,,,33.09685153170997,33.66979907935919,-0.5729475476492212,-0.330179823504364,0.5467931216022357,0.5467931216022357,-0.5467931216022357,0.0,0.5467931216022357,0.5467931216022357,0.5467931216022357,-0.5467931216022357,0.5467931216022357,0.7425003051757777,1.239625072479248,32.7400016784668,30.27269899368286,30.5194990158081,30.76629903793335
2011-03-08,31.86000061035156,32.29249954223633,31.54999923706055,31.82999992370605,31.82999992370605,9297200,-0.5467931216022357,1.127718140370397,2.376572026578582,2.206767771973732,,32.16950035095215,32.75575046539306,33.54725017547607,,,32.23790333221091,32.74578716323613,33.5866013317961,,,32.90195128432475,33.53351766042192,-0.6315663760971688,-0.3904571340229249,-0.3063143187113059,-0.3063143187113059,0.3063143187113059,0.0,-0.3063143187113059,-0.3063143187113059,-0.3063143187113059,0.3063143187113059,-0.3063143187113059,0.7299995422363317,1.236875057220459,32.29249954223633,30.01282651901245,30.2607515335083,30.50867654800415
2011-03-09,31.64500045776367,32.02000045776367,31.29000091552734,31.92749977111816,31.92749977111816,8771600,0.3063143187113059,1.143544911398259,2.306008581373237,2.211276341489647,,32.15450057983399,32.61425056457519,33.57841682434082,,,32.13443547851332,32.59700763739649,33.47956252142978,,,32.75203566690836,33.41455337232534,-0.6625177054169882,-0.4448692483017376,0.3993439353899799,0.3993439353899799,-0.3993439353899799,0.0,0.3993439353899799,0.3993439353899799,0.3993439353899799,-0.3993439353899799,0.3993439353899799,1.047500610351559,1.251249980926513,32.02000045776367,29.57137441635132,29.81874942779541,30.0661244392395
2011-03-10,31.42749977111816,31.98500061035156,30.9375,31.79999923706055,31.79999923706055,12660000,-0.3993439353899799,0.675678404320562,2.272523789320033,2.197535655265694,,32.01100006103515,32.43625030517578,33.56933352152507,,,32.0229567313624,32.4520970191536,33.37120359985757,,,32.60556852385485,33.29495676971314,-0.6893882458582894,-0.493773047813048,-0.5267341308290044,-0.5267341308290044,0.5267341308290044,0.0,-0.5267341308290044,-0.5267341308290044,-0.5267341308290044,0.5267341308290044,-0.5267341308290044,1.074998855590824,1.229249954223632,31.98500061035156,29.26725049972534,29.51750049591065,29.76775049209595
2011-03-11,31.25,32.3224983215332,31.24749946594238,31.96750068664551,31.96750068664551,8255200,0.5267341308290044,0.8000210095935006,1.87791373135727,2.10190339133403,,31.9060001373291,32.16225032806396,33.56625016530355,,,32.00447138312344,32.36398859506122,33.28064212158582,,,32.50740424120725,33.1966266894859,-0.6892224482786489,-0.5328629279061682,2.291389882099716,2.291389882099716,-2.291389882099716,0.0,2.291389882099716,2.291389882099716,2.291389882099716,-2.291389882099716,2.291389882099716,1.027498245239254,1.206124973297119,32.3224983215332,29.28065071105957,29.52650070190429,29.77235069274902
2011-03-14,31.40500068664551,32.0724983215332,31.04500007629395,31.23500061035156,31.23500061035156,12072400,-2.291389882099716,1.109493108748055,1.41332298145262,2.024932946785047,,31.75200004577637,31.9790002822876,33.510666847229,,,31.74798112553281,32.15871805238673,33.14866524989329,,,32.31164983646023,33.05132105399447,-0.7396712175342444,-0.5742245858317835,-0.4882348314645165,-0.4882348314645165,0.4882348314645165,0.0,-0.4882348314645165,-0.4882348314645165,-0.4882348314645165,0.4882348314645165,-0.4882348314645165,1.632499694824222,1.245124912261963,32.0724983215332,29.66902338027954,29.91024837493897,30.15147336959839
2011-03-15,30.13999938964844,31.6924991607666,30.05999946594238,31.38750076293945,31.38750076293945,11552400,0.4882348314645165,1.187909379248782,1.095410287070592,2.024548175185511,,31.66350021362305,31.9165002822876,33.48075021107991,,,31.62782100466836,32.01849672703268,33.03504173460595,,,32.16947305591857,32.92807510650891,-0.7586020505903477,-0.6111000787834964,1.107128120957044,1.107128120957044,-1.107128120957044,0.0,1.107128120957044,1.107128120957044,1.107128120957044,-1.107128120957044,1.107128120957044,1.27499961853027,1.246499824523925,31.6924991607666,29.33322351455688,29.58224849700928,29.83127347946167
2011-03-16,31.34749984741211,32.0625,30.78750038146973,31.04000091552734,31.04000091552734,16580000,-1.107128120957044,1.183490523686857,1.130199341482737,2.018622357487961,,31.48600044250488,31.82025051116943,33.41841691335042,,,31.43188097495469,31.84058839766807,32.90632942369765,,,31.99570811124299,32.7882177590288,-0.7925096477858062,-0.6473819925839583,1.473906070456375,1.473906070456375,-1.473906070456375,0.0,1.473906070456375,1.473906070456375,1.473906070456375,-1.473906070456375,1.473906070456375,1.037500381469719,1.272624683380126,32.0625,28.95019954681397,29.19949951171875,29.44879947662353
2011-03-17,31.47249984741211,31.55999946594238,30.52249908447266,30.58250045776367,30.58250045776367,12206000,-1.473906070456375,1.243827709205689,0.9593798124692422,2.015932368930708,,31.24250068664551,31.62675037384033,33.31216691335042,,,31.14875413589101,31.61184513586727,32.75640497428255,,,31.77829154916925,32.62483129226842,-0.8465397430991715,-0.6872135426870011,1.896509163817601,1.896509163817601,-1.896509163817601,0.0,1.896509163817601,1.896509163817601,1.896509163817601,-1.896509163817601,1.896509163817601,1.642499923706058,1.326124763488769,31.55999946594238,29.26272569656372,29.51725063323975,29.77177556991577
2011-03-18,31.03750038146973,31.0575008392334,29.41500091552734,30.00250053405762,30.00250053405762,18676400,-1.896509163817601,1.071714180476796,1.018318697377528,2.029297585152724,,30.84950065612793,31.37775039672852,33.19416694641113,,,30.76666960194655,31.31923702644733,32.5787337200745,,,31.50509293145976,32.43058456943799,-0.9254916379782259,-0.7348691617452461,-3.67469040431213,-3.67469040431213,3.67469040431213,0.0,-3.67469040431213,-3.67469040431213,-3.67469040431213,3.67469040431213,-3.67469040431213,1.8125,1.381499862670897,31.0575008392334,28.64252498626709,28.90774993896484,29.17297489166259
2011-03-21,30.19499969482422,31.53750038146973,29.72500038146973,31.10499954223633,31.10499954223633,13904000,3.67469040431213,2.275785836539062,1.702203022401499,2.207351841285445,,30.82350044250488,31.28775024414062,33.08141695658366,,,30.87944624870981,31.28028475659078,32.48365409569784,,,31.44354010234846,32.33239308594157,-0.8888529835931038,-0.7656659261148178,2.35492714056889,2.35492714056889,-2.35492714056889,0.0,2.35492714056889,2.35492714056889,2.35492714056889,-2.35492714056889,2.35492714056889,0.8624992370605398,1.344124794006346,31.53750038146973,28.01820114135742,28.29450111389161,28.57080108642578
2011-03-22,30.96500015258789,31.05249977111816,30.19000053405762,30.37249946594238,30.37249946594238,12389200,-2.35492714056889,2.452019329699425,1.826165448444638,2.066266000353862,,30.62050018310547,31.14200019836426,32.9530003229777,,,30.71046398778734,31.1152328855638,32.34745057119749,,,31.27876461982445,32.18721578075645,-0.9084511609319925,-0.7942229730782528,-0.5185652266773206,-0.5185652266773206,0.5185652266773206,0.0,-0.5185652266773206,-0.5185652266773206,-0.5185652266773206,0.5185652266773206,-0.5185652266773206,0.9524993896484304,1.287374687194822,31.05249977111816,28.58042583465577,28.84925079345704,29.11807575225831
