Date_MSI,Open_MSI,High_MSI,Low_MSI,Close_MSI,Adj Close_MSI,Volume_MSI,Daily Return(%)_MSI,Vol5_MSI,Vol10_MSI,Vol20_MSI,Vol60_MSI,SMA5_MSI,SMA10_MSI,SMA30_MSI,SMA60_MSI,SMA100_MSI,EMA5_MSI,EMA10_MSI,EMA30_MSI,EMA60_MSI,EMA100_MSI,Short12_MSI,Long26_MSI,MACD_MSI,SIGNAL9_MSI,Ret5/10_MSI,Ret10/30_MSI,Ret30/60_MSI,Ret30/100_MSI,Emaret5/10_MSI,Emaret10/30_MSI,Emaret30/60_MSI,Emaret30/100_MSI,RetMACD_MSI,DayRange_MSI,average20r_MSI,PRVHI_MSI,HitLevel_MSI,hitlevel_2_MSI,hitlevel_1.8_MSI,Hit?_MSI,Hit?_MSI.1,Hit?_MSI.2,HitAt_2.2_MSI,HitAt_2.0_MSI,HitAt_1.8_MSI,ExitPr_2.2_MSI,ExitPr_2.0_MSI,ExitPr_1.8_MSI,ret_2.2_MSI,Ret2.0_MSI,Ret_1.8_MSI
2011-01-31,37.9900016784668,38.91999816894531,37.86000061035156,38.77000045776367,31.78356170654297,3561000,2.1338287482265383,1.724741323041706,1.8900954485100459,,,38.650000762939456,38.115000534057614,,,,38.481014027368886,38.38795039972904,,,,38.408844901755614,,,,0.6448284680118894,0.6448284680118894,0.0,0.0,-0.6448284680118894,0.6448284680118894,0.6448284680118894,0.0,0.0,0.3999977111816406,0.9735004425048824,38.91999816894531,,,,,,,,,,,,,,,
2011-02-01,38.90999984741211,39.22999954223633,38.83000183105469,39.02000045776367,31.98851203918457,4397000,0.6448284680118894,1.744348192726137,1.8038370723352877,2.3204812724234807,,38.7140007019043,38.24600067138672,,,,38.66067617083382,38.50286859209897,,,,38.50286883344916,,,,-1.050742805233702,-1.050742805233702,0.0,0.0,1.050742805233702,-1.050742805233702,-1.050742805233702,0.0,0.0,0.7600021362304759,0.868000411987305,39.22999954223633,36.77829719543457,36.97299728393555,37.16769737243652,,,,,,,,,,0.0,0.0,0.0
2011-02-02,38.66999816894531,39.11000061035156,38.34999847412109,38.61000061035156,31.65239524841309,4227700,-1.050742805233702,1.6581084544288096,1.8096945399542046,1.471746889344378,,38.58800048828125,38.37300071716309,,,,38.64378431733974,38.52234714087217,,,,38.5193506452803,,,,0.4662012492367458,0.4662012492367458,0.0,0.0,-0.4662012492367458,0.4662012492367458,0.4662012492367458,0.0,0.0,0.6499977111816548,0.8320003509521492,39.11000061035156,37.32039863586426,37.49399871826172,37.66759880065918,,,,,,,,,,0.0,0.0,0.0
2011-02-03,38.5099983215332,39.02999877929688,38.38000106811523,38.79000091552734,31.79995727539062,3450500,0.4662012492367458,1.483588444108193,1.7637684931877973,1.476681917004025,,38.630000305175784,38.548000717163085,,,,38.69252318340227,38.57101146353674,,,,38.56098914839522,,,,1.3405528370470698,1.3405528370470698,0.0,0.0,-1.3405528370470698,1.3405528370470698,1.3405528370470698,0.0,0.0,0.9000015258789062,0.8235004425048835,39.02999877929688,37.279599838256836,37.44599990844726,37.6123999786377,,,,,,,,,,0.0,0.0,0.0
2011-02-04,38.65999984741211,39.33000183105469,38.43000030517578,39.31000137329102,32.22626495361328,4723700,1.3405528370470698,1.1820256510781637,1.7827339835266864,1.5106259998647977,,38.900000762939456,38.764000701904294,,,,38.89834924669853,38.70537326531025,,,,38.67622179837919,,,,2.7982661808515603,2.7982661808515603,0.0,0.0,-2.7982661808515603,2.7982661808515603,2.7982661808515603,0.0,0.0,1.1599998474121165,0.8255002975463878,39.33000183105469,37.218297805786136,37.382997894287115,37.547697982788094,,,,,,,,,,0.0,0.0,0.0
2011-02-07,39.40000152587891,40.5099983215332,39.34999847412109,40.40999984741211,33.12802505493164,5092200,2.7982661808515603,1.399829025844257,1.535631677477523,1.564964114936503,,39.22800064086914,38.9390007019043,,,,39.40223278026973,39.01530537114695,,,,38.94295688284579,,,,-1.3610473623789663,-1.3610473623789663,0.0,0.0,1.3610473623789663,-1.3610473623789663,-1.3610473623789663,0.0,0.0,0.6100006103515625,0.8080001831054691,40.5099983215332,37.513901176452634,37.67900123596191,37.84410129547119,,,,,,,,,,0.0,0.0,0.0
2011-02-08,40.38999938964844,40.45000076293945,39.84000015258789,39.86000061035156,32.67714691162109,3618700,-1.3610473623789663,1.7204053188203268,1.6391504708495412,1.5834366457075062,,39.396000671386716,39.055000686645506,,,,39.55482205696367,39.16888632372961,,,,39.084040533231295,38.58296863849346,0.5010718947378336,,-0.7777254604720425,-0.7777254604720425,0.0,0.0,0.7777254604720425,-0.7777254604720425,-0.7777254604720425,0.0,0.0,0.5099983215332102,0.7944999694824226,40.45000076293945,38.732397918701174,38.89399795532226,39.05559799194336,,,,,,,,,,0.0,0.0,0.0
2011-02-09,39.79000091552734,39.97999954223633,39.47000122070312,39.54999923706055,32.42300796508789,2107900,-0.7777254604720425,1.6647485287438901,1.6229191017825153,1.5931598197622014,,39.58400039672851,39.08600044250488,,,,39.5532144503293,39.23817958069887,,,,39.15572648766656,38.65460053468362,0.5011259529829459,,-0.4298310296451836,-0.4298310296451836,0.0,0.0,0.4298310296451836,-0.4298310296451836,-0.4298310296451836,0.0,0.0,0.7700004577636719,0.7950000762939464,39.97999954223633,38.70210083007812,38.86100082397461,39.01990081787109,,,,,,,,,,0.0,0.0,0.0
2011-02-10,39.27999877929688,39.70000076293945,38.93000030517578,39.38000106811523,32.28364944458008,3197800,-0.4298310296451836,1.7158322997332516,1.5157367238798827,1.5723696801055533,,39.70200042724609,39.16600036621094,,,,39.49547665625794,39.263965305683655,,,,39.190230269274046,38.7083339075304,0.4818963617436438,,-0.10157672534885773,-0.10157672534885773,0.0,0.0,0.10157672534885773,-0.10157672534885773,-0.10157672534885773,0.0,0.0,0.7000007629394602,0.8100002288818373,39.70000076293945,38.23099937438965,38.38999938964844,38.54899940490722,,,,,,,,,,0.0,0.0,0.0
2011-02-11,39.20999908447266,39.83000183105469,39.13000106811523,39.34000015258789,32.2508430480957,3523600,-0.10157672534885773,1.6185944360958444,1.3835787354630669,1.5698742652473783,,39.70800018310547,39.30400047302246,,,,39.443651155034594,39.277789823302605,,,,39.21327178978387,38.75512399975688,0.4581477900269846,,-0.7880055213233541,-0.7880055213233541,0.0,0.0,0.7880055213233541,-0.7880055213233541,-0.7880055213233541,0.0,0.0,0.6399993896484304,0.8055002212524431,39.83000183105469,37.91800025939941,38.08000030517578,38.24200035095215,,,,,,,,,,0.0,0.0,0.0
2011-02-14,39.34000015258789,39.47000122070312,38.83000183105469,39.02999877929688,31.9967098236084,3231900,-0.7880055213233541,0.46944697305004573,1.2729239817693554,1.568757764092404,,39.43199996948242,39.33000030517578,38.681906127929686,,,39.3057670297887,39.232736906210654,38.681906127929686,,,39.18507594201664,38.77548509453762,0.4095908474790164,,-0.5892891351007074,-0.5892891351007074,-0.5892891351007074,0.0,0.5892891351007074,-0.5892891351007074,-0.5892891351007074,-0.5892891351007074,0.0,0.7400016784667898,0.8130002975463881,39.47000122070312,38.05790134429931,38.2190013885498,38.38010143280029,,,,,,,,,,0.0,0.0,0.0
2011-02-15,38.81999969482422,39.29000091552734,38.54999923706055,38.79999923706055,31.80816268920898,2428200,-0.5892891351007074,0.2849407312297919,1.2712657260975708,1.533024721338012,,39.21999969482422,39.30800018310547,38.747666931152345,,,39.137177765545985,39.154057330001535,38.689525038196194,,,39.12583337202339,38.777300956946725,0.34853241507666866,,0.07731644300709445,-0.07731644300709445,-0.07731644300709445,0.0,0.07731644300709445,0.07731644300709445,-0.07731644300709445,-0.07731644300709445,0.0,0.45000076293946023,0.8105003356933611,39.29000091552734,37.68140056610106,37.84400062561034,38.00660068511962,,,,,,,,,,0.0,0.0,0.0
2011-02-16,38.97000122070312,39.11999893188477,38.66999816894531,38.77000045776367,31.78356170654297,1835600,-0.07731644300709445,0.30838716976191677,1.2223942245163038,1.5109753289157055,,39.06399993896484,39.32400016784668,38.714333597819014,,,39.01478532961855,39.08422880777647,38.69471700074894,,,39.07108984675267,38.77676017922946,0.29432966752320766,,-0.3868911772261887,0.3868911772261887,0.3868911772261887,0.0,-0.3868911772261887,-0.3868911772261887,0.3868911772261887,0.3868911772261887,0.0,0.4700012207031179,0.7930004119873061,39.11999893188477,37.506900177001945,37.66900024414061,37.831100311279286,,,,,,,,,,0.0,0.0,0.0
2011-02-17,38.65999984741211,38.97000122070312,38.5,38.91999816894531,31.90653228759766,2130100,0.3868911772261887,0.4638814242064023,1.2196337484607294,1.4927535392996623,,38.97199935913086,39.33699989318848,38.684000142415364,,,38.98318960939414,39.05436869162535,38.70925126966484,,,39.04784497324384,38.787370400689895,0.2604745725539459,,-0.23124397950178405,0.23124397950178405,0.23124397950178405,0.0,-0.23124397950178405,-0.23124397950178405,0.23124397950178405,0.23124397950178405,0.0,0.6899986267089915,0.7980003356933612,38.97000122070312,37.3753980255127,37.53399810791016,37.69259819030762,,,,,,,,,,0.0,0.0,0.0
2011-02-18,39.0,39.45999908447266,38.77000045776367,39.0099983215332,31.98031044006348,2477000,0.23124397950178405,0.5092672135701826,1.1357739442071129,1.4927363109976708,,38.90599899291992,39.306999588012694,38.66166674296061,,,38.99212584677383,39.04630135160859,38.72865430526925,,,39.042022411442204,38.8038613577894,0.23816105365280293,0.3881478395307833,2.486535369755286,-2.486535369755286,-2.486535369755286,0.0,2.486535369755286,2.486535369755286,-2.486535369755286,-2.486535369755286,2.486535369755286,0.8400001525878835,0.7625003814697277,39.45999908447266,37.21440048217772,37.37400054931639,37.53360061645507,,,,,,,,,,0.0,0.0,0.0
2011-02-22,38.58000183105469,38.79999923706055,37.95999908447266,38.04000091552734,31.18510627746582,3728700,-2.486535369755286,1.167690600181041,0.8446401851375059,1.3217717089135637,,38.70799942016602,39.06999969482422,38.63300005594889,,,38.674750869691664,38.86333763595745,38.68422505431816,,,38.88786525822453,38.74727910280703,0.14058615541750186,0.33863550270812703,1.7087316252234332,-1.7087316252234332,-1.7087316252234332,0.0,1.7087316252234332,1.7087316252234332,-1.7087316252234332,-1.7087316252234332,1.7087316252234332,1.039997100830064,0.7640001296997074,38.79999923706055,37.78249824523926,37.93499832153321,38.087498397827154,,,1.0,,,38.087498397827154,,,38.04000091552734,0.0,0.0,-0.12470622723420301
2011-02-23,37.90000152587891,38.09999847412109,37.06000137329102,37.38999938964844,30.65223693847656,5875200,-1.7087316252234332,1.2884835910320755,0.8856404518756134,1.3702964005432767,,38.42599945068359,38.82299957275391,38.59500007629394,,,38.246500376343924,38.59545795481036,38.60072662433947,,,38.65742435536667,38.64673986479528,0.010684490571392757,0.27304530028078017,-0.3744300399405836,0.3744300399405836,0.3744300399405836,0.0,-0.3744300399405836,-0.3744300399405836,-0.3744300399405836,0.3744300399405836,-0.3744300399405836,0.5100021362304759,0.7495000839233399,38.09999847412109,37.11919895172119,37.271998977661134,37.42479900360107,1.0,1.0,1.0,37.11919895172119,37.271998977661134,37.42479900360107,37.38999938964844,37.38999938964844,37.38999938964844,0.7295427853372162,0.3165926572868455,-0.09298543981301648
2011-02-24,37.45999908447266,37.70000076293945,37.18999862670898,37.52999877929688,30.76701164245605,3264400,0.3744300399405836,1.3596432037656179,0.9382584866936104,1.3275327377454396,,38.177999114990236,38.62099952697754,38.56666666666667,,,38.00766651066158,38.401738104717,38.531647408530276,,,38.48397426674055,38.56401830290651,-0.08004403616595823,0.2024274329914325,-1.62536805273774,1.62536805273774,1.62536805273774,0.0,-1.62536805273774,-1.62536805273774,-1.62536805273774,1.62536805273774,-1.62536805273774,0.6499977111816406,0.7359998703002933,37.70000076293945,36.451098289489735,36.600998306274406,36.750898323059076,,,,,,,,,,0.0,0.0,0.0
2011-02-25,37.77000045776367,38.13999938964844,37.4900016784668,38.13999938964844,31.2670955657959,2741000,1.62536805273774,1.6708140936636495,1.1590424180481316,1.3409964855155285,,38.02199935913086,38.49699935913086,38.57266667683919,,,38.05177747032387,38.354149247431806,38.50637979440887,,,38.431055054880225,38.532609494517025,-0.1015544396368,0.14163105846578602,-1.3109596434228177,-1.3109596434228177,1.3109596434228177,0.0,-1.3109596434228177,-1.3109596434228177,-1.3109596434228177,1.3109596434228177,-1.3109596434228177,0.5400009155273509,0.7044998168945327,38.13999938964844,36.08080104827881,36.228001022338866,36.375200996398924,,,,,,,,,,0.0,0.0,0.0
2011-02-28,38.31000137329102,38.70999908447266,38.16999816894531,38.63999938964844,31.67699432373047,3977400,1.3109596434228177,1.8334929052650026,1.2686137681144032,1.3211293321366175,,37.94799957275391,38.42699928283692,38.59900004069011,,,38.24785144343206,38.4061220005621,38.51500041345659,,,38.46320033715225,38.54056430156379,-0.07736396441153914,0.09783205389032099,1.1645982661687473,1.1645982661687473,-1.1645982661687473,0.0,1.1645982661687473,1.1645982661687473,1.1645982661687473,-1.1645982661687473,1.1645982661687473,0.8400001525878906,0.6934999465942397,38.70999908447266,36.590099792480466,36.73099975585937,36.87189971923828,,,,,,,,,,0.0,0.0,0.0
2011-03-01,38.68000030517578,38.86000061035156,38.02000045776367,38.18999862670898,31.30807304382324,3846900,-1.1645982661687473,1.4780408158344516,1.2942591246665942,1.2578560035541455,,37.97799911499023,38.34299926757812,38.59600003560384,,,38.22856717119103,38.36682684167971,38.49403255624706,,,38.421169304776356,38.514596473796765,-0.09342716902040848,0.0595802093081751,-2.880341263089362,-2.880341263089362,2.880341263089362,0.0,-2.880341263089362,-2.880341263089362,-2.880341263089362,2.880341263089362,-2.880341263089362,1.450000762939446,0.74600009918213,38.86000061035156,37.18429920196534,37.32299919128418,37.461699180603034,,,,,,,,,,0.0,0.0,0.0
2011-03-02,37.93000030517578,39.38000106811523,37.93000030517578,39.29000091552734,32.20985412597656,5178600,2.880341263089362,1.508322523364821,1.6082010230290908,1.4141354362914853,,38.35799942016602,38.39199943542481,38.64866676330566,,,38.58237841930314,38.53467667328837,38.545385353619984,,,38.55483570643035,38.57203383985088,-0.01719813342052845,0.04422454076243439,-2.4942721287874576,-2.4942721287874576,2.4942721287874576,0.0,-2.4942721287874576,2.4942721287874576,-2.4942721287874576,2.4942721287874576,-2.4942721287874576,1.2000007629394602,0.7680000305175791,39.38000106811523,37.218800392150875,37.3680004119873,37.51720043182373,,,,,,,,,,0.0,0.0,0.0
2011-03-03,39.40999984741211,40.56000137329102,39.36000061035156,40.27000045776367,33.01325988769531,4480800,2.4942721287874576,1.582754064429585,1.7677742671098777,1.489846738507288,,38.905999755859376,38.541999435424806,38.74633344014486,,,39.144919098789984,38.85019008864751,38.656650844209906,,,38.81870720663548,38.69780914488146,0.12089806175401918,0.05955924496075135,-0.29798592133272217,0.29798592133272217,-0.29798592133272217,0.0,0.29798592133272217,-0.29798592133272217,-0.29798592133272217,-0.29798592133272217,-0.29798592133272217,0.32999801635741477,0.7520000457763671,40.56000137329102,37.69040100097655,37.84400100708007,37.99760101318358,,,,,,,,,,0.0,0.0,0.0
2011-03-04,40.15000152587891,40.22999954223633,39.90000152587891,40.15000152587891,32.91487884521484,5786800,-0.29798592133272217,1.7482517453884734,1.7813109960482385,1.4930283975830594,,39.30800018310547,38.66499977111816,38.85000012715658,,,39.47994657448629,39.0865194408714,38.75299604947888,,,39.02352171728832,38.80537895088127,0.21814276640704833,0.09127594925001076,0.17434543502840427,-0.17434543502840427,0.17434543502840427,0.0,-0.17434543502840427,0.17434543502840427,0.17434543502840427,0.17434543502840427,0.17434543502840427,0.6300010681152273,0.7385000228881833,40.22999954223633,38.90560127258301,39.05600128173829,39.20640129089356,,,,,,,,,,0.0,0.0,0.0
2011-03-07,40.06000137329102,40.5,39.86999893188477,40.22000122070312,32.97225952148438,5009800,0.17434543502840427,1.7785913504217117,1.7817376778747755,1.4680034675809144,,39.624000549316406,38.78600006103515,38.95233345031738,,,39.72663145655857,39.29260703720444,38.84764154439658,,,39.20759548704444,38.910165785682885,0.29742970136155833,0.1325066996723203,3.406262780468465,-3.406262780468465,3.406262780468465,0.0,-3.406262780468465,3.406262780468465,3.406262780468465,3.406262780468465,3.406262780468465,1.7299995422363281,0.7670000076293938,40.5,38.60529949188233,38.752999496459964,38.9006995010376,,,,,,,,,,0.0,0.0,0.0
2011-03-08,40.61000061035156,41.81999969482422,40.09000015258789,41.59000015258789,34.09539794921875,5186000,3.406262780468465,1.6770533212454375,1.723851439755823,1.5312172061984695,,40.30400085449219,39.140999984741214,39.05000012715657,,,40.34775435523501,39.71031487636507,39.02456790621538,,,39.574119281743435,39.10867203508325,0.4654472466601831,0.19909480906989285,-0.7694149883389869,-0.7694149883389869,-0.7694149883389869,0.0,0.7694149883389869,-0.7694149883389869,-0.7694149883389869,-0.7694149883389869,-0.7694149883389869,0.520000457763679,0.7624999999999996,41.81999969482422,38.812599983215335,38.96599998474121,39.11939998626709,,,,,,,,,,0.0,0.0,0.0
2011-03-09,41.31999969482422,41.52999877929688,41.0099983215332,41.27000045776367,33.83305740356445,2355300,-0.7694149883389869,1.8384940092875914,1.5853644659013222,1.505891089127919,,40.70000076293945,39.52900009155273,39.13566678365071,,,40.65516972274457,39.993894072983,39.169434522444305,,,39.835024078054246,39.26877043676328,0.5662536412909631,0.2725265755141069,-2.3503785072545336,-2.3503785072545336,-2.3503785072545336,0.0,2.3503785072545336,-2.3503785072545336,-2.3503785072545336,-2.3503785072545336,-2.3503785072545336,0.6299972534179759,0.7684999465942379,41.52999877929688,40.14249969482422,40.29499969482422,40.44749969482422,,,,,,,,,,0.0,0.0,0.0
2011-03-10,40.7599983215332,40.86999893188477,40.2400016784668,40.29999923706055,33.03785705566406,3016900,-2.3503785072545336,2.11144464631141,1.907009948787832,1.5970863101161685,,40.70600051879883,39.8060001373291,39.17100003560384,,,40.536779560849894,40.04954955736073,39.24237418145181,,,39.90655871790137,39.345157755303816,0.5614009625975527,0.3303014529307961,2.3325123057119272,2.3325123057119272,2.3325123057119272,0.0,-2.3325123057119272,2.3325123057119272,2.3325123057119272,2.3325123057119272,2.3325123057119272,1.6500015258788991,0.8124999999999993,40.86999893188477,39.83929889678956,39.99299888610841,40.146698875427255,,,,,,,,,,0.0,0.0,0.0
2011-03-11,40.0099983215332,41.36000061035156,39.70999908447266,41.2400016784668,33.8084716796875,4013800,2.3325123057119272,2.3253698358463204,1.956335628211537,1.6662532742420135,,40.9240005493164,40.11600036621094,39.259666697184244,,,40.77118693338886,40.26599539756183,39.371253374807615,,,40.111703788757595,39.485516564426995,0.6261872243306001,0.38947860721075694,-0.6062075407977878,-0.6062075407977878,-0.6062075407977878,0.0,0.6062075407977878,-0.6062075407977878,-0.6062075407977878,-0.6062075407977878,-0.6062075407977878,0.8499984741210938,0.819999885559081,41.36000061035156,39.08249893188477,39.24499893188477,39.407498931884774,,,,,,,,,,0.0,0.0,0.0
2011-03-14,40.72999954223633,41.29999923706055,40.45000076293945,40.9900016784668,33.60351943969727,4110100,-0.6062075407977878,2.3831048049218424,1.9944446387311552,1.6755586262497204,,41.07800064086914,40.35100059509277,39.360666783650714,,,40.844125181748176,40.39763290318091,39.47568874923724,,,40.24682654102055,39.596959906207715,0.6498666348128381,0.44155621273117324,-1.1710254629868753,-1.1710254629868753,-1.1710254629868753,0.0,1.1710254629868753,-1.1710254629868753,-1.1710254629868753,-1.1710254629868753,-1.1710254629868753,1.2299995422363281,0.8494998931884759,41.29999923706055,39.556000862121586,39.7200008392334,39.884000816345214,,,,,,,,,,0.0,0.0,0.0
