Date_GLW,Open_GLW,High_GLW,Low_GLW,Close_GLW,Adj Close_GLW,Volume_GLW,Daily Return(%)_GLW,Vol5_GLW,Vol10_GLW,Vol20_GLW,Vol60_GLW,SMA5_GLW,SMA10_GLW,SMA30_GLW,SMA60_GLW,SMA100_GLW,EMA5_GLW,EMA10_GLW,EMA30_GLW,EMA60_GLW,EMA100_GLW,Short12_GLW,Long26_GLW,MACD_GLW,SIGNAL9_GLW,Ret5/10_GLW,Ret10/30_GLW,Ret30/60_GLW,Ret30/100_GLW,Emaret5/10_GLW,Emaret10/30_GLW,Emaret30/60_GLW,Emaret30/100_GLW,RetMACD_GLW,DayRange_GLW,average20r_GLW,PRVHI_GLW,HitLevel_GLW,hitlevel_2_GLW,hitlevel_1.8_GLW,Hit?_GLW,Hit?_GLW.1,Hit?_GLW.2,HitAt_2.2_GLW,HitAt_2.0_GLW,HitAt_1.8_GLW,ExitPr_2.2_GLW,ExitPr_2.0_GLW,ExitPr_1.8_GLW,ret_2.2_GLW,Ret2.0_GLW,Ret_1.8_GLW
2011-01-18,19.96999931335449,20.0,19.6200008392334,19.84000015258789,15.16232395172119,10718500,0.1514421375784939,1.1129768658501975,1.1988232862578279,,,19.78199996948242,19.542999839782716,,,,19.752576104309334,19.543818109685724,,,,,,,,-0.9072595957228476,-0.9072595957228476,0.0,0.0,0.9072595957228476,-0.9072595957228476,-0.9072595957228476,0.0,0.0,0.32999992370605824,,,,,,,,,,,,,,,,,
2011-01-19,19.90999984741211,19.90999984741211,19.57999992370605,19.65999984741211,15.02476215362549,10934700,-0.9072595957228476,1.2453099070201772,1.2270319078529648,,,19.818000030517577,19.601999855041505,,,,19.72171735201026,19.564942061999613,,,,19.523333231608074,,,,-1.4242151008071597,-1.4242151008071597,0.0,0.0,1.4242151008071597,-1.4242151008071597,-1.4242151008071597,0.0,0.0,0.3599987030029297,,,,,,,,,,,,,,,,,
2011-01-20,19.5,19.54999923706055,19.19000053405762,19.3799991607666,14.81077671051025,12951900,-1.4242151008071597,0.6179021170644623,1.3274608119473028,,,19.707999801635744,19.641999816894533,,,,19.607811288262376,19.531316079957247,,,,19.501281836094,,,,-0.2579940104526436,-0.2579940104526436,0.0,0.0,0.2579940104526436,-0.2579940104526436,-0.2579940104526436,0.0,0.0,0.30999946594237926,,,,,,,,,,,,,,,,,
2011-01-21,19.54000091552734,19.55999946594238,19.25,19.32999992370605,14.77257347106934,12027700,-0.2579940104526436,0.630114274942854,0.972934781021576,,,19.60399971008301,19.623999786376952,,,,19.515207500076936,19.494713142457027,,,,19.474930772649703,,,,-1.6037220236209664,1.6037220236209664,0.0,0.0,-1.6037220236209664,1.6037220236209664,1.6037220236209664,0.0,0.0,0.5400009155273509,,,,,,,,,,,,,,,,,
2011-01-24,19.28000068664551,19.78000068664551,19.23999977111816,19.63999938964844,15.00947952270508,17778900,1.6037220236209664,1.1590638217852958,1.1059743920180092,,,19.56999969482422,19.641999816894533,,,,19.556804796600773,19.521128823764556,,,,19.500325944495664,,,,-7.9938887149442115,7.9938887149442115,0.0,0.0,-7.9938887149442115,7.9938887149442115,7.9938887149442115,0.0,0.0,0.8199996948242188,,,,,,,,,,,,,,,,,
2011-01-25,20.64999961853027,21.31999969482422,20.5,21.20999908447266,16.20931243896484,53384200,7.9938887149442115,3.8590620526826327,2.7342028591907774,,,19.843999481201173,19.812999725341797,,,,20.107869559224735,19.8281961438933,,,,19.7633525814152,,,,2.687419268160819,2.687419268160819,0.0,0.0,-2.687419268160819,2.687419268160819,2.687419268160819,0.0,0.0,0.7699985504150391,,,,,,,,,,,,,,,,,
2011-01-26,21.35000038146973,21.96999931335449,21.20000076293945,21.78000068664551,16.64492797851562,28785100,2.687419268160819,3.650595527217821,2.765375402932667,,,20.26799964904785,20.042999839782716,,,,20.66524660169833,20.183069697120978,,,,20.07360613606602,,,,1.744716018303874,1.744716018303874,0.0,0.0,-1.744716018303874,1.744716018303874,1.744716018303874,0.0,0.0,0.6000003814697301,,,,,,,,,,,,,,,,,
2011-01-27,21.79999923706055,22.22999954223633,21.6299991607666,22.15999984741211,16.93533515930176,15827200,1.744716018303874,3.117481660835976,2.744849836833448,,,20.82399978637695,20.265999794006348,,,,21.163497683602923,20.542511542628453,,,,20.39458978396542,,,,-1.6245515019423638,-1.6245515019423638,0.0,0.0,1.6245515019423638,-1.6245515019423638,-1.6245515019423638,0.0,0.0,0.7099990844726598,,,,,,,,,,,,,,,,,
2011-01-28,22.04000091552734,22.25,21.54000091552734,21.79999923706055,16.66021537780762,18323600,-1.6245515019423638,3.4857508077422366,2.844574211849398,,,21.317999649047856,20.46099967956543,,,,21.3756648680888,20.771145668888835,,,,20.610806622903134,,,,1.8807333108301179,1.8807333108301179,0.0,0.0,-1.8807333108301179,1.8807333108301179,1.8807333108301179,0.0,0.0,0.49000167846678977,,,,,,,,,,,,,,,,,
2011-01-31,21.82999992370605,22.29000091552734,21.79999923706055,22.20999908447266,16.97354888916016,14899800,1.8807333108301179,3.4704887847501142,2.8248990269622976,,,21.831999588012696,20.700999641418456,,,,21.653776273550086,21.032755380813164,,,,20.856836232375368,,,,2.161195269569088,2.161195269569088,0.0,0.0,-2.161195269569088,2.161195269569088,2.161195269569088,0.0,0.0,0.7800006866455007,0.46799993515014704,22.29000091552734,,,,,,,,,,,,,,,
2011-02-01,22.32999992370605,23.04000091552734,22.26000022888184,22.69000053405762,17.34038162231445,17601000,2.161195269569088,1.7124677180973782,2.8146864594487533,2.1728517545355786,,22.12799987792969,20.98599967956543,,,,21.999184360385932,21.334072681403065,,,,21.138861509557252,,,,0.4407244562185849,0.4407244562185849,0.0,0.0,-0.4407244562185849,0.4407244562185849,0.4407244562185849,0.0,0.0,0.4799995422363317,0.4824998855590826,23.04000091552734,21.260401058197015,21.354001045227047,21.447601032257076,,,,,,,,,,0.0,0.0,0.0
2011-02-02,22.60000038146973,23.0,22.52000045776367,22.79000091552734,17.41680908203125,9478300,0.4407244562185849,1.5690902226903196,2.723469424019579,2.1473481931797127,,22.329999923706055,21.298999786376953,,,,22.2627898787664,21.598786905789293,,,,21.392882956629574,,,,-0.9653409910713503,-0.9653409910713503,0.0,0.0,0.9653409910713503,-0.9653409910713503,-0.9653409910713503,0.0,0.0,0.5,0.4979998588562017,23.0,21.97850116729736,22.075001144409175,22.17150112152099,,,,,,,,,,0.0,0.0,0.0
2011-02-03,22.70999908447266,22.70999908447266,22.20999908447266,22.56999969482422,17.24867630004883,18675500,-0.9653409910713503,1.6775505314597763,2.6717142770085887,2.1668806394998255,,22.41199989318848,21.617999839782716,,,,22.365193150785675,21.77537104925019,,,,21.57397783942875,,,,3.5445332531069416,3.5445332531069416,0.0,0.0,-3.5445332531069416,3.5445332531069416,3.5445332531069416,0.0,0.0,0.9799995422363317,0.5154997825622564,22.70999908447266,21.904400310516355,22.004000282287596,22.103600254058836,,,,,,,,,,0.0,0.0,0.0
2011-02-04,22.81999969482422,23.43000030517578,22.45000076293945,23.3700008392334,17.86006355285645,26440300,3.5445332531069416,1.7265448323880779,2.653735335985289,2.2077474033459104,,22.726000213623045,22.02199993133545,,,,22.70012904693492,22.065303738338045,,,,21.850289070167925,,,,-2.9097145090136145,-2.9097145090136145,0.0,0.0,2.9097145090136145,-2.9097145090136145,-2.9097145090136145,0.0,0.0,0.5,0.5154997825622564,23.43000030517578,21.575899562835694,21.678999519348146,21.782099475860598,,,,,,,,,,0.0,0.0,0.0
2011-02-07,22.75,23.04999923706055,22.54999923706055,22.69000053405762,17.34038162231445,23725400,-2.9097145090136145,2.5394483393818152,3.0697602893269385,2.357389027130393,,22.82200050354004,22.327000045776366,,,,22.69675287597582,22.178884973923424,,,,21.979475449227877,,,,-0.3525778837509596,-0.3525778837509596,0.0,0.0,0.3525778837509596,-0.3525778837509596,-0.3525778837509596,0.0,0.0,0.49000167846678977,0.5204998970031738,23.04999923706055,22.295900783538816,22.399000740051267,22.50210069656372,,,,,,,,,,0.0,0.0,0.0
2011-02-08,22.73999977111816,22.95000076293945,22.45999908447266,22.61000061035156,17.27924346923828,14743500,-0.3525778837509596,2.359493470656808,2.0824266851380324,2.368031979400524,,22.80600051879883,22.467000198364257,,,,22.667835454101066,22.257269635092175,,,,22.07647932016998,20.71192301236666,1.3645563078033192,,0.8403300379479167,0.8403300379479167,0.0,0.0,-0.8403300379479167,0.8403300379479167,0.8403300379479167,0.0,0.0,0.31999969482421875,0.5184998512268069,22.95000076293945,21.904899463653567,22.008999443054204,22.113099422454837,,,,,,,,,,0.0,0.0,0.0
2011-02-09,22.56999969482422,22.79999923706055,22.47999954223633,22.79999923706055,17.42444801330566,13567500,0.8403300379479167,2.386815829899265,1.9610671891377585,2.359145264798391,,22.80800018310547,22.569000053405762,,,,22.711890048420898,22.35594774454097,,,,22.187790076614686,20.866595325306946,1.3211947513077398,,-2.8070149608081825,-2.8070149608081825,0.0,0.0,2.8070149608081825,-2.8070149608081825,-2.8070149608081825,0.0,0.0,0.4799995422363281,0.5129998207092289,22.79999923706055,21.809301090240474,21.913001060485836,22.0167010307312,,,,,,,,,,0.0,0.0,0.0
2011-02-10,22.55999946594238,22.56999969482422,22.09000015258789,22.15999984741211,16.93533515930176,21476100,-2.8070149608081825,2.70057784896972,2.152745670460907,2.4637110549765535,,22.726000213623045,22.569000053405762,,,,22.527926648084637,22.320320854153902,,,,22.18351465673737,20.962403067685106,1.2211115890522635,,0.9025305248944127,0.9025305248944127,0.0,0.0,-0.9025305248944127,0.9025305248944127,0.9025305248944127,0.0,0.0,0.6700000762939382,0.5364998817443848,22.56999969482422,21.671399631500247,21.773999595642092,21.876599559783937,,,,,,,,,,0.0,0.0,0.0
2011-02-11,22.03000068664551,22.39999961853027,21.72999954223633,22.36000061035156,17.08818817138672,14773600,0.9025305248944127,1.8872711935963928,2.0854074511820655,2.4541689918743477,,22.52400016784668,22.625000190734863,,,,22.47195130217361,22.327535355280745,,,,22.210666341908784,21.065928811586325,1.144737530322459,,0.5366763683264126,-0.5366763683264126,0.0,0.0,0.5366763683264126,-0.5366763683264126,-0.5366763683264126,0.0,0.0,0.3199996948242223,0.5414999008178709,22.39999961853027,21.389699954986572,21.49699993133545,21.604299907684325,,,,,,,,,,0.0,0.0,0.0
2011-02-14,22.44000053405762,22.47999954223633,22.15999984741211,22.23999977111816,16.99648094177246,8795600,-0.5366763683264126,1.5040961180109373,2.017405117831039,2.461244286691403,,22.43400001525879,22.628000259399414,20.935666592915855,,,22.39463412515513,22.31161979452391,20.935666592915855,,,22.215179177171763,21.152897030810905,1.0622821463608574,,1.7535943959626328,-1.7535943959626328,-1.7535943959626328,0.0,1.7535943959626328,-1.7535943959626328,-1.7535943959626328,-1.7535943959626328,0.0,0.3500003814697301,0.5399999618530273,22.47999954223633,21.208699836730954,21.31699981689453,21.425299797058102,,,,,,,,,,0.0,0.0,0.0
2011-02-15,22.17000007629395,22.17000007629395,21.81999969482422,21.85000038146973,16.69842720031738,12609700,-1.7535943959626328,1.6211670261945954,1.936493195357354,2.5161069785278634,,22.28199996948242,22.544000244140626,21.024333254496256,,,22.213089543926664,22.227688992150423,20.994655869596752,,,22.158997823986834,21.204534316044892,0.9544635079419415,,-1.9679647490553385,1.9679647490553385,1.9679647490553385,0.0,-1.9679647490553385,-1.9679647490553385,1.9679647490553385,1.9679647490553385,0.0,0.639999389648441,0.5554999351501465,22.17000007629395,21.291999626159672,21.399999618530277,21.50799961090088,,,,,,,,,,0.0,0.0,0.0
2011-02-16,22.02000045776367,22.63999938964844,22.0,22.28000068664551,17.02704620361328,15318600,1.9679647490553385,1.9324967839105742,2.0627406205671637,2.5128227590864314,,22.178000259399415,22.49300022125244,21.13133328755697,,,22.235393258166283,22.23720020933135,21.077581341664416,,,22.177613649011246,21.284198491644936,0.8934151573663094,,-3.052057346814783,3.052057346814783,3.052057346814783,0.0,-3.052057346814783,-3.052057346814783,3.052057346814783,3.052057346814783,0.0,0.9199981689453196,0.583499908447266,22.63999938964844,20.947900218963625,21.059000205993655,21.170100193023686,,,,,,,,,,0.0,0.0,0.0
2011-02-17,22.31999969482422,23.20999908447266,22.29000091552734,22.95999908447266,17.54672241210938,27756700,3.052057346814783,1.9187835458326252,2.278551233329961,2.517057957190912,,22.338000106811524,22.532000160217287,21.263999938964844,,,22.476928533601743,22.368618186629767,21.199027647652045,,,22.297980639082233,21.408331868891434,0.8896487701907994,,-1.1759602287888036,1.1759602287888036,1.1759602287888036,0.0,-1.1759602287888036,1.1759602287888036,1.1759602287888036,1.1759602287888036,0.0,0.5799999237060618,0.5969999313354502,23.20999908447266,21.356299591064456,21.47299957275391,21.589699554443364,,,,,,,,,,0.0,0.0,0.0
2011-02-18,23.04000091552734,23.38999938964844,22.80999946594238,23.22999954223633,17.7530689239502,20012300,1.1759602287888036,1.9289258690248923,1.9974159244508283,2.5033032314640615,,22.511999893188477,22.518000030517577,21.38799991607666,,,22.727952203146607,22.525232978558233,21.330058092463936,,,22.4413681626444,21.543270215065128,0.8980979475792736,1.0832786342138847,2.7120067721962258,-2.7120067721962258,-2.7120067721962258,0.0,2.7120067721962258,-2.7120067721962258,-2.7120067721962258,-2.7120067721962258,2.7120067721962258,0.46000099182128906,0.592999935150147,23.38999938964844,21.89659923553467,22.01599922180176,22.13539920806885,,,,,,,,,,0.0,0.0,0.0
2011-02-22,22.68000030517578,22.92000007629395,22.45999908447266,22.60000038146973,17.2715950012207,18344500,-2.7120067721962258,2.4699216591877557,1.9666187359368505,2.6271423686087165,,22.58400001525879,22.50900001525879,21.49266662597656,,,22.685301595920983,22.538827051814867,21.411989853044957,,,22.46577311938676,21.62154652368769,0.8442265956990695,1.0354682265109219,-0.9734567123437429,-0.9734567123437429,-0.9734567123437429,0.0,0.9734567123437429,-0.9734567123437429,-0.9734567123437429,-0.9734567123437429,0.9734567123437429,0.38999938964844105,0.5714999198913582,22.92000007629395,22.085399532318117,22.203999519348148,22.322599506378175,,,,,,,,,,0.0,0.0,0.0
2011-02-23,22.54000091552734,22.63999938964844,22.25,22.3799991607666,17.10346603393555,16453500,-0.9734567123437429,2.324482711023594,1.9878901830212687,2.017942889589963,,22.689999771118167,22.485999870300294,21.588666598002117,,,22.58353411753619,22.509949253442453,21.474442066446354,,,22.45257712575289,21.67772820050835,0.7748489252445374,0.983344366257645,1.697949429691674,1.697949429691674,1.697949429691674,0.0,-1.697949429691674,1.697949429691674,1.697949429691674,1.697949429691674,-1.697949429691674,0.49000167846678977,0.5575000762939457,22.63999938964844,21.66270025253296,21.77700023651123,21.891300220489505,,,,,,,,,,0.0,0.0,0.0
2011-02-24,22.32999992370605,22.79000091552734,22.29999923706055,22.76000022888184,17.43282508850098,12076800,1.697949429691674,2.2847098432662785,2.0497545407007487,1.967524336561707,,22.785999679565432,22.481999969482423,21.697999954223633,,,22.64235615465141,22.555413067158707,21.557381302732516,,,22.49987298777273,21.757896498906387,0.7419764888663423,0.9350707907793845,-0.7029870202245156,-0.7029870202245156,-0.7029870202245156,0.0,0.7029870202245156,-0.7029870202245156,-0.7029870202245156,-0.7029870202245156,0.7029870202245156,0.5599994659423899,0.5555000305175787,22.79000091552734,21.41349922180176,21.52499923706055,21.63649925231934,,,,,,,,,,0.0,0.0,0.0
2011-02-25,22.92000007629395,22.92000007629395,22.36000061035156,22.60000038146973,17.31027221679688,13594800,-0.7029870202245156,1.7751012213617696,1.8251282134784799,1.9449118145010207,,22.713999938964843,22.526000022888184,21.786999956766763,,,22.62823756359085,22.563519851578892,21.62464704974782,,,22.515277202187654,21.820274564281448,0.6950026379062066,0.887057160204749,2.0353941447267108,2.0353941447267108,2.0353941447267108,0.0,-2.0353941447267108,2.0353941447267108,2.0353941447267108,2.0353941447267108,-2.0353941447267108,0.3499984741210902,0.5375000000000002,22.92000007629395,21.567900848388668,21.679000854492184,21.7901008605957,,,,,,,,,,0.0,0.0,0.0
2011-02-28,22.79999923706055,23.1299991607666,22.78000068664551,23.05999946594238,17.6626091003418,13143000,2.0353941447267108,1.9834829231676023,1.906128845746717,1.9446760600718247,,22.679999923706056,22.595999908447265,21.893999926249187,,,22.77215819770803,22.653788872372253,21.717250431437797,,,22.59908062738069,21.912106038478555,0.6869745889021353,0.8470406459442263,-4.466603656336102,-4.466603656336102,-4.466603656336102,0.0,4.466603656336102,-4.466603656336102,-4.466603656336102,-4.466603656336102,4.466603656336102,1.2099990844726491,0.5734998703002931,23.1299991607666,21.737500076293948,21.84500007629395,21.952500076293948,,,,,,,,,,0.0,0.0,0.0
2011-03-01,23.10000038146973,23.21999931335449,22.01000022888184,22.03000068664551,16.87369346618652,17772900,-4.466603656336102,2.6104062921159743,2.435226806833225,2.1770575095951794,,22.56599998474121,22.575,21.967999966939292,,,22.524772360687194,22.54037283860375,21.73742786725765,,,22.511529867267587,21.920838975379812,0.5906908918877747,0.7957706951329361,-1.3163822021780667,1.3163822021780667,1.3163822021780667,0.0,-1.3163822021780667,-1.3163822021780667,1.3163822021780667,1.3163822021780667,-1.3163822021780667,0.6200008392333984,0.565499877929688,23.21999931335449,21.868299446105958,21.982999420166017,22.097699394226073,,,1.0,,,22.097699394226073,,,22.03000068664551,0.0,0.0,-0.3063608856868165
2011-03-02,22.0,22.6200008392334,22.0,22.31999969482422,17.0958080291748,15585800,1.3163822021780667,2.701878473716931,2.3922411738400244,2.140436432385875,,22.554000091552734,22.621999931335452,22.05066661834717,,,22.456514805399536,22.5003049942802,21.775013146455493,,,22.482063686891685,21.950406436079398,0.5316572508122874,0.7429480062688064,-2.3745550801616417,2.3745550801616417,2.3745550801616417,0.0,-2.3745550801616417,-2.3745550801616417,2.3745550801616417,2.3745550801616417,-2.3745550801616417,0.4799995422363317,0.565499877929688,22.6200008392334,21.975899581909175,22.088999557495114,22.20209953308105,,1.0,1.0,,22.0,22.0,,22.31999969482422,22.31999969482422,0.0,1.4545440673828125,1.4545440673828125
2011-03-03,22.67000007629395,23.0,22.52000045776367,22.85000038146973,17.50175857543945,10467300,2.3745550801616417,2.8238692505171357,2.4280777068469424,2.2069081899617164,,22.572000122070314,22.678999900817875,22.15699996948242,,,22.587676664089603,22.563885973769203,21.844367161617704,,,22.538669332211384,22.01704302462683,0.5216263075845546,0.698683666531956,-0.30634439236589767,0.30634439236589767,0.30634439236589767,0.0,-0.30634439236589767,0.30634439236589767,0.30634439236589767,0.30634439236589767,-0.30634439236589767,0.48999977111817117,0.5649998664855966,23.0,21.375901107788085,21.48900108337402,21.60210105895996,,,,,,,,,,0.0,0.0,0.0
2011-03-04,22.8700008392334,23.10000038146973,22.61000061035156,22.92000007629395,17.55537033081055,9636800,0.30634439236589767,2.78693747511693,2.2266326593341437,2.1948144318570235,,22.636000061035155,22.675,22.275,,,22.69845113482439,22.628633992410066,21.913762833532303,,,22.59733560053178,22.083928732157727,0.5134068683740516,0.6616283069003752,1.4397902382529904,-1.4397902382529904,-1.4397902382529904,0.0,1.4397902382529904,-1.4397902382529904,-1.4397902382529904,-1.4397902382529904,1.4397902382529904,0.7100009918212891,0.5514999389648445,23.10000038146973,21.757000293731686,21.870000267028807,21.983000240325925,,,,,,,,,,0.0,0.0,0.0
2011-03-07,22.86000061035156,23.1200008392334,22.40999984741211,22.59000015258789,17.30261421203613,15089400,-1.4397902382529904,2.68140928790294,2.2274523072489334,2.062071691701308,,22.542000198364256,22.611000061035156,22.383666674296062,,,22.662300807412223,22.621609657896943,21.957391047664924,,,22.596207070078872,22.121415504041444,0.4747915660374282,0.6242609587277859,-0.4426754351228907,0.4426754351228907,0.4426754351228907,0.0,-0.4426754351228907,0.4426754351228907,0.4426754351228907,0.4426754351228907,-0.4426754351228907,0.5,0.5514999389648445,23.1200008392334,21.886700515747073,21.99700050354004,22.10730049133301,,,,,,,,,,0.0,0.0,0.0
2011-03-08,22.70000076293945,22.85000038146973,22.35000038146973,22.69000053405762,17.37920570373535,8883700,0.4426754351228907,1.4083659003643796,2.0579799200214133,1.959577341344989,,22.67400016784668,22.620000076293945,22.4853333791097,,,22.671534049627358,22.634044362653427,22.004656175819292,,,22.61063683376791,22.16353291367227,0.44710392009563904,0.5888295510013565,-2.2917604474409456,-2.2917604474409456,-2.2917604474409456,0.0,2.2917604474409456,-2.2917604474409456,-2.2917604474409456,-2.2917604474409456,2.2917604474409456,0.8999996185302805,0.571999835968019,22.85000038146973,21.90670097351074,22.017000961303708,22.12730094909668,,,,,,,,,,0.0,0.0,0.0
2011-03-09,22.54999923706055,22.54999923706055,21.64999961853027,22.17000007629395,16.98092079162598,18637900,-2.2917604474409456,1.8151828575657698,2.1706110147317252,2.0257553441790614,,22.644000244140624,22.59900016784668,22.51733341217041,,,22.504356058516223,22.54967267422443,22.015323524237015,,,22.5428465633873,22.164011962755357,0.37883460063194363,0.546830560927474,-3.834011630783091,-3.834011630783091,-3.834011630783091,0.0,3.834011630783091,3.834011630783091,-3.834011630783091,-3.834011630783091,3.834011630783091,0.6800003051757812,0.5899998664855971,22.54999923706055,21.591600742340088,21.706000709533694,21.820400676727296,,1.0,1.0,,21.706000709533694,21.820400676727296,,22.17000007629395,22.17000007629395,0.0,2.1376548032473703,1.60216764460939
2011-03-10,21.84000015258789,21.94000053405762,21.26000022888184,21.31999969482422,16.32986640930176,15549400,-3.834011630783091,1.8042702950474343,2.365376313481346,2.178076631437686,,22.338000106811524,22.455000114440917,22.502000045776366,,,22.10957060395222,22.326095768878936,21.970463922339416,,,22.354716275916058,22.101492535501198,0.2532237404148603,0.48810919682495124,0.04690538942299896,0.04690538942299896,-0.04690538942299896,0.0,0.04690538942299896,0.04690538942299896,-0.04690538942299896,-0.04690538942299896,0.04690538942299896,0.2999992370605504,0.5809998512268082,21.94000053405762,21.251999530792236,21.369999504089357,21.487999477386474,,1.0,1.0,,21.369999504089357,21.487999477386474,,21.31999969482422,21.31999969482422,0.0,-0.23397197204225573,-0.7818307271416983
2011-03-11,21.19000053405762,21.40999984741211,21.11000061035156,21.30999946594238,16.32220649719238,12123800,-0.04690538942299896,1.727844356329759,2.372092352997624,2.097646353100056,,22.01599998474121,22.326000022888184,22.473666699727378,,,21.843046891282274,22.141350986526835,21.927853312249287,,,22.193990612843184,22.042863419237584,0.15112719360559979,0.42071279618108093,-0.5161924594478403,-0.5161924594478403,0.5161924594478403,0.0,-0.5161924594478403,-0.5161924594478403,0.5161924594478403,0.5161924594478403,-0.5161924594478403,0.43000030517578125,0.5689998626709004,21.40999984741211,20.661800861358643,20.778000831604004,20.894200801849365,,,,,,,,,,0.0,0.0,0.0
2011-03-14,21.19000053405762,21.57999992370605,21.14999961853027,21.42000007629395,16.40645980834961,10090800,0.5161924594478403,1.9351786346603308,2.231879898421753,2.088968998290005,,21.78199996948242,22.16200008392334,22.461000061035158,,,21.702031286286168,22.0101962755754,21.895088587348944,,,22.074915145681764,21.996725393834353,0.07818975184741106,0.352208187314347,1.5406158848303526,1.5406158848303526,-1.5406158848303526,0.0,1.5406158848303526,1.5406158848303526,-1.5406158848303526,-1.5406158848303526,1.5406158848303526,1.1399993896484375,0.6099998474121111,21.57999992370605,20.15820014953613,20.27200012207031,20.385800094604487,,,,,,,,,,0.0,0.0,0.0
