Date_SWKS,Open_SWKS,High_SWKS,Low_SWKS,Close_SWKS,Adj Close_SWKS,Volume_SWKS,Daily Return(%)_SWKS,Vol5_SWKS,Vol10_SWKS,Vol20_SWKS,Vol60_SWKS,SMA5_SWKS,SMA10_SWKS,SMA30_SWKS,SMA60_SWKS,SMA100_SWKS,EMA5_SWKS,EMA10_SWKS,EMA30_SWKS,EMA60_SWKS,EMA100_SWKS,Short12_SWKS,Long26_SWKS,MACD_SWKS,SIGNAL9_SWKS,Ret5/10_SWKS,Ret10/30_SWKS,Ret30/60_SWKS,Ret30/100_SWKS,Emaret5/10_SWKS,Emaret10/30_SWKS,Emaret30/60_SWKS,Emaret30/100_SWKS,RetMACD_SWKS,DayRange_SWKS,average20r_SWKS,PRVHI_SWKS,HitLevel_SWKS,hitlevel_2_SWKS,hitlevel_1.8_SWKS,Hit?_SWKS,Hit?_SWKS.1,Hit?_SWKS.2,HitAt_2.2_SWKS,HitAt_2.0_SWKS,HitAt_1.8_SWKS,ExitPr_2.2_SWKS,ExitPr_2.0_SWKS,ExitPr_1.8_SWKS,ret_2.2_SWKS,Ret2.0_SWKS,Ret_1.8_SWKS
2011-01-20,30.97999954223633,30.97999954223633,28.32999992370605,30.03000068664551,27.1450252532959,10299300,-5.891567438910738,3.1820933086618073,2.8149299820711438,,,31.801999282836913,31.458999633789062,,,,31.370840442182452,31.133787855754477,,,,30.98826898672642,,,,-2.7972032413620385,-2.7972032413620385,0.0,0.0,2.7972032413620385,-2.7972032413620385,-2.7972032413620385,0.0,0.0,2.0900001525878906,,,,,,,,,,,,,,,,,
2011-01-21,31.10000038146973,31.10000038146973,29.01000022888184,29.19000053405762,26.38571739196777,11322100,-2.7972032413620385,3.206477267234053,2.9497905946189436,,,31.27999954223633,31.362999725341798,,,,30.643893806140845,30.780371979082318,,,,30.711612301700452,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729999542236321,,,,,,,,,,,,,,,,,
2011-01-24,29.29999923706055,29.32999992370605,28.60000038146973,29.19000053405762,26.38571739196777,5956400,0.0,2.6338097030853103,2.944751620902207,,,30.61599998474121,31.25799980163574,,,,30.159262715446438,30.49121353453237,,,,30.477518183601553,,,,-2.809180129570326,2.809180129570326,0.0,0.0,-2.809180129570326,-2.809180129570326,2.809180129570326,0.0,0.0,0.7100009918212926,,,,,,,,,,,,,,,,,
2011-01-25,29.67000007629395,30.03000068664551,29.31999969482422,30.01000022888184,27.12694931030273,6203000,2.809180129570326,3.2709331787073213,2.6024001591030994,,,30.066000366210936,31.08899974822998,,,,30.109508553258237,30.403720206232272,,,,30.405592344413904,,,,-4.931687873870653,4.931687873870653,0.0,0.0,-4.931687873870653,-4.931687873870653,4.931687873870653,0.0,0.0,1.9799995422363317,,,,,,,,,,,,,,,,,
2011-01-26,30.29999923706055,31.75,29.77000045776367,31.48999977111816,28.46476173400879,7596500,4.931687873870653,4.3176454014145875,3.1242508808176357,,,29.98200035095215,31.07699966430664,,,,30.56967229254488,30.60122558166607,,,,30.572424256214557,,,,-4.001271000444656,4.001271000444656,0.0,0.0,-4.001271000444656,-4.001271000444656,4.001271000444656,0.0,0.0,1.320001602172848,,,,,,,,,,,,,,,,,
2011-01-27,32.0,33.22000122070312,31.89999961853027,32.75,29.60371208190918,6845100,4.001271000444656,3.1640630018619476,3.368141263779803,,,30.526000213623046,31.16399974822998,,,,31.296448195029924,30.99191183954497,,,,30.907435909104628,,,,4.335878095554042,-4.335878095554042,0.0,0.0,4.335878095554042,-4.335878095554042,-4.335878095554042,0.0,0.0,2.0699996948242188,,,,,,,,,,,,,,,,,
2011-01-28,33.0,33.0,30.93000030517578,31.32999992370605,28.32013130187988,6494200,-4.335878095554042,3.74341109937528,3.6786123274010025,,,30.954000091552736,31.11699981689453,,,,31.307632104588635,31.05338240030153,,,,30.972445757504847,,,,-1.4044064319473166,1.4044064319473166,0.0,0.0,-1.4044064319473166,1.4044064319473166,1.4044064319473166,0.0,0.0,0.9200000762939489,,,,,,,,,,,,,,,,,
2011-01-31,31.43000030517578,32.0,31.07999992370605,31.77000045776367,28.71786499023438,3157600,1.4044064319473166,3.6561534566414133,3.629561768037611,,,31.470000076293946,31.04300003051758,,,,31.461754888980316,31.183676592567373,,,,31.09514648062159,,,,2.990244725373609,2.990244725373609,0.0,0.0,-2.990244725373609,2.990244725373609,2.990244725373609,0.0,0.0,0.8600006103515554,1.226000499725341,32.0,,,,,,,,,,,,,,,
2011-02-01,32.11000061035156,32.97000122070312,32.11000061035156,32.72000122070312,29.57659530639648,3149700,2.990244725373609,3.669987263787,3.7590951470668603,2.8546421656529697,,32.012000274658206,31.03900032043457,,,,31.88117033288792,31.463008343137506,,,,31.345124132941823,,,,0.6112375940733442,0.6112375940733442,0.0,0.0,-0.6112375940733442,0.6112375940733442,0.6112375940733442,0.0,0.0,1.2600021362304688,1.2505005836486809,32.97000122070312,29.302798900604248,29.547999000549318,29.793199100494387,,,,,,,,,,0.0,0.0,0.0
2011-02-02,32.47000122070312,33.08000183105469,31.81999969482422,32.91999816894531,29.75737380981445,2678700,0.6112375940733442,3.230068356713378,3.6432454527758136,2.85372149875133,,32.297999954223634,31.14000015258789,,,,32.227446278240386,31.727915584193468,,,,31.587412446173126,,,,2.7035335779127845,2.7035335779127845,0.0,0.0,-2.7035335779127845,2.7035335779127845,2.7035335779127845,0.0,0.0,1.1699981689453054,1.2675004959106433,33.08000183105469,30.21889993667602,30.469000053405757,30.71910017013549,,,,,,,,,,0.0,0.0,0.0
2011-02-03,32.90000152587891,33.84999847412109,32.68000030517578,33.81000137329102,30.56188201904297,3962300,2.7035335779127845,2.9631193389364974,2.9490021653812564,2.878457952613331,,32.510000228881836,31.518000221252443,,,,32.75496464325727,32.10647663675666,,,,31.92934920419126,,,,3.2830427405162927,3.2830427405162927,0.0,0.0,-3.2830427405162927,3.2830427405162927,3.2830427405162927,0.0,0.0,1.1500015258789134,1.281500530242919,33.84999847412109,30.291500740051273,30.545000839233403,30.79850093841553,,,,,,,,,,0.0,0.0,0.0
2011-02-04,34.0,35.0,33.84999847412109,34.91999816894531,31.56524467468262,4568500,3.2830427405162927,1.141067276810356,2.6362163708475963,2.932606665656075,,33.22799987792969,32.09099998474121,,,,33.476642485153285,32.6180260062455,,,,32.38944904492266,,,,1.7754947854876995,1.7754947854876995,0.0,0.0,-1.7754947854876995,1.7754947854876995,1.7754947854876995,0.0,0.0,1.1399993896484304,1.284500503540038,35.0,31.030697307586664,31.286997413635248,31.543297519683833,,,,,,,,,,0.0,0.0,0.0
2011-02-07,35.72000122070312,36.2599983215332,35.11999893188477,35.54000091552734,32.12568283081055,6293000,1.7754947854876995,1.0873075472419922,2.557136113756999,2.9384836584542624,,33.98199996948242,32.726000022888186,,,,34.164428628611304,33.149294171569466,,,,32.874149332707994,,,,-0.2251036268817897,-0.2251036268817897,0.0,0.0,0.2251036268817897,-0.2251036268817897,-0.2251036268817897,0.0,0.0,1.0300025939941406,1.2250005722045891,36.2599983215332,32.174098892211916,32.430998992919925,32.687899093627934,,,,,,,,,,0.0,0.0,0.0
2011-02-08,35.65999984741211,35.70000076293945,34.66999816894531,35.45999908447266,32.05335998535156,4836600,-0.2251036268817897,1.4478845809774898,2.6316842697734657,2.7922210569117376,,34.529999542236325,33.270999908447266,,,,34.59628544723176,33.56942233755186,,,,33.271972371441024,31.733846004192646,1.5381263672483776,,-0.7614226303855567,-0.7614226303855567,0.0,0.0,0.7614226303855567,-0.7614226303855567,-0.7614226303855567,0.0,0.0,0.7799987792968821,1.2075005531311034,35.70000076293945,33.564997062683105,33.809997177124025,34.054997291564945,,,,,,,,,,0.0,0.0,0.0
2011-02-09,35.25,35.81999969482422,35.04000091552734,35.18999862670898,31.80931091308594,3945200,-0.7614226303855567,1.781058649185907,2.4690267619483928,2.802194686990252,,34.98399963378906,33.64099979400635,,,,34.79418984039083,33.864072571944064,,,,33.56705333378994,31.989857309564226,1.5771960242257173,,1.5061171204248702,1.5061171204248702,0.0,0.0,-1.5061171204248702,1.5061171204248702,1.5061171204248702,0.0,0.0,1.9900016784667969,1.2755005836486812,35.81999969482422,33.043499546051024,33.28499965667724,33.52649976730347,,,,,,,,,,0.0,0.0,0.0
2011-02-10,34.45000076293945,35.9900016784668,34.0,35.72000122070312,32.28838729858398,5669600,1.5061171204248702,1.6283790214115013,2.2659998270677093,2.8093903093102917,,35.36599960327148,33.93799991607666,,,,35.10279363382826,34.20151414444571,,,,33.89827608562274,32.26616426594488,1.63211181967786,,2.3236225867662252,2.3236225867662252,0.0,0.0,-2.3236225867662252,2.3236225867662252,2.3236225867662252,0.0,0.0,1.2900009155273366,1.3060005187988273,35.9900016784668,33.01389841079712,33.268998527526854,33.52409864425659,,,,,,,,,,0.0,0.0,0.0
2011-02-11,35.58000183105469,36.79000091552734,35.5,36.54999923706055,33.03864669799805,4622100,2.3236225867662252,1.3401432154426787,1.3521403235380816,2.8268884239776177,,35.69199981689453,34.45999984741211,,,,35.58519550157236,34.62851143401204,,,,34.30623349353625,32.583485374916414,1.7227481186198332,,1.0943954424855837,1.0943954424855837,0.0,0.0,-1.0943954424855837,1.0943954424855837,1.0943954424855837,0.0,0.0,1.1599998474121094,1.3130004882812494,36.79000091552734,33.11680053710938,33.37800064086914,33.63920074462891,,,,,,,,,,0.0,0.0,0.0
2011-02-14,36.95000076293945,37.81999969482422,36.65999984741211,36.95000076293945,33.40021896362305,4757600,1.0943954424855837,1.2643966345339057,1.3596654582213075,2.8065712455980947,,35.97399978637695,34.97799987792969,32.31633319854736,,,36.04013058869472,35.05060040290793,32.31633319854736,,,34.71296691959828,32.90693095921442,1.8060359603838592,,-1.677940241090927,-1.677940241090927,-1.677940241090927,0.0,1.677940241090927,-1.677940241090927,-1.677940241090927,-1.677940241090927,0.0,1.4900016784667969,1.3520004272460935,37.81999969482422,33.90139984130859,34.163999938964835,34.42660003662109,,,,,,,,,,0.0,0.0,0.0
2011-02-15,36.90000152587891,37.5,36.0099983215332,36.33000183105469,32.83978271484375,3237300,-1.677940241090927,1.6602515856439788,1.5853028960437237,2.855391575555585,,36.14800033569336,35.33899993896485,32.541999944051106,,,36.136754336148044,35.28321884438916,32.575279561934934,,,34.96174152136081,33.16049176453592,1.8012497568248875,,0.9083347088503071,0.9083347088503071,0.9083347088503071,0.0,-0.9083347088503071,0.9083347088503071,0.9083347088503071,0.9083347088503071,0.0,0.7200012207031321,1.32550048828125,37.5,34.845598754882815,35.11599884033203,35.38639892578125,,,,,,,,,,0.0,0.0,0.0
2011-02-16,36.56999969482422,37.15000152587891,36.43000030517578,36.65999984741211,33.13808059692383,3342400,0.9083347088503071,1.5044803270767662,1.5786596265601962,2.757625368641579,,36.44200057983399,35.71300010681152,32.776333300272626,,,36.3111695065694,35.5335426631206,32.83880990293346,,,35.22301203306101,33.419714585489714,1.8032974475712962,,0.8728851504531799,0.8728851504531799,0.8728851504531799,0.0,-0.8728851504531799,0.8728851504531799,0.8728851504531799,0.8728851504531799,0.0,0.6899986267089773,1.2275004386901849,37.15000152587891,34.58389892578125,34.8489990234375,35.11409912109375,,,,,,,,,,0.0,0.0,0.0
2011-02-17,37.0,37.09999847412109,36.40999984741211,36.97999954223633,33.42734527587891,2703800,0.8728851504531799,1.4594091071142357,1.473809424858031,2.274997598029622,,36.694000244140625,36.02999992370606,33.00233325958252,,,36.53411285179171,35.79653482295982,33.105983428049775,,,35.49331780370337,33.68343939710057,1.8098784066027989,,-0.89236890330545,-0.89236890330545,-0.89236890330545,0.0,0.89236890330545,-0.89236890330545,-0.89236890330545,-0.89236890330545,0.0,0.6399993896484233,1.1550004005432115,37.09999847412109,34.449500560760505,34.69500064849854,34.94050073623658,,,,,,,,,,0.0,0.0,0.0
2011-02-18,37.02000045776367,37.09999847412109,36.45999908447266,36.65000152587891,33.12903594970703,2181600,-0.89236890330545,1.2627217781470639,1.3090430880049302,2.1404311869712576,,36.7140007019043,36.20300025939942,33.21899998982747,,,36.57274240982078,35.951710587126925,33.33462975694198,,,35.67126914557653,33.90318473997304,1.7680844056034886,1.7176364785286797,-6.384720477939392,-6.384720477939392,-6.384720477939392,0.0,6.384720477939392,-6.384720477939392,-6.384720477939392,-6.384720477939392,-6.384720477939392,2.4099998474121165,1.2390004158020012,37.09999847412109,34.55899759292602,34.78999767303466,35.020997753143305,,,,,,,,,,0.0,0.0,0.0
2011-02-22,35.31000137329102,35.7599983215332,33.34999847412109,34.31000137329102,31.01384925842285,6105300,-6.384720477939392,2.98624983966621,2.45881430935405,2.7209209766681735,,36.18600082397461,36.08000030517578,33.3546667098999,,,35.8184953976442,35.653218002793125,33.397556957996756,,,35.461843334455686,33.933319305404005,1.528524029051681,1.6798139886332801,-2.6231462834610344,-2.6231462834610344,-2.6231462834610344,0.0,2.6231462834610344,-2.6231462834610344,-2.6231462834610344,-2.6231462834610344,2.6231462834610344,2.679998397827152,1.3375002861022942,35.7599983215332,34.37419755935668,34.62199764251709,34.869797725677486,1.0,1.0,1.0,34.37419755935668,34.62199764251709,34.869797725677486,34.31000137329102,34.31000137329102,34.31000137329102,-0.186756900884174,-0.9011503970612065,-1.6053903059329755
2011-02-23,34.11000061035156,34.36999893188477,31.69000053405762,33.40999984741211,30.20031547546387,8876000,-2.6231462834610344,3.0350119919429357,2.562875222342592,2.785110679651725,,35.6020004272461,35.875000381469725,33.41166667938232,,,35.01566354756684,35.24536015636021,33.39835972505581,,,35.14617510567975,33.89455490110831,1.251620204571445,1.5941752318209133,-4.489673770879073,4.489673770879073,4.489673770879073,0.0,-4.489673770879073,-4.489673770879073,4.489673770879073,4.489673770879073,-4.489673770879073,2.05999755859375,1.341500186920165,34.36999893188477,32.817497692108155,33.084997749328615,33.352497806549074,1.0,1.0,1.0,32.817497692108155,33.084997749328615,33.352497806549074,33.40999984741211,33.40999984741211,33.40999984741211,1.8054458656865762,0.982324679439006,0.1724069999091464
2011-02-24,33.38999938964844,35.13999938964844,33.08000183105469,34.90999984741211,31.55620193481445,5312500,4.489673770879073,4.038652970817468,3.0157394640435133,2.750257526686811,,35.252000427246095,35.84700050354004,33.52166665395101,,,34.98044231418193,35.18438555473328,33.49588489424009,,,35.109840450561656,33.96977304527896,1.140067405282693,1.5033536665132694,-3.0936746942860514,3.0936746942860514,3.0936746942860514,0.0,-3.0936746942860514,-3.0936746942860514,3.0936746942860514,3.0936746942860514,-3.0936746942860514,0.75,1.3130001068115227,35.13999938964844,31.41869852066041,31.686998558044444,31.955298595428474,,,,,,,,,,0.0,0.0,0.0
2011-02-25,35.70000076293945,36.15000152587891,35.40000152587891,35.9900016784668,32.53244400024414,3702600,3.0936746942860514,4.390224216635947,3.145088140221171,2.697347773322206,,35.05400085449219,35.874000549316406,33.65866673787435,,,35.31696210227689,35.33086121359392,33.656795654512784,,,35.24524987023937,34.119419610700284,1.1258302595390859,1.4278489851184328,0.13893595283641502,-0.13893595283641502,-0.13893595283641502,0.0,0.13893595283641502,0.13893595283641502,-0.13893595283641502,-0.13893595283641502,0.13893595283641502,2.0900001525878906,1.3140001296997064,36.15000152587891,32.25139915466309,32.51399917602539,32.7765991973877,,,,,,,,,,0.0,0.0,0.0
2011-02-28,36.66999816894531,37.38000106811523,35.29000091552734,35.93999862670898,32.48725128173828,4455800,-0.13893595283641502,4.384745461541694,3.048334021354877,2.452864212584782,,34.912000274658205,35.81300048828125,33.7966667175293,,,35.52464094375425,35.441613470523926,33.80409907207383,,,35.35213429431162,34.25427731558982,1.0978569787218007,1.3618505838391064,3.3110703176950715,-3.3110703176950715,-3.3110703176950715,0.0,3.3110703176950715,-3.3110703176950715,-3.3110703176950715,-3.3110703176950715,3.3110703176950715,2.029998779296882,1.369500064849853,37.38000106811523,33.25920124053956,33.5220012664795,33.784801292419445,,,,,,,,,,0.0,0.0,0.0
2011-03-01,36.13000106811523,36.45999908447266,34.43000030517578,34.75,31.41157150268555,3663600,-3.3110703176950715,3.4327555118704662,3.168371286668986,2.605272921395385,,35.0,35.593000411987305,33.87133344014486,,,35.266427295836166,35.315865566792304,33.86512493839165,,,35.25949824903291,34.29099751443502,0.9685007345978889,1.283180613990863,0.6330970379945838,-0.6330970379945838,-0.6330970379945838,0.0,0.6330970379945838,0.6330970379945838,-0.6330970379945838,-0.6330970379945838,0.6330970379945838,1.2800025939941335,1.3905001640319818,36.45999908447266,34.36710092544555,34.64100093841552,34.91490095138549,,1.0,1.0,,34.64100093841552,34.91490095138549,,34.75,34.75,0.0,0.3146533259193478,-0.47229391145944827
2011-03-02,34.58000183105469,35.54000091552734,34.2599983215332,34.52999877929688,31.21270561218262,4442300,-0.6330970379945838,3.108896595212673,3.144781671528804,2.546993316730507,,35.22399978637695,35.41300010681152,33.93033345540365,,,35.0209511236564,35.172980696338584,33.90802002490167,,,35.14726756138121,34.308701311832195,0.838566249549018,1.194257741102494,-2.548511726686908,2.548511726686908,2.548511726686908,0.0,-2.548511726686908,-2.548511726686908,2.548511726686908,2.548511726686908,-2.548511726686908,0.970001220703125,1.3760001182556147,35.54000091552734,33.4008987236023,33.6789987564087,33.957098789215095,,,,,,,,,,0.0,0.0,0.0
2011-03-03,35.2599983215332,35.86000061035156,34.88999938964844,35.40999984741211,32.00815963745117,4179300,2.548511726686908,2.5962900845269865,3.264672999802891,2.595794742092428,,35.32399978637695,35.28800010681152,34.047000122070315,,,35.150634031574974,35.21607508744286,34.0049219489346,,,35.18768791307828,34.390278981134415,0.7974089319438633,1.114887979270768,-1.2143470969464216,-1.2143470969464216,-1.2143470969464216,0.0,1.2143470969464216,1.2143470969464216,-1.2143470969464216,-1.2143470969464216,1.2143470969464216,1.1399993896484304,1.374500179290771,35.86000061035156,32.512800655364984,32.78800067901611,33.06320070266723,,,,,,,,,,0.0,0.0,0.0
2011-03-04,35.86000061035156,35.88000106811523,34.7400016784668,34.97999954223633,31.61948013305664,2736600,-1.2143470969464216,2.11196116371772,3.248186868010218,2.560203604604138,,35.12199935913086,35.08800010681152,34.21200008392334,,,35.0937558684621,35.17315226104167,34.067830180760524,,,35.15573585602567,34.43396198566048,0.7217738703651904,1.0362651574896524,-1.6295017217938412,-1.6295017217938412,-1.6295017217938412,0.0,1.6295017217938412,1.6295017217938412,-1.6295017217938412,-1.6295017217938412,1.6295017217938412,1.9199981689453054,1.4130000114440906,35.88000106811523,32.83610021591187,33.11100025177002,33.385900287628175,,,,,,,,,,0.0,0.0,0.0
2011-03-07,34.9900016784668,35.31999969482422,33.40000152587891,34.40999984741211,31.10424613952637,4687600,-1.6295017217938412,2.1444198323791612,3.266228562231422,2.483524480145725,,34.815999603271486,34.863999938964845,34.386000061035155,,,34.86583719477877,35.03439727674539,34.08990564312514,,,35.04100723931589,34.4321870124569,0.6088202268589882,0.9507761713635197,1.7146182946939568,-1.7146182946939568,-1.7146182946939568,0.0,1.7146182946939568,1.7146182946939568,-1.7146182946939568,-1.7146182946939568,1.7146182946939568,1.1100006103515767,1.411500072479248,35.31999969482422,32.77140104293823,33.05400104522705,33.33660104751586,,,,,,,,,,0.0,0.0,0.0
2011-03-08,34.31000137329102,34.40000152587891,33.29000091552734,33.81999969482422,30.57091522216797,3399600,-1.7146182946939568,1.7725976197576472,2.6125466094166057,2.471540231713004,,34.62999954223633,34.81499977111817,34.540333366394044,,,34.517224694793924,34.81359771639608,34.072492356137985,,,34.85315992477871,34.386839803743364,0.4663201210353449,0.8538849612978848,5.35186691195629,-5.35186691195629,-5.35186691195629,0.0,5.35186691195629,5.35186691195629,-5.35186691195629,-5.35186691195629,5.35186691195629,1.8199996948242188,1.4509999275207517,34.40000152587891,32.214699535369874,32.49699954986572,32.77929956436157,,,,,,,,,,0.0,0.0,0.0
2011-03-09,33.63999938964844,33.72999954223633,31.90999984741211,32.0099983215332,28.9348030090332,9873400,-5.35186691195629,2.8003542893045617,3.0152821810431507,2.725121162300815,,34.125999450683594,34.67499961853027,34.60699996948242,,,33.68148257037369,34.30385237187556,33.93942822487316,,,34.415750447356324,34.210777471727795,0.2049729756285288,0.7241025641640138,1.1558855085470683,-1.1558855085470683,-1.1558855085470683,0.0,1.1558855085470683,1.1558855085470683,-1.1558855085470683,-1.1558855085470683,1.1558855085470683,1.5,1.4869999885559078,33.72999954223633,31.20780168533326,31.49800167083741,31.78820165634156,,,,,,,,,,0.0,0.0,0.0
2011-03-10,30.90999984741211,32.0,30.5,31.63999938964844,28.60034942626953,8938000,-1.1558855085470683,1.7717320922752295,2.4823567191621376,2.72872993011592,,33.37199935913086,34.347999572753906,34.611999956766766,,,33.00098817679861,33.81951546601608,33.791077977439315,,,33.988711823093574,34.02034946564785,-0.031637642554272816,0.5729545228203564,-0.6321136750871215,-0.6321136750871215,0.6321136750871215,0.0,-0.6321136750871215,-0.6321136750871215,0.6321136750871215,0.6321136750871215,-0.6321136750871215,1.5799999237060511,1.4664999008178703,32.0,30.45859956741333,30.75599956512451,31.053399562835693,,1.0,1.0,,30.75599956512451,30.90999984741211,,31.63999938964844,31.63999938964844,0.0,2.874235391544006,2.361693774959529
2011-03-11,30.6299991607666,32.18000030517578,30.60000038146973,31.84000015258789,28.78114128112793,5194500,0.6321136750871215,2.1778728086530257,2.134405745184708,2.7018701537403818,,32.74399948120117,33.93299942016601,34.58166662851969,,,32.61399216872837,33.459603590847316,33.66520198873923,,,33.65814079686193,33.858842109124886,-0.2007013122629573,0.4182233558036937,1.7902000379792518,1.7902000379792518,-1.7902000379792518,0.0,1.7902000379792518,1.7902000379792518,1.7902000379792518,-1.7902000379792518,1.7902000379792518,1.2199993133544886,1.462999820709228,32.18000030517578,28.773700218200684,29.06700019836426,29.360300178527833,,,,,,,,,,0.0,0.0,0.0
2011-03-14,31.28000068664551,32.31999969482422,31.10000038146973,31.27000045776367,28.26590156555176,3844800,-1.7902000379792518,2.1751008898496105,2.1071660955692533,2.628118447519325,,32.11599960327148,33.465999603271484,34.57966664632161,,,32.165994931740144,33.06149393028665,33.51067285770855,,,33.29073459084681,33.66707606087591,-0.37634147002909657,0.2593103906371357,-1.1832392915520729,-1.1832392915520729,1.1832392915520729,0.0,-1.1832392915520729,-1.1832392915520729,-1.1832392915520729,1.1832392915520729,-1.1832392915520729,2.770000457763672,1.543499851226806,32.31999969482422,28.961400699615478,29.254000663757324,29.54660062789917,,,,,,,,,,0.0,0.0,0.0
