Date_MU,Open_MU,High_MU,Low_MU,Close_MU,Adj Close_MU,Volume_MU,Daily Return(%)_MU,Vol5_MU,Vol10_MU,Vol20_MU,Vol60_MU,SMA5_MU,SMA10_MU,SMA30_MU,SMA60_MU,SMA100_MU,EMA5_MU,EMA10_MU,EMA30_MU,EMA60_MU,EMA100_MU,Short12_MU,Long26_MU,MACD_MU,SIGNAL9_MU,Ret5/10_MU,Ret10/30_MU,Ret30/60_MU,Ret30/100_MU,Emaret5/10_MU,Emaret10/30_MU,Emaret30/60_MU,Emaret30/100_MU,RetMACD_MU,DayRange_MU,average20r_MU,PRVHI_MU,HitLevel_MU,hitlevel_2_MU,hitlevel_1.8_MU,Hit?_MU,Hit?_MU.1,Hit?_MU.2,HitAt_2.2_MU,HitAt_2.0_MU,HitAt_1.8_MU,ExitPr_2.2_MU,ExitPr_2.0_MU,ExitPr_1.8_MU,ret_2.2_MU,Ret2.0_MU,Ret_1.8_MU
2013-12-20,21.79999923706055,22.57999992370605,21.76000022888184,22.17000007629395,22.17000007629395,49176400,2.543937167950879,2.7363781469519233,2.571673825191182,2.2676958519988557,2.276501111763634,22.25800018310547,22.56700019836426,20.894666735331217,19.159999974568684,17.482099990844727,22.1786011166704,22.193808569809903,21.026388111083925,19.490341640137913,17.942295935165518,22.119403096790037,21.272555457641616,0.8468476391484216,1.029369029227645,3.067209304626492,-3.067209304626492,-3.067209304626492,-3.067209304626492,3.067209304626492,3.067209304626492,-3.067209304626492,-3.067209304626492,3.067209304626492,0.45000076293946023,0.6965002059936533,22.57999992370605,20.724600334167484,20.86600036621094,21.007400398254397,,,,,,,,,,0.0,0.0,0.0
2013-12-23,21.44000053405762,21.67000007629395,21.21999931335449,21.48999977111816,21.48999977111816,40831000,-3.067209304626492,2.92840063021116,2.3762688087666763,2.402917035996367,2.3197923516544128,22.002000045776366,22.404000091552735,21.00733337402344,19.224499956766763,17.561299991607665,21.949067334819656,22.065843333684132,21.056298540763553,19.555904201809398,18.01254749627349,22.022571815917438,21.288662443825064,0.7339093720923735,0.9702770978005907,-1.5355976138704621,1.5355976138704621,1.5355976138704621,1.5355976138704621,-1.5355976138704621,-1.5355976138704621,1.5355976138704621,1.5355976138704621,-1.5355976138704621,0.29999923706053977,0.6720001220703132,21.67000007629395,21.047699470520016,21.186999511718746,21.326299552917476,,,1.0,,,21.326299552917476,,,21.48999977111816,0.0,0.0,0.7675978563205078
2013-12-24,21.6299991607666,21.89999961853027,21.60000038146973,21.81999969482422,21.81999969482422,12857500,1.5355976138704621,3.0833852627592253,2.4720027956538093,2.3701535958436653,2.319165551389585,21.78199996948242,22.272000122070313,21.125666681925455,19.296999963124595,17.644499988555907,21.90604478815451,22.021144490255057,21.105569582961017,19.63013684092464,18.087942589314096,21.99140687421079,21.32802075871389,0.6633861154968983,0.9088989013398523,0.3666357691335555,-0.3666357691335555,-0.3666357691335555,-0.3666357691335555,0.3666357691335555,0.3666357691335555,-0.3666357691335555,-0.3666357691335555,0.3666357691335555,0.5100002288818395,0.6685001373291023,21.89999961853027,20.19159980773926,20.32599983215332,20.460399856567385,,,,,,,,,,0.0,0.0,0.0
2013-12-26,21.82999992370605,22.25,21.73999977111816,21.73999977111816,21.73999977111816,17095500,-0.3666357691335555,2.186356163210513,2.347177948867564,2.339738230132975,2.3206236166233363,21.768000030517577,22.19600009918213,21.229333368937173,19.365833282470703,17.720199985504152,21.850696449142394,21.970027268593803,21.146500562842125,19.699312674701474,18.160260553310216,21.952728858350383,21.358537722595685,0.5941911357546985,0.8459573482228216,1.011956373830159,-1.011956373830159,-1.011956373830159,-1.011956373830159,1.011956373830159,1.011956373830159,-1.011956373830159,-1.011956373830159,1.011956373830159,0.5300006866455007,0.6500001907348633,22.25,20.429299316406244,20.562999343872065,20.696699371337886,,,,,,,,,,0.0,0.0,0.0
2013-12-27,21.93000030517578,21.98999977111816,21.45999908447266,21.52000045776367,21.52000045776367,19386300,-1.011956373830159,2.2005167859077375,2.3494112769589726,2.1713461944676546,2.327538840431998,21.747999954223634,22.09400005340576,21.3160000483195,19.43016662597656,17.793999986648558,21.740464452016155,21.888204212079234,21.170597330256417,19.759007356113347,18.226790056368703,21.88615525826012,21.37049792520072,0.5156573330594014,0.7798973451901376,1.0223104833798882,-1.0223104833798882,-1.0223104833798882,-1.0223104833798882,1.0223104833798882,1.0223104833798882,-1.0223104833798882,-1.0223104833798882,1.0223104833798882,0.4500007629394496,0.6520002365112303,21.98999977111816,20.8199995803833,20.949999618530274,21.079999656677245,,,,,,,,,,0.0,0.0,0.0
2013-12-30,21.45000076293945,21.68000030517578,21.22999954223633,21.29999923706055,21.29999923706055,19267100,-1.0223104833798882,1.6489766063717617,2.1298973578437224,2.1841123350140546,2.323597017040114,21.57399978637695,21.915999984741212,21.386333338419597,19.48483327229818,17.868899974822998,21.59364271369762,21.781257852984925,21.178945840372815,19.80953168007883,18.287645683709133,21.795977408844806,21.3652758001533,0.430701608691507,0.7100581978904116,-2.112679713886932,2.112679713886932,2.112679713886932,2.112679713886932,-2.112679713886932,-2.112679713886932,2.112679713886932,2.112679713886932,-2.112679713886932,0.5500011444091797,0.6455002784729003,21.68000030517578,20.555599250793453,20.6859992980957,20.816399345397947,,,,,,,,,,0.0,0.0,0.0
2013-12-31,21.40999984741211,21.93000030517578,21.3799991607666,21.75,21.75,25122400,2.112679713886932,1.4759643534161535,2.301579119952286,2.226428019945611,2.317973930727095,21.62599983215332,21.813999938964844,21.462666702270507,19.539499950408935,17.946899976730347,21.64576180913175,21.775574606987664,21.21578804421973,19.87315359220739,18.356207155318852,21.78890396133022,21.393773889030832,0.3951300722993878,0.6470725727722069,0.413793805001796,-0.413793805001796,-0.413793805001796,-0.413793805001796,0.413793805001796,0.413793805001796,-0.413793805001796,-0.413793805001796,0.413793805001796,0.5200004577636719,0.6430003166198729,21.93000030517578,20.2598996925354,20.38899974822998,20.51809980392456,,,,,,,,,,0.0,0.0,0.0
2014-01-02,21.68000030517578,21.79000091552734,21.27000045776367,21.65999984741211,21.65999984741211,26413500,-0.413793805001796,1.2980438750655794,2.2698146579540666,2.1494478006527213,2.319683090564686,21.5939998626709,21.68799991607666,21.541666666666668,19.592333285013833,18.023599977493287,21.65050782189187,21.754561014337565,21.244446870232146,19.93173871532886,18.421628792786045,21.769072559188974,21.413494330392407,0.355578228796567,0.588773703977079,3.1855980559485575,-3.1855980559485575,-3.1855980559485575,-3.1855980559485575,3.1855980559485575,3.1855980559485575,-3.1855980559485575,-3.1855980559485575,3.1855980559485575,0.5300006866455114,0.6435003280639648,21.79000091552734,20.51539960861206,20.643999671936037,20.77259973526001,,,,,,,,,,0.0,0.0,0.0
2014-01-03,21.20000076293945,21.43000030517578,20.89999961853027,20.96999931335449,20.96999931335449,34590200,-3.1855980559485575,1.8955468642220017,1.9601317030227292,2.263201431937969,2.3235746580317156,21.439999771118163,21.603999900817872,21.60533332824707,19.642999935150147,18.094999971389772,21.42367165237941,21.61191343234064,21.22674057624004,19.965780046411666,18.472091575371557,21.646138213675975,21.380642847648858,0.26549536602711754,0.5241180363870868,1.4306115731224125,1.4306115731224125,-1.4306115731224125,-1.4306115731224125,1.4306115731224125,1.4306115731224125,-1.4306115731224125,-1.4306115731224125,1.4306115731224125,0.3299999237060476,0.6350003242492672,21.43000030517578,20.374300193786617,20.50300025939941,20.631700325012204,,,,,,,,,,0.0,0.0,0.0
2014-01-06,20.96999931335449,20.96999931335449,20.63999938964844,20.67000007629395,20.67000007629395,38180500,-1.4306115731224125,1.92160743432352,1.98371964256978,2.2800192916681707,2.3306943639838877,21.269999694824218,21.508999824523926,21.66766668955485,19.68499994277954,18.15199996948242,21.17244779368426,21.440656458513967,21.190821834308036,19.98886922771928,18.51561451598388,21.4959631156172,21.32800264236331,0.16796047325389196,0.4528865237604478,-5.12820252554366,-5.12820252554366,5.12820252554366,5.12820252554366,-5.12820252554366,-5.12820252554366,5.12820252554366,5.12820252554366,-5.12820252554366,1.0500011444091797,0.6620003700256347,20.96999931335449,20.032999591827394,20.159999656677247,20.2869997215271,,,,,,,,,,0.0,0.0,0.0
2014-01-07,20.88999938964844,21.94000053405762,20.88999938964844,21.72999954223633,21.72999954223633,67904500,5.12820252554366,3.246158863115703,2.5122104644115404,2.475344237882302,2.409203750013102,21.355999755859376,21.464999771118165,21.725666681925457,19.739999930063885,18.221099967956544,21.358298376534954,21.49326429191803,21.225607492884055,20.04595546753951,18.579265704622543,21.531968719712452,21.35778019050205,0.17418852921040084,0.39714692485043845,-9.848142393365322,-9.848142393365322,9.848142393365322,9.848142393365322,-9.848142393365322,-9.848142393365322,9.848142393365322,9.848142393365322,-9.848142393365322,0.9400005340576207,0.6555004119873049,21.94000053405762,19.51359849929809,19.64599857330322,19.778398647308347,,,,,,,,,,0.0,0.0,0.0
2014-01-08,24.20000076293945,24.5,23.55999946594238,23.8700008392334,23.8700008392334,93499500,9.848142393365322,5.382014904212681,3.8318174265947813,3.240905914325238,2.4289909205165285,21.779999923706054,21.702999877929688,21.84833335876465,19.85716660817464,18.318499975204467,22.19553253076777,21.925398209611732,21.396213515229178,20.171334004316357,18.684032736991075,21.89166596886952,21.543870608926593,0.34779535994292843,0.38727661186893647,-2.63930056960765,2.63930056960765,-2.63930056960765,-2.63930056960765,2.63930056960765,-2.63930056960765,-2.63930056960765,-2.63930056960765,2.63930056960765,0.7999992370605504,0.6635003089904788,24.5,20.49789962768555,20.62899971008301,20.76009979248047,,,,,,,,,,0.0,0.0,0.0
2014-01-09,23.60000038146973,23.70999908447266,22.90999984741211,23.23999977111816,23.23999977111816,42782900,-2.63930056960765,5.71232666983242,4.004952741738571,3.303016988600672,2.4627105035688257,22.095999908447265,21.844999885559083,21.96099999745687,19.95999994277954,18.41079997062683,22.543688277551237,22.16441667534017,21.515167467222017,20.271945996670514,18.774249905983687,22.099101938446235,21.66950980612597,0.4295921323202663,0.39573971595920243,2.022372280479097,-2.022372280479097,2.022372280479097,2.022372280479097,-2.022372280479097,2.022372280479097,2.022372280479097,2.022372280479097,2.022372280479097,0.5399990081787074,0.6595003128051757,23.70999908447266,23.040299320220946,23.172999382019043,23.305699443817137,1.0,1.0,1.0,23.040299320220946,23.172999382019043,23.305699443817137,23.23999977111816,23.23999977111816,23.23999977111816,0.8667441690826941,0.28913127728776494,-0.281903887318884
2014-01-10,23.38999938964844,23.71999931335449,23.18000030517578,23.70999908447266,23.70999908447266,33930200,2.022372280479097,5.073364670391626,4.005385923119112,3.259746510171716,2.462767266938032,22.6439998626709,22.04199981689453,22.074333318074544,20.073166592915854,18.50989995956421,22.932458546525048,22.445431658818805,21.65676950704464,20.3846690487296,18.871987513478516,22.34693226860415,21.820657160077577,0.5262751085265727,0.4218467944726765,-1.6026958053130618,1.6026958053130618,-1.6026958053130618,-1.6026958053130618,1.6026958053130618,-1.6026958053130618,-1.6026958053130618,-1.6026958053130618,-1.6026958053130618,0.5499992370605504,0.6505002975463867,23.71999931335449,22.259098396301273,22.39099845886231,22.522898521423343,,,,,,,,,,0.0,0.0,0.0
2014-01-13,23.70000076293945,23.79999923706055,23.25,23.32999992370605,23.32999992370605,27619700,-1.6026958053130618,5.107888885984633,4.041578942485276,3.287780417291063,2.478675979071796,23.17599983215332,22.22299976348877,22.146333312988283,20.179333273569743,18.60519995689392,23.064972338918714,22.606262252434668,21.76471985650667,20.48123727413866,18.960264986948367,22.498173446312137,21.932460327753763,0.5657131185583744,0.4506200592898161,1.4573517089574322,1.4573517089574322,1.4573517089574322,1.4573517089574322,-1.4573517089574322,1.4573517089574322,1.4573517089574322,1.4573517089574322,1.4573517089574322,0.9200000762939418,0.6690002441406249,23.79999923706055,22.288898658752437,22.418998718261715,22.549098777770993,,,,,,,,,,0.0,0.0,0.0
2014-01-14,22.8700008392334,23.79000091552734,22.8700008392334,23.67000007629395,23.67000007629395,33092200,1.4573517089574322,4.90468415969691,3.987486630940222,3.261725365115961,2.480342997327282,23.563999938964844,22.45999984741211,22.231999969482423,20.287999947865803,18.70559995651245,23.266648251377127,22.799669129499993,21.887641161009075,20.585786874209326,19.053527067925508,22.67845446630934,22.061166975793775,0.6172874905155652,0.48395354553496595,-1.4364180460160443,-1.4364180460160443,-1.4364180460160443,-1.4364180460160443,1.4364180460160443,-1.4364180460160443,-1.4364180460160443,-1.4364180460160443,-1.4364180460160443,0.46000099182128906,0.6540002822875973,23.79000091552734,22.328198699951177,22.4619987487793,22.595798797607426,,,,,,,,,,0.0,0.0,0.0
2014-01-15,23.71999931335449,23.76000022888184,23.29999923706055,23.32999992370605,23.32999992370605,26949000,-1.4364180460160443,2.0521241352411614,4.04776168061244,3.2640766653298865,2.4885355228693244,23.455999755859374,22.617999839782716,22.30066661834717,20.392999935150147,18.800299959182738,23.287765475486772,22.89609291026473,21.980696565054043,20.675761072553478,19.138209698733043,22.778692228985758,22.155154601565055,0.6235376274207027,0.5118703619121133,-0.8572685966287769,-0.8572685966287769,-0.8572685966287769,-0.8572685966287769,0.8572685966287769,-0.8572685966287769,-0.8572685966287769,-0.8572685966287769,-0.8572685966287769,0.6900005340576207,0.6670002937316892,23.76000022888184,22.351200294494625,22.482000350952145,22.612800407409665,,,,,,,,,,0.0,0.0,0.0
2014-01-16,23.47999954223633,23.59000015258789,22.89999961853027,23.1299991607666,23.1299991607666,28888700,-0.8572685966287769,1.698969017102313,4.064624710559696,3.269747299426693,2.458841354730114,23.433999633789064,22.764999771118163,22.343999926249186,20.50233325958252,18.892999954223633,23.235176703913382,22.938621319446888,22.054845119616147,20.756227895117842,19.217255034614894,22.832739449259734,22.22736530965406,0.6053741396056722,0.5305711174508252,-3.242542270698218,-3.242542270698218,-3.242542270698218,-3.242542270698218,3.242542270698218,-3.242542270698218,-3.242542270698218,-3.242542270698218,-3.242542270698218,0.9500007629394602,0.6305003166198733,23.59000015258789,22.292599582672125,22.42599964141846,22.5593997001648,,,,,,,,,,0.0,0.0,0.0
2014-01-17,22.89999961853027,23.28000068664551,22.32999992370605,22.3799991607666,22.3799991607666,46943200,-3.242542270698218,1.6991718646161966,4.0707557801469445,3.1602928314371903,2.5067214103796878,23.16799964904785,22.905999755859376,22.364666557312013,20.595999908447265,18.97899994850159,22.950117522864456,22.83705365423229,22.07582279969037,20.809466297270262,19.27988363117235,22.763087097183867,22.238671520847582,0.5244155763362848,0.5293400092279171,3.306531305702913,3.306531305702913,3.306531305702913,3.306531305702913,-3.306531305702913,3.306531305702913,3.306531305702913,3.306531305702913,-3.306531305702913,0.8600006103515625,0.6375002861022947,23.28000068664551,22.20289945602417,22.328999519348145,22.45509958267212,,,1.0,,,22.45509958267212,,,22.3799991607666,0.0,0.0,-0.33444706681893394
2014-01-21,22.39999961853027,23.18000030517578,22.31999969482422,23.1200008392334,23.1200008392334,29508700,3.306531305702913,2.5617379973712837,4.067700502398393,3.2249082667640274,2.5213336600628704,23.12599983215332,23.15099983215332,22.413666598002116,20.705499935150147,19.078399953842162,23.00674529498744,22.88849859695976,22.14318912482218,20.885221528154297,19.35592555608445,22.817996903653025,22.303955174061347,0.5140417295916784,0.5262803533006694,-2.2923821801835405,2.2923821801835405,2.2923821801835405,2.2923821801835405,-2.2923821801835405,2.2923821801835405,2.2923821801835405,2.2923821801835405,-2.2923821801835405,1.0400009155273402,0.6485003471374512,23.18000030517578,21.877500057220463,22.00500011444092,22.13250017166138,,,,,,,,,,0.0,0.0,0.0
2014-01-22,22.79999923706055,23.79000091552734,22.75,23.64999961853027,23.64999961853027,31254300,2.2923821801835405,2.71567975336934,3.856670418566554,3.216520061760913,2.5269698408742687,23.121999740600586,23.342999839782713,22.458333269755045,20.81916659673055,19.182499952316284,23.221163402835053,23.0269533281544,22.240402705061413,20.975869990133837,19.440956725637836,22.94599732132645,22.403662169947932,0.5423351513785164,0.5294913129162387,0.04228426656714803,-0.04228426656714803,-0.04228426656714803,-0.04228426656714803,0.04228426656714803,-0.04228426656714803,-0.04228426656714803,-0.04228426656714803,-0.04228426656714803,0.4099998474121094,0.6465003013610836,23.79000091552734,21.75329954147339,21.882999610900878,22.012699680328367,,,,,,,,,,0.0,0.0,0.0
2014-01-23,23.30999946594238,23.64999961853027,23.23999977111816,23.63999938964844,23.63999938964844,29418600,-0.04228426656714803,2.598772747697742,2.2409226147847163,3.115867235604561,2.513622011598327,23.183999633789064,23.31999969482422,22.475666554768882,20.936833254496257,19.283199949264528,23.360775398439518,23.138416248426044,22.330699265357353,21.063218495035954,19.524106085321215,23.052766870299063,22.495242704740562,0.557524165558501,0.5350978834446912,3.0456824532312288,-3.0456824532312288,-3.0456824532312288,-3.0456824532312288,3.0456824532312288,-3.0456824532312288,-3.0456824532312288,-3.0456824532312288,-3.0456824532312288,0.7399997711181605,0.6685003280639646,23.64999961853027,22.367700252532956,22.497000312805174,22.626300373077388,,,,,,,,,,0.0,0.0,0.0
2014-01-24,23.5,23.64999961853027,22.90999984741211,22.92000007629395,22.92000007629395,30019100,-3.0456824532312288,2.9947107072941024,2.295625557449116,3.2046096871863887,2.5576111673952977,23.141999816894533,23.2879997253418,22.46833324432373,21.04016660054525,19.376699953079225,23.213850291057664,23.0987042171293,22.368718672514554,21.124096579667363,19.591351510885033,23.03234120968289,22.526706213744518,0.5056349959383724,0.5292053059434274,0.08726203183727456,-0.08726203183727456,-0.08726203183727456,-0.08726203183727456,0.08726203183727456,-0.08726203183727456,-0.08726203183727456,-0.08726203183727456,0.08726203183727456,0.8100013732910192,0.6835003852844237,23.64999961853027,22.179298896789547,22.31299896240234,22.446699028015132,,,,,,,,,,0.0,0.0,0.0
2014-01-27,23.10000038146973,23.3700008392334,22.55999946594238,22.89999961853027,22.89999961853027,30006400,-0.08726203183727456,2.464695722839255,2.170948600556573,3.2021885932340464,2.5012507056719033,23.245999908447267,23.20699977874756,22.481666564941406,21.13016659418742,19.465599946975708,23.109233400215203,23.06257610829311,22.402994862580087,21.18232290881041,19.65686929519484,23.011980964890178,22.55435757706198,0.4576233878281961,0.5148889223203812,0.6550201791658701,0.6550201791658701,0.6550201791658701,0.6550201791658701,-0.6550201791658701,0.6550201791658701,0.6550201791658701,0.6550201791658701,-0.6550201791658701,0.6500015258788991,0.6895004272460936,23.3700008392334,22.146298770904536,22.282998847961423,22.419698925018306,,,,,,,,,,0.0,0.0,0.0
2014-01-28,22.88999938964844,23.20000076293945,22.54999923706055,23.04999923706055,23.04999923706055,27555900,0.6550201791658701,1.933860824196844,2.140584737543593,3.1876992109442717,2.4970991426129343,23.231999588012695,23.17899971008301,22.498666508992514,21.22449992497762,19.548599939346314,23.089488679163654,23.060289404432645,22.44473708028851,21.243558198261233,19.724059987112977,23.017829929839465,22.59107177409891,0.4267581557405542,0.4972627690044158,-1.4750549407447577,-1.4750549407447577,-1.4750549407447577,-1.4750549407447577,1.4750549407447577,-1.4750549407447577,-1.4750549407447577,-1.4750549407447577,1.4750549407447577,0.6200008392333984,0.698000431060791,23.20000076293945,21.85309989929199,21.99099998474121,22.12890007019043,,,,,,,,,,0.0,0.0,0.0
2014-01-29,22.84000015258789,23.27000045776367,22.64999961853027,22.70999908447266,22.70999908447266,21718400,-1.4750549407447577,1.474618309313076,2.1040795557085636,3.1998472403497193,2.5051567168066655,23.043999481201173,23.082999610900877,22.486333147684732,21.3083332379659,19.623999929428102,22.96299214759999,22.99660025534901,22.461850757977807,21.291638227317343,19.783187493991388,22.97047133824457,22.599881204496967,0.37059013374760497,0.47192824195305366,-3.258483964328936,3.258483964328936,3.258483964328936,3.258483964328936,-3.258483964328936,-3.258483964328936,3.258483964328936,3.258483964328936,-3.258483964328936,0.8099994659423899,0.7110003471374515,23.27000045776367,21.66439981460571,21.803999900817868,21.943599987030026,,,,,,,,,,0.0,0.0,0.0
2014-01-30,23.11000061035156,23.76000022888184,22.95000076293945,23.45000076293945,23.45000076293945,32630000,3.258483964328936,2.366954149735862,2.3543619564976335,3.2426945744412765,2.527466289905435,23.005999755859374,23.094999694824217,22.508999824523926,21.40616658528646,19.705899934768677,23.125328352713147,23.07903671127454,22.52560237120114,21.36240421209184,19.855797657732932,23.044245095889938,22.662853023640853,0.3813920722490849,0.45382100801225994,1.7484001453001063,-1.7484001453001063,-1.7484001453001063,-1.7484001453001063,1.7484001453001063,-1.7484001453001063,-1.7484001453001063,-1.7484001453001063,1.7484001453001063,0.5,0.710000324249268,23.76000022888184,21.705799694061273,21.847999763488765,21.990199832916254,,,,,,,,,,0.0,0.0,0.0
2014-01-31,23.10000038146973,23.5,23.0,23.04000091552734,23.04000091552734,29539000,-1.7484001453001063,2.013355628655506,2.409832407842213,3.274451818741981,2.5386380117797684,23.029999923706054,23.08599987030029,22.51299985249837,21.491999944051106,19.780099945068358,23.09688587365121,23.071939293865956,22.558789374060893,21.417407382696283,19.918851187590246,23.04359214506492,22.69078990452133,0.3528022405435891,0.4336172545185258,0.9982701408225906,-0.9982701408225906,-0.9982701408225906,-0.9982701408225906,0.9982701408225906,-0.9982701408225906,-0.9982701408225906,-0.9982701408225906,0.9982701408225906,0.929998397827152,0.73000020980835,23.5,22.19799951553345,22.339999580383303,22.481999645233156,,,,,,,,,,0.0,0.0,0.0
2014-02-03,23.0,23.6299991607666,22.70000076293945,22.80999946594238,22.80999946594238,36010100,-0.9982701408225906,2.077077427180745,2.168005573957064,3.185150243967918,2.536211282706562,23.011999893188477,23.12899990081787,22.546333185831706,21.577666600545246,19.845599937438966,23.0012570710816,23.024313870607124,22.574996476762923,21.463066139524024,19.97610164854771,23.0076548098153,22.69962024240437,0.30803456741092816,0.4085007170970063,-0.8329703573264463,0.8329703573264463,0.8329703573264463,0.8329703573264463,-0.8329703573264463,-0.8329703573264463,0.8329703573264463,0.8329703573264463,-0.8329703573264463,0.5300006866455114,0.7400002479553232,23.6299991607666,21.89399953842163,22.0399995803833,22.18599962234497,,,,,,,,,,0.0,0.0,0.0
2014-02-04,22.95000076293945,23.18000030517578,22.64999961853027,23.0,23.0,20104700,0.8329703573264463,2.093883752777558,1.9002227687341857,3.1541963407280087,2.5297608768053914,23.002000045776366,23.11699981689453,22.592333157857258,21.669333267211915,19.910699939727785,23.000838047387735,23.01989316686037,22.602416058907252,21.51345741363799,20.035980823823994,23.006477146766795,22.72187059481886,0.2846065519479346,0.383721884067192,-1.3478237649668663,1.3478237649668663,1.3478237649668663,1.3478237649668663,-1.3478237649668663,-1.3478237649668663,1.3478237649668663,1.3478237649668663,-1.3478237649668663,0.7799987792968821,0.7265001296997082,23.18000030517578,22.001998615264892,22.149998664855957,22.29799871444702,,,,,,,,,,0.0,0.0,0.0
2014-02-05,22.95000076293945,23.47999954223633,22.70000076293945,23.30999946594238,23.30999946594238,26097800,1.3478237649668663,1.983154384564147,1.792030634522047,2.97559294791703,2.5302555794131867,23.12200012207031,23.082999801635744,22.630333137512206,21.76249993642171,19.981799926757812,23.10389185357262,23.072639766693463,22.648066601296616,21.57236043174633,20.10081287614317,23.053172888178423,22.765435696383562,0.2877371917948608,0.36452494561272575,3.4320084201547925,3.4320084201547925,3.4320084201547925,3.4320084201547925,-3.4320084201547925,3.4320084201547925,3.4320084201547925,3.4320084201547925,-3.4320084201547925,1.2700004577636683,0.7430001258850106,23.47999954223633,21.581700019836422,21.727000045776364,21.872300071716307,,,,,,,,,,0.0,0.0,0.0
2014-02-06,23.51000022888184,24.77000045776367,23.5,24.11000061035156,24.11000061035156,65314700,3.4320084201547925,2.043260496950951,2.118105769793776,2.127481618544267,2.5492935434882398,23.254000091552733,23.129999923706055,22.717666498819987,21.862499936421713,20.060899925231933,23.4392614391656,23.261250829176753,22.742384924461454,21.655561749077645,20.180202732266107,23.21576176851275,22.86503309741823,0.3507286710945188,0.3617656907090844,1.6590610054092736,1.6590610054092736,1.6590610054092736,1.6590610054092736,-1.6590610054092736,1.6590610054092736,1.6590610054092736,1.6590610054092736,-1.6590610054092736,0.7199993133544922,0.7390001296997077,24.77000045776367,21.84539926528931,21.99399929046631,22.142599315643313,,,,,,,,,,0.0,0.0,0.0
2014-02-07,24.3700008392334,24.63999938964844,23.92000007629395,24.51000022888184,24.51000022888184,47809700,1.6590610054092736,1.5942539132754945,1.813431070015864,2.055104023115797,2.5531855170737403,23.547999954223634,23.288999938964842,22.807333183288574,21.966499932607015,20.141599922180177,23.79617436907101,23.488296174577677,22.856424621520837,21.749149895956467,20.26594129655553,23.414875377800303,22.986882514563682,0.42799286323662145,0.3750111252145918,1.4687907261924265,1.4687907261924265,1.4687907261924265,1.4687907261924265,-1.4687907261924265,1.4687907261924265,1.4687907261924265,1.4687907261924265,1.4687907261924265,0.6700000762939418,0.7455001831054695,24.63999938964844,23.144200172424313,23.292000198364253,23.439800224304193,,,,,,,,,,0.0,0.0,0.0
2014-02-10,24.63999938964844,25.23999977111816,24.56999969482422,24.8700008392334,24.8700008392334,28374800,1.4687907261924265,0.9898450008628727,1.8062973048127655,2.0341134214580383,2.54918151200637,23.960000228881835,23.486000061035156,22.91166655222575,22.07049996058146,20.221899929046632,24.154116525791807,23.73951520451508,22.986332764599066,21.85147287770325,20.357110792450136,23.638740833405397,23.126372760835512,0.5123680725698847,0.40248251468565044,-0.6433524300824696,-0.6433524300824696,-0.6433524300824696,-0.6433524300824696,0.6433524300824696,-0.6433524300824696,-0.6433524300824696,-0.6433524300824696,-0.6433524300824696,0.4899997711181676,0.7425002098083503,25.23999977111816,22.999898986816408,23.1489990234375,23.298099060058597,,,,,,,,,,0.0,0.0,0.0
2014-02-11,24.85000038146973,25.06999969482422,24.57999992370605,24.70999908447266,24.70999908447266,21177200,-0.6433524300824696,1.4461103237801334,1.866974718870582,1.9989150451482156,2.5497526264886505,24.302000045776367,23.65200004577637,23.017999839782714,22.166999944051106,20.29629991531372,24.33941071201876,23.915966819052823,23.097537043300587,21.945195048417002,20.44330660021296,23.803549795108054,23.243678414438264,0.5598713806697901,0.4339602878824784,0.7284512822539535,0.7284512822539535,0.7284512822539535,0.7284512822539535,-0.7284512822539535,0.7284512822539535,0.7284512822539535,0.7284512822539535,0.7284512822539535,0.3699989318847692,0.7150001525878917,25.06999969482422,23.60649930953979,23.75499935150146,23.90349939346313,,,,,,,,,,0.0,0.0,0.0
2014-02-12,24.90999984741211,25.15999984741211,24.79000091552734,24.88999938964844,24.88999938964844,23915300,0.7284512822539535,1.4834047829373522,1.7027974452436225,1.9834163462825898,2.546935808844813,24.618000030517578,23.87000007629394,23.137666511535645,22.26199992497762,20.373599910736083,24.522940271228656,24.093063650070206,23.21317977532303,22.04174601042459,20.531359922776037,23.970695886575804,23.365628116305682,0.6050677702701215,0.46818178436000707,0.08035539676222876,0.08035539676222876,0.08035539676222876,0.08035539676222876,-0.08035539676222876,0.08035539676222876,0.08035539676222876,0.08035539676222876,0.08035539676222876,0.32999992370605824,0.7085000991821302,25.15999984741211,23.496999359130857,23.639999389648434,23.782999420166014,,,,,,,,,,0.0,0.0,0.0
2014-02-13,24.84000015258789,25.01000022888184,24.68000030517578,24.90999984741211,24.90999984741211,23317000,0.08035539676222876,0.9606843095460269,1.5058979950366362,1.9433176129241418,2.544383084861991,24.777999877929688,24.01599998474121,23.242999839782716,22.35283327102661,20.45039991378784,24.651960129956475,24.24159750413237,23.32265203803846,22.135787119834013,20.618065663857937,24.11520418824293,23.480026022313567,0.6351781659293643,0.5015810606738785,0.6824571550995132,0.6824571550995132,0.6824571550995132,0.6824571550995132,-0.6824571550995132,0.6824571550995132,0.6824571550995132,0.6824571550995132,0.6824571550995132,0.5799999237060618,0.7030000686645522,25.01000022888184,23.60129962921142,23.74299964904785,23.884699668884274,,,,,,,,,,0.0,0.0,0.0
