Date_IT,Open_IT,High_IT,Low_IT,Close_IT,Adj Close_IT,Volume_IT,Daily Return(%)_IT,Vol5_IT,Vol10_IT,Vol20_IT,Vol60_IT,SMA5_IT,SMA10_IT,SMA30_IT,SMA60_IT,SMA100_IT,EMA5_IT,EMA10_IT,EMA30_IT,EMA60_IT,EMA100_IT,Short12_IT,Long26_IT,MACD_IT,SIGNAL9_IT,Ret5/10_IT,Ret10/30_IT,Ret30/60_IT,Ret30/100_IT,Emaret5/10_IT,Emaret10/30_IT,Emaret30/60_IT,Emaret30/100_IT,RetMACD_IT,DayRange_IT,average20r_IT,PRVHI_IT,HitLevel_IT,hitlevel_2_IT,hitlevel_1.8_IT,Hit?_IT,Hit?_IT.1,Hit?_IT.2,HitAt_2.2_IT,HitAt_2.0_IT,HitAt_1.8_IT,ExitPr_2.2_IT,ExitPr_2.0_IT,ExitPr_1.8_IT,ret_2.2_IT,Ret2.0_IT,Ret_1.8_IT
2014-02-26,68.33999633789062,69.44000244140625,68.25,68.95999908447266,68.95999908447266,552800,1.2034043178297855,0.5609010154299808,0.9228026431729744,2.515916310755612,1.6293981599715504,67.39199981689453,66.90199966430664,67.54333305358887,67.76933345794677,65.03980007171631,67.74610379413721,67.17996057729918,67.22663590186984,66.68309582100856,65.30091178759898,67.10630466120762,67.20277573305245,-0.09647107184483161,-0.4388970396835478,0.7105537561990214,-0.7105537561990214,-0.7105537561990214,0.7105537561990214,-0.7105537561990214,0.7105537561990214,-0.7105537561990214,0.7105537561990214,0.7105537561990214,1.029998779296875,1.5824996948242185,69.44000244140625,64.79739921569825,65.11399917602539,65.43059913635254,,,,,,,,,,0.0,0.0,0.0
2014-02-27,68.80000305175781,69.66999816894531,68.63999938964844,69.44999694824219,69.44999694824219,544700,0.7105537561990214,0.3135359891028656,0.8866768309414671,2.5189034126030845,1.618507237271246,68.12799987792968,67.22199935913086,67.5569995880127,67.84933338165283,65.14070003509522,68.31406817883888,67.59269446292518,67.3700785500229,66.77381389075393,65.38307188978993,67.46687270536678,67.36923656380725,0.09763614155953348,-0.3315904034349316,0.15838821480948484,-0.15838821480948484,-0.15838821480948484,0.15838821480948484,-0.15838821480948484,0.15838821480948484,0.15838821480948484,0.15838821480948484,0.15838821480948484,1.2999954223632812,1.5609996795654293,69.66999816894531,65.95850311279297,66.2750030517578,66.59150299072266,,,,,,,,,,0.0,0.0,0.0
2014-02-28,69.2300033569336,70.3499984741211,69.05000305175781,69.55999755859375,69.55999755859375,497400,0.15838821480948484,0.5148200832045605,0.8502728264787188,2.468814840563138,1.6123643878409848,68.73199920654297,67.47199935913086,67.56633288065592,67.9181666692098,65.23620002746583,68.7293779720905,67.95038593486491,67.51136364735005,66.86516417494539,65.46578328917218,67.78889191355555,67.53151515601365,0.25737675754189127,-0.21379697123956706,-0.0862529624777677,0.0862529624777677,0.0862529624777677,-0.0862529624777677,0.0862529624777677,-0.0862529624777677,-0.0862529624777677,-0.0862529624777677,-0.0862529624777677,1.55999755859375,1.5519996643066403,70.3499984741211,66.23579887390137,66.54799880981446,66.86019874572754,,,,,,,,,,0.0,0.0,0.0
2014-03-03,68.61000061035156,69.83999633789062,68.27999877929688,69.5,69.5,448600,-0.0862529624777677,0.5275166299561479,0.7953426027189583,2.4688337928545567,1.6125071925247734,69.1219985961914,67.75799942016602,67.56333300272624,67.98599999745687,65.33610004425049,68.98625198139368,68.23213394670765,67.63966276687586,66.95155223478325,65.54566876859451,68.05213931147009,67.6773288481608,0.3748104633092879,-0.09607548432979608,2.7194235822279675,2.7194235822279675,-2.7194235822279675,2.7194235822279675,-2.7194235822279675,2.7194235822279675,2.7194235822279675,2.7194235822279675,2.7194235822279675,1.7400054931640625,1.3879997253417966,69.83999633789062,66.93559921264648,67.24599914550781,67.55639907836914,,,,,,,,,,0.0,0.0,0.0
2014-03-04,70.08000183105469,71.7300033569336,69.98999786376953,71.38999938964844,71.38999938964844,558100,2.7194235822279675,1.1127086025687263,1.016457450295548,2.0037894038525508,1.6441475215733958,69.77199859619141,68.25999908447265,67.63166643778483,68.0920000076294,65.4651000213623,69.7875011174786,68.8062912999696,67.88161996834506,67.09707509231981,65.6613980878233,68.56565624657445,67.95234148086358,0.613314765710868,0.045802565678336724,0.14007350465896426,0.14007350465896426,-0.14007350465896426,0.14007350465896426,-0.14007350465896426,0.14007350465896426,0.14007350465896426,0.14007350465896426,0.14007350465896426,1.0500030517578125,1.3719997406005855,71.7300033569336,66.78639694213867,67.06399688720703,67.34159683227539,,,,,,,,,,0.0,0.0,0.0
2014-03-05,71.44999694824219,72.0,70.94999694824219,71.48999786376953,71.48999786376953,493500,0.14007350465896426,1.1509989504914349,0.862442899532589,1.9954223939972437,1.6399736928844286,70.27799835205079,68.83499908447266,67.70133298238119,68.18816661834717,65.60319999694825,70.35500003290892,69.29423794793323,68.11441854224341,67.24110534712145,65.77681590516876,69.01555495691215,68.21439010181957,0.8011648550925798,0.19687502356118536,1.0211265614032878,1.0211265614032878,-1.0211265614032878,1.0211265614032878,-1.0211265614032878,1.0211265614032878,1.0211265614032878,1.0211265614032878,1.0211265614032878,1.4300003051757812,1.3854999542236324,72.0,68.7116039276123,68.98600387573242,69.26040382385254,,,,,,,,,,0.0,0.0,0.0
2014-03-06,71.5,72.66000366210938,71.2300033569336,72.22000122070312,72.22000122070312,380500,1.0211265614032878,1.1581505165052897,0.8158500795002933,1.9988982633186754,1.6385049640227096,70.83199920654297,69.47999954223633,67.78466631571452,68.28366667429606,65.73590000152588,70.976667095507,69.82619490661865,68.37929484407954,67.40434783477986,65.90440373319913,69.50854668980307,68.51110203655169,0.9974446532513781,0.3569889494992239,1.0800315232801112,1.0800315232801112,-1.0800315232801112,1.0800315232801112,-1.0800315232801112,1.0800315232801112,1.0800315232801112,1.0800315232801112,1.0800315232801112,0.9099960327148438,1.293499755859375,72.66000366210938,68.951900100708,69.22900009155273,69.50610008239747,,,,,,,,,,0.0,0.0,0.0
2014-03-07,72.36000061035156,73.0199966430664,72.11000061035156,73.0,73.0,478100,1.0800315232801112,1.1044832441352375,0.8135357083138909,1.280901958012933,1.6407858084689617,71.51999969482422,70.1259994506836,67.90066642761231,68.39733333587647,65.87520000457764,71.65111139700467,70.40325037814253,68.67740485413893,67.5878118401969,66.04491058996747,70.04569335291029,68.84361299680712,1.202080356103167,0.5260072308200126,-0.23287420403467468,-0.23287420403467468,0.23287420403467468,-0.23287420403467468,0.23287420403467468,-0.23287420403467468,-0.23287420403467468,-0.23287420403467468,-0.23287420403467468,1.1299972534179688,1.2004997253417973,73.0199966430664,69.81430419921875,70.07300415039063,70.3317041015625,,,,,,,,,,0.0,0.0,0.0
2014-03-10,72.72000122070312,73.3499984741211,72.22000122070312,72.83000183105469,72.83000183105469,444000,-0.23287420403467468,1.1410412537977541,0.8608805272478774,0.9517791568431406,1.6390714317941668,72.18600006103516,70.65399932861328,68.05533307393392,68.51400000254313,66.01270000457764,72.04407487502135,70.84447791503564,68.9453143365206,67.75968692186437,66.17926883236524,70.47404850339404,69.13890105860324,1.335147444790806,0.6878352736141713,-0.24715131216573608,-0.24715131216573608,0.24715131216573608,-0.24715131216573608,0.24715131216573608,-0.24715131216573608,-0.24715131216573608,-0.24715131216573608,-0.24715131216573608,0.9900054931640625,1.179500198364258,73.3499984741211,70.37889724731446,70.6189971923828,70.85909713745117,,,,,,,,,,0.0,0.0,0.0
2014-03-11,72.94000244140625,73.30000305175781,72.30999755859375,72.6500015258789,72.6500015258789,324400,-0.24715131216573608,0.6564550502481327,0.9154908397187024,0.8954884252322318,1.636400576131906,72.43800048828125,71.10499954223633,68.20933316548665,68.63483333587646,66.1545000076294,72.2460504253072,71.17275493518895,69.1843264132534,67.92002510560255,66.30740215302887,70.80881050685325,69.39898257469774,1.4098279321555083,0.8322338053224387,0.5918792789324435,0.5918792789324435,-0.5918792789324435,0.5918792789324435,-0.5918792789324435,0.5918792789324435,0.5918792789324435,0.5918792789324435,0.5918792789324435,1.2399978637695312,1.181999969482422,73.30000305175781,70.75509803771973,70.99099807739258,71.22689811706543,,,,,,,,,,0.0,0.0,0.0
2014-03-12,72.2699966430664,73.23999786376953,72.0,73.08000183105469,73.08000183105469,479000,0.5918792789324435,0.6510219860268671,0.8943505865155441,0.8848274442709241,1.6314917986059627,72.75600128173828,71.51699981689453,68.34433326721191,68.74933338165283,66.29150001525879,72.52403422722304,71.51952709807362,69.43566031117608,68.08920467037146,66.44151303774225,71.15822455673039,69.67165066776121,1.4865738889691755,0.9631018220517862,-1.7241408109749696,-1.7241408109749696,1.7241408109749696,-1.7241408109749696,1.7241408109749696,-1.7241408109749696,-1.7241408109749696,-1.7241408109749696,-1.7241408109749696,1.7300033569335938,1.2244998931884765,73.23999786376953,70.69960311889649,70.93600311279297,71.17240310668946,,,,,,,,,,0.0,0.0,0.0
2014-03-13,73.2300033569336,73.29000091552734,71.55999755859375,71.81999969482422,71.81999969482422,420100,-1.7241408109749696,1.066314410178479,1.1510812115723261,1.0023879178504336,1.6495962353067708,72.6760009765625,71.75400009155274,68.4449998219808,68.83866672515869,66.40880001068115,72.28935604975678,71.57415847930099,69.58948865850822,68.21152581871416,66.54801772402111,71.26003611643713,69.83078763272884,1.4292484837082924,1.0563311543830873,0.4177151949771346,0.4177151949771346,-0.4177151949771346,0.4177151949771346,-0.4177151949771346,0.4177151949771346,0.4177151949771346,0.4177151949771346,0.4177151949771346,1.0400009155273438,1.1805000305175781,73.29000091552734,70.54609809875488,70.79099807739257,71.03589805603028,,,,,,,,,,0.0,0.0,0.0
2014-03-14,71.61000061035156,72.6500015258789,71.61000061035156,72.12000274658203,72.12000274658203,351200,0.4177151949771346,0.9120556979292507,1.1494037076173553,0.9839997302611218,1.6467532925894806,72.5000015258789,72.01000061035157,68.50499992370605,68.92266674041748,66.52290004730224,72.23290494869853,71.6734028915339,69.75274763193234,68.33967260323442,66.65835406110152,71.39233867492096,70.0003591226439,1.3919795522770642,1.1234608339618828,0.5130270425634934,0.5130270425634934,-0.5130270425634934,0.5130270425634934,-0.5130270425634934,0.5130270425634934,0.5130270425634934,0.5130270425634934,0.5130270425634934,1.160003662109375,1.2014999389648438,72.6500015258789,70.69290084838867,70.92900085449219,71.1651008605957,,,,,,,,,,0.0,0.0,0.0
2014-03-17,72.37999725341797,73.47000122070312,72.30999755859375,72.48999786376953,72.48999786376953,314200,0.5130270425634934,0.972302429270722,1.138661676284125,0.9559278013671353,1.6473232670022686,72.43200073242187,72.30900039672852,68.57699979146322,69.00933335622152,66.63600002288818,72.31860258705554,71.82187470466764,69.92934442108313,68.47574884128474,66.77383215620385,71.56120931935921,70.18477680717173,1.3764325121874776,1.1740551696070018,1.1863714108086496,1.1863714108086496,-1.1863714108086496,1.1863714108086496,-1.1863714108086496,1.1863714108086496,1.1863714108086496,1.1863714108086496,1.1863714108086496,0.9199981689453125,1.2215000152587892,73.47000122070312,70.00670166015625,70.24700164794922,70.48730163574218,,,,,,,,,,0.0,0.0,0.0
2014-03-18,72.5999984741211,73.5199966430664,72.5999984741211,73.3499984741211,73.3499984741211,259200,1.1863714108086496,1.115140768423495,0.8665487876381965,0.9493236648874218,1.6504853528316807,72.5720001220703,72.50500030517578,68.83166643778483,69.10100002288819,66.75860000610352,72.6624012160774,72.09971539002281,70.15003177934365,68.63556030465642,66.90405327141013,71.83640765086103,70.4192376713902,1.4171699794708275,1.222678131579767,-1.1042911730659797,-1.1042911730659797,1.1042911730659797,-1.1042911730659797,1.1042911730659797,-1.1042911730659797,-1.1042911730659797,-1.1042911730659797,-1.1042911730659797,1.0400009155273438,1.2165000915527344,73.5199966430664,70.7827011871338,71.02700119018554,71.2713011932373,,,,,,,,,,0.0,0.0,0.0
2014-03-19,73.20999908447266,73.23999786376953,72.19999694824219,72.54000091552734,72.54000091552734,309500,-1.1042911730659797,1.2182041732549356,0.9710575471039324,0.9623730452022905,1.6569990467658133,72.46399993896485,72.61000061035156,69.03199984232585,69.18350009918213,66.87909999847412,72.62160111589405,72.1797673037509,70.3042233365168,68.76357475091449,67.01565619505601,71.94465276850201,70.57633124503,1.3683215234720052,1.2518068099582147,-0.4962787507692236,0.4962787507692236,-0.4962787507692236,0.4962787507692236,-0.4962787507692236,0.4962787507692236,0.4962787507692236,0.4962787507692236,0.4962787507692236,0.9300003051757812,1.2090003967285157,73.23999786376953,70.8436964416504,71.08699645996094,71.33029647827148,,,,,,,,,,0.0,0.0,0.0
2014-03-20,72.3499984741211,72.9800033569336,72.05000305175781,72.9000015258789,72.9000015258789,271700,0.4962787507692236,0.8449014951729861,0.9321572095646917,0.9564879413044861,1.6449075594052285,72.68000030517578,72.67800064086914,69.242999903361,69.25283349355063,67.00200000762939,72.71440125255567,72.31071898050145,70.47169289712082,68.89919530091332,67.13217788477527,72.09162950040616,70.74845496953733,1.343174530868822,1.2700803541403363,-0.2743546960910814,-0.2743546960910814,0.2743546960910814,-0.2743546960910814,0.2743546960910814,-0.2743546960910814,-0.2743546960910814,-0.2743546960910814,-0.2743546960910814,1.2999954223632812,1.2,72.9800033569336,70.5801969909668,70.8219970703125,71.0637971496582,,,,,,,,,,0.0,0.0,0.0
2014-03-21,73.18000030517578,73.52999877929688,72.2300033569336,72.69999694824219,72.69999694824219,933400,-0.2743546960910814,0.8772382690808739,0.869880262907148,0.9593427089250953,1.6402597356362718,72.7959991455078,72.64800033569335,69.58266652425131,69.30600007375081,67.11959999084473,72.70959981778452,72.38149679281794,70.61545444880608,69.02381174836673,67.24243172761621,72.18522449238094,70.89301363462658,1.2922108577543554,1.2745064548631402,-1.980735725528165,-1.980735725528165,-1.980735725528165,-1.980735725528165,1.980735725528165,-1.980735725528165,-1.980735725528165,-1.980735725528165,-1.980735725528165,1.8899993896484375,1.2215000152587892,73.52999877929688,70.3400033569336,70.58000335693359,70.8200033569336,,,,,,,,,,0.0,0.0,0.0
2014-03-24,71.97000122070312,72.44999694824219,70.55999755859375,71.26000213623047,71.26000213623047,603900,-1.980735725528165,1.2559386501395453,1.066761921104337,1.0669358880145872,1.6557897872441594,72.55,72.49100036621094,69.7803332010905,69.32200005849202,67.22120002746583,72.22640059059984,72.1775886734384,70.65703817057539,69.0971294660016,67.32198757729174,72.04288259143472,70.92019796807872,1.122684623355994,1.244142088561711,-0.7297281179796002,-0.7297281179796002,-0.7297281179796002,-0.7297281179796002,0.7297281179796002,-0.7297281179796002,-0.7297281179796002,-0.7297281179796002,0.7297281179796002,1.25,1.2415000915527343,72.44999694824219,70.84269874572755,71.0869987487793,71.33129875183106,1.0,1.0,1.0,70.84269874572755,71.0869987487793,71.33129875183106,71.26000213623047,71.26000213623047,71.26000213623047,0.589056314752676,0.24336853502926303,-0.09995137737311628
2014-03-25,71.5999984741211,71.83000183105469,70.58000183105469,70.73999786376953,70.73999786376953,402800,-0.7297281179796002,0.9240065434084096,1.0793427186689342,1.0796063683318275,1.6501437426842382,72.02799987792969,72.3,69.9836664835612,69.31400000254312,67.31970001220704,71.73093301498974,71.91620852622587,70.66239040884598,69.15099400363333,67.38967094930119,71.84243878717854,70.90684981220397,0.9355889749745643,1.1824314658442816,2.728301333698877,-2.728301333698877,-2.728301333698877,-2.728301333698877,2.728301333698877,2.728301333698877,-2.728301333698877,-2.728301333698877,2.728301333698877,2.4899978637695312,1.3064998626708983,71.83000183105469,69.71869674682617,69.96699676513671,70.21529678344727,,,,,,,,,,0.0,0.0,0.0
2014-03-26,71.04000091552734,71.2699966430664,68.77999877929688,68.80999755859375,68.80999755859375,878600,-2.728301333698877,1.301722142606489,1.2799297435328962,1.232992159916078,1.6780907389893653,71.28199920654296,71.87299957275391,70.09733301798502,69.29033323923747,67.40669998168946,70.75728786285775,71.3514428957473,70.54288119270069,69.13981379232055,67.41779622869312,71.37590936739626,70.75152742304766,0.624381944348599,1.070821561545145,1.787524736491503,-1.787524736491503,-1.787524736491503,-1.787524736491503,1.787524736491503,1.787524736491503,-1.787524736491503,-1.787524736491503,1.787524736491503,1.6299972534179688,1.3364997863769532,71.2699966430664,68.9557021331787,69.2170021057129,69.47830207824707,1.0,1.0,1.0,68.9557021331787,69.2170021057129,69.47830207824707,68.80999755859375,68.80999755859375,68.80999755859375,-0.21130170541015628,-0.5880123881955167,-0.9618895391264286
2014-03-27,68.80000305175781,68.87999725341797,67.25,67.58000183105469,67.58000183105469,829600,-1.787524736491503,0.9897002801834653,1.2862958328821512,1.2823751716818672,1.6920147839658037,70.21799926757812,71.44899978637696,70.14166641235352,69.24033323923747,67.4929999923706,69.6981925189234,70.66572633853046,70.35172768549772,69.08867241654133,67.4210082208191,70.79192359257448,70.51659960141855,0.2753239911559291,0.9117220474673019,0.769464720881352,-0.769464720881352,-0.769464720881352,-0.769464720881352,0.769464720881352,0.769464720881352,-0.769464720881352,-0.769464720881352,0.769464720881352,1.4199981689453125,1.3424999237060546,68.87999725341797,68.32969711303711,68.5969970703125,68.8642970275879,1.0,1.0,1.0,68.32969711303711,68.5969970703125,68.80000305175781,67.58000183105469,67.58000183105469,67.58000183105469,-1.0971734306713121,-1.4825652473028534,-1.7732575095750005
2014-03-28,67.73999786376953,68.4000015258789,66.9800033569336,67.05999755859375,67.05999755859375,664100,-0.769464720881352,0.8515203334311575,1.2358108040419336,1.2882183619374943,1.6917526496197894,69.08999938964844,70.94299926757813,70.14166641235352,69.17383314768473,67.57169998168945,68.81879419881352,70.01013928763288,70.13935799989102,69.02215848677255,67.41385949483444,70.21778112580822,70.26055500565374,-0.04277387984552661,0.7208228620047362,-3.5490679532652356,3.5490679532652356,3.5490679532652356,3.5490679532652356,-3.5490679532652356,-3.5490679532652356,-3.5490679532652356,3.5490679532652356,-3.5490679532652356,1.9799957275390625,1.3634998321533203,68.4000015258789,65.92649742126464,66.19499740600585,66.46349739074707,,,,,,,,,,0.0,0.0,0.0
2014-03-31,67.7300033569336,69.5199966430664,67.54000091552734,69.44000244140625,69.44000244140625,866600,3.5490679532652356,2.405366523396641,1.8109226244181005,1.5343479694886406,1.7406448907090095,68.72599945068359,70.6379997253418,70.23499984741211,69.1678331375122,67.67760002136231,69.0258636130111,69.90647804286439,70.09423828644039,69.03585828856383,67.4539811373408,70.09812286666946,70.19977333422801,-0.10165046755855656,0.5563281960920776,-1.252873108582629,1.252873108582629,1.252873108582629,1.252873108582629,-1.252873108582629,-1.252873108582629,-1.252873108582629,1.252873108582629,-1.252873108582629,1.1500015258789062,1.3339996337890625,69.5199966430664,65.4003018951416,65.67300186157226,65.94570182800292,,,,,,,,,,0.0,0.0,0.0
2014-04-01,69.58999633789062,70.62000274658203,69.47000122070312,70.30999755859375,70.30999755859375,719200,1.252873108582629,2.517429133991101,1.8175636165344695,1.429338195786328,1.7480053439198218,68.63999938964844,70.33399963378906,70.3663330078125,69.17733313242594,67.79619998931885,69.45390826153866,69.97984522754246,70.10815823948255,69.0776333465976,67.51053591795967,70.13071897311934,70.20793809158843,-0.07721911846908824,0.4296187331798445,0.27022446111363335,0.27022446111363335,-0.27022446111363335,-0.27022446111363335,0.27022446111363335,0.27022446111363335,0.27022446111363335,-0.27022446111363335,0.27022446111363335,0.6999969482421875,1.3164993286132813,70.62000274658203,66.58519744873047,66.85199737548828,67.1187973022461,,,,,,,,,,0.0,0.0,0.0
2014-04-02,70.44999694824219,70.75,70.05000305175781,70.12000274658203,70.12000274658203,311400,-0.27022446111363335,2.076415589699732,1.8011044254720765,1.4291615995827225,1.7433647150337344,68.9020004272461,70.09199981689453,70.51233317057292,69.19516646067301,67.91240001678467,69.67593975655312,70.00532841282237,70.1089224012309,69.11180939249873,67.56220852842743,70.12907032288284,70.2014243623287,-0.07235403944585528,0.3292241786547046,1.2977804142395484,1.2977804142395484,-1.2977804142395484,-1.2977804142395484,1.2977804142395484,1.2977804142395484,1.2977804142395484,-1.2977804142395484,1.2977804142395484,2.029998779296875,1.346499252319336,70.75,67.72370422363281,67.98700408935547,68.25030395507812,,,,,,,,,,0.0,0.0,0.0
2014-04-03,70.02999877929688,70.77999877929688,68.75,69.20999908447266,69.20999908447266,420100,-1.2977804142395484,1.9557723322122815,1.799646943146653,1.4285921562956692,1.7519093169754698,69.22799987792969,69.7229995727539,70.62699991861979,69.19783306121826,68.02630001068115,69.52062619919298,69.86072308039515,70.05092734853683,69.1150287266618,67.59483804438872,69.98767474774282,70.12798545285787,-0.1403107051150556,0.23531720190075256,1.9650348625082994,1.9650348625082994,-1.9650348625082994,-1.9650348625082994,1.9650348625082994,1.9650348625082994,1.9650348625082994,-1.9650348625082994,1.9650348625082994,1.8799972534179688,1.3949993133544922,70.77999877929688,67.78770164489747,68.05700149536133,68.3263013458252,,,,,,,,,,0.0,0.0,0.0
2014-04-04,69.55000305175781,69.66999816894531,67.79000091552734,67.8499984741211,67.8499984741211,442800,-1.9650348625082994,2.20579744780328,1.8543013670618709,1.4468080244360249,1.7677895064746003,69.38600006103516,69.2379997253418,70.67066650390625,69.16933307647705,68.10239997863769,68.96375029083569,69.4951367883453,69.90893193728421,69.07355232493916,67.5998907261656,69.65880147487793,69.95924567665514,-0.30044420177721065,0.12816492116515993,-1.4148844599293733,1.4148844599293733,-1.4148844599293733,-1.4148844599293733,1.4148844599293733,1.4148844599293733,1.4148844599293733,-1.4148844599293733,1.4148844599293733,1.80999755859375,1.4289993286132812,69.66999816894531,67.711000289917,67.9900001525879,68.26900001525878,,1.0,1.0,,67.9900001525879,68.26900001525878,,67.8499984741211,67.8499984741211,0.0,-0.20591510244536113,-0.6137508108278108
2014-04-07,67.63999938964844,68.04000091552734,66.2300033569336,66.88999938964844,66.88999938964844,555800,-1.4148844599293733,1.2707798614067953,1.8182331773802065,1.465567598378209,1.7743177120822715,68.8759994506836,68.80099945068359,70.64866638183594,69.11699975331625,68.16349998474121,68.27249999043994,69.02147544312768,69.71416209550127,69.00196042542143,67.58583347197714,69.23283192330416,69.73189409983983,-0.49906217653567353,0.002719501624993237,0.5830458860921919,-0.5830458860921919,0.5830458860921919,0.5830458860921919,-0.5830458860921919,-0.5830458860921919,-0.5830458860921919,0.5830458860921919,-0.5830458860921919,1.25,1.4419990539550782,68.04000091552734,66.52619964599609,66.81199951171875,67.0977993774414,1.0,1.0,1.0,66.52619964599609,66.81199951171875,67.0977993774414,66.88999938964844,66.88999938964844,66.88999938964844,0.5468518351991057,0.11674531296732642,-0.30969717296396215
2014-04-08,66.91000366210938,67.75,66.5,67.27999877929688,67.27999877929688,438200,0.5830458860921919,1.01858054159847,1.8561145041073106,1.4822140557318162,1.7761094767447332,68.26999969482422,68.45499954223632,70.61999969482422,69.07383302052816,68.22299995422364,67.94166625339226,68.70484332243117,69.55711930090743,68.9455026665321,67.57977733944881,68.93239605499534,69.55027222424405,-0.6178761692487171,-0.12139963254974885,-2.006537601984187,-2.006537601984187,2.006537601984187,2.006537601984187,2.006537601984187,-2.006537601984187,-2.006537601984187,2.006537601984187,-2.006537601984187,1.4900054931640625,1.4544994354248046,67.75,64.86760299682618,65.15600280761718,65.4444026184082,,,,,,,,,,0.0,0.0,0.0
2014-04-09,67.47000122070312,68.76000213623047,67.2699966430664,68.62999725341797,68.62999725341797,270900,2.006537601984187,1.661443935958849,1.82386221021616,1.5622658865454306,1.77723905853846,67.97199859619141,68.43699951171875,70.60899963378907,69.07616634368897,68.28659992218017,68.1711099200675,68.69123494624695,69.49730497526295,68.93515822675785,67.60057377338879,68.88587316244497,69.48210370788657,-0.5962305454415997,-0.21636581512811903,3.1181691319998697,3.1181691319998697,-3.1181691319998697,-3.1181691319998697,-3.1181691319998697,3.1181691319998697,3.1181691319998697,-3.1181691319998697,3.1181691319998697,2.5699996948242188,1.496499252319336,68.76000213623047,64.55010124206542,64.84100112915038,65.13190101623535,,,,,,,,,,0.0,0.0,0.0
2014-04-10,66.7300033569336,68.87000274658203,66.30000305175781,66.48999786376953,66.48999786376953,373300,-3.1181691319998697,2.055303640622899,2.007174817793781,1.65726092626347,1.81951862673612,67.42799835205078,68.32799911499023,70.51033299763998,69.03366629282634,68.32089988708496,67.61073923463485,68.29101002216015,69.3032851616182,68.85498903452873,67.5785821712181,68.51727696264875,69.26046623795197,-0.743189275303223,-0.3217305071631399,1.143020802005559,1.143020802005559,-1.143020802005559,-1.143020802005559,-1.143020802005559,1.143020802005559,1.143020802005559,-1.143020802005559,1.143020802005559,1.5400009155273438,1.521499252319336,68.87000274658203,65.46770378112792,65.76700363159179,66.06630348205566,,,,,,,,,,0.0,0.0,0.0
2014-04-11,65.61000061035156,67.1500015258789,65.61000061035156,65.7300033569336,65.7300033569336,365900,-1.143020802005559,1.968008114541199,2.0235100808611732,1.6548728724201056,1.8242209280843438,67.00399932861328,68.19499969482422,70.3826665242513,68.97449970245361,68.34329990386964,66.9838272754011,67.8253724466644,69.07275085163856,68.75253048772234,67.54197665014317,68.08846563869257,68.99895046898766,-0.9104848302950899,-0.4394813717895299,-1.2627326323916939,-1.2627326323916939,1.2627326323916939,1.2627326323916939,1.2627326323916939,-1.2627326323916939,-1.2627326323916939,1.2627326323916939,-1.2627326323916939,1.4599990844726562,1.5364990234375,67.1500015258789,65.5227043914795,65.82700424194336,66.13130409240722,,1.0,1.0,,65.61000061035156,65.61000061035156,,65.7300033569336,65.7300033569336,0.0,0.1829031328542587,0.1829031328542587
2014-04-14,66.2300033569336,67.20999908447266,65.75,66.55999755859375,66.55999755859375,393600,1.2627326323916939,2.0589238138447032,1.649784195254678,1.6860282336714767,1.8311715635519075,66.93799896240235,67.90699920654296,70.2846664428711,68.92399972279867,68.36679988861084,66.84255070313199,67.595304285197,68.91063773595825,68.68064416217713,67.52253151961744,67.85331670329275,68.81828729043997,-0.9649705871472207,-0.5445792148610681,-0.3756009753154232,-0.3756009753154232,0.3756009753154232,0.3756009753154232,0.3756009753154232,-0.3756009753154232,-0.3756009753154232,0.3756009753154232,-0.3756009753154232,1.8499984741210938,1.582999038696289,67.20999908447266,63.7697036743164,64.0770034790039,64.38430328369141,,,,,,,,,,0.0,0.0,0.0
2014-04-15,66.69999694824219,67.4000015258789,65.55000305175781,66.80999755859375,66.80999755859375,389900,0.3756009753154232,2.0442155266340816,1.5730530701733707,1.6550282854127925,1.8315762442559294,66.84399871826172,67.55699920654297,70.13199971516927,68.88183307647705,68.38919986724854,66.83169965495259,67.45252124399642,68.77511256322505,68.6193114866498,67.50842193623083,67.69280606564675,68.66952508808099,-0.9767190224342386,-0.6310071763757023,-1.4069787094092445,-1.4069787094092445,1.4069787094092445,1.4069787094092445,1.4069787094092445,-1.4069787094092445,-1.4069787094092445,1.4069787094092445,-1.4069787094092445,1.4800033569335938,1.6049991607666017,67.4000015258789,63.72740119934082,64.04400100708008,64.36060081481934,,,,,,,,,,0.0,0.0,0.0
2014-04-16,67.2300033569336,68.16000366210938,66.68000030517578,67.75,67.75,380700,1.4069787094092445,1.90058954643155,1.6854483850636277,1.6977169212230565,1.8410941730671015,66.66799926757812,67.31999893188477,70.00733311971028,68.85433305104574,68.42329990386963,67.1377997699684,67.50660829054252,68.70897626882345,68.59080947069407,67.51320566026587,67.70160513247032,68.6014121185935,-0.8998069861231812,-0.6847671383251981,0.2656831072705258,0.2656831072705258,-0.2656831072705258,-0.2656831072705258,-0.2656831072705258,0.2656831072705258,0.2656831072705258,-0.2656831072705258,0.2656831072705258,1.029998779296875,1.6099990844726562,68.16000366210938,63.86900337219238,64.1900032043457,64.51100303649902,,,,,,,,,,0.0,0.0,0.0
