Date_ON,Open_ON,High_ON,Low_ON,Close_ON,Adj Close_ON,Volume_ON,Daily Return(%)_ON,Vol5_ON,Vol10_ON,Vol20_ON,Vol60_ON,SMA5_ON,SMA10_ON,SMA30_ON,SMA60_ON,SMA100_ON,EMA5_ON,EMA10_ON,EMA30_ON,EMA60_ON,EMA100_ON,Short12_ON,Long26_ON,MACD_ON,SIGNAL9_ON,Ret5/10_ON,Ret10/30_ON,Ret30/60_ON,Ret30/100_ON,Emaret5/10_ON,Emaret10/30_ON,Emaret30/60_ON,Emaret30/100_ON,RetMACD_ON,DayRange_ON,average20r_ON,PRVHI_ON,HitLevel_ON,hitlevel_2_ON,hitlevel_1.8_ON,Hit?_ON,Hit?_ON.1,Hit?_ON.2,HitAt_2.2_ON,HitAt_2.0_ON,HitAt_1.8_ON,ExitPr_2.2_ON,ExitPr_2.0_ON,ExitPr_1.8_ON,ret_2.2_ON,Ret2.0_ON,Ret_1.8_ON
2015-02-27,12.90999984741211,13.03999996185303,12.68000030517578,12.75,12.75,7390300,-0.8553628274798198,3.483729923366381,2.635021416284449,3.039930410253899,2.2618962517176575,12.378000068664551,12.192000007629394,11.013333384195963,10.508166710535685,9.572100009918213,12.45932207915221,12.16494413804519,11.317818140048686,10.63155244033595,10.139634019584856,12.05553001186998,11.448771265916811,0.6067587459531687,0.5283662122196675,3.2156850777420343,3.2156850777420343,3.2156850777420343,3.2156850777420343,-3.2156850777420343,3.2156850777420343,3.2156850777420343,3.2156850777420343,3.2156850777420343,0.4900007247924787,0.38899984359741274,13.03999996185303,12.228500051498413,12.305000019073487,12.38149998664856,,,,,,,,,,0.0,0.0,0.0
2015-03-02,12.84000015258789,13.3100004196167,12.81999969482422,13.15999984741211,13.15999984741211,12817200,3.2156850777420343,3.49596159088634,2.6601647331399887,3.050197922558119,2.280289005523402,12.605999946594238,12.313000011444093,11.129333368937175,10.570000044504802,9.615700006484985,12.692881335238845,12.345863357930083,11.43666857278181,10.714452355322054,10.199443243898267,12.22544844810723,11.575528938620167,0.6499195094870629,0.5526768716731466,-2.2036471520936765,-2.2036471520936765,-2.2036471520936765,-2.2036471520936765,2.2036471520936765,-2.2036471520936765,-2.2036471520936765,-2.2036471520936765,-2.2036471520936765,0.33999919891357067,0.3834997653961187,13.3100004196167,12.18420030593872,12.262000274658204,12.339800243377686,,,,,,,,,,0.0,0.0,0.0
2015-03-03,13.11999988555908,13.1899995803833,12.85000038146973,12.86999988555908,12.86999988555908,7074800,-2.2036471520936765,3.945771044302972,2.845379187443133,3.1228813113265677,2.270563521153825,12.731999969482422,12.401000022888184,11.230333360036214,10.621166706085205,9.659400005340576,12.751920852012258,12.441160908408083,11.529141560702925,10.785126044838023,10.252325553634126,12.324610207715207,11.671415675430456,0.6531945322847506,0.5727804037954675,1.1655056218990303,1.1655056218990303,1.1655056218990303,1.1655056218990303,-1.1655056218990303,1.1655056218990303,1.1655056218990303,1.1655056218990303,1.1655056218990303,0.2899999618530291,0.3814997673034674,13.1899995803833,12.466300935745238,12.543000888824462,12.619700841903686,,,,,,,,,,0.0,0.0,0.0
2015-03-04,12.77000045776367,13.03999996185303,12.75,13.02000045776367,13.02000045776367,7430900,1.1655056218990303,3.6163084485414236,2.8398758711706353,3.0948875931047186,2.2722630850195693,12.931999969482423,12.48700008392334,11.332333374023438,10.674166711171468,9.702800006866456,12.841280720596064,12.546404462836371,11.625326005674587,10.858400615753617,10.307130997280256,12.431593323107279,11.771310844492177,0.6602824786151018,0.5902808187593944,0.15360601679114042,0.15360601679114042,0.15360601679114042,0.15360601679114042,-0.15360601679114042,0.15360601679114042,0.15360601679114042,0.15360601679114042,0.15360601679114042,0.14000034332275924,0.37199978828430236,13.03999996185303,12.350700092315673,12.427000045776365,12.50329999923706,,,,,,,,,,0.0,0.0,0.0
2015-03-05,13.03999996185303,13.13000011444092,12.98999977111816,13.03999996185303,13.03999996185303,6049200,0.15360601679114042,2.0539441156779743,2.6813349138889335,3.104287595142866,2.229085239698978,12.968000030517578,12.600000095367431,11.436000029246012,10.721166706085205,9.749500007629395,12.90752046768172,12.636149099021218,11.71659529316997,10.92992846316671,10.361247214400509,12.52519434445278,11.865287816148536,0.6599065283042442,0.6042059606683644,-1.0736222678858405,-1.0736222678858405,-1.0736222678858405,-1.0736222678858405,1.0736222678858405,-1.0736222678858405,-1.0736222678858405,-1.0736222678858405,-1.0736222678858405,0.3199996948242205,0.3769997596740729,13.13000011444092,12.221600427627564,12.296000385284424,12.370400342941284,,,,,,,,,,0.0,0.0,0.0
2015-03-06,13.0,13.14999961853027,12.82999992370605,12.89999961853027,12.89999961853027,7560600,-1.0736222678858405,2.0865689089418815,2.7562004565646356,3.1011110342818236,2.214091578368637,12.997999954223634,12.688000011444093,11.52833334604899,10.769333362579346,9.803700003623963,12.905013517964573,12.684121920750135,11.792943959322248,10.994520960063877,10.41151953923476,12.582856694310856,11.941933134843477,0.6409235594673781,0.6115494804281671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899999618530291,0.3294997692108163,13.14999961853027,12.30060064315796,12.376000595092775,12.451400547027589,,,,,,,,,,0.0,0.0,0.0
2015-03-09,12.93000030517578,13.0600004196167,12.77000045776367,12.89999961853027,12.89999961853027,4789700,0.0,1.2868418054309152,2.7562004565646356,2.1001488934553656,2.214091578368637,12.945999908447266,12.775999927520752,11.622666676839193,10.817500019073487,9.86329999923706,12.903342218153139,12.723372411255612,11.864366905077604,11.056995670177528,10.460796372488135,12.631647913421535,12.01290102252398,0.6187468908975546,0.6129889625220446,-1.2403089313450582,-1.2403089313450582,-1.2403089313450582,-1.2403089313450582,1.2403089313450582,-1.2403089313450582,-1.2403089313450582,-1.2403089313450582,-1.2403089313450582,0.22999954223631924,0.3179997444152833,13.0600004196167,12.425100126266473,12.491000080108638,12.5569000339508,,,,,,,,,,0.0,0.0,0.0
2015-03-10,12.77999973297119,12.89999961853027,12.67000007629395,12.73999977111816,12.73999977111816,4797300,-1.2403089313450582,0.9842631750122083,2.7923350036990624,2.1346409537679962,2.1843501524761635,12.919999885559083,12.825999927520751,11.708666674296062,10.86766668955485,9.920999999046325,12.848894735808148,12.726395567594256,11.920859348047964,11.11217613250345,10.505929113055066,12.648317429990247,12.066760189086512,0.5815572409037344,0.6067026181983826,-0.47095343030069003,-0.47095343030069003,-0.47095343030069003,-0.47095343030069003,0.47095343030069003,-0.47095343030069003,-0.47095343030069003,-0.47095343030069003,0.47095343030069003,0.25999927520751953,0.3244997501373293,12.89999961853027,12.360400981903076,12.424000930786132,12.48760087966919,,,,,,,,,,0.0,0.0,0.0
2015-03-11,12.72000026702881,12.85999965667725,12.60000038146973,12.68000030517578,12.68000030517578,7069500,-0.47095343030069003,0.6228357595723015,2.704620628605721,2.1460382355528234,2.1877386652405115,12.851999855041504,12.891999912261962,11.79700002670288,10.916166687011719,9.977900004386902,12.792596592264026,12.717960065336351,11.969836183991694,11.163580203738608,10.548980027750526,12.653191718480329,12.112185382870903,0.5410063356094259,0.5935633616805912,0.15773231295196596,-0.15773231295196596,-0.15773231295196596,-0.15773231295196596,0.15773231295196596,-0.15773231295196596,-0.15773231295196596,-0.15773231295196596,0.15773231295196596,0.17999935150147017,0.3214997291564948,12.85999965667725,12.186100168228146,12.251000118255611,12.315900068283078,,,,,,,,,,0.0,0.0,0.0
2015-03-12,12.67000007629395,12.72999954223633,12.55000019073486,12.65999984741211,12.65999984741211,6143200,-0.15773231295196596,0.5490693811572375,1.491936979975763,2.1408797179490757,2.1780957152340488,12.775999832153317,12.871999931335449,11.882333342234293,10.966333357493083,10.032600002288818,12.748397677313388,12.70742184389558,12.014362871954303,11.212643142875445,10.59078240041709,12.654239122931372,12.152764232096178,0.501474890835194,0.5751456675115119,0.8688756556322961,-0.8688756556322961,-0.8688756556322961,-0.8688756556322961,0.8688756556322961,-0.8688756556322961,-0.8688756556322961,-0.8688756556322961,0.8688756556322961,0.25,0.32299976348877024,12.72999954223633,12.152700252532961,12.21700019836426,12.281300144195558,,,,,,,,,,0.0,0.0,0.0
2015-03-13,12.52000045776367,12.75,12.5,12.55000019073486,12.55000019073486,6032300,-0.8688756556322961,0.5100982692470097,1.4926561129497762,2.1619755797613216,2.1837807113268726,12.705999946594236,12.851999950408935,11.966333357493083,11.014833354949952,10.083700003623962,12.682265181787212,12.678799725139083,12.048920118327242,11.256490914936409,10.62957879230457,12.63820236413191,12.182189117921265,0.4560132462106452,0.5513191832513386,-2.310756633032769,2.310756633032769,2.310756633032769,2.310756633032769,-2.310756633032769,2.310756633032769,2.310756633032769,2.310756633032769,-2.310756633032769,0.3000001907348704,0.32149977684021075,12.75,12.019400062561035,12.08400001525879,12.148599967956544,,,,,,,,,,0.0,0.0,0.0
2015-03-16,12.59000015258789,12.85000038146973,12.55000019073486,12.84000015258789,12.84000015258789,5771200,2.310756633032769,1.400276647775733,1.2780782313382468,2.1282763514667633,2.1909275846439344,12.694000053405759,12.819999980926514,12.060666688283284,11.069333362579346,10.137300004959107,12.734843505387438,12.708108893766138,12.099957539892445,11.308409250597112,10.67334951231018,12.669248177740522,12.230915861229905,0.43833231651061766,0.5287218099031944,1.4018715189773758,-1.4018715189773758,-1.4018715189773758,-1.4018715189773758,1.4018715189773758,-1.4018715189773758,-1.4018715189773758,-1.4018715189773758,1.4018715189773758,0.2899999618530291,0.32449979782104627,12.85000038146973,12.042700490951535,12.107000446319578,12.17130040168762,,,,,,,,,,0.0,0.0,0.0
2015-03-17,12.78999996185303,12.78999996185303,12.5,12.65999984741211,12.65999984741211,4504600,-1.4018715189773758,1.4350220852109161,1.1608782483272135,2.1653581899639844,2.2040274366678725,12.67800006866455,12.798999977111816,12.151333363850911,11.119333362579345,10.186000003814698,12.709895619395663,12.699361794429041,12.136089301667909,11.352723696394326,10.712689122906257,12.667825357689997,12.262699860206364,0.4051254974836329,0.5040025474192822,-0.7898924381912347,0.7898924381912347,0.7898924381912347,0.7898924381912347,-0.7898924381912347,0.7898924381912347,0.7898924381912347,0.7898924381912347,-0.7898924381912347,0.3100004196166992,0.3249998569488537,12.78999996185303,12.136100826263428,12.201000785827638,12.265900745391846,,,,,,,,,,0.0,0.0,0.0
2015-03-18,12.60999965667725,12.80000019073486,12.48999977111816,12.76000022888184,12.76000022888184,3989800,0.7898924381912347,1.467841275001833,1.1185907089148557,2.1527204216818365,2.15727825431121,12.694000053405762,12.772999954223632,12.235000038146971,11.16466670036316,10.2364000082016,12.726597155891056,12.710386964329548,12.17634161955268,11.398863910574246,10.753229936885973,12.682006107104128,12.299536924552696,0.38246918255143214,0.47969587444571216,0.23511509488537488,-0.23511509488537488,-0.23511509488537488,-0.23511509488537488,0.23511509488537488,-0.23511509488537488,-0.23511509488537488,-0.23511509488537488,0.23511509488537488,0.17000007629393998,0.3159998893737802,12.80000019073486,12.07500027656555,12.14000024795532,12.205000219345093,,,,,,,,,,0.0,0.0,0.0
2015-03-19,12.6899995803833,12.77999973297119,12.60999965667725,12.72999954223633,12.72999954223633,2683600,-0.23511509488537488,1.4720937284721196,1.1118288761156958,2.087006343579653,2.1589477421183894,12.707999992370606,12.741999912261962,12.313000011444093,11.208833360671997,10.285600004196167,12.727731284672815,12.713952887585325,12.212061485532272,11.44250770177628,10.792373889467168,12.689389712509081,12.331423044381113,0.3579666681279683,0.45535003318216344,-1.5710979586124527,1.5710979586124527,1.5710979586124527,1.5710979586124527,-1.5710979586124527,1.5710979586124527,1.5710979586124527,1.5710979586124527,-1.5710979586124527,0.21000003814697088,0.3109999179840098,12.77999973297119,12.104800434112544,12.168000411987299,12.231200389862055,,,,,,,,,,0.0,0.0,0.0
2015-03-20,12.85000038146973,12.96000003814697,12.75,12.93000030517578,12.93000030517578,5490700,1.5710979586124527,1.4671778848919073,1.2010907697228284,2.1012866025925026,2.161191512400245,12.784000015258789,12.744999980926512,12.401666673024495,11.25416669845581,10.335400009155274,12.795154291507139,12.753234236238134,12.258380119057662,11.491277951068067,10.834703125421793,12.726406726765497,12.375762100736274,0.3506446260292222,0.43440895175157523,-1.778812764749679,-1.778812764749679,-1.778812764749679,-1.778812764749679,1.778812764749679,-1.778812764749679,-1.778812764749679,-1.778812764749679,1.778812764749679,0.25,0.31049990653991777,12.96000003814697,12.095799913406369,12.15799989700317,12.220199880599973,,,,,,,,,,0.0,0.0,0.0
2015-03-23,12.88000011444092,12.9399995803833,12.6899995803833,12.69999980926514,12.69999980926514,3117700,-1.778812764749679,1.4190183382752954,1.330703701710024,2.155433340298689,2.1773428122972307,12.75599994659424,12.724999999999998,12.445333321889242,11.296333360671998,10.382900009155273,12.763436130759807,12.74355524951577,12.286871711974275,11.530908175926987,10.871639693418691,12.722344124073134,12.399779708775451,0.3225644152976823,0.4120400444607967,-2.519682674253022,-2.519682674253022,-2.519682674253022,-2.519682674253022,2.519682674253022,-2.519682674253022,-2.519682674253022,-2.519682674253022,2.519682674253022,0.310000419616701,0.3084999084472663,12.9399995803833,12.276900243759151,12.339000225067135,12.40110020637512,,,,,,,,,,0.0,0.0,0.0
2015-03-24,12.67000007629395,12.67000007629395,12.35999965667725,12.38000011444092,12.38000011444092,8405000,-2.519682674253022,1.7114670568159651,1.4983145827209075,2.211325701552423,2.209510415715193,12.700000000000003,12.689000034332276,12.473333326975505,11.332333358128865,10.425100011825561,12.635624125320177,12.677454315865797,12.292879996004382,11.558747255878263,10.90150821660725,12.669675814898946,12.39831455363956,0.2713612612593863,0.3839042878205146,-3.796448002294995,-3.796448002294995,-3.796448002294995,-3.796448002294995,3.796448002294995,3.796448002294995,-3.796448002294995,-3.796448002294995,3.796448002294995,0.6300001144409197,0.31949992179870684,12.67000007629395,12.261299781799314,12.322999763488768,12.38469974517822,,,1.0,,,12.38469974517822,,,12.38000011444092,0.0,0.0,-0.03794707044981682
2015-03-25,12.39000034332275,12.44999980926514,11.81999969482422,11.90999984741211,11.90999984741211,12645600,-3.796448002294995,2.080439337655952,1.8694417744455762,2.3419520785135837,2.2727162052782046,12.529999923706054,12.611999988555908,12.483666642506916,11.360666688283285,10.46270001411438,12.393749366017488,12.537917139783307,12.268178050933914,11.570263734289208,10.921478347910314,12.55280258913174,12.36214309391901,0.1906594952127314,0.34525532929895797,2.350963363211377,-2.350963363211377,-2.350963363211377,-2.350963363211377,2.350963363211377,2.350963363211377,-2.350963363211377,-2.350963363211377,2.350963363211377,0.35999965667724965,0.2989999294281013,12.44999980926514,11.967100248336795,12.031000232696536,12.094900217056278,1.0,1.0,1.0,11.967100248336795,12.031000232696536,12.094900217056278,11.90999984741211,11.90999984741211,11.90999984741211,-0.4771448365916505,-1.0057383670859337,-1.5287465487596268
2015-03-26,11.71000003814697,11.78999996185303,11.43000030517578,11.63000011444092,11.63000011444092,9095800,-2.350963363211377,2.0105300411567035,1.9380542401581542,1.7192157156461156,2.297570777766546,12.310000038146972,12.509000015258788,12.486333306630453,11.38450002670288,10.49890001296997,12.139166282158634,12.372841316993782,12.227005280837592,11.572222304130246,10.93550848190102,12.410832977640846,12.307910280624336,0.1029226970165098,0.29678880284246834,-1.4617375289863639,1.4617375289863639,1.4617375289863639,1.4617375289863639,-1.4617375289863639,-1.4617375289863639,1.4617375289863639,1.4617375289863639,-1.4617375289863639,0.34999942779541016,0.2984999179840093,11.78999996185303,11.792199964523318,11.851999950408938,11.911799936294559,1.0,1.0,1.0,11.71000003814697,11.71000003814697,11.71000003814697,11.63000011444092,11.63000011444092,11.63000011444092,-0.6831761182360387,-0.6831761182360387,-0.6831761182360387
2015-03-27,11.65999984741211,11.90999984741211,11.5600004196167,11.80000019073486,11.80000019073486,7660300,1.4617375289863639,1.9651106132770857,2.068347428537359,1.7704203734784658,2.297142413113366,12.08400001525879,12.434000015258789,12.492666657765707,11.4128333568573,10.534000015258789,12.02611091835071,12.268688384946705,12.199456565347093,11.579690431559905,10.9526271296007,12.316858702732231,12.270287311002892,0.046571391729338885,0.24674532061984247,-2.796609477728397,-2.796609477728397,2.796609477728397,2.796609477728397,-2.796609477728397,-2.796609477728397,2.796609477728397,2.796609477728397,-2.796609477728397,0.3400001525879013,0.29099988937378046,11.90999984741211,11.133300142288208,11.19300012588501,11.252700109481813,,,,,,,,,,0.0,0.0,0.0
2015-03-30,11.85000038146973,12.17000007629395,11.82999992370605,12.13000011444092,12.13000011444092,11237700,2.796609477728397,2.844254649399125,2.148345106383911,1.7276943525105684,2.3199204728338447,11.970000076293946,12.363000011444093,12.498666667938233,11.446166690190633,10.57360001564026,12.060740650380781,12.243472335763833,12.19497550399831,11.597733371982233,10.97594144613219,12.288111227610491,12.259895666813117,0.028215560797374195,0.20303936865534883,0.1648842339239494,0.1648842339239494,-0.1648842339239494,-0.1648842339239494,0.1648842339239494,0.1648842339239494,-0.1648842339239494,-0.1648842339239494,0.1648842339239494,0.19000053405761896,0.2834999561309829,12.17000007629395,11.269800090789792,11.328000068664549,11.386200046539305,,,,,,,,,,0.0,0.0,0.0
2015-03-31,12.07999992370605,12.18000030517578,11.98999977111816,12.10999965667725,12.10999965667725,10621300,-0.1648842339239494,2.6963490681916684,2.1291385694157,1.6745323920824726,2.320272273648964,11.91599998474121,12.307999992370608,12.502666664123534,11.478000020980835,10.613800010681153,12.077160319146271,12.219204575929908,12.189493191267918,11.614528987873873,10.998398044360805,12.260709447466915,12.248792258654904,0.011917188812011759,0.16481493268668143,5.119734955708538,5.119734955708538,-5.119734955708538,-5.119734955708538,5.119734955708538,5.119734955708538,-5.119734955708538,-5.119734955708538,5.119734955708538,0.47000026702881037,0.2924999713897719,12.18000030517578,11.546300172805788,11.603000164031984,11.659700155258182,,,,,,,,,,0.0,0.0,0.0
2015-04-01,11.51000022888184,11.55000019073486,11.07999992370605,11.48999977111816,11.48999977111816,21684800,-5.119734955708538,3.1401615702946963,2.5363792329424544,1.9534506682710402,2.394495649833963,11.831999969482421,12.180999946594238,12.48033332824707,11.504000012079874,10.646600008010864,11.881440136470236,12.086621884145954,12.144364583516321,11.61044606273434,11.008132732019366,12.142138728028646,12.192585407726256,-0.0504466796976093,0.12176261020982329,-1.827676608617925,-1.827676608617925,1.827676608617925,1.827676608617925,-1.827676608617925,-1.827676608617925,-1.827676608617925,1.827676608617925,-1.827676608617925,0.35000038146971946,0.3029999732971199,11.55000019073486,11.536500368118281,11.595000362396236,11.65350035667419,1.0,1.0,1.0,11.51000022888184,11.51000022888184,11.51000022888184,11.48999977111816,11.48999977111816,11.48999977111816,-0.17376591977376496,-0.17376591977376496,-0.17376591977376496
2015-04-02,11.44999980926514,11.80000019073486,11.44999980926514,11.69999980926514,11.69999980926514,6482400,1.827676608617925,3.1388105221903246,2.686186071369338,2.0223090187563253,2.402916609398394,11.845999908447265,12.07799997329712,12.473333326975505,11.533000008265178,10.680800008773804,11.82096002740187,12.01632696144035,12.115695888403343,11.613382251145186,11.021833070182648,12.074117355911184,12.156097585618026,-0.08198022970684171,0.0810140422264903,1.3675200856448604,1.3675200856448604,-1.3675200856448604,-1.3675200856448604,1.3675200856448604,1.3675200856448604,1.3675200856448604,-1.3675200856448604,1.3675200856448604,0.24000072479248047,0.29900002479553295,11.80000019073486,10.883400249481197,10.94400024414062,11.004600238800045,,,,,,,,,,0.0,0.0,0.0
2015-04-06,11.5,11.64000034332275,11.39999961853027,11.53999996185303,11.53999996185303,3067100,-1.3675200856448604,3.100321461452852,2.5545959649379433,2.0275963392533227,2.4061066867069463,11.793999862670898,11.938999938964844,12.457333310445149,11.55666667620341,10.713700008392333,11.727306672218925,11.929722052424474,12.078554215722678,11.610976274447083,11.032093800710774,11.991945449133006,12.110460724598397,-0.11851527546539131,0.041108178688113964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32999992370604936,0.30100002288818395,11.64000034332275,11.142200136184687,11.202000141143793,11.2618001461029,,,,,,,,,,0.0,0.0,0.0
2015-04-07,11.57999992370605,11.77999973297119,11.44999980926514,11.53999996185303,11.53999996185303,3774000,0.0,2.5881604371268088,2.564083500645689,2.0275963392533227,2.3884852233152545,11.67599983215332,11.822999954223633,12.441333293914795,11.576166677474976,10.746600008010864,11.66487110209696,11.858863490502392,12.043808779989153,11.608649182230884,11.042151348456164,11.922415374166855,12.068204371802445,-0.14578899763558972,0.003728743423373225,0.17330592855693228,0.17330592855693228,-0.17330592855693228,-0.17330592855693228,0.17330592855693228,0.17330592855693228,0.17330592855693228,-0.17330592855693228,0.17330592855693228,0.189999580383299,0.29900002479553295,11.77999973297119,10.977800292968746,11.038000297546382,11.098200302124019,,,,,,,,,,0.0,0.0,0.0
2015-04-08,11.56999969482422,11.64999961853027,11.46000003814697,11.52000045776367,11.52000045776367,2957700,-0.17330592855693228,2.587512303448198,2.5085259344156476,2.022112537288825,2.3886706317020945,11.557999992370606,11.736999988555908,12.417333316802978,11.59550002415975,10.77900001525879,11.616580887319198,11.797252030004442,12.010014694684283,11.605742666674582,11.051613707056312,11.860505387027903,12.027596674466238,-0.16709128743833546,-0.030435262748968513,-0.4340211377930498,-0.4340211377930498,0.4340211377930498,0.4340211377930498,-0.4340211377930498,-0.4340211377930498,-0.4340211377930498,0.4340211377930498,-0.4340211377930498,0.17000007629393998,0.29450006484985397,11.64999961853027,11.122199678421017,11.181999683380123,11.24179968833923,,,,,,,,,,0.0,0.0,0.0
2015-04-09,11.47999954223633,11.59000015258789,11.42000007629395,11.56999969482422,11.56999969482422,2148200,0.4340211377930498,1.1537971065568402,2.2717320393894096,2.032481016851021,2.3888307202497177,11.573999977111818,11.70299997329712,12.402333291371663,11.615166680018108,10.8118000125885,11.601053823154206,11.755933423608038,11.981626630177184,11.604570765958176,11.061878776121024,11.815812203611953,11.993700601900162,-0.1778883982882089,-0.05992588985681659,-0.08643240402419702,-0.08643240402419702,0.08643240402419702,0.08643240402419702,-0.08643240402419702,-0.08643240402419702,-0.08643240402419702,0.08643240402419702,-0.08643240402419702,0.11000061035156072,0.2910001277923585,11.59000015258789,11.002099475860591,11.060999488830562,11.119899501800532,,,,,,,,,,0.0,0.0,0.0
2015-04-10,11.55000019073486,11.59000015258789,11.47999954223633,11.57999992370605,11.57999992370605,1858500,0.08643240402419702,0.6869787190211303,2.1506632600986135,2.0349795012896723,2.3519292641253604,11.549999999999999,11.697999954223633,12.359666633605958,11.640166680018107,10.845700016021729,11.59403585667149,11.723945514534948,11.955715229759692,11.60376516457286,11.072138600825678,11.779533391318736,11.963056107219117,-0.18352271590038072,-0.08464525506552942,-0.5181383420726183,-0.5181383420726183,0.5181383420726183,0.5181383420726183,-0.5181383420726183,-0.5181383420726183,-0.5181383420726183,0.5181383420726183,-0.5181383420726183,0.22999954223632102,0.29000010490417455,11.59000015258789,10.949799871444702,11.007999897003174,11.066199922561646,,,,,,,,,,0.0,0.0,0.0
2015-04-13,11.52999973297119,11.73999977111816,11.51000022888184,11.64000034332275,11.64000034332275,2112900,0.5181383420726183,0.29351458141633796,2.098401542608719,2.0426742496056054,2.3454492289854723,11.570000076293942,11.681999969482423,12.322666645050049,11.668000014623006,10.879200019836425,11.60935735222191,11.708682756132731,11.935346527408921,11.604953203220397,11.083383387805817,11.758066768550123,11.939126050634203,-0.18105928208407995,-0.10392806046923952,1.5463943287513395,1.5463943287513395,-1.5463943287513395,-1.5463943287513395,1.5463943287513395,1.5463943287513395,1.5463943287513395,-1.5463943287513395,1.5463943287513395,0.25,0.28750009536743104,11.73999977111816,10.951999921798706,11.009999942779542,11.067999963760377,,,,,,,,,,0.0,0.0,0.0
2015-04-14,11.64999961853027,11.67000007629395,11.42000007629395,11.46000003814697,11.46000003814697,2664900,-1.5463943287513395,0.8355987212235144,1.864997383519377,1.9580133015654522,2.3204709957830087,11.554000091552732,11.614999961853027,12.26599998474121,11.697666676839193,10.909900016784668,11.559571580863597,11.663467716498957,11.904679011972668,11.600200640431103,11.090841143258118,11.7122103484881,11.903635234894407,-0.19142488640630795,-0.12142742565665322,-4.1884776670030766,-4.1884776670030766,4.1884776670030766,4.1884776670030766,-4.1884776670030766,-4.1884776670030766,-4.1884776670030766,4.1884776670030766,-4.1884776670030766,0.5399999618530291,0.300000095367431,11.67000007629395,11.107499561309812,11.164999580383299,11.222499599456786,,,,,,,,,,0.0,0.0,0.0
2015-04-15,11.53999996185303,12.0,11.46000003814697,11.9399995803833,11.9399995803833,4960400,4.1884776670030766,2.102945483057202,2.397185112652246,2.2122878364345224,2.367990391141103,11.637999916076659,11.597999954223633,12.234999974568685,11.73266666730245,10.944100008010864,11.686380914036832,11.7137462372052,11.906957758321742,11.611341589281993,11.10765616181505,11.747254845702745,11.906328890115807,-0.15907404441306205,-0.128956749407935,3.601342715976674,-3.601342715976674,3.601342715976674,3.601342715976674,-3.601342715976674,-3.601342715976674,-3.601342715976674,3.601342715976674,-3.601342715976674,0.5399999618530202,0.31150007247924705,12.0,11.009999866485602,11.069999885559088,11.129999904632575,,,,,,,,,,0.0,0.0,0.0
2015-04-16,11.93000030517578,12.39999961853027,11.85999965667725,12.36999988555908,12.36999988555908,7828800,3.601342715976674,2.439327561615821,1.911382077737459,2.367019837015258,2.4025308787305404,11.79799995422363,11.685999965667724,12.213333288828531,11.772833331425984,10.983200006484985,11.914253904544248,11.83306508236045,11.93683144394996,11.636215631782882,11.132653067235724,11.843061774911412,11.940674889778272,-0.09761311486685997,-0.12268802249972001,-4.284557298904417,4.284557298904417,-4.284557298904417,-4.284557298904417,4.284557298904417,-4.284557298904417,4.284557298904417,-4.284557298904417,-4.284557298904417,0.6900005340576207,0.3375000953674311,12.39999961853027,11.314699840545657,11.376999855041506,11.439299869537356,,,,,,,,,,0.0,0.0,0.0
2015-04-17,12.35000038146973,12.35000038146973,11.65999984741211,11.84000015258789,11.84000015258789,4353600,-4.284557298904417,3.5462351762787225,2.436164132606154,2.5432625527200905,2.475856427179687,11.849999999999998,11.7,12.17333329518636,11.804666662216187,11.017000007629395,11.88950265389213,11.834326004219983,11.930584263862084,11.642897091481407,11.146659940212995,11.842590756092408,11.933217501838243,-0.09062674574583518,-0.11627576714894305,-0.25337611980211255,0.25337611980211255,-0.25337611980211255,-0.25337611980211255,0.25337611980211255,-0.25337611980211255,0.25337611980211255,-0.25337611980211255,-0.25337611980211255,0.21000003814697976,0.33750009536743153,12.35000038146973,11.657499408721922,11.724999427795408,11.792499446868893,,1.0,1.0,,11.724999427795408,11.792499446868893,,11.84000015258789,11.84000015258789,0.0,0.980816464006474,0.40280439217327735
2015-04-20,11.88000011444092,11.94999980926514,11.73999977111816,11.8100004196167,11.8100004196167,3513000,-0.25337611980211255,3.5617495569106663,2.384194193926436,2.50386760528663,2.4668962085308768,11.884000015258788,11.727000045776366,12.136999988555909,11.83266666730245,11.048900012969971,11.863001909133654,11.82990317065575,11.922804661007545,11.648375889125187,11.159795395250692,11.837576858173067,11.924090310562574,-0.08651345238950725,-0.1103233041970559,3.0482611675380062,-3.0482611675380062,3.0482611675380062,3.0482611675380062,-3.0482611675380062,3.0482611675380062,-3.0482611675380062,3.0482611675380062,3.0482611675380062,0.4600000381469709,0.3480000972747801,11.94999980926514,11.60750017166138,11.675000190734867,11.742500209808354,,,1.0,,,11.742500209808354,,,11.8100004196167,0.0,0.0,0.5748367775370673
