Date_PTC,Open_PTC,High_PTC,Low_PTC,Close_PTC,Adj Close_PTC,Volume_PTC,Daily Return(%)_PTC,Vol5_PTC,Vol10_PTC,Vol20_PTC,Vol60_PTC,SMA5_PTC,SMA10_PTC,SMA30_PTC,SMA60_PTC,SMA100_PTC,EMA5_PTC,EMA10_PTC,EMA30_PTC,EMA60_PTC,EMA100_PTC,Short12_PTC,Long26_PTC,MACD_PTC,SIGNAL9_PTC,Ret5/10_PTC,Ret10/30_PTC,Ret30/60_PTC,Ret30/100_PTC,Emaret5/10_PTC,Emaret10/30_PTC,Emaret30/60_PTC,Emaret30/100_PTC,RetMACD_PTC,DayRange_PTC,average20r_PTC,PRVHI_PTC,HitLevel_PTC,hitlevel_2_PTC,hitlevel_1.8_PTC,Hit?_PTC,Hit?_PTC.1,Hit?_PTC.2,HitAt_2.2_PTC,HitAt_2.0_PTC,HitAt_1.8_PTC,ExitPr_2.2_PTC,ExitPr_2.0_PTC,ExitPr_1.8_PTC,ret_2.2_PTC,Ret2.0_PTC,Ret_1.8_PTC
2011-02-01,22.32999992370605,22.81999969482422,22.21999931335449,22.77000045776367,22.77000045776367,1250600,2.429153966023936,4.261436472913968,2.9359931875121843,2.2605571127474677,,22.788000106811523,23.426000022888182,,,,22.77073102066708,23.078070492784338,,,,23.11307559433719,,,,-1.6688588191795004,1.6688588191795004,0.0,0.0,-1.6688588191795004,-1.6688588191795004,1.6688588191795004,0.0,0.0,0.7600002288818395,0.6304999351501479,22.81999969482422,21.003999557495117,21.12999954223633,21.25599952697754,,,,,,,,,,0.0,0.0,0.0
2011-02-02,22.60000038146973,23.25,22.48999977111816,23.14999961853027,23.14999961853027,1172100,1.6688588191795004,4.268533213840986,3.000293240483794,2.2616042406859727,,22.53400001525879,23.311000061035156,,,,22.897153886621478,23.091148515647234,,,,23.118756213443817,,,,0.9071234899915795,-0.9071234899915795,0.0,0.0,0.9071234899915795,0.9071234899915795,-0.9071234899915795,0.0,0.0,0.40000152587889914,0.6109999656677253,23.25,21.432899837493892,21.558999824523923,21.685099811553954,,,,,,,,,,0.0,0.0,0.0
2011-02-03,23.19000053405762,23.20000076293945,22.79999923706055,22.94000053405762,22.94000053405762,981800,-0.9071234899915795,2.75941842390022,2.9978947871801336,2.225138238973664,,22.576000213623047,23.200000190734862,,,,22.911436102433527,23.06366706444912,,,,23.091255339692097,,,,-1.1333924273272022,1.1333924273272022,0.0,0.0,-1.1333924273272022,-1.1333924273272022,1.1333924273272022,0.0,0.0,0.610000610351559,0.6329999923706058,23.20000076293945,21.905800075531005,22.02800006866455,22.150200061798095,,,,,,,,,,0.0,0.0,0.0
2011-02-04,22.95999908447266,23.27000045776367,22.65999984741211,23.20000076293945,23.20000076293945,1338900,1.1333924273272022,1.306010104632774,3.0337075327524268,2.2359280474685255,,22.858000183105467,23.13400020599365,,,,23.00762432260217,23.08845500962918,,,,23.107985404807074,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37999916076660156,0.6215000152587893,23.27000045776367,21.807400779724116,21.93400077819824,22.06060077667236,,,,,,,,,,0.0,0.0,0.0
2011-02-07,23.1200008392334,23.48999977111816,23.11000061035156,23.20000076293945,23.20000076293945,753500,0.0,1.3279163834973844,3.008455850851939,2.2211795054579895,,23.052000427246092,23.046000289916993,,,,23.0717498027146,23.10873605568559,,,,23.122141613750514,,,,0.8620640043698015,0.8620640043698015,0.0,0.0,-0.8620640043698015,-0.8620640043698015,0.8620640043698015,0.0,0.0,0.379999160766598,0.6064999580383301,23.48999977111816,21.902700424194332,22.02700042724609,22.151300430297848,,,,,,,,,,0.0,0.0,0.0
2011-02-08,23.22999954223633,23.40999984741211,23.03000068664551,23.39999961853027,23.39999961853027,885800,0.8620640043698015,1.0143069364277884,3.032202594700548,2.223953863462119,,23.178000259399415,22.983000183105467,,,,23.181166407986492,23.161693067111898,,,,23.164888999101244,23.318076867323654,-0.15318786822241037,,-1.8376081717337616,-1.8376081717337616,0.0,0.0,1.8376081717337616,-1.8376081717337616,-1.8376081717337616,0.0,0.0,0.4799995422363317,0.6159999847412111,23.40999984741211,22.155699863433835,22.2769998550415,22.398299846649167,,,,,,,,,,0.0,0.0,0.0
2011-02-09,23.25,23.29999923706055,22.81999969482422,22.96999931335449,22.96999931335449,875400,-1.8376081717337616,1.2364391298000825,2.9954005740138787,2.261810743299276,,23.142000198364258,22.838000106811524,,,,23.110777376442492,23.126839657337825,,,,23.13490597052482,23.292293344807423,-0.15738737428260308,,3.090992655835677,3.090992655835677,0.0,0.0,-3.090992655835677,-3.090992655835677,3.090992655835677,0.0,0.0,1.130001068115238,0.6460000038146975,23.29999923706055,22.054799880981445,22.177999877929686,22.30119987487793,,,,,,,,,,0.0,0.0,0.0
2011-02-10,22.80999946594238,23.76000022888184,22.6299991607666,23.68000030517578,23.68000030517578,1369400,3.090992655835677,1.7921899086014643,2.20549931564499,2.3383928258818645,,23.290000152587886,22.93300018310547,,,,23.30051835268692,23.22741432058109,,,,23.218766637394197,23.321012378908783,-0.10224574151458654,,0.12668403256026,0.12668403256026,0.0,0.0,-0.12668403256026,0.12668403256026,0.12668403256026,0.0,0.0,0.30999946594237926,0.6484999656677249,23.76000022888184,21.878799228668214,22.007999229431157,22.137199230194096,,,,,,,,,,0.0,0.0,0.0
2011-02-11,23.54000091552734,23.73999977111816,23.43000030517578,23.70999908447266,23.70999908447266,1096900,0.12668403256026,1.7807871107051774,1.534406263465164,2.33787606446749,,23.39199981689453,23.125,,,,23.437011929948838,23.31515700492501,,,,23.294340860021652,23.349826208950553,-0.05548534892890089,,0.5904736499494644,0.5904736499494644,0.0,0.0,-0.5904736499494644,0.5904736499494644,0.5904736499494644,0.0,0.0,0.3699989318847585,0.638999938964844,23.73999977111816,22.333300304412845,22.46300029754639,22.592700290679936,,,,,,,,,,0.0,0.0,0.0
2011-02-14,23.68000030517578,23.96999931335449,23.60000038146973,23.85000038146973,23.85000038146973,756700,0.5904736499494644,1.7631059362880632,1.4798696433451828,2.295653876124467,,23.521999740600585,23.28700008392334,23.349333254496255,,,23.574674747122472,23.412401255205868,23.349333254496255,,,23.37982694024443,23.386876147655677,-0.007049207411245817,,0.041929680175596624,-0.041929680175596624,0.041929680175596624,0.0,-0.041929680175596624,0.041929680175596624,0.041929680175596624,0.041929680175596624,0.0,0.3000011444091797,0.6335000038146974,23.96999931335449,22.334199905395504,22.461999893188473,22.58979988098144,,,,,,,,,,0.0,0.0,0.0
2011-02-15,23.80999946594238,23.93000030517578,23.6299991607666,23.86000061035156,23.86000061035156,915000,0.041929680175596624,1.7668826275322127,1.3604832433158125,2.2881754340520017,,23.613999938964845,23.396000099182128,23.378666623433432,,,23.669783368198836,23.493782956141445,23.38227953551918,,,23.453699812568605,23.42192240415167,0.03177740841693577,,0.083816219209845,0.083816219209845,0.083816219209845,0.0,-0.083816219209845,0.083816219209845,0.083816219209845,0.083816219209845,0.0,0.3400001525878906,0.5980000495910645,23.93000030517578,22.576299304962156,22.702999305725093,22.829699306488035,,,,,,,,,,0.0,0.0,0.0
2011-02-16,23.92000007629395,24.14999961853027,23.80999946594238,23.8799991607666,23.8799991607666,1078600,0.083816219209845,1.3069639349132924,1.297046015422166,2.2832165057725105,,23.795999908447264,23.46900005340576,23.420333290100096,,,23.73985529905476,23.56400408425511,23.414390479083533,,,23.519284327675987,23.455854015752774,0.06343031192321291,,0.5862701085311612,0.5862701085311612,0.5862701085311612,0.0,-0.5862701085311612,0.5862701085311612,0.5862701085311612,0.5862701085311612,0.0,0.43000030517578836,0.5829999923706058,24.14999961853027,22.61440019607544,22.734000205993652,22.853600215911865,,,,,,,,,,0.0,0.0,0.0
2011-02-17,23.8700008392334,24.17000007629395,23.73999977111816,24.02000045776367,24.02000045776367,687400,0.5862701085311612,0.27780226094670757,1.2241819917275205,2.2757633766334497,,23.863999938964845,23.577000045776366,23.450999959309897,,,23.833237018624395,23.646912515802118,23.453462090611286,,,23.596317578458706,23.497642641086916,0.0986749373717899,,1.5820114634668103,1.5820114634668103,1.5820114634668103,0.0,-1.5820114634668103,1.5820114634668103,1.5820114634668103,1.5820114634668103,0.0,0.6900005340576207,0.5850000381469733,24.17000007629395,22.867399635314936,22.983999633789058,23.10059963226318,,,,,,,,,,0.0,0.0,0.0
2011-02-18,24.15999984741211,24.43000030517578,23.73999977111816,24.39999961853027,24.39999961853027,1012700,1.5820114634668103,0.620452648247696,1.259008456036837,2.2931267870538994,,24.002000045776366,23.696999931335448,23.4896666208903,,,24.022157885259688,23.78383744357087,23.51452902789638,,,23.719960969238947,23.564483898675313,0.15547707056363436,-0.013999534676019307,-3.1967163585712157,-3.1967163585712157,-3.1967163585712157,0.0,3.1967163585712157,-3.1967163585712157,-3.1967163585712157,-3.1967163585712157,-3.1967163585712157,0.5899982452392614,0.5880000114440923,24.43000030517578,22.882999992370607,23.000000000000004,23.117000007629397,,,,,,,,,,0.0,0.0,0.0
2011-02-22,24.11000061035156,24.20999908447266,23.6200008392334,23.6200008392334,23.6200008392334,770400,-3.1967163585712157,1.7966136339740761,1.7237135391867475,2.4013601402035003,,23.956000137329102,23.738999938964845,23.51066665649414,,,23.888105536584263,23.754048970054967,23.52133366088587,,,23.704582487699632,23.56859626464258,0.13598622305705277,0.01599761687059511,-3.640984673138017,-3.640984673138017,-3.640984673138017,0.0,3.640984673138017,-3.640984673138017,-3.640984673138017,-3.640984673138017,-3.640984673138017,1.0099983215332031,0.612999916076661,24.20999908447266,23.136400279998778,23.254000282287596,23.371600284576417,,,,,,,,,,0.0,0.0,0.0
2011-02-23,23.6299991607666,23.6299991607666,22.6200008392334,22.76000022888184,22.76000022888184,1128100,-3.640984673138017,2.3517924823750667,2.0807228413936123,2.5310588071120383,,23.736000061035156,23.675,23.49766667683919,,,23.512070434016792,23.573312835296218,23.472215374950128,,,23.5592621401892,23.508700261993635,0.05056187819556612,0.022910469135589313,1.4938495130436749,1.4938495130436749,1.4938495130436749,0.0,-1.4938495130436749,-1.4938495130436749,1.4938495130436749,1.4938495130436749,1.4938495130436749,0.629999160766598,0.6119998931884769,23.6299991607666,22.861399269104005,22.983999252319336,23.10659923553467,1.0,1.0,1.0,22.861399269104005,22.983999252319336,23.10659923553467,22.76000022888184,22.76000022888184,22.76000022888184,-0.44353820616396555,-0.974586802663999,-1.5000000784183356
2011-02-24,22.75,23.15999984741211,22.53000068664551,23.10000038146973,23.10000038146973,1550400,1.4938495130436749,2.5757025861046854,2.0662377269819565,2.526216802905384,,23.58000030517578,23.688000106811522,23.5,,,23.37471374983444,23.48725602550958,23.448201504403006,,,23.48860648500159,23.478426196769643,0.010180288231946832,0.020364432954860817,-2.6406869823788233,2.6406869823788233,2.6406869823788233,0.0,-2.6406869823788233,-2.6406869823788233,2.6406869823788233,2.6406869823788233,-2.6406869823788233,0.6999988555908203,0.5959998130798343,23.15999984741211,22.283599395751953,22.405999374389648,22.528399353027343,,,,,,,,,,0.0,0.0,0.0
2011-02-25,23.1200008392334,23.70999908447266,23.01000022888184,23.70999908447266,23.70999908447266,984700,2.6406869823788233,2.955162533673497,1.9969714694003706,2.058043330306181,,23.518000030517577,23.69099998474121,23.509999974568686,,,23.48647552804718,23.527754763502866,23.465091670859113,,,23.522666884920216,23.495579744006903,0.02708714091331288,0.021708974546551234,0.04216921939806395,-0.04216921939806395,-0.04216921939806395,0.0,0.04216921939806395,0.04216921939806395,-0.04216921939806395,-0.04216921939806395,-0.04216921939806395,0.5699996948242223,0.56649980545044,23.70999908447266,21.848800258636473,21.968000221252442,22.087200183868408,,,,,,,,,,0.0,0.0,0.0
2011-02-28,23.75,23.94000053405762,23.3700008392334,23.70000076293945,23.70000076293945,701500,-0.04216921939806395,2.7917282161213652,1.9967845196123444,1.786515869707645,,23.378000259399414,23.690000152587892,23.51733334859212,,,23.557650606344605,23.55907221794588,23.48024709615462,,,23.5499490200001,23.51072204170561,0.03922697829449007,0.025212575296139003,3.7974746704914213,-3.7974746704914213,-3.7974746704914213,0.0,3.7974746704914213,3.7974746704914213,-3.7974746704914213,-3.7974746704914213,-3.7974746704914213,1.25,0.5964998245239259,23.94000053405762,22.463699512481693,22.57699947357178,22.690299434661867,,,,,,,,,,0.0,0.0,0.0
2011-03-01,23.85000038146973,23.85000038146973,22.60000038146973,22.79999923706055,22.79999923706055,1394700,-3.7974746704914213,2.9429963127594343,2.3130838793696062,1.9784071855185417,,23.213999938964847,23.585000038146973,23.478666687011717,,,23.30510014991659,23.421058948694,23.43636013750339,,,23.434572130317093,23.458075908028196,-0.023503777711102458,0.015469304694690711,-1.0964912647612475,1.0964912647612475,1.0964912647612475,0.0,-1.0964912647612475,-1.0964912647612475,-1.0964912647612475,1.0964912647612475,-1.0964912647612475,0.5400009155273366,0.5934998512268063,23.85000038146973,22.627700920104985,22.74700088500977,22.866300849914555,1.0,1.0,1.0,22.627700920104985,22.74700088500977,22.866300849914555,22.79999923706055,22.79999923706055,22.79999923706055,0.7614486224823499,0.23299050419305067,-0.28995338288069794
2011-03-02,22.75,23.27000045776367,22.72999954223633,23.04999923706055,23.04999923706055,781700,1.0964912647612475,2.471968320054339,2.360288553788248,1.9189918133811028,,23.271999740600585,23.50399990081787,23.442000007629396,,,23.22006651229791,23.35359354657883,23.4114336277974,,,23.375407069816085,23.427848006475035,-0.05244093665895022,0.0018872564239625252,-2.255967353472162,2.255967353472162,2.255967353472162,0.0,-2.255967353472162,-2.255967353472162,-2.255967353472162,2.255967353472162,-2.255967353472162,0.5,0.5804998397827144,23.27000045776367,22.544300708770756,22.66300067901612,22.781700649261477,,,1.0,,,22.75,,,23.04999923706055,0.0,0.0,1.3186779651013205
2011-03-03,23.29999923706055,23.56999969482422,23.06999969482422,23.56999969482422,23.56999969482422,1384800,2.255967353472162,2.5865028380521013,2.4974845889021093,1.9488543255348958,,23.365999603271483,23.47299995422363,23.41766668955485,,,23.33671090647335,23.39294011898708,23.421663696637843,,,23.405344396740414,23.438377761167565,-0.03303336442715121,-0.005096867746260223,0.9333870012853616,-0.9333870012853616,-0.9333870012853616,0.0,0.9333870012853616,0.9333870012853616,0.9333870012853616,-0.9333870012853616,0.9333870012853616,0.4400005340576101,0.5824997901916499,23.56999969482422,21.992900810241697,22.10900077819824,22.225100746154784,,,,,,,,,,0.0,0.0,0.0
2011-03-04,23.48999977111816,23.54000091552734,23.10000038146973,23.35000038146973,23.35000038146973,532900,-0.9333870012853616,2.301188827940732,2.4971714593116783,1.949583138483881,,23.293999862670898,23.40599994659424,23.39433339436849,,,23.341140731472144,23.385132893983926,23.417040256949576,,,23.396829932852615,23.431831288597355,-0.035001355744739726,-0.011077765345956125,2.6124222714602547,-2.6124222714602547,-2.6124222714602547,0.0,2.6124222714602547,2.6124222714602547,2.6124222714602547,-2.6124222714602547,2.6124222714602547,0.8899993896484304,0.5964997291564934,23.54000091552734,22.288500156402588,22.40500011444092,22.52150007247925,,,,,,,,,,0.0,0.0,0.0
2011-03-07,23.56999969482422,23.57999992370605,22.69000053405762,22.73999977111816,22.73999977111816,836300,-2.6124222714602547,2.5111312057669255,2.506729396067557,2.0242665153326085,,23.10199966430664,23.239999961853027,23.35700003306071,,,23.14076041135415,23.267835962553786,23.373360225605616,,,23.295779138739622,23.380584509524823,-0.084805370785201,-0.025823286433805104,-2.286721473164332,-2.286721473164332,2.286721473164332,0.0,-2.286721473164332,-2.286721473164332,-2.286721473164332,2.286721473164332,-2.286721473164332,0.7700004577636683,0.6159997940063467,23.57999992370605,22.227701511383053,22.347001457214354,22.46630140304565,,,,,,,,,,0.0,0.0,0.0
2011-03-08,22.77000045776367,23.3700008392334,22.60000038146973,23.26000022888184,23.26000022888184,709600,2.286721473164332,2.1412787085742684,2.493190345007183,2.0924820008786438,,23.1939998626709,23.203999900817873,23.329666709899904,,,23.180507017196717,23.26641128370434,23.36604667742989,,,23.290274691069193,23.371652340588305,-0.08137764951911208,-0.0369341590508665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5300006866455007,0.6234998703002919,23.3700008392334,22.224800376892087,22.348000335693357,22.471200294494626,,,,,,,,,,0.0,0.0,0.0
2011-03-09,23.23999977111816,23.48999977111816,22.95999908447266,23.26000022888184,23.26000022888184,586300,0.0,2.110431913457524,2.1672759223487885,2.0833829286897663,,23.236000061035156,23.25399990081787,23.304000027974446,,,23.207004754425093,23.265245637372974,23.35920497107195,,,23.285617081501908,23.363381813795236,-0.07776473229332836,-0.04510027369935887,4.12726131717428,4.12726131717428,-4.12726131717428,0.0,4.12726131717428,4.12726131717428,4.12726131717428,-4.12726131717428,4.12726131717428,0.7400016784667898,0.6364999771118148,23.48999977111816,21.998301124572755,22.123001098632816,22.247701072692873,,,,,,,,,,0.0,0.0,0.0
2011-03-10,22.84000015258789,22.95000076293945,22.20999908447266,22.29999923706055,22.29999923706055,1192200,-4.12726131717428,2.4574779313937576,2.5078036851267598,2.245723800586231,,22.981999969482423,23.173999786376953,23.233333333333334,,,22.904669581970246,23.089746291861623,23.290869117264762,,,23.133983566972468,23.28461273403711,-0.15062916706464335,-0.06620605237241577,0.08967960134188395,0.08967960134188395,-0.08967960134188395,0.0,0.08967960134188395,0.08967960134188395,0.08967960134188395,-0.08967960134188395,0.08967960134188395,0.6000003814697301,0.6099999427795394,22.95000076293945,22.089699821472166,22.216999816894532,22.344299812316894,,1.0,1.0,,22.216999816894532,22.344299812316894,,22.29999923706055,22.29999923706055,0.0,0.373585186344121,-0.198263430174365
2011-03-11,22.34000015258789,22.40999984741211,21.80999946594238,22.28000068664551,22.28000068664551,1316500,-0.08967960134188395,2.4984522647995564,2.2882712233989166,2.11489879498983,,22.768000030517577,23.03099994659424,23.218333371480306,,,22.696446616862005,22.942519818185964,23.225651799160296,,,23.002601585383704,23.210197026822918,-0.2075954414392136,-0.09448393018577533,0.6283720497413906,0.6283720497413906,-0.6283720497413906,0.0,0.6283720497413906,0.6283720497413906,0.6283720497413906,-0.6283720497413906,0.6283720497413906,0.4399986267089915,0.61649990081787,22.40999984741211,21.608000888824463,21.73000087738037,21.85200086593628,,,1.0,,,21.85200086593628,,,22.28000068664551,0.0,0.0,1.9586298908509294
2011-03-14,22.07999992370605,22.29999923706055,21.86000061035156,22.13999938964844,22.13999938964844,1138400,-0.6283720497413906,2.310681547299107,2.2799913731994246,2.113944176392052,,22.647999954223636,22.874999809265137,23.22999998728434,,,22.51096420779082,22.796607012997324,23.15560970822405,,,22.869893555270586,23.130923127772956,-0.2610295725023697,-0.1277930586490942,3.342365815349382,3.342365815349382,-3.342365815349382,0.0,3.342365815349382,3.342365815349382,3.342365815349382,-3.342365815349382,3.342365815349382,0.7100009918212891,0.6335000038146965,22.29999923706055,21.053700065612794,21.17700004577637,21.300300025939944,,,,,,,,,,0.0,0.0,0.0
