Date_ADBE,Open_ADBE,High_ADBE,Low_ADBE,Close_ADBE,Adj Close_ADBE,Volume_ADBE,Daily Return(%)_ADBE,Vol5_ADBE,Vol10_ADBE,Vol20_ADBE,Vol60_ADBE,SMA5_ADBE,SMA10_ADBE,SMA30_ADBE,SMA60_ADBE,SMA100_ADBE,EMA5_ADBE,EMA10_ADBE,EMA30_ADBE,EMA60_ADBE,EMA100_ADBE,Short12_ADBE,Long26_ADBE,MACD_ADBE,SIGNAL9_ADBE,Ret5/10_ADBE,Ret10/30_ADBE,Ret30/60_ADBE,Ret30/100_ADBE,Emaret5/10_ADBE,Emaret10/30_ADBE,Emaret30/60_ADBE,Emaret30/100_ADBE,RetMACD_ADBE,DayRange_ADBE,average20r_ADBE,PRVHI_ADBE,HitLevel_ADBE,hitlevel_2_ADBE,hitlevel_1.8_ADBE,Hit?_ADBE,Hit?_ADBE.1,Hit?_ADBE.2,HitAt_2.2_ADBE,HitAt_2.0_ADBE,HitAt_1.8_ADBE,ExitPr_2.2_ADBE,ExitPr_2.0_ADBE,ExitPr_1.8_ADBE,ret_2.2_ADBE,Ret2.0_ADBE,Ret_1.8_ADBE
2011-02-15,33.68000030517578,34.0,33.47000122070312,33.93999862670898,33.93999862670898,3145600,0.23626111906494784,1.2113852865902013,0.8638478270106441,1.4257646484730007,,33.609999084472655,33.54999961853027,33.302666664123535,,,33.72505288526168,33.59519449428822,33.261150518027684,,,33.55282001017084,33.31830714855955,0.23451286161129303,,2.2097820575920406,2.2097820575920406,2.2097820575920406,0.0,-2.2097820575920406,2.2097820575920406,2.2097820575920406,2.2097820575920406,0.0,1.279998779296868,0.7180004119873058,34.0,32.49409889221191,32.63099899291992,32.767899093627925,,,,,,,,,,0.0,0.0,0.0
2011-02-16,34.0,35.18000030517578,33.90000152587891,34.68999862670898,34.68999862670898,7727900,2.2097820575920406,0.8964821708414428,1.0698637986354425,1.497109910720272,,33.94599914550781,33.67599945068359,33.40866661071777,,,34.046701465744114,33.79424979109199,33.35333426697487,,,33.727770566561325,33.41991392471876,0.30785664184256234,,0.8359784577912021,0.8359784577912021,0.8359784577912021,0.0,-0.8359784577912021,0.8359784577912021,0.8359784577912021,0.8359784577912021,0.0,0.6800003051757741,0.6985004425048835,35.18000030517578,32.42039909362793,32.56399917602539,32.707599258422846,,,,,,,,,,0.0,0.0,0.0
2011-02-17,34.47999954223633,35.09999847412109,34.41999816894531,34.97999954223633,34.97999954223633,4395700,0.8359784577912021,0.8077897209625364,1.0790193495997527,1.469308690075146,,34.22799911499023,33.82099952697754,33.50066655476888,,,34.35780082457485,34.00984065493641,33.458280413765934,,,33.92042117820363,33.535475822312655,0.3849453558909772,,1.1720979210335845,1.1720979210335845,1.1720979210335845,0.0,-1.1720979210335845,1.1720979210335845,1.1720979210335845,1.1720979210335845,0.0,0.8400001525878906,0.7040004730224613,35.09999847412109,33.643299331665034,33.782999420166014,33.922699508666994,,,,,,,,,,0.0,0.0,0.0
2011-02-18,35.09999847412109,35.84000015258789,35.0,35.38999938964844,35.38999938964844,6779700,1.1720979210335845,0.7571575471974437,1.047275838048149,1.4682364424539704,,34.57199935913086,34.02399940490723,33.604666519165036,,,34.701867012932716,34.26077860670223,33.582907444468034,,,34.14651013381052,33.6728479384116,0.47366219539892285,0.26525519229692585,-4.662327605646312,-4.662327605646312,-4.662327605646312,0.0,4.662327605646312,-4.662327605646312,-4.662327605646312,-4.662327605646312,-4.662327605646312,1.4099998474121094,0.7320003509521495,35.84000015258789,33.55119743347167,33.691997528076165,33.83279762268066,,,,,,,,,,0.0,0.0,0.0
2011-02-22,34.93000030517578,35.13000106811523,33.72000122070312,33.7400016784668,33.7400016784668,6549600,-4.662327605646312,2.680497069610446,1.9654522185559378,1.7697207607259426,,34.54799957275391,34.041999435424806,33.66133321126302,,,34.38124523477741,34.1660918924776,33.59304255633892,,,34.08397037144995,33.6778222895268,0.4061480819231491,0.29343377022217054,-1.066984565627113,-1.066984565627113,-1.066984565627113,0.0,1.066984565627113,-1.066984565627113,-1.066984565627113,-1.066984565627113,-1.066984565627113,0.8100013732910156,0.7360004425048835,35.13000106811523,34.22959938049316,34.375999450683594,34.52239952087402,1.0,1.0,1.0,34.22959938049316,34.375999450683594,34.52239952087402,33.7400016784668,33.7400016784668,33.7400016784668,-1.4303343038989196,-1.8501215452054285,-2.2663483803729894
2011-02-23,33.70000076293945,33.7400016784668,32.93000030517578,33.38000106811523,33.38000106811523,4734100,-1.066984565627113,2.709920042527717,1.9983464058880485,1.7584339167203633,,34.43600006103516,34.0229995727539,33.67533327738444,,,34.04749717922335,34.02316628804808,33.57929794419546,,,33.97566740170615,33.65576145831113,0.319905943395014,0.29872820485673923,0.2097054900668951,0.2097054900668951,0.2097054900668951,0.0,-0.2097054900668951,0.2097054900668951,0.2097054900668951,0.2097054900668951,0.2097054900668951,0.69000244140625,0.7430006027221687,33.7400016784668,33.510800094604484,33.65800018310546,33.80520027160644,1.0,1.0,1.0,33.510800094604484,33.65800018310546,33.70000076293945,33.38000106811523,33.38000106811523,33.38000106811523,-0.3903190198980549,-0.8259525624750903,-0.9495539690792404
2011-02-24,33.34999847412109,33.63000106811523,32.93999862670898,33.45000076293945,33.45000076293945,3965500,0.2097054900668951,2.3730905831686826,1.9146673612618428,1.758916058374388,,34.18800048828125,34.06699981689453,33.69099998474121,,,33.84833170712872,33.918954374391966,33.570956190566044,,,33.89479561112665,33.64051992532064,0.25427568580601445,0.2898377010465943,3.5276540456260377,3.5276540456260377,3.5276540456260377,0.0,-3.5276540456260377,-3.5276540456260377,3.5276540456260377,3.5276540456260377,-3.5276540456260377,0.7999992370605398,0.7550004959106446,33.63000106811523,32.10540035247803,32.25400047302246,32.402600593566895,,,,,,,,,,0.0,0.0,0.0
2011-02-25,34.15000152587891,34.93999862670898,34.13999938964844,34.63000106811523,34.63000106811523,5620300,3.5276540456260377,3.0250394794837967,2.151943466482018,1.9182066454492022,,34.11800079345703,34.172999954223634,33.72633336385091,,,34.1088881607909,34.04823559143256,33.63928166653696,,,34.00790414297105,33.71381482478691,0.29408931818414175,0.2906880244741038,0.37540012736217543,-0.37540012736217543,-0.37540012736217543,0.0,0.37540012736217543,-0.37540012736217543,-0.37540012736217543,-0.37540012736217543,-0.37540012736217543,0.8400001525878906,0.7145004272460938,34.93999862670898,31.96899997711181,32.12000007629394,32.27100017547607,,,,,,,,,,0.0,0.0,0.0
2011-02-28,34.68000030517578,35.0,34.15999984741211,34.5,34.5,4936900,-0.37540012736217543,2.9318990287280178,2.1636453993567257,1.6589046542144918,,33.94000091552734,34.2560001373291,33.7636666615804,,,34.2392587738606,34.13037457480846,33.694811881599094,,,34.083611197898584,33.77205076369158,0.31156043420700286,0.2948625064206836,1.536228345788064,-1.536228345788064,-1.536228345788064,0.0,1.536228345788064,-1.536228345788064,-1.536228345788064,-1.536228345788064,-1.536228345788064,1.1200027465820241,0.7425004959106445,35.0,33.36809768676757,33.51099777221679,33.65389785766601,,,,,,,,,,0.0,0.0,0.0
2011-03-01,34.72999954223633,34.79000091552734,33.66999816894531,33.97000122070312,33.97000122070312,5908400,-1.536228345788064,2.0007847871636746,2.23224643523452,1.6731765637639318,,33.98600082397461,34.26700019836426,33.76966667175293,,,34.149506256141436,34.10121578315294,33.71256603250903,,,34.066132739868515,33.78671376050725,0.27941897936126736,0.29177380100880035,-1.501319703286882,1.501319703286882,1.501319703286882,0.0,-1.501319703286882,1.501319703286882,1.501319703286882,1.501319703286882,-1.501319703286882,0.9099998474121094,0.7560005187988278,34.79000091552734,33.36649890899658,33.51499900817871,33.66349910736084,,,,,,,,,,0.0,0.0,0.0
2011-03-02,33.93999862670898,34.81999969482422,33.90999984741211,34.47999954223633,34.47999954223633,4562000,1.501319703286882,1.9383852645957793,2.279013647852897,1.6776241848825117,,34.20600051879883,34.321000289916995,33.779666646321616,,,34.25967068483973,34.170085557531735,33.76207787184628,,,34.12980455561741,33.83806826285755,0.29173629275986457,0.2917662993590132,-1.6531313874467914,1.6531313874467914,1.6531313874467914,0.0,-1.6531313874467914,1.6531313874467914,1.6531313874467914,1.6531313874467914,-1.6531313874467914,0.5499992370605398,0.7485004425048818,34.81999969482422,33.12679977416992,33.27799987792968,33.42919998168944,,,,,,,,,,0.0,0.0,0.0
2011-03-03,34.81999969482422,35.34999847412109,34.79999923706055,35.04999923706055,35.04999923706055,3148200,1.6531313874467914,1.9609041644380503,2.2302461291662055,1.707255620046047,,34.52600021362305,34.35700035095215,33.817666625976564,,,34.52311353558001,34.33006986290061,33.84516957282785,,,34.271372968147126,33.927840927613325,0.3435320405338018,0.30211944759397097,0.6276782467672752,0.6276782467672752,0.6276782467672752,0.0,-0.6276782467672752,0.6276782467672752,0.6276782467672752,0.6276782467672752,0.6276782467672752,0.7999992370605469,0.7575004577636711,35.34999847412109,33.17329872131348,33.32299880981446,33.47269889831543,,,,,,,,,,0.0,0.0,0.0
2011-03-04,34.93999862670898,35.5,34.70000076293945,35.27000045776367,35.27000045776367,4005900,0.6276782467672752,1.339958236888647,2.223840747452126,1.7093240817221251,,34.65400009155273,34.38600044250488,33.876999918619795,,,34.772075842974566,34.500966334693885,33.93709414604952,,,34.42500796654967,34.027260152068905,0.39774781448076624,0.32124512097133007,-1.5593967392180386,-1.5593967392180386,-1.5593967392180386,0.0,1.5593967392180386,-1.5593967392180386,-1.5593967392180386,-1.5593967392180386,-1.5593967392180386,1.3499984741210866,0.7975002288818352,35.5,33.68349746704101,33.83499755859374,33.986497650146475,,,,,,,,,,0.0,0.0,0.0
2011-03-07,35.45000076293945,35.59999847412109,34.25,34.72000122070312,34.72000122070312,5003600,-1.5593967392180386,1.5873123763182129,2.2458597523678185,1.7501252646219994,,34.69800033569336,34.31900062561035,33.92533327738444,,,34.75471763555075,34.540790859422835,33.987604279898136,,,34.47039154411174,34.07857430530107,0.391817238810674,0.3353595445391989,1.6417041324420658,1.6417041324420658,1.6417041324420658,0.0,-1.6417041324420658,1.6417041324420658,1.6417041324420658,1.6417041324420658,1.6417041324420658,1.220001220703132,0.8415002822875973,35.59999847412109,33.74549949645996,33.90499954223633,34.064499588012694,,,,,,,,,,0.0,0.0,0.0
2011-03-08,34.79999923706055,35.65999984741211,34.43999862670898,35.29000091552734,35.29000091552734,3783800,1.6417041324420658,1.371214846104536,1.649848843504904,1.7774889458223895,,34.9620002746582,34.47400054931641,33.96733334859212,,,34.933145395542944,34.67701086962365,34.07162986929357,,,34.59648529356029,34.168309609762275,0.42817568379801685,0.35392277239096254,-0.4533857842483383,-0.4533857842483383,-0.4533857842483383,0.0,0.4533857842483383,-0.4533857842483383,-0.4533857842483383,-0.4533857842483383,-0.4533857842483383,0.6100006103515554,0.8495002746582021,35.65999984741211,33.74869785308837,33.91699790954589,34.08529796600341,,,,,,,,,,0.0,0.0,0.0
2011-03-09,35.16999816894531,35.63000106811523,35.02000045776367,35.13000106811523,35.13000106811523,3435800,-0.4533857842483383,1.3901329072703144,1.5972235354040343,1.7841503656861983,,35.092000579833986,34.649000549316405,34.01966667175293,,,34.99876395306704,34.75937272389484,34.13991188212077,,,34.678564643491825,34.239546014084716,0.43901862940710856,0.37094194379419176,-0.7685751481764775,-0.7685751481764775,-0.7685751481764775,0.0,0.7685751481764775,-0.7685751481764775,-0.7685751481764775,-0.7685751481764775,-0.7685751481764775,1.009998321533196,0.8615001678466779,35.63000106811523,33.79109924316406,33.96099929809571,34.130899353027345,,,,,,,,,,0.0,0.0,0.0
2011-03-10,34.68000030517578,35.15999984741211,34.15000152587891,34.86000061035156,34.86000061035156,5265900,-0.7685751481764775,1.2514724645359308,1.6477507818833979,1.7443391003477287,,35.05400085449219,34.79000053405762,34.06433334350586,,,34.952509505495215,34.777668703250605,34.186369219425984,,,34.706477869162555,34.28550561380818,0.4209722553543713,0.3809480061062277,-0.7171543190557585,-0.7171543190557585,-0.7171543190557585,0.0,0.7171543190557585,-0.7171543190557585,-0.7171543190557585,-0.7171543190557585,-0.7171543190557585,0.9099998474121094,0.8665000915527326,35.15999984741211,33.734700698852535,33.90700073242187,34.079300765991206,,,,,,,,,,0.0,0.0,0.0
2011-03-11,34.70000076293945,34.86999893188477,33.95999908447266,34.61000061035156,34.61000061035156,5058900,-0.7171543190557585,1.1987431240009114,1.2613562210371994,1.7251231232150457,,34.92200088500976,34.78800048828125,34.089666748046874,,,34.83833987378067,34.74718359545078,34.21370027690506,,,34.691635213960865,34.30954228021881,0.382092933742058,0.3811769916333938,-1.531345766975678,-1.531345766975678,-1.531345766975678,0.0,1.531345766975678,-1.531345766975678,-1.531345766975678,-1.531345766975678,-1.531345766975678,0.9300003051757812,0.8840000152587869,34.86999893188477,33.2536996459961,33.42699966430664,33.60029968261719,,,,,,,,,,0.0,0.0,0.0
2011-03-14,34.22000122070312,34.45000076293945,33.52000045776367,34.08000183105469,34.08000183105469,5577100,-1.531345766975678,1.1918387802022687,1.3496013770129553,1.7658237113026094,,34.79400100708008,34.74600067138672,34.142666753133135,,,34.58556052620534,34.625877820106034,34.205074570721166,,,34.59753777043684,34.292539283984425,0.304998486452412,0.3659412905971975,-3.0516457149355896,-3.0516457149355896,-3.0516457149355896,0.0,3.0516457149355896,3.0516457149355896,-3.0516457149355896,-3.0516457149355896,3.0516457149355896,1.0800018310546875,0.9185001373290994,34.45000076293945,32.92519889831544,33.101998901367196,33.278798904418956,,,,,,,,,,0.0,0.0,0.0
