Date_NOW,Open_NOW,High_NOW,Low_NOW,Close_NOW,Adj Close_NOW,Volume_NOW,Daily Return(%)_NOW,Vol5_NOW,Vol10_NOW,Vol20_NOW,Vol60_NOW,SMA5_NOW,SMA10_NOW,SMA30_NOW,SMA60_NOW,SMA100_NOW,EMA5_NOW,EMA10_NOW,EMA30_NOW,EMA60_NOW,EMA100_NOW,Short12_NOW,Long26_NOW,MACD_NOW,SIGNAL9_NOW,Ret5/10_NOW,Ret10/30_NOW,Ret30/60_NOW,Ret30/100_NOW,Emaret5/10_NOW,Emaret10/30_NOW,Emaret30/60_NOW,Emaret30/100_NOW,RetMACD_NOW,DayRange_NOW,average20r_NOW,PRVHI_NOW,HitLevel_NOW,hitlevel_2_NOW,hitlevel_1.8_NOW,Hit?_NOW,Hit?_NOW.1,Hit?_NOW.2,HitAt_2.2_NOW,HitAt_2.0_NOW,HitAt_1.8_NOW,ExitPr_2.2_NOW,ExitPr_2.0_NOW,ExitPr_1.8_NOW,ret_2.2_NOW,Ret2.0_NOW,Ret_1.8_NOW
2013-09-24,51.72000122070312,53.11000061035156,51.56999969482422,52.59000015258789,52.59000015258789,1064400,1.4859136671137023,1.6631224882659728,1.511285705054066,1.6861561808200334,2.043935568696461,51.886000061035155,50.56500015258789,47.512000274658206,45.54650026957194,42.8441003036499,51.70952541733617,50.75463797362742,48.16351796999099,45.79298619610178,43.50999777189032,50.41924542724653,48.57539408176144,1.843851345485092,1.5874392807473998,-0.45636371509877965,-0.45636371509877965,-0.45636371509877965,-0.45636371509877965,0.45636371509877965,-0.45636371509877965,-0.45636371509877965,-0.45636371509877965,-0.45636371509877965,0.9300003051757812,1.2424999237060526,53.11000061035156,49.636699523925785,49.886999511718756,50.13729949951173,,,,,,,,,,0.0,0.0,0.0
2013-09-25,52.68000030517578,53.11000061035156,52.18000030517578,52.34999847412109,52.34999847412109,1009900,-0.45636371509877965,1.0201082363013494,1.5368122900271064,1.5284022659885261,2.046119943100145,52.11199951171875,50.81100006103516,47.870666885375975,45.7391668955485,42.95810028076172,51.923016436264476,51.04470351917172,48.433613486386484,46.00797020521716,43.685047290746375,50.716284357534924,48.85499440712141,1.8612899504135143,1.642209414680623,0.07641053809605185,0.07641053809605185,0.07641053809605185,0.07641053809605185,-0.07641053809605185,0.07641053809605185,0.07641053809605185,0.07641053809605185,0.07641053809605185,0.6499977111816548,1.2269996643066396,53.11000061035156,50.37650077819825,50.62500076293946,50.873500747680666,,,,,,,,,,0.0,0.0,0.0
2013-09-26,52.58000183105469,52.77999877929688,52.13000106811523,52.38999938964844,52.38999938964844,1147400,0.07641053809605185,1.0202541548244657,1.4699752835671405,1.5334693567775666,2.045141638914918,52.27599945068359,51.10499992370605,48.166666920979814,45.9255002339681,43.07800025939942,52.0786774207258,51.2893027683493,48.68886418982274,46.217217063723105,43.857422579833546,50.97377897786008,49.11684662804934,1.8569323498107408,1.6851540017066466,0.2481409994841894,0.2481409994841894,0.2481409994841894,0.2481409994841894,-0.2481409994841894,0.2481409994841894,0.2481409994841894,0.2481409994841894,0.2481409994841894,0.6399993896484375,1.202499771118163,52.77999877929688,50.41060134887695,50.656001281738284,50.90140121459961,,,,,,,,,,0.0,0.0,0.0
2013-09-27,52.43999862670898,53.0,52.36000061035156,52.52000045776367,52.52000045776367,838400,0.2481409994841894,0.871069751648582,1.3171173614544394,1.5285622560753958,2.0420895282665104,52.33399963378906,51.47799987792969,48.463666915893555,46.105166880289715,43.20800025939941,52.22578509973843,51.513065984606456,48.93603427162538,46.423865699593286,44.028958775436124,51.21165920553755,49.368932096917064,1.8427271086204868,1.7166686230894148,-1.0853002472507778,-1.0853002472507778,-1.0853002472507778,-1.0853002472507778,1.0853002472507778,-1.0853002472507778,-1.0853002472507778,-1.0853002472507778,-1.0853002472507778,1.1700019836425781,1.207499885559081,53.0,50.13449928283692,50.37499923706056,50.61549919128419,,,,,,,,,,0.0,0.0,0.0
2013-09-30,52.09999847412109,52.34000015258789,51.16999816894531,51.95000076293945,51.95000076293945,1383100,-1.0853002472507778,0.9548619792457721,1.4213761007352073,1.5629615091217115,2.002504626809024,52.35999984741211,51.797999954223634,48.713000233968096,46.249166870117186,43.33170024871826,52.133856987472114,51.59250867157609,49.13048372267791,46.60505045576857,44.18581109202035,51.32525021436861,49.560122368474275,1.7651278458943338,1.7263604676503987,-0.885465019667169,-0.885465019667169,-0.885465019667169,-0.885465019667169,0.885465019667169,-0.885465019667169,-0.885465019667169,-0.885465019667169,-0.885465019667169,1.279998779296875,1.2099998474121083,52.34000015258789,50.343500251770024,50.58500022888184,50.82650020599365,,,,,,,,,,0.0,0.0,0.0
2013-10-01,51.59999847412109,51.88999938964844,50.61000061035156,51.4900016784668,51.4900016784668,1288600,-0.885465019667169,0.5816869674021561,1.4822554145797504,1.591589874350189,2.001096199698047,52.14000015258789,52.013000106811525,48.96666692097982,46.39283358256022,43.45810028076172,51.91923855113701,51.573871036465306,49.282710687567516,46.765212790939,44.33044852937572,51.35059659346064,49.70307639143668,1.647520202023955,1.7105924145251101,1.5148548336969112,1.5148548336969112,1.5148548336969112,1.5148548336969112,-1.5148548336969112,1.5148548336969112,1.5148548336969112,1.5148548336969112,-1.5148548336969112,1.1999969482421946,1.1959997177124024,51.88999938964844,49.67800048828125,49.92000045776368,50.1620004272461,,,,,,,,,,0.0,0.0,0.0
2013-10-02,51.34999847412109,52.41999816894531,51.22000122070312,52.27000045776367,52.27000045776367,1158200,1.5148548336969112,1.0393112610012487,1.0016804565063508,1.6081623839394463,2.00525057640638,52.124000549316406,52.11800003051758,49.22633361816406,46.542500241597494,43.59090026855469,52.03615918667924,51.70044002215592,49.475439059838244,46.945697632474236,44.48766737944281,51.49204334181495,49.893218914868314,1.598824426946635,1.6882388170094154,-0.22957514986387387,-0.22957514986387387,-0.22957514986387387,-0.22957514986387387,0.22957514986387387,-0.22957514986387387,-0.22957514986387387,-0.22957514986387387,0.22957514986387387,1.3400001525878906,1.1984996795654297,52.41999816894531,49.25880001068115,49.49799995422363,49.73719989776611,,,,,,,,,,0.0,0.0,0.0
2013-10-03,52.38999938964844,52.90000152587891,51.56000137329102,52.15000152587891,52.15000152587891,1512800,-0.22957514986387387,1.0407611088778648,0.995088274628777,1.6147639526214692,2.006536184312069,52.0760009765625,52.17600021362305,49.44933369954427,46.687166913350424,43.71770027160645,52.07410663307914,51.782178477378274,49.647991477002165,47.11633054701209,44.63939676848115,51.593267677824784,50.0603879971654,1.5328796806593843,1.6571669897394092,-4.372001366414997,4.372001366414997,4.372001366414997,4.372001366414997,-4.372001366414997,4.372001366414997,4.372001366414997,4.372001366414997,-4.372001366414997,2.6499977111816406,1.2569995880126954,52.90000152587891,49.783298873901366,50.02299880981445,50.26269874572754,,,,,,,,,,0.0,0.0,0.0
2013-10-04,53.09000015258789,55.45999908447266,52.81000137329102,54.43000030517578,54.43000030517578,1688800,4.372001366414997,2.2751775242897487,1.657059026697007,1.773427575095504,2.0597208478355133,52.45800094604492,52.39600028991699,49.7450003306071,46.85383358001709,43.85960025787354,52.859404523778025,52.26360062788691,49.95650817559401,47.35612299809942,44.833270105841436,52.02968808203263,50.384062982943945,1.645625099088683,1.654858611609264,-2.1679226503027857,-2.1679226503027857,-2.1679226503027857,-2.1679226503027857,2.1679226503027857,-2.1679226503027857,-2.1679226503027857,-2.1679226503027857,2.1679226503027857,2.319999694824226,1.2299995422363288,55.45999908447266,50.134602432250986,50.38600234985352,50.63740226745606,,,,,,,,,,0.0,0.0,0.0
2013-10-07,54.2599983215332,55.45999908447266,53.13999938964844,53.25,53.25,1235700,-2.1679226503027857,2.52931663874471,1.8190987317601948,1.6335637230371356,2.0688189465242495,52.71800079345703,52.53900032043457,49.99533360799153,46.98366692860921,43.986800270080565,52.98960301585202,52.442945968271104,50.168991519104075,47.54936486701419,44.99993802453764,52.21742837710453,50.596354613836986,1.621073763267546,1.6481016419409207,-8.150235028334068,-8.150235028334068,-8.150235028334068,-8.150235028334068,8.150235028334068,-8.150235028334068,-8.150235028334068,-8.150235028334068,8.150235028334068,5.420001983642585,1.459999656677248,55.45999908447266,52.75400009155274,53.00000000000001,53.245999908447274,,,1.0,,,53.245999908447274,,,53.25,0.0,0.0,0.007512473349366567
2013-10-08,53.06000137329102,53.06000137329102,47.63999938964844,48.90999984741211,48.90999984741211,4258200,-8.150235028334068,4.696896616658488,3.166689117358222,2.494330305683317,2.3367153915129752,52.20200042724609,52.17100028991699,50.0473336537679,47.04450028737386,44.0769002532959,51.62973529303872,51.800592128114914,50.08776624996266,47.59397584997806,45.07736499132724,51.70859321869032,50.47143944595366,1.2371537727366544,1.5659120681000676,-1.6969904292513265,-1.6969904292513265,-1.6969904292513265,-1.6969904292513265,1.6969904292513265,1.6969904292513265,-1.6969904292513265,-1.6969904292513265,1.6969904292513265,1.7100028991699148,1.5094997406005874,53.06000137329102,52.247999839782715,52.53999977111817,52.831999702453615,1.0,1.0,1.0,52.247999839782715,52.53999977111817,52.831999702453615,48.90999984741211,48.90999984741211,48.90999984741211,-6.388761297286988,-6.909021582640949,-7.423530960648762
2013-10-09,48.91999816894531,49.08000183105469,47.36999893188477,48.08000183105469,48.08000183105469,1583100,-1.6969904292513265,4.493805371103987,3.1813814006137813,2.5205563729403337,2.3171911084460444,51.364000701904295,51.744000625610354,50.11400032043457,47.11266695658366,44.15380027770996,50.44649080571071,51.12412116501305,49.95823306164602,47.60991112804614,45.13682314656936,51.15034838982329,50.294295918924114,0.8560524708991792,1.42394014865989,-7.321124186798277,7.321124186798277,7.321124186798277,7.321124186798277,-7.321124186798277,-7.321124186798277,7.321124186798277,7.321124186798277,-7.321124186798277,3.1199989318847656,1.6184997558593768,49.08000183105469,49.73910194396973,50.041001892089845,50.34290184020996,1.0,1.0,1.0,48.91999816894531,48.91999816894531,48.91999816894531,48.08000183105469,48.08000183105469,48.08000183105469,-1.7170817034573385,-1.7170817034573385,-1.7170817034573385
2013-10-10,49.04999923706055,51.81999969482422,48.70000076293945,51.59999847412109,51.59999847412109,1422400,7.321124186798277,6.055958052881962,4.096510390470702,3.0147828283081353,2.4914560923095515,51.25400009155273,51.66500053405762,50.286333592732746,47.24383360544841,44.26670024871826,50.830993361847504,51.210644312123605,50.06415341083796,47.74073366398302,45.26480681642187,51.21952532586911,50.39101462671648,0.8285106991526234,1.3048542587584366,0.01937659269158791,-0.01937659269158791,-0.01937659269158791,-0.01937659269158791,0.01937659269158791,0.01937659269158791,-0.01937659269158791,-0.01937659269158791,0.01937659269158791,1.0099983215332102,1.5584997177124045,51.81999969482422,45.519302368164055,45.84300231933594,46.16670227050781,,,,,,,,,,0.0,0.0,0.0
2013-10-11,51.65000152587891,51.88999938964844,50.88000106811523,51.59000015258789,51.59000015258789,726800,-0.01937659269158791,5.548918860506838,4.095032119395606,2.992511037728795,2.474448097902092,50.68600006103516,51.57200050354004,50.43933359781901,47.356333605448405,44.38220024108887,51.08399562542764,51.27961810129892,50.16259513611215,47.8669391226258,45.39005816961327,51.27652145305662,50.47982836937362,0.796693083682996,1.2032220237433484,-0.6008943058230874,0.6008943058230874,0.6008943058230874,0.6008943058230874,-0.6008943058230874,-0.6008943058230874,0.6008943058230874,0.6008943058230874,-0.6008943058230874,2.1300010681152415,1.583499908447268,51.88999938964844,48.39130031585693,48.70300025939941,49.01470020294189,,,,,,,,,,0.0,0.0,0.0
2013-10-14,51.18000030517578,52.90000152587891,50.77000045776367,51.90000152587891,51.90000152587891,716500,0.6008943058230874,5.53421483295397,4.084778929837041,2.991552285322373,2.454894649041483,50.41600036621094,51.56700057983399,50.60666694641113,47.48983364105224,44.5170002746582,51.355997592244734,51.39241508758619,50.27468587093582,47.99917067683082,45.51896793904427,51.37244146426005,50.58502638096661,0.787415083293439,1.1200606356533664,4.258194285539591,-4.258194285539591,-4.258194285539591,-4.258194285539591,4.258194285539591,4.258194285539591,-4.258194285539591,-4.258194285539591,4.258194285539591,2.2399978637695312,1.6559997558593778,52.90000152587891,48.406299591064446,48.7229995727539,49.03969955444335,,,,,,,,,,0.0,0.0,0.0
2013-10-15,51.91999816894531,51.91999816894531,49.68000030517578,49.68999862670898,49.68999862670898,1080700,-4.258194285539591,4.307371181196848,4.3053473838399,3.154844889039019,2.524269057636964,50.572000122070314,51.387000274658206,50.699666849772136,47.58750025431315,44.637400245666505,50.80066460373282,51.08288482197215,50.236964113243765,48.05460765879404,45.60156260612674,51.113604104636806,50.51872802879938,0.5948760758374263,1.0150237236901785,-4.346950909857911,4.346950909857911,4.346950909857911,4.346950909857911,-4.346950909857911,-4.346950909857911,4.346950909857911,4.346950909857911,-4.346950909857911,2.2599983215332102,1.7084995269775416,51.91999816894531,49.256802062988285,49.58800201416016,49.919201965332036,,,1.0,,,49.919201965332036,,,49.68999862670898,0.0,0.0,-0.4591486434062708
2013-10-16,50.11000061035156,52.29999923706055,50.04000091552734,51.84999847412109,51.84999847412109,1204900,4.346950909857911,4.421991052938803,4.523521219366784,3.190298565296803,2.5759042820386564,51.3259994506836,51.34500007629394,50.85466677347819,47.72633355458577,44.777800216674805,51.150442560528916,51.22236003145377,50.341030846203594,48.17904670191952,45.72529400945336,51.22689554609593,50.617340654378765,0.6095548917171669,0.9339299572955762,0.27000847399889233,-0.27000847399889233,-0.27000847399889233,-0.27000847399889233,0.27000847399889233,0.27000847399889233,-0.27000847399889233,-0.27000847399889233,0.27000847399889233,1.1199989318847727,1.7309995651245145,52.29999923706055,48.16129920959472,48.50299911499023,48.84469902038574,,,,,,,,,,0.0,0.0,0.0
2013-10-17,51.56999969482422,52.0,50.88000106811523,51.70999908447266,51.70999908447266,1325400,-0.27000847399889233,3.0590240367220836,4.523779074548836,3.18839905983092,2.5632534264826203,51.347999572753906,51.30099983215332,50.99166679382324,47.8458335240682,44.92180019378662,51.336961401843496,51.3110216774572,50.429351377704826,48.29481563249503,45.84380302083988,51.30121916738466,50.698278315867206,0.6029408515174524,0.8677321361399514,0.23206874629022814,0.23206874629022814,0.23206874629022814,0.23206874629022814,-0.23206874629022814,0.23206874629022814,0.23206874629022814,0.23206874629022814,-0.23206874629022814,1.1399993896484304,1.7379995346069361,52.0,48.49180019378662,48.83800010681152,49.18420001983642,,,,,,,,,,0.0,0.0,0.0
2013-10-18,52.15000152587891,52.38000106811523,51.2400016784668,51.83000183105469,51.83000183105469,628700,0.23206874629022814,3.0590476350347924,4.26186623425763,3.1759211194838954,2.5545830774026075,51.395999908447266,51.04099998474121,51.15433349609375,47.95333353678385,45.072900199890135,51.501308211580564,51.40538170538401,50.51971592308224,48.4107233767101,45.96234161114116,51.382570346410816,50.78210968736258,0.6004606590482382,0.8142778407216088,3.955236667254473,-3.955236667254473,3.955236667254473,3.955236667254473,-3.955236667254473,3.955236667254473,3.955236667254473,3.955236667254473,-3.955236667254473,1.3600006103515554,1.761499595642092,52.38000106811523,48.17640102386474,48.52400093078613,48.87160083770752,,,,,,,,,,0.0,0.0,0.0
2013-10-21,52.68000030517578,54.04000091552734,52.68000030517578,53.88000106811523,53.88000106811523,1108700,3.955236667254473,3.520978746308938,4.417645285445742,3.2883790187178104,2.567944111837152,51.79199981689453,51.104000091552734,51.312333552042645,48.11566689809163,45.24400020599365,52.294205830425454,51.855312498607866,50.73650851308437,48.59004395675617,46.11912694692283,51.76679045744226,51.01158312297389,0.7552073344683734,0.8024637394709618,0.37119665733974055,-0.37119665733974055,0.37119665733974055,0.37119665733974055,-0.37119665733974055,0.37119665733974055,0.37119665733974055,0.37119665733974055,-0.37119665733974055,1.9799995422363281,1.783499526977541,54.04000091552734,48.50470195770262,48.85700187683104,49.20930179595946,,,,,,,,,,0.0,0.0,0.0
2013-10-22,54.22000122070312,54.56999969482422,52.59000015258789,54.08000183105469,54.08000183105469,1281800,0.37119665733974055,2.229924123056419,3.3095308460762336,3.2756922321847597,2.5627060955966137,52.67000045776367,51.62100028991699,51.45233357747396,48.28783359527588,45.417200241088864,52.88947116396854,52.25980146814365,50.95221775940503,48.77004257558563,46.27676803373732,52.12266913030571,51.23887339764654,0.8837957326591663,0.8187301381086027,-2.0710109257778875,-2.0710109257778875,-2.0710109257778875,-2.0710109257778875,2.0710109257778875,-2.0710109257778875,-2.0710109257778875,-2.0710109257778875,-2.0710109257778875,1.5,1.8119995117187522,54.56999969482422,50.11630195617675,50.47300186157226,50.829701766967766,,,,,,,,,,0.0,0.0,0.0
2013-10-23,54.0,54.0,52.5,52.95999908447266,52.95999908447266,1418300,-2.0710109257778875,2.1916936890684124,3.346041024252179,3.3121800944063016,2.5739252650352102,52.89200057983398,52.109000015258786,51.554666900634764,48.45033359527588,45.579300231933594,52.91298047080325,52.38711012565801,51.08175203844165,48.90741819882783,46.40910924266277,52.25148912325447,51.366364189263294,0.8851249339911789,0.832009097285118,10.215256686056602,10.215256686056602,10.215256686056602,10.215256686056602,-10.215256686056602,10.215256686056602,10.215256686056602,10.215256686056602,10.215256686056602,3.6599998474121094,1.9624996185302748,54.0,50.58360076904297,50.94600067138671,51.30840057373047,,,,,,,,,,0.0,0.0,0.0
2013-10-24,54.75,58.40999984741211,54.75,58.36999893188477,58.36999893188477,3032100,10.215256686056602,4.801149208255004,4.010676769785493,4.009269587607581,2.870281751350453,54.22400054931641,52.78600006103515,51.85200017293294,48.69683354695638,45.80210021972656,54.7319866244971,53.47490809042651,51.55196151543799,49.21766674745264,46.64595854343945,53.19279832458221,51.88515194797599,1.3076463766062218,0.9271365531493387,-2.8781914269628173,-2.8781914269628173,-2.8781914269628173,-2.8781914269628173,2.8781914269628173,-2.8781914269628173,-2.8781914269628173,-2.8781914269628173,-2.8781914269628173,1.75,2.017999649047853,58.40999984741211,49.6825008392334,50.07500076293945,50.46750068664551,,,,,,,,,,0.0,0.0,0.0
2013-10-25,57.54999923706055,57.79999923706055,56.04999923706055,56.68999862670898,56.68999862670898,2050900,-2.8781914269628173,5.345630492887174,4.212783449906702,4.084652651326213,2.794981066502624,55.19599990844726,53.295999908447264,52.11533342997233,48.86833349863688,46.00990020751953,55.384657291901064,54.05947000611423,51.88344778068128,49.462661235297105,46.844850426276466,53.73082914029402,52.24106651677103,1.4897626235229922,1.0396617672240693,-3.2633595324334275,-3.2633595324334275,-3.2633595324334275,-3.2633595324334275,3.2633595324334275,-3.2633595324334275,-3.2633595324334275,-3.2633595324334275,-3.2633595324334275,2.259998321533196,2.072499465942384,57.79999923706055,53.97040061950683,54.374000549316406,54.77760047912597,,,,,,,,,,0.0,0.0,0.0
2013-10-28,56.59999847412109,56.93999862670898,54.68000030517578,54.84000015258789,54.84000015258789,1120800,-3.2633595324334275,5.625494902055685,4.427694813004522,4.156449558526941,2.8220182397568743,55.3879997253418,53.589999771118165,52.31833343505859,49.0220001856486,46.19090019226074,55.203104912130016,54.20138457820035,52.07419309499784,49.63896742930663,47.003170222837085,53.90147083449308,52.43358011942413,1.467890715068954,1.1253075567930462,-1.440556005341411,-1.440556005341411,-1.440556005341411,-1.440556005341411,1.440556005341411,-1.440556005341411,-1.440556005341411,-1.440556005341411,-1.440556005341411,1.5600013732910156,2.086499595642091,56.93999862670898,53.2405004119873,53.655000305175776,54.06950019836425,,,,,,,,,,0.0,0.0,0.0
2013-10-29,54.81000137329102,55.4900016784668,53.93000030517578,54.04999923706055,54.04999923706055,1179400,-1.440556005341411,5.691793617663869,4.163253685297991,4.166987270978031,2.78606043110651,55.38199920654297,54.02599983215332,52.47533340454102,49.189333534240724,46.33980018615723,54.81873635377353,54.17385997072038,52.20166445900189,49.78359142300348,47.14271139143557,53.924321357965,52.55331486887867,1.3710064890863265,1.1744473432517024,0.0925055277822404,0.0925055277822404,0.0925055277822404,0.0925055277822404,-0.0925055277822404,0.0925055277822404,0.0925055277822404,0.0925055277822404,0.0925055277822404,1.4699974060058594,2.099999618530274,55.4900016784668,52.349699516296376,52.76699943542479,53.18429935455321,,,,,,,,,,0.0,0.0,0.0
2013-10-30,54.02999877929688,55.16999816894531,53.70000076293945,54.09999847412109,54.09999847412109,1058100,0.0925055277822404,5.565134545992473,3.987798040463309,4.157724379094972,2.729575246854535,55.609999084472655,54.25099983215332,52.57133331298828,49.38600018819173,46.48430015563965,54.57915706055606,54.160430607702324,52.32413762126765,49.92511296566307,47.28047945247885,53.9513486066044,52.667884024822555,1.2834645817818426,1.1962507909577305,0.9427026813585532,0.9427026813585532,0.9427026813585532,0.9427026813585532,-0.9427026813585532,0.9427026813585532,0.9427026813585532,0.9427026813585532,0.9427026813585532,2.0999984741210938,2.1379995346069345,55.16999816894531,50.87000251770019,51.29000244140625,51.7100023651123,,,,,,,,,,0.0,0.0,0.0
2013-10-31,54.16999816894531,54.91999816894531,52.81999969482422,54.61000061035156,54.61000061035156,972200,0.9427026813585532,1.825758190971309,3.980404727311339,4.158824826226891,2.717476495924785,54.85799942016602,54.54099998474121,52.67266667683919,49.60216687520345,46.63090015411377,54.58943824382123,54.242170608184004,52.471612652821456,50.07871583925941,47.425618485308014,54.052679684103964,52.81174451263952,1.240935171464443,1.205187667059073,-1.4649317489824316,-1.4649317489824316,-1.4649317489824316,-1.4649317489824316,1.4649317489824316,-1.4649317489824316,-1.4649317489824316,-1.4649317489824316,-1.4649317489824316,1.5,2.0804996490478525,54.91999816894531,50.46639919281006,50.893999099731445,51.32159900665283,,,,,,,,,,0.0,0.0,0.0
2013-11-01,54.22000122070312,54.5099983215332,53.0099983215332,53.81000137329102,53.81000137329102,1217900,-1.4649317489824316,1.6199643247530742,4.034381130881449,4.062586630457082,2.7159792223511925,54.28199996948242,54.738999938964845,52.72533340454102,49.78766689300537,46.785300178527834,54.329625953644495,54.163594383658,52.55796031220659,50.2010530698834,47.55204190883243,54.01534455936351,52.88568946528038,1.1296550940831338,1.1900811524638852,-0.6504338695200459,0.6504338695200459,0.6504338695200459,0.6504338695200459,-0.6504338695200459,0.6504338695200459,0.6504338695200459,0.6504338695200459,-0.6504338695200459,0.700000762939446,1.9994997024536132,54.5099983215332,50.34289894104003,50.75899887084961,51.17509880065918,,,,,,,,,,0.0,0.0,0.0
2013-11-04,54.13999938964844,54.40999984741211,53.70999908447266,54.15999984741211,54.15999984741211,1058500,0.6504338695200459,1.1449816347811959,3.845924220766554,4.031466219857443,2.7137271848491804,54.145999908447266,54.76699981689453,52.80333340962728,49.982166862487794,46.94760017395019,54.2730839182337,54.16294083161329,52.66131770157469,50.33085460357287,47.68289256108153,54.037599219063296,52.98008282691976,1.0575163921435333,1.163568200399815,-2.215658726588405,2.215658726588405,2.215658726588405,2.215658726588405,-2.215658726588405,2.215658726588405,2.215658726588405,2.215658726588405,-2.215658726588405,2.44000244140625,1.8504997253417965,54.40999984741211,50.11109897613525,50.51099891662598,50.9108988571167,,,,,,,,,,0.0,0.0,0.0
2013-11-05,54.15999984741211,56.36000061035156,53.91999816894531,55.36000061035156,55.36000061035156,1294700,2.215658726588405,1.3405502249959609,3.9033551362084715,3.543554067528993,2.716425595579405,54.40800018310547,54.89499969482422,52.8956667582194,50.2038335164388,47.12870018005371,54.63538948227299,54.38058806411115,52.83542627633449,50.495744636582,47.83491450265123,54.241045586953796,53.1563730330999,1.084672553853899,1.1477890710906318,2.944366058786579,-2.944366058786579,-2.944366058786579,-2.944366058786579,2.944366058786579,-2.944366058786579,-2.944366058786579,-2.944366058786579,2.944366058786579,3.5499992370605398,1.9424995422363278,56.36000061035156,50.33890045166016,50.70900039672851,51.079100341796874,,,,,,,,,,0.0,0.0,0.0
2013-11-06,55.02999877929688,55.34999847412109,51.79999923706055,53.72999954223633,53.72999954223633,2555600,-2.944366058786579,2.0593744205642945,3.971472084107995,3.598132284230277,2.7448935449980194,54.33400039672851,54.97199974060059,52.941666793823245,50.40616683959961,47.2856001663208,54.33359283559411,54.262299241952086,52.89314068058622,50.60178578102968,47.95164885987074,54.16242311853573,53.198863885628526,0.9635592329072011,1.1109431034539456,3.610643296551656,-3.610643296551656,-3.610643296551656,-3.610643296551656,3.610643296551656,-3.610643296551656,-3.610643296551656,-3.610643296551656,3.610643296551656,2.8999977111816406,1.9314994812011714,55.34999847412109,52.086501617431644,52.47500152587891,52.863501434326174,1.0,1.0,1.0,52.086501617431644,52.47500152587891,52.863501434326174,53.72999954223633,53.72999954223633,53.72999954223633,3.1553240739336954,2.391611205077328,1.6391235623819373
2013-11-07,54.13999938964844,54.41999816894531,51.52000045776367,51.79000091552734,51.79000091552734,3767000,-3.610643296551656,2.4429407716137153,2.0385035154146127,3.3476665124312803,2.7394458870003686,53.77000045776367,54.31399993896484,52.92166684468587,50.54416688283285,47.42680019378662,53.485728862238524,53.812790455329406,52.821970373163076,50.640743654291896,48.027655831269875,53.79743508730367,53.09450366562103,0.702931421682635,1.0293407670996837,-0.13516063639079606,0.13516063639079606,0.13516063639079606,0.13516063639079606,-0.13516063639079606,-0.13516063639079606,0.13516063639079606,0.13516063639079606,-0.13516063639079606,1.7900009155273438,1.970499610900878,54.41999816894531,51.10069961547851,51.48699951171874,51.87329940795898,,,1.0,,,51.87329940795898,,,51.79000091552734,0.0,0.0,-0.1605806713325513
2013-11-08,51.52999877929688,52.9900016784668,51.20000076293945,51.86000061035156,51.86000061035156,1963000,0.13516063639079606,2.476422631332364,1.9798265037587628,3.3476274325124167,2.7395302057351767,53.380000305175784,53.8310001373291,52.89966684977214,50.68166688283284,47.55850021362305,52.943819444942875,53.45773775624252,52.759907807820404,50.68071929219549,48.103543846697235,53.49936824469565,53.00305899486033,0.49630924983532054,0.9227344636468111,-0.19282389692286384,0.19282389692286384,0.19282389692286384,0.19282389692286384,-0.19282389692286384,-0.19282389692286384,0.19282389692286384,0.19282389692286384,-0.19282389692286384,0.7800025939941335,1.9029996871948227,52.9900016784668,50.08489902496338,50.47899894714356,50.873098869323734,,,,,,,,,,0.0,0.0,0.0
2013-11-11,51.81999969482422,52.4900016784668,51.70999908447266,51.95999908447266,51.95999908447266,1141200,0.19282389692286384,2.4213848288895705,1.8097147829193734,3.345514583009171,2.7310235006563706,52.94000015258789,53.543000030517575,52.900000127156574,50.80650018056234,47.694800186157224,52.61587932478614,53.185421634102546,52.70830079341087,50.722662891942285,48.179909296950214,53.262542220045965,52.92579529779458,0.33674692225138614,0.8055369553677262,-0.7505762057739678,0.7505762057739678,0.7505762057739678,0.7505762057739678,-0.7505762057739678,-0.7505762057739678,0.7505762057739678,0.7505762057739678,-0.7505762057739678,1.3100013732910227,1.8564998626708973,52.4900016784668,48.80340236663819,49.184002304077154,49.56460224151611,,,,,,,,,,0.0,0.0,0.0
2013-11-12,52.0,52.81000137329102,51.5,52.34999847412109,52.34999847412109,1389300,0.7505762057739678,2.0203064561663235,1.8189166703198363,3.1892770302007762,2.723259202532354,52.337999725341795,53.37299995422363,52.92866668701172,50.947666803995766,47.82590015411377,52.52725237456446,53.033526514105915,52.685184514747014,50.776018156931755,48.26248532026053,53.12215087451906,52.88314368122617,0.23900719329288478,0.692231002952758,-2.2731661434422405,2.2731661434422405,2.2731661434422405,2.2731661434422405,-2.2731661434422405,-2.2731661434422405,2.2731661434422405,2.2731661434422405,-2.2731661434422405,2.029998779296882,1.844999885559081,52.81000137329102,48.40570198059082,48.777001953125,49.14830192565918,,,,,,,,,,0.0,0.0,0.0
