Date_ADI,Open_ADI,High_ADI,Low_ADI,Close_ADI,Adj Close_ADI,Volume_ADI,Daily Return(%)_ADI,Vol5_ADI,Vol10_ADI,Vol20_ADI,Vol60_ADI,SMA5_ADI,SMA10_ADI,SMA30_ADI,SMA60_ADI,SMA100_ADI,EMA5_ADI,EMA10_ADI,EMA30_ADI,EMA60_ADI,EMA100_ADI,Short12_ADI,Long26_ADI,MACD_ADI,SIGNAL9_ADI,Ret5/10_ADI,Ret10/30_ADI,Ret30/60_ADI,Ret30/100_ADI,Emaret5/10_ADI,Emaret10/30_ADI,Emaret30/60_ADI,Emaret30/100_ADI,RetMACD_ADI,DayRange_ADI,average20r_ADI,PRVHI_ADI,HitLevel_ADI,hitlevel_2_ADI,hitlevel_1.8_ADI,Hit?_ADI,Hit?_ADI.1,Hit?_ADI.2,HitAt_2.2_ADI,HitAt_2.0_ADI,HitAt_1.8_ADI,ExitPr_2.2_ADI,ExitPr_2.0_ADI,ExitPr_1.8_ADI,ret_2.2_ADI,Ret2.0_ADI,Ret_1.8_ADI
2011-01-31,38.43999862670898,39.02000045776367,38.16999816894531,38.83000183105469,29.88224411010742,3630300,1.383818810840314,1.5302006954215164,1.7325343087443337,,,38.795999908447264,38.99300003051758,,,,38.78900076460606,38.74076204982756,,,,38.65400793580801,,,,-2.1632662845223702,2.1632662845223702,0.0,0.0,-2.1632662845223702,2.1632662845223702,2.1632662845223702,0.0,0.0,0.6399993896484304,0.7240001678466761,39.02000045776367,,,,,,,,,,,,,,,
2011-02-01,39.09000015258789,39.70000076293945,39.06000137329102,39.66999816894531,30.52867698669434,2860600,2.1632662845223702,1.6725564953832222,1.5303855751466389,1.4083672393299862,,38.97399978637695,38.97399978637695,,,,39.08266656605248,38.90971407148533,,,,38.810314125521444,,,,0.0,0.22687208656930324,0.0,0.0,-0.22687208656930324,0.22687208656930324,0.22687208656930324,0.0,0.0,0.4199981689453267,0.7059999465942355,39.70000076293945,37.42720008850098,37.57200012207032,37.71680015563965,,,,,,,,,,0.0,0.0,0.0
2011-02-02,39.59000015258789,39.95999908447266,39.54000091552734,39.7599983215332,30.59793663024902,2779200,0.22687208656930324,1.6742966138502704,1.3559092533237334,1.371372962653663,,39.1479995727539,39.04599952697754,,,,39.30844381787939,39.06431120785767,,,,38.956419386446335,,,,-1.3329949740210087,-1.3329949740210087,0.0,0.0,1.3329949740210087,-1.3329949740210087,-1.3329949740210087,0.0,0.0,0.6699981689453196,0.7045000076293928,39.95999908447266,38.14680088043214,38.28800086975098,38.42920085906983,,,,,,,,,,0.0,0.0,0.0
2011-02-03,39.7400016784668,39.79999923706055,39.13000106811523,39.22999954223633,30.19007110595703,2370900,-1.3329949740210087,1.834403786887,1.435090689772627,1.4192274094450235,,39.157999420166014,39.0759994506836,,,,39.282295725998374,39.09443635956288,,,,38.99850864118326,,,,1.9627847737664734,1.9627847737664734,0.0,0.0,-1.9627847737664734,1.9627847737664734,1.9627847737664734,0.0,0.0,0.7299995422363281,0.7124999999999989,39.79999923706055,38.410099067688,38.55099906921388,38.69189907073976,,,,,,,,,,0.0,0.0,0.0
2011-02-04,39.40999984741211,40.0,39.27000045776367,40.0,30.78263664245605,3040800,1.9627847737664734,1.448874445545503,1.5364771170131064,1.470563026627059,,39.497999572753905,39.19899940490723,,,,39.521530483998916,39.25908429418781,,,,39.15258423484737,,,,-0.34999847412109375,-0.34999847412109375,0.0,0.0,0.34999847412109375,-0.34999847412109375,-0.34999847412109375,0.0,0.0,0.75,0.7200000762939446,40.0,38.23249923706055,38.37499923706055,38.51749923706055,,,,,,,,,,0.0,0.0,0.0
2011-02-07,40.09000015258789,40.47999954223633,39.72999954223633,39.86000061035156,30.67490577697754,3113400,-0.34999847412109375,1.504774538354181,1.4901437967462958,1.4642103098830992,,39.70399932861328,39.249999618530275,,,,39.6343538594498,39.36834180621758,,,,39.26141752338647,,,,-0.6021115775007334,-0.6021115775007334,0.0,0.0,0.6021115775007334,-0.6021115775007334,-0.6021115775007334,0.0,0.0,0.6500015258789062,0.7210000991821282,40.47999954223633,38.415999832153325,38.55999984741211,38.7039998626709,,,,,,,,,,0.0,0.0,0.0
2011-02-08,39.81999969482422,39.81999969482422,39.16999816894531,39.61999893188477,30.49020385742188,2760200,-0.6021115775007334,1.241378852904554,1.4119464211601078,1.478170388017309,,39.693999481201175,39.33399963378906,,,,39.6295688835948,39.41409764724797,,,,39.31658389392467,38.721538250262924,0.5950456436617486,,0.47956195489279213,0.47956195489279213,0.0,0.0,-0.47956195489279213,0.47956195489279213,0.47956195489279213,0.0,0.0,0.6000022888183665,0.726500129699707,39.81999969482422,38.89379932403565,39.03799934387207,39.1821993637085,,,1.0,,,39.1821993637085,,,39.61999893188477,0.0,0.0,1.11734301618039
2011-02-09,39.5099983215332,39.95000076293945,39.34999847412109,39.81000137329102,30.63641548156738,2338000,0.47956195489279213,1.2589153695234427,1.4142311607650657,1.472122312962392,,39.704000091552736,39.42599983215332,,,,39.689713046826874,39.486080142892156,,,,39.39249427536565,38.802165148265004,0.5903291271006452,,0.4521484525658378,0.4521484525658378,0.0,0.0,-0.4521484525658378,0.4521484525658378,0.4521484525658378,0.0,0.0,0.7200012207031179,0.7440002441406243,39.95000076293945,38.22169940948486,38.3669994354248,38.51229946136475,,,,,,,,,,0.0,0.0,0.0
2011-02-10,39.52000045776367,40.0,39.27999877929688,39.9900016784668,30.77495002746582,1919200,0.4521484525658378,1.0021735435011383,1.4056600361275962,1.471960145893385,,39.85600051879883,39.50699996948242,,,,39.78980925737352,39.57770224026936,,,,39.484418491227366,38.890153039391066,0.5942654518363,,1.5003712151484399,1.5003712151484399,0.0,0.0,-1.5003712151484399,1.5003712151484399,1.5003712151484399,0.0,0.0,1.0600013732910227,0.7810003280639645,40.0,38.31320022583008,38.4620002746582,38.61080032348633,,,,,,,,,,0.0,0.0,0.0
2011-02-11,39.7599983215332,40.75,39.68999862670898,40.59000015258789,31.23669052124023,2840300,1.5003712151484399,0.8265146381714745,1.1539449577419623,1.4854791942225847,,39.97400054931641,39.736000061035156,,,,40.056539555778315,39.76175640614545,,,,39.65450797759053,39.016067640368604,0.6384403372219225,,0.9854681556422794,0.9854681556422794,0.0,0.0,-0.9854681556422794,0.9854681556422794,0.9854681556422794,0.0,0.0,0.4199981689453196,0.7525001525878909,40.75,38.28179927825928,38.43799934387207,38.594199409484865,,,,,,,,,,0.0,0.0,0.0
2011-02-14,40.70000076293945,41.11999893188477,40.70000076293945,40.9900016784668,31.54452323913574,2524600,0.9854681556422794,0.7800447198851456,1.1300630256599515,1.44440241751844,,40.20000076293945,39.952000045776366,38.93799997965495,,,40.36769359667448,39.98507372838569,38.93799997965495,,,39.85996854695611,39.16228497652402,0.6976835704320905,,0.02439209837470079,0.02439209837470079,0.02439209837470079,0.0,-0.02439209837470079,0.02439209837470079,0.02439209837470079,0.02439209837470079,0.0,0.7799987792968821,0.7340000152587901,41.11999893188477,39.09449966430664,39.244999694824216,39.39549972534179,,,,,,,,,,0.0,0.0,0.0
2011-02-15,41.52000045776367,41.65999984741211,40.88000106811523,41.0,31.55220985412598,3731500,0.02439209837470079,0.5674243030618146,0.9833774010154204,1.2664372165457258,,40.4760009765625,40.08500022888184,39.0396666208903,,,40.578462397782985,40.16960577777011,39.07103223903205,,,40.03535800127055,39.29841201530002,0.7369459859705287,,-0.3902435302734375,-0.3902435302734375,-0.3902435302734375,0.0,0.3902435302734375,-0.3902435302734375,-0.3902435302734375,-0.3902435302734375,0.0,0.9599990844726491,0.7524999618530284,41.65999984741211,39.505198898315435,39.65199890136719,39.79879890441895,,,,,,,,,,0.0,0.0,0.0
2011-02-16,40.20000076293945,41.11000061035156,40.15000152587891,40.84000015258789,31.4290714263916,5198400,-0.3902435302734375,0.7510671335373006,1.0098982689379812,1.1643581550462094,,40.682000732421876,40.193000411987306,39.15033327738444,,,40.665641649384625,40.29149566410061,39.185159201196946,,,40.159149101473226,39.4126037291732,0.7465453723000266,,0.8569991988575163,0.8569991988575163,0.8569991988575163,0.0,-0.8569991988575163,0.8569991988575163,0.8569991988575163,0.8569991988575163,0.0,0.8199996948242259,0.751000022888185,41.11000061035156,40.004499931335445,40.15499992370605,40.305499916076656,,1.0,1.0,,40.15499992370605,40.20000076293945,,40.84000015258789,40.84000015258789,0.0,1.7058902507367233,1.5920382524929093
2011-02-17,40.77000045776367,41.36000061035156,40.54000091552734,41.18999862670898,31.69841575622559,2863700,0.8569991988575163,0.7643793887186573,0.8473193531689718,1.1657513409223401,,40.922000122070315,40.38900032043457,39.26999994913737,,,40.84042730849275,40.45485983912031,39.31450368026224,,,40.31774133612488,39.544262610472146,0.7734787256527369,,-0.16994342597237763,-0.16994342597237763,-0.16994342597237763,0.0,0.16994342597237763,-0.16994342597237763,-0.16994342597237763,-0.16994342597237763,0.0,0.5100021362304545,0.7355001449584975,41.36000061035156,39.45780055999756,39.60800056457519,39.75820056915283,,,,,,,,,,0.0,0.0,0.0
2011-02-18,41.27999877929688,41.38000106811523,40.86999893188477,41.11999893188477,31.64455223083496,2490300,-0.16994342597237763,0.6216675689934452,0.6897174389815214,1.159361842979192,,41.02799987792969,40.501000213623044,39.380333201090494,,,40.93361784962343,40.575794219622935,39.43098724488305,,,40.44116558162641,39.66098381946567,0.780181762160737,0.6836573307040817,-2.5778151413613473,-2.5778151413613473,-2.5778151413613473,0.0,2.5778151413613473,-2.5778151413613473,-2.5778151413613473,-2.5778151413613473,-2.5778151413613473,0.9099998474121094,0.7355001449584975,41.38000106811523,39.74190029144287,39.88900032043457,40.03610034942627,,,,,,,,,,0.0,0.0,0.0
2011-02-22,40.56999969482422,40.81000137329102,39.90000152587891,40.06000137329102,30.82880592346191,2915800,-2.5778151413613473,1.2789532658012863,1.1328103200780366,1.288992030644841,,40.84199981689453,40.52100028991699,39.462666575113936,,,40.64241235751263,40.48201370210804,39.47156880155453,,,40.382524934190194,39.69054067530459,0.6919842588856042,0.6853227163403863,-2.1218229148266494,-2.1218229148266494,-2.1218229148266494,0.0,2.1218229148266494,-2.1218229148266494,-2.1218229148266494,-2.1218229148266494,-2.1218229148266494,1.329998016357436,0.7645000457763693,40.81000137329102,39.76190074920653,39.909000778198234,40.056100807189935,,1.0,1.0,,39.909000778198234,40.056100807189935,,40.06000137329102,40.06000137329102,0.0,0.3783622544999391,0.009737757850827653
2011-02-23,39.95999908447266,40.11999893188477,38.79000091552734,39.20999908447266,30.17467498779297,3064800,-2.1218229148266494,1.430551184314149,1.3177348466175804,1.3393011628175056,,40.48399963378906,40.48000030517578,39.512999852498375,,,40.16494126649931,40.250738317083425,39.45469333593635,,,40.202136341925964,39.65494500190963,0.5471913400163331,0.6576964410755757,0.15302569419025908,0.15302569419025908,0.15302569419025908,0.0,-0.15302569419025908,-0.15302569419025908,0.15302569419025908,0.15302569419025908,-0.15302569419025908,0.7900009155273366,0.7765001296997085,40.11999893188477,39.12810127258301,39.281001281738284,39.43390129089356,1.0,1.0,1.0,39.12810127258301,39.281001281738284,39.43390129089356,39.20999908447266,39.20999908447266,39.20999908447266,0.0020930688999989755,-0.1807545504157747,-0.5677911621506262
2011-02-24,39.13000106811523,39.65999984741211,38.86999893188477,39.27000045776367,30.22086524963379,3035200,0.15302569419025908,1.4962263556994684,1.3058776548917623,1.338490347756163,,40.16999969482422,40.42600021362305,39.5543332417806,,,39.86662766358744,40.072422342661646,39.44277766637682,,,40.05873082128561,39.62643059123215,0.43230023005345686,0.612617198871152,-1.8334637441054087,1.8334637441054087,1.8334637441054087,0.0,-1.8334637441054087,-1.8334637441054087,1.8334637441054087,1.8334637441054087,-1.8334637441054087,0.6500015258789062,0.7745002746582046,39.65999984741211,38.41169864654542,38.566998672485354,38.7222986984253,,,,,,,,,,0.0,0.0,0.0
2011-02-25,39.45000076293945,40.08000183105469,39.43000030517578,39.9900016784668,30.77495002746582,1597200,1.8334637441054087,1.7957384532761689,1.440287879070215,1.3890844984968924,,39.93000030517579,40.42600021362305,39.619333267211914,,,39.90775233521389,40.057436767353494,39.478082441350374,,,40.04815710700579,39.653361782879166,0.3947953241266262,0.5690528239222469,0.27507028190699234,-0.27507028190699234,-0.27507028190699234,0.0,0.27507028190699234,0.27507028190699234,-0.27507028190699234,-0.27507028190699234,0.27507028190699234,0.9799995422363281,0.7620000839233413,40.08000183105469,37.95609924316406,38.1109992980957,38.26589935302734,,,,,,,,,,0.0,0.0,0.0
2011-02-28,40.22999954223633,40.31999969482422,39.34000015258789,39.88000106811523,30.6902904510498,2184800,-0.27507028190699234,1.7903940048430356,1.3421597125684137,1.2785373351166482,,39.682000732421876,40.35500030517578,39.68700002034505,,,39.89850191284768,40.02517573112835,39.504012675335204,,,40.022286947176475,39.67014987808184,0.3521370690946384,0.5256696729567252,1.7803482451197192,-1.7803482451197192,-1.7803482451197192,0.0,1.7803482451197192,1.7803482451197192,-1.7803482451197192,-1.7803482451197192,1.7803482451197192,1.1200027465820312,0.7755001068115248,40.31999969482422,38.40360164642334,38.55600166320801,38.708401679992676,,,,,,,,,,0.0,0.0,0.0
2011-03-01,39.79000091552734,40.15000152587891,39.02999877929688,39.16999816894531,30.14389801025391,3113600,-1.7803482451197192,1.5947228059748926,1.362835397010898,1.320729898102804,,39.50400009155273,40.172999954223634,39.706000010172524,,,39.655667331546894,39.86968890164052,39.482463352342315,,,39.89116559667937,39.63310160333098,0.2580639933483937,0.4721485370350589,-1.4552043302707978,1.4552043302707978,1.4552043302707978,0.0,-1.4552043302707978,-1.4552043302707978,1.4552043302707978,1.4552043302707978,-1.4552043302707978,1.1500015258789062,0.8010002136230486,40.15000152587891,38.61389945983886,38.76899948120117,38.92409950256347,,,,,,,,,,0.0,0.0,0.0
2011-03-02,39.02000045776367,40.06999969482422,38.91999816894531,39.7400016784668,30.75529098510742,2661800,1.4552043302707978,1.4459925251966512,1.4870124186174767,1.269657020432764,,39.61000061035156,40.047000122070315,39.702000045776366,,,39.6837787805202,39.846109406518025,39.49907872822132,,,39.86790960926205,39.64102012741512,0.22688948184693203,0.42309672599743353,-3.0699480485098336,3.0699480485098336,3.0699480485098336,0.0,-3.0699480485098336,-3.0699480485098336,3.0699480485098336,3.0699480485098336,-3.0699480485098336,0.9099998474121094,0.8255002975463878,40.06999969482422,38.387801055908206,38.54800109863282,38.70820114135743,,,,,,,,,,0.0,0.0,0.0
2011-03-03,40.11999893188477,40.9900016784668,40.08000183105469,40.95999908447266,31.69946098327637,3159600,3.0699480485098336,1.9003678320541393,1.8276706610331181,1.4419230713649696,,39.94800033569336,40.05900001525879,39.765999984741214,,,40.10918554850436,40.048634802509774,39.59333165443108,,,40.035923374679065,39.73872227238235,0.29720110229671803,0.3979176012572905,0.8056592376305339,-0.8056592376305339,-0.8056592376305339,0.0,0.8056592376305339,-0.8056592376305339,-0.8056592376305339,-0.8056592376305339,0.8056592376305339,0.6599998474121094,0.8250003814697273,40.9900016784668,38.253899040222166,38.418999099731444,38.58409915924072,,,,,,,,,,0.0,0.0,0.0
2011-03-04,40.84000015258789,40.9900016784668,40.33000183105469,40.63000106811523,31.44407081604004,2456500,-0.8056592376305339,1.9289091567634093,1.8211455787813438,1.4178316125986046,,40.07600021362305,40.003000259399414,39.82266667683919,,,40.28279072170798,40.154337759892584,39.66021355208813,,,40.127319942900016,39.80474292391811,0.32257701898190305,0.382849484802213,-2.485853088059757,-2.485853088059757,-2.485853088059757,0.0,2.485853088059757,-2.485853088059757,-2.485853088059757,-2.485853088059757,2.485853088059757,1.6800003051757741,0.8725004196166996,40.9900016784668,39.1750008392334,39.34000091552734,39.50500099182129,,,,,,,,,,0.0,0.0,0.0
2011-03-07,40.63999938964844,40.7400016784668,39.06000137329102,39.61999893188477,30.66241455078125,3370800,-2.485853088059757,2.3173592163515737,1.9691722788568744,1.4721673886033564,,40.023999786376955,39.853000259399415,39.850999959309895,,,40.06186012510025,40.05718524570934,39.65761906046211,,,40.04927055658998,39.7910581837675,0.2582123728224843,0.3579220624062673,0.5047974970501387,0.5047974970501387,0.5047974970501387,0.0,-0.5047974970501387,0.5047974970501387,0.5047974970501387,0.5047974970501387,-0.5047974970501387,0.8600006103515625,0.8780004501342777,40.7400016784668,39.07050075531006,39.2450008392334,39.41950092315674,1.0,1.0,1.0,39.07050075531006,39.2450008392334,39.41950092315674,39.61999893188477,39.61999893188477,39.61999893188477,0.014064272685320867,0.955530856496981,0.5086264514583231
2011-03-08,39.72999954223633,40.11000061035156,39.25,39.81999969482422,30.81720161437988,2225400,0.5047974970501387,2.122565696030647,1.8177384270430075,1.475020254744806,,40.15400009155273,39.829000091552736,39.86666666666667,,,39.98123998167491,40.01406060009386,39.66809523042096,,,40.01399811631833,39.793201999401326,0.22079611691700052,0.33049687330841393,-3.289807592492998,3.289807592492998,-3.289807592492998,0.0,3.289807592492998,3.289807592492998,-3.289807592492998,-3.289807592492998,3.289807592492998,1.450000762939446,0.9180004119873046,40.11000061035156,38.80840068817139,38.984000778198244,39.1596008682251,,,,,,,,,,0.0,0.0,0.0
2011-03-09,39.65000152587891,39.65999984741211,38.20999908447266,38.5099983215332,29.80337142944336,3074700,-3.289807592492998,2.526009205257108,1.9948873631566324,1.6458200304337667,,39.907999420166014,39.75900001525879,39.857666651407875,,,39.49082609496101,39.74059473126465,39.5933793008153,,,39.78261353250523,39.6981498751148,0.0844636573904296,0.2812902301248171,-1.5320700553185609,1.5320700553185609,-1.5320700553185609,0.0,1.5320700553185609,1.5320700553185609,-1.5320700553185609,-1.5320700553185609,1.5320700553185609,0.8400001525878906,0.9300003051757809,39.65999984741211,38.09039970397949,38.273999786376955,38.457599868774416,,1.0,1.0,,38.273999786376955,38.457599868774416,,38.5099983215332,38.5099983215332,0.0,0.6166027498391967,0.13624992963050694
2011-03-10,38.13000106811523,38.47000122070312,37.63000106811523,37.91999816894531,29.34676170349121,2794700,-1.5320700553185609,1.472693930447583,2.036063072375324,1.6679870416190654,,39.29999923706055,39.623999786376956,39.82533327738444,,,38.967216786289114,39.40957717447932,39.48541922779143,,,39.49605732272678,39.566434933917066,-0.07037761119028829,0.210956661861796,-0.6065489663497999,-0.6065489663497999,0.6065489663497999,0.0,-0.6065489663497999,-0.6065489663497999,-0.6065489663497999,0.6065489663497999,-0.6065489663497999,0.8600006103515767,0.9370002746582038,38.47000122070312,37.61399917602539,37.79999923706055,37.985999298095706,,1.0,1.0,,37.79999923706055,37.985999298095706,,37.91999816894531,37.91999816894531,0.0,0.3174574981660691,-0.1737511987836587
2011-03-11,37.90999984741211,38.65000152587891,37.79000091552734,38.15000152587891,29.5247745513916,3498200,0.6065489663497999,1.7530847652514259,1.9251166864373055,1.6716619432774777,,38.80399932861328,39.43999977111817,39.79099998474121,,,38.69481169948572,39.18056342018833,39.39926324702288,,,39.28897181551941,39.461513940729056,-0.1725421252096453,0.13425690444750776,-0.05241583818242968,-0.05241583818242968,0.05241583818242968,0.0,-0.05241583818242968,-0.05241583818242968,-0.05241583818242968,0.05241583818242968,-0.05241583818242968,0.7099990844726562,0.9195001602172855,38.65000152587891,36.40860061645507,36.59600067138671,36.78340072631835,,,,,,,,,,0.0,0.0,0.0
2011-03-14,37.95999908447266,38.45000076293945,37.7400016784668,38.16999816894531,29.54024887084961,2190000,0.05241583818242968,1.6672717725722876,1.9312598378843062,1.6238155468593856,,38.51399917602539,39.26899948120117,39.78666661580404,,,38.51987385597225,38.99682428359869,39.31995582263078,,,39.11682202373878,39.36584610578211,-0.24902408204333426,0.05760070714933936,1.4933186328732164,1.4933186328732164,-1.4933186328732164,0.0,1.4933186328732164,1.4933186328732164,1.4933186328732164,-1.4933186328732164,1.4933186328732164,1.4500007629394602,0.9710002899169925,38.45000076293945,36.62710117340089,36.81100120544434,36.9949012374878,,,,,,,,,,0.0,0.0,0.0
