Date_TER,Open_TER,High_TER,Low_TER,Close_TER,Adj Close_TER,Volume_TER,Daily Return(%)_TER,Vol5_TER,Vol10_TER,Vol20_TER,Vol60_TER,SMA5_TER,SMA10_TER,SMA30_TER,SMA60_TER,SMA100_TER,EMA5_TER,EMA10_TER,EMA30_TER,EMA60_TER,EMA100_TER,Short12_TER,Long26_TER,MACD_TER,SIGNAL9_TER,Ret5/10_TER,Ret10/30_TER,Ret30/60_TER,Ret30/100_TER,Emaret5/10_TER,Emaret10/30_TER,Emaret30/60_TER,Emaret30/100_TER,RetMACD_TER,DayRange_TER,average20r_TER,PRVHI_TER,HitLevel_TER,hitlevel_2_TER,hitlevel_1.8_TER,Hit?_TER,Hit?_TER.1,Hit?_TER.2,HitAt_2.2_TER,HitAt_2.0_TER,HitAt_1.8_TER,ExitPr_2.2_TER,ExitPr_2.0_TER,ExitPr_1.8_TER,ret_2.2_TER,Ret2.0_TER,Ret_1.8_TER
2011-01-18,14.55000019073486,14.64000034332275,14.27999973297119,14.5,13.59897041320801,4898900,-1.3605429378242853,2.361978436641339,1.8764407163814325,,,14.16599998474121,13.888000011444092,,,,14.249048020581327,13.934636376120826,,,,,,,,-2.27586154280034,-2.27586154280034,0.0,0.0,2.27586154280034,-2.27586154280034,-2.27586154280034,0.0,0.0,0.4499998092651296,,,,,,,,,,,,,,,,,
2011-01-19,14.53999996185303,14.55000019073486,14.10000038146973,14.17000007629395,13.28947830200195,4259600,-2.27586154280034,2.8446033295213833,2.0811013617737895,,,14.268000030517578,13.934000015258789,,,,14.22269870581887,13.977429776152302,,,,13.896666685740152,,,,-2.187723485868739,-2.187723485868739,0.0,0.0,2.187723485868739,-2.187723485868739,-2.187723485868739,0.0,0.0,0.48000049591064986,,,,,,,,,,,,,,,,,
2011-01-20,14.09000015258789,14.10000038146973,13.61999988555908,13.85999965667725,12.99874401092529,6000200,-2.187723485868739,2.9811284066063104,2.1416874950742537,,,14.250000000000004,13.972000026702881,,,,14.101799022771665,13.956078845338656,,,,13.89102560434586,,,,-0.7936483362339462,-0.7936483362339462,0.0,0.0,0.7936483362339462,-0.7936483362339462,-0.7936483362339462,0.0,0.0,0.39000034332275924,,,,,,,,,,,,,,,,,
2011-01-21,14.0,14.10000038146973,13.71000003814697,13.75,12.89557647705078,4367400,-0.7936483362339462,2.972637933341516,2.169380152415668,,,14.195999908447268,13.994999980926513,,,,13.984532681847778,13.91860996436799,,,,13.86932935752342,,,,4.000001387162616,4.000001387162616,0.0,0.0,-4.000001387162616,4.000001387162616,4.000001387162616,0.0,0.0,0.67000007629394,,,,,,,,,,,,,,,,,
2011-01-24,13.77000045776367,14.39000034332275,13.72000026702881,14.30000019073486,13.41139984130859,3786700,4.000001387162616,2.601734833504395,2.468886686622017,,,14.115999984741213,14.055000019073486,,,,14.089688518143474,13.987953641889238,,,,13.935586408786717,,,,-1.1188800369091967,-1.1188800369091967,0.0,0.0,1.1188800369091967,-1.1188800369091967,-1.1188800369091967,0.0,0.0,0.39000034332275924,,,,,,,,,,,,,,,,,
2011-01-25,14.27000045776367,14.35000038146973,13.96000003814697,14.14000034332275,13.26134300231934,3275500,-1.1188800369091967,2.5844863835630116,2.505419579148273,,,14.044000053405762,14.105000019073486,,,,14.106459126536567,14.015598496695329,,,,13.967034706407645,,,,-3.4653448318306377,3.4653448318306377,0.0,0.0,-3.4653448318306377,3.4653448318306377,3.4653448318306377,0.0,0.0,0.4600000381469691,,,,,,,,,,,,,,,,,
2011-01-26,14.72000026702881,14.82999992370605,14.36999988555908,14.63000011444092,13.72089385986328,7438400,3.4653448318306377,2.8465662718310716,2.6833074573647617,,,14.136000061035157,14.202000045776368,,,,14.28097278917135,14.12730788173998,,,,14.06902938456661,,,,-11.756666121492643,11.756666121492643,0.0,0.0,-11.756666121492643,11.756666121492643,11.756666121492643,0.0,0.0,0.810000419616701,,,,,,,,,,,,,,,,,
2011-01-27,16.28000068664551,16.69000053405762,15.88000011444092,16.35000038146973,15.33401489257812,19659300,11.756666121492643,5.200623697416318,4.414030719739223,,,14.634000205993653,14.442000102996829,,,,14.97064865327081,14.531433790781753,,,,14.419947999474783,,,,-0.7339500699302819,-0.7339500699302819,0.0,0.0,0.7339500699302819,-0.7339500699302819,-0.7339500699302819,0.0,0.0,0.6100006103515696,,,,,,,,,,,,,,,,,
2011-01-28,16.5,16.67000007629395,16.05999946594238,16.22999954223633,15.22147178649902,7089600,-0.7339500699302819,5.188465600302076,4.467767573335395,,,15.130000114440918,14.663000011444094,,,,15.390432282925985,14.840263927409858,,,,14.698417467591945,,,,2.772648032234288,2.772648032234288,0.0,0.0,-2.772648032234288,2.772648032234288,2.772648032234288,0.0,0.0,0.5399990081787109,,,,,,,,,,,,,,,,,
2011-01-31,16.21999931335449,16.73999977111816,16.20000076293945,16.68000030517578,15.64350700378418,6638000,2.772648032234288,5.186382109394322,4.3443783287000715,,,15.6060001373291,14.86100006103516,,,,15.820288290342585,15.174761450640023,,,,15.003276365681767,,,,1.9184633631266979,1.9184633631266979,0.0,0.0,-1.9184633631266979,1.9184633631266979,1.9184633631266979,0.0,0.0,0.5899982452392614,0.43600001335144006,16.73999977111816,,,,,,,,,,,,,,,
2011-02-01,16.82999992370605,17.3799991607666,16.79000091552734,17.0,15.94362163543701,11393300,1.9184633631266979,4.705487347969014,4.239336325047713,3.2405283853111717,,16.178000068664552,15.111000061035156,,,,16.213525526895058,15.506623005069109,,,,15.310464617115342,,,,1.4705882352941175,1.4705882352941175,0.0,0.0,-1.4705882352941175,1.4705882352941175,1.4705882352941175,0.0,0.0,0.7399997711181676,0.4585000038146969,17.3799991607666,15.780799741744993,15.86799974441528,15.955199747085569,,,,,,,,,,0.0,0.0,0.0
2011-02-02,17.07999992370605,17.56999969482422,16.82999992370605,17.25,16.1780948638916,7392700,1.4705882352941175,4.827726200646966,4.010221432152797,3.2302343077694666,,16.702000045776366,15.419000053405762,,,,16.55901701793004,15.823600640511088,,,,15.608854676020673,,,,0.6376846976901968,0.6376846976901968,0.0,0.0,-0.6376846976901968,0.6376846976901968,0.6376846976901968,0.0,0.0,0.33999824523926137,0.46749992370605453,17.56999969482422,16.37129915237427,16.462999153137208,16.554699153900145,,,,,,,,,,0.0,0.0,0.0
2011-02-03,17.17000007629395,17.45999908447266,17.1200008392334,17.36000061035156,16.28125762939453,5748000,0.6376846976901968,1.3339916111323125,3.7704545441937554,3.1623645471060673,,16.904000091552735,15.769000148773193,,,,16.826011548737213,16.102946089572992,,,,15.87826174284081,,,,2.4769601961844243,2.4769601961844243,0.0,0.0,-2.4769601961844243,2.4769601961844243,2.4769601961844243,0.0,0.0,0.7700004577636683,0.4954999446868894,17.45999908447266,16.5414998626709,16.63499984741211,16.72849983215332,,,,,,,,,,0.0,0.0,0.0
2011-02-04,17.35000038146973,18.1200008392334,17.35000038146973,17.79000091552734,16.68453598022461,8695900,2.4769601961844243,0.8459563498924214,3.606978913538082,3.1628804264822703,,17.216000366210938,16.173000240325926,,,,17.147341337667257,16.4096833306556,,,,16.17237546171566,,,,0.7307428559665995,0.7307428559665995,0.0,0.0,-0.7307428559665995,0.7307428559665995,0.7307428559665995,0.0,0.0,0.5599994659423899,0.4979999065399173,18.1200008392334,16.369899206161502,16.46899919509888,16.56809918403626,,,,,,,,,,0.0,0.0,0.0
2011-02-07,18.20000076293945,18.35000038146973,17.79000091552734,17.92000007629395,16.80644989013672,7917200,0.7307428559665995,0.7828900953206821,3.620620940739841,3.1666867552108577,,17.46400032043457,16.535000228881835,,,,17.40489425054282,16.684286375317114,,,,16.441240787035397,,,,0.39062329534704077,0.39062329534704077,0.0,0.0,-0.39062329534704077,0.39062329534704077,0.39062329534704077,0.0,0.0,0.42000007629394887,0.5059998989105232,18.35000038146973,17.02440104484558,17.124001026153564,17.223601007461546,,,,,,,,,,0.0,0.0,0.0
2011-02-08,17.95999908447266,18.1200008392334,17.70000076293945,17.98999977111816,16.87210845947266,5745000,0.39062329534704077,0.8482511355355337,3.489597031857066,3.1467730635122195,,17.662000274658205,16.92000017166138,,,,17.599929424067934,16.921688810917303,,,,16.679511399971208,15.077307774470402,1.602203625500806,,-0.16676312966754434,-0.16676312966754434,0.0,0.0,0.16676312966754434,-0.16676312966754434,-0.16676312966754434,0.0,0.0,0.43000030517578125,0.5169999122619638,18.1200008392334,17.23680060386658,17.338000583648682,17.439200563430788,,,,,,,,,,0.0,0.0,0.0
2011-02-09,17.8700008392334,18.23999977111816,17.80999946594238,17.95999908447266,16.84396934509277,7586600,-0.16676312966754434,0.9930507904164315,3.5648456896305816,3.154315939513426,,17.804000091552734,17.25300006866455,,,,17.71995264420284,17.110472497018275,,,,16.876509505279124,15.2908404641002,1.5856690411789245,,0.11136112908248029,0.11136112908248029,0.0,0.0,-0.11136112908248029,0.11136112908248029,0.11136112908248029,0.0,0.0,0.3500003814697301,0.5209999084472668,18.23999977111816,16.98260103225708,17.08600101470947,17.189400997161865,,,,,,,,,,0.0,0.0,0.0
2011-02-10,17.82999992370605,18.0,17.64999961853027,17.97999954223633,16.86272811889648,5698200,0.11136112908248029,1.043030698348956,1.1597936718055293,3.1628769505660035,,17.927999877929686,17.415999984741212,,,,17.806634943547337,17.268568323421558,,,,17.046277203272542,15.490037432851025,1.5562397704215165,,0.222474508040846,0.222474508040846,0.0,0.0,-0.222474508040846,0.222474508040846,0.222474508040846,0.0,0.0,0.3699989318847692,0.5259998798370373,18.0,17.093799972534175,17.197999954223626,17.30219993591308,,,,,,,,,,0.0,0.0,0.0
2011-02-11,17.93000030517578,18.20999908447266,17.84000015258789,18.02000045776367,16.90024185180664,3313200,0.222474508040846,0.3332652825253291,1.0374913970119768,3.167304209837848,,17.973999786376954,17.595000076293946,,,,17.87775678161945,17.405192347847393,,,,17.19608078088656,15.677442101363074,1.5186386795234874,,0.9988917902509298,0.9988917902509298,0.0,0.0,-0.9988917902509298,0.9988917902509298,0.9988917902509298,0.0,0.0,0.34999847412110086,0.5039998054504414,18.20999908447266,16.842800264358516,16.948000240325925,17.053200216293334,,,,,,,,,,0.0,0.0,0.0
2011-02-14,18.03000068664551,18.29999923706055,17.95000076293945,18.20000076293945,17.06905555725098,6268400,0.9988917902509298,0.43459306533347075,0.8453107377737791,3.055742109846921,,18.029999923706054,17.74700012207031,15.472333399454753,,,17.985171442059453,17.54970296877322,15.472333399454753,,,17.350530008894697,15.864298298516879,1.4862317103778189,,-1.8131863179809748,-1.8131863179809748,-1.8131863179809748,0.0,1.8131863179809748,-1.8131863179809748,-1.8131863179809748,-1.8131863179809748,0.0,0.4499988555908203,0.5084997177124044,18.29999923706055,17.10119951248169,17.201999473571778,17.302799434661864,,,,,,,,,,0.0,0.0,0.0
2011-02-15,18.1200008392334,18.1299991607666,17.68000030517578,17.8700008392334,16.75956153869629,11942100,-1.8131863179809748,1.0357794544271464,1.1158743846467944,3.0766526376072663,,18.006000137329103,17.834000205993654,15.6110000928243,,,17.946781241117435,17.607938945220525,15.627021621375956,,,17.430448598177573,16.01286885708847,1.417579741089103,,5.875764900666866,5.875764900666866,5.875764900666866,0.0,-5.875764900666866,5.875764900666866,5.875764900666866,5.875764900666866,0.0,1.0599994659423793,0.5389997005462669,18.1299991607666,17.18129985809326,17.282999801635743,17.38469974517822,,,,,,,,,,0.0,0.0,0.0
2011-02-16,18.04999923706055,19.0,17.94000053405762,18.92000007629395,17.74431800842285,9124800,5.875764900666866,2.8744596631198847,2.032254246889653,3.146018468974589,,18.198000335693358,18.001000213623048,15.784666760762532,,,18.271187519509606,17.8464955145066,15.839471844273893,,,17.659610364041633,16.22821191036295,1.431398453678682,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200004577636683,0.5409996986389178,19.0,16.944199819564815,17.051999759674068,17.15979969978332,,,,,,,,,,0.0,0.0,0.0
2011-02-17,18.79000091552734,19.11000061035156,18.59000015258789,18.92000007629395,17.74431800842285,5763600,0.0,2.88424699037456,2.0529190655350447,3.047514292677806,,18.386000442504884,18.157000160217287,15.966000111897786,,,18.487458371771055,18.0416781621043,16.038215601178415,,,17.85351647361891,16.42760362635784,1.4259128472610705,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2900009155273402,0.5359997272491468,19.11000061035156,17.80980066299438,17.918000602722163,18.02620054244995,,,,,,,,,,0.0,0.0,0.0
2011-02-18,19.01000022888184,19.11000061035156,18.81999969482422,18.92000007629395,17.74431800842285,3387700,0.0,2.9019969905665555,1.9875776982377156,3.0196066565741604,,18.566000366210936,18.270000076293947,16.146000099182128,,,18.631638939945354,18.201373055593326,16.224137180218126,,,18.017590874030454,16.612225585612364,1.4053652884180892,1.4921376841610554,-4.439747088798305,-4.439747088798305,-4.439747088798305,0.0,4.439747088798305,-4.439747088798305,-4.439747088798305,-4.439747088798305,4.439747088798305,0.6099987030029332,0.5329996585845965,19.11000061035156,17.930801210403438,18.038001155853266,18.145201101303094,,,,,,,,,,0.0,0.0,0.0
2011-02-22,18.6299991607666,18.6299991607666,18.02000045776367,18.07999992370605,16.95651245117188,7898100,-4.439747088798305,3.7912781745644346,2.5522231394645494,3.254467828908124,,18.542000198364256,18.286000061035157,16.292000102996827,,,18.447759267865585,18.179305213432002,16.343870260443154,,,18.02719226628824,16.72094961065634,1.3062426556318982,1.454958678455224,-1.161499365922602,-1.161499365922602,-1.161499365922602,0.0,1.161499365922602,-1.161499365922602,-1.161499365922602,-1.161499365922602,1.161499365922602,0.8099994659423828,0.5539996147155777,18.6299991607666,17.937401361465447,18.044001293182365,18.150601224899287,,1.0,1.0,,18.044001293182365,18.150601224899287,,18.07999992370605,18.07999992370605,0.0,0.19950469931127418,-0.3889750004335041
2011-02-23,18.22999954223633,18.22999954223633,17.42000007629395,17.8700008392334,16.75956153869629,5590200,-1.161499365922602,3.7272636102779013,2.5808330468962883,3.2560987978829727,,18.54200019836426,18.27400016784668,16.433000119527183,,,18.25517312498819,18.1230680544868,16.442330297784462,,,18.003008969818264,16.806064516476866,1.1969444533413984,1.403355833432459,1.622825934859618,1.622825934859618,1.622825934859618,0.0,-1.622825934859618,1.622825934859618,1.622825934859618,1.622825934859618,-1.622825934859618,0.7100009918212891,0.5664996623992937,18.22999954223633,17.41120000839233,17.521999931335447,17.632799854278563,,1.0,1.0,,17.521999931335447,17.632799854278563,,17.8700008392334,17.8700008392334,0.0,1.9860798382700844,1.3452258683539655
2011-02-24,17.82999992370605,18.35000038146973,17.63999938964844,18.15999984741211,17.03154182434082,5490700,1.622825934859618,2.2654156924179474,2.6323876226557847,3.2152039533039822,,18.39000015258789,18.294000244140626,16.58300011952718,,,18.2234486991295,18.129782925927763,16.55314768808302,,,18.02716141252501,16.906356022472067,1.1208053900529436,1.3468457447565558,2.698236647771712,2.698236647771712,2.698236647771712,0.0,-2.698236647771712,2.698236647771712,2.698236647771712,2.698236647771712,-2.698236647771712,0.5,0.5509996414184586,18.35000038146973,16.983700284957884,17.097000217437746,17.210300149917604,,,,,,,,,,0.0,0.0,0.0
2011-02-25,18.32999992370605,18.79999923706055,18.29999923706055,18.64999961853027,17.49109268188477,3368700,2.698236647771712,2.76797334987583,2.753402083425653,2.076277986388357,,18.336000061035158,18.36100025177002,16.73966677983602,,,18.365632338929757,18.22436777912822,16.688428457789293,,,18.12298267498736,17.035514807365267,1.0874678676220917,1.2949701693296631,0.10724106258852822,-0.10724106258852822,-0.10724106258852822,0.0,0.10724106258852822,-0.10724106258852822,-0.10724106258852822,-0.10724106258852822,0.10724106258852822,0.7099990844726527,0.5559995651245128,18.79999923706055,17.13780117034912,17.248001098632812,17.358201026916504,,,,,,,,,,0.0,0.0,0.0
2011-02-28,18.76000022888184,19.07999992370605,18.3700008392334,18.6299991607666,17.47233009338379,5526200,-0.10724106258852822,2.7659081269718073,2.757739861015053,2.0584584317894037,,18.277999877929688,18.422000122070312,16.893333403269448,,,18.453754612875372,18.298118939426107,16.81369108378783,,,18.200985211261088,17.153624759469068,1.04736045179202,1.2454482258221344,2.361774806923155,-2.361774806923155,-2.361774806923155,0.0,2.361774806923155,-2.361774806923155,-2.361774806923155,-2.361774806923155,2.361774806923155,0.8299999237060511,0.5704996109008798,19.07999992370605,17.57680019378662,17.688000106811526,17.799200019836427,,,,,,,,,,0.0,0.0,0.0
2011-03-01,18.80999946594238,18.95000076293945,18.1200008392334,18.19000053405762,17.05967712402344,4670600,-2.361774806923155,2.046780127153853,2.874531808403339,2.1075163246396733,,18.3,18.42100009918213,17.009666760762535,,,18.36583658660279,18.278461047540926,16.902485241869755,,,18.199295260922092,17.230393335364514,0.9689019255575779,1.1901389657692232,-2.36393783700378,2.36393783700378,2.36393783700378,0.0,-2.36393783700378,2.36393783700378,2.36393783700378,2.36393783700378,-2.36393783700378,0.7699985504150426,0.5794996261596689,18.95000076293945,17.824900779724114,17.93900070190429,18.05310062408447,,,,,,,,,,0.0,0.0,0.0
2011-03-02,18.18000030517578,18.88999938964844,18.1200008392334,18.6200008392334,17.46295356750488,4427000,2.36393783700378,2.093849496632671,2.880206675555708,2.1260672381611165,,18.45,18.49600009918213,17.147000122070313,,,18.450558004146327,18.34055919148501,17.013292699764186,,,18.26401919604691,17.33332722453999,0.9306919715069206,1.1382495669167627,-2.416749921099075,2.416749921099075,2.416749921099075,0.0,-2.416749921099075,2.416749921099075,2.416749921099075,2.416749921099075,-2.416749921099075,0.43000030517578125,0.5639996528625495,18.88999938964844,17.675101585388177,17.791001510620113,17.906901435852046,,,,,,,,,,0.0,0.0,0.0
2011-03-03,19.04000091552734,19.18000030517578,18.75,19.06999969482422,17.88499450683594,4732000,2.416749921099075,2.195393328159359,2.306667784715934,2.1595905114867673,,18.631999969482422,18.511000061035155,17.310333442687988,,,18.657038567705627,18.473184737546685,17.145983473639028,,,18.388016195858803,17.46196962974623,0.926046566112575,1.0958089667559252,-0.4719462717784625,-0.4719462717784625,-0.4719462717784625,0.0,0.4719462717784625,-0.4719462717784625,-0.4719462717784625,-0.4719462717784625,0.4719462717784625,0.4700012207031321,0.5704998016357431,19.18000030517578,17.649200153350833,17.762000083923343,17.87480001449585,,,,,,,,,,0.0,0.0,0.0
2011-03-04,18.98999977111816,19.19000053405762,18.71999931335449,18.97999954223633,17.80059051513672,3559900,-0.4719462717784625,2.034955673773186,2.3138296240281506,2.1707625770646723,,18.697999954223633,18.517000007629395,17.48100010553996,,,18.764692225882527,18.56533288385389,17.26430709096789,,,18.47909055683996,17.57441628993068,0.9046742669092787,1.0575820267865959,-5.3740805182521605,-5.3740805182521605,-5.3740805182521605,0.0,5.3740805182521605,-5.3740805182521605,-5.3740805182521605,-5.3740805182521605,5.3740805182521605,1.2599983215332102,0.5949996948242202,19.19000053405762,17.924900741577147,18.039000701904296,18.153100662231445,,,,,,,,,,0.0,0.0,0.0
2011-03-07,18.72999954223633,18.79999923706055,17.54000091552734,17.95999908447266,16.84396934509277,8284800,-5.3740805182521605,3.3076167917468045,2.882482331335596,2.476890773920694,,18.563999938964844,18.420999908447264,17.621333408355714,,,18.496461178745903,18.455272193057304,17.309190445387554,,,18.399230330321913,17.60297797841527,0.7962523519066416,1.005316091810605,1.6703850762918249,1.6703850762918249,1.6703850762918249,0.0,-1.6703850762918249,1.6703850762918249,1.6703850762918249,1.6703850762918249,-1.6703850762918249,0.8199996948242116,0.6079997062683112,18.79999923706055,17.881001205444335,18.00000114440918,18.119001083374023,1.0,1.0,1.0,17.881001205444335,18.00000114440918,18.119001083374023,17.95999908447266,17.95999908447266,17.95999908447266,0.4417978508064305,-0.22223365218476032,-0.8775428522230369
2011-03-08,18.04999923706055,18.48999977111816,17.67000007629395,18.26000022888184,17.12532997131348,5065300,1.6703850762918249,3.288211031031609,2.5821458290283856,2.4987634325732047,,18.577999877929688,18.438999938964844,17.753333409627277,,,18.41764086212455,18.419768199570854,17.370533012064605,,,18.37781031471575,17.651646293264648,0.7261640214511011,0.9494856777387043,-4.381167220051936,-4.381167220051936,-4.381167220051936,0.0,4.381167220051936,4.381167220051936,-4.381167220051936,-4.381167220051936,4.381167220051936,0.8299999237060511,0.6284996986389164,18.48999977111816,17.462399883270265,17.58399982452393,17.705599765777592,,,1.0,,,17.705599765777592,,,18.26000022888184,0.0,0.0,3.1312153806606706
2011-03-09,18.18000030517578,18.20000076293945,17.3700008392334,17.45999908447266,16.37503623962402,6267800,-4.381167220051936,3.513861923102707,2.937317164886129,2.6922610304882157,,18.34599952697754,18.39799976348877,17.864000034332275,,,18.09842693624059,18.245264724098455,17.376305016736094,,,18.236608586986044,17.6374502037245,0.5991583832615426,0.879420218843272,2.806413498348534,-2.806413498348534,-2.806413498348534,0.0,2.806413498348534,2.806413498348534,-2.806413498348534,-2.806413498348534,2.806413498348534,0.5900001525878871,0.6364996910095216,18.20000076293945,17.107300434112545,17.233000373840326,17.35870031356811,,,,,,,,,,0.0,0.0,0.0
2011-03-10,17.15999984741211,17.3700008392334,16.78000068664551,16.96999931335449,15.91548538208008,5563700,-2.806413498348534,2.8783536582792126,2.966978042853934,2.7588194428728228,,17.925999450683598,18.278999710083006,17.942000007629396,,,17.722284395278557,18.01339828578137,17.350091745550184,,,18.04174562181196,17.588009397030426,0.4537362247815331,0.7942834200309242,-0.11785774055943878,0.11785774055943878,0.11785774055943878,0.0,-0.11785774055943878,-0.11785774055943878,0.11785774055943878,0.11785774055943878,-0.11785774055943878,0.42999839782714844,0.6404995918273926,17.3700008392334,16.7997014427185,16.927001380920405,17.05430131912231,1.0,1.0,1.0,16.7997014427185,16.927001380920405,17.05430131912231,16.96999931335449,16.96999931335449,16.96999931335449,1.0136958160634464,0.2540197845233793,-0.4943152122760755
2011-03-11,16.90999984741211,17.20999908447266,16.78000068664551,16.98999977111816,15.93424129486084,4381000,0.11785774055943878,2.9808594486705093,2.7490485391745,2.758864217967755,,17.527999496459962,18.112999725341798,17.963333320617675,,,17.478189520558423,17.827325828569876,17.32686000526425,,,17.879938567859067,17.54371238770359,0.336226180155478,0.702671972055835,-0.5885837717297909,0.5885837717297909,0.5885837717297909,0.0,-0.5885837717297909,-0.5885837717297909,0.5885837717297909,0.5885837717297909,-0.5885837717297909,0.5599994659423899,0.6499996185302737,17.20999908447266,15.960901737213135,16.089001655578613,16.217101573944092,,,,,,,,,,0.0,0.0,0.0
2011-03-14,16.81999969482422,17.20999908447266,16.64999961853027,17.09000015258789,16.02802848815918,4600800,0.5885837717297909,2.529447542483706,2.779791776581842,2.763350628364423,,17.35399971008301,17.958999824523925,17.992000007629393,,,17.348793064568248,17.693266614754968,17.311578724446424,,,17.758409580894273,17.510104073991315,0.24830550690295894,0.6117986790252598,0.5851397342122746,0.5851397342122746,-0.5851397342122746,0.0,0.5851397342122746,0.5851397342122746,-0.5851397342122746,-0.5851397342122746,0.5851397342122746,1.0699996948242223,0.6859996795654297,17.20999908447266,15.779999923706058,15.909999847412113,16.03999977111817,,,,,,,,,,0.0,0.0,0.0
2011-03-15,16.29999923706055,17.13999938964844,16.06999969482422,16.98999977111816,15.93424129486084,4778900,-0.5851397342122746,2.10872195495198,2.726843575631132,2.7489926311931923,,17.099999618530273,17.83899974822998,18.00233332316081,,,17.22919530008489,17.56539991591191,17.29083169519944,,,17.640192687082564,17.47157782933404,0.1686148577485227,0.5231619147699124,3.0606266319534456,3.0606266319534456,-3.0606266319534456,0.0,3.0606266319534456,3.0606266319534456,-3.0606266319534456,-3.0606266319534456,3.0606266319534456,1.0,0.7134997367858886,17.13999938964844,15.700799789428714,15.8379997253418,15.975199661254887,,,,,,,,,,0.0,0.0,0.0
