Date_APH_L01d,Open_APH_L01d,High_APH_L01d,Low_APH_L01d,Close_APH_L01d,Adj Close_APH_L01d,Volume_APH_L01d,Daily_Return_APH_L01d,Vol5_APH_L01d,Vol10_APH_L01d,Vol20_APH_L01d,Vol60_APH_L01d,SMA5_APH_L01d,SMA10_APH_L01d,SMA30_APH_L01d,SMA60_APH_L01d,SMA100_APH_L01d,EMA5_APH_L01d,EMA10_APH_L01d,EMA30_APH_L01d,EMA60_APH_L01d,EMA100_APH_L01d,Short12_APH_L01d,Long26_APH_L01d,MACD_APH_L01d,SIGNAL9_APH_L01d,Ret5/10_APH_L01d,Ret10/30_APH_L01d,Ret30/60_APH_L01d,Ret30/100_APH_L01d,Emaret5/10_APH_L01d,Emaret10/30_APH_L01d,Emaret30/60_APH_L01d,Emaret30/100_APH_L01d,RetMACD_APH_L01d,DayRange_APH_L01d,average20r_APH_L01d,PRVHI_APH_L01d,HitLevel_APH_L01d,hitlevel_2_APH_L01d,hitlevel_1.8_APH_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,95.86000061035156,96.7699966430664,95.52999877929688,96.6999969482422,96.6999969482422,2834200.0,1.437108036162033,0.8535451736347129,0.9817153848463108,1.0530951861246485,1.0033334378413516,96.21799926757812,95.88199920654296,96.47099990844728,91.26433334350584,88.62230010986327,96.1883511701083,96.2740171033945,95.3540761572044,92.6957473022285,90.17495568811442,96.30781946304512,95.70195639017147,0.605863072873646,1.0180477634816512,0.9410586254686713,-0.9410586254686713,0.9410586254686713,0.9410586254686713,-0.9410586254686713,-0.9410586254686713,0.9410586254686713,0.9410586254686713,-0.9410586254686713,1.220001220703125,1.087499237060547,96.7699966430664,93.74020217895507,93.952001953125,94.16380172729492,1.0,0.993894530973419,-1.437108036162033,-1.0,-1.437108036162033,1.0096476310532698,1.0,1.437108036162033,1.049596421694425,1.0,-1.437108036162033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437108036162033,-1
2024-01-19,97.36000061035156,97.75,96.52999877929688,97.61000061035156,97.61000061035156,3511000.0,0.9410586254686713,0.934943843143562,0.980077285379466,1.0780717283434786,0.9943760251791376,96.45599975585938,96.17999954223632,96.68066660563152,91.5715000152588,88.73540008544921,96.66223431685609,96.5169231955685,95.49961967031066,92.8568703615112,90.32218430043596,96.50815502416918,95.8432929990737,0.6648620250954878,0.9474106158044184,0.3688152936179619,-0.3688152936179619,0.3688152936179619,0.3688152936179619,-0.3688152936179619,0.3688152936179619,0.3688152936179619,0.3688152936179619,-0.3688152936179619,1.0600051879882812,1.0844997406005858,97.75,94.3774983215332,94.59499816894532,94.81249801635742,1.0,0.9948214355468042,-0.9410586254686713,-1.0,-0.9410586254686713,1.0106524353580655,1.0,0.9410586254686713,1.0841690678828095,1.0,0.9410586254686713,1.0,0.0,0.0,0.986003935,0.986003935,0.009873613,0.009873613,-0.9410586254686713,-1
2024-01-22,97.62999725341795,98.4800033569336,97.41999816894533,97.97000122070312,97.97000122070312,2756400.0,0.3688152936179619,0.9309759506999574,0.9645549012456344,1.040267329780093,0.9938212493805544,96.75,96.53099975585936,96.87199986775715,91.88333333333334,88.84860008239747,97.09815661813845,96.78111920013842,95.6589991251747,93.0245139962388,90.47362621964916,96.73305443902056,96.00082694141662,0.7322274976039296,0.9043739921643208,-0.030620372484527,0.030620372484527,-0.030620372484527,-0.030620372484527,0.030620372484527,-0.030620372484527,-0.030620372484527,-0.030620372484527,0.030620372484527,1.1599960327148438,1.0844993591308594,98.4800033569336,95.36410057067872,95.58100051879885,95.79790046691896,0.0,0.9964798898302574,-0.3688152936179619,-1.0,-0.3688152936179619,1.0117304183111446,1.0,0.3688152936179619,1.0467348433417865,1.0,0.3688152936179619,0.0,0.0,1.0,0.001859163,0.001859163,0.994542718,0.994542718,-0.3688152936179619,-1
2024-01-23,98.12000274658205,98.1999969482422,97.04000091552734,97.94000244140624,97.94000244140624,3389200.0,-0.030620372484527,0.8796893938823177,0.7072332237446769,1.0134204040526715,0.99489048130168,97.11000061035156,96.66699981689452,97.0539998372396,92.18799997965496,88.94890007019043,97.37877189256103,96.9918252440053,95.80616062944772,93.18567755181806,90.62147525374336,96.91873874707989,96.14446957104548,0.7742691760344087,0.8783530289383384,2.77721171421292,-2.77721171421292,2.77721171421292,2.77721171421292,-2.77721171421292,2.77721171421292,2.77721171421292,2.77721171421292,-2.77721171421292,3.959999084472642,1.2479995727539055,98.1999969482422,96.0941047668457,96.31100463867188,96.52790451049805,1.0,0.9960125288911937,0.030620372484527,-1.0,0.030620372484527,1.0123756615103636,1.0,-0.030620372484527,1.0186250879863155,1.0,-0.030620372484527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030620372484527,1
2024-01-24,101.0899963378906,103.0699996948242,99.11000061035156,100.6600036621094,100.6600036621094,6556900.0,2.77721171421292,1.091428944537579,1.0214536797307514,1.1817387903681915,1.0424065076023767,98.1760009765625,97.14800033569335,97.30166651407878,92.52900009155272,89.07260009765625,98.47251581574383,97.65876677456968,96.11931179284524,93.43073742428663,90.82025799450308,97.49431796477674,96.47895357779096,1.0153643869857945,0.9057553005478296,0.1490104222406902,-0.1490104222406902,0.1490104222406902,0.1490104222406902,-0.1490104222406902,0.1490104222406902,0.1490104222406902,0.1490104222406902,0.1490104222406902,3.0299987792969034,1.3584995269775395,103.0699996948242,95.4543978881836,95.70399780273438,95.95359771728516,1.0,0.9984207240853045,-2.77721171421292,-1.0,-2.77721171421292,1.016016084104329,1.0,2.77721171421292,1.1336640569198775,1.0,2.77721171421292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77721171421292,1
2024-01-25,99.41999816894533,101.7799987792969,98.75,100.8099975585938,100.8099975585938,4138200.0,0.1490104222406902,1.142416028853959,1.0269070657523538,1.178203936393858,1.0243295137117874,98.99800109863284,97.60800018310547,97.48733317057292,92.88733342488608,89.196900100708,99.25167639669384,98.2317178262104,96.42193668095808,93.67268037950984,91.01807461953456,98.00442251767169,96.799771650443,1.2046508672286649,0.9655344138839967,-0.0991949970666211,-0.0991949970666211,-0.0991949970666211,-0.0991949970666211,0.0991949970666211,-0.0991949970666211,-0.0991949970666211,-0.0991949970666211,-0.0991949970666211,1.3899993896483949,1.4014995574951157,101.7799987792969,100.08130073547362,100.35300064086913,100.62470054626463,0.0,1.001237771191478,0.1490104222406902,1.0,-0.1490104222406902,1.0187693921896688,1.0,0.1490104222406902,1.150219651608482,1.0,0.1490104222406902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490104222406902,1
2024-01-26,100.8099975585938,101.5999984741211,100.2099990844727,100.7099990844727,100.7099990844727,2241700.0,-0.0991949970666211,1.2122484118856809,1.0404685961814502,1.1786637579379524,1.0247207501648783,99.61800079345706,98.0370002746582,97.66233317057292,93.2328333536784,89.3183000946045,99.7377839592868,98.68231441862171,96.6985858682816,93.90341214032829,91.20999391586996,98.4206650664103,97.0894181270378,1.331246939372491,1.0386769189816956,0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,-0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,0.7347809259225725,1.5000000000000142,1.447499465942382,101.5999984741211,98.69669975280765,98.97699966430667,99.25729957580567,1.0,1.0038363521730624,-0.0991949970666211,1.0,-0.0991949970666211,1.0205145559526823,1.0,-0.0991949970666211,1.1502292285467086,1.0,-0.0991949970666211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0991949970666211,1
2024-01-29,100.1500015258789,101.4499969482422,99.9499969482422,101.4499969482422,101.4499969482422,2312200.0,0.7347809259225725,1.2033216497325003,1.0359488254350406,1.1876689873992163,1.0248426899092136,100.31399993896488,98.53199996948244,97.83966649373372,93.58116658528644,89.45310005187989,100.30852162227194,99.18552942400726,97.00512851860164,94.1508411504238,91.41276625314468,98.88671612515368,97.41242396564552,1.4742921595081384,1.1257999670869845,1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,-1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,1.3109924801015445,0.8799972534180114,1.448999404907228,101.4499969482422,98.41549964904786,98.70499954223632,98.9944994354248,1.0,1.0070762043714965,0.7347809259225725,1.0,0.7347809259225725,1.0224771714516878,1.0,0.7347809259225725,1.1588793081057414,1.0,0.7347809259225725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7347809259225725,1
2024-01-30,102.5,103.0699996948242,102.1900024414062,102.7799987792969,102.7799987792969,3027900.0,1.3109924801015445,1.1461583572800418,1.0137665958799786,1.2127364656133657,1.0243816684739755,101.281999206543,99.19599990844726,97.97199986775716,93.93366661071778,89.60130004882812,101.13234734128028,99.8390693067872,97.37770079348522,94.43376435137046,91.63785996653382,99.48568268732956,97.81002209999008,1.675660587339479,1.2357720911374832,-1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,-1.634559569107734,1.6399993896483949,1.450999450683593,103.0699996948242,98.2621982574463,98.55199813842776,98.8417980194092,0.0,1.0124933658835409,1.3109924801015445,1.0,1.3109924801015445,1.0252765108771869,1.0,1.3109924801015445,1.18387169834851,1.0,1.3109924801015445,0.0,0.0,1.0,0.00169496,0.00169496,0.99476409,0.99476409,1.3109924801015445,1
2024-01-31,102.379997253418,102.6900024414062,101.0500030517578,101.0999984741211,101.0999984741211,2837500.0,-1.634559569107734,1.109045020977818,1.1651152515441785,1.1459589287734373,1.0400691658670564,101.36999816894532,99.7729995727539,98.0326665242513,94.23366661071778,89.74480003356933,101.12156438556056,100.06832915539336,97.6178490309456,94.65232940457538,91.825229045892,99.73403896222057,98.0537240536294,1.680314908591157,1.3246806546282182,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,-1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.3056377000461472,1.5,1.466999435424804,102.6900024414062,99.8778009033203,100.16800079345704,100.45820068359372,1.0,1.0177525829930585,-1.634559569107734,1.0,-1.634559569107734,1.0251027875411487,1.0,-1.634559569107734,1.1018103087577888,1.0,-1.634559569107734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.634559569107734,1
2024-02-01,101.2399978637695,102.4599990844727,100.9599990844727,102.4199981689453,102.4199981689453,2549100.0,1.3056377000461472,1.2370889410179176,1.155263054010527,1.0642928486867267,1.0246869699542478,101.69199829101564,100.34499969482422,98.16133321126304,94.52783330281576,89.91010002136231,101.5543756466888,100.49590533967552,97.92766510436496,94.90700706898096,92.03502645426929,100.14726345556284,98.37715176587504,1.7701116896877949,1.4137668616401338,1.015427586526494,1.015427586526494,1.015427586526494,1.015427586526494,-1.015427586526494,1.015427586526494,1.015427586526494,1.015427586526494,1.015427586526494,2.029998779296889,1.501999282836914,102.4599990844727,99.46260368347164,99.7560035705566,100.04940345764156,1.0,1.0222456889298914,1.3056377000461472,1.0,1.3056377000461472,1.0262258906364559,1.0,1.3056377000461472,1.038651685728225,1.0,1.3056377000461472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3056377000461472,1
2024-02-02,102.0699996948242,104.0999984741211,102.0699996948242,103.4599990844727,103.4599990844727,2706600.0,1.015427586526494,1.2422864426606808,1.1580650159077177,1.053638067883364,1.0228491470743517,102.24199829101563,100.92999954223636,98.32499974568684,94.84633331298828,90.0802000427246,102.18958345928344,101.03483147509316,98.28458987727512,95.18743303670198,92.26126353605548,100.65691509077972,98.75365897466004,1.9032561161196924,1.5116647125360456,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,-0.4542830319565834,1.3399963378905966,1.5174991607666002,104.0999984741211,99.15560066223148,99.45600051879887,99.75640037536624,0.0,1.026493768657892,1.015427586526494,1.0,1.015427586526494,1.0279824294047741,1.0,1.015427586526494,1.030101135536044,1.0,1.015427586526494,0.0,1.0,0.0,0.013762641,0.013762641,0.410251677,0.410251677,1.015427586526494,1
2024-02-05,103.3000030517578,103.3899993896484,102.0500030517578,102.9899978637695,102.9899978637695,2089700.0,-0.4542830319565834,1.3092306632861987,1.2038583880595155,1.064045674372884,1.027911180672695,102.5499984741211,101.431999206543,98.5153330485026,95.15416666666668,90.24410003662108,102.45638826077882,101.39031627303432,98.58816458608122,95.44325483431074,92.47371372076267,101.01585090200892,99.0674618553348,1.9483890466741087,1.5990095793636585,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,-0.2136141618277381,1.1900024414061932,1.4999992370605426,103.3899993896484,100.76150032043458,101.0650001525879,101.36849998474122,0.0,1.0296062152741687,-0.4542830319565834,1.0,-0.4542830319565834,1.0284228000259243,1.0,-0.4542830319565834,1.0351533229520293,1.0,-0.4542830319565834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4542830319565834,1
2024-02-06,102.9400024414062,103.5,102.3099975585938,102.7699966430664,102.7699966430664,2748300.0,-0.2136141618277381,1.1894854770076844,1.2142915967886403,0.9833901737720308,1.0287948124106596,102.547998046875,101.914998626709,98.66466623942055,95.44766654968262,90.40669998168946,102.56092438820802,101.64116724940378,98.85796020266092,95.68347587722076,92.67760051130335,101.28571947755624,99.34172369146307,1.9439957860931545,1.6680068207095575,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,-1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.4498448397727153,1.7099990844726989,1.5384994506835916,103.5,100.0900010681152,100.39000091552732,100.69000076293942,1.0,1.0329432258900177,-0.2136141618277381,1.0,-0.2136141618277381,1.0281535957351056,1.0,-0.2136141618277381,0.9558661862492899,-1.0,-0.2136141618277381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2136141618277381,1
2024-02-07,103.0299987792969,104.3600006103516,102.6500015258789,104.2600021362305,104.2600021362305,2487200.0,1.4498448397727153,0.889395760896859,0.9878163619109738,0.9805759142173376,1.0373883273966285,103.17999877929688,102.2749984741211,98.83966623942057,95.76766662597656,90.58419998168944,103.12728363754886,102.11731904700864,99.20647903708478,95.96467345948336,92.90695499892568,101.74330142504458,99.70604061329767,2.03726081174689,1.7418576189170245,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,-0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.5754828906843151,0.6699981689452983,1.5239994049072236,104.3600006103516,100.11530120849608,100.42300109863282,100.73070098876954,1.0,1.0347566150858816,1.4498448397727153,1.0,1.4498448397727153,1.0293412289013477,1.0,1.4498448397727153,0.9452351528555714,-1.0,-1.4498448397727153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4498448397727153,1
2024-02-08,104.3199996948242,104.9700012207031,104.3000030517578,104.8600006103516,104.8600006103516,2038800.0,0.5754828906843151,0.8047106233074581,0.987073445660522,0.9810542592818432,1.0196327311812787,103.66799926757812,102.6799987792969,99.0186663309733,96.07183329264323,90.77559997558592,103.70485596181643,102.61598842216188,99.57122236439233,96.25632353000364,93.14364897142916,102.2227936073995,100.08781542789428,2.134978179505211,1.8204817310346617,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,-0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.4100708589288784,0.8700027465821023,1.49699935913086,104.9700012207031,101.00720191955573,101.31200180053716,101.6168016815186,1.0,1.0369761842285925,0.5754828906843151,1.0,0.5754828906843151,1.030578775528404,1.0,0.5754828906843151,0.9621643453376187,-1.0,-0.5754828906843151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754828906843151,1
2024-02-09,105.0,105.4100036621094,104.5400009155273,105.2900009155273,105.2900009155273,1643200.0,0.4100708589288784,0.7464215586374323,0.9715258675398668,0.9797511153516708,1.016618133790124,104.03399963378908,103.13799896240236,99.21266632080078,96.38716659545898,90.96619995117187,104.2332376130534,103.1021725118647,99.94017581930429,96.55250967379128,93.38417079210436,102.69467165480376,100.47316250105229,2.221509153751484,1.9006872155780263,-0.2469390578113811,-0.2469390578113811,-0.2469390578113811,-0.2469390578113811,0.2469390578113811,-0.2469390578113811,-0.2469390578113811,-0.2469390578113811,-0.2469390578113811,0.7900009155274006,1.4889995574951207,105.4100036621094,101.6766026306152,101.97600250244136,102.27540237426754,0.0,1.0395648336766714,0.4100708589288784,1.0,0.4100708589288784,1.0316388946351007,1.0,0.4100708589288784,0.9637356277513892,-1.0,-0.4100708589288784,0.0,0.0,1.0,0.002441866,0.002441866,0.989026248,0.989026248,0.4100708589288784,1
