Date_MSI_L01d,Open_MSI_L01d,High_MSI_L01d,Low_MSI_L01d,Close_MSI_L01d,Adj Close_MSI_L01d,Volume_MSI_L01d,Daily_Return_MSI_L01d,Vol5_MSI_L01d,Vol10_MSI_L01d,Vol20_MSI_L01d,Vol60_MSI_L01d,SMA5_MSI_L01d,SMA10_MSI_L01d,SMA30_MSI_L01d,SMA60_MSI_L01d,SMA100_MSI_L01d,EMA5_MSI_L01d,EMA10_MSI_L01d,EMA30_MSI_L01d,EMA60_MSI_L01d,EMA100_MSI_L01d,Short12_MSI_L01d,Long26_MSI_L01d,MACD_MSI_L01d,SIGNAL9_MSI_L01d,Ret5/10_MSI_L01d,Ret10/30_MSI_L01d,Ret30/60_MSI_L01d,Ret30/100_MSI_L01d,Emaret5/10_MSI_L01d,Emaret10/30_MSI_L01d,Emaret30/60_MSI_L01d,Emaret30/100_MSI_L01d,RetMACD_MSI_L01d,DayRange_MSI_L01d,average20r_MSI_L01d,PRVHI_MSI_L01d,HitLevel_MSI_L01d,hitlevel_2_MSI_L01d,hitlevel_1.8_MSI_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,330.0,330.7999877929688,319.5499877929688,320.0899963378906,320.0899963378906,907100.0,-3.263929956309388,1.688183693163827,1.5549594146580406,1.2430541609671126,0.9970011765998904,326.5280029296875,325.772998046875,321.0016662597656,319.7038330078125,305.97280059814454,325.55328515344644,325.67568554375435,322.29970082423347,316.6221855415956,309.8926859331798,325.44703502882254,323.0255091182047,2.421525910617845,2.8956180492152925,-0.2717970343156627,-0.2717970343156627,-0.2717970343156627,-0.2717970343156627,0.2717970343156627,0.2717970343156627,-0.2717970343156627,-0.2717970343156627,0.2717970343156627,6.920013427734375,4.883502197265616,330.7999877929688,322.6797958374024,323.6179962158203,324.5561965942383,0.0,1.049118306046293,-3.263929956309388,1.0,-3.263929956309388,0.9996241647880358,-1.0,-3.263929956309388,1.2467930732101498,1.0,-3.263929956309388,0.0,0.0,1.0,0.001302409,0.001302409,0.99798584,0.99798584,-3.263929956309388,1
2024-02-13,319.75,321.760009765625,314.8399963378906,319.2200012207031,319.2200012207031,747500.0,-0.2717970343156627,1.6786391418924478,1.5476170283740809,1.243870520783201,0.9951865431633672,325.29600219726564,324.9429992675781,321.2059997558593,319.78883310953773,306.30760070800784,323.44219050919867,324.501924757745,322.10101052723155,316.7073598261565,310.077385245804,324.4890298275734,322.7436196443157,1.745410183257718,2.665576476023778,0.0532590148124304,0.0532590148124304,0.0532590148124304,0.0532590148124304,-0.0532590148124304,-0.0532590148124304,0.0532590148124304,0.0532590148124304,-0.0532590148124304,3.769989013671875,4.964501953124992,321.760009765625,320.05628295898447,321.0329833984376,322.0096838378907,1.0,1.0486386854698182,0.2717970343156627,1.0,-0.2717970343156627,0.9967342743826945,-1.0,0.2717970343156627,1.249886796930905,1.0,-0.2717970343156627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2717970343156627,1
2024-02-14,319.8099975585938,320.1099853515625,316.3399963378906,319.3900146484375,319.3900146484375,496800.0,0.0532590148124304,1.582137255036672,1.340192288611401,1.2407611099416926,0.9870530767750234,323.5880065917969,324.9320007324219,321.46433308919273,319.824333190918,306.70980072021484,322.0914652222783,323.5724865560527,321.9261075673094,316.79531572196896,310.26179374882645,323.7045659538602,322.49520445943585,1.2093614944243427,2.3743334797038917,-1.4120601901130658,1.4120601901130658,1.4120601901130658,1.4120601901130658,-1.4120601901130658,-1.4120601901130658,1.4120601901130658,1.4120601901130658,-1.4120601901130658,6.689971923828125,5.086999511718744,320.1099853515625,310.83810546875003,311.831005859375,312.82390625,1.0,1.048105839247169,-0.0532590148124304,1.0,0.0532590148124304,0.9954229070909655,-1.0,-0.0532590148124304,1.2570358566690292,1.0,0.0532590148124304,0.0,0.0,4.0,0.00541874,0.00377052125,0.990644097,0.96942000075,0.0532590148124304,1
2024-02-15,318.8599853515625,325.1099853515625,318.4200134277344,323.8999938964844,323.8999938964844,725000.0,1.4120601901130658,1.8017984333709884,1.291959817177244,1.2499091919404817,1.0027365933872634,322.6980041503906,324.8070007324219,321.8609995524088,319.9184997558594,307.171400756836,322.69430811368034,323.6320333452221,322.0534550724175,317.02825598998584,310.531857118087,323.734631791187,322.59926293625426,1.1353688549327217,2.1265405547496576,1.0527952227128423,-1.0527952227128423,-1.0527952227128423,-1.0527952227128423,1.0527952227128423,1.0527952227128423,-1.0527952227128423,-1.0527952227128423,1.0527952227128423,4.760009765625,5.025999450683585,325.1099853515625,308.91858642578126,309.935986328125,310.9533862304688,0.0,1.0478221564878087,-1.4120601901130658,1.0,1.4120601901130658,0.9971024956279854,-1.0,-1.4120601901130658,1.246498033664319,1.0,1.4120601901130658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4120601901130658,1
2024-02-16,324.1600036621094,324.1600036621094,319.3999938964844,320.489990234375,320.489990234375,548700.0,-1.0527952227128423,1.7234675269158153,1.295859317850917,1.213407479341836,1.011444664971364,320.6179992675781,324.0940002441406,322.15233256022134,319.936166381836,307.6097006225586,321.95953548724526,323.06075277961355,321.9525863731889,317.1417554734084,310.7290478728649,323.23545616706207,322.44302051389286,0.7924356531692069,1.8597195744335675,-0.7956623882955101,0.7956623882955101,0.7956623882955101,0.7956623882955101,-0.7956623882955101,-0.7956623882955101,0.7956623882955101,0.7956623882955101,-0.7956623882955101,7.869995117187614,5.250999450683591,324.1600036621094,314.0527865600586,315.05798645019536,316.06318634033204,1.0,1.0472762461919456,1.0527952227128423,1.0,-1.0527952227128423,0.9965912996769387,-1.0,1.0527952227128423,1.1996775714627848,1.0,-1.0527952227128423,0.0,0.0,1.0,0.002967515,0.002967515,0.98793602,0.98793602,-1.0527952227128423,1
2024-02-20,319.3399963378906,326.0700073242188,318.2000122070312,323.0400085449219,323.0400085449219,641700.0,0.7956623882955101,0.9535087244424956,1.3189545846687378,1.2263978609585071,1.0163159325224111,321.2080017089844,323.8680023193359,322.61499938964846,319.9870000203451,308.1051007080078,322.31969317313747,323.0569811005787,322.022742642333,317.3351408200154,310.9728292723116,323.2053873021174,322.48724184952465,0.7181454525927506,1.6314047500654043,-0.5510149616806382,0.5510149616806382,0.5510149616806382,0.5510149616806382,-0.5510149616806382,-0.5510149616806382,0.5510149616806382,0.5510149616806382,-0.5510149616806382,4.0,5.235998535156247,326.0700073242188,312.6078048706055,313.6580047607422,314.7082046508789,1.0,1.0470939904866805,-0.7956623882955101,1.0,0.7956623882955101,0.9977177774492615,-1.0,-0.7956623882955101,1.2067092738718463,1.0,0.7956623882955101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7956623882955101,1
2024-02-21,325.0400085449219,325.989990234375,321.989990234375,324.8200073242188,324.8200073242188,430200.0,0.5510149616806382,0.9250495314896632,1.333212274415186,1.1900512618437378,1.0183544046627326,322.3280029296875,323.81200256347654,323.013666788737,320.07533365885416,308.6235006713867,323.1531312234979,323.37753132305875,322.2032113314869,317.5805462791696,311.2470308178939,323.4537903824407,322.6600392920946,0.7937510903460634,1.4638740181215362,-1.9149070501973664,1.9149070501973664,1.9149070501973664,1.9149070501973664,-1.9149070501973664,-1.9149070501973664,1.9149070501973664,1.9149070501973664,-1.9149070501973664,6.980010986328125,5.447000122070312,325.989990234375,314.5508105468751,315.5980102539063,316.6452099609376,1.0,1.04662692920677,-0.5510149616806382,1.0,0.5510149616806382,0.999306073929618,-1.0,-0.5510149616806382,1.168602263018511,1.0,0.5510149616806382,0.0,1.0,2.0,0.010895211,0.0064973976666666,0.982206345,0.6455974826666667,0.5510149616806382,1
2024-02-22,327.75,332.760009765625,325.7799987792969,331.0400085449219,331.0400085449219,563500.0,1.9149070501973664,1.127358291313914,1.4507641975611336,1.2668874096020415,1.0459485917472813,324.6580017089844,324.1230041503906,323.6480000813802,320.2453338623047,309.1920007324219,325.7820903306392,324.7707089997611,322.77332728074083,318.0218401239484,311.6389709709044,324.62090086897626,323.28077775526697,1.3401231137092964,1.4391238372390882,-0.2326061839578248,-0.2326061839578248,-0.2326061839578248,-0.2326061839578248,0.2326061839578248,-0.2326061839578248,-0.2326061839578248,-0.2326061839578248,0.2326061839578248,3.459991455078125,5.419499206542969,332.760009765625,314.0065899658203,315.0959899902344,316.1853900146484,0.0,1.046754118200712,-1.9149070501973664,1.0,1.9149070501973664,1.003114139615586,1.0,-1.9149070501973664,1.2112329607764727,1.0,1.9149070501973664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9149070501973664,1
2024-02-23,331.3299865722656,333.6099853515625,330.1499938964844,330.2699890136719,330.2699890136719,442200.0,-0.2326061839578248,1.1163544137123345,1.4545777280378338,1.2684181587200505,1.0465273514201667,325.9320007324219,324.31500244140625,324.1556660970052,320.40533345540365,309.77230072021484,327.2780565583168,325.7705780931994,323.2569828764138,318.42341877607043,312.0079020212562,325.4899913527756,323.7984971077413,1.691494245034221,1.4895979187981148,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,-0.5207864104878954,4.42999267578125,5.481498718261719,333.6099853515625,320.8371115112305,321.92101135253904,323.00491119384765,0.0,1.0464320578158517,0.2326061839578248,1.0,-0.2326061839578248,1.0046274236118589,1.0,-0.2326061839578248,1.2120258080199928,1.0,-0.2326061839578248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2326061839578248,1
2024-02-26,331.75,332.3999938964844,327.9700012207031,328.5499877929688,328.5499877929688,553100.0,-0.5207864104878954,0.9579514641071184,1.4423478564458585,1.2617291441203589,1.0447230231218134,327.54400024414065,324.0809997558593,324.63133239746094,320.57350006103513,310.3286004638672,327.70203363653417,326.2759253113393,323.5984670645787,318.75543743236216,312.33546807614164,325.96076003588223,324.15045938072114,1.810300655161086,1.5537384660707092,0.0395692855402895,-0.0395692855402895,0.0395692855402895,0.0395692855402895,-0.0395692855402895,0.0395692855402895,0.0395692855402895,0.0395692855402895,0.0395692855402895,2.55999755859375,5.4514984130859405,332.3999938964844,321.5506881713867,322.64698791503906,323.74328765869143,1.0,1.0460889905481305,-0.5207864104878954,1.0,-0.5207864104878954,1.0043708659283828,1.0,-0.5207864104878954,1.2077164149691022,1.0,-0.5207864104878954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5207864104878954,1
2024-02-27,328.2900085449219,328.7799987792969,326.2200012207031,328.6799926757812,328.6799926757812,352300.0,0.0395692855402895,0.9596101260957908,0.9059470246886164,1.261206678983861,1.0445966576486372,328.6719970703125,324.93999938964845,325.0436655680339,320.7341664632161,310.90050048828124,328.0280199829499,326.7130284685105,323.9263074265918,319.0808326862448,312.6591220286098,326.3791035189436,324.4859803655404,1.893123153403224,1.621615403537212,0.7819177867494757,-0.7819177867494757,0.7819177867494757,0.7819177867494757,-0.7819177867494757,0.7819177867494757,0.7819177867494757,0.7819177867494757,0.7819177867494757,4.039978027343693,5.531997680664063,328.7799987792969,320.4066973876953,321.4969970703125,322.58729675292966,1.0,1.0454909691606808,0.0395692855402895,1.0,0.0395692855402895,1.0040249129965937,1.0,0.0395692855402895,1.2073623534492326,1.0,0.0395692855402895,0.0,1.0,0.0,0.006365838,0.006365838,0.473354012,0.473354012,0.0395692855402895,1
2024-02-28,328.8200073242188,332.1099853515625,328.0700073242188,331.25,331.25,370100.0,0.7819177867494757,0.9770741111361922,0.8973151601808629,1.2716059061710274,1.0381956061146205,329.95799560546874,326.14299926757815,325.56366577148435,320.87383321126305,311.470700378418,329.10201332196664,327.5379323833268,324.3988037216504,319.47982177849906,313.02725822606305,327.1284722083369,324.9870188569818,2.1414533513550964,1.7255829931007889,-0.2596182193396226,-0.2596182193396226,-0.2596182193396226,-0.2596182193396226,0.2596182193396226,-0.2596182193396226,-0.2596182193396226,-0.2596182193396226,-0.2596182193396226,6.549987792968693,5.504496765136716,332.1099853515625,316.60960388183594,317.71600341796875,318.8224029541016,0.0,1.0452465203819952,0.7819177867494757,1.0,0.7819177867494757,1.0047752665691538,1.0,0.7819177867494757,1.2248230474890274,1.0,0.7819177867494757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7819177867494757,1
2024-02-29,332.6300048828125,334.6799926757812,328.1300048828125,330.3900146484375,330.3900146484375,1064400.0,-0.2596182193396226,0.4995874865475113,0.9150298335823588,1.1302639700039616,1.034697531146023,329.8279968261719,327.2429992675781,326.0089996337891,320.9583333333333,312.04230041503905,329.53134709745694,328.05649279516507,324.78533345886245,319.8375330201364,313.37107518492195,327.6302479683524,325.38724076746,2.243007200892407,1.8290678346591127,1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,-1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,1.5648120950802944,5.850006103515625,5.476496887207031,334.6799926757812,320.0000924682617,321.1009918212891,322.2018911743164,1.0,1.0447589932524317,-0.2596182193396226,1.0,-0.2596182193396226,1.004495732700565,1.0,-0.2596182193396226,1.09236171536245,1.0,-0.2596182193396226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2596182193396226,1
2024-03-01,330.8800048828125,335.8800048828125,330.0299987792969,335.5599975585938,335.5599975585938,463300.0,1.5648120950802944,0.8491817677215957,0.9358975941513688,1.1159746207749082,1.050849933132149,330.88599853515626,328.40899963378905,326.4953328450521,321.1566665649414,312.6365002441406,331.54089725116927,329.42076638851574,325.4804730782,320.35302366074154,313.8104597863808,328.85020944377413,326.140778307544,2.709431136230137,2.0051404949733174,0.0625794065460381,0.0625794065460381,0.0625794065460381,0.0625794065460381,-0.0625794065460381,0.0625794065460381,0.0625794065460381,0.0625794065460381,0.0625794065460381,2.959991455078182,5.360997009277346,335.8800048828125,322.6316995239257,323.72699890136715,324.82229827880855,1.0,1.0443289014241426,1.5648120950802944,1.0,1.5648120950802944,1.0064359356755095,1.0,1.5648120950802944,1.06197334708739,1.0,1.5648120950802944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5648120950802944,1
2024-03-04,335.0499877929688,335.7999877929688,332.8399963378906,335.7699890136719,335.7699890136719,507500.0,0.0625794065460381,0.7372827931695571,0.8065839782556813,1.1072322132698835,1.050479874279694,332.3299987792969,329.93699951171874,326.81166585286456,321.3434997558594,313.1311001586914,332.9505945053368,330.57517050218047,326.1443128159724,320.8584979346081,314.24530194929747,329.91479091606607,326.8540531746646,3.0607377414014536,2.216259944258945,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,-1.1793762351157673,6.019989013671818,5.512997436523437,335.7999877929688,324.0858114624023,325.1580108642578,326.23021026611326,0.0,1.0436895782221567,0.0625794065460381,1.0,0.0625794065460381,1.0071857302517544,1.0,0.0625794065460381,1.05402515591182,1.0,0.0625794065460381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625794065460381,1
2024-03-05,335.3200073242188,335.6799926757812,329.6600036621094,331.8099975585938,331.8099975585938,574500.0,-1.1793762351157673,1.0409102085016926,0.9474234784031362,1.1307439667093484,1.0588202865856202,332.9559997558593,330.8139984130859,327.0389994303385,321.4991663614909,313.5987002563477,332.5703955230892,330.7996845124374,326.5098408638835,321.2175634960503,314.593117703937,330.20636116876267,327.22116016606674,2.9852010026959306,2.3700481559463418,1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,-1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,1.723878503598428,5.6300048828125,5.519497680664062,335.6799926757812,323.67139343261726,324.7739929199219,325.8765924072266,1.0,1.042858274485845,-1.1793762351157673,1.0,-1.1793762351157673,1.0053528195266015,1.0,-1.1793762351157673,1.067928128158236,1.0,-1.1793762351157673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1793762351157673,1
2024-03-06,334.9599914550781,339.6300048828125,334.0,337.5299987792969,337.5299987792969,772000.0,1.723878503598428,1.2400887606898192,1.0525353532491215,1.1868171466577748,1.080267237967113,334.2119995117188,332.0849975585937,327.307666015625,321.73533325195314,314.09800018310546,334.2235966084918,332.0233780155027,327.2208187939101,321.7523974397633,315.04731336879564,331.33307464730643,327.98477784112083,3.3482968061856013,2.5656978859941937,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,-0.9865749960918536,4.309997558593807,5.605996704101566,339.6300048828125,323.53709777832023,324.64099731445305,325.74489685058586,0.0,1.0420558737235477,1.723878503598428,1.0,1.723878503598428,1.006626697813087,1.0,1.723878503598428,1.0986329168800597,1.0,1.723878503598428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723878503598428,1
2024-03-07,338.25,338.2999877929688,333.989990234375,334.2000122070312,334.2000122070312,529200.0,-0.9865749960918536,1.369997497978005,0.982937362985486,1.206082183357155,1.0882583710315257,334.9739990234375,332.4009979248047,327.50266621907554,321.8966669718424,314.5572003173828,334.21573514133826,332.4191296866897,327.67108933669215,322.16051595672286,315.426574731929,331.77414196418715,328.445165571929,3.328976392258141,2.718353587246983,0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,-0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,0.3620560774631609,5.02001953125,5.644996643066409,338.2999877929688,327.29681213378905,328.4180114746094,329.53921081542967,1.0,1.0411545686718695,-0.9865749960918536,1.0,-0.9865749960918536,1.005404639186505,1.0,-0.9865749960918536,1.1082682343292685,1.0,-0.9865749960918536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9865749960918536,1
2024-03-08,333.8699951171875,337.3800048828125,332.3599853515625,335.4100036621094,335.4100036621094,622400.0,0.3620560774631609,1.1695036977172228,0.9785996174572262,1.207485571037568,1.08681878162869,334.9440002441406,332.9149993896484,327.72999979654946,322.04666697184246,315.02980041503906,334.613824648262,332.9629249549478,328.17037413188035,322.5949253896863,315.82228619589296,332.333505302329,328.9610795045349,3.372425797794051,2.849168029356397,0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,-0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,0.7811320737549832,8.419982910156307,5.574496459960943,337.3800048828125,325.8809951782227,327.009994506836,328.13899383544924,1.0,1.0403142793627091,0.3620560774631609,1.0,0.3620560774631609,1.0049582087661488,1.0,0.3620560774631609,1.1110275157630682,1.0,0.3620560774631609,0.0,2.0,0.0,0.071854249,0.0408667535,0.375128865,0.2443561964999999,0.3620560774631609,1
2024-03-11,331.9800109863281,338.1199951171875,329.7000122070312,338.0299987792969,338.0299987792969,491900.0,0.7811320737549832,1.2225950857162948,0.964639033032137,1.2077044149013254,1.0868177542690736,335.3960021972656,333.8630004882813,328.12766621907554,322.19783376057944,315.47690032958985,335.752549358607,333.8842111048295,328.8064789478427,323.1009933696735,316.26204288071284,333.20988891417016,329.6328513026655,3.577037611504693,2.994741945786056,0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,-0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,0.7070421729042943,4.72998046875,5.248495483398443,338.1199951171875,325.1161126708984,326.2310119628906,327.3459112548828,1.0,1.0401004507026315,0.7811320737549832,1.0,0.7811320737549832,1.005595767010351,1.0,0.7811320737549832,1.1112299280697275,1.0,0.7811320737549832,0.0,1.0,0.0,0.003159754,0.003159754,0.002209896,0.002209896,0.7811320737549832,1
2024-03-12,338.6099853515625,340.7999877929688,336.0700073242188,340.4200134277344,340.4200134277344,645000.0,0.7070421729042943,0.980711681160606,0.9685440151511822,0.9138451752544628,1.086494243799271,337.1180053710938,335.03700256347656,328.5833333333333,322.4225006103516,315.982600402832,337.3083707149828,335.07253879990304,329.555739236868,323.6688300928886,316.7404185351093,334.3191388393339,330.43190034896685,3.8872384903670536,3.173241254702256,0.9576344279003028,0.9576344279003028,0.9576344279003028,0.9576344279003028,-0.9576344279003028,0.9576344279003028,0.9576344279003028,0.9576344279003028,0.9576344279003028,5.44000244140625,5.174494934082037,340.7999877929688,326.5733050537109,327.6230041503906,328.6727032470704,1.0,1.039877932881232,0.7070421729042943,1.0,0.7070421729042943,1.0066726802592885,1.0,0.7070421729042943,0.84109527544197,-1.0,0.7070421729042943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7070421729042943,1
2024-03-13,341.0,344.8500061035156,339.4100036621094,343.6799926757812,343.6799926757812,875800.0,0.9576344279003028,0.785514990236313,0.9786750441618566,0.9138356923362884,0.9918443046339096,338.34800415039064,336.2800018310547,329.1220001220703,322.8868336995443,316.5372003173828,339.4322447019156,336.63753041369904,330.46698139421727,324.32493378413096,317.273875448786,335.75927019878736,331.4132405213235,4.346029677463889,3.4077989392545827,-0.2880558238689591,-0.2880558238689591,-0.2880558238689591,-0.2880558238689591,0.2880558238689591,-0.2880558238689591,-0.2880558238689591,-0.2880558238689591,-0.2880558238689591,3.959991455078125,5.18399505615235,344.8500061035156,329.41609893798835,330.4509979248047,331.4858969116211,0.0,1.0397577276606638,0.9576344279003028,1.0,0.9576344279003028,1.0083018500188676,1.0,0.9576344279003028,0.9213499417870689,-1.0,-0.9576344279003028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9576344279003028,1
2024-03-14,344.5400085449219,344.6300048828125,340.6700134277344,342.6900024414062,342.6900024414062,799600.0,-0.2880558238689591,0.4927760653750492,0.9807577556517092,0.9232748260464084,0.9641639736352364,340.04600219726564,337.51000061035154,329.89500020345054,323.4233337402344,317.1447003173828,340.5181639484125,337.73797987328214,331.2555633972617,324.9270671827302,317.7771650922042,336.8255366976518,332.2485562191074,4.576980478544385,3.6416352471125433,0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,-0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,0.437713382156946,5.6300048828125,5.130996704101568,344.6300048828125,333.44521697998044,334.4820159912109,335.5188150024414,1.0,1.0402034146347325,-0.2880558238689591,1.0,-0.2880558238689591,1.0082317780078316,1.0,-0.2880558238689591,0.9575910854305606,-1.0,0.2880558238689591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2880558238689591,1
2024-03-15,339.9400024414062,344.6700134277344,339.0400085449219,344.1900024414062,344.1900024414062,1231100.0,0.437713382156946,0.4884720610811932,0.8887007915083331,0.889755918801598,0.9504385718062508,341.802001953125,338.3730010986328,330.5296671549479,323.9105005900065,317.7741003417969,341.7421101127438,338.9110748856683,332.09004333559363,325.5586388305556,318.30019157436664,337.9585314274601,333.13310779112953,4.825423636330584,3.878392924956152,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,-1.2086358210876575,7.259979248046818,5.255995178222659,344.6700134277344,333.34181213378906,334.3680114746094,335.3942108154297,0.0,1.0401403600841954,0.437713382156946,1.0,0.437713382156946,1.0083533275742922,1.0,0.437713382156946,0.9361529984106925,-1.0,-0.437713382156946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437713382156946,1
2024-03-18,345.010009765625,347.0799865722656,339.8200073242188,340.0299987792969,340.0299987792969,749600.0,-1.2086358210876575,0.8773494097326779,1.0032631959719227,0.9028858477380856,0.961360582191168,342.202001953125,338.7990020751953,330.9433339436849,324.3615005493164,318.38010040283206,341.1714063349282,339.1145155936008,332.60229852551004,326.0331096485471,318.7304847863454,338.2772187123581,333.6439886050679,4.633230107290217,4.029360361422965,1.696905871360208,1.696905871360208,1.696905871360208,1.696905871360208,-1.696905871360208,1.696905871360208,1.696905871360208,1.696905871360208,1.696905871360208,6.1199951171875,5.168495178222654,347.0799865722656,333.10682403564454,334.15802307128905,335.2092221069336,1.0,1.0394598579652343,-1.2086358210876575,1.0,-1.2086358210876575,1.0060654753681861,1.0,-1.2086358210876575,0.939175023881461,-1.0,1.2086358210876575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2086358210876575,1
2024-03-19,341.5199890136719,347.1300048828125,341.010009765625,345.7999877929688,345.7999877929688,756900.0,1.696905871360208,1.1205756670031266,0.9982396568414472,0.9501668159056512,0.9668528701351587,343.27799682617183,340.1980010986328,331.6266672770182,324.9683334350586,319.02370025634764,342.71426682094176,340.33005599348587,333.4537623492171,326.681204013938,319.2665145488528,339.4345678016828,334.54443298935684,4.890134812325982,4.201515251603569,0.0665156143573308,0.0665156143573308,0.0665156143573308,0.0665156143573308,-0.0665156143573308,0.0665156143573308,0.0665156143573308,0.0665156143573308,0.0665156143573308,2.779998779296932,5.1074951171875,347.1300048828125,335.7092971801758,336.7429962158203,337.77669525146484,1.0,1.0395047985793646,1.696905871360208,1.0,1.696905871360208,1.007005584095404,1.0,1.696905871360208,0.9827418889213465,-1.0,-1.696905871360208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.696905871360208,1
2024-03-20,346.5,347.2099914550781,344.4299926757812,346.0299987792969,346.0299987792969,686400.0,0.0665156143573308,1.0630187584125022,0.8890010211418689,0.9508213601923308,0.9666740333517516,343.747998046875,341.0480010986328,332.31500040690105,325.5596669514974,319.67890014648435,343.81951080706017,341.3664092272697,334.2651324414803,327.31559072755635,319.7964845336141,340.4492494905465,335.3952156404635,5.054033850083044,4.372018971299465,0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,-0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,0.9074400079515212,4.489990234375,4.982994079589844,347.2099914550781,335.893515625,336.9150146484375,337.936513671875,1.0,1.039527476648057,0.0665156143573308,1.0,0.0665156143573308,1.007186124684451,1.0,0.0665156143573308,0.9836008079119961,-1.0,-0.0665156143573308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0665156143573308,1
2024-03-21,346.5400085449219,349.739990234375,345.25,349.1700134277344,349.1700134277344,457100.0,0.9074400079515212,1.0767777279727506,0.7921516388402399,0.8864443577140642,0.9695796543533638,345.04400024414065,342.5450012207031,333.0230010986328,326.215000406901,320.4222003173828,345.60301168061824,342.7852463546269,335.2267376664,328.0321291767425,320.3781385711214,341.7909054808832,336.4155710321132,5.375334448769991,4.57268206679357,-0.1747045409633434,-0.1747045409633434,-0.1747045409633434,-0.1747045409633434,0.1747045409633434,-0.1747045409633434,-0.1747045409633434,-0.1747045409633434,-0.1747045409633434,2.839996337890625,4.951994323730469,349.739990234375,336.24740447998045,337.24400329589844,338.24060211181643,0.0,1.0393256171662535,0.9074400079515212,1.0,0.9074400079515212,1.008220205962646,1.0,0.9074400079515212,0.9142563519500163,-1.0,-0.9074400079515212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074400079515212,1
