Date_ADSK_L01d,Open_ADSK_L01d,High_ADSK_L01d,Low_ADSK_L01d,Close_ADSK_L01d,Adj Close_ADSK_L01d,Volume_ADSK_L01d,Daily_Return_ADSK_L01d,Vol5_ADSK_L01d,Vol10_ADSK_L01d,Vol20_ADSK_L01d,Vol60_ADSK_L01d,SMA5_ADSK_L01d,SMA10_ADSK_L01d,SMA30_ADSK_L01d,SMA60_ADSK_L01d,SMA100_ADSK_L01d,EMA5_ADSK_L01d,EMA10_ADSK_L01d,EMA30_ADSK_L01d,EMA60_ADSK_L01d,EMA100_ADSK_L01d,Short12_ADSK_L01d,Long26_ADSK_L01d,MACD_ADSK_L01d,SIGNAL9_ADSK_L01d,Ret5/10_ADSK_L01d,Ret10/30_ADSK_L01d,Ret30/60_ADSK_L01d,Ret30/100_ADSK_L01d,Emaret5/10_ADSK_L01d,Emaret10/30_ADSK_L01d,Emaret30/60_ADSK_L01d,Emaret30/100_ADSK_L01d,RetMACD_ADSK_L01d,DayRange_ADSK_L01d,average20r_ADSK_L01d,PRVHI_ADSK_L01d,HitLevel_ADSK_L01d,hitlevel_2_ADSK_L01d,hitlevel_1.8_ADSK_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-02-12,265.9100036621094,267.3099975585938,261.510009765625,262.0400085449219,262.0400085449219,1055300.0,-1.7399071015051453,1.4987285131894188,1.290340247602899,1.241358342669469,1.715492865641144,260.5279998779297,257.7250015258789,247.39566752115888,236.59283345540365,224.2253999328613,261.0921114613556,258.296505245793,249.3831997992264,239.4163256157585,231.10831833881596,257.2945338916175,251.0137118204115,6.280822071206018,5.900279760742309,-2.0149590166082283,-2.0149590166082283,-2.0149590166082283,-2.0149590166082283,2.0149590166082283,-2.0149590166082283,-2.0149590166082283,-2.0149590166082283,-2.0149590166082283,5.980010986328125,4.691002655029292,267.3099975585938,259.587095489502,260.49099578857425,261.3948960876465,0.0,1.0108759271916012,-1.7399071015051453,1.0,-1.7399071015051453,1.035741403004463,1.0,-1.7399071015051453,1.1614986946068284,1.0,-1.7399071015051453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7399071015051453,1
2024-02-13,254.1399993896484,258.7300109863281,252.75,256.760009765625,256.760009765625,1341600.0,-2.0149590166082283,1.9502652953958013,1.465354211216186,1.344521074521376,1.7382420419619593,261.08400268554686,257.7540023803711,247.8383346557617,237.27033360799155,224.71570007324215,259.6480775627787,258.017142431217,249.859123022865,239.9849709977213,231.6162726244953,257.21229941069555,251.43936352005693,5.772935890638621,5.874810986721572,2.1070273626518867,2.1070273626518867,2.1070273626518867,2.1070273626518867,-2.1070273626518867,2.1070273626518867,2.1070273626518867,2.1070273626518867,-2.1070273626518867,3.899993896484375,4.662002563476561,258.7300109863281,256.9897917175294,257.92799224853525,258.86619277954105,1.0,1.0129192962065499,-2.0149590166082283,1.0,-2.0149590166082283,1.0326504764350968,1.0,-2.0149590166082283,1.3309173171018893,1.0,-2.0149590166082283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0149590166082283,1
2024-02-14,259.4100036621094,263.0299987792969,259.1300048828125,262.1700134277344,262.1700134277344,925500.0,2.1070273626518867,2.0244194369816086,1.5480719161434486,1.3480364662050888,1.7503422977466576,261.8320068359375,258.5900039672852,248.7733352661133,238.0561670939128,225.2968002319336,260.4887228510973,258.77220988512926,250.65337401672755,240.7123494380496,232.22129719485648,257.97502464408615,252.2342264761812,5.740798167904956,5.848008422958249,-0.3509224475010263,-0.3509224475010263,-0.3509224475010263,-0.3509224475010263,0.3509224475010263,-0.3509224475010263,-0.3509224475010263,-0.3509224475010263,0.3509224475010263,5.350006103515568,4.72500305175781,263.0299987792969,248.47360534667968,249.406005859375,250.33840637207032,0.0,1.012537231984661,-2.1070273626518867,1.0,2.1070273626518867,1.0323906905312987,1.0,2.1070273626518867,1.3077037415838118,1.0,2.1070273626518867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1070273626518867,1
2024-02-15,264.739990234375,264.9400024414062,259.5899963378906,261.25,261.25,724500.0,-0.3509224475010263,1.972205344019866,1.561410781856308,1.3511426621179023,1.749964843587979,261.7800048828125,259.20800323486327,249.9086685180664,238.7881670633952,225.8689002990723,260.74248190073155,259.2227171787421,251.3370273059709,241.38571503024468,232.79612299297813,258.4788670065344,252.90206155201963,5.576805454514783,5.793767829269557,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,1.1291912754186384,-1.1291912754186384,-1.1291912754186384,-1.1291912754186384,1.1291912754186384,4.239990234375,4.571002197265623,264.9400024414062,252.63499206542969,253.57999267578128,254.52499328613283,0.0,1.0099225394889477,0.3509224475010263,1.0,-0.3509224475010263,1.031374962763331,1.0,-0.3509224475010263,1.263091921060759,1.0,-0.3509224475010263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3509224475010263,1
2024-02-16,261.0,261.4400024414062,257.2000122070312,258.2999877929688,258.2999877929688,1369400.0,-1.1291912754186384,1.6559214222512284,1.6152996368792394,1.2345289594429274,1.756902041278968,260.10400390625,259.393000793457,250.88800150553385,239.43150024414064,226.3952001953125,259.928317198144,259.05494819951053,251.7862505631966,241.940281350334,233.3011500187205,258.45134712752434,253.3019079402381,5.149439187286248,5.664902100872896,-1.176923511343522,-1.176923511343522,-1.176923511343522,-1.176923511343522,1.176923511343522,-1.176923511343522,-1.176923511343522,-1.176923511343522,1.176923511343522,5.04000854492179,4.673002624511713,261.4400024414062,254.88379760742183,255.7979980468749,256.7121984863281,0.0,1.002741026591381,1.1291912754186384,1.0,-1.1291912754186384,1.0288685248700247,1.0,-1.1291912754186384,1.0251481424526723,1.0,-1.1291912754186384,0.0,1.0,0.0,0.002291484,0.002291484,0.0042179,0.0042179,-1.1291912754186384,1
2024-02-20,256.3299865722656,256.7000122070312,251.6600036621094,255.2599945068359,255.2599945068359,1277500.0,-1.176923511343522,1.5785420107066035,1.5918819700460454,1.260631986217288,1.7601537377440122,258.7480010986328,259.63800048828125,251.74600118001305,240.05800018310543,226.93120010375975,258.37220963437466,258.3649566190242,252.01036307568947,242.37699325710457,233.7359786224456,257.96036980126456,253.4469513896157,4.513418411648871,5.434605363028092,1.0734115385643097,-1.0734115385643097,-1.0734115385643097,-1.0734115385643097,1.0734115385643097,-1.0734115385643097,-1.0734115385643097,-1.0734115385643097,1.0734115385643097,3.549987792968693,4.654001617431634,256.7000122070312,251.1593966674804,252.0939971923828,253.0285977172851,0.0,0.9965721528128599,1.176923511343522,-1.0,-1.176923511343522,1.025215604095718,1.0,-1.176923511343522,0.9916200072678404,-1.0,-1.176923511343522,0.0,0.0,1.0,0.035605803,0.035605803,0.963332295,0.963332295,-1.176923511343522,1
2024-02-21,252.0,252.6799926757812,249.1300048828125,252.5200042724609,252.5200042724609,742300.0,-1.0734115385643097,1.40071817965627,1.6275506179949764,1.2752936591287722,1.498874467398598,257.9,259.49200134277345,252.31500142415365,240.889000193278,227.4336001586914,256.4214745137368,257.30223801055814,252.0432431529005,242.70955099531292,234.1079395264063,257.12339048914095,253.3782886401968,3.745101848944131,5.0967046602113,-1.766199365755995,1.766199365755995,1.766199365755995,1.766199365755995,-1.766199365755995,-1.766199365755995,1.766199365755995,1.766199365755995,-1.766199365755995,4.559982299804716,4.683000183105463,252.6799926757812,246.4612086486816,247.39200897216796,248.32280929565425,1.0,0.993864930963053,1.0734115385643097,-1.0,1.0734115385643097,1.0208654467061722,1.0,-1.0734115385643097,0.8606295645550198,-1.0,1.0734115385643097,0.0,0.0,2.0,0.070828728,0.0359275674999999,0.997820735,0.956056863,-1.0734115385643097,-1
2024-02-22,258.6499938964844,260.3299865722656,255.7700042724609,256.9800109863281,256.9800109863281,1077900.0,1.766199365755995,1.2533341370399371,1.6292856581664186,1.334650020512578,1.5095450307469522,256.86199951171875,259.3470031738281,253.0156682332357,241.7816670735677,227.9245002746582,256.6076533379339,257.24365127887995,252.36174430344423,243.1774349294446,234.56085183254336,257.1013321040928,253.6450828880584,3.456249216034422,4.768613571375925,-0.0856102464384954,0.0856102464384954,0.0856102464384954,0.0856102464384954,-0.0856102464384954,-0.0856102464384954,0.0856102464384954,0.0856102464384954,-0.0856102464384954,3.149993896484375,4.576999664306636,260.3299865722656,242.3773922729492,243.31399230957027,244.25059234619133,1.0,0.9904182287371804,-1.766199365755995,-1.0,-1.766199365755995,1.019344877286811,1.0,1.766199365755995,0.7692537712818429,-1.0,-1.766199365755995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.766199365755995,-1
2024-02-23,259.25,260.0,256.8500061035156,257.2000122070312,257.2000122070312,821500.0,0.0856102464384954,1.2720495137703287,1.5725986165010084,1.3303947588152063,1.5047561789667143,256.052001953125,258.91600341796874,253.6283350626628,242.6973340352376,228.4274003601074,256.80510629429966,257.2357169021802,252.6738906198047,243.6371915614966,235.0091520379788,257.11651365839106,253.9084109857601,3.2081026726309574,4.456511391626932,-0.0583179974205037,0.0583179974205037,0.0583179974205037,0.0583179974205037,-0.0583179974205037,-0.0583179974205037,0.0583179974205037,0.0583179974205037,-0.0583179974205037,3.0,4.555500030517576,260.0,250.26058731079104,251.17598724365237,252.09138717651368,1.0,0.9889384919161587,-0.0856102464384954,-1.0,-0.0856102464384954,1.018054205249246,1.0,0.0856102464384954,0.8088837802748461,-1.0,-0.0856102464384954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0856102464384954,-1
2024-02-26,257.8399963378906,259.1400146484375,256.1400146484375,257.3500061035156,257.3500061035156,987800.0,0.0583179974205037,1.1878976560404224,1.3900383140733146,1.326934731877324,1.4795092464681057,255.8620056152344,257.9830047607422,254.18500213623048,243.53033421834303,228.9110003662109,256.9867395640383,257.25649675696843,252.9755754897216,244.08679203828407,235.4515451877914,257.1524355730256,254.1633439574457,2.989091615579923,4.16302743641753,0.1554279724102822,-0.1554279724102822,-0.1554279724102822,-0.1554279724102822,0.1554279724102822,0.1554279724102822,-0.1554279724102822,-0.1554279724102822,0.1554279724102822,2.639999389648437,4.440499877929682,259.1400146484375,249.97789993286133,250.88899993896484,251.80009994506835,0.0,0.9917785315064657,-0.0583179974205037,-1.0,-0.0583179974205037,1.01692227108866,1.0,0.0583179974205037,0.8545790745576307,-1.0,-0.0583179974205037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0583179974205037,-1
2024-02-27,258.5,258.6000061035156,255.9600067138672,256.9500122070312,256.9500122070312,951000.0,-0.1554279724102822,1.0263685733906749,1.3010563124934855,1.2762290628895234,1.4360010847720877,256.20000915527345,257.4740051269531,254.668669128418,244.2486676534017,229.44770050048828,256.97449711170265,257.20077229334345,253.2319907618061,244.5085369618496,235.87725740599416,257.1212935167188,254.3697638277854,2.751529688933374,3.880727886920699,0.6616120359089339,-0.6616120359089339,-0.6616120359089339,-0.6616120359089339,0.6616120359089339,0.6616120359089339,-0.6616120359089339,-0.6616120359089339,0.6616120359089339,4.179992675781222,4.523499298095693,258.6000061035156,249.3709149169922,250.2590148925781,251.14711486816407,0.0,0.99505194331734,0.1554279724102822,-1.0,0.1554279724102822,1.0156725124641557,1.0,-0.1554279724102822,0.7888732897530244,-1.0,0.1554279724102822,0.0,0.0,2.0,0.02192294,0.011557174,0.996786475,0.958874583,0.1554279724102822,1
2024-02-28,254.8000030517578,258.8399963378906,254.6600036621094,255.25,255.25,1703000.0,-0.6616120359089339,0.9155750300441112,1.1517666786665857,1.2833314235470912,1.4211413511945867,256.7460083007812,257.3230041503906,255.1270024617513,244.86233444213863,229.9296005249024,256.3996647411351,256.84608642182644,253.3621849062057,244.86071607785448,236.260876071222,256.8334022064544,254.43496650720869,2.398435699245681,3.584269449385696,-1.1439817542544073,1.1439817542544073,1.1439817542544073,1.1439817542544073,-1.1439817542544073,-1.1439817542544073,1.1439817542544073,1.1439817542544073,-1.1439817542544073,3.989990234375,4.462998962402338,258.8399963378906,248.6483076477051,249.55300750732425,250.45770736694337,1.0,0.9977576981447327,0.6616120359089339,-1.0,0.6616120359089339,1.0137506767906603,1.0,-0.6616120359089339,0.7949309934057857,-1.0,0.6616120359089339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6616120359089339,1
2024-02-29,256.3500061035156,258.989990234375,255.0,258.1700134277344,258.1700134277344,3331700.0,1.1439817542544073,0.6589705965357575,0.978282819387142,1.2846646064137308,1.3811392243793892,256.9840087890625,256.9230041503906,255.783669535319,245.41633478800452,230.471700592041,256.9897809700016,257.08680042290064,253.67236739146563,245.29708648276852,236.6947203753113,257.0390347020359,254.71163664946985,2.327398052566082,3.3328951700217733,2.5448256826618865,2.5448256826618865,2.5448256826618865,2.5448256826618865,-2.5448256826618865,-2.5448256826618865,2.5448256826618865,2.5448256826618865,-2.5448256826618865,20.92999267578125,5.28949813842773,258.989990234375,249.02139862060548,249.91399841308595,250.8065982055664,1.0,1.0002374432716665,-1.1439817542544073,1.0,-1.1439817542544073,1.0134600116936106,1.0,1.1439817542544073,0.6735992736216897,-1.0,-1.1439817542544073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1439817542544073,1
2024-03-01,275.0,279.5299987792969,258.6000061035156,264.739990234375,264.739990234375,3852700.0,2.5448256826618865,1.2779907294206672,1.290679453752714,1.3953999165307576,1.3909809741337011,258.49200439453125,257.2720031738281,256.5690027872721,246.1401679992676,231.01870056152345,259.57318405812606,258.4782894795323,254.38640757487917,245.9345587369196,237.25007225370865,258.2237970916265,255.4544776557591,2.7693194358674305,3.220180023190905,-1.526017291066304,-1.526017291066304,-1.526017291066304,-1.526017291066304,1.526017291066304,-1.526017291066304,-1.526017291066304,-1.526017291066304,1.526017291066304,4.19000244140625,5.238998413085933,279.5299987792969,247.353094329834,248.41099395751957,249.46889358520508,0.0,1.004742067561385,-2.5448256826618865,1.0,2.5448256826618865,1.0160853008761825,1.0,2.5448256826618865,0.9901689576794969,-1.0,-2.5448256826618865,0.0,2.0,1.0,0.001160933,0.001160933,0.998190939,0.998190939,2.5448256826618865,-1
2024-03-04,263.010009765625,263.8500061035156,259.6600036621094,260.7000122070312,260.7000122070312,1945000.0,-1.526017291066304,1.5979080414693914,1.3392323297030857,1.444154397370552,1.408286789666733,259.1620056152344,257.5120056152344,256.97100321451825,246.81100158691407,231.52010070800785,259.94879344109444,258.8822390663503,254.79373690598567,246.4186719654478,237.71442750030909,258.6047532632272,255.8430357706681,2.761717492559086,3.128487517064541,-5.143850515146507,-5.143850515146507,-5.143850515146507,-5.143850515146507,5.143850515146507,-5.143850515146507,-5.143850515146507,-5.143850515146507,5.143850515146507,11.340011596679688,5.571998596191404,263.8500061035156,268.00420227050785,269.052001953125,270.0998016357422,0.0,1.0064074682501032,1.526017291066304,1.0,-1.526017291066304,1.01604632127152,1.0,-1.526017291066304,1.1931522305944147,1.0,1.526017291066304,0.0,2.0,2.0,0.009037463,0.004286852,0.997760415,0.50724918025,1.526017291066304,1
2024-03-05,257.3500061035156,257.510009765625,246.1699981689453,247.2899932861328,247.2899932861328,1850300.0,-5.143850515146507,2.930728447832525,2.1197502519924183,1.836229346683168,1.571326984085828,257.23000183105466,256.7150054931641,256.8543365478516,247.273334757487,231.8683006286621,255.72919338944055,256.7745580154016,254.3096244143823,246.4472398776014,237.9040426643848,256.86402095905885,255.20947706810995,1.6545438909489008,2.8336987918414134,1.5407064259872083,-1.5407064259872083,1.5407064259872083,1.5407064259872083,-1.5407064259872083,-1.5407064259872083,1.5407064259872083,1.5407064259872083,-1.5407064259872083,4.080001831054688,5.665498352050777,257.510009765625,251.59160919189452,252.7060089111328,253.8204086303711,1.0,1.0020061014232544,5.143850515146507,1.0,-5.143850515146507,1.0096926477190766,1.0,-5.143850515146507,1.3825819551514824,1.0,-5.143850515146507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.143850515146507,1
2024-03-06,248.1499938964844,252.2299957275391,248.1499938964844,251.1000061035156,251.1000061035156,1008100.0,1.5407064259872083,3.103691805684232,2.1737462401025565,1.868963263673446,1.564446349092815,256.40000305175784,256.5730056762696,256.7983367919922,247.72766825358076,232.24730072021484,254.1861309607989,255.7428213041496,254.10255226529412,246.59978958992644,238.16534887110024,255.97724944282143,254.9050718114733,1.0721776313481255,2.481394559742756,-1.0911948099457405,-1.0911948099457405,1.0911948099457405,1.0911948099457405,-1.0911948099457405,-1.0911948099457405,1.0911948099457405,1.0911948099457405,-1.0911948099457405,5.199996948242216,5.634998321533198,252.2299957275391,245.0459133911133,246.17901306152345,247.3121127319336,1.0,0.9993257177462775,-1.5407064259872083,-1.0,1.5407064259872083,1.0064551458623012,1.0,1.5407064259872083,1.4278077856676596,1.0,1.5407064259872083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407064259872083,-1
2024-03-07,252.8899993896484,256.0899963378906,250.8899993896484,253.8399963378906,253.8399963378906,1380900.0,1.0911948099457405,3.0976867624171325,2.121460607256536,1.8412418915758408,1.5685248422698783,255.53399963378905,256.2590042114258,256.8376698811849,248.22483495076497,232.65800064086915,254.0707527531628,255.39685312846612,254.0856131732036,246.8371734177285,238.47573792984852,255.6484412728321,254.82617733194863,0.8222639408834311,2.1495684359708918,0.7800172376710094,0.7800172376710094,-0.7800172376710094,-0.7800172376710094,0.7800172376710094,0.7800172376710094,-0.7800172376710094,-0.7800172376710094,0.7800172376710094,4.339996337890682,5.606996917724606,256.0899963378906,239.8329994201661,240.95999908447268,242.0869987487793,0.0,0.9971708132564248,-1.0911948099457405,-1.0,-1.0911948099457405,1.0051606225904994,1.0,1.0911948099457405,1.460166996182431,1.0,1.0911948099457405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0911948099457405,-1
2024-03-08,253.7700042724609,256.0299987792969,251.6900024414062,251.8600006103516,251.8600006103516,881500.0,-0.7800172376710094,2.6607443787155542,2.130585248205635,1.8226335008703332,1.570964621381278,252.9580017089844,255.72500305175785,256.8413365681966,248.65433502197263,233.0819006347656,253.3338353722257,254.7537890342635,253.94202526592284,247.00185627650308,238.74077283441292,255.0656042478351,254.60646053775628,0.4591437100788198,1.811483490792477,-2.541097887621606,-2.541097887621606,2.541097887621606,2.541097887621606,-2.541097887621606,-2.541097887621606,2.541097887621606,2.541097887621606,-2.541097887621606,7.72998046875,5.659496307373044,256.0299987792969,243.75460311889648,244.87600250244145,245.99740188598636,1.0,0.9891797778482637,0.7800172376710094,-1.0,0.7800172376710094,1.003196649973515,1.0,-0.7800172376710094,1.2488326298872179,1.0,-0.7800172376710094,0.0,1.0,1.0,0.008220439,0.007332072,0.805967391,0.438582007,0.7800172376710094,-1
2024-03-11,252.3099975585938,259.1099853515625,251.3800048828125,258.260009765625,258.260009765625,1469200.0,2.541097887621606,3.04041630177351,2.3004672620447693,1.8615870496750049,1.5981107157674044,252.47000122070312,255.81600341796877,257.0143366495768,249.1596684773763,233.5467007446289,254.97589350335883,255.39128371269285,254.22060491106487,247.3709760630317,239.12729237760527,255.557051250572,254.8770938138947,0.6799574366773129,1.5851782799694445,-1.750169922851717,-1.750169922851717,1.750169922851717,1.750169922851717,-1.750169922851717,-1.750169922851717,1.750169922851717,1.750169922851717,-1.750169922851717,5.699981689453125,5.65449600219726,259.1099853515625,243.57910690307617,244.7110061645508,245.8429054260254,1.0,0.9869202780414065,-2.541097887621606,-1.0,-2.541097887621606,1.0046049721344874,1.0,2.541097887621606,1.3216516278832142,1.0,2.541097887621606,0.0,0.0,1.0,0.003239362,0.003239362,0.995928466,0.995928466,-2.541097887621606,-1
2024-03-12,258.8500061035156,264.0899963378906,258.3900146484375,262.7799987792969,262.7799987792969,1437900.0,1.750169922851717,1.239507936611442,2.358870544091558,1.8676498457250548,1.5673889218407748,255.56800231933596,256.3990020751953,257.19933624267577,249.6241683959961,234.03460067749023,257.57726192867153,256.7346864520754,254.7728238703057,247.8761899225813,239.59566280140115,256.6682739472989,255.46249418170223,1.2057797655966738,1.5092985770948903,1.5526244734068868,1.5526244734068868,-1.5526244734068868,-1.5526244734068868,1.5526244734068868,-1.5526244734068868,-1.5526244734068868,-1.5526244734068868,1.5526244734068868,5.569976806640625,5.633994293212885,264.0899963378906,246.67009414672853,247.800993347168,248.93189254760745,0.0,0.9967589586966659,-1.750169922851717,-1.0,-1.750169922851717,1.0077004389713418,1.0,1.750169922851717,0.525466706817011,-1.0,1.750169922851717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.750169922851717,1
2024-03-13,262.9100036621094,264.0799865722656,258.510009765625,258.7000122070312,258.7000122070312,1134300.0,-1.5526244734068868,1.722626445087363,2.413332085558622,1.843703102929367,1.553520393292261,257.08800354003904,256.74400329589844,257.27366994222007,249.92233530680335,234.52520080566407,257.9515120214581,257.0920184075219,255.02619085977187,248.2310693417436,239.97396675002747,256.9808490641808,255.70231033172664,1.278538732454166,1.4631466081667457,-0.0657183686556074,0.0657183686556074,-0.0657183686556074,-0.0657183686556074,0.0657183686556074,-0.0657183686556074,-0.0657183686556074,-0.0657183686556074,0.0657183686556074,5.089996337890625,5.693494415283197,264.0799865722656,251.69520889282228,252.82200775146487,253.94880661010745,0.0,1.0013398569770844,1.5526244734068868,1.0,1.5526244734068868,1.008100452509546,1.0,-1.5526244734068868,0.7137958573523961,-1.0,1.5526244734068868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5526244734068868,1
2024-03-14,258.5599975585938,259.4700012207031,254.3800048828125,258.5299987792969,258.5299987792969,1227700.0,-0.0657183686556074,1.719523324091268,2.388775313492975,1.7792482607716047,1.5524166709558946,258.0260040283203,256.7800018310547,257.4310033162435,250.1930020650228,235.04980072021485,258.1443409407377,257.3534693842082,255.2522429836122,248.5687391593683,240.3414129288249,257.2191797895833,255.91176873525035,1.3074110543329311,1.4319994973999828,-1.6593793008118511,1.6593793008118511,-1.6593793008118511,-1.6593793008118511,1.6593793008118511,-1.6593793008118511,-1.6593793008118511,-1.6593793008118511,1.6593793008118511,4.910003662109375,5.671494293212888,259.4700012207031,251.5542988586426,252.69299774169923,253.83169662475584,0.0,1.0048524113575068,0.0657183686556074,1.0,-0.0657183686556074,1.008231960573725,1.0,-0.0657183686556074,0.7198346844839515,-1.0,0.0657183686556074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0657183686556074,1
2024-03-15,256.6600036621094,258.0400085449219,253.1300048828125,254.2400054931641,254.2400054931641,3010900.0,-1.6593793008118511,1.9028478389398111,2.265740884236765,1.8144226099421832,1.5586680187312851,258.5020050048828,255.7300033569336,257.40333658854166,250.4446688334147,235.56530075073243,256.84289579154654,256.787385040382,255.1869373390672,248.75468231785345,240.6166325835643,256.76084528244184,255.78793442102173,0.972910861420104,1.340181770204007,0.3697243401146702,-0.3697243401146702,0.3697243401146702,0.3697243401146702,-0.3697243401146702,0.3697243401146702,0.3697243401146702,0.3697243401146702,-0.3697243401146702,4.580017089843722,5.688495635986324,258.0400085449219,246.9927137756348,248.12701263427732,249.26131149291996,1.0,1.0108395636474465,1.6593793008118511,1.0,-1.6593793008118511,1.0062716678134205,1.0,-1.6593793008118511,0.8398347102170082,-1.0,1.6593793008118511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6593793008118511,1
2024-03-18,256.1799926757812,259.4800109863281,254.8999938964844,255.1799926757812,255.1799926757812,906300.0,0.3697243401146702,1.4230406784411658,2.238383986161101,1.801458392078752,1.5574752245608698,257.88600158691406,255.1780014038086,257.3610026041667,250.72833531697592,236.1199006652832,256.2885947529581,256.49513188318184,255.18648929627457,248.9653482312281,240.905015951727,256.51763718910945,255.74290169915207,0.7747354899573793,1.2270925141546818,0.3958028821280935,-0.3958028821280935,0.3958028821280935,0.3958028821280935,-0.3958028821280935,-0.3958028821280935,0.3958028821280935,0.3958028821280935,-0.3958028821280935,5.8699951171875,5.7299949645996096,259.4800109863281,245.52531814575195,246.6630172729492,247.80071640014648,1.0,1.0106122007704739,-0.3697243401146702,1.0,0.3697243401146702,1.0051281813175772,1.0,0.3697243401146702,0.6357446654547084,-1.0,-0.3697243401146702,0.0,1.0,1.0,0.037567034,0.022650375,0.989196539,0.552618347,0.3697243401146702,1
2024-03-19,253.0500030517578,257.239990234375,251.3699951171875,256.1900024414062,256.1900024414062,857600.0,0.3958028821280935,1.024650265784417,1.4077821433783888,1.7836932909538104,1.5548271361689916,256.568002319336,256.068002319336,257.4736694335937,251.0530019124349,236.63140075683597,256.2557306491075,256.43965380285897,255.25123207983145,249.20222213975853,241.20768895152264,256.4672318433089,255.7760202726524,0.6912115706565487,1.1199163254550553,2.4356884245715884,-2.4356884245715884,2.4356884245715884,2.4356884245715884,-2.4356884245715884,-2.4356884245715884,2.4356884245715884,2.4356884245715884,-2.4356884245715884,6.0999755859375,5.8574943542480495,257.239990234375,246.874022064209,248.0200210571289,249.1660200500488,1.0,1.0019526063212554,-0.3958028821280935,1.0,0.3958028821280935,1.0046558902511227,1.0,0.3958028821280935,0.7278471818980927,-1.0,-0.3958028821280935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958028821280935,1
2024-03-20,257.3500061035156,262.8299865722656,256.7300109863281,262.4299926757812,262.4299926757812,1259900.0,2.4356884245715884,1.4618488141817545,1.5153081604879526,1.8407577143874987,1.5606569794359717,257.3139984130859,257.2010009765625,257.75533599853514,251.39533513387045,237.2536006164551,258.3138179913321,257.52880632520845,255.71437792473145,249.6359195343822,241.6279325896268,257.3845796636893,256.2689071173286,1.1156725463607131,1.119067569636187,1.2651020907966513,-1.2651020907966513,1.2651020907966513,1.2651020907966513,-1.2651020907966513,1.2651020907966513,1.2651020907966513,1.2651020907966513,-1.2651020907966513,5.0,5.879495239257814,262.8299865722656,244.3535026550293,245.5250015258789,246.6965003967285,1.0,1.0004393351351448,-2.4356884245715884,1.0,2.4356884245715884,1.0070955274990876,1.0,2.4356884245715884,0.9647204788437335,-1.0,-2.4356884245715884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4356884245715884,1
2024-03-21,265.0,268.8999938964844,263.8999938964844,265.75,265.75,1693300.0,1.2651020907966513,1.5003479927395973,1.5244220565625088,1.821758124472731,1.5671026823677328,258.7579986572265,258.3920013427734,257.9993362426758,251.77850189208985,237.9499006652832,260.7925453275548,259.0235688115342,256.3618374134585,250.1642500414516,242.10559729082223,258.6715674077371,256.9712102938228,1.700357113914322,1.235325478491814,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,-1.0874937529397932,4.30999755859375,5.937495422363282,268.8999938964844,249.89509704589844,251.07099609375,252.2468951416016,0.0,1.0014164421210838,-1.2651020907966513,1.0,1.2651020907966513,1.0103827130626422,1.0,1.2651020907966513,0.9842077437024249,-1.0,-1.2651020907966513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2651020907966513,1
