Date_IT_L01d,Open_IT_L01d,High_IT_L01d,Low_IT_L01d,Close_IT_L01d,Adj Close_IT_L01d,Volume_IT_L01d,Daily_Return_IT_L01d,Vol5_IT_L01d,Vol10_IT_L01d,Vol20_IT_L01d,Vol60_IT_L01d,SMA5_IT_L01d,SMA10_IT_L01d,SMA30_IT_L01d,SMA60_IT_L01d,SMA100_IT_L01d,EMA5_IT_L01d,EMA10_IT_L01d,EMA30_IT_L01d,EMA60_IT_L01d,EMA100_IT_L01d,Short12_IT_L01d,Long26_IT_L01d,MACD_IT_L01d,SIGNAL9_IT_L01d,Ret5/10_IT_L01d,Ret10/30_IT_L01d,Ret30/60_IT_L01d,Ret30/100_IT_L01d,Emaret5/10_IT_L01d,Emaret10/30_IT_L01d,Emaret30/60_IT_L01d,Emaret30/100_IT_L01d,RetMACD_IT_L01d,DayRange_IT_L01d,average20r_IT_L01d,PRVHI_IT_L01d,HitLevel_IT_L01d,hitlevel_2_IT_L01d,hitlevel_1.8_IT_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_best,best
2024-01-18,456.6700134277344,463.2300109863281,455.5400085449219,463.0899963378906,463.0899963378906,591900.0,1.9168958496147928,1.0371061950620233,1.040600828201171,1.3656251907837569,2.238371369090142,453.8880004882813,443.5710021972656,446.236333211263,419.6948338826497,392.40810119628907,454.12424774822136,448.946727379315,440.38238115994005,423.00926921702063,404.2457373149168,447.8839174665974,442.3912922266091,5.492625239988286,4.242988782514574,0.3865357833417344,-0.3865357833417344,0.3865357833417344,0.3865357833417344,-0.3865357833417344,0.3865357833417344,0.3865357833417344,0.3865357833417344,0.3865357833417344,5.769989013671818,7.091500854492182,463.2300109863281,440.0878994750976,441.5089996337891,442.93009979248046,1.0,1.023258955702491,1.9168958496147928,1.0,1.9168958496147928,1.0194475223936457,1.0,1.9168958496147928,0.9966417159736567,-1.0,-1.9168958496147928,0.0,1.0,0.0,0.006521283,0.006521283,0.181693345,0.181693345,-1.9168958496147928,1
2024-01-19,465.1000061035156,466.3299865722656,460.5599975585938,464.8800048828125,464.8800048828125,1080300.0,0.3865357833417344,1.065994430852779,0.9888707569463216,1.3665984085875182,2.2182925374740297,457.9320007324219,447.4050018310547,447.2380004882813,421.7340006510416,393.63200134277344,457.7095001264185,451.8436869254054,441.9628730130286,424.3820802224564,405.4464158806177,450.4987001460152,444.0571227937353,6.4415773522798645,4.682706496467632,0.6711398822098171,0.6711398822098171,0.6711398822098171,0.6711398822098171,-0.6711398822098171,0.6711398822098171,0.6711398822098171,0.6711398822098171,0.6711398822098171,5.3699951171875,6.898500061035148,466.3299865722656,447.6287091064453,449.04700927734376,450.4653094482422,1.0,1.0235290147814269,0.3865357833417344,1.0,0.3865357833417344,1.0223566605154308,1.0,0.3865357833417344,1.0779916620697922,1.0,-0.3865357833417344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865357833417344,1
2024-01-22,468.760009765625,470.5,465.1300048828125,468.0,468.0,306500.0,0.6711398822098171,0.8060072161218468,0.909443838363375,1.2930489844734094,2.2017847788978577,460.6900024414063,451.6680023193359,448.1046671549479,423.9123341878256,394.8671014404297,461.1396667509457,454.7811983935135,443.64268765734937,425.8121759528677,406.6851007146648,453.19120781585895,445.8306692534586,7.360538562400336,5.218272909654173,-0.3803416195078792,-0.3803416195078792,-0.3803416195078792,-0.3803416195078792,0.3803416195078792,-0.3803416195078792,-0.3803416195078792,-0.3803416195078792,-0.3803416195078792,5.850006103515625,6.877500915527335,470.5,451.1532864379883,452.5329864501953,453.9126864624024,0.0,1.0199748489504281,0.6711398822098171,1.0,0.6711398822098171,1.0251069408919617,1.0,0.6711398822098171,0.8862638704247295,-1.0,0.6711398822098171,1.0,0.0,0.0,0.846689999,0.846689999,0.150965273,0.150965273,0.6711398822098171,1
2024-01-23,469.1600036621094,469.3900146484375,463.5400085449219,466.2200012207031,466.2200012207031,265800.0,-0.3803416195078792,0.8431607942854096,0.8309510943682209,1.3015069673712,2.185749470374582,463.3140014648437,454.7080017089844,448.7786671956381,426.1550008138021,396.0395013427735,462.8331115741981,456.86098072572975,445.0992885324045,427.1370226829607,407.8640096355765,455.1956375704504,447.3409901399212,7.854647430529155,5.74554781382917,-0.6735049204701652,-0.6735049204701652,-0.6735049204701652,-0.6735049204701652,0.6735049204701652,-0.6735049204701652,-0.6735049204701652,-0.6735049204701652,-0.6735049204701652,8.410003662109318,6.951000976562492,469.3900146484375,455.3694979858399,456.74499816894536,458.1204983520508,0.0,1.0189264312998987,-0.3803416195078792,1.0,-0.3803416195078792,1.0264248730482277,1.0,-0.3803416195078792,1.0146936444273797,1.0,0.3803416195078792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3803416195078792,1
2024-01-24,470.9700012207031,471.4400024414062,463.0299987792969,463.0799865722656,463.0799865722656,260600.0,-0.6735049204701652,1.0167054749202955,0.9301168274133238,1.313035266966137,2.185760511445987,465.0539978027344,457.3179992675781,449.1480000813802,428.3825007120768,397.1539010620117,462.9154032402207,457.9917090614635,446.2593335672343,428.3154805153969,408.9573953174912,456.4086143399604,448.5068417275023,7.90177261245816,6.176792773554968,-0.4081334079775636,-0.4081334079775636,-0.4081334079775636,-0.4081334079775636,0.4081334079775636,-0.4081334079775636,-0.4081334079775636,-0.4081334079775636,-0.4081334079775636,10.209991455078123,7.2550003051757725,471.4400024414062,454.0978125,455.4880126953125,456.878212890625,0.0,1.016916015874175,-0.6735049204701652,1.0,-0.6735049204701652,1.026290487641894,1.0,-0.6735049204701652,1.0930943779909634,1.0,-0.6735049204701652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6735049204701652,1
2024-01-25,466.6799926757812,467.2200012207031,457.010009765625,461.1900024414062,461.1900024414062,306900.0,-0.4081334079775636,0.5770588719699542,0.963085368117078,1.319282266719172,2.178313170424438,464.6739990234375,459.2809997558594,449.2676666259766,430.6396672566732,398.269001159668,462.34026964061593,458.57321694872576,447.2226025268584,429.39333369329887,409.99170436944985,457.1442125094136,449.4463351137173,7.697877395696253,6.481009697983225,-0.0780623749939826,-0.0780623749939826,-0.0780623749939826,-0.0780623749939826,0.0780623749939826,-0.0780623749939826,-0.0780623749939826,-0.0780623749939826,-0.0780623749939826,5.709991455078182,7.359500122070306,467.2200012207031,455.47900177001947,456.93000183105465,458.3810018920898,0.0,1.0117422651284178,-0.4081334079775636,1.0,-0.4081334079775636,1.0253802342675329,1.0,-0.4081334079775636,0.5991772807203564,-1.0,-0.4081334079775636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4081334079775636,1
2024-01-26,459.7099914550781,464.2999877929688,458.5899963378906,460.8299865722656,460.8299865722656,206200.0,-0.0780623749939826,0.517292395486436,0.9710664647105856,1.3201402353030869,2.178623993006989,463.86399536132814,460.897998046875,449.27466634114586,432.825666809082,399.3769009399414,461.83684195116587,458.9835386984603,448.1004982717233,430.4240436237568,410.9984030269313,457.7112546729293,450.2895685550913,7.421686117838021,6.669144981954185,0.6206227790022669,0.6206227790022669,0.6206227790022669,0.6206227790022669,-0.6206227790022669,0.6206227790022669,0.6206227790022669,0.6206227790022669,0.6206227790022669,6.029998779296875,7.412998962402338,464.2999877929688,451.0291009521485,452.5010009765625,453.97290100097655,1.0,1.0064352575342528,-0.0780623749939826,1.0,-0.0780623749939826,1.0242870527230201,1.0,-0.0780623749939826,0.5327054473460874,-1.0,0.0780623749939826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0780623749939826,1
2024-01-29,460.5599975585938,465.1099853515625,459.0799865722656,463.6900024414062,463.6900024414062,202600.0,0.6206227790022669,0.4967497893262052,0.7551145916951483,1.299683499776256,2.1785560397830066,463.0019958496094,461.8459991455078,449.1960001627604,435.01983337402345,400.5103009033203,462.45456211457935,459.8392593789959,449.1062727342836,431.5147307981059,412.0418010351388,458.63106202192574,451.2821932874109,7.348868734514838,6.805089732466316,0.3989747662824489,0.3989747662824489,0.3989747662824489,0.3989747662824489,-0.3989747662824489,0.3989747662824489,0.3989747662824489,0.3989747662824489,0.3989747662824489,6.19000244140625,7.470498657226557,465.1099853515625,447.9913900756837,449.47398986816415,450.9565896606446,1.0,1.0025029917033825,0.6206227790022669,1.0,0.6206227790022669,1.0238985453918665,1.0,0.6206227790022669,0.6578468947488582,-1.0,-0.6206227790022669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6206227790022669,1
2024-01-30,465.1600036621094,470.5199890136719,464.3299865722656,465.5400085449219,465.5400085449219,257800.0,0.3989747662824489,0.5400701829290624,0.7394074740339258,1.297612772945661,2.177193846515998,462.8659973144531,463.0899993896484,449.58033345540366,437.2468332926432,401.6599011230469,463.4830442580269,460.87575922734607,450.1665137543248,432.6303136750507,413.101171480877,459.6939768716175,452.3383277509303,7.35564912068719,6.915201610110491,1.7399162166175195,-1.7399162166175195,-1.7399162166175195,-1.7399162166175195,1.7399162166175195,-1.7399162166175195,-1.7399162166175195,-1.7399162166175195,-1.7399162166175195,7.339996337890625,7.130998229980463,470.5199890136719,448.67488830566407,450.1689880371094,451.6630877685547,0.0,0.9995162882474453,0.3989747662824489,-1.0,0.3989747662824489,1.023789520423693,1.0,0.3989747662824489,0.7304094182097525,-1.0,-0.3989747662824489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989747662824489,1
2024-01-31,462.5499877929688,464.260009765625,456.9200134277344,457.4400024414062,457.4400024414062,369600.0,-1.7399162166175195,0.9291384619909014,0.9755861976879016,1.1482177908285838,2.192559061826848,461.7380004882813,463.3959991455078,450.0143330891927,439.2443333943685,402.6942010498047,461.46869698582,460.25107617535696,450.6357710889753,433.44374609361967,413.97916813356073,459.34721157466186,452.7162295798544,6.630981994807428,6.858357687049878,-2.0920792394942844,2.0920792394942844,2.0920792394942844,2.0920792394942844,-2.0920792394942844,2.0920792394942844,2.0920792394942844,2.0920792394942844,-2.0920792394942844,10.3699951171875,7.14399719238281,464.260009765625,454.8317929077148,456.25799255371095,457.684192199707,1.0,0.9964220695468156,-1.7399162166175195,-1.0,1.7399162166175195,1.0213371989159805,1.0,-1.7399162166175195,0.9523899212523923,-1.0,1.7399162166175195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7399162166175195,1
2024-02-01,457.5899963378906,467.010009765625,456.6400146484375,467.010009765625,467.010009765625,311700.0,2.0920792394942844,1.3802010917350929,1.0132526953709593,1.0652912764889138,1.2137304450033934,462.902001953125,463.7880004882812,450.5920003255208,440.5826670328776,403.8228012084961,463.31580124575504,461.4799731917693,451.6921735842431,434.54427932876735,415.0292838094432,460.5261036040408,453.7750281121338,6.751075491907045,6.836901248021312,-0.6166901827774243,0.6166901827774243,0.6166901827774243,0.6166901827774243,-0.6166901827774243,0.6166901827774243,0.6166901827774243,0.6166901827774243,-0.6166901827774243,9.470001220703123,7.322496032714841,467.010009765625,448.5432159423828,449.9720153808594,451.400814819336,1.0,0.9980896475669413,-2.0920792394942844,-1.0,-2.0920792394942844,1.0216691813140322,1.0,2.0920792394942844,1.3621489466946752,1.0,-2.0920792394942844,1.0,0.0,0.0,0.95583415,0.95583415,0.021773882,0.021773882,2.0920792394942844,-1
2024-02-02,467.4800109863281,471.760009765625,462.2900085449219,469.8900146484375,469.8900146484375,453600.0,0.6166901827774243,1.3727688249365215,1.0233273291236673,1.0535560068616046,1.2042652361379154,464.71400756835936,464.28900146484375,451.2390004475912,441.8713338216146,405.0175012207032,465.5072057133159,463.0090716384362,452.8662278464492,435.7031558966253,416.11563491516586,461.9667053031788,454.9687308185266,6.997974484652161,6.869115895347482,-0.021282874800063,-0.021282874800063,-0.021282874800063,-0.021282874800063,0.021282874800063,-0.021282874800063,-0.021282874800063,-0.021282874800063,-0.021282874800063,6.790008544921932,7.3844970703125,471.760009765625,450.9005184936523,452.3650177001953,453.8295169067383,0.0,1.0009153912803765,-0.6166901827774243,1.0,-0.6166901827774243,1.022396997542122,1.0,0.6166901827774243,1.3414757779527893,1.0,0.6166901827774243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6166901827774243,1
2024-02-05,469.8900146484375,471.3200073242188,464.5299987792969,469.7900085449219,469.7900085449219,417000.0,-0.021282874800063,1.376717822564871,1.0045401844800992,1.045377908180968,1.1970528857484646,465.9340087890625,464.468002319336,452.1456675211588,443.0696670532226,406.2127014160157,466.9348066571846,464.2419692577973,453.9580846657055,436.82075762279896,417.1784937989234,463.17029041729313,456.0666032427041,7.103687174589084,6.916030151195804,-1.7220452097199312,-1.7220452097199312,-1.7220452097199312,-1.7220452097199312,1.7220452097199312,-1.7220452097199312,-1.7220452097199312,-1.7220452097199312,-1.7220452097199312,35.029998779296875,8.629496765136718,471.3200073242188,455.5141162109375,456.991015625,458.4679150390625,0.0,1.00315631316346,-0.021282874800063,1.0,-0.021282874800063,1.0226538196795523,1.0,-0.021282874800063,1.370495520074583,1.0,-0.021282874800063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021282874800063,1
2024-02-06,433.1300048828125,466.0299987792969,431.0,461.7000122070312,461.7000122070312,1171600.0,-1.7220452097199312,1.6302101984242658,1.1468452923925008,1.0519292574278356,1.2225119797384691,465.1660095214844,464.0160034179688,452.75766805013023,444.0790003458659,407.2978015136719,465.18987517380015,463.77979524856704,454.4575638619201,437.63647088785575,418.0601080248265,462.9440937695605,456.4838927956171,6.460200973943415,6.824864315745327,-2.544942536135601,-2.544942536135601,-2.544942536135601,-2.544942536135601,2.544942536135601,-2.544942536135601,-2.544942536135601,-2.544942536135601,2.544942536135601,10.600006103515623,8.889997863769533,466.0299987792969,452.335114440918,454.0610137939454,455.7869131469727,0.0,1.0024783759504943,-1.7220452097199312,1.0,-1.7220452097199312,1.0205128754100337,1.0,-1.7220452097199312,1.4214735058321506,1.0,-1.7220452097199312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7220452097199312,1
2024-02-07,458.9700012207031,458.9700012207031,448.3699951171875,449.9500122070312,449.9500122070312,1064800.0,-2.544942536135601,1.8507270663194253,1.381137523660133,1.228793975434757,1.2742305165408567,463.6680114746094,462.7030059814453,452.8730021158854,444.8890004475912,408.2321017456055,460.1099208515439,461.2652892410151,454.1667540777338,438.0401935540583,418.6915912759592,460.9450042984022,455.9999016409071,4.945102657495113,6.448911984095284,1.3845939103749727,1.3845939103749727,1.3845939103749727,1.3845939103749727,-1.3845939103749727,-1.3845939103749727,1.3845939103749727,1.3845939103749727,-1.3845939103749727,7.260009765625,9.008999633789063,458.9700012207031,446.4720034790039,448.2500030517578,450.0280026245117,1.0,1.0020855829348183,2.544942536135601,1.0,-2.544942536135601,1.0156297991861958,1.0,-2.544942536135601,1.3400020161749278,1.0,-2.544942536135601,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.544942536135601,1
2024-02-08,453.2999877929688,456.4800109863281,449.2200012207031,456.1799926757812,456.1799926757812,474800.0,1.3845939103749727,1.635081861872419,1.475576019408772,1.2438978790101165,1.24599186106486,461.5020080566407,462.2020050048829,453.19666849772136,445.6315002441406,409.2925015258789,458.7999447929564,460.340689865518,454.2966404388982,438.63494106624586,419.4339358581339,460.21192558722976,456.0132417175644,4.198683869665388,5.998866361209306,-1.6090132087637183,1.6090132087637183,1.6090132087637183,1.6090132087637183,-1.6090132087637183,-1.6090132087637183,1.6090132087637183,1.6090132087637183,-1.6090132087637183,8.42999267578125,8.980999755859376,456.4800109863281,439.1502020263672,440.952001953125,442.7538018798828,1.0,0.9984855172832173,-1.3845939103749727,-1.0,1.3845939103749727,1.0133041913336198,1.0,1.3845939103749727,1.1080973398629488,1.0,1.3845939103749727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3845939103749727,1
2024-02-09,458.7999877929688,465.0199890136719,456.5899963378906,463.5199890136719,463.5199890136719,342800.0,1.6090132087637183,1.844818301588465,1.5715978836076794,1.2803011576923884,1.2579215176485736,460.2280029296875,462.47100524902345,453.75966796875,446.44850006103513,410.40940155029296,460.3732928665282,460.9187442560914,454.8916951856578,439.45084427763686,420.3069270097287,460.72085842206695,456.5692970728316,4.151561349235351,5.629405358814515,2.7075397157464502,-2.7075397157464502,-2.7075397157464502,-2.7075397157464502,2.7075397157464502,2.7075397157464502,-2.7075397157464502,-2.7075397157464502,2.7075397157464502,13.730010986328123,9.090499877929688,465.0199890136719,436.7218115234375,438.51801147460935,440.31421142578125,0.0,0.9951499611999931,-1.6090132087637183,-1.0,-1.6090132087637183,1.0132494154855338,1.0,1.6090132087637183,1.173848807529312,1.0,1.6090132087637183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6090132087637183,1
