Date_APH_L01d,Open_APH_L01d,High_APH_L01d,Low_APH_L01d,Close_APH_L01d,Adj Close_APH_L01d,Volume_APH_L01d,Daily_Return_APH_L01d,Vol5_APH_L01d,Vol10_APH_L01d,Vol20_APH_L01d,Vol60_APH_L01d,SMA5_APH_L01d,SMA10_APH_L01d,SMA30_APH_L01d,SMA60_APH_L01d,SMA100_APH_L01d,EMA5_APH_L01d,EMA10_APH_L01d,EMA30_APH_L01d,EMA60_APH_L01d,EMA100_APH_L01d,Short12_APH_L01d,Long26_APH_L01d,MACD_APH_L01d,SIGNAL9_APH_L01d,Ret5/10_APH_L01d,Ret10/30_APH_L01d,Ret30/60_APH_L01d,Ret30/100_APH_L01d,Emaret5/10_APH_L01d,Emaret10/30_APH_L01d,Emaret30/60_APH_L01d,Emaret30/100_APH_L01d,RetMACD_APH_L01d,DayRange_APH_L01d,average20r_APH_L01d,PRVHI_APH_L01d,HitLevel_APH_L01d,hitlevel_2_APH_L01d,hitlevel_1.8_APH_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,81.06999969482422,81.4000015258789,78.73999786376953,78.91000366210938,78.91000366210938,3687000.0,-2.205971899169834,1.459131827901502,1.3853001999289336,1.3518299392085749,1.8075791562678647,80.31000213623047,79.27700119018554,78.25200068155924,77.70200017293294,75.23380012512207,79.76447718190393,79.28105357119425,78.32476280606099,77.26534051754285,76.13476479647227,79.10446599192264,78.45825099164888,0.6462150002737559,0.34199664903565596,-1.9389257859407216,-1.9389257859407216,-1.9389257859407216,-1.9389257859407216,1.9389257859407216,-1.9389257859407216,-1.9389257859407216,-1.9389257859407216,-1.9389257859407216,1.8299942016601562,1.3920001983642578,81.4000015258789,78.49010055541993,78.77100067138672,79.05190078735352,0.0,1.013030272721426,1.0060975931692882,1.0247592243296177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.205971899169834,1,-2.205971899169834,1,-2.205971899169834,-1,-2.205971899169834,1
2023-01-19,78.41000366210938,78.62999725341797,76.80000305175781,77.37999725341797,77.37999725341797,2686400.0,-1.9389257859407216,1.2122079314428897,1.4887502474587295,1.3294718512512635,1.7777248878348948,79.6500015258789,79.26200103759766,78.18200047810872,77.79916674296061,75.22390007019042,78.96965053907527,78.9354069679622,78.26381018976144,77.26909975478466,76.15942286492663,78.83916310907576,78.37838034437252,0.4607827647032394,0.36575387216917266,0.8917064692397256,0.8917064692397256,0.8917064692397256,0.8917064692397256,-0.8917064692397256,0.8917064692397256,0.8917064692397256,0.8917064692397256,0.8917064692397256,1.0699996948242188,1.4000003814697266,78.62999725341797,78.33760108947754,78.61600112915039,78.89440116882324,1.0,1.0048951639272543,1.0004338176292291,1.119805768025519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9389257859407216,1,-1.9389257859407216,-1,1.9389257859407216,1,-1.9389257859407216,-1
2023-01-20,77.69999694824219,78.08999633789062,77.0199966430664,78.06999969482422,78.06999969482422,2941500.0,0.8917064692397256,1.373350104152262,1.4624279477208004,1.340101546024808,1.7803246376916844,79.08400115966796,79.39900131225586,78.17533391316732,77.90633341471354,75.24990005493164,78.66976692432493,78.77806019102802,78.25130628686227,77.29535876921219,76.19725606947905,78.72083027611397,78.35553733329486,0.36529294281911007,0.3656616862991602,-1.0759625599701979,1.0759625599701979,1.0759625599701979,1.0759625599701979,-1.0759625599701979,-1.0759625599701979,1.0759625599701979,1.0759625599701979,-1.0759625599701979,1.7899932861328125,1.439999771118164,78.08999633789062,75.54999641418458,75.82999649047852,76.10999656677247,1.0,0.9960326937696724,0.9986253372266277,1.0912814421107517,0.0,0.0,1.0,0.002631801,0.002631801,0.9929692149162292,0.9929692149162292,0.8917064692397256,1,-0.8917064692397256,-1,0.8917064692397256,1,-0.8917064692397256,1
2023-01-23,78.1500015258789,79.58999633789062,77.80000305175781,78.91000366210938,78.91000366210938,2371800.0,1.0759625599701979,1.5893467668016437,1.2817172624903945,1.350668274840039,1.7750984167978519,78.79200134277343,79.43300170898438,78.20366744995117,78.00900014241536,75.29140007019043,78.74984583691975,78.80204991304281,78.29380289171694,77.34829794602848,76.25097384359054,78.74993387395942,78.39660891320705,0.3533249607523743,0.363194341189803,-0.671649670130946,0.671649670130946,0.671649670130946,0.671649670130946,-0.671649670130946,-0.671649670130946,0.671649670130946,0.671649670130946,-0.671649670130946,2.0,1.46199951171875,79.58999633789062,74.92199684143067,75.20999679565429,75.49799674987793,1.0,0.9919303016073929,0.999337528957931,0.9489504465055935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0759625599701979,1,-1.0759625599701979,1,1.0759625599701979,1,1.0759625599701979,-1
2023-01-24,78.80000305175781,79.97000122070312,77.97000122070312,79.44000244140625,79.44000244140625,2484400.0,0.671649670130946,1.6260643240631014,1.280150765730966,1.330521358369434,1.7754089894634901,78.54200134277343,79.46500167846679,78.20000076293945,78.11316680908203,75.34410011291504,78.97989803841526,78.91804128183615,78.36775124976141,77.41687842128677,76.3141229247354,78.85609826895124,78.47389732270328,0.38220094624796275,0.366995662201435,0.10070723639981713,-0.10070723639981713,-0.10070723639981713,-0.10070723639981713,0.10070723639981713,-0.10070723639981713,-0.10070723639981713,-0.10070723639981713,-0.10070723639981713,5.019996643066406,1.655499267578125,79.97000122070312,76.37359741210938,76.66599731445312,76.95839721679687,0.0,0.9883848195281235,1.000783810084163,0.9621422141616746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671649670130946,1,0.671649670130946,1,0.671649670130946,1,-0.671649670130946,-1
2023-01-25,74.93000030517578,79.5199966430664,74.5,79.36000061035156,79.36000061035156,3880500.0,-0.10070723639981713,1.2350708183883499,1.2792382192503735,1.3264891237218592,1.7725346961371846,78.63200073242187,79.47100143432617,78.22833404541015,78.20433349609375,75.40240013122559,79.10659889572736,78.99839752338441,78.43176733754142,77.48058734551839,76.37443733435155,78.93362170608975,78.53953460326981,0.3940871028199382,0.37241395032513563,1.2222797545903747,-1.2222797545903747,-1.2222797545903747,-1.2222797545903747,1.2222797545903747,-1.2222797545903747,-1.2222797545903747,-1.2222797545903747,-1.2222797545903747,1.8199996948242188,1.6759994506835938,79.5199966430664,76.32790283203126,76.65900268554688,76.9901025390625,0.0,0.9894426811445476,1.0013696654075916,0.9643789733164873,0.0,0.0,1.0,0.00115768,0.00115768,0.9975064396858216,0.9975064396858216,-0.10070723639981713,1,-0.10070723639981713,-1,-0.10070723639981713,1,0.10070723639981713,1
2023-01-26,79.52999877929688,79.68000030517578,77.86000061035156,78.38999938964844,78.38999938964844,2917300.0,-1.2222797545903747,0.9435985706050429,1.1740087822077536,1.3601481855812088,1.7268535502651339,78.83400115966796,79.24200134277343,78.1683339436849,78.23700014750163,75.45180015563965,78.86773239370106,78.88777968088696,78.42907263122575,77.51040413385051,76.41434945425843,78.84998750356031,78.52845792077933,0.32152958278098254,0.362237076816305,-0.3316776862544568,0.3316776862544568,-0.3316776862544568,0.3316776862544568,-0.3316776862544568,-0.3316776862544568,0.3316776862544568,0.3316776862544568,-0.3316776862544568,2.2399978637695312,1.690499496459961,79.68000030517578,75.8327978515625,76.16799774169922,76.50319763183593,1.0,0.9948512130411673,0.9997458758851244,0.8631477030615489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2222797545903747,1,1.2222797545903747,1,-1.2222797545903747,1,-1.2222797545903747,1
2023-01-27,77.52999877929688,79.38999938964844,77.1500015258789,78.6500015258789,78.6500015258789,2594300.0,0.3316776862544568,0.8815511500141782,1.1772455377463558,1.271553640929796,1.7236415423619948,78.9500015258789,79.01700134277344,78.05766728719075,78.28400014241537,75.51250015258789,78.79515543776034,78.84454728906732,78.44332610830014,77.54776798276947,76.45861979231032,78.81922043007086,78.53746115078671,0.28175927928414524,0.3461415173098731,0.45772486124251166,-0.45772486124251166,0.45772486124251166,-0.45772486124251166,0.45772486124251166,0.45772486124251166,-0.45772486124251166,-0.45772486124251166,0.45772486124251166,0.970001220703125,1.6634994506835938,79.38999938964844,75.96090141296386,76.29900131225585,76.63710121154786,0.0,0.999152083529418,0.9993735539995443,0.9258323831981798,0.0,0.0,1.0,0.001480025,0.001480025,0.9974203109741212,0.9974203109741212,0.3316776862544568,1,0.3316776862544568,-1,0.3316776862544568,1,0.3316776862544568,1
2023-01-30,78.22000122070312,78.98999786376953,78.0199966430664,78.29000091552734,78.29000091552734,1714300.0,-0.45772486124251166,0.7338051223951829,1.171812930783357,1.1834435421225664,1.7181302747095484,78.8260009765625,78.80900115966797,77.94333394368489,78.30933354695638,75.56720016479493,78.62677059701602,78.74372067569641,78.43343416037932,77.57210348876154,76.49488476504729,78.73780204321801,78.51913076298972,0.21867128022829263,0.32064746989355697,1.8904019801148493,1.8904019801148493,-1.8904019801148493,1.8904019801148493,-1.8904019801148493,-1.8904019801148493,1.8904019801148493,1.8904019801148493,-1.8904019801148493,1.8000030517578125,1.7039993286132813,78.98999786376953,75.73030059814454,76.06300048828125,76.39570037841797,1.0,1.0002157090769377,0.9985148012098382,0.9901722296626424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.45772486124251166,1,0.45772486124251166,-1,-0.45772486124251166,1,-0.45772486124251166,1
2023-01-31,78.27999877929688,79.80000305175781,78.0,79.7699966430664,79.7699966430664,1992600.0,1.8904019801148493,1.1573990689315397,1.3463403625789958,1.2332708324711537,1.667181714037697,78.89199981689453,78.71700057983398,77.99733378092448,78.40500017801921,75.62240013122559,79.00784594569949,78.93031630612731,78.51966399797205,77.6441655593945,76.55973846560212,78.89660121242545,78.61178749484726,0.28481371757818863,0.31348071943048333,1.7174411485964527,1.7174411485964527,-1.7174411485964527,1.7174411485964527,-1.7174411485964527,1.7174411485964527,1.7174411485964527,1.7174411485964527,-1.7174411485964527,2.3000030517578125,1.7499996185302735,79.80000305175781,75.24119934082032,75.58199920654297,75.92279907226562,1.0,1.002223144120984,1.00098225426174,1.0916826435287375,0.0,0.0,1.0,0.001722242,0.001722242,0.9818252325057985,0.9818252325057985,1.8904019801148493,1,-1.8904019801148493,-1,1.8904019801148493,1,1.8904019801148493,1
2023-02-01,79.5,81.55000305175781,79.25,81.13999938964844,81.13999938964844,2294500.0,1.7174411485964527,1.3523711573682136,1.2334564997546942,1.2768185944559445,1.6795154503154501,79.24799957275391,78.94000015258788,78.11333363850912,78.51983350118002,75.68500015258789,79.71856376034914,79.33207686676751,78.68871789420923,77.75878306202577,76.65043670172184,79.24173939353668,78.79906245001771,0.44267694351896125,0.3393199642481789,1.1708121215038916,1.1708121215038916,-1.1708121215038916,1.1708121215038916,-1.1708121215038916,1.1708121215038916,1.1708121215038916,1.1708121215038916,1.1708121215038916,1.279998779296875,1.745999526977539,81.55000305175781,75.95000389099121,76.30000381469726,76.65000373840331,1.0,1.0039016901389748,1.0048717606905806,0.966038954249623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7174411485964527,1,-1.7174411485964527,-1,1.7174411485964527,1,1.7174411485964527,1
2023-02-02,81.80999755859375,82.5,81.22000122070312,82.08999633789062,82.08999633789062,2683800.0,1.1708121215038916,0.9854179982372605,0.975179845202872,1.2637474011958958,1.6511755513553024,79.98799896240234,79.41100006103515,78.31800028483073,78.61683349609375,75.746900100708,80.50904128619631,79.83351677060807,78.90815521315642,77.90079005467709,76.7581507539232,79.67993276959113,79.0428353306009,0.6370974389902386,0.39887545919659084,-0.5725345502198016,-0.5725345502198016,0.5725345502198016,-0.5725345502198016,0.5725345502198016,-0.5725345502198016,-0.5725345502198016,-0.5725345502198016,-0.5725345502198016,1.2999954223632812,1.7649993896484375,82.5,77.70880409240722,78.05800399780273,78.40720390319824,0.0,1.007265982054422,1.0084616655123595,0.7716572507132757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1708121215038916,1,-1.1708121215038916,1,1.1708121215038916,1,1.1708121215038916,1
2023-02-03,81.26000213623047,82.44999694824219,81.1500015258789,81.62000274658203,81.62000274658203,2912700.0,-0.5725345502198016,1.1854575441758526,1.0341410862682887,1.2401360097190306,1.6512387682083416,80.58199920654297,79.76600036621093,78.49766693115234,78.71316693623861,75.79910011291504,80.87936177299156,80.15833240260332,79.08311311853872,78.02273145441167,76.85442505080754,79.97840507374357,79.23373662067357,0.7446684530700054,0.4680340579712738,0.2205345492754459,0.2205345492754459,-0.2205345492754459,0.2205345492754459,-0.2205345492754459,0.2205345492754459,0.2205345492754459,0.2205345492754459,0.2205345492754459,1.339996337890625,1.745499038696289,82.44999694824219,78.61700134277343,78.97000122070312,79.32300109863282,1.0,1.0102299079380406,1.0089950645026744,0.8338932811914616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5725345502198016,1,-0.5725345502198016,-1,-0.5725345502198016,1,-0.5725345502198016,1
2023-02-06,80.98999786376953,82.0,80.66000366210938,81.80000305175781,81.80000305175781,2266800.0,0.2205345492754459,1.043000566708258,1.0117906857594143,1.1353787153360013,1.6512746846041102,81.28399963378907,80.05500030517578,78.66500040690104,78.81066703796387,75.8751001739502,81.18624219924698,80.45681797517686,79.25839634003673,78.14657642481646,76.95235728845012,80.258650916515,79.42383043038352,0.834820486131477,0.5413913436033144,-0.5501278249977383,-0.5501278249977383,0.5501278249977383,-0.5501278249977383,0.5501278249977383,-0.5501278249977383,-0.5501278249977383,-0.5501278249977383,-0.5501278249977383,1.7999954223632812,1.7464988708496094,82.0,78.60989906311035,78.95899887084961,79.30809867858886,0.0,1.015351937092352,1.0090660337113402,0.8911481887873751,0.0,0.0,1.0,0.004871157,0.004871157,0.9870144128799438,0.9870144128799438,0.2205345492754459,1,-0.2205345492754459,-1,0.2205345492754459,1,0.2205345492754459,1
2023-02-07,81.33999633789062,81.55999755859375,79.76000213623047,81.3499984741211,81.3499984741211,3271200.0,-0.5501278249977383,1.0259797986830006,1.0438952811373707,1.1412500850740757,1.631369372181694,81.6,80.24599990844726,78.84133377075196,78.92516695658365,75.94930015563965,81.24082762420502,80.61921442953036,79.39333841320347,78.2516066559412,77.03943929212677,80.4265505407621,79.56650954473444,0.8600409960276494,0.6051212740881815,-0.08604756747043692,-0.08604756747043692,0.08604756747043692,-0.08604756747043692,0.08604756747043692,-0.08604756747043692,-0.08604756747043692,-0.08604756747043692,-0.08604756747043692,1.32000732421875,1.7659992218017577,81.55999755859375,78.15770248413087,78.50700225830079,78.85630203247071,0.0,1.0168731163310012,1.0077104843934943,0.9146945921757492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5501278249977383,1,0.5501278249977383,1,-0.5501278249977383,1,-0.5501278249977383,1
2023-02-08,80.81999969482422,81.91000366210938,80.58999633789062,81.27999877929688,81.27999877929688,2612800.0,-0.08604756747043692,0.7159968392553657,1.043369526429945,1.1422141888788198,1.4294923052642357,81.62799987792968,80.4379997253418,79.02366714477539,78.96216697692871,76.03320014953613,81.25388467590231,80.73935703857882,79.5150584368224,78.35089820096925,77.12341076712025,80.55785026976746,79.69343467322055,0.8644155965469054,0.6569801385799263,-1.1811012535560976,-1.1811012535560976,-1.1811012535560976,-1.1811012535560976,1.1811012535560976,-1.1811012535560976,-1.1811012535560976,-1.1811012535560976,-1.1811012535560976,2.0699996948242188,1.8129993438720704,81.91000366210938,77.67479927062988,78.02799911499024,78.38119895935058,0.0,1.0147940047819586,1.0063726992162898,0.9134622355322873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08604756747043692,1,-0.08604756747043692,-1,-0.08604756747043692,1,-0.08604756747043692,-1
2023-02-09,82.02999877929688,82.08000183105469,80.01000213623047,80.31999969482422,80.31999969482422,2630100.0,-1.1811012535560976,0.5339297807902577,1.0370004652603397,1.111790339770253,1.4378781146938469,81.27400054931641,80.63099975585938,79.15600051879883,78.97883364359538,76.10910011291504,80.94258968220961,80.66311024880525,79.56699013088704,78.41545890568581,77.18670955776786,80.52125787362235,79.73984689704305,0.7814109765792949,0.6818663061798,-0.5727080256728366,-0.5727080256728366,-0.5727080256728366,-0.5727080256728366,0.5727080256728366,-0.5727080256728366,-0.5727080256728366,-0.5727080256728366,-0.5727080256728366,0.899993896484375,1.7864990234375,82.08000183105469,77.92140510559082,78.28400497436523,78.64660484313964,0.0,1.007974610204561,1.003464773829602,0.932730235337925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1811012535560976,1,1.1811012535560976,-1,-1.1811012535560976,1,1.1811012535560976,-1
2023-02-10,79.91000366210938,80.08999633789062,79.19000244140625,79.86000061035156,79.86000061035156,2169700.0,-0.5727080256728366,0.5339410506355631,1.0679003605418123,1.116279622501693,1.4357554879456722,80.92200012207032,80.75199966430664,79.3216672261556,78.99866701761881,76.1760001373291,80.58172665825694,80.51709031454095,79.58589403278798,78.4628209287896,77.23964601425466,80.41952598696531,79.74874717210294,0.6707788148623735,0.6796488079163148,1.565239156582192,1.565239156582192,1.565239156582192,1.565239156582192,-1.565239156582192,1.565239156582192,1.565239156582192,1.565239156582192,-1.565239156582192,1.2600021362304688,1.796499252319336,80.08999633789062,78.14970397949219,78.50700378417969,78.86430358886719,1.0,1.0021052166939566,1.000802765518022,0.9566602659542793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5727080256728366,1,0.5727080256728366,1,-0.5727080256728366,1,0.5727080256728366,1
