Date_KLAC_L01d,Open_KLAC_L01d,High_KLAC_L01d,Low_KLAC_L01d,Close_KLAC_L01d,Adj Close_KLAC_L01d,Volume_KLAC_L01d,Daily_Return_KLAC_L01d,Vol5_KLAC_L01d,Vol10_KLAC_L01d,Vol20_KLAC_L01d,Vol60_KLAC_L01d,SMA5_KLAC_L01d,SMA10_KLAC_L01d,SMA30_KLAC_L01d,SMA60_KLAC_L01d,SMA100_KLAC_L01d,EMA5_KLAC_L01d,EMA10_KLAC_L01d,EMA30_KLAC_L01d,EMA60_KLAC_L01d,EMA100_KLAC_L01d,Short12_KLAC_L01d,Long26_KLAC_L01d,MACD_KLAC_L01d,SIGNAL9_KLAC_L01d,Ret5/10_KLAC_L01d,Ret10/30_KLAC_L01d,Ret30/60_KLAC_L01d,Ret30/100_KLAC_L01d,Emaret5/10_KLAC_L01d,Emaret10/30_KLAC_L01d,Emaret30/60_KLAC_L01d,Emaret30/100_KLAC_L01d,RetMACD_KLAC_L01d,DayRange_KLAC_L01d,average20r_KLAC_L01d,PRVHI_KLAC_L01d,HitLevel_KLAC_L01d,hitlevel_2_KLAC_L01d,hitlevel_1.8_KLAC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-23,407.6000061035156,428.5599975585938,407.6000061035156,425.5799865722656,425.5799865722656,1459400.0,2.834355514257501,2.593149642879948,1.9445571652654778,2.626657299630961,2.5414757959257064,414.50800170898435,415.5399993896484,395.7450012207031,377.5951665242513,352.4758001708984,416.2618219981732,411.3932033934131,396.4342037851611,380.4073446872415,368.57573077386206,409.4894703635208,399.03082289957143,10.458647463949376,9.022083832863945,0.573328634055447,-0.573328634055447,-0.573328634055447,-0.573328634055447,0.573328634055447,-0.573328634055447,-0.573328634055447,-0.573328634055447,-0.573328634055447,8.829986572265682,11.409001159667977,428.5599975585938,388.50228363037115,390.8929840087891,393.2836843872071,0.0,0.9975164901521397,1.0118344653353553,0.7403162816628889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834355514257501,1,-2.834355514257501,1,-2.834355514257501,1,-2.834355514257501,1
2023-01-24,418.8399963378906,426.2799987792969,417.4500122070312,423.1400146484375,423.1400146484375,852700.0,-0.573328634055447,2.550224261344892,1.8431055770596922,2.2084704953281964,2.5458865692377985,415.9460021972656,417.0210021972656,396.65233459472654,379.54083353678385,353.2358001708984,418.55455288159465,413.52898725796297,398.1571593247274,381.80841583351025,369.65621164266554,411.5895540996618,400.816688955043,10.772865144618834,9.372240095214924,0.12289538054727678,-0.12289538054727678,-0.12289538054727678,-0.12289538054727678,0.12289538054727678,-0.12289538054727678,-0.12289538054727678,-0.12289538054727678,-0.12289538054727678,14.629974365234432,11.626499938964855,426.2799987792969,403.4601950073243,405.74199523925785,408.0237954711914,0.0,0.9974221921813629,1.0121528738697505,0.8345620106578748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.573328634055447,1,-0.573328634055447,-1,-0.573328634055447,1,-0.573328634055447,1
2023-01-25,412.75,423.0499877929688,408.4200134277344,422.6199951171875,422.6199951171875,1276300.0,-0.12289538054727678,2.5453367513852188,1.7612754691338708,2.2136957657668406,2.5472344998611764,417.4580017089844,417.6560028076172,397.6260009765625,381.43600006103514,354.0207000732422,419.90970029345897,415.181897777822,399.7354067952087,383.1465004001882,370.7049994342402,413.286545025435,402.43174867075743,10.854796354677546,9.668751347107449,-1.4528452792998938,1.4528452792998938,1.4528452792998938,1.4528452792998938,-1.4528452792998938,1.4528452792998938,1.4528452792998938,1.4528452792998938,1.4528452792998938,14.459991455078125,11.979498291015636,423.0499877929688,400.7016989135742,403.02699890136716,405.3522988891601,1.0,0.9995259230148692,1.011387304073086,0.7956267055169399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12289538054727678,1,0.12289538054727678,1,-0.12289538054727678,1,-0.12289538054727678,1
2023-01-26,424.010009765625,429.4599914550781,415.0,428.760009765625,428.760009765625,1646300.0,1.4528452792998938,1.6234965389514973,1.802504588407396,2.155419883572053,2.5080005727054737,422.7900024414063,418.61700439453125,398.55433451334636,383.22366689046225,354.9372003173828,422.85980345084766,417.65064541196796,401.60796182555816,384.6420252974156,371.8546035992181,415.6670780623873,404.3819902333402,11.285087829047086,9.992018643495378,-6.854653880734609,-6.854653880734609,-6.854653880734609,-6.854653880734609,6.854653880734609,-6.854653880734609,-6.854653880734609,-6.854653880734609,-6.854653880734609,15.220001220703125,12.282498168945327,429.4599914550781,396.6950915527344,399.09099121093755,401.48689086914067,0.0,1.0099685344911171,1.0124725248149478,0.8362661039482522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4528452792998938,1,1.4528452792998938,1,1.4528452792998938,1,1.4528452792998938,-1
2023-01-27,405.0,410.510009765625,395.2900085449219,399.3699951171875,399.3699951171875,2385500.0,-6.854653880734609,3.719680825141692,2.8839928837128146,2.7296005712844016,2.66990017464717,419.8940002441406,416.6470031738281,398.232334391276,384.6056666056315,355.5784002685547,415.0298673396277,414.32689081291693,401.46357687663107,385.12490955380156,372.3994628371977,413.15983453235657,404.0107313358474,9.149103196509145,9.823435554098133,-2.9271108456648323,-2.9271108456648323,-2.9271108456648323,-2.9271108456648323,2.9271108456648323,-2.9271108456648323,-2.9271108456648323,-2.9271108456648323,2.9271108456648323,9.570007324218693,12.329998779296886,410.510009765625,402.4384954833984,404.8949951171875,407.35149475097654,0.0,1.0077931607465753,1.00169667125716,1.0565622362673248,0.0,1.0,1.0,0.002001289,0.001595797,0.9982293248176576,0.5014292754088288,-6.854653880734609,1,-6.854653880734609,-1,-6.854653880734609,-1,6.854653880734609,1
2023-01-30,395.2799987792969,396.6900024414062,387.1199951171875,387.6799926757812,387.6799926757812,1446000.0,-2.9271108456648323,3.2294807333915543,2.9736095145416686,2.7429624156514483,2.70068049009996,412.3140014648437,413.41100158691404,397.6146677652995,385.71399993896483,356.14940032958987,405.91324245167885,409.48200024252856,400.57431337980205,385.20868277091563,372.70204758647657,409.2398588621142,402.80104699065737,6.438811871456835,9.146510817569874,-1.2381392904537152,1.2381392904537152,1.2381392904537152,1.2381392904537152,-1.2381392904537152,-1.2381392904537152,1.2381392904537152,1.2381392904537152,-1.2381392904537152,5.190002441406307,12.229498291015641,396.6900024414062,383.3840124511718,385.8500122070312,388.3160119628906,1.0,0.9973464660643782,0.9912847016749552,1.084086860823954,0.0,0.0,1.0,0.001587771,0.001587771,0.9978049397468568,0.9978049397468568,-2.9271108456648323,1,2.9271108456648323,-1,2.9271108456648323,-1,-2.9271108456648323,1
2023-01-31,387.989990234375,393.0599975585938,387.8699951171875,392.4800109863281,392.4800109863281,1113300.0,1.2381392904537152,3.4930533333678193,3.0373497122116353,2.745212330378089,2.672472778020657,406.1820007324219,411.0640014648437,397.87233479817706,387.04833323160807,356.6960003662109,401.4354986298953,406.3907294686739,400.0521003221586,385.44708697469963,373.0936904260776,406.6614207273779,402.0365258051515,4.624894922226417,8.242187638501184,-4.405314294578441,4.405314294578441,4.405314294578441,4.405314294578441,-4.405314294578441,-4.405314294578441,4.405314294578441,4.405314294578441,-4.405314294578441,23.230010986328125,12.78299865722658,393.0599975585938,369.7851062011718,372.23100585937493,374.67690551757806,1.0,0.9881235021431587,0.9878067325865006,1.106417044175709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2381392904537152,1,-1.2381392904537152,-1,-1.2381392904537152,1,1.2381392904537152,1
2023-02-01,392.5499877929688,414.010009765625,390.7799987792969,409.7699890136719,409.7699890136719,1727800.0,4.405314294578441,4.392108112580427,3.4191441138024152,2.8964821507857716,2.721575352669531,403.61199951171875,410.5350006103516,398.6800008138021,388.6371663411458,357.2828002929688,404.21366209115416,407.0051402950371,400.6790608829014,386.2445591726987,373.8199537644458,407.1396620021924,402.60937493170854,4.530287070483837,7.499807524897714,-1.0957417264160154,1.0957417264160154,1.0957417264160154,1.0957417264160154,-1.0957417264160154,-1.0957417264160154,1.0957417264160154,1.0957417264160154,-1.0957417264160154,8.330017089843693,12.645498657226577,414.010009765625,364.9374005126953,367.49400024414064,370.05059997558595,1.0,0.9831366361252019,0.9931414178163465,1.180447154792531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.405314294578441,1,-4.405314294578441,1,4.405314294578441,1,4.405314294578441,1
2023-02-02,414.0,416.9400024414062,408.6099853515625,414.260009765625,414.260009765625,1343100.0,1.0957417264160154,4.354401361441974,3.257766077956583,2.8977084984018426,2.675839354816839,400.7119995117188,411.7510009765625,399.7000010172526,390.07433319091797,357.83870025634764,407.56244464931115,408.32420747150763,401.55525113339974,387.1630985364012,374.620746952588,408.23510011964356,403.47238491940607,4.762715200237494,6.952389059965671,1.4459567930155957,-1.4459567930155957,-1.4459567930155957,-1.4459567930155957,1.4459567930155957,1.4459567930155957,-1.4459567930155957,-1.4459567930155957,1.4459567930155957,15.550018310546875,13.039498901367201,416.9400024414062,386.1899127197265,388.71901245117186,391.24811218261715,0.0,0.9731901041195717,0.9981344167006075,1.1242559697613894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0957417264160154,1,1.0957417264160154,-1,1.0957417264160154,1,1.0957417264160154,-1
2023-02-03,409.0899963378906,421.7900085449219,406.239990234375,408.2699890136719,408.2699890136719,1080500.0,-1.4459567930155957,2.8142267936726735,3.165667592021202,2.885082526128598,2.668303908263629,402.49199829101565,411.1929992675781,400.44533386230466,391.2593327840169,358.34670013427734,407.79829277076476,408.3143495700829,401.9884600289012,387.85512773237724,375.2870685775599,408.24046764180173,403.8277630004628,4.412704641338905,6.444452176240318,0.6564265676876642,-0.6564265676876642,-0.6564265676876642,-0.6564265676876642,0.6564265676876642,0.6564265676876642,-0.6564265676876642,-0.6564265676876642,0.6564265676876642,11.100006103515568,12.591999816894539,421.7900085449219,388.25310485839833,390.8610046386718,393.4689044189452,0.0,0.9788396179116357,0.9987361286717904,1.0972537400062217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4459567930155957,1,1.4459567930155957,1,-1.4459567930155957,1,1.4459567930155957,1
2023-02-06,404.3699951171875,413.1700134277344,402.0700073242188,405.5899963378906,405.5899963378906,855500.0,-0.6564265676876642,2.2562199992637857,2.9952777748922275,2.5262572718643566,2.667346645013726,406.0739990234375,409.1940002441406,400.73900044759114,392.31699930826824,358.99580017089846,407.0621939598068,407.8190126187752,402.22081721012637,388.43659883419735,375.88712655301197,407.83270282581543,403.95829880323527,3.8744040225801655,5.930442545508288,-2.7712690983165036,2.7712690983165036,2.7712690983165036,2.7712690983165036,-2.7712690983165036,-2.7712690983165036,2.7712690983165036,2.7712690983165036,-2.7712690983165036,15.389984130859375,12.521998596191414,413.1700134277344,394.0876089477539,396.6060089111328,399.1244088745117,1.0,0.9923752517904916,0.9981442290929288,1.185658249558145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6564265676876642,1,-0.6564265676876642,1,-0.6564265676876642,1,-0.6564265676876642,1
2023-02-07,406.9299926757812,418.5199890136719,403.1300048828125,416.8299865722656,416.8299865722656,1435300.0,2.7712690983165036,2.4080815499803054,3.160752979143423,2.530051982375349,2.676721104722802,410.943994140625,408.56299743652346,402.1716664632161,393.6388326009115,359.6980001831055,410.31812483062646,409.45737151940983,403.1633442657483,389.36752957970776,376.69787625636354,409.2169003252693,404.9117571564968,4.305143168772531,5.605382670161136,-2.948439033479431,-2.948439033479431,-2.948439033479431,-2.948439033479431,2.948439033479431,-2.948439033479431,-2.948439033479431,-2.948439033479431,2.948439033479431,12.07000732421875,12.607498168945323,418.5199890136719,385.62161651611325,388.1260162353515,390.6304159545898,0.0,1.005827734569799,1.0021021805225354,1.249283809645657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7712690983165036,1,2.7712690983165036,-1,2.7712690983165036,1,2.7712690983165036,-1
2023-02-08,412.9800109863281,415.7200012207031,403.6499938964844,404.5400085449219,404.5400085449219,937700.0,-2.948439033479431,2.2257178617290854,3.2863899689462084,2.58179463302061,2.454472677645656,409.897998046875,406.7549987792969,403.0766662597656,394.24366607666013,360.36980041503904,408.39208606872495,408.56330552404836,403.25216131601763,389.86498790643606,377.2492056086122,408.49737851290814,404.88422022230606,3.6131582906020867,5.206937794249327,-0.19775999744115236,-0.19775999744115236,-0.19775999744115236,-0.19775999744115236,0.19775999744115236,0.19775999744115236,-0.19775999744115236,-0.19775999744115236,0.19775999744115236,14.410003662109375,12.915998840332042,415.7200012207031,390.7834930419922,393.30499267578125,395.8264923095703,0.0,1.007727008339198,0.9995809230711412,1.2729091334043274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.948439033479431,1,2.948439033479431,-1,-2.948439033479431,1,2.948439033479431,-1
2023-02-09,411.3800048828125,414.239990234375,399.8299865722656,403.739990234375,403.739990234375,1231800.0,-0.19775999744115236,2.1039608374095105,3.2245895713998873,2.574893309139608,2.4217244590728337,407.793994140625,404.25299682617185,404.1646657307943,394.6358327229818,361.05190032958984,406.841387457275,407.6863391077441,403.28363414946006,390.3199060155488,377.7737756012016,407.76547262390307,404.79946244542225,2.966010178480815,4.7587522710956245,-1.9963337181226213,-1.9963337181226213,-1.9963337181226213,-1.9963337181226213,1.9963337181226213,1.9963337181226213,-1.9963337181226213,-1.9963337181226213,1.9963337181226213,9.779998779296875,12.643998718261733,414.239990234375,387.3048037719726,389.88800354003905,392.47120330810543,0.0,1.008759359466111,0.997927446741732,1.252319682510408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19775999744115236,1,0.19775999744115236,-1,-0.19775999744115236,1,0.19775999744115236,-1
2023-02-10,398.9599914550781,400.6700134277344,390.8900146484375,395.6799926757812,395.6799926757812,910500.0,-1.9963337181226213,2.179173966619009,2.4400367400782312,2.6071471404430486,2.43549537595561,405.2759948730469,403.8839965820313,405.0953318277995,394.93199920654297,361.6652001953125,403.1209225301104,405.5033670292054,402.79307663502914,390.49564656178586,378.12835415713386,405.9061680164997,404.12394616618957,1.7822218503101226,4.163446186938525,1.7741659070950753,-1.7741659070950753,1.7741659070950753,1.7741659070950753,-1.7741659070950753,-1.7741659070950753,1.7741659070950753,1.7741659070950753,-1.7741659070950753,10.839996337890682,12.750999450683608,400.6700134277344,386.4231930541992,388.9519927978515,391.4807925415039,1.0,1.0034465299511637,0.9941247232629677,0.9359029654396801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9963337181226213,1,1.9963337181226213,-1,-1.9963337181226213,1,1.9963337181226213,-1
