Date_NXPI_L01d,Open_NXPI_L01d,High_NXPI_L01d,Low_NXPI_L01d,Close_NXPI_L01d,Adj Close_NXPI_L01d,Volume_NXPI_L01d,Daily_Return_NXPI_L01d,Vol5_NXPI_L01d,Vol10_NXPI_L01d,Vol20_NXPI_L01d,Vol60_NXPI_L01d,SMA5_NXPI_L01d,SMA10_NXPI_L01d,SMA30_NXPI_L01d,SMA60_NXPI_L01d,SMA100_NXPI_L01d,EMA5_NXPI_L01d,EMA10_NXPI_L01d,EMA30_NXPI_L01d,EMA60_NXPI_L01d,EMA100_NXPI_L01d,Short12_NXPI_L01d,Long26_NXPI_L01d,MACD_NXPI_L01d,SIGNAL9_NXPI_L01d,Ret5/10_NXPI_L01d,Ret10/30_NXPI_L01d,Ret30/60_NXPI_L01d,Ret30/100_NXPI_L01d,Emaret5/10_NXPI_L01d,Emaret10/30_NXPI_L01d,Emaret30/60_NXPI_L01d,Emaret30/100_NXPI_L01d,RetMACD_NXPI_L01d,DayRange_NXPI_L01d,average20r_NXPI_L01d,PRVHI_NXPI_L01d,HitLevel_NXPI_L01d,hitlevel_2_NXPI_L01d,hitlevel_1.8_NXPI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,172.4199981689453,175.3000030517578,170.5399932861328,170.6799926757812,170.6799926757812,1565800.0,0.20547809602776337,0.9350097599853852,1.9287828475873283,2.2391760022505185,2.8867556905083758,170.3540008544922,164.99100189208986,163.64666697184245,162.29983393351236,159.8022004699707,169.31335563798768,166.55238336057178,163.86608973775736,162.91791359664185,163.54983850116733,165.84891691243485,164.07910410170396,1.7698128107308833,0.09103326835543779,-3.327860862151983,-3.327860862151983,-3.327860862151983,-3.327860862151983,3.327860862151983,-3.327860862151983,-3.327860862151983,-3.327860862151983,-3.327860862151983,4.399993896484318,4.49899902343749,175.3000030517578,160.72819992065433,161.64199981689458,162.5557997131348,0.0,1.0325047966307275,1.0165772006482707,0.8613806353983676,0.0,0.0,1.0,0.008538801,0.008538801,0.9879183173179626,0.9879183173179626,0.20547809602776337,1,0.20547809602776337,-1,0.20547809602776337,-1,0.20547809602776337,1
2023-01-19,168.8000030517578,169.2599945068359,164.8600006103516,165.0,165.0,2163200.0,-3.327860862151983,1.7744168087307695,2.322455524745793,2.3214166929659226,2.875236682819311,169.60800170898438,165.69500122070312,163.53433380126953,162.62900060017904,159.66200042724608,167.87557042532512,166.2701318404678,163.93924523854724,162.9861787246208,163.57855457045113,165.7183143105218,164.14731861268885,1.5709956978329558,0.38702575425094143,2.1212121212121215,2.1212121212121215,2.1212121212121215,2.1212121212121215,-2.1212121212121215,2.1212121212121215,2.1212121212121215,2.1212121212121215,2.1212121212121215,4.419998168945284,4.511998748779289,169.2599945068359,165.40220520019534,166.30200500488283,167.20180480957032,1.0,1.023615682183853,1.0096556042091656,1.0004474990565109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.327860862151983,1,3.327860862151983,-1,3.327860862151983,-1,-3.327860862151983,1
2023-01-20,166.5500030517578,168.6799926757812,164.2599945068359,168.5,168.5,2322300.0,2.1212121212121215,2.0671814883477,2.057853604709335,2.3557362805768123,2.8845985602874062,169.26600036621093,167.19400177001955,163.71500040690105,163.02166722615559,159.66580047607422,168.08371361688341,166.67556241492818,164.23348748122163,163.16695975004305,163.6760089353927,166.14626595505692,164.4697394561934,1.6765264988635238,0.644925903173458,2.688426575250388,2.688426575250388,2.688426575250388,2.688426575250388,-2.688426575250388,2.688426575250388,2.688426575250388,2.688426575250388,2.688426575250388,7.240005493164091,4.68249893188476,168.6799926757812,159.33359725952147,160.23599700927733,161.13839675903318,1.0,1.0123927806874404,1.0084484562796898,0.8735500750557107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1212121212121215,-1,-2.1212121212121215,-1,-2.1212121212121215,-1,2.1212121212121215,-1
2023-01-23,169.2299957275391,175.75,168.5099945068359,173.0299987792969,173.0299987792969,3386200.0,2.688426575250388,2.421857439827823,1.878473798114432,2.367399037565699,2.885523631244342,169.50799865722655,168.53400115966798,164.01766713460287,163.42650044759114,159.73730041503907,169.73247533768793,167.83091448117705,164.80100433916198,163.49033807887102,163.86123645705416,167.20530177417075,165.10383273938626,2.101469034784486,0.9362345294956638,0.0809104725400715,0.0809104725400715,0.0809104725400715,0.0809104725400715,-0.0809104725400715,0.0809104725400715,0.0809104725400715,0.0809104725400715,0.0809104725400715,4.769989013671818,4.568498992919915,175.75,158.37849502563472,159.31499481201166,160.25149459838863,1.0,1.0057792344028895,1.0113302180494532,0.7934757800890174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.688426575250388,1,-2.688426575250388,-1,-2.688426575250388,-1,-2.688426575250388,-1
2023-01-24,170.9499969482422,174.2599945068359,169.4900054931641,173.1699981689453,173.1699981689453,1627000.0,0.0809104725400715,2.357186962164488,1.89309528558667,2.1809307764421515,2.8808248001397043,170.07599792480468,169.7540008544922,164.07433369954427,163.8580004374186,159.8118003845215,170.8783162814404,168.80165696986217,165.34093942495448,163.80770398346363,164.04556837214113,168.12294737336683,165.70132647490917,2.421620898457661,1.2333118032880632,0.5370491103562667,0.5370491103562667,0.5370491103562667,0.5370491103562667,-0.5370491103562667,0.5370491103562667,0.5370491103562667,0.5370491103562667,0.5370491103562667,5.400009155273409,4.657498931884755,174.2599945068359,165.69930221557618,166.61300201416017,167.52670181274416,1.0,1.0018968452507253,1.0123023633112143,0.8680217208337808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0809104725400715,1,-0.0809104725400715,1,-0.0809104725400715,-1,-0.0809104725400715,1
2023-01-25,170.8399963378906,174.3800048828125,168.9799957275391,174.1000061035156,174.1000061035156,1328500.0,0.5370491103562667,2.3566408847547233,1.6916788799434648,2.1789423828853622,2.871469949283928,170.76000061035157,170.55700073242187,164.2203338623047,164.34100062052408,159.9070004272461,171.9522128887988,169.76499317598095,165.9060405009907,164.1451565119899,164.244666149,169.0424948703128,166.32345089184298,2.719043978469813,1.5304582383244132,3.400343458589787,3.400343458589787,-3.400343458589787,3.400343458589787,-3.400343458589787,3.400343458589787,3.400343458589787,3.400343458589787,3.400343458589787,5.470001220703097,4.814999389648423,174.3800048828125,164.01349685668944,164.9449966430664,165.87649642944336,1.0,1.001190217212181,1.0128838087988528,0.7763761415771528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5370491103562667,1,0.5370491103562667,-1,-0.5370491103562667,-1,0.5370491103562667,-1
2023-01-26,176.6199951171875,180.1999969482422,174.7299957275391,180.0200042724609,180.0200042724609,2996400.0,3.400343458589787,1.4140342230513832,1.9055486672242237,2.150491616854194,2.8477434234645735,173.76400146484374,171.68600158691407,164.4520004272461,164.81366729736328,160.06320053100586,174.64147668335283,171.6295406480682,166.8166188088275,164.66564332380864,164.55704908213787,170.73134247064326,167.33801040151837,3.393332069124881,1.903033004484507,0.8443445048314713,0.8443445048314713,-0.8443445048314713,0.8443445048314713,-0.8443445048314713,0.8443445048314713,0.8443445048314713,0.8443445048314713,0.8443445048314713,5.850006103515597,4.909999084472643,180.1999969482422,163.78700622558597,164.75000610351566,165.71300598144535,1.0,1.0121034904344122,1.0175490537579466,0.8860990911518731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.400343458589787,1,-3.400343458589787,1,-3.400343458589787,1,-3.400343458589787,-1
2023-01-27,177.4900054931641,182.9400024414062,177.0899963378906,181.5399932861328,181.5399932861328,2078900.0,0.8443445048314713,1.4486299478597322,1.905173267773322,2.0893071918972934,2.7993835920353614,176.37200012207032,172.81900024414062,164.69300028483073,165.40466715494793,160.25470046997071,176.94098221761283,173.43144112771628,167.7665139363956,165.21890069962254,164.89334500696947,172.3942118268724,168.39000913371203,4.00420269316038,2.3232669422196817,-1.1347348434385325,-1.1347348434385325,1.1347348434385325,-1.1347348434385325,1.1347348434385325,-1.1347348434385325,-1.1347348434385325,-1.1347348434385325,-1.1347348434385325,3.9000091552734943,4.7944999694824135,182.9400024414062,169.39799896240237,170.3799987792969,171.36199859619143,0.0,1.0205590813099854,1.0202358987913391,0.9118684294784052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8443445048314713,1,0.8443445048314713,1,0.8443445048314713,1,-0.8443445048314713,1
2023-01-30,179.3399963378906,182.7400054931641,178.8399963378906,179.4799957275391,179.4799957275391,3948800.0,-1.1347348434385325,1.6642098779579022,1.9828573391626119,1.9838623495117729,2.7669077532395914,177.66199951171876,173.58499908447266,164.9566665649414,165.86516698201498,160.4420004272461,177.78732005425493,174.53117832768407,168.52222243905,165.68647758578373,165.18218957569363,173.48433242697496,169.21148962214366,4.272842804831299,2.713182114742005,2.6911087285665722,2.6911087285665722,-2.6911087285665722,2.6911087285665722,-2.6911087285665722,2.6911087285665722,2.6911087285665722,2.6911087285665722,2.6911087285665722,7.149993896484403,4.946500396728514,182.7400054931641,172.3921025085449,173.35100250244136,174.30990249633786,1.0,1.0234870550378727,1.0186565045728244,0.9994934072167818,2.0,0.0,0.0,0.9962320923805236,0.9900792837142944,0.014226178638637,0.0083528678193185,-1.1347348434385325,-1,-1.1347348434385325,1,-1.1347348434385325,1,-1.1347348434385325,1
2023-01-31,182.3899993896484,185.1499938964844,178.0,184.3099975585938,184.3099975585938,4265200.0,2.6911087285665722,1.8068642917046103,2.0377764324396463,2.0267183567570757,2.7646040904368734,179.88999938964844,174.98299865722657,165.5949996948242,166.46016693115234,160.65190032958984,179.96154588903457,176.30914546057676,169.54078857579478,166.297084798007,165.56095805060255,175.14981937030092,170.32989761743627,4.819921752864644,3.1345300423665328,5.224895562027731,5.224895562027731,-5.224895562027731,5.224895562027731,-5.224895562027731,5.224895562027731,5.224895562027731,5.224895562027731,5.224895562027731,12.490005493164006,5.204000854492184,185.1499938964844,171.85770462036135,172.84700469970707,173.83630477905277,1.0,1.028042728551213,1.0207158875333242,1.0054561481844297,0.0,0.0,2.0,0.003929296,0.0029309565,0.997165859,0.9954718054613036,-2.6911087285665722,1,2.6911087285665722,-1,2.6911087285665722,1,2.6911087285665722,-1
2023-02-01,184.0700073242188,196.3000030517578,183.8099975585938,193.9400024414062,193.9400024414062,4468400.0,5.224895562027731,2.438756286676649,2.448874895380274,2.1521353952952103,2.8064092364937676,183.85799865722657,177.30899963378906,166.60233306884766,167.27833353678386,160.9368003845215,184.6210314064918,179.51475582072754,171.11493140583426,167.20340996664302,166.12291932566797,178.0406167658556,172.07879427106366,5.961822494791932,3.699988532851613,1.14468453787605,1.14468453787605,-1.14468453787605,1.14468453787605,-1.14468453787605,1.14468453787605,1.14468453787605,1.14468453787605,1.14468453787605,4.8800048828125,5.23500137329101,196.3000030517578,173.7011920166016,174.74199218750005,175.78279235839847,1.0,1.0369355139161787,1.0284448794329957,1.13788142731808,0.0,0.0,4.0,0.005390169,0.005390169,0.9522043466567992,0.9522043466567992,5.224895562027731,1,-5.224895562027731,1,5.224895562027731,1,-5.224895562027731,1
2023-02-02,195.4700012207031,197.7100067138672,192.8300018310547,196.1600036621094,196.1600036621094,2815900.0,1.14468453787605,2.370064144797018,1.839900951804405,2.1452865001515624,2.7640310267941137,187.08599853515625,180.425,167.79866638183594,168.03000030517578,161.2170004272461,188.46735549169767,182.54116451916062,172.73074251914235,168.15280648124846,166.71771307490442,180.8282147498946,173.86258755928927,6.965627190605346,4.3531162644023595,-2.655998479099534,-2.655998479099534,2.655998479099534,-2.655998479099534,2.655998479099534,-2.655998479099534,-2.655998479099534,-2.655998479099534,-2.655998479099534,4.690002441406278,5.261502075195308,197.7100067138672,184.7830000305176,185.8300003051758,186.877000579834,0.0,1.0369183790226202,1.0324649565381456,0.8576481284315255,2.0,0.0,1.0,0.9957762360572816,0.5254209941421509,0.9975993037223816,0.4621056804842428,1.14468453787605,1,1.14468453787605,-1,1.14468453787605,-1,1.14468453787605,1
2023-02-03,192.1900024414062,195.4499969482422,190.7599945068359,190.9499969482422,190.9499969482422,2654700.0,-2.655998479099534,3.1080286112465276,2.298642896979588,2.130003543964587,2.7409318791334334,188.96799926757814,182.6699996948242,168.84666646321614,168.58083368937176,161.43580032348632,189.2949026438792,184.07004314262997,173.9061782887617,168.90025534901875,167.19756028031708,182.38541201117886,175.1283215881006,7.257090423078267,4.933911096137541,-1.874837333474827,-1.874837333474827,-1.874837333474827,-1.874837333474827,1.874837333474827,-1.874837333474827,-1.874837333474827,-1.874837333474827,-1.874837333474827,4.210006713867216,5.158002471923824,195.4499969482422,186.1347021484375,187.18700256347657,188.23930297851564,0.0,1.0344774707575168,1.0283851701887234,1.079173273440246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.655998479099534,1,2.655998479099534,-1,2.655998479099534,1,-2.655998479099534,-1
2023-02-06,187.9100036621094,190.3000030517578,186.0899963378906,187.3699951171875,187.3699951171875,2059900.0,-1.874837333474827,3.252588653409866,2.4372119930430802,2.117819090911377,2.7280544735397565,190.5459991455078,184.10399932861327,169.64466654459636,168.98516693115235,161.75490020751954,188.65326680164864,184.67003441073132,174.7748116325311,169.50582058731936,167.59701443550262,183.1522709505648,176.0351122198848,7.117158730679989,5.370560623046031,3.1328443875473706,3.1328443875473706,3.1328443875473706,3.1328443875473706,-3.1328443875473706,3.1328443875473706,3.1328443875473706,3.1328443875473706,3.1328443875473706,6.5500030517578125,5.265002441406246,190.3000030517578,184.10239151000977,185.13399200439454,186.1655924987793,1.0,1.0349910911245117,1.0215694571327045,1.1508121744214972,0.0,0.0,1.0,0.004393899,0.004393899,0.989784061908722,0.989784061908722,-1.874837333474827,1,1.874837333474827,1,-1.874837333474827,1,1.874837333474827,1
2023-02-07,188.2400054931641,194.5500030517578,188.0,193.2400054931641,193.2400054931641,2270100.0,3.1328443875473706,3.3185295855044767,2.5231445774689254,2.1797945164929073,2.658142095422239,192.33200073242188,186.11100006103516,170.8356669108073,169.62716700236004,162.09280029296872,190.18217969882048,186.22821097117364,175.96611446224938,170.2839905842323,168.10479643664442,184.7042301109647,177.30954875864623,7.394681352318457,5.775384768900516,-2.7375328061191957,-2.7375328061191957,-2.7375328061191957,-2.7375328061191957,2.7375328061191957,-2.7375328061191957,-2.7375328061191957,-2.7375328061191957,-2.7375328061191957,4.829986572265597,5.29300155639648,194.5500030517578,178.71699768066406,179.76999816894534,180.82299865722658,0.0,1.0334262922092006,1.021231846168886,1.1575148750848485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1328443875473706,1,3.1328443875473706,-1,3.1328443875473706,1,3.1328443875473706,1
2023-02-08,191.1600036621094,192.1499938964844,187.3200073242188,187.9499969482422,187.9499969482422,1935600.0,-2.7375328061191957,2.617222814655852,2.8054829264313783,2.2605983109581906,2.5458214697723545,191.13399963378907,187.49599914550782,171.84500020345052,170.001833597819,162.37550033569335,189.43811878196107,186.5412629670043,176.7392681710231,170.86320390764246,168.4977707042008,185.20357885516123,178.0977301060237,7.105848749137522,6.041477564947918,1.0109120436945978,1.0109120436945978,1.0109120436945978,1.0109120436945978,-1.0109120436945978,1.0109120436945978,1.0109120436945978,1.0109120436945978,1.0109120436945978,5.039993286132898,5.3625007629394545,192.1499938964844,182.90539962768554,183.96399993896486,185.02260025024415,1.0,1.0194030832917025,1.0155293031090349,1.2410355757729596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7375328061191957,1,2.7375328061191957,1,-2.7375328061191957,1,-2.7375328061191957,1
2023-02-09,191.1900024414062,194.0599975585938,189.0200042724609,189.8500061035156,189.8500061035156,2010600.0,1.0109120436945978,2.595546458109955,2.657591889678577,2.2512777406897526,2.527455263534812,189.87200012207032,188.47899932861327,173.04733378092448,170.3336669921875,162.67460037231444,189.57541455581259,187.14285262818817,177.5851222311839,171.48572201242519,168.9205872467615,185.9184138164465,178.96826906880088,6.9501447476456235,6.22321100148746,-1.7803554248871367,-1.7803554248871367,-1.7803554248871367,-1.7803554248871367,1.7803554248871367,-1.7803554248871367,-1.7803554248871367,-1.7803554248871367,-1.7803554248871367,2.989990234375,5.28800048828125,194.0599975585938,180.3524922180176,181.42499237060548,182.4974925231934,0.0,1.0073907480325082,1.0129984228275999,1.1804815734838372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0109120436945978,1,1.0109120436945978,-1,1.0109120436945978,-1,1.0109120436945978,-1
2023-02-10,187.8899993896484,188.1799926757812,185.1900024414062,186.4700012207031,186.4700012207031,1459700.0,-1.7803554248871367,2.449686256172217,2.754726063835634,2.312603376934241,2.5387555007392746,188.9760009765625,188.9720001220703,174.20633392333986,170.6246671040853,162.90830032348632,188.54027677744276,187.02051600864542,178.15834023050775,171.97700985531955,169.26810039476032,186.00327341710138,179.52395293190474,6.479320485196638,6.274432898229296,1.0242954092378387,1.0242954092378387,1.0242954092378387,1.0242954092378387,-1.0242954092378387,1.0242954092378387,1.0242954092378387,1.0242954092378387,1.0242954092378387,3.7899932861328125,5.291000366210936,188.1799926757812,182.42639648437506,183.4839965820313,184.54159667968756,1.0,1.0000211716788179,1.0081261714021101,1.1911796425237016,0.0,0.0,1.0,0.006332472,0.006332472,0.8499651551246643,0.8499651551246643,-1.7803554248871367,1,1.7803554248871367,-1,1.7803554248871367,1,1.7803554248871367,1
