Date_FSLR_L01d,Open_FSLR_L01d,High_FSLR_L01d,Low_FSLR_L01d,Close_FSLR_L01d,Adj Close_FSLR_L01d,Volume_FSLR_L01d,Daily_Return_FSLR_L01d,Vol5_FSLR_L01d,Vol10_FSLR_L01d,Vol20_FSLR_L01d,Vol60_FSLR_L01d,SMA5_FSLR_L01d,SMA10_FSLR_L01d,SMA30_FSLR_L01d,SMA60_FSLR_L01d,SMA100_FSLR_L01d,EMA5_FSLR_L01d,EMA10_FSLR_L01d,EMA30_FSLR_L01d,EMA60_FSLR_L01d,EMA100_FSLR_L01d,Short12_FSLR_L01d,Long26_FSLR_L01d,MACD_FSLR_L01d,SIGNAL9_FSLR_L01d,Ret5/10_FSLR_L01d,Ret10/30_FSLR_L01d,Ret30/60_FSLR_L01d,Ret30/100_FSLR_L01d,Emaret5/10_FSLR_L01d,Emaret10/30_FSLR_L01d,Emaret30/60_FSLR_L01d,Emaret30/100_FSLR_L01d,RetMACD_FSLR_L01d,DayRange_FSLR_L01d,average20r_FSLR_L01d,PRVHI_FSLR_L01d,HitLevel_FSLR_L01d,hitlevel_2_FSLR_L01d,hitlevel_1.8_FSLR_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,178.6300048828125,180.8800048828125,172.8399963378906,177.5700073242188,177.5700073242188,2089800.0,-0.01689120397850927,1.889932851930196,3.260743931946005,3.118282273581759,3.0922156672448518,177.32400512695312,166.58400268554686,158.69200134277344,155.886500676473,145.56200035095216,175.34069726507528,169.6434596372057,161.22725617383898,153.87270581662466,143.49544069750198,167.99841878424226,162.22375517883665,5.774663605405607,2.7552197206880367,-7.073273807130059,-7.073273807130059,-7.073273807130059,-7.073273807130059,7.073273807130059,-7.073273807130059,-7.073273807130059,-7.073273807130059,-7.073273807130059,11.97999572753912,7.584001922607433,180.8800048828125,169.11879394531252,170.58799438476564,172.05719482421875,0.0,1.064471991717474,1.033583597269553,1.0084297504255686,0.0,0.0,1.0,0.1645110249519348,0.1645110249519348,0.8338099718093872,0.8338099718093872,-0.01689120397850927,1,0.01689120397850927,1,0.01689120397850927,1,0.01689120397850927,-1
2023-01-19,175.3000030517578,176.1699981689453,164.1900024414062,165.0099945068359,165.0099945068359,3193600.0,-7.073273807130059,3.979384403298639,4.353182508558189,3.569548932669791,3.2327636918174383,175.84400329589843,168.4070022583008,158.62100118001302,156.59333394368488,145.99520027160645,171.8971296789955,168.8010114316839,161.47130380822588,154.2378628228611,143.92147146600362,167.5386612031028,162.43014327720698,5.108517925895825,3.2258793617295947,1.7332287167812184,1.7332287167812184,1.7332287167812184,1.7332287167812184,-1.7332287167812184,1.7332287167812184,1.7332287167812184,1.7332287167812184,1.7332287167812184,5.689987182617102,7.501500701904304,176.1699981689453,164.19520065307614,165.71200103759764,167.22880142211912,1.0,1.0441608777418343,1.0183418228424812,1.1041787377483858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.073273807130059,1,-7.073273807130059,1,-7.073273807130059,1,7.073273807130059,-1
2023-01-20,165.7799987792969,168.4299926757812,162.7400054931641,167.8699951171875,167.8699951171875,2777200.0,1.7332287167812184,3.476864768625103,4.287039323876414,3.5816960112363225,3.233506927226641,173.64800109863282,170.64800109863282,158.96766764322916,157.31500053405762,146.4564002227783,170.55475149172617,168.63173573813907,161.88412260235245,154.68481798005212,144.39569965711615,167.58963565142355,162.83309526535368,4.756540386069872,3.5320115665976504,4.968137153311795,4.968137153311795,4.968137153311795,4.968137153311795,-4.968137153311795,4.968137153311795,4.968137153311795,4.968137153311795,4.968137153311795,10.899993896484403,7.449000549316414,168.4299926757812,159.66669662475584,161.1669967651367,162.66729690551756,1.0,1.0175800477045496,1.0114036408696716,1.107681564272485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7332287167812184,1,1.7332287167812184,1,1.7332287167812184,1,-1.7332287167812184,1
2023-01-23,168.3399963378906,177.3999938964844,166.5,176.2100067138672,176.2100067138672,2372700.0,4.968137153311795,4.4473871306513395,3.903585075632609,3.6628106884136007,3.2779414430543925,172.852001953125,172.58900146484376,159.68333435058594,158.13266728719074,147.00160026550293,172.4398365657732,170.00960318827143,162.8083731901921,155.39056187296407,145.02568593546764,168.9158465841072,163.82397759487318,5.091868989234001,3.843983051124921,-2.6786226893274656,-2.6786226893274656,-2.6786226893274656,-2.6786226893274656,2.6786226893274656,-2.6786226893274656,-2.6786226893274656,-2.6786226893274656,-2.6786226893274656,5.160003662109403,7.35300064086915,177.3999938964844,152.04219146728508,153.53199157714837,155.02179168701164,0.0,1.0015238542783667,1.0142946829586472,1.1174118732885558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.968137153311795,1,4.968137153311795,-1,4.968137153311795,-1,4.968137153311795,-1
2023-01-24,174.3099975585938,175.4900054931641,170.3300018310547,171.4900054931641,171.4900054931641,1677600.0,-2.6786226893274656,4.555523032455302,4.091871211144085,3.6375122902280386,3.284640857248236,171.6300018310547,173.8210021972656,160.30933430989583,158.80083414713542,147.49340034484862,172.12322620823684,170.27876724370645,163.36847850006126,155.91841248346242,145.5497318673032,169.3118710316544,164.3918315132651,4.920039518389302,4.059194344577797,1.8834980948536597,-1.8834980948536597,-1.8834980948536597,-1.8834980948536597,1.8834980948536597,-1.8834980948536597,-1.8834980948536597,-1.8834980948536597,-1.8834980948536597,5.89999389648429,7.405000305175785,175.4900054931641,161.22339248657227,162.6939926147461,164.16459274291992,0.0,0.9873950768979896,1.0108319962282235,1.1074307506713006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6786226893274656,1,2.6786226893274656,1,2.6786226893274656,1,2.6786226893274656,1
2023-01-25,167.8600006103516,169.7200012207031,163.8200073242188,168.2599945068359,168.2599945068359,1699500.0,-1.8834980948536597,4.570867740652763,3.4249531392491552,3.6749557132711015,3.2979702864966227,169.76799926757812,173.54600219726564,160.88600056966146,159.418834177653,147.90050025939942,170.8354823077699,169.91171765518453,163.68406017791767,156.32305451701563,145.99944003838303,169.15004387399,164.67836210538144,4.471681768608562,4.14169182938395,-4.261261382992609,4.261261382992609,4.261261382992609,4.261261382992609,-4.261261382992609,4.261261382992609,4.261261382992609,4.261261382992609,4.261261382992609,9.089996337890597,7.472000122070315,169.7200012207031,159.19900482177735,160.6800048828125,162.16100494384767,1.0,0.9782305389818594,1.0054367330595764,1.1143083151227975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8834980948536597,1,-1.8834980948536597,-1,-1.8834980948536597,1,-1.8834980948536597,1
2023-01-26,170.1999969482422,177.0899963378906,168.0,175.4299926757812,175.4299926757812,2093700.0,4.261261382992609,3.477574769375052,3.6911731750926715,3.604096384280008,3.333182756300266,171.85199890136718,173.8480010986328,161.72433369954427,160.13150075276693,148.37640022277833,172.36698576377367,170.9150403862021,164.44186227455404,156.94951150582762,146.58222325892555,170.11618984349636,165.4747791846703,4.641410658826061,4.241635595272372,-2.234517238440025,2.234517238440025,2.234517238440025,2.234517238440025,-2.234517238440025,2.234517238440025,2.234517238440025,2.234517238440025,2.234517238440025,8.389999389648494,7.485000610351565,177.0899963378906,153.2816009521484,154.77600097656247,156.27040100097653,1.0,0.9885186934295943,1.0084951293595388,1.0812777599631076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.261261382992609,1,-4.261261382992609,-1,4.261261382992609,1,4.261261382992609,-1
2023-01-27,173.1900024414062,180.7799987792969,172.3899993896484,179.3500061035156,179.3500061035156,1730100.0,2.234517238440025,3.501050999483265,3.561303377890476,3.517085428449147,3.1158665046442873,174.14800109863282,173.89800109863282,162.46666717529297,160.6945007324219,148.9058002471924,174.69465921035433,172.4486705166227,165.4036780054548,157.68395395165342,147.23109024594714,171.5367769604224,166.50257377125143,5.034203189170967,4.400149114052091,-4.778370243975534,-4.778370243975534,-4.778370243975534,-4.778370243975534,4.778370243975534,-4.778370243975534,-4.778370243975534,-4.778370243975534,-4.778370243975534,8.860000610351591,7.683000946044929,180.7799987792969,160.62299499511715,162.11999511718747,163.6169952392578,0.0,1.0014376243454242,1.0130240997915674,1.128766403569226,0.0,1.0,0.0,0.0217006560415029,0.0217006560415029,0.03447178,0.03447178,2.234517238440025,-1,-2.234517238440025,1,2.234517238440025,-1,-2.234517238440025,-1
2023-01-30,177.3899993896484,179.0,170.1399993896484,170.7799987792969,170.7799987792969,1496300.0,-4.778370243975534,3.7110761546108115,3.8630600590491553,3.7471373650185176,3.178394842758395,173.06199951171874,172.95700073242188,162.8230005900065,161.06466725667318,149.33760025024415,173.38977240000187,172.14527565529073,165.7505374102188,158.11333247059255,147.6974052664095,171.42034954794156,166.81942006814367,4.600929479797884,4.4403051872012504,3.9934461722489836,3.9934461722489836,3.9934461722489836,3.9934461722489836,-3.9934461722489836,3.9934461722489836,3.9934461722489836,3.9934461722489836,3.9934461722489836,7.270004272460994,7.833501434326179,179.0,163.87739669799805,165.41399688720705,166.95059707641605,1.0,1.0006070802503062,1.00722934010227,1.1789401727591953,0.0,0.0,1.0,0.002517147,0.002517147,0.9928761720657348,0.9928761720657348,4.778370243975534,1,-4.778370243975534,-1,4.778370243975534,-1,4.778370243975534,-1
2023-01-31,171.1799926757812,177.6100006103516,170.3399963378906,177.6000061035156,177.6000061035156,1504800.0,3.9934461722489836,3.9544179081455164,4.08676238504232,3.8161098535516405,3.213127989320658,174.28399963378905,172.95700073242188,163.42933400472006,161.52350056966145,149.76560028076173,174.79318363450645,173.13704482769526,166.51501926139926,158.75223980281956,148.28953597605516,172.3710659411068,167.61798199668974,4.753083944417057,4.502860938644412,1.4358038881386783,1.4358038881386783,1.4358038881386783,1.4358038881386783,-1.4358038881386783,1.4358038881386783,1.4358038881386783,1.4358038881386783,1.4358038881386783,7.3300018310546875,7.814001464843758,177.6100006103516,161.7662968444824,163.33299713134764,164.89969741821287,1.0,1.0076724208661558,1.0095654792332822,1.1876619500483916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9934461722489836,1,-3.9934461722489836,1,-3.9934461722489836,1,-3.9934461722489836,1
2023-02-01,177.3999938964844,182.3500061035156,175.0200042724609,180.1499938964844,180.1499938964844,1929400.0,1.4358038881386783,3.666689168104558,4.108853120000713,3.7271532241060417,3.155151099811455,176.66199951171873,173.21499938964843,164.26500040690104,161.89716720581055,150.1918002319336,176.57878705516578,174.41212647656602,167.394695044308,159.45380551080856,148.92043613289536,173.56782408808795,168.5462791744523,5.021544913635637,4.606597733642658,-6.3724652325747995,-6.3724652325747995,-6.3724652325747995,-6.3724652325747995,6.3724652325747995,-6.3724652325747995,-6.3724652325747995,-6.3724652325747995,-6.3724652325747995,13.95999145507821,8.371501159667979,182.3500061035156,160.4191973876953,161.98199768066408,163.54479797363283,0.0,1.0199001248980537,1.0124226487135393,1.1812915154297263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4358038881386783,1,1.4358038881386783,1,1.4358038881386783,1,1.4358038881386783,1
2023-02-02,177.7599945068359,181.5599975585938,167.6000061035156,168.6699981689453,168.6699981689453,3320700.0,-6.3724652325747995,4.582887159269744,3.9743893619584467,4.087380338576407,3.2494150654508487,175.31000061035155,173.58099975585938,164.6616668701172,162.14800059000652,150.52030014038087,173.9425240930923,173.3681031479077,167.47697266525236,159.75597576189503,149.31151656925277,172.81431240821985,168.55544354441474,4.258868863805105,4.537051959675147,-0.28457682619901387,-0.28457682619901387,-0.28457682619901387,-0.28457682619901387,0.28457682619901387,-0.28457682619901387,-0.28457682619901387,-0.28457682619901387,0.28457682619901387,3.75,8.298500823974624,181.5599975585938,163.93270355224604,165.60700378417965,167.28130401611324,0.0,1.0099607725322703,1.0033133023592842,1.2578818821994022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.3724652325747995,1,-6.3724652325747995,1,-6.3724652325747995,1,-6.3724652325747995,1
2023-02-03,165.9199981689453,168.8600006103516,165.1100006103516,168.1900024414062,168.1900024414062,1752800.0,-0.28457682619901387,4.310349970084357,3.944157928084664,4.07640974033203,3.199569207723252,173.0779998779297,173.61300048828124,165.04833374023437,162.49700063069662,150.83430023193358,172.0250168758636,172.42663029218014,167.52297458629454,160.03250122679702,149.68534797266173,172.10288010563312,168.5283738330808,3.574506272552327,4.344542822250583,0.4280880018144536,-0.4280880018144536,-0.4280880018144536,-0.4280880018144536,0.4280880018144536,0.4280880018144536,-0.4280880018144536,-0.4280880018144536,0.4280880018144536,4.689987182617216,8.050000000000015,168.8600006103516,163.30329574584962,164.96299591064457,166.62269607543948,0.0,0.9969184300205234,0.997670815606406,1.274049559700795,1.0,0.0,0.0,0.8793943524360657,0.8793943524360657,0.1171355247497558,0.1171355247497558,-0.28457682619901387,-1,-0.28457682619901387,1,-0.28457682619901387,-1,-0.28457682619901387,1
2023-02-06,167.3899993896484,170.7899932861328,166.1000061035156,167.4700012207031,167.4700012207031,1113300.0,-0.4280880018144536,3.818812441994007,3.5521979270880353,3.7348436038201362,3.200672615939816,172.41600036621094,172.73899993896484,165.22866719563802,162.83383407592774,151.14140029907227,170.50667832414342,171.52542500645703,167.51955694980478,160.27635368561363,150.0375193241081,171.39012950795157,168.44997586179355,2.9401536461580235,4.063664987032071,0.9434536451531137,-0.9434536451531137,-0.9434536451531137,-0.9434536451531137,0.9434536451531137,0.9434536451531137,-0.9434536451531137,-0.9434536451531137,0.9434536451531137,7.240005493164006,8.051499938964856,170.7899932861328,151.15000061035155,152.76000061035157,154.37000061035155,0.0,0.9981301294272398,0.9940606666196847,1.1668933539844315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280880018144536,1,-0.4280880018144536,-1,0.4280880018144536,1,-0.4280880018144536,1
2023-02-07,168.3800048828125,168.3899993896484,161.1499938964844,165.8899993896484,165.8899993896484,1600500.0,-0.9434536451531137,2.9635808108077013,3.4727327192069084,3.7366054415307275,3.188903665084247,170.0739990234375,172.1789993286133,165.528667195638,163.07933400472004,151.4427003479004,168.96778534597843,170.50080216703725,167.41442420398823,160.46040764312295,150.35142982045542,170.54395564359723,168.260347974968,2.28360766862923,3.7076535233515036,0.18686934699757768,-0.18686934699757768,-0.18686934699757768,-0.18686934699757768,0.18686934699757768,0.18686934699757768,-0.18686934699757768,-0.18686934699757768,0.18686934699757768,6.8300018310546875,7.73249969482423,168.3899993896484,153.07669342041012,154.6869934082031,156.29729339599606,0.0,0.987774349291238,0.9910087412987245,1.171752374473818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9434536451531137,1,0.9434536451531137,-1,-0.9434536451531137,1,-0.9434536451531137,-1
2023-02-08,168.1199951171875,171.7100067138672,164.8800048828125,165.5800018310547,165.5800018310547,1549300.0,-0.18686934699757768,2.659833059081435,3.4266396298483257,3.3344255540384493,3.1525446204215757,167.16000061035155,171.91100006103517,165.8230005900065,163.2220006306966,151.77830032348632,167.83852417433718,169.6061111968586,167.29607437347642,160.62826319026823,150.65298570185342,169.7802704416676,168.0618038161596,1.7184666255080003,3.309816143782803,0.9904574051894417,-0.9904574051894417,-0.9904574051894417,-0.9904574051894417,0.9904574051894417,0.9904574051894417,-0.9904574051894417,-0.9904574051894417,0.9904574051894417,7.080001831054716,7.720999145507827,171.7100067138672,151.3785000610351,152.92499999999995,154.4714999389648,0.0,0.9723636099551697,0.9895782822325913,1.0576933732955542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18686934699757768,1,0.18686934699757768,1,-0.18686934699757768,-1,0.18686934699757768,1
2023-02-09,167.75,168.9100036621094,161.8300018310547,163.9400024414062,163.9400024414062,1564500.0,-0.9904574051894417,0.37569660072516364,3.06628136887465,3.3325109068591465,3.1044895457794004,166.2140014648437,170.76200103759766,166.28033396402995,163.44733403523762,152.05960037231446,166.53901693002686,168.57590960495813,167.07955360366546,160.73684480505963,150.9160949442208,168.8817676723966,167.7564851958075,1.125282476589092,2.872909410344061,0.34158689170072565,-0.34158689170072565,-0.34158689170072565,-0.34158689170072565,0.34158689170072565,0.34158689170072565,-0.34158689170072565,-0.34158689170072565,0.34158689170072565,6.219985961914006,7.652998352050791,168.9100036621094,154.72380859374996,156.26800842285152,157.8122082519531,0.0,0.9733664425040757,0.9879170595626354,1.0734489060817565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9904574051894417,1,-0.9904574051894417,-1,0.9904574051894417,1,-0.9904574051894417,1
2023-02-10,162.6199951171875,167.4299926757812,161.2100067138672,163.3800048828125,163.3800048828125,1365700.0,-0.34158689170072565,0.36572714866658507,2.9025325307446512,3.201353081363999,3.094660063539627,165.252001953125,169.16500091552734,166.8540008544922,163.60983403523764,152.32300048828125,165.48601291428875,167.63119965547708,166.8408730410298,160.82350579121547,151.16290504201467,168.0353426278452,167.43230146891898,0.6030411589262314,2.4189357600604953,-2.3748252589454917,2.3748252589454917,2.3748252589454917,2.3748252589454917,-2.3748252589454917,-2.3748252589454917,2.3748252589454917,2.3748252589454917,-2.3748252589454917,5.110000610351506,7.616998291015632,167.4299926757812,152.07340728759766,153.60400695800783,155.13460662841797,1.0,0.9768687438818605,0.9872029386796897,1.0344764903523322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34158689170072565,1,0.34158689170072565,1,-0.34158689170072565,1,-0.34158689170072565,-1
