Date_INTC_L01d,Open_INTC_L01d,High_INTC_L01d,Low_INTC_L01d,Close_INTC_L01d,Adj Close_INTC_L01d,Volume_INTC_L01d,Daily_Return_INTC_L01d,Vol5_INTC_L01d,Vol10_INTC_L01d,Vol20_INTC_L01d,Vol60_INTC_L01d,SMA5_INTC_L01d,SMA10_INTC_L01d,SMA30_INTC_L01d,SMA60_INTC_L01d,SMA100_INTC_L01d,EMA5_INTC_L01d,EMA10_INTC_L01d,EMA30_INTC_L01d,EMA60_INTC_L01d,EMA100_INTC_L01d,Short12_INTC_L01d,Long26_INTC_L01d,MACD_INTC_L01d,SIGNAL9_INTC_L01d,Ret5/10_INTC_L01d,Ret10/30_INTC_L01d,Ret30/60_INTC_L01d,Ret30/100_INTC_L01d,Emaret5/10_INTC_L01d,Emaret10/30_INTC_L01d,Emaret30/60_INTC_L01d,Emaret30/100_INTC_L01d,RetMACD_INTC_L01d,DayRange_INTC_L01d,average20r_INTC_L01d,PRVHI_INTC_L01d,HitLevel_INTC_L01d,hitlevel_2_INTC_L01d,hitlevel_1.8_INTC_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-05-08,30.70000076293945,30.84000015258789,30.38999938964844,30.77000045776367,30.77000045776367,30882800.0,-0.709904210969132,2.007573575668854,2.4099112730337473,1.908428538761978,2.298889023469606,30.684000015258782,30.25699977874756,31.193333244323732,29.235833263397218,28.848399982452392,30.739158856140246,30.633941115882585,30.479855159986172,29.90324735431299,29.747634539228745,30.63847808139542,30.55607320018181,0.08240488121360912,0.1236146138860339,-2.177445779416258,2.177445779416258,-2.177445779416258,-2.177445779416258,2.177445779416258,-2.177445779416258,-2.177445779416258,-2.177445779416258,2.177445779416258,0.6700000762939418,0.8410000801086408,30.84000015258789,29.546599578857425,29.715999603271488,29.88539962768555,0.0,1.0141124447114267,1.0034346785436337,1.2627726027389465,0.0,3.0,1.0,0.0453569777309894,0.0236600526827473,0.9977364540100098,0.3401425263527335,0.709904210969132,1,0.709904210969132,1,0.709904210969132,1,0.709904210969132,-1
2023-05-09,30.3799991607666,30.57999992370605,29.90999984741211,30.10000038146973,30.10000038146973,30706500.0,-2.177445779416258,2.123922894490451,2.3503535646715528,1.9557443834828643,2.319248020318659,30.75,30.37899990081787,31.22399991353353,29.274166615804038,28.862099990844726,30.526106031250077,30.536860982352973,30.45534840008189,29.909698273236163,29.75461208065926,30.55563535832993,30.52229002842536,0.033345329904570065,0.10556075708974114,-0.43189723078964876,0.43189723078964876,-0.43189723078964876,-0.43189723078964876,0.43189723078964876,0.43189723078964876,-0.43189723078964876,-0.43189723078964876,0.43189723078964876,0.9099998474121094,0.8400000572204573,30.57999992370605,28.98979997634888,29.15799999237061,29.326200008392338,0.0,1.0122123868591257,0.9996478043008706,1.2017693030445795,0.0,0.0,2.0,0.004559866,0.00344027,0.9883837103843688,0.9832765161921844,-2.177445779416258,1,-2.177445779416258,-1,-2.177445779416258,1,2.177445779416258,1
2023-05-10,30.29000091552734,30.39999961853027,29.48999977111816,29.96999931335449,29.96999931335449,40526500.0,-0.43189723078964876,1.4844565364663092,2.3652574765673346,1.9494193405101654,2.296253796193624,30.613999938964838,30.470999908447265,31.246666526794435,29.297833283742268,28.879199981689453,30.340737125284882,30.433795224353247,30.424035555776896,29.911675356518728,29.758877174375996,30.465537505256783,30.48137960508678,-0.01584209982999596,0.08128018570579372,-3.703699460908294,3.703699460908294,-3.703699460908294,-3.703699460908294,3.703699460908294,3.703699460908294,-3.703699460908294,-3.703699460908294,3.703699460908294,0.8600006103515625,0.8440000534057599,30.39999961853027,28.731999797821047,28.899999809265136,29.06799982070923,0.0,1.0046929877899389,0.9969422775443432,1.2133138455209662,0.0,0.0,1.0,0.0155076822265982,0.0155076822265982,0.8963251113891602,0.8963251113891602,-0.43189723078964876,1,0.43189723078964876,1,-0.43189723078964876,1,-0.43189723078964876,1
2023-05-11,29.60000038146973,29.68000030517578,28.81999969482422,28.86000061035156,28.86000061035156,47144400.0,-3.703699460908294,1.3737784133594977,2.504594433233881,2.083223344190384,2.348094422429674,30.138000106811525,30.370999908447267,31.15799986521403,29.301499970753987,28.896299991607666,29.847158286973777,30.14765074908021,30.323130075426874,29.877194217300133,29.74107763845472,30.218531829117516,30.361277457328615,-0.14274562821109882,0.036475022922415216,-0.311850833972641,-0.311850833972641,0.311850833972641,0.311850833972641,-0.311850833972641,-0.311850833972641,-0.311850833972641,0.311850833972641,-0.311850833972641,0.3800010681152415,0.8355000495910632,29.68000030517578,28.5431995010376,28.71199951171875,28.8807995223999,1.0,0.9923282143380819,0.9900326408645422,1.2022688014794962,1.0,0.0,0.0,0.9936118721961976,0.9936118721961976,0.005279872,0.005279872,-3.703699460908294,1,-3.703699460908294,-1,-3.703699460908294,-1,-3.703699460908294,-1
2023-05-12,29.03000068664551,29.10000038146973,28.71999931335449,28.95000076293945,28.95000076293945,24147300.0,0.311850833972641,1.5998944083821012,2.0198172607862497,2.0904515774772734,2.346614160506318,29.730000305175782,30.160000038146972,31.053333218892416,29.303166643778482,28.916599998474123,29.548105778962334,29.92989620614552,30.23454108752446,29.846794431911256,29.725412749830653,30.02337320355166,30.256738442929418,-0.23336523937775766,-0.017493029537619362,-2.9360913703644265,-2.9360913703644265,2.9360913703644265,2.9360913703644265,-2.9360913703644265,-2.9360913703644265,-2.9360913703644265,2.9360913703644265,-2.9360913703644265,0.9500007629394496,0.8395001411437972,29.10000038146973,27.841900196075443,28.009000205993654,28.176100215911866,1.0,0.9857427144420651,0.9872438439293754,0.96621097687598,1.0,1.0,3.0,0.9898165464401244,0.2340277691013477,0.9834438562393188,0.4923517490393142,0.311850833972641,-1,-0.311850833972641,1,-0.311850833972641,-1,-0.311850833972641,-1
2023-05-15,28.89999961853027,29.82999992370605,28.8799991607666,29.79999923706055,29.79999923706055,28717500.0,2.9360913703644265,2.52408946878336,2.206103992443147,2.209927636784643,2.3565534608832293,29.536000061035157,30.110000038146968,30.95766658782959,29.329833285013834,28.946699981689452,29.632070264995075,29.906278575402798,30.206506129430014,29.845260163227625,29.72688970997382,29.989007977937643,30.22290590916135,-0.2338979312237086,-0.06077400987483721,1.9463085186416689,1.9463085186416689,-1.9463085186416689,-1.9463085186416689,1.9463085186416689,1.9463085186416689,1.9463085186416689,-1.9463085186416689,1.9463085186416689,0.6900005340576101,0.8400002479553201,29.82999992370605,27.253100070953376,27.421000099182137,27.588900127410895,0.0,0.9809365667092461,0.9908310788413088,0.9982697875360935,0.0,0.0,4.0,0.004484846,0.002917899,0.9915075302124025,0.988971337676918,-2.9360913703644265,1,2.9360913703644265,1,-2.9360913703644265,1,-2.9360913703644265,1
2023-05-16,29.6200008392334,29.89999961853027,29.20999908447266,29.21999931335449,29.21999931335449,22812000.0,-1.9463085186416689,2.490163447363093,2.2228553265409037,2.234961640087013,2.3543074315648584,29.359999847412105,30.054999923706056,30.835333251953124,29.356666596730552,28.974499969482423,29.494713281114883,29.78150052775765,30.142860528392887,29.824759807494075,29.716852276377395,29.870698952617158,30.148616531694177,-0.27791757907701964,-0.1042027237152737,1.197804525481729,1.197804525481729,-1.197804525481729,-1.197804525481729,1.197804525481729,1.197804525481729,1.197804525481729,-1.197804525481729,1.197804525481729,0.879999160766598,0.8620001792907692,29.89999961853027,27.981999378204346,28.14999942779541,28.317999477386476,0.0,0.9768757252351291,0.9903702888853613,0.9945832119312625,0.0,0.0,1.0,0.002282413,0.002282413,0.9903623461723328,0.9903623461723328,-1.9463085186416689,1,-1.9463085186416689,-1,-1.9463085186416689,1,-1.9463085186416689,1
2023-05-17,29.52000045776367,29.55999946594238,28.68000030517578,28.8700008392334,28.8700008392334,41667300.0,-1.197804525481729,2.5033134276967433,1.9458860200066501,2.2063264365488746,2.238128896533202,29.14000015258789,29.877000045776363,30.6943333307902,29.403499952952068,28.994899978637694,29.28647580048772,29.61577331166233,30.060740548447114,29.793456234764218,29.700082940988402,29.716745396711964,30.053904258178562,-0.3371588614665981,-0.1507939512655386,-2.8056787059099064,-2.8056787059099064,2.8056787059099064,2.8056787059099064,-2.8056787059099064,-2.8056787059099064,-2.8056787059099064,2.8056787059099064,-2.8056787059099064,0.889999389648441,0.8795001029968242,29.55999946594238,28.00359922409058,28.175999259948732,28.348399295806885,1.0,0.9753321989470406,0.9888810091936739,0.8819574419143505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.197804525481729,-1,1.197804525481729,1,-1.197804525481729,-1,-1.197804525481729,-1
2023-05-18,29.0,29.76000022888184,28.8700008392334,29.68000030517578,29.68000030517578,36529200.0,2.8056787059099064,2.2427394969639707,2.0866692779713327,2.3108387000107102,2.2394159480607003,29.304000091552734,29.721000099182127,30.589333279927573,29.473666636149087,29.03199998855591,29.417650635383744,29.627450946846594,30.036176661784452,29.789736368220336,29.699685265031714,29.711092305706398,30.026207669067244,-0.3151153633608459,-0.18365823368460005,-0.8423180506383063,-0.8423180506383063,0.8423180506383063,0.8423180506383063,-0.8423180506383063,-0.8423180506383063,-0.8423180506383063,0.8423180506383063,-0.8423180506383063,0.7399997711181605,0.8860000610351543,29.76000022888184,27.625099239349368,27.800999259948732,27.976899280548096,1.0,0.9859695162936032,0.9929187187976704,0.9029921811339153,0.0,0.0,2.0,0.024406459,0.0153341409999999,0.949000120162964,0.9407710134983064,-2.8056787059099064,1,2.8056787059099064,1,-2.8056787059099064,1,-2.8056787059099064,1
2023-05-19,29.60000038146973,30.23999977111816,29.5,29.93000030517578,29.93000030517578,40668700.0,0.8423180506383063,2.2393153000032915,2.1239691519945687,2.287537756212831,2.2403327479362356,29.5,29.61500015258789,30.49333324432373,29.545666631062826,29.070399990081786,29.588433858647758,29.682459921088263,30.029326574261315,29.79433518582543,29.704245958895953,29.74477045947092,30.019081197667877,-0.27431073819695584,-0.20178873458707122,-1.1693965182125465,-1.1693965182125465,1.1693965182125465,1.1693965182125465,-1.1693965182125465,-1.1693965182125465,-1.1693965182125465,1.1693965182125465,-1.1693965182125465,0.6300010681152308,0.8795001029968239,30.23999977111816,27.8108000946045,27.98800010681153,28.16520011901856,1.0,0.9961168275537612,0.9968322685286032,0.9284957794580576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8423180506383063,-1,0.8423180506383063,1,0.8423180506383063,1,0.8423180506383063,1
2023-05-22,29.85000038146973,30.45000076293945,29.81999969482422,30.28000068664551,30.28000068664551,28693400.0,1.1693965182125465,1.9112626782436464,2.168999658329679,2.2481786605944896,2.2256826728552603,29.596000289916994,29.566000175476074,30.41866658528646,29.63133331934611,29.113799991607667,29.81895613464701,29.791103696644125,30.045499097640942,29.81025864486871,29.715647042613767,29.827113571343936,30.038408567221776,-0.2112949958778394,-0.20368998684522488,-2.5429340829020117,2.5429340829020117,-2.5429340829020117,-2.5429340829020117,2.5429340829020117,-2.5429340829020117,2.5429340829020117,-2.5429340829020117,2.5429340829020117,0.7100009918212891,0.8800002098083473,30.45000076293945,28.30509954452515,28.480999565124513,28.656899585723878,0.0,1.0010146828878734,1.0009349246770614,0.9647808229600965,1.0,0.0,1.0,0.9905577898025512,0.5007610917091369,0.6869159936904907,0.3472611378452453,-1.1693965182125465,-1,1.1693965182125465,-1,1.1693965182125465,1,1.1693965182125465,1
2023-05-23,30.04999923706055,30.20000076293945,29.48999977111816,29.51000022888184,29.51000022888184,29400900.0,-2.5429340829020117,2.0987039627564172,2.209856263034209,2.242648211518972,2.250581167293449,29.65400047302246,29.507000160217284,30.323999977111818,29.70816666285197,29.15349998474121,29.71597083272529,29.7399939752328,30.010950783527452,29.800414106639632,29.71157482848046,29.77832690327284,29.999267208826225,-0.22094030555338406,-0.20714005058685675,-1.7282284816205977,1.7282284816205977,-1.7282284816205977,-1.7282284816205977,1.7282284816205977,1.7282284816205977,1.7282284816205977,-1.7282284816205977,1.7282284816205977,0.6700000762939418,0.8650002479553199,30.20000076293945,28.514000301361087,28.690000343322755,28.866000385284423,0.0,1.004981879283119,0.9991922277278362,0.9853780239288833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5429340829020117,-1,2.5429340829020117,1,-2.5429340829020117,-1,-2.5429340829020117,1
2023-05-24,29.30999946594238,29.48999977111816,28.81999969482422,29.0,29.0,28045800.0,-1.7282284816205977,2.199001748120207,2.2639140782031055,2.2773770873633628,2.265795944340619,29.68000030517578,29.410000228881835,30.22333329518636,29.775999991099038,29.181399993896484,29.47731388848353,29.605449616099563,29.945728152332133,29.774171021176034,29.69748423781748,29.658584302769327,29.92524741557984,-0.26666311281051236,-0.21904466303158787,-5.517242694723207,5.517242694723207,-5.517242694723207,-5.517242694723207,5.517242694723207,5.517242694723207,5.517242694723207,-5.517242694723207,5.517242694723207,1.4300003051757812,0.8645002365112285,29.48999977111816,28.297000217437745,28.47000026702881,28.643000316619872,0.0,1.0091805533557525,0.9956718871262691,0.9940883706809205,0.0,1.0,0.0,0.001298871,0.001298871,0.002238994,0.002238994,1.7282284816205977,-1,-1.7282284816205977,1,1.7282284816205977,1,-1.7282284816205977,1
2023-05-25,28.29000091552734,28.29000091552734,26.86000061035156,27.39999961853027,27.39999961853027,78009400.0,-5.517242694723207,2.7328949249637065,2.6122332813869833,2.492341060022915,2.3788078962535932,29.22400016784668,29.264000129699706,30.065666580200194,29.810499986012776,29.19109998703003,28.784875798499108,29.2044587074506,29.781487601764272,29.696329335843384,29.6519894928811,29.311109735963317,29.738192023205798,-0.4270822872424809,-0.2606521878737665,-5.8394175319173005,-5.8394175319173005,5.8394175319173005,5.8394175319173005,5.8394175319173005,-5.8394175319173005,-5.8394175319173005,5.8394175319173005,-5.8394175319173005,1.9899997711181605,0.8760002136230446,28.29000091552734,27.58809925079346,27.760999298095705,27.93389934539795,1.0,0.9986331341690902,0.9856329160846783,1.048104259600396,0.0,3.0,9.0,0.028699553,0.0066839329701055,0.9975425004959106,0.7472500850945775,5.517242694723207,1,-5.517242694723207,1,-5.517242694723207,1,-5.517242694723207,1
2023-05-26,27.44000053405762,29.09000015258789,27.10000038146973,29.0,29.0,71910600.0,5.8394175319173005,4.29576286176442,3.295464000297537,2.687792433401551,2.4540107303221337,29.038000106811523,29.26900005340576,29.969333267211915,29.857166639963786,29.213799991607665,28.856583865666074,29.167284397005034,29.73106904681174,29.67349886581573,29.63907880985375,29.263246699661266,29.68351113259796,-0.420264432936694,-0.292574636886352,-3.4137923142005535,-3.4137923142005535,3.4137923142005535,3.4137923142005535,3.4137923142005535,-3.4137923142005535,-3.4137923142005535,3.4137923142005535,-3.4137923142005535,1.0400009155273402,0.8800003051757791,29.09000015258789,26.36280044555664,26.538000488281252,26.71320053100586,1.0,0.9921076925698609,0.9893476359639822,1.2260857495334727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8394175319173005,-1,5.8394175319173005,-1,5.8394175319173005,1,5.8394175319173005,1
2023-05-30,29.70000076293945,30.04000091552734,29.0,29.98999977111816,29.98999977111816,54874800.0,3.4137923142005535,4.62570920610173,3.3447833214251705,2.7608489934967926,2.487968877938146,28.979999923706053,29.288000106811523,29.897666613260906,29.916999975840252,29.23689998626709,29.23438916748344,29.316869010480147,29.74777425483151,29.683875944678103,29.646027739779775,29.37505486450079,29.70621399471057,-0.3311591302097803,-0.30029153555103766,-4.834947562540104,-4.834947562540104,-4.834947562540104,4.834947562540104,4.834947562540104,-4.834947562540104,-4.834947562540104,4.834947562540104,-4.834947562540104,2.620000839233388,0.9695003509521459,30.04000091552734,27.153999481201176,27.329999542236333,27.505999603271487,1.0,0.9894837413964008,0.9971866080594342,1.2115053482837495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4137923142005535,-1,-3.4137923142005535,1,3.4137923142005535,1,3.4137923142005535,1
2023-05-31,29.70000076293945,32.29000091552734,29.67000007629395,31.44000053405762,31.44000053405762,136243800.0,4.834947562540104,4.826794036196576,3.5611282226992738,2.9305479927339295,2.54582522995682,29.36599998474121,29.510000228881836,29.884666633605956,30.00783332188924,29.27569999694824,29.9695929563415,29.70289292385787,29.85695014381384,29.741453800067596,29.68155195352785,29.69273881366338,29.834642627254794,-0.14190381359141568,-0.2686139911591133,0.9860094402835898,0.9860094402835898,0.9860094402835898,-0.9860094402835898,0.9860094402835898,-0.9860094402835898,0.9860094402835898,-0.9860094402835898,-0.9860094402835898,0.9200000762939524,0.9725003242492656,32.29000091552734,27.90710014343262,28.10100021362305,28.294900283813476,0.0,0.9951202899686972,1.0089789244827871,1.2151748517781724,5.0,1.0,1.0,0.98929101228714,0.6397454134027318,0.9865593910217284,0.2000421162432931,-4.834947562540104,-1,4.834947562540104,-1,4.834947562540104,-1,4.834947562540104,-1
2023-06-01,31.79999923706055,31.94000053405762,31.02000045776367,31.1299991607666,31.1299991607666,52667400.0,-0.9860094402835898,4.717931670123654,3.5485872883872123,2.8755461197866246,2.5367608906571437,29.79199981689453,29.736000061035156,29.8839999516805,30.10116662979126,29.299699993133544,30.356395024483202,29.962366785114,29.939082338455957,29.786979877467562,29.71023407644347,29.913855790140797,29.930594963070483,-0.016739172929685964,-0.21823902751322782,0.5782213621214407,-0.5782213621214407,-0.5782213621214407,0.5782213621214407,-0.5782213621214407,0.5782213621214407,0.5782213621214407,0.5782213621214407,0.5782213621214407,0.7600002288818395,0.9435003280639632,31.94000053405762,30.150500202178954,30.345000267028805,30.53950033187866,1.0,1.001883230957238,1.0131507715059735,1.234056815840787,2.0,0.0,0.0,0.9675236344337464,0.952061802148819,0.024391828,0.019870954513277,0.9860094402835898,-1,0.9860094402835898,1,0.9860094402835898,-1,0.9860094402835898,-1
2023-06-02,31.39999961853027,31.59000015258789,30.82999992370605,31.30999946594238,31.30999946594238,36496200.0,0.5782213621214407,2.8725226963967687,3.478839968259514,2.846599303720366,2.5302794822943637,30.57399978637695,29.898999977111817,29.89899991353353,30.189999961853026,29.319699993133543,30.674263171636262,30.207390908900976,30.027528604745406,29.836914945942144,29.741912599007804,30.1286471248795,30.032773074394328,0.09587405048517184,-0.1554164119135479,-4.631104696019125,-4.631104696019125,4.631104696019125,-4.631104696019125,4.631104696019125,-4.631104696019125,-4.631104696019125,-4.631104696019125,-4.631104696019125,1.5699996948242188,0.9880002975463853,31.59000015258789,29.8642998123169,30.052999877929693,30.241699943542486,0.0,1.022575999524461,1.0154555639758254,1.2221038499211465,0.0,2.0,1.0,0.006534433,0.0036011206666666,0.9776713848114014,0.3355221445656824,-0.5782213621214407,1,0.5782213621214407,1,-0.5782213621214407,-1,-0.5782213621214407,-1
2023-06-05,31.30999946594238,31.39999961853027,29.82999992370605,29.86000061035156,29.86000061035156,48244100.0,-4.631104696019125,3.7324173627180888,3.84599949247515,3.0297787217376926,2.6029699189804565,30.745999908447267,29.892000007629395,29.88433329264323,30.246999963124594,29.323899993896486,30.402842317874697,30.144229036437444,30.01672034704258,29.837671852971962,29.744250975470056,30.0873168918752,30.019975114094862,0.06734177778033867,-0.1108647739747706,3.6838528186090014,3.6838528186090014,-3.6838528186090014,3.6838528186090014,-3.6838528186090014,3.6838528186090014,3.6838528186090014,3.6838528186090014,3.6838528186090014,1.75,1.0530002593994128,31.39999961853027,29.416399497985843,29.61399955749512,29.811599617004397,1.0,1.0285695136022983,1.0085791970703464,1.2693994663311001,0.0,2.0,2.0,0.0428749546408653,0.0146632796602163,0.7337343096733093,0.363154292680396,-4.631104696019125,1,-4.631104696019125,1,4.631104696019125,-1,4.631104696019125,-1
2023-06-06,29.77000045776367,31.45000076293945,29.70000076293945,30.95999908447266,30.95999908447266,42295300.0,3.6838528186090014,3.784151932616864,4.006662108432892,3.143593171331161,2.617620892081902,30.939999771118163,29.95999984741211,29.927666600545248,30.309333292643228,29.334999980926515,30.588561240074018,30.292550863352936,30.077577039780007,29.874469467119525,29.768325195450302,30.221575690736348,30.089606519308035,0.1319691714283131,-0.06229798489415386,1.0335969368078621,1.0335969368078621,-1.0335969368078621,1.0335969368078621,-1.0335969368078621,1.0335969368078621,1.0335969368078621,1.0335969368078621,1.0335969368078621,0.4400005340576172,1.0415002822875965,31.45000076293945,29.08339904785156,29.293999099731444,29.504599151611327,1.0,1.0327102779939001,1.0097717217033442,1.2745485468580093,0.0,0.0,1.0,0.011992834508419,0.011992834508419,0.8149424195289612,0.8149424195289612,3.6838528186090014,1,3.6838528186090014,1,-3.6838528186090014,-1,-3.6838528186090014,1
2023-06-07,31.03000068664551,31.3700008392334,30.93000030517578,31.28000068664551,31.28000068664551,39098000.0,1.0335969368078621,3.0566368102672064,3.8829592355371494,3.104108100938784,2.6144169604518317,30.907999801635743,30.136999893188477,30.007666651407877,30.38149995803833,29.344899978637695,30.81904105559785,30.472087194860677,30.155152758932623,29.920552457923655,29.79825936359278,30.384410305491606,30.177783865036737,0.206626440454869,-0.008513099824349293,1.7263395023173742,1.7263395023173742,-1.7263395023173742,1.7263395023173742,-1.7263395023173742,1.7263395023173742,1.7263395023173742,1.7263395023173742,1.7263395023173742,0.7900009155273509,1.0355003356933588,31.3700008392334,29.15870014190674,29.367000198364256,29.575300254821776,1.0,1.025583167242255,1.0113859565483159,1.2509097973626677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0335969368078621,-1,1.0335969368078621,-1,-1.0335969368078621,-1,1.0335969368078621,-1
2023-06-08,31.43000030517578,31.85000038146973,31.05999946594238,31.81999969482422,31.81999969482422,35199000.0,1.7263395023173742,3.092633453708591,3.8004503624409898,3.1170743586486216,2.577439313472771,31.045999908447264,30.418999862670898,30.1,30.44499994913737,29.361999969482422,31.152693935339975,30.717162194854044,30.262562238667567,29.982829416510558,29.83829382559736,30.60527021154278,30.29942948205803,0.30584072948474983,0.05435766603747053,-1.5084838052792438,-1.5084838052792438,1.5084838052792438,-1.5084838052792438,1.5084838052792438,-1.5084838052792438,-1.5084838052792438,-1.5084838052792438,-1.5084838052792438,1.3099994659423793,1.0580002784728995,31.85000038146973,29.09190010070801,29.299000167846682,29.506100234985354,0.0,1.0206121190245245,1.0141787752958147,1.2192363495905305,0.0,2.0,0.0,0.00435795,0.002782696,0.2167670726776123,0.1097456313388061,-1.7263395023173742,1,-1.7263395023173742,-1,-1.7263395023173742,-1,-1.7263395023173742,-1
