Date_ADI_L01d,Open_ADI_L01d,High_ADI_L01d,Low_ADI_L01d,Close_ADI_L01d,Adj Close_ADI_L01d,Volume_ADI_L01d,Daily_Return_ADI_L01d,Vol5_ADI_L01d,Vol10_ADI_L01d,Vol20_ADI_L01d,Vol60_ADI_L01d,SMA5_ADI_L01d,SMA10_ADI_L01d,SMA30_ADI_L01d,SMA60_ADI_L01d,SMA100_ADI_L01d,EMA5_ADI_L01d,EMA10_ADI_L01d,EMA30_ADI_L01d,EMA60_ADI_L01d,EMA100_ADI_L01d,Short12_ADI_L01d,Long26_ADI_L01d,MACD_ADI_L01d,SIGNAL9_ADI_L01d,Ret5/10_ADI_L01d,Ret10/30_ADI_L01d,Ret30/60_ADI_L01d,Ret30/100_ADI_L01d,Emaret5/10_ADI_L01d,Emaret10/30_ADI_L01d,Emaret30/60_ADI_L01d,Emaret30/100_ADI_L01d,RetMACD_ADI_L01d,DayRange_ADI_L01d,average20r_ADI_L01d,PRVHI_ADI_L01d,HitLevel_ADI_L01d,hitlevel_2_ADI_L01d,hitlevel_1.8_ADI_L01d,Hit?_ADI_L01d,Hit?_ADI.1_L01d,Hit?_ADI.2_L01d,HitAt_2.2_ADI_L01d,HitAt_2.0_ADI_L01d,HitAt_1.8_ADI_L01d,ExitPr_2.2_ADI_L01d,ExitPr_2.0_ADI_L01d,ExitPr_1.8_ADI_L01d,ret_2.2_ADI_L01d,Ret2.0_ADI_L01d,Ret_1.8_ADI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-02-21,190.6300048828125,191.1799926757812,185.4799957275391,185.9700012207031,185.9700012207031,5117800.0,-3.4974859936420146,4.151025755396528,2.9278124350475996,2.20630590464768,1.9469111011161655,190.24599914550782,184.74400024414064,175.12033386230468,170.8229995727539,161.67069946289064,188.49362334907497,185.50757691702148,177.39435420633356,171.25983258422883,166.90699972124327,184.3653319598975,178.57025003898784,5.7950819209096665,4.694416772385947,-1.1883673169655056,-1.1883673169655056,-1.1883673169655056,-1.1883673169655056,1.1883673169655056,-1.1883673169655056,-1.1883673169655056,-1.1883673169655056,-1.1883673169655056,3.8399963378905966,4.028499603271479,191.1799926757812,185.66599456787114,186.45999450683598,187.25399444580083,1.0,1.0,1.0,185.66599456787114,186.45999450683598,187.25399444580083,185.9700012207031,185.9700012207031,185.9700012207031,0.0016373846677713907,-0.2627873541607995,-0.6856960402355384,0.0,1.029781746059933,1.016096627866522,1.3270201692702879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1,,-1,,-1,,-1
2023-04-27,178.5299987792969,178.9400024414062,171.2400054931641,177.6199951171875,177.6199951171875,4621700.0,-1.6827236152433984,1.3855299451494894,1.0744466688053618,1.416199222234408,1.7079059231410043,182.54400024414062,185.59100036621095,188.07533365885416,185.82183354695638,178.3140998840332,181.72979052150333,184.28455971721354,186.30243046674207,183.56884483331942,178.94481724654403,184.89857310547717,186.3656956801903,-1.4671225747131302,0.01719624320243346,-1.2723847695941688,-1.2723847695941688,1.2723847695941688,1.2723847695941688,-1.2723847695941688,-1.2723847695941688,-1.2723847695941688,1.2723847695941688,-1.2723847695941688,3.8899993896484943,3.965000152587885,178.9400024414062,173.71849472045903,174.51499481201176,175.3114949035645,1.0,1.0,1.0,173.71849472045903,174.51499481201176,175.3114949035645,177.6199951171875,177.6199951171875,177.6199951171875,0.022458750883183776,1.7792169140081369,1.3167991151366703,1.0,0.9835821773897552,0.9861368244869211,0.7586832784092014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6827236152433984,1,1.6827236152433984,1,1.6827236152433984,1,1.6827236152433984,1
2023-05-24,171.5,176.6300048828125,169.7400054931641,173.1999969482422,173.1999969482422,10367100.0,-7.833121202709588,3.8247938355772195,3.0242891028249703,2.305275137621475,1.720690194937315,187.04399719238282,185.1499984741211,184.50899963378907,186.01466649373373,181.51080001831053,183.57599845222944,184.60097653785363,184.8031281394152,183.75820437238522,180.5004129821575,184.62039479583933,184.76395387841885,-0.14355908257951455,-0.08664447409070326,-0.46766603514192445,-0.46766603514192445,0.46766603514192445,-0.46766603514192445,0.46766603514192445,0.46766603514192445,0.46766603514192445,-0.46766603514192445,0.46766603514192445,12.010009765625,4.155000305175756,176.6300048828125,181.69310134887704,182.48100128173837,183.26890121459968,1.0,1.0,1.0,171.5,171.5,171.5,173.1999969482422,173.1999969482422,173.1999969482422,0.009912518648642493,0.9912518648642493,0.9912518648642493,0.0,1.0102295367748892,0.9944476020395591,1.3118994142908929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.833121202709588,-1,-7.833121202709588,-1,-7.833121202709588,-1,-7.833121202709588,1
2023-05-25,166.5099945068359,173.9400024414062,161.9299926757812,172.3899993896484,172.3899993896484,9915900.0,-0.46766603514192445,3.2930767782832704,3.0242967515304273,2.27958390043888,1.7213545897576807,183.06999816894535,184.3299987792969,183.95199940999348,185.83599980672201,181.59440002441406,179.8473320980358,182.3807988745436,184.00228112330126,183.38547634016433,180.3398107328009,182.7387955025792,183.84736465702844,-1.108569154449242,-0.291029410162411,-2.4015310657847193,2.4015310657847193,-2.4015310657847193,2.4015310657847193,2.4015310657847193,-2.4015310657847193,-2.4015310657847193,2.4015310657847193,-2.4015310657847193,6.25,4.273000335693331,173.9400024414062,167.48900421142582,168.32000427246098,169.15100433349613,1.0,1.0,1.0,166.5099945068359,166.5099945068359,166.5099945068359,172.3899993896484,172.3899993896484,172.3899993896484,0.03531322489216167,3.5313224892161665,3.5313224892161665,1.0,0.993164429996768,0.9861089172098072,1.326688063969995,0.0,1.0,1.0,0.0421103723347187,0.0421103723347187,0.94913512468338,0.94913512468338,0.46766603514192445,1,0.46766603514192445,-1,0.46766603514192445,-1,-0.46766603514192445,-1
2023-07-06,186.8999938964844,187.9600067138672,184.5700073242188,186.1900024414062,186.1900024414062,4203800.0,-2.005261872944109,2.018369906133056,1.805289546801119,1.6047353036688656,1.769484300980542,190.96199951171874,189.5479995727539,184.7223327636719,184.8753328959147,185.70559967041015,189.6739293414959,189.48314763869575,186.98865688459927,185.30364641798235,182.77750599122382,189.19526888074896,187.33527949007834,1.85998939067062,1.8340207792146204,-0.47263809617775954,-0.47263809617775954,0.47263809617775954,0.47263809617775954,0.47263809617775954,-0.47263809617775954,-0.47263809617775954,-0.47263809617775954,-0.47263809617775954,3.4800109863282103,3.765499877929686,187.9600067138672,184.8888079833984,185.6580078125,186.42720764160154,1.0,1.0,1.0,184.8888079833984,185.6580078125,186.42720764160154,186.1900024414062,186.1900024414062,186.1900024414062,0.0070377134895294605,0.28654547960219273,-0.12723743663605408,0.0,1.0074598515529156,1.001006853143288,1.1249765258318498,0.0,1.0,0.0,0.0246915444731712,0.0246915444731712,0.1909804791212082,0.1909804791212082,-2.005261872944109,1,2.005261872944109,1,2.005261872944109,1,2.005261872944109,-1
2023-08-03,190.6799926757812,193.2400054931641,188.9400024414062,191.4900054931641,191.4900054931641,3040100.0,-0.5040014480230224,1.902991494781921,1.772635739353762,1.9277450412330737,1.9819447432794826,196.2760009765625,194.83400115966796,192.50233306884766,187.8781659444173,187.44719970703125,194.4442943227988,194.686344594679,192.46097952972838,189.64218436960178,186.51964751422102,194.55497499323582,192.93997106258954,1.6150039306462816,2.0033376267827947,-1.6397719460928144,-1.6397719460928144,-1.6397719460928144,-1.6397719460928144,1.6397719460928144,1.6397719460928144,-1.6397719460928144,-1.6397719460928144,1.6397719460928144,5.519989013671818,4.0474998474121175,193.2400054931641,189.47990158081055,190.26900177001954,191.0581019592285,1.0,1.0,1.0,189.47990158081055,190.26900177001954,190.6799926757812,191.4900054931641,191.4900054931641,191.4900054931641,0.01060853365229484,0.6417249850400699,0.4248022070989831,0.0,1.0074011712961375,0.9987567167467029,0.9195384770487612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5040014480230224,1,-0.5040014480230224,1,-0.5040014480230224,1,0.5040014480230224,1
2023-08-16,180.3899993896484,180.6399993896484,175.7700042724609,177.1699981689453,177.1699981689453,4869000.0,-2.28877618996168,1.4726264273510081,1.2274365643911067,1.6784021476370699,1.9486239102209197,182.36000366210936,185.31600341796874,190.91500091552734,187.90400009155275,187.30330001831055,181.8616273351338,184.8910740637057,188.67354475020744,188.27051705206927,186.1807648633695,185.7515021797681,188.4633564496617,-2.7118542698935926,-1.0013652438006875,0.9482376774532777,0.9482376774532777,-0.9482376774532777,-0.9482376774532777,-0.9482376774532777,0.9482376774532777,0.9482376774532777,-0.9482376774532777,0.9482376774532777,3.639999389648409,3.6065010070800922,180.6399993896484,175.99520355224604,176.73200378417962,177.4688040161132,1.0,1.0,1.0,175.99520355224604,176.73200378417962,177.4688040161132,177.1699981689453,177.1699981689453,177.1699981689453,0.006675151327919702,0.24782969433230356,-0.16837091387665423,0.0,0.9840488694913612,0.9836149649521313,0.7313125558848618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28877618996168,1,-2.28877618996168,1,-2.28877618996168,1,-2.28877618996168,1
2023-08-23,168.6100006103516,178.7899932861328,168.5399932861328,177.4799957275391,177.4799957275391,7413500.0,0.4641639581294552,0.6944755887182722,1.178113341400333,1.4263677475111691,1.6256044847484863,176.52000122070314,179.44000244140625,188.7050013224284,187.59150034586588,186.73489990234376,177.53437061006093,179.70920671730008,185.24566533144852,186.47143229520248,185.26325022619622,180.61425494496763,184.6722580441542,-4.058003099186578,-2.9499219851558625,2.1354481504220675,2.1354481504220675,-2.1354481504220675,-2.1354481504220675,-2.1354481504220675,2.1354481504220675,2.1354481504220675,2.1354481504220675,2.1354481504220675,5.3000030517578125,4.052500915527354,178.7899932861328,170.56240280151366,171.36400299072264,172.16560317993162,1.0,1.0,1.0,168.6100006103516,168.6100006103516,168.6100006103516,177.4799957275391,177.4799957275391,177.4799957275391,0.05260657781317236,5.260657781317236,5.260657781317236,0.0,0.9837271445554254,0.9878980262226611,0.8259534355400222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641639581294552,1,0.4641639581294552,1,0.4641639581294552,1,0.4641639581294552,1
