Date_TER_L01d,Open_TER_L01d,High_TER_L01d,Low_TER_L01d,Close_TER_L01d,Adj Close_TER_L01d,Volume_TER_L01d,Daily_Return_TER_L01d,Vol5_TER_L01d,Vol10_TER_L01d,Vol20_TER_L01d,Vol60_TER_L01d,SMA5_TER_L01d,SMA10_TER_L01d,SMA30_TER_L01d,SMA60_TER_L01d,SMA100_TER_L01d,EMA5_TER_L01d,EMA10_TER_L01d,EMA30_TER_L01d,EMA60_TER_L01d,EMA100_TER_L01d,Short12_TER_L01d,Long26_TER_L01d,MACD_TER_L01d,SIGNAL9_TER_L01d,Ret5/10_TER_L01d,Ret10/30_TER_L01d,Ret30/60_TER_L01d,Ret30/100_TER_L01d,Emaret5/10_TER_L01d,Emaret10/30_TER_L01d,Emaret30/60_TER_L01d,Emaret30/100_TER_L01d,RetMACD_TER_L01d,DayRange_TER_L01d,average20r_TER_L01d,PRVHI_TER_L01d,HitLevel_TER_L01d,hitlevel_2_TER_L01d,hitlevel_1.8_TER_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-03,88.8499984741211,89.16000366210938,85.55000305175781,85.93000030517578,85.93000030517578,1033200.0,-1.6256418932462955,2.3545833110740504,2.2067278515506774,2.5829206053130407,3.08405001420476,85.95399932861328,86.8379997253418,90.49599965413411,86.01033312479655,86.31849975585938,86.47802525849244,87.24504615832008,88.6116602384891,88.1549204005631,89.3245556257314,87.57679070991698,88.62112029457415,-1.0443295846571772,-0.42589004269206465,-1.7339670178958266,-1.7339670178958266,1.7339670178958266,-1.7339670178958266,-1.7339670178958266,-1.7339670178958266,-1.7339670178958266,1.7339670178958266,-1.7339670178958266,2.1299972534179688,2.946999359130859,89.16000366210938,80.97550025939941,81.56500015258788,82.15450004577636,1.0,0.9898201202293407,0.9912084303510396,0.85435372926735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,,-1,,-1,,1
2023-01-04,87.23999786376953,87.87999725341797,85.75,87.41999816894531,87.41999816894531,2025400.0,1.7339670178958266,2.173526259136778,2.29408686839151,2.6134814630866487,2.993895263543871,86.48599853515626,86.73999938964843,90.31333287556966,86.17849973042806,86.19369972229003,86.7920162286434,87.27685561479738,88.53477881464757,88.13082458969039,89.28684161668613,87.55266878053672,88.53214828526832,-0.9794795047316001,-0.5366079350999717,0.34316566992316666,0.34316566992316666,-0.34316566992316666,0.34316566992316666,0.34316566992316666,0.34316566992316666,0.34316566992316666,-0.34316566992316666,0.34316566992316666,2.470001220703125,2.8739994049072264,87.87999725341797,82.67660507202149,83.26600494384766,83.85540481567382,0.0,0.9970716986825056,0.9944448114825097,0.8777896077679012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7339670178958266,1,-1.7339670178958266,1,-1.7339670178958266,-1,1.7339670178958266,1
2023-01-05,86.83999633789062,88.41999816894531,85.94999694824219,87.12000274658203,87.12000274658203,998700.0,-0.34316566992316666,2.137660644067811,2.2865776401286517,2.5221856762626,2.9853646894906776,87.06199951171875,86.67299957275391,90.18066635131837,86.3619997660319,86.02149978637695,86.90134506795629,87.2483369114855,88.4435029392885,88.09768288991634,89.24393391628803,87.48610477531292,88.4275449120323,-0.941440136719379,-0.6175743754238532,4.729103520774555,-4.729103520774555,4.729103520774555,4.729103520774555,-4.729103520774555,-4.729103520774555,-4.729103520774555,4.729103520774555,-4.729103520774555,4.069999694824219,2.9559993743896484,88.41999816894531,81.55719856262208,82.13199844360352,82.70679832458497,1.0,1.004488132877394,0.996022940312533,0.9065857687039621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34316566992316666,1,-0.34316566992316666,-1,0.34316566992316666,-1,-0.34316566992316666,-1
2023-01-06,88.27999877929688,91.80000305175781,87.7300033569336,91.23999786376953,91.23999786376953,1444500.0,4.729103520774555,2.469818059928708,2.6682786976141317,2.7389440223622135,3.0132651073458447,87.81199951171875,86.82199935913086,90.12433293660482,86.64899978637695,85.90489974975586,88.3475626665607,87.97409344826441,88.62392196667437,88.20070961037055,89.28345993505005,88.06362678892162,88.63587476030914,-0.5722479713875117,-0.608509094616585,2.1591421162071205,-2.1591421162071205,2.1591421162071205,2.1591421162071205,-2.1591421162071205,2.1591421162071205,-2.1591421162071205,2.1591421162071205,2.1591421162071205,3.4599990844726562,2.956999588012695,91.80000305175781,81.91679954528809,82.50799942016602,83.09919929504395,1.0,1.0114026417255477,1.0042452181506811,0.9741997922662413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729103520774555,1,-4.729103520774555,1,-4.729103520774555,1,-4.729103520774555,1
2023-01-09,92.94000244140625,95.83000183105469,92.37000274658203,93.20999908447266,93.20999908447266,1654500.0,2.1591421162071205,2.4464193623819956,2.2603881597577278,2.6464175289815364,2.9934310202079093,88.98399963378907,87.53199920654296,90.09699961344401,87.00249977111817,85.82119972229003,89.9683748058647,88.92607629121136,88.91979790975815,88.36494860952145,89.36121318553366,88.85537637285256,88.97469878432125,-0.11932241146868705,-0.5106717579870054,1.6843683191128327,-1.6843683191128327,1.6843683191128327,1.6843683191128327,-1.6843683191128327,1.6843683191128327,1.6843683191128327,1.6843683191128327,1.6843683191128327,2.6399993896484375,2.964499664306641,95.83000183105469,85.29460395812988,85.88600387573243,86.47740379333496,1.0,1.0165882241969582,1.011720954731434,0.8541313436008072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1591421162071205,1,2.1591421162071205,-1,2.1591421162071205,1,2.1591421162071205,1
2023-01-10,93.44000244140625,95.44999694824219,92.80999755859375,94.77999877929688,94.77999877929688,1160400.0,1.6843683191128327,1.812035237965382,2.273330997970801,2.6071159837152837,2.9551540842092963,90.75399932861328,88.35399932861328,90.16999969482421,87.33033307393391,85.76439971923828,91.57224946367543,89.99042583449963,89.29787538521227,88.57527812328458,89.46851587055868,89.76685674307475,89.4047210061713,0.36213573690345413,-0.3361102590089135,1.6459143054288643,-1.6459143054288643,1.6459143054288643,1.6459143054288643,-1.6459143054288643,1.6459143054288643,1.6459143054288643,1.6459143054288643,1.6459143054288643,2.6100006103515625,2.9234996795654298,95.44999694824219,89.30810256958007,89.9010025024414,90.49390243530273,1.0,1.0271634563034744,1.0175776880096659,0.8719715625122206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6843683191128327,1,-1.6843683191128327,1,1.6843683191128327,1,1.6843683191128327,1
2023-01-11,95.08999633789062,96.36000061035156,93.75,96.33999633789062,96.33999633789062,870000.0,1.6459143054288643,1.81560256783571,2.015168590517064,2.5801838038495184,2.872184232845714,92.53799896240234,89.51199874877929,90.3739995320638,87.74649963378906,85.71849967956543,93.16149842174717,91.14489319875253,89.75220576925604,88.82985904835363,89.60458479070387,90.77810898843104,89.91844510481718,0.8596638836138624,-0.09695543048435831,-0.20759493029327475,0.20759493029327475,-0.20759493029327475,-0.20759493029327475,0.20759493029327475,-0.20759493029327475,-0.20759493029327475,-0.20759493029327475,-0.20759493029327475,3.0999984741210938,2.8864994049072266,96.36000061035156,89.01829765319825,89.60299758911133,90.18769752502442,0.0,1.0338055261408663,1.0221252683745778,0.7810174560085693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6459143054288643,-1,1.6459143054288643,-1,1.6459143054288643,-1,1.6459143054288643,-1
2023-01-12,97.06999969482422,97.06999969482422,93.97000122070312,96.13999938964844,96.13999938964844,1165700.0,-0.20759493029327475,1.7728355638668771,1.975895878786029,2.5413957344009357,2.873479283929253,94.34199829101563,90.70199890136719,90.60566609700521,88.1569995880127,85.7113996887207,94.15433207771426,92.05309432436995,90.16432148670071,89.06953578085509,89.73399894117802,91.60301520400294,90.37930097776764,1.2237142262353018,0.1671785008595737,1.3521978989088552,1.3521978989088552,1.3521978989088552,1.3521978989088552,-1.3521978989088552,1.3521978989088552,1.3521978989088552,1.3521978989088552,1.3521978989088552,2.970001220703125,2.828499603271484,97.06999969482422,90.00970191955567,90.58700180053711,91.16430168151855,1.0,1.04013141313023,1.0228263674216114,0.7774845342029317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20759493029327475,-1,0.20759493029327475,-1,0.20759493029327475,-1,0.20759493029327475,-1
2023-01-13,95.5,98.23999786376953,95.2699966430664,97.44000244140625,97.44000244140625,1464500.0,1.3521978989088552,0.9051926999815834,1.7703232651629597,2.4894942791682673,2.8708959391851474,95.58199920654297,91.69699935913086,90.73866628011068,88.56799964904785,85.76159973144532,95.24955553227826,93.03253216383109,90.63372025797204,89.34397731070923,89.88659306989541,92.50101324052653,90.90231590100014,1.598697339526396,0.45348226859293816,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,-0.8210211737616484,2.3899993896484375,2.7374996185302733,98.23999786376953,90.84730056762696,91.41300048828126,91.97870040893555,0.0,1.042367796924265,1.0238306248027622,0.7111176273738695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3521978989088552,-1,-1.3521978989088552,1,-1.3521978989088552,-1,-1.3521978989088552,-1
2023-01-17,97.3499984741211,97.8499984741211,95.45999908447266,96.63999938964844,96.63999938964844,1668200.0,-0.8210211737616484,1.1642160534929982,1.8336724319087399,2.042437882484477,2.8761654417907216,96.26799926757812,92.6259994506836,90.88366622924805,88.95899963378906,85.79819969177247,95.71303681806833,93.68843529579787,91.02122213743503,89.58319114936299,90.02032388810834,93.13778034039144,91.32732949275187,1.8104508476395722,0.724875984402265,-0.7553763784659707,-0.7553763784659707,-0.7553763784659707,-0.7553763784659707,0.7553763784659707,-0.7553763784659707,-0.7553763784659707,-0.7553763784659707,-0.7553763784659707,2.6300048828125,2.7529998779296876,97.8499984741211,92.21749870300293,92.76499862670899,93.31249855041504,0.0,1.0393194118119462,1.021609940606632,0.8977861445060012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210211737616484,-1,-0.8210211737616484,1,0.8210211737616484,1,0.8210211737616484,1
