Date_MU_L01d,Open_MU_L01d,High_MU_L01d,Low_MU_L01d,Close_MU_L01d,Adj Close_MU_L01d,Volume_MU_L01d,Daily_Return_MU_L01d,Vol5_MU_L01d,Vol10_MU_L01d,Vol20_MU_L01d,Vol60_MU_L01d,SMA5_MU_L01d,SMA10_MU_L01d,SMA30_MU_L01d,SMA60_MU_L01d,SMA100_MU_L01d,EMA5_MU_L01d,EMA10_MU_L01d,EMA30_MU_L01d,EMA60_MU_L01d,EMA100_MU_L01d,Short12_MU_L01d,Long26_MU_L01d,MACD_MU_L01d,SIGNAL9_MU_L01d,Ret5/10_MU_L01d,Ret10/30_MU_L01d,Ret30/60_MU_L01d,Ret30/100_MU_L01d,Emaret5/10_MU_L01d,Emaret10/30_MU_L01d,Emaret30/60_MU_L01d,Emaret30/100_MU_L01d,RetMACD_MU_L01d,DayRange_MU_L01d,average20r_MU_L01d,PRVHI_MU_L01d,HitLevel_MU_L01d,hitlevel_2_MU_L01d,hitlevel_1.8_MU_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,57.5099983215332,58.04999923706055,56.36000061035156,56.5099983215332,56.5099983215332,10035300.0,-0.5980653680099153,1.0603432820547845,2.7147820085721355,2.4259806835819444,2.7766244259619963,57.123999786376956,56.486999893188475,53.63766670227051,55.27883345286052,54.617799949646,56.70389540851209,55.95133719160422,54.70481053861338,54.94002992546792,56.14323457351552,55.65481724924871,54.758107757028995,0.8967094922197134,0.3090552511787381,-0.26543570277276723,-0.26543570277276723,0.26543570277276723,-0.26543570277276723,0.26543570277276723,-0.26543570277276723,-0.26543570277276723,0.26543570277276723,-0.26543570277276723,1.8100013732910085,1.6580001831054667,58.04999923706055,55.02059795379638,55.34599800109863,55.671398048400874,0.0,1.0112769291056878,1.0134502275491781,0.8737158187108554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980653680099153,-1,-0.5980653680099153,-1,-0.5980653680099153,1,-0.5980653680099153,-1
2023-01-19,55.70999908447266,57.09000015258789,55.27999877929688,56.36000061035156,56.36000061035156,12034200.0,-0.26543570277276723,0.4746983749217599,1.5312521733146363,2.417881858294198,2.720197046368719,56.783999633789065,56.702999877929685,53.715000025431316,55.284000142415366,54.569399948120115,56.58926380912525,56.025639631376464,54.81159699485456,54.98658634136574,56.147526970284545,55.76330699711069,54.876766486904735,0.886540510205954,0.42455230298418134,3.7260440940012995,3.7260440940012995,-3.7260440940012995,3.7260440940012995,-3.7260440940012995,3.7260440940012995,3.7260440940012995,-3.7260440940012995,3.7260440940012995,1.8100013732910156,1.6725002288818342,57.09000015258789,54.40239883422852,54.73399887084961,55.06559890747071,1.0,1.0014284915442526,1.010060111432144,0.8888627614392526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26543570277276723,-1,0.26543570277276723,-1,-0.26543570277276723,1,0.26543570277276723,-1
2023-01-20,57.47000122070312,58.56999969482422,56.7599983215332,58.45999908447266,58.45999908447266,13826400.0,3.7260440940012995,1.8559217432540027,1.858492353906928,2.449708767683969,2.761229195054519,57.02199935913086,57.077999877929685,53.87433331807454,55.32100009918213,54.57769992828369,57.21284223424105,56.46825044103032,55.04697777482993,55.100468726385635,56.19331849729817,56.178182702858685,55.14219112376162,1.0359915790970646,0.546840158206758,-5.747520805630653,5.747520805630653,-5.747520805630653,5.747520805630653,-5.747520805630653,5.747520805630653,5.747520805630653,-5.747520805630653,5.747520805630653,3.049999237060547,1.7750001907348616,58.56999969482422,53.41049964904786,53.74499969482422,54.07949974060059,1.0,0.999018877344711,1.0131860255523288,0.8871805252789242,1.0,0.0,0.0,0.9871347546577454,0.9871347546577454,0.0115387653931975,0.0115387653931975,-3.7260440940012995,-1,-3.7260440940012995,-1,3.7260440940012995,-1,-3.7260440940012995,-1
2023-01-23,58.91999816894531,61.90999984741211,58.86000061035156,61.81999969482422,61.81999969482422,20175400.0,5.747520805630653,2.8730938937617867,2.2816123763387144,2.693639861397564,2.853638110590705,57.99999923706055,57.582999801635744,54.140999984741214,55.42016677856445,54.6257999420166,58.74856138776878,57.441295759901934,55.483946930958595,55.320781217154114,56.30473792695215,57.04615454777645,55.636843610507,1.4093109372694528,0.719334314019297,-0.9058579360327963,-0.9058579360327963,0.9058579360327963,-0.9058579360327963,0.9058579360327963,-0.9058579360327963,-0.9058579360327963,-0.9058579360327963,-0.9058579360327963,0.8500022888183452,1.7405002593994119,61.90999984741211,54.66499927520752,55.0199993133545,55.374999351501465,0.0,1.0072417108671188,1.0227582893208236,0.9439318361360048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.747520805630653,-1,-5.747520805630653,1,-5.747520805630653,-1,-5.747520805630653,-1
2023-01-24,61.20000076293945,61.72000122070312,60.86999893188477,61.2599983215332,61.2599983215332,10183200.0,-0.9058579360327963,3.0122731952302435,2.29661940818995,2.5294683619181457,2.85458636020793,58.88199920654297,58.07299957275391,54.342999903361004,55.51700007120768,54.675399932861325,59.58570703235692,58.13560531656216,55.85659540776986,55.51550964680589,56.40286189516168,57.69443820527749,56.05337358910153,1.6410646161759601,0.9036803744506297,0.4570724806822451,0.4570724806822451,-0.4570724806822451,0.4570724806822451,-0.4570724806822451,0.4570724806822451,0.4570724806822451,0.4570724806822451,0.4570724806822451,1.25,1.7250003814697243,61.72000122070312,58.080899276733405,58.42899932861329,58.77709938049317,1.0,1.0139307361379801,1.0249434354024287,0.8861067919255025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9058579360327963,-1,-0.9058579360327963,1,0.9058579360327963,1,0.9058579360327963,-1
2023-01-25,60.66999816894531,61.66999816894531,60.41999816894531,61.54000091552734,61.54000091552734,10787200.0,0.4570724806822451,2.8579769685213963,2.287710950564078,2.5311449747925154,2.7419555139151823,59.8879997253418,58.50599975585938,54.56533330281575,55.67250010172526,54.725499954223636,60.237138326747065,58.754586334555825,56.22326673085099,55.71303395069839,56.504587420317435,58.28606323762362,56.45979042809604,1.8262728095275804,1.0881988614660199,2.047446055879561,2.047446055879561,-2.047446055879561,2.047446055879561,-2.047446055879561,2.047446055879561,2.047446055879561,2.047446055879561,2.047446055879561,1.7599983215332102,1.7235002517700173,61.66999816894531,57.92500038146972,58.27000045776367,58.615000534057614,1.0,1.0236215084820257,1.0252329577090273,0.9231167179581061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4570724806822451,-1,0.4570724806822451,-1,0.4570724806822451,1,-0.4570724806822451,1
2023-01-26,62.58000183105469,63.04999923706055,61.29000091552734,62.79999923706055,62.79999923706055,12219500.0,2.047446055879561,2.62774112599223,2.3143803796268405,2.5176590674679624,2.7195419644674397,61.17599945068359,58.97999954223633,54.813666661580406,55.81850007375081,54.78039993286133,61.09142529685156,59.49011595319304,56.64757205383225,55.94539346828403,56.629249040450965,58.98051492984469,56.92943552505638,2.051079404788311,1.280774970130478,1.7038211908015126,1.7038211908015126,-1.7038211908015126,1.7038211908015126,-1.7038211908015126,1.7038211908015126,1.7038211908015126,1.7038211908015126,1.7038211908015126,2.3799972534179616,1.7295001983642553,63.04999923706055,57.878297615051274,58.22299766540528,58.56769771575928,1.0,1.0372329590622442,1.0269172335269683,0.925765846000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047446055879561,-1,-2.047446055879561,-1,2.047446055879561,1,2.047446055879561,1
2023-01-27,62.13999938964844,64.33999633789062,61.95999908447266,63.86999893188477,63.86999893188477,15895800.0,1.7038211908015126,2.4888763461142513,2.194608275666298,2.4199199219365717,2.7255652150372325,62.257999420166016,59.63999938964844,55.10133323669434,55.98133341471354,54.85579990386963,62.0176165085293,60.286458312955176,57.11353507822274,56.20521659823815,56.77263022641995,59.732743237850855,57.44355133296959,2.289191904881264,1.4824583570806351,-3.381869239916032,-3.381869239916032,3.381869239916032,-3.381869239916032,3.381869239916032,-3.381869239916032,-3.381869239916032,-3.381869239916032,-3.381869239916032,1.5900001525879048,1.729500198364256,64.33999633789062,59.245098800659186,59.590998840332034,59.93689888000489,0.0,1.043896714575956,1.02871553984126,0.8878598496141705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7038211908015126,-1,-1.7038211908015126,1,1.7038211908015126,1,1.7038211908015126,1
2023-01-30,62.7599983215332,63.27999877929688,61.68999862670898,61.70999908447266,61.70999908447266,16169000.0,-3.381869239916032,2.211352241125514,2.5795649984055857,2.5997113443931883,2.762872146283467,62.235999298095706,60.11799926757813,55.33866653442383,56.0955000559489,54.92059989929199,61.91507736717709,60.545283907776536,57.410081143142094,56.38570126991797,56.87039990677743,60.03693644502344,57.7595844997476,2.2773519452758464,1.6414370747196774,-2.284880681138914,-2.284880681138914,2.284880681138914,-2.284880681138914,2.284880681138914,-2.284880681138914,-2.284880681138914,-2.284880681138914,-2.284880681138914,1.6899986267089773,1.7695001602172826,63.27999877929688,60.535095901489264,60.88099594116211,61.22689598083497,0.0,1.0352307138680814,1.0226242800593197,0.9409452217650544,0.0,0.0,1.0,0.1854675412178039,0.1854675412178039,0.7596498131752014,0.7596498131752014,3.381869239916032,-1,-3.381869239916032,-1,-3.381869239916032,-1,-3.381869239916032,1
2023-01-31,59.09999847412109,60.34000015258789,58.65000152587891,60.29999923706055,60.29999923706055,23856300.0,-2.284880681138914,2.425710436082459,2.753317131602081,2.653755137011065,2.7582067645343438,62.04399948120117,60.46299934387207,55.61399981180827,56.20966669718425,54.973599891662595,61.376717990471576,60.50068669491908,57.596527471782,56.514038908184936,56.93831276480284,60.07740764379838,57.94776336917819,2.1296442746201905,1.73907851469978,3.8142608062372143,3.8142608062372143,-3.8142608062372143,3.8142608062372143,-3.8142608062372143,3.8142608062372143,3.8142608062372143,3.8142608062372143,3.8142608062372143,2.8400001525878906,1.8410001754760714,60.34000015258789,59.38709842681886,59.740998458862315,60.09489849090578,1.0,1.0261482254351535,1.0144796917755656,0.9621306028009423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.284880681138914,1,2.284880681138914,1,2.284880681138914,-1,-2.284880681138914,1
2023-02-01,60.61999893188477,63.22999954223633,60.38999938964844,62.59999847412109,62.59999847412109,20902200.0,3.8142608062372143,3.0651376438947238,2.8859648985872943,2.72768687405909,2.796407927907131,62.25599899291992,61.07199935913086,55.964999771118165,56.361666679382324,55.04569988250732,61.784478151688084,60.88237974568308,57.91933205257807,56.71357856608448,57.050425353106164,60.46549854077111,58.29237337695174,2.173125163819371,1.8258878445236983,0.9105426656837131,0.9105426656837131,-0.9105426656837131,0.9105426656837131,-0.9105426656837131,0.9105426656837131,0.9105426656837131,0.9105426656837131,0.9105426656837131,2.05999755859375,1.8545000076293916,63.22999954223633,56.28979976654053,56.65799980163575,57.02619983673096,1.0,1.0193869473115922,1.0148170687442448,0.9754252399436326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8142608062372143,-1,3.8142608062372143,1,-3.8142608062372143,-1,3.8142608062372143,-1
2023-02-02,63.56000137329102,63.91999816894531,61.86000061035156,63.16999816894531,63.16999816894531,15877600.0,0.9105426656837131,2.950521511224157,2.8494197407352617,2.2621444621295317,2.7286242471990523,62.32999877929687,61.75299911499023,56.34666633605957,56.47849998474121,55.10299987792969,62.2463181574405,61.29831036809439,58.25808470524693,56.92526445470287,57.171605012825744,60.88157540664406,58.653678917099406,2.227896489544655,1.9062895735278897,-1.203100116451835,-1.203100116451835,1.203100116451835,-1.203100116451835,1.203100116451835,-1.203100116451835,-1.203100116451835,-1.203100116451835,-1.203100116451835,1.8899993896484233,1.8739999771118128,63.91999816894531,59.150099525451665,59.52099952697755,59.89189952850342,0.0,1.0093436703087442,1.0154654799398768,0.829042131561953,2.0,0.0,0.0,0.9957762360572816,0.8647632896900177,0.1605890542268753,0.0815549701134376,-0.9105426656837131,-1,0.9105426656837131,1,-0.9105426656837131,1,-0.9105426656837131,1
2023-02-03,62.0,63.79000091552734,61.90000152587891,62.40999984741211,62.40999984741211,12187100.0,-1.203100116451835,2.8531823313389877,2.78634631539091,2.305142754281133,2.734115243170185,62.03799896240234,62.14799919128418,56.737666320800784,56.5759999593099,55.14769989013672,62.30087872076437,61.50043572797034,58.52595019828985,57.105091844627765,57.27533560360963,61.116717628300684,58.93192491193739,2.1847927163632974,1.9619902020949713,3.893607292288022,-3.893607292288022,-3.893607292288022,-3.893607292288022,3.893607292288022,-3.893607292288022,-3.893607292288022,-3.893607292288022,-3.893607292288022,1.4399986267089844,1.7829998016357393,63.79000091552734,59.797198219299325,60.17199821472169,60.54679821014405,0.0,0.9982300278317364,1.013015241003081,0.8431037279936812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.203100116451835,-1,-1.203100116451835,-1,-1.203100116451835,-1,-1.203100116451835,-1
2023-02-06,60.93999862670898,61.18000030517578,59.7400016784668,59.97999954223633,59.97999954223633,11484300.0,-3.893607292288022,2.9914160487380803,2.494858990911403,2.400764652255811,2.7776806480253535,61.69199905395508,61.96399917602539,57.03066635131836,56.617499923706056,55.211299896240234,61.5272523279217,61.22399278510961,58.61975983338317,57.19935111340181,57.328893305364616,60.94183792275232,59.00956006973731,1.9322778530150089,1.9560477322789789,-3.584530747395096,3.584530747395096,3.584530747395096,3.584530747395096,-3.584530747395096,3.584530747395096,3.584530747395096,3.584530747395096,-3.584530747395096,2.6899986267089844,1.8239997863769506,61.18000030517578,59.86740135192871,60.22400131225586,60.580601272583,1.0,0.9956103523709369,1.0049532794092098,0.8643054967325019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.893607292288022,-1,3.893607292288022,1,3.893607292288022,1,3.893607292288022,1
2023-02-07,60.09000015258789,62.38999938964844,59.70000076293945,62.13000106811523,62.13000106811523,12713100.0,3.584530747395096,3.2699375970730284,2.758584796259936,2.4952979248021956,2.7894406072004143,62.05799942016601,62.05099945068359,57.45399971008301,56.72016658782959,55.30149990081787,61.72816857465288,61.3887215638379,58.8462270098175,57.36101176765471,57.42396474621116,61.12463225280815,59.24070384739493,1.883928405413215,1.9416238669058263,-3.0259150745130654,-3.0259150745130654,-3.0259150745130654,-3.0259150745130654,3.0259150745130654,-3.0259150745130654,-3.0259150745130654,-3.0259150745130654,3.0259150745130654,2.1000022888183594,1.8579999923706025,62.38999938964844,57.16720077514649,57.53200073242188,57.89680068969727,0.0,1.0001128099393142,1.0055294686412712,0.8945513729028878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.584530747395096,-1,3.584530747395096,1,3.584530747395096,1,3.584530747395096,1
2023-02-08,61.45000076293945,62.33000183105469,60.22999954223633,60.25,60.25,9510500.0,-3.0259150745130654,3.0335587949089318,2.9334132600314913,2.6041829089542956,2.64203948433584,61.587999725341795,61.92199935913086,57.78899968465169,56.71983324686686,55.37709991455078,61.23544571643525,61.18168127950373,58.936793009184115,57.45573269330537,57.479925840345594,60.990073444683816,59.31546652536568,1.674606919318137,1.8882204773882885,0.11618206609828839,-0.11618206609828839,-0.11618206609828839,-0.11618206609828839,0.11618206609828839,-0.11618206609828839,-0.11618206609828839,-0.11618206609828839,0.11618206609828839,2.1300010681152415,1.8869998931884744,62.33000183105469,58.30239940643311,58.673999404907235,59.04559940338135,0.0,0.9946061232317136,1.000878766908773,0.9856714573699641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0259150745130654,1,-3.0259150745130654,-1,-3.0259150745130654,1,-3.0259150745130654,1
2023-02-09,61.20000076293945,61.81999969482422,59.68999862670898,60.18000030517578,60.18000030517578,10094700.0,-0.11618206609828839,2.9280409705859225,2.8293986592985627,2.5901045220972048,2.5970345779557054,60.99000015258789,61.659999465942384,58.1276663462321,56.68083324432373,55.45039993286133,60.88363057934876,60.999557465989554,59.01699993150616,57.54505294287489,57.533392661431336,60.86544680783643,59.37950606461087,1.4859407432255551,1.807764530555742,0.5982063950248944,-0.5982063950248944,-0.5982063950248944,-0.5982063950248944,0.5982063950248944,0.5982063950248944,-0.5982063950248944,-0.5982063950248944,0.5982063950248944,1.5099983215332031,1.8719997406005837,61.81999969482422,58.17860206604004,58.55600204467774,58.93340202331543,0.0,0.989133971470036,0.998099545448253,0.9973315504085604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11618206609828839,1,0.11618206609828839,1,-0.11618206609828839,1,-0.11618206609828839,1
2023-02-10,60.5,60.7599983215332,59.25,59.81999969482422,59.81999969482422,11429700.0,-0.5982063950248944,2.926476286421905,2.7321603193775785,2.57129600592978,2.593726556361732,60.47200012207031,61.25499954223633,58.48433303833008,56.64816659291585,55.52759994506836,60.52908695117392,60.785092416686766,59.06880636784926,57.619641360971585,57.57867200862724,60.70460879044994,59.41213522240445,1.2924735680454873,1.704706338053691,-0.5015032407071556,0.5015032407071556,0.5015032407071556,0.5015032407071556,-0.5015032407071556,-0.5015032407071556,0.5015032407071556,0.5015032407071556,-0.5015032407071556,1.4399986267089915,1.9014995574951161,60.7599983215332,57.70160026550293,58.076000213623054,58.45040016174317,1.0,0.9872173793809904,0.9957883511345528,0.9913519987768427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5982063950248944,1,-0.5982063950248944,1,-0.5982063950248944,1,-0.5982063950248944,1
