Date_IT_L01d,Open_IT_L01d,High_IT_L01d,Low_IT_L01d,Close_IT_L01d,Adj Close_IT_L01d,Volume_IT_L01d,Daily_Return_IT_L01d,Vol5_IT_L01d,Vol10_IT_L01d,Vol20_IT_L01d,Vol60_IT_L01d,SMA5_IT_L01d,SMA10_IT_L01d,SMA30_IT_L01d,SMA60_IT_L01d,SMA100_IT_L01d,EMA5_IT_L01d,EMA10_IT_L01d,EMA30_IT_L01d,EMA60_IT_L01d,EMA100_IT_L01d,Short12_IT_L01d,Long26_IT_L01d,MACD_IT_L01d,SIGNAL9_IT_L01d,Ret5/10_IT_L01d,Ret10/30_IT_L01d,Ret30/60_IT_L01d,Ret30/100_IT_L01d,Emaret5/10_IT_L01d,Emaret10/30_IT_L01d,Emaret30/60_IT_L01d,Emaret30/100_IT_L01d,RetMACD_IT_L01d,DayRange_IT_L01d,average20r_IT_L01d,PRVHI_IT_L01d,HitLevel_IT_L01d,hitlevel_2_IT_L01d,hitlevel_1.8_IT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,335.3200073242188,337.0499877929688,327.4299926757812,330.6000061035156,330.6000061035156,453200.0,-0.9912843347883662,1.0681633735730838,1.301150284910746,1.276476961633985,1.817492638786977,334.8240051269531,332.2799987792969,338.31499837239585,332.3353322347005,315.72219940185545,333.1732870439611,333.6554386959131,334.8529644103951,328.71120565720344,319.0319319826085,333.92903521655734,335.08395315484694,-1.1549179382896,-0.8389649029545102,-1.8542059194315643,1.8542059194315643,-1.8542059194315643,-1.8542059194315643,1.8542059194315643,1.8542059194315643,1.8542059194315643,-1.8542059194315643,1.8542059194315643,6.559997558593693,6.56549835205079,337.0499877929688,323.9472045898437,325.2420043945312,326.5368041992187,0.0,1.0076562127031485,0.9985549414274904,1.019329235088722,0.0,0.0,1.0,0.010383531,0.010383531,0.8760696649551392,0.8760696649551392,-0.9912843347883662,1,0.9912843347883662,-1,0.9912843347883662,1,0.9912843347883662,1
2023-01-19,329.2000122070312,330.7000122070312,324.1400146484375,324.4700012207031,324.4700012207031,380700.0,-1.8542059194315643,0.693132233813161,1.3855524938245318,1.3309446265408873,1.79507351845145,332.1780029296875,331.31199951171874,337.44866536458335,332.9139989217122,315.91649932861327,330.2721917695418,331.98535915496586,334.18309581751174,328.5721497740395,319.13961652197673,332.47379921719516,334.2977344930585,-1.8239352758633345,-1.0359589775362752,2.6165717022943347,-2.6165717022943347,2.6165717022943347,2.6165717022943347,-2.6165717022943347,-2.6165717022943347,-2.6165717022943347,2.6165717022943347,-2.6165717022943347,9.660003662109375,6.730998229980477,330.7000122070312,322.6058914184571,323.91899108886724,325.2320907592774,1.0,1.002613860709075,0.9948396297060065,1.0410294058781167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8542059194315643,1,1.8542059194315643,1,-1.8542059194315643,1,-1.8542059194315643,1
2023-01-20,326.3099975585938,333.5,323.8399963378906,332.9599914550781,332.9599914550781,340400.0,2.6165717022943347,1.6962575714215644,1.3495886579488356,1.4583997795445454,1.813684315467589,331.58400268554686,332.13099975585936,336.95399881998696,333.55883229573567,316.2965991210938,331.16812499805394,332.1625650277135,334.10418585864505,328.71601343571285,319.41328731273126,332.5485980230233,334.1986424161711,-1.6500443931477662,-1.1587760606585735,0.002997131277941605,0.002997131277941605,-0.002997131277941605,-0.002997131277941605,0.002997131277941605,0.002997131277941605,0.002997131277941605,-0.002997131277941605,0.002997131277941605,6.279998779296875,6.702998352050789,333.5,315.89181610107414,317.2380157470702,318.58421539306636,0.0,0.9983530683052332,0.9970061646483955,0.9253900589386463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6165717022943347,1,2.6165717022943347,1,2.6165717022943347,1,2.6165717022943347,1
2023-01-23,333.3299865722656,338.4100036621094,332.1300048828125,332.9500122070312,332.9500122070312,383900.0,-0.002997131277941605,1.695799437863132,1.310558519999847,1.392069252400116,1.8050409549051327,330.9780029296875,332.5640014648437,336.6339996337891,334.1258326212565,316.7170993041992,331.7620874010464,332.3057372421349,334.02972304241194,328.85483306755935,319.68134127103417,332.6103540513322,334.1061512895681,-1.495797238235923,-1.2261802961740433,0.0060127738447270825,0.0060127738447270825,-0.0060127738447270825,-0.0060127738447270825,0.0060127738447270825,0.0060127738447270825,0.0060127738447270825,-0.0060127738447270825,0.0060127738447270825,6.1099853515625,6.608497619628915,338.4100036621094,318.75340362548826,320.0940032958984,321.4346029663086,0.0,0.9952309975578523,0.9983640070568738,0.9414463524284202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002997131277941605,1,-0.002997131277941605,1,-0.002997131277941605,1,-0.002997131277941605,1
2023-01-24,329.5400085449219,335.5199890136719,329.4100036621094,332.9299926757812,332.9299926757812,342700.0,-0.0060127738447270825,1.6774903012692706,1.311305466094826,1.320911863383876,1.7819924912884098,330.78200073242186,332.94200134277344,336.18499959309895,334.7924992879232,317.1548992919922,332.15138915929134,332.41923823007056,333.95877269617773,328.9884448579929,319.9436908038014,332.65952922432433,334.0190284292876,-1.3594992049632424,-1.2528440779318832,1.3005696895810346,1.3005696895810346,-1.3005696895810346,-1.3005696895810346,1.3005696895810346,1.3005696895810346,1.3005696895810346,-1.3005696895810346,1.3005696895810346,8.790008544921875,6.851498413085946,335.5199890136719,323.87130889892575,325.19300842285156,326.5147079467773,0.0,0.9935123817312319,0.9991942431725511,0.9927274502142478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060127738447270825,1,-0.0060127738447270825,1,-0.0060127738447270825,1,-0.0060127738447270825,-1
2023-01-25,328.4299926757812,329.5299987792969,320.739990234375,328.6000061035156,328.6000061035156,346500.0,-1.3005696895810346,1.7259899425714176,1.353280883086374,1.3489217829205142,1.7917118131440968,330.3820007324219,332.6030029296875,335.69500020345055,335.4013326009115,317.58769927978517,330.96759480736614,331.7248323888788,333.61304581923184,328.97570916112477,320.1151029879541,332.0349872057384,333.6176193681193,-1.5826321623808894,-1.3188016948216845,-0.09738506338248248,-0.09738506338248248,0.09738506338248248,0.09738506338248248,-0.09738506338248248,-0.09738506338248248,-0.09738506338248248,0.09738506338248248,-0.09738506338248248,6.850006103515568,7.02749786376954,329.5299987792969,320.4466925048828,321.8169921875,323.1872918701172,1.0,0.9933223627637087,0.9977172719447638,1.0032315440532231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3005696895810346,1,-1.3005696895810346,-1,-1.3005696895810346,1,1.3005696895810346,1
2023-01-26,331.5199890136719,332.6600036621094,325.8099975585938,328.9200134277344,328.9200134277344,417000.0,0.09738506338248248,1.4276731882550633,1.2001869987383333,1.3496587824906505,1.7420558525120207,331.2720031738281,331.7250030517578,335.0603342692057,335.8498326619466,317.9614993286133,330.28506768082224,331.2148653050343,333.3102695359094,328.97388307150544,320.28945765012793,331.55576047066086,333.26964855772036,-1.7138880870595017,-1.397818973269248,-0.820862695862174,-0.820862695862174,-0.820862695862174,0.820862695862174,-0.820862695862174,-0.820862695862174,-0.820862695862174,0.820862695862174,-0.820862695862174,7.550018310546932,7.131999206542983,332.6600036621094,314.0695034790039,315.47500305175777,316.8805026245117,1.0,0.9986344114137847,0.9971927660210668,0.8892521682580519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09738506338248248,1,-0.09738506338248248,1,0.09738506338248248,1,0.09738506338248248,1
2023-01-27,326.9200134277344,333.4800109863281,325.9299926757812,331.6199951171875,331.6199951171875,482400.0,0.820862695862174,0.7655386908317389,1.241531855901259,1.3526353772162716,1.7439705232200768,331.00400390625,331.29400329589845,334.3833343505859,336.34483235677084,318.3884991455078,330.730043492944,331.28852527088037,333.20121957341127,329.060640843495,320.5138247286836,331.56564272397264,333.1474520065698,-1.5818092825971348,-1.4346170351348255,-0.48248179454625967,-0.48248179454625967,-0.48248179454625967,0.48248179454625967,-0.48248179454625967,-0.48248179454625967,-0.48248179454625967,0.48248179454625967,-0.48248179454625967,6.480010986328125,7.0350006103515765,333.4800109863281,316.9696054077148,318.3960052490234,319.822405090332,1.0,0.9991246464265474,0.9983142133357027,0.9178614405726515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820862695862174,1,0.820862695862174,1,0.820862695862174,1,0.820862695862174,1
2023-01-30,329.2799987792969,335.760009765625,329.2799987792969,333.2200012207031,333.2200012207031,429500.0,0.48248179454625967,0.8071296417054197,1.2559876578791866,1.25522536797015,1.4429085265044406,331.05800170898436,331.01800231933595,333.91566772460936,336.4818323771159,318.8164990234375,331.5600294021971,331.6397027163027,333.20243129259137,329.19701331487886,320.7654321839711,331.82015941577737,333.15282602243155,-1.3326666066541861,-1.4142269494386976,1.476506034965074,-1.476506034965074,-1.476506034965074,1.476506034965074,-1.476506034965074,-1.476506034965074,-1.476506034965074,1.476506034965074,1.476506034965074,5.360015869140568,7.067001342773449,335.760009765625,318.00300964355466,319.410009765625,320.8170098876953,1.0,1.0001208375054171,0.9997597594212845,1.0006072932626189,1.0,2.0,0.0,0.9395499229431152,0.3231761109226906,0.2732212841510772,0.1422267892606983,0.48248179454625967,1,0.48248179454625967,1,0.48248179454625967,1,0.48248179454625967,-1
2023-01-31,333.739990234375,338.1600036621094,332.7999877929688,338.1400146484375,338.1400146484375,470000.0,1.476506034965074,1.0356718369393927,1.3281413381318208,1.2739510518783996,1.4289302357249907,332.1000061035156,331.4410034179688,333.8260019938151,336.80899912516276,319.2303991699219,333.75335781761055,332.82157761305444,333.52098505748467,329.4902264733562,321.10948332188127,332.79244483618663,333.5222474021357,-0.7298025659490577,-1.2773420727407698,2.7030176065858904,-2.7030176065858904,-2.7030176065858904,2.7030176065858904,-2.7030176065858904,2.7030176065858904,-2.7030176065858904,2.7030176065858904,2.7030176065858904,11.840026855468693,7.2675033569336,338.1600036621094,320.2126068115234,321.6260070800781,323.0394073486328,1.0,1.001988295590319,1.0027996388071911,1.0425371808230146,1.0,0.0,0.0,0.9968088269233704,0.9968088269233704,0.00176936,0.00176936,1.476506034965074,-1,1.476506034965074,1,1.476506034965074,1,-1.476506034965074,1
2023-02-01,337.0499877929688,348.8900146484375,337.0499877929688,347.2799987792969,347.2799987792969,430700.0,2.7030176065858904,1.021594000333994,1.484937990696199,1.4057061436249436,1.467584635424397,335.83600463867185,333.1090026855469,334.1296681722005,337.27533264160155,319.7175991821289,338.2622381381727,335.45038146146214,334.4086633621177,330.07349769650176,321.627711350741,335.02129928897284,334.54134009674027,0.47995919223257033,-0.925881819746102,0.36282244012151144,-0.36282244012151144,-0.36282244012151144,0.36282244012151144,-0.36282244012151144,0.36282244012151144,0.36282244012151144,0.36282244012151144,0.36282244012151144,8.100006103515568,7.168504333496093,348.8900146484375,322.17149627685546,323.6249969482422,325.0784976196289,1.0,1.0081865153182281,1.00838233262535,1.0563644453220766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7030176065858904,1,2.7030176065858904,-1,2.7030176065858904,1,2.7030176065858904,-1
2023-02-02,350.3900146484375,355.9500122070312,347.8500061035156,348.5400085449219,348.5400085449219,596900.0,0.36282244012151144,0.960494530239618,1.2389838297311038,1.3801707743462406,1.4677913644330995,339.7600036621094,335.51600341796876,334.44566853841144,337.7593327840169,320.14159912109375,341.6881616070891,337.8303136584548,335.3203630513309,330.6789570685811,322.1606281268634,337.10110071296504,335.5782785003093,1.5228222126557398,-0.4361410132657336,-1.890743150378194,-1.890743150378194,1.890743150378194,-1.890743150378194,1.890743150378194,-1.890743150378194,-1.890743150378194,-1.890743150378194,-1.890743150378194,6.149993896484432,7.064002990722659,355.9500122070312,333.1193051147461,334.5530059814453,335.98670684814454,0.0,1.0126491738125936,1.0114194842578117,0.8977032790148638,0.0,0.0,1.0,0.008033419,0.008033419,0.9644020199775696,0.9644020199775696,0.36282244012151144,1,-0.36282244012151144,-1,0.36282244012151144,1,-0.36282244012151144,1
2023-02-03,344.1499938964844,346.8399963378906,340.6900024414062,341.9500122070312,341.9500122070312,402200.0,-1.890743150378194,1.6927208352884542,1.293069966594942,1.286410319112592,1.4913578803594274,341.8260070800781,336.4150054931641,334.6530019124349,338.13049977620443,320.44789916992187,341.7754451404031,338.579349758196,335.74808235169866,331.0484998600057,322.55249711854987,337.8470870966675,336.0502587748813,1.7968283217862222,0.010452853744657542,-0.2982949246489386,-0.2982949246489386,0.2982949246489386,-0.2982949246489386,0.2982949246489386,-0.2982949246489386,-0.2982949246489386,-0.2982949246489386,-0.2982949246489386,7.590026855468693,7.118003845214844,346.8399963378906,340.40920562744134,341.8220062255859,343.2348068237304,0.0,1.016084305095077,1.0094397233159367,1.0051769232440115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.890743150378194,1,1.890743150378194,1,-1.890743150378194,1,-1.890743150378194,1
2023-02-06,338.5499877929688,346.1400146484375,338.5499877929688,340.9299926757812,340.9299926757812,617000.0,-0.2982949246489386,1.7445839177152302,1.3034358878000252,1.2733055082728815,1.4630326587279436,343.3680053710938,337.21300354003904,334.62266845703124,338.35899963378904,320.82999908447266,341.49362765219587,339.0067393795751,336.08239914680075,331.3724832310147,322.91640792166334,338.321380262685,336.4117205453183,1.9096597173667078,0.39029422646906764,3.5080580264553287,3.5080580264553287,-3.5080580264553287,3.5080580264553287,-3.5080580264553287,3.5080580264553287,3.5080580264553287,3.5080580264553287,3.5080580264553287,35.60000610351557,8.48900451660156,346.1400146484375,331.18038787841795,332.60398864746094,334.02758941650393,1.0,1.0182525637102957,1.0073358077694032,1.0236631188127134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2982949246489386,1,-0.2982949246489386,-1,-0.2982949246489386,1,-0.2982949246489386,1
2023-02-07,333.0,354.8999938964844,319.2999877929688,352.8900146484375,352.8900146484375,1032100.0,3.5080580264553287,2.211498671923077,1.6546891459905873,1.4733066167031084,1.520403588386598,346.31800537109376,339.20900573730466,335.21766866048176,338.8449996948242,321.33809936523437,345.29242331760975,341.53097124664095,337.16676143722896,332.0779760643728,323.50994468853014,340.56270862972383,337.63233492332716,2.930373706396665,0.8983101224545871,-1.8164310113719895,-1.8164310113719895,1.8164310113719895,-1.8164310113719895,1.8164310113719895,-1.8164310113719895,-1.8164310113719895,-1.8164310113719895,-1.8164310113719895,11.82000732421875,8.856504821777339,354.8999938964844,327.4642047119141,329.16200561523436,330.8598065185547,0.0,1.0209575792904937,1.0110135021056477,1.1231125464523926,0.0,0.0,1.0,0.001355303,0.001355303,0.9977598190307616,0.9977598190307616,3.5080580264553287,1,-3.5080580264553287,1,3.5080580264553287,1,3.5080580264553287,1
2023-02-08,351.2999877929688,352.4800109863281,340.6600036621094,346.4800109863281,346.4800109863281,522000.0,-1.8164310113719895,2.202146655116519,1.7268583698558884,1.5451455507844842,1.3834310632672495,346.1580078125,340.99700622558595,335.56866861979165,338.93799997965493,321.77739959716797,345.6882858738492,342.43079665385676,337.7676162468483,332.55017393066646,323.9647974865063,341.47306283843216,338.28771833540134,3.1853445030308194,1.3557169985698336,1.3132035467259002,1.3132035467259002,-1.3132035467259002,1.3132035467259002,-1.3132035467259002,1.3132035467259002,1.3132035467259002,1.3132035467259002,1.3132035467259002,8.110015869140568,8.975505065917957,352.4800109863281,335.4156832885742,337.1869842529297,338.95828521728515,1.0,1.0151350348908923,1.0095128395337796,1.1176023960843993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8164310113719895,1,-1.8164310113719895,1,-1.8164310113719895,1,-1.8164310113719895,1
2023-02-09,350.0,356.6700134277344,348.5599975585938,351.0299987792969,351.0299987792969,478400.0,1.3132035467259002,2.283702166311336,1.7346587491169074,1.5270054516592289,1.3749779109719356,346.656005859375,343.2080047607422,336.0810017903646,339.2008331298828,322.2868997192383,347.4688568423318,343.99428794939126,338.62325382958693,333.1560698273429,324.50074206656154,342.94336067548824,339.2315909608751,3.7117697146131263,1.8269275417784923,-0.9714279901910455,-0.9714279901910455,0.9714279901910455,-0.9714279901910455,0.9714279901910455,-0.9714279901910455,-0.9714279901910455,-0.9714279901910455,-0.9714279901910455,4.540008544921875,8.917005920410142,356.6700134277344,332.73389984130864,334.5290008544922,336.3241018676758,0.0,1.0100463889268447,1.0101006586872503,1.135987266602123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3132035467259002,1,1.3132035467259002,1,1.3132035467259002,1,1.3132035467259002,1
2023-02-10,349.0,351.1600036621094,346.6199951171875,347.6199951171875,347.6199951171875,342800.0,-0.9714279901910455,2.107185847526785,1.807941056551101,1.54144974520316,1.3810551318206086,347.7900024414063,344.80800476074216,336.5726684570312,339.42149963378904,322.7340997314453,347.5192362672837,344.6535074344451,339.2036887513677,333.63029688602626,324.958549057663,343.66284289728816,339.8529542317131,3.809888665575045,2.223519766537803,1.1046534698316501,1.1046534698316501,-1.1046534698316501,1.1046534698316501,-1.1046534698316501,1.1046534698316501,1.1046534698316501,1.1046534698316501,1.1046534698316501,4.579986572265625,8.877505493164048,351.1600036621094,337.05260040283207,338.8360015869141,340.6194027709961,1.0,1.008648284377079,1.008314811168384,1.1728835547037688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9714279901910455,1,-0.9714279901910455,1,-0.9714279901910455,1,-0.9714279901910455,-1
