Date_MSI_L01d,Open_MSI_L01d,High_MSI_L01d,Low_MSI_L01d,Close_MSI_L01d,Adj Close_MSI_L01d,Volume_MSI_L01d,Daily_Return_MSI_L01d,Vol5_MSI_L01d,Vol10_MSI_L01d,Vol20_MSI_L01d,Vol60_MSI_L01d,SMA5_MSI_L01d,SMA10_MSI_L01d,SMA30_MSI_L01d,SMA60_MSI_L01d,SMA100_MSI_L01d,EMA5_MSI_L01d,EMA10_MSI_L01d,EMA30_MSI_L01d,EMA60_MSI_L01d,EMA100_MSI_L01d,Short12_MSI_L01d,Long26_MSI_L01d,MACD_MSI_L01d,SIGNAL9_MSI_L01d,Ret5/10_MSI_L01d,Ret10/30_MSI_L01d,Ret30/60_MSI_L01d,Ret30/100_MSI_L01d,Emaret5/10_MSI_L01d,Emaret10/30_MSI_L01d,Emaret30/60_MSI_L01d,Emaret30/100_MSI_L01d,RetMACD_MSI_L01d,DayRange_MSI_L01d,average20r_MSI_L01d,PRVHI_MSI_L01d,HitLevel_MSI_L01d,hitlevel_2_MSI_L01d,hitlevel_1.8_MSI_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,263.8699951171875,264.4299926757812,256.5199890136719,256.8599853515625,256.8599853515625,533400.0,-2.442182758432438,1.3214325941197709,1.5914186274964075,1.2605611288601877,1.8189076400868973,263.0419982910156,261.51499633789064,260.98033345540364,257.47199935913085,248.6622001647949,261.39220690644527,261.28260043749646,259.9545968088809,255.96153159016865,250.72758247430022,261.124436459756,260.31008832083506,0.8143481389209342,0.6649994700734008,-1.6857380749045727,-1.6857380749045727,-1.6857380749045727,-1.6857380749045727,1.6857380749045727,-1.6857380749045727,-1.6857380749045727,-1.6857380749045727,-1.6857380749045727,5.110015869140597,4.713998413085944,264.4299926757812,257.3773017883301,258.30300140380865,259.22870101928714,0.0,1.0058390607594525,1.0004194939455031,1.2624684285921022,0.0,0.0,1.0,0.002450032,0.002450032,0.9958612322807312,0.9958612322807312,-2.442182758432438,1,2.442182758432438,1,-2.442182758432438,1,-2.442182758432438,1
2023-01-19,255.4600067138672,256.760009765625,251.6499938964844,252.5299987792969,252.5299987792969,829200.0,-1.6857380749045727,1.2275353657161152,1.6722825987106955,1.3071549031277927,1.8150279448503988,260.67999877929685,260.96599731445315,260.4569997151693,257.9078325907389,248.64370010375976,258.43813753072914,259.69121831782377,259.47559048439166,255.84902231768103,250.76327388628036,259.8022152781469,259.7337853918322,0.06842988631467506,0.5456855533216556,-1.1008588257771834,1.1008588257771834,1.1008588257771834,1.1008588257771834,-1.1008588257771834,-1.1008588257771834,1.1008588257771834,1.1008588257771834,-1.1008588257771834,4.4600067138671875,4.791999053955084,256.760009765625,254.0591961669921,255.0019958496093,255.9447955322265,1.0,0.9989040773966745,0.9951747279125894,1.2793300891189072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6857380749045727,1,-1.6857380749045727,1,-1.6857380749045727,1,-1.6857380749045727,1
2023-01-20,252.6499938964844,255.4600067138672,251.0,255.3099975585938,255.3099975585938,488300.0,1.1008588257771834,1.4808824375550504,1.6840010834609602,1.3271261958407166,1.7557075236318787,258.8,260.98499755859376,260.0949991861979,258.2454991658529,248.71360000610352,257.395424206684,258.8946327252365,259.206842553695,255.83134937476012,250.8533080184054,259.1111048597541,259.40609740418495,-0.29499254443084055,0.3775499337711564,-0.5914416905191704,0.5914416905191704,0.5914416905191704,0.5914416905191704,-0.5914416905191704,-0.5914416905191704,-0.5914416905191704,0.5914416905191704,-0.5914416905191704,4.9600067138671875,4.858499145507818,255.4600067138672,246.2176118469238,247.17601165771484,248.13441146850585,1.0,0.9916278806098684,0.9942091942858331,1.2689080275400397,0.0,0.0,4.0,0.095399432,0.0291143829900211,0.9969040751457214,0.8738135397434235,1.1008588257771834,-1,1.1008588257771834,-1,1.1008588257771834,1,1.1008588257771834,1
2023-01-23,255.1199951171875,258.8800048828125,253.9199981689453,256.8200073242188,256.8200073242188,419500.0,0.5914416905191704,1.501787442746657,1.2249609703823316,1.325501357930697,1.740482867249221,256.9619995117188,260.2829986572266,259.7626658121745,258.53116607666016,248.81110000610352,257.2036185791957,258.5174281068696,259.0528531840514,255.86376438949648,250.97146047990663,258.7586283158256,259.2145351760393,-0.45590686021370175,0.2108585749741848,0.22973145435115938,-0.22973145435115938,-0.22973145435115938,-0.22973145435115938,0.22973145435115938,0.22973145435115938,0.22973145435115938,-0.22973145435115938,0.22973145435115938,5.139984130859403,4.872499084472662,258.8800048828125,244.77130859374998,245.74300842285155,246.7147082519531,0.0,0.9872408141805631,0.9949179073252624,0.9241491629210221,0.0,0.0,1.0,0.1165454238653183,0.1165454238653183,0.7725739479064941,0.7725739479064941,-0.5914416905191704,1,-0.5914416905191704,-1,0.5914416905191704,-1,0.5914416905191704,1
2023-01-24,255.5700073242188,257.2999877929688,252.1600036621094,256.2300109863281,256.2300109863281,418800.0,-0.22973145435115938,1.4999682861988566,1.177663750638209,1.313320130737771,1.7410124833601877,255.55,259.8450012207031,259.3106658935547,258.796666208903,248.92210006713867,256.87908271490653,258.10153408495296,258.8707343325854,255.8757724746385,251.07559019290505,258.3696102651337,258.99345931013477,-0.6238490450010659,0.043917050979134675,-0.913240540748187,0.913240540748187,0.913240540748187,0.913240540748187,-0.913240540748187,-0.913240540748187,-0.913240540748187,0.913240540748187,-0.913240540748187,4.749984741210966,4.985998535156258,257.2999877929688,248.16050689697263,249.13500671386717,250.1095065307617,1.0,0.9834709107332217,0.9952636803404505,0.8967073016513074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22973145435115938,1,0.22973145435115938,-1,0.22973145435115938,1,-0.22973145435115938,-1
2023-01-25,254.4900054931641,259.0199890136719,254.2700042724609,258.5700073242188,258.5700073242188,479200.0,0.913240540748187,1.1396217978401928,1.1992730727241572,1.3248679675709167,1.7419359743082727,255.89200439453128,259.4670013427734,259.07733256022135,259.06983311971027,249.07370010375976,257.442724251344,258.18671103754673,258.85133259011013,255.96410804347718,251.223994492535,258.40044058191603,258.9620924963632,-0.5616519144471681,-0.0771967421061259,0.5105028761373938,-0.5105028761373938,-0.5105028761373938,-0.5105028761373938,0.5105028761373938,0.5105028761373938,0.5105028761373938,-0.5105028761373938,0.5105028761373938,5.959991455078125,5.13699798583985,259.0199890136719,246.33079101562504,247.3279907226563,248.32519042968755,0.0,0.9862217664298694,0.997118415648842,0.9052019537637158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.913240540748187,1,-0.913240540748187,1,0.913240540748187,1,-0.913240540748187,1
2023-01-26,260.9500122070312,261.4599914550781,255.5,257.25,257.25,620200.0,-0.5105028761373938,0.7094394977159048,1.1603153809885907,1.3307049745828423,1.693646520293663,256.8360046386719,258.75800170898435,258.62433268229165,259.1886665344238,249.2045001220703,257.3784828342293,258.0163999398109,258.74802081010307,256.0062684354943,251.343321334267,258.2234497231597,258.8352708299659,-0.6118211068061896,-0.18412161504613864,1.107874092717433,-1.107874092717433,1.107874092717433,-1.107874092717433,1.107874092717433,1.107874092717433,1.107874092717433,-1.107874092717433,1.107874092717433,3.720001220703125,5.135498809814456,261.4599914550781,247.7185934448242,248.74599304199216,249.77339263916014,0.0,0.9925722216989679,0.9975276102382236,0.8719553944346932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5105028761373938,1,-0.5105028761373938,1,-0.5105028761373938,1,-0.5105028761373938,1
2023-01-27,256.6799926757812,257.7200012207031,254.0,254.3999938964844,254.3999938964844,508000.0,-1.107874092717433,0.8217356603047064,1.1788270917188313,1.3309328306614663,1.7001412302962529,256.65400390625,257.727001953125,258.19933268229164,259.26683298746747,249.31080001831054,256.38565318831434,257.358871568297,258.4675029447084,255.95360369651036,251.40384950381582,257.63522574982505,258.50673179785616,-0.8715060480311081,-0.32159850164313253,0.8490520657006044,0.8490520657006044,0.8490520657006044,-0.8490520657006044,0.8490520657006044,0.8490520657006044,0.8490520657006044,-0.8490520657006044,0.8490520657006044,3.2400054931640057,5.109499359130861,257.7200012207031,250.1618940734863,251.18899383544922,252.2160935974121,0.0,0.9958366875075427,0.9962184385793579,0.8857149395983873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.107874092717433,1,-1.107874092717433,-1,-1.107874092717433,1,-1.107874092717433,1
2023-01-30,253.6499938964844,255.1900024414062,251.9499969482422,252.2400054931641,252.2400054931641,732800.0,-0.8490520657006044,0.7840915686682157,1.1431419317030742,1.2606592728114963,1.6650506531189164,255.73800354003907,256.3500015258789,257.74633331298827,259.42266642252605,249.3975,255.00377062326427,256.42816864554555,258.06572891557647,255.83184637836783,251.42040704815935,256.8051918641849,258.04252984936045,-1.237337985175543,-0.5047463983496147,-1.8910577896376475,-1.8910577896376475,-1.8910577896376475,1.8910577896376475,-1.8910577896376475,-1.8910577896376475,-1.8910577896376475,1.8910577896376475,-1.8910577896376475,4.3600006103515625,5.178498840332028,255.1900024414062,246.47910263061522,247.5010025024414,248.52290237426757,1.0,0.9976126468414394,0.994445235756255,0.9067810441386456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8490520657006044,1,0.8490520657006044,-1,-0.8490520657006044,1,-0.8490520657006044,1
2023-01-31,253.2700042724609,257.0299987792969,252.6699981689453,257.010009765625,257.010009765625,713700.0,1.8910577896376475,1.2841630802442987,1.3538936376534627,1.335419684450498,1.6722671980254606,255.89400329589844,255.7220016479492,257.7419998168945,259.7078333536784,249.47210006713868,255.6725170040512,256.53395794010544,257.9976180026764,255.87047468614676,251.5310922504854,256.8367023105603,257.9660468801949,-1.1293445696345543,-0.6296660326066026,1.0738800603773297,-1.0738800603773297,-1.0738800603773297,1.0738800603773297,-1.0738800603773297,-1.0738800603773297,-1.0738800603773297,1.0738800603773297,-1.0738800603773297,6.680007934570398,5.310498809814457,257.0299987792969,243.79730499267572,244.83300476074214,245.86870452880854,1.0,1.0006726118473999,0.9966420003691856,1.0138338182506021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8910577896376475,1,-1.8910577896376475,-1,1.8910577896376475,1,1.8910577896376475,-1
2023-02-01,255.5099945068359,260.5700073242188,253.8899993896484,259.7699890136719,259.7699890136719,583000.0,1.0738800603773297,1.3123168963385654,1.1588961200657362,1.356531056239039,1.6729034278192283,256.1339996337891,256.0130020141602,257.98633270263673,260.0676666259766,249.56619995117188,257.0383410072581,257.1223272262084,258.11196451951486,255.99832761491805,251.69423872104355,257.2879771879621,258.09967222341544,-0.8116950354533401,-0.6660718331759502,-1.4820768401094764,1.4820768401094764,1.4820768401094764,-1.4820768401094764,1.4820768401094764,1.4820768401094764,1.4820768401094764,-1.4820768401094764,1.4820768401094764,6.6899871826171875,5.414997863769538,260.5700073242188,245.34690139770507,246.40900115966795,247.47110092163086,0.0,1.0004726229475729,0.9996733608479033,0.8543085797672465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0738800603773297,1,-1.0738800603773297,-1,1.0738800603773297,1,-1.0738800603773297,-1
2023-02-02,260.5400085449219,261.0199890136719,254.3300018310547,255.9199981689453,255.9199981689453,856800.0,-1.4820768401094764,1.4856982003751829,1.1249533447637319,1.3981455507087501,1.424357750800286,255.8679992675781,256.352001953125,258.0306660970052,260.0851666768392,249.6231999206543,256.6655600611539,256.9037219430696,257.97054733560714,255.99575943636157,251.77791712595248,257.0775188773441,257.93821488604726,-0.8606960087031439,-0.704996668281389,-0.20319016731064543,-0.20319016731064543,-0.20319016731064543,0.20319016731064543,-0.20319016731064543,-0.20319016731064543,-0.20319016731064543,0.20319016731064543,-0.20319016731064543,4.0,5.454998016357427,261.0199890136719,248.65701202392583,249.74001159667972,250.82301116943364,1.0,0.998111960578192,0.9990729527773501,0.8046038870512936,0.0,0.0,1.0,0.079881243,0.079881243,0.9192575812339784,0.9192575812339784,-1.4820768401094764,1,1.4820768401094764,1,-1.4820768401094764,1,1.4820768401094764,1
2023-02-03,255.2899932861328,258.3800048828125,254.3800048828125,256.4400024414062,256.4400024414062,588700.0,0.20319016731064543,1.3736749851803338,1.0743613209204754,1.3748736479038726,1.4242152653171782,256.2760009765625,256.4650024414062,258.05133260091145,260.100333404541,249.6525,256.5903741879047,256.81940930640354,257.87180250372325,256.01032478078923,251.87023564705055,256.9794394256614,257.8272361864442,-0.8477967607828418,-0.7335566867816795,-0.701913810572547,-0.701913810572547,-0.701913810572547,0.701913810572547,-0.701913810572547,-0.701913810572547,-0.701913810572547,0.701913810572547,-0.701913810572547,4.610000610351619,5.263998413085946,258.3800048828125,249.01899337768555,250.10999298095703,251.20099258422852,1.0,0.9992630516326028,0.9991081861019873,0.7814254950325383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20319016731064543,1,0.20319016731064543,1,0.20319016731064543,1,0.20319016731064543,-1
2023-02-06,255.5399932861328,259.5599975585938,254.9499969482422,258.239990234375,258.239990234375,620000.0,0.701913810572547,1.2569172201061416,1.0811015132160329,1.1365959158124224,1.425633448754522,257.4759979248047,256.60700073242185,258.0759989420573,260.1243334452311,249.7740998840332,257.1402462033948,257.0776967478529,257.8955565508621,256.0834285661527,251.996369401255,257.17337031930964,257.857810560365,-0.6844402410553698,-0.7237333976364175,-0.1703850906309488,0.1703850906309488,0.1703850906309488,-0.1703850906309488,0.1703850906309488,-0.1703850906309488,0.1703850906309488,-0.1703850906309488,-0.1703850906309488,7.649993896484375,5.254498291015634,259.5599975585938,246.7992083740234,247.8520080566406,248.9048077392578,0.0,1.0033864905863927,1.0002433095376735,0.951174905853218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701913810572547,1,0.701913810572547,-1,0.701913810572547,1,-0.701913810572547,1
2023-02-07,255.7299957275391,258.8999938964844,251.25,257.7999877929688,257.7999877929688,778500.0,-0.1703850906309488,0.9863375597885534,1.0794935592664248,1.1057957964064802,1.4163018900418716,257.6339935302734,256.7639984130859,258.1553319295247,260.1939999898275,249.92899978637695,257.3601600665861,257.2090223924194,257.8893908245464,256.1397091965401,252.11129253772458,257.2697730075649,257.8535273924097,-0.5837543848448377,-0.6957375950781016,0.07758425775869966,-0.07758425775869966,-0.07758425775869966,0.07758425775869966,-0.07758425775869966,0.07758425775869966,-0.07758425775869966,0.07758425775869966,0.07758425775869966,4.739990234374972,5.3544982910156325,258.8999938964844,248.0001013183594,249.05100097656253,250.10190063476566,1.0,1.0033883064703948,1.0005876064251593,0.9762142004649229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1703850906309488,1,0.1703850906309488,-1,-0.1703850906309488,1,-0.1703850906309488,1
2023-02-08,256.6099853515625,260.0199890136719,255.2799987792969,258.0,258.0,633500.0,0.07758425775869966,0.8179015890046291,1.0382040812433644,1.0934891497744708,1.3830651893360246,257.2799957275391,256.7069976806641,258.200998433431,260.16716690063475,250.12739974975585,257.57344004439074,257.3528365028886,257.8965269003821,256.2007023376371,252.22790060628446,257.38211562178566,257.86437721519417,-0.48226159340850927,-0.6530423947441832,-0.3294597300448159,0.3294597300448159,0.3294597300448159,-0.3294597300448159,0.3294597300448159,-0.3294597300448159,0.3294597300448159,-0.3294597300448159,-0.3294597300448159,4.5,5.210998535156257,260.0199890136719,247.12009765624998,248.1909973144531,249.26189697265625,0.0,1.0022321091830453,1.0008572026813456,0.9494415938717738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07758425775869966,1,-0.07758425775869966,1,0.07758425775869966,1,0.07758425775869966,1
2023-02-09,259.5,261.6300048828125,257.1300048828125,257.1499938964844,257.1499938964844,817300.0,-0.3294597300448159,0.39715733619418986,1.0301941440033722,1.0766228692452142,1.2867544939275288,257.5259948730469,256.6969970703125,258.2183314005534,260.29416681925454,250.3068997192383,257.43229132842197,257.3159560289969,257.84836348077584,256.2318266510419,252.3253678001498,257.3464045871239,257.8114599323268,-0.4650553452028703,-0.6154449848359207,5.5881763399816125,-5.5881763399816125,-5.5881763399816125,5.5881763399816125,-5.5881763399816125,5.5881763399816125,-5.5881763399816125,5.5881763399816125,5.5881763399816125,10.769989013671875,5.54499816894532,261.6300048828125,248.5557922363281,249.59799194335938,250.64019165039062,1.0,1.0032294799401464,1.0004521107094189,0.956875590730864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3294597300448159,1,-0.3294597300448159,-1,-0.3294597300448159,1,-0.3294597300448159,-1
2023-02-10,264.5400085449219,273.0,262.2300109863281,271.5199890136719,271.5199890136719,1398000.0,5.5881763399816125,2.4988851064112265,1.9736194749681917,1.6731375335310947,1.4705446986287691,260.5419921875,258.40899658203125,258.8089975992838,260.63700002034506,250.6163995361328,262.1281905568386,259.89850748075594,258.7304038377369,256.73307787604614,252.70545930932843,259.5269560373621,258.82690653094494,0.7000495064171446,-0.35234608658530764,0.018421594199612784,-0.018421594199612784,-0.018421594199612784,0.018421594199612784,-0.018421594199612784,0.018421594199612784,0.018421594199612784,0.018421594199612784,0.018421594199612784,5.179992675781307,5.476498413085944,273.0,249.4310089111328,250.54000854492188,251.64900817871091,1.0,1.008254339568985,1.0085790530222563,1.1795918957140008,0.0,0.0,1.0,0.001608141,0.001608141,0.9978418350219728,0.9978418350219728,5.5881763399816125,1,-5.5881763399816125,1,5.5881763399816125,1,-5.5881763399816125,1
