Date_AKAM_L01d,Open_AKAM_L01d,High_AKAM_L01d,Low_AKAM_L01d,Close_AKAM_L01d,Adj Close_AKAM_L01d,Volume_AKAM_L01d,Daily_Return_AKAM_L01d,Vol5_AKAM_L01d,Vol10_AKAM_L01d,Vol20_AKAM_L01d,Vol60_AKAM_L01d,SMA5_AKAM_L01d,SMA10_AKAM_L01d,SMA30_AKAM_L01d,SMA60_AKAM_L01d,SMA100_AKAM_L01d,EMA5_AKAM_L01d,EMA10_AKAM_L01d,EMA30_AKAM_L01d,EMA60_AKAM_L01d,EMA100_AKAM_L01d,Short12_AKAM_L01d,Long26_AKAM_L01d,MACD_AKAM_L01d,SIGNAL9_AKAM_L01d,Ret5/10_AKAM_L01d,Ret10/30_AKAM_L01d,Ret30/60_AKAM_L01d,Ret30/100_AKAM_L01d,Emaret5/10_AKAM_L01d,Emaret10/30_AKAM_L01d,Emaret30/60_AKAM_L01d,Emaret30/100_AKAM_L01d,RetMACD_AKAM_L01d,DayRange_AKAM_L01d,average20r_AKAM_L01d,PRVHI_AKAM_L01d,HitLevel_AKAM_L01d,hitlevel_2_AKAM_L01d,hitlevel_1.8_AKAM_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,88.94000244140625,89.75,87.72000122070312,87.80000305175781,87.80000305175781,1318100.0,-1.2151150259161647,0.9793153787748914,1.0463637220093673,0.9593794379902978,1.699175814557902,88.55,87.3349998474121,86.75633341471354,88.15716654459635,87.1667000579834,88.11735393385311,87.4779574172651,87.1442200190114,87.60009820095095,88.82396991407178,87.29733223641229,87.09412219981233,0.2032100365999554,-0.347192235248317,-1.3781397173231218,-1.3781397173231218,1.3781397173231218,-1.3781397173231218,1.3781397173231218,-1.3781397173231218,-1.3781397173231218,1.3781397173231218,-1.3781397173231218,1.44000244140625,1.3590007781982423,89.75,86.22019737243653,86.49199752807617,86.76379768371582,0.0,1.013911950016725,1.0073092300673885,1.090667238190224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2151150259161647,1,-1.2151150259161647,1,-1.2151150259161647,1,-1.2151150259161647,1
2023-01-19,87.23999786376953,87.9800033569336,86.54000091552734,86.58999633789062,86.58999633789062,1403600.0,-1.3781397173231218,0.7510992576817991,1.1393772622007259,0.9824431367771567,1.68970638744028,88.1219985961914,87.40799942016602,86.58933334350586,88.1689998626709,87.08630004882812,87.60823473519895,87.31650994828792,87.10846365248749,87.56698010708011,88.77973281355334,87.18851132894741,87.0567795433737,0.13173178557372012,-0.25140743108390956,1.7784974946966938,1.7784974946966938,-1.7784974946966938,1.7784974946966938,-1.7784974946966938,1.7784974946966938,1.7784974946966938,-1.7784974946966938,1.7784974946966938,1.9200057983398438,1.3925010681152343,87.9800033569336,86.76019828796387,87.03199844360351,87.30379859924317,1.0,1.0081685793149575,1.0033410037469868,1.159738634785909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3781397173231218,1,-1.3781397173231218,1,-1.3781397173231218,1,-1.3781397173231218,1
2023-01-20,86.69000244140625,88.30000305175781,86.37999725341797,88.12999725341797,88.12999725341797,1506600.0,1.7784974946966938,1.277240408506062,1.1124935299822805,1.045636691406268,1.7033014745690416,88.0199981689453,87.75899887084961,86.53333333333333,88.19799982706705,87.04720001220703,87.7821555746053,87.46441673103882,87.1743690460959,87.58543968564857,88.76686676285759,87.3333553173275,87.13627715152512,0.19707816580238102,-0.16171031170665146,1.202774561469955,1.202774561469955,-1.202774561469955,1.202774561469955,-1.202774561469955,1.202774561469955,1.202774561469955,-1.202774561469955,1.202774561469955,1.4500045776367188,1.3905014038085937,88.30000305175781,84.91650100708007,85.19500122070312,85.47350143432617,1.0,1.0029740459833618,1.0036327783965397,1.0639388796562765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7784974946966938,1,1.7784974946966938,-1,1.7784974946966938,1,1.7784974946966938,-1
2023-01-23,87.98999786376953,89.29000091552734,87.83999633789062,89.19000244140625,89.19000244140625,1102700.0,1.202774561469955,1.4103927377122483,1.0890051031958177,1.0346816959769731,1.682523605799117,88.11799926757813,88.09299926757812,86.51766662597656,88.21033325195313,87.02120002746582,88.25143786353895,87.77815958746926,87.30440991030949,87.63804830059145,88.77524568718528,87.61899333641654,87.28840495077557,0.33058838564096504,-0.06325057223712817,-1.6145334701075555,-1.6145334701075555,1.6145334701075555,-1.6145334701075555,1.6145334701075555,-1.6145334701075555,-1.6145334701075555,1.6145334701075555,-1.6145334701075555,1.44000244140625,1.3745014190673828,89.29000091552734,85.24089996337891,85.51900024414063,85.79710052490235,0.0,1.0002837909959685,1.0053917543759627,1.0525025304207696,0.0,0.0,1.0,0.001385399,0.001385399,0.9973605275154114,0.9973605275154114,1.202774561469955,1,-1.202774561469955,1,1.202774561469955,1,-1.202774561469955,1
2023-01-24,87.51000213623047,88.55000305175781,87.11000061035156,87.75,87.75,1154100.0,-1.6145334701075555,1.6040061985825587,1.2124833902677614,1.0671464347899726,1.6771668733554848,87.89199981689453,88.17999954223633,86.44499994913737,88.22683321634928,86.98150001525879,88.08429190902598,87.77303966247484,87.33315765803145,87.64171884811304,88.75494379238953,87.63914820773707,87.32259717664405,0.3165510310930131,0.012709748428900075,1.287746157741275,-1.287746157741275,1.287746157741275,-1.287746157741275,1.287746157741275,-1.287746157741275,-1.287746157741275,1.287746157741275,-1.287746157741275,1.5399932861328125,1.3790008544921875,88.55000305175781,86.2660977935791,86.54099807739257,86.81589836120605,0.0,0.9967339563751771,1.003546103082997,1.1361921389039666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6145334701075555,1,-1.6145334701075555,-1,-1.6145334701075555,1,-1.6145334701075555,1
2023-01-25,87.13999938964844,87.19999694824219,85.66000366210938,86.62000274658203,86.62000274658203,1544700.0,-1.287746157741275,1.6152740341807412,1.2733097951041217,1.122554910969538,1.681342980220432,87.65599975585937,88.10299987792969,86.3650001525879,88.21083323160808,86.94490005493164,87.59619552154467,87.56339658685798,87.2871476637444,87.60821995953826,88.71266773207651,87.4823565983286,87.27055314478761,0.2118034535409805,0.05252848945131616,-0.9697486853563633,0.9697486853563633,-0.9697486853563633,0.9697486853563633,-0.9697486853563633,0.9697486853563633,0.9697486853563633,-0.9697486853563633,0.9697486853563633,1.0199966430664062,1.3675006866455077,87.19999694824219,85.516201171875,85.79200134277343,86.06780151367188,1.0,0.9949263915792917,1.0003745735771472,1.1342962225379054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.287746157741275,1,1.287746157741275,1,-1.287746157741275,1,-1.287746157741275,1
2023-01-26,87.4000015258789,87.73999786376953,86.72000122070312,87.45999908447266,87.45999908447266,792700.0,0.9697486853563633,1.5488035225041379,1.2045198669927788,1.1347244039924476,1.6684662390757203,87.83000030517579,87.97599945068359,86.26100006103516,88.18166656494141,86.91740005493165,87.55079670918734,87.54459704096973,87.29829936830753,87.60336025871644,88.68786241232198,87.4789169808123,87.28458617735689,0.19433080345541498,0.08088895225213594,0.04573624050545568,-0.04573624050545568,0.04573624050545568,-0.04573624050545568,0.04573624050545568,-0.04573624050545568,-0.04573624050545568,0.04573624050545568,-0.04573624050545568,0.8899993896484375,1.3725006103515625,87.73999786376953,84.19149543762207,84.46499557495117,84.73849571228027,0.0,0.9983404661905587,1.0000708172568857,1.0615087352971002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9697486853563633,1,0.9697486853563633,1,0.9697486853563633,1,0.9697486853563633,1
2023-01-27,87.41999816894531,87.80999755859375,86.91999816894531,87.41999816894531,87.41999816894531,771400.0,-0.04573624050545568,1.2780748896124308,1.2048340777025743,1.1352753737902104,1.663638642663578,87.68800048828125,87.85399932861328,86.16999994913736,88.16649983723958,86.90900001525878,87.50719719577333,87.52194270060166,87.30615090383255,87.59734838692066,88.66275618968085,87.46985254821737,87.29461669525233,0.17523585296504507,0.09975833239471776,0.0915143362278255,-0.0915143362278255,0.0915143362278255,-0.0915143362278255,0.0915143362278255,0.0915143362278255,-0.0915143362278255,0.0915143362278255,-0.0915143362278255,0.75,1.35050048828125,87.80999755859375,84.7204965209961,84.9949966430664,85.26949676513672,0.0,0.9981105146993806,0.9998315221946253,1.0612703362710463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04573624050545568,1,-0.04573624050545568,1,-0.04573624050545568,1,-0.04573624050545568,1
2023-01-30,87.1500015258789,87.70999908447266,86.95999908447266,87.33999633789062,87.33999633789062,1187200.0,-0.0915143362278255,1.043921521905557,1.2029532135779277,1.101080821841373,1.6633399885276081,87.31799926757813,87.71799926757812,86.11999994913737,88.15383313496908,86.89589996337891,87.4514635764791,87.4888615437451,87.3083344802234,87.58891061482132,88.63656292528896,87.44987466970557,87.29797815026258,0.15189651944298532,0.11018596980437129,-1.8433715111722502,1.8433715111722502,-1.8433715111722502,1.8433715111722502,-1.8433715111722502,-1.8433715111722502,1.8433715111722502,-1.8433715111722502,1.8433715111722502,1.75,1.3740005493164062,87.70999908447266,84.838896484375,85.10899658203125,85.3790966796875,1.0,0.995439932472926,0.9995725402456254,1.0925203579208564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0915143362278255,1,-0.0915143362278255,-1,-0.0915143362278255,1,-0.0915143362278255,-1
2023-01-31,87.47000122070312,89.04000091552734,87.29000091552734,88.94999694824219,88.94999694824219,1177900.0,1.8433715111722502,1.1855178758647085,1.3579718582500198,1.1517524353512467,1.6308485301133302,87.55799865722656,87.72499923706054,86.23199996948242,88.21283302307128,86.88249992370605,87.95097470040014,87.75452252638094,87.41424818783752,87.63353639624495,88.64276953960486,87.68066271255735,87.42034991307588,0.26031279948146846,0.14021133573979072,-0.708268582829839,0.708268582829839,-0.708268582829839,0.708268582829839,-0.708268582829839,0.708268582829839,0.708268582829839,-0.708268582829839,0.708268582829839,2.1399993896484375,1.402500534057617,89.04000091552734,84.68719787597657,84.96199798583984,85.23679809570312,1.0,0.998096317112723,1.0022386558363432,1.179048393186929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8433715111722502,1,-1.8433715111722502,-1,1.8433715111722502,1,-1.8433715111722502,1
2023-02-01,88.27999877929688,89.98999786376953,87.8499984741211,89.58000183105469,89.58000183105469,1006800.0,0.708268582829839,0.8000099732054932,1.2991373612482149,1.1498590121205472,1.599781412798496,88.14999847412109,87.90299911499024,86.38533325195313,88.31649971008301,86.87609992980957,88.49398374395166,88.08642785450344,87.55397422933541,87.69735493509117,88.66132859488108,87.97286873078771,87.58032412922246,0.3925446015652483,0.19067798890488225,1.8977415868424885,1.8977415868424885,-1.8977415868424885,1.8977415868424885,-1.8977415868424885,1.8977415868424885,1.8977415868424885,-1.8977415868424885,1.8977415868424885,1.9499969482421875,1.436000442504883,89.98999786376953,85.95449974060058,86.23499984741211,86.51549995422363,1.0,1.0028099082126622,1.0046267728113734,1.1298231761930286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708268582829839,1,-0.708268582829839,1,0.708268582829839,1,0.708268582829839,-1
2023-02-02,90.0,91.7699966430664,89.81999969482422,91.27999877929688,91.27999877929688,1057800.0,1.8977415868424885,0.9737373605955908,1.267227885229632,1.194922986166473,1.6131219192863167,88.91399841308593,88.37199935913085,86.62566655476888,88.43616638183593,86.87199989318847,89.42265542240007,88.66707711355679,87.79436290997809,87.81481866768807,88.71318345001804,88.48165796901989,87.85437410330204,0.6272838657178568,0.2779991642674772,-2.1362806467132254,-2.1362806467132254,2.1362806467132254,-2.1362806467132254,2.1362806467132254,-2.1362806467132254,-2.1362806467132254,2.1362806467132254,-2.1362806467132254,1.3199996948242188,1.440500259399414,91.7699966430664,86.8307968902588,87.11799697875976,87.40519706726074,0.0,1.0061331536899203,1.0085215204272,1.0605100913617254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8977415868424885,1,1.8977415868424885,-1,1.8977415868424885,-1,-1.8977415868424885,-1
2023-02-03,89.5199966430664,90.36000061035156,89.04000091552734,89.33000183105469,89.33000183105469,775500.0,-2.1362806467132254,1.6647872557817274,1.4344265817771815,1.2569105221040198,1.6390640767599702,89.2959991455078,88.49199981689453,86.78666661580404,88.52733306884765,86.83419990539551,89.39177089195161,88.78760888037458,87.89343638875724,87.8644968041919,88.7253976753851,88.61217240933294,87.96367986091335,0.6484925484195969,0.3520978410979011,-2.059782748874295,-2.059782748874295,2.059782748874295,-2.059782748874295,2.059782748874295,-2.059782748874295,-2.059782748874295,-2.059782748874295,-2.059782748874295,1.6700057983398438,1.4395004272460938,90.36000061035156,88.6008960723877,88.88899612426758,89.17709617614746,0.0,1.0090855594887322,1.0068045757645194,1.141232057932021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1362806467132254,1,2.1362806467132254,1,2.1362806467132254,-1,2.1362806467132254,-1
2023-02-06,88.51000213623047,88.7300033569336,87.05999755859375,87.48999786376953,87.48999786376953,920100.0,-2.059782748874295,2.0183317360761834,1.5345437191251663,1.327597388162498,1.663006838722488,89.3259994506836,88.32199935913086,86.910999806722,88.58733304341634,86.81249984741211,88.75784654922425,88.5516796046282,87.86740809682256,87.85221815040755,88.70093431277884,88.43953017155397,87.92859230556935,0.5109378659846158,0.38386584607524404,0.7658084520508369,0.7658084520508369,-0.7658084520508369,0.7658084520508369,-0.7658084520508369,0.7658084520508369,0.7658084520508369,0.7658084520508369,0.7658084520508369,1.6500015258789062,1.459500503540039,88.7300033569336,87.19309967041016,87.48099975585937,87.7688998413086,1.0,1.0113674973261229,1.002328210436172,1.1558803390304184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.059782748874295,1,-2.059782748874295,-1,2.059782748874295,1,2.059782748874295,-1
2023-02-07,87.16000366210938,88.29000091552734,86.63999938964844,88.16000366210938,88.16000366210938,1092200.0,0.7658084520508369,1.8275703943843595,1.470877366397725,1.3121862873287224,1.4607692456154642,89.16800079345703,88.3629997253418,87.09233322143555,88.57199974060059,86.80019989013672,88.55856558685264,88.4804657968975,87.88628523006687,87.86230947866007,88.69022281474578,88.39652609317787,87.94573388753528,0.4507922056425855,0.3972511179887124,-2.1892017071288796,-2.1892017071288796,2.1892017071288796,-2.1892017071288796,2.1892017071288796,-2.1892017071288796,-2.1892017071288796,-2.1892017071288796,-2.1892017071288796,2.30999755859375,1.5050003051757812,88.29000091552734,85.5191022491455,85.81100234985351,86.10290245056153,0.0,1.0091101600287158,1.0008826783318976,1.120936394932199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658084520508369,1,-0.7658084520508369,1,0.7658084520508369,1,-0.7658084520508369,1
2023-02-08,88.12000274658203,88.30999755859375,86.0,86.2300033569336,86.2300033569336,1454100.0,-2.1892017071288796,1.9375665924674723,1.5855611027269525,1.3997957960058034,1.3735642563492332,88.49800109863281,88.32399978637696,87.19466654459636,88.46049982706705,86.78009994506836,87.78237817687963,88.07129080781314,87.77942833502603,87.80879124516083,88.6415055977594,88.06321490298643,87.81864273712034,0.24457216586608865,0.3667153275641877,-0.6030433169629755,-0.6030433169629755,0.6030433169629755,-0.6030433169629755,0.6030433169629755,0.6030433169629755,-0.6030433169629755,0.6030433169629755,0.6030433169629755,2.0099945068359375,1.540999984741211,88.30999755859375,84.97900024414062,85.28000030517578,85.58100036621094,0.0,1.0019700343358169,0.9967195594809214,1.1327088617148404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1892017071288796,1,-2.1892017071288796,1,-2.1892017071288796,1,-2.1892017071288796,1
2023-02-09,87.06999969482422,87.48999786376953,85.4800033569336,85.70999908447266,85.70999908447266,1211700.0,-0.6030433169629755,1.3043414762358432,1.5526225025192306,1.3527332171911233,1.3728549419113907,87.38400115966797,88.14899978637695,87.26833318074544,88.33316650390626,86.765599899292,87.0915851460773,87.64196503993304,87.6459167704742,87.73997838743335,88.58345596383293,87.70118170013815,87.6624469109983,0.038734789139851955,0.30111921987932055,0.24501118506102046,-0.24501118506102046,0.24501118506102046,-0.24501118506102046,0.24501118506102046,0.24501118506102046,0.24501118506102046,0.24501118506102046,0.24501118506102046,1.589996337890625,1.556999969482422,87.48999786376953,84.91979759216309,85.22799758911133,85.53619758605957,0.0,0.9913215279973353,0.9937201328883377,1.1477669674905793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6030433169629755,1,-0.6030433169629755,-1,-0.6030433169629755,1,-0.6030433169629755,1
2023-02-10,85.12999725341797,86.31999969482422,84.7300033569336,85.5,85.5,1246600.0,-0.24501118506102046,1.2543476248679388,1.5518290145948843,1.3527630978517706,1.3521032218113207,86.61800079345703,87.95699996948242,87.3349998474121,88.2326665242513,86.73499992370606,86.56105676405154,87.2525168508543,87.5074705272178,87.66653647309127,88.52239742989565,87.36253836165537,87.50226565833175,-0.13972729667638362,0.21294991656817971,-2.888890316611842,2.888890316611842,-2.888890316611842,2.888890316611842,2.888890316611842,-2.888890316611842,-2.888890316611842,-2.888890316611842,-2.888890316611842,2.4900054931640625,1.6060001373291015,86.31999969482422,84.0645979309082,84.3759979248047,84.68739791870117,1.0,0.9847766615904365,0.9920751846278003,1.1471550466295515,1.0,0.0,0.0,0.619700015,0.619700015,0.3765582740306854,0.3765582740306854,-0.24501118506102046,1,0.24501118506102046,1,-0.24501118506102046,1,-0.24501118506102046,1
