Date_FTNT_L01d,Open_FTNT_L01d,High_FTNT_L01d,Low_FTNT_L01d,Close_FTNT_L01d,Adj Close_FTNT_L01d,Volume_FTNT_L01d,Daily_Return_FTNT_L01d,Vol5_FTNT_L01d,Vol10_FTNT_L01d,Vol20_FTNT_L01d,Vol60_FTNT_L01d,SMA5_FTNT_L01d,SMA10_FTNT_L01d,SMA30_FTNT_L01d,SMA60_FTNT_L01d,SMA100_FTNT_L01d,EMA5_FTNT_L01d,EMA10_FTNT_L01d,EMA30_FTNT_L01d,EMA60_FTNT_L01d,EMA100_FTNT_L01d,Short12_FTNT_L01d,Long26_FTNT_L01d,MACD_FTNT_L01d,SIGNAL9_FTNT_L01d,Ret5/10_FTNT_L01d,Ret10/30_FTNT_L01d,Ret30/60_FTNT_L01d,Ret30/100_FTNT_L01d,Emaret5/10_FTNT_L01d,Emaret10/30_FTNT_L01d,Emaret30/60_FTNT_L01d,Emaret30/100_FTNT_L01d,RetMACD_FTNT_L01d,DayRange_FTNT_L01d,average20r_FTNT_L01d,PRVHI_FTNT_L01d,HitLevel_FTNT_L01d,hitlevel_2_FTNT_L01d,hitlevel_1.8_FTNT_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,50.68000030517578,51.52000045776367,48.31000137329102,48.38000106811523,48.38000106811523,4894800.0,-3.433128659463564,2.255644290266748,2.0189046400902697,1.849235533927789,3.1346999502364343,48.90999984741211,48.681999588012694,50.135332870483396,51.755166371663414,51.22959987640381,48.89704768820823,48.906276247564506,49.88188484393242,50.87625003060057,51.90301808796656,48.96742067873562,49.68963408388041,-0.7222134051447853,-0.8863690634006829,0.08267279856768185,-0.08267279856768185,-0.08267279856768185,0.08267279856768185,0.08267279856768185,-0.08267279856768185,-0.08267279856768185,-0.08267279856768185,0.08267279856768185,1.2400016784667898,1.7229999542236327,51.52000045776367,46.568100662231444,46.92100067138672,47.27390068054199,1.0,1.0046834612655384,0.9998113011240202,1.0917509441331696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.433128659463564,1,3.433128659463564,1,-3.433128659463564,1,3.433128659463564,1
2023-01-19,48.11000061035156,49.02000045776367,47.77999877929688,48.41999816894531,48.41999816894531,4631900.0,0.08267279856768185,2.2163964489060715,2.012945202894632,1.667926879281862,3.084895920592956,48.83399963378906,48.693999481201175,50.02699953715007,51.6663330078125,51.20509986877441,48.738031181787264,48.81786205145192,49.78756957457841,50.79571718267745,51.83404739650079,48.88320183107557,49.595586979070404,-0.7123851479948371,-0.8515722803195138,1.7554777384595555,-1.7554777384595555,-1.7554777384595555,1.7554777384595555,1.7554777384595555,-1.7554777384595555,-1.7554777384595555,-1.7554777384595555,1.7554777384595555,0.8600006103515625,1.6924999237060547,49.02000045776367,47.72940055847168,48.07400054931641,48.41860054016113,1.0,1.002875100712192,0.9983647200776528,1.2068545857126063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08267279856768185,1,0.08267279856768185,-1,0.08267279856768185,1,0.08267279856768185,-1
2023-01-20,48.54999923706055,49.36000061035156,48.5,49.27000045776367,49.27000045776367,5372900.0,1.7554777384595555,2.3149462299955696,1.9695840955584165,1.704069851515161,3.080510851227104,49.007999420166016,48.875999450683594,49.97433293660482,51.572499656677245,51.20209987640381,48.9153542737794,48.90006903441769,49.75417801865488,50.745693683499944,51.783274189793126,48.942709312104505,49.57146945897361,-0.6287601468691051,-0.8070098536294321,2.516740110105154,-2.516740110105154,-2.516740110105154,2.516740110105154,2.516740110105154,2.516740110105154,-2.516740110105154,-2.516740110105154,2.516740110105154,1.6599998474121094,1.6124999999999996,49.36000061035156,45.29650062561035,45.63500061035156,45.97350059509277,1.0,1.002700711411858,1.0003125811407536,1.1558118311917644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7554777384595555,1,-1.7554777384595555,-1,1.7554777384595555,1,-1.7554777384595555,-1
2023-01-23,49.27000045776367,50.54999923706055,48.88999938964844,50.5099983215332,50.5099983215332,5771300.0,2.516740110105154,2.5089203649461504,1.957702779165304,1.7891315690924305,3.0888880571575217,49.3359992980957,49.05799942016601,49.93799959818522,51.48233299255371,51.22029987335205,49.44690228969734,49.19278345025687,49.80294061884059,50.73796596671414,51.758060806263224,49.18383069817046,49.6409901154595,-0.4571594172890414,-0.737039766361354,1.1482911311193287,-1.1482911311193287,-1.1482911311193287,1.1482911311193287,1.1482911311193287,1.1482911311193287,-1.1482911311193287,-1.1482911311193287,1.1482911311193287,1.3500022888183665,1.6030000686645507,50.54999923706055,45.81250061035156,46.13500061035156,46.457500610351566,1.0,1.0056667593708564,1.0051657747664844,1.0942195716541878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.516740110105154,1,-2.516740110105154,-1,2.516740110105154,1,-2.516740110105154,-1
2023-01-24,50.47000122070312,51.45000076293945,50.09999847412109,51.09000015258789,51.09000015258789,4698000.0,1.1482911311193287,2.32757591685957,1.939897242053757,1.7531395549603688,3.0919904306902426,49.533999633789065,49.225999450683595,49.87733294169108,51.408999633789065,51.24079986572266,49.99460157732753,49.53773194158978,49.885976717792026,50.74950807116902,51.744831882428066,49.477087537311604,49.748324192283825,-0.2712366549722205,-0.6438791440835274,1.3114076471800025,-1.3114076471800025,-1.3114076471800025,1.3114076471800025,1.3114076471800025,1.3114076471800025,-1.3114076471800025,-1.3114076471800025,1.3114076471800025,2.479999542236328,1.6805000305175781,51.45000076293945,47.023399085998534,47.34399909973145,47.664599113464355,1.0,1.0062568599224488,1.0092226595330696,1.1065275645426926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1482911311193287,1,-1.1482911311193287,1,1.1482911311193287,1,-1.1482911311193287,-1
2023-01-25,50.20999908447266,51.90999984741211,49.43000030517578,51.7599983215332,51.7599983215332,5872700.0,1.3114076471800025,0.8906675018084066,1.768288066496704,1.7509241359131282,3.0944732266644057,50.209999084472656,49.55999946594238,49.864999516805014,51.33816630045573,51.2714998626709,50.58306715872942,49.94178037430677,50.006881337388236,50.78263889904981,51.745132207954896,49.828304581038005,49.89733709074674,-0.06903250970873387,-0.5289098172085688,2.801392600386215,-2.801392600386215,-2.801392600386215,2.801392600386215,2.801392600386215,2.801392600386215,-2.801392600386215,-2.801392600386215,2.801392600386215,2.6300010681152415,1.7455001831054695,51.90999984741211,47.75290069580078,48.0890007019043,48.42510070800781,1.0,1.0131154081019906,1.0128406872886049,1.0099170090967535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3114076471800025,1,1.3114076471800025,-1,1.3114076471800025,1,-1.3114076471800025,1
2023-01-26,53.33000183105469,54.56999969482422,51.93999862670898,53.20999908447266,53.20999908447266,6410600.0,2.801392600386215,0.7288773813118941,1.8918042808564817,1.8274180018331683,3.1059285528612066,51.167999267578125,50.000999450683594,49.85066617329915,51.27333297729492,51.31809986114502,51.458711133977175,50.53600195797329,50.213534095264656,50.86222447889973,51.77413947283644,50.34856527387411,50.14271946065236,0.20584581322174955,-0.38195869112250513,-0.9584633157455438,-0.9584633157455438,0.9584633157455438,0.9584633157455438,0.9584633157455438,-0.9584633157455438,-0.9584633157455438,0.9584633157455438,-0.9584633157455438,1.420001983642564,1.755000305175781,54.56999969482422,48.069899444580074,48.41899948120117,48.768099517822264,0.0,1.0233395298037102,1.0182584521975289,1.0352334709183801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.801392600386215,1,-2.801392600386215,-1,2.801392600386215,1,2.801392600386215,1
2023-01-27,51.90000152587891,53.13000106811523,51.70999908447266,52.70000076293945,52.70000076293945,5257100.0,-0.9584633157455438,1.4864420013846769,1.9061561640235483,1.804934778052381,3.1079529754994955,51.853999328613284,50.43099937438965,49.78366622924805,51.19899965922038,51.359099884033206,51.87247434363127,50.929456286148955,50.373951299630775,50.92247943903218,51.79247335976917,50.71032457988416,50.332147705266216,0.37817687461794236,-0.22993157797441566,-3.1309326413506375,-3.1309326413506375,3.1309326413506375,3.1309326413506375,3.1309326413506375,-3.1309326413506375,-3.1309326413506375,3.1309326413506375,-3.1309326413506375,1.4900016784667969,1.7610004425048822,53.13000106811523,50.7089990234375,51.05999908447266,51.410999145507816,0.0,1.0282167708726049,1.0185161618883958,1.0560803565879486,0.0,0.0,1.0,0.0153123848140239,0.0153123848140239,0.912975013,0.912975013,-0.9584633157455438,1,0.9584633157455438,1,-0.9584633157455438,1,-0.9584633157455438,-1
2023-01-30,52.34000015258789,52.40999984741211,50.91999816894531,51.04999923706055,51.04999923706055,5248800.0,-3.1309326413506375,2.3093819595564016,2.2858407326385435,1.8904846460935758,3.1290202079561467,51.96199951171875,50.64899940490723,49.67633285522461,51.1094996770223,51.37309986114502,51.598315974774366,50.9513731863147,50.41756729559399,50.926660416016716,51.77777090189375,50.76258221944976,50.38532189280654,0.3772603266432242,-0.1084931970508877,2.5269362092190732,2.5269362092190732,-2.5269362092190732,-2.5269362092190732,-2.5269362092190732,2.5269362092190732,2.5269362092190732,-2.5269362092190732,2.5269362092190732,1.6100006103515696,1.8030006408691406,52.40999984741211,49.25580009460449,49.60800018310546,49.96020027160644,1.0,1.0259235152172486,1.0126972591316428,1.2091294882303942,0.0,0.0,2.0,0.0244369804859161,0.013847625742958,0.9959608912467957,0.9253961741924286,-3.1309326413506375,1,-3.1309326413506375,1,-3.1309326413506375,1,3.1309326413506375,1
2023-01-31,51.09000015258789,52.52999877929688,50.91999816894531,52.34000015258789,52.34000015258789,6031300.0,2.5269362092190732,2.518607796158287,2.286847590395544,1.9478329538672723,3.061171431212094,52.21199951171875,50.872999572753905,49.681999588012694,51.09466635386149,51.391999855041504,51.845544034045545,51.203850816546186,50.541595221851665,50.972999423773146,51.78890415438275,51.00526190147101,50.53011287501256,0.47514902645844614,0.008235247650979077,1.432938474997152,1.432938474997152,-1.432938474997152,-1.432938474997152,-1.432938474997152,1.432938474997152,1.432938474997152,-1.432938474997152,1.432938474997152,2.170001983642578,1.8000007629394532,52.52999877929688,48.4433984375,48.80399856567383,49.16459869384766,1.0,1.0263204440510714,1.0125321280971313,1.1740470792709323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5269362092190732,1,2.5269362092190732,1,2.5269362092190732,1,2.5269362092190732,-1
2023-02-01,52.15000152587891,53.59000015258789,51.41999816894531,53.09000015258789,53.09000015258789,9170600.0,1.432938474997152,2.5288402299395605,1.8399727459709079,1.943315365200999,2.4785526420858806,52.47799987792969,51.34399948120117,49.72099965413411,51.21399968465169,51.405799865722656,52.260362740226334,51.54678705946286,50.70600844318949,51.04240928373429,51.81466843157493,51.325990863181296,50.719734154832956,0.6062567083483401,0.1278395397904513,1.4315281961741522,1.4315281961741522,-1.4315281961741522,-1.4315281961741522,-1.4315281961741522,1.4315281961741522,1.4315281961741522,-1.4315281961741522,1.4315281961741522,1.3300018310546875,1.7910007476806649,53.59000015258789,48.569997100830086,48.92999725341797,49.28999740600587,1.0,1.0220863276758116,1.0138432620434774,0.946821488122489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432938474997152,1,1.432938474997152,1,1.432938474997152,1,-1.432938474997152,1
2023-02-02,53.0099983215332,54.33000183105469,53.0,53.84999847412109,53.84999847412109,6790000.0,1.4315281961741522,2.2842033064985077,1.8187548149317991,1.9419289285087051,2.465338459891455,52.60599975585937,51.88699951171875,49.849999618530276,51.326499684651694,51.40839984893799,52.790241318191256,51.965552771218896,50.908846509701206,51.13446138833714,51.85497199677386,51.71429972640281,50.951605585891336,0.7626941405114707,0.2548104599346552,-1.5784558926767174,-1.5784558926767174,1.5784558926767174,1.5784558926767174,1.5784558926767174,-1.5784558926767174,-1.5784558926767174,1.5784558926767174,-1.5784558926767174,1.2000007629394602,1.769500732421876,54.33000183105469,49.64979850769043,50.00799865722656,50.3661988067627,0.0,1.0138570403165872,1.015869908102452,0.9365712556373024,0.0,0.0,1.0,0.1842960566282272,0.1842960566282272,0.7609133124351501,0.7609133124351501,1.4315281961741522,1,1.4315281961741522,-1,1.4315281961741522,1,1.4315281961741522,1
2023-02-03,52.86999893188477,53.7400016784668,52.54000091552734,53.0,53.0,5467600.0,-1.5784558926767174,2.3816604371269525,1.980291119014068,1.9309010334196006,2.4699163396609096,52.66599960327149,52.259999465942386,49.934332911173506,51.412166341145834,51.37999984741211,52.860160878794176,52.153634085542734,51.04375963810759,51.19562658871953,51.877645818619925,51.912099768494684,51.103338505454936,0.8087612630397487,0.3656006205556739,-1.9056572104400058,-1.9056572104400058,1.9056572104400058,-1.9056572104400058,1.9056572104400058,-1.9056572104400058,-1.9056572104400058,1.9056572104400058,-1.9056572104400058,1.5900001525878906,1.7600008010864268,53.7400016784668,50.43710021972656,50.79100036621094,51.14490051269531,0.0,1.0077688507745526,1.0135470289969168,1.0255787763016513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5784558926767174,1,1.5784558926767174,-1,-1.5784558926767174,1,-1.5784558926767174,1
2023-02-06,52.47000122070312,53.47000122070312,51.88000106811523,51.9900016784668,51.9900016784668,4853600.0,-1.9056572104400058,1.9927050587681412,2.034987956586538,1.943866255533695,2.3752343760432444,52.854000091552734,52.40799980163574,50.00033302307129,51.43533306121826,51.38119987487793,52.570107812018385,52.123882738801655,51.104807511679155,51.221671673629274,51.87987068713174,51.92408467772117,51.16901725901137,0.7550674187097997,0.44349398018649905,3.442964114331748,3.442964114331748,-3.442964114331748,3.442964114331748,-3.442964114331748,3.442964114331748,3.442964114331748,-3.442964114331748,3.442964114331748,2.3999977111816406,1.8115007400512706,53.47000122070312,49.867999916076656,50.22000007629394,50.57200023651123,1.0,1.0085101566860997,1.0085608563631534,1.0468765280499328,0.0,0.0,1.0,0.001375768,0.001375768,0.996654749,0.996654749,-1.9056572104400058,1,1.9056572104400058,1,-1.9056572104400058,1,-1.9056572104400058,-1
2023-02-07,52.54999923706055,54.18999862670898,51.79000091552734,53.77999877929688,53.77999877929688,9785500.0,3.442964114331748,2.263040841646354,2.257491429331394,2.050765153753959,2.4061744017410938,53.14199981689453,52.67699966430664,50.15466626485189,51.50033302307129,51.39959987640381,52.97340480111122,52.42499474616442,51.27740049668676,51.305551250864276,51.917496985986496,52.20960992411744,51.36242329755104,0.8471866265663976,0.5242325094624788,10.896245339089553,10.896245339089553,-10.896245339089553,10.896245339089553,-10.896245339089553,10.896245339089553,10.896245339089553,-10.896245339089553,10.896245339089553,2.7299995422363352,1.845500564575196,54.18999862670898,49.484699592590324,49.84699974060058,50.20929988861083,1.0,1.0088273849222846,1.0104608509281143,1.100804460812599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.442964114331748,1,3.442964114331748,-1,3.442964114331748,1,-3.442964114331748,-1
2023-02-08,60.75,61.45000076293945,58.72000122070312,59.63999938964844,59.63999938964844,18344600.0,10.896245339089553,5.209660766745032,3.991473423278774,3.033395300971807,2.5309587089244094,54.45199966430664,53.464999771118165,50.518332926432294,51.58783302307129,51.48779987335205,55.195602997290294,53.73681377225242,51.8169230059101,51.578811845578514,52.070417825662965,53.35274676496836,51.97557708215084,1.3771696828175166,0.6948199441334864,-3.051642712022079,-3.051642712022079,3.051642712022079,-3.051642712022079,3.051642712022079,-3.051642712022079,-3.051642712022079,-3.051642712022079,-3.051642712022079,3.180000305175774,1.9590005874633794,61.45000076293945,50.12989738464354,50.498997497558584,50.868097610473626,0.0,1.0184606732893255,1.0271469244756588,1.315843478098627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.896245339089553,1,-10.896245339089553,1,10.896245339089553,1,-10.896245339089553,1
2023-02-09,60.7599983215332,60.83000183105469,57.65000152587891,57.81999969482422,57.81999969482422,9973100.0,-3.051642712022079,5.784439521161654,4.202329806407202,3.1718310103879315,2.5334174650391024,55.24599990844727,53.92599983215332,50.82733294169108,51.615999666849774,51.56179988861084,56.07040189646827,54.47921121272002,52.20421827616263,51.78344095538985,52.18427093198299,54.04001644648464,52.4084972756822,1.6315191708024415,0.8821597894672775,3.0958161967745155,3.0958161967745155,-3.0958161967745155,3.0958161967745155,-3.0958161967745155,3.0958161967745155,3.0958161967745155,3.0958161967745155,3.0958161967745155,2.5900001525878906,2.0160005569458006,60.83000183105469,57.14019947052002,57.531999588012695,57.923799705505374,1.0,1.02447798984539,1.0292073003321445,1.3248908257231633,0.0,0.0,1.0,0.001284094,0.001284094,0.9979273080825806,0.9979273080825806,-3.051642712022079,1,-3.051642712022079,1,-3.051642712022079,1,-3.051642712022079,1
