Date_TYL_L01d,Open_TYL_L01d,High_TYL_L01d,Low_TYL_L01d,Close_TYL_L01d,Adj Close_TYL_L01d,Volume_TYL_L01d,Daily_Return_TYL_L01d,Vol5_TYL_L01d,Vol10_TYL_L01d,Vol20_TYL_L01d,Vol60_TYL_L01d,SMA5_TYL_L01d,SMA10_TYL_L01d,SMA30_TYL_L01d,SMA60_TYL_L01d,SMA100_TYL_L01d,EMA5_TYL_L01d,EMA10_TYL_L01d,EMA30_TYL_L01d,EMA60_TYL_L01d,EMA100_TYL_L01d,Short12_TYL_L01d,Long26_TYL_L01d,MACD_TYL_L01d,SIGNAL9_TYL_L01d,Ret5/10_TYL_L01d,Ret10/30_TYL_L01d,Ret30/60_TYL_L01d,Ret30/100_TYL_L01d,Emaret5/10_TYL_L01d,Emaret10/30_TYL_L01d,Emaret30/60_TYL_L01d,Emaret30/100_TYL_L01d,RetMACD_TYL_L01d,DayRange_TYL_L01d,average20r_TYL_L01d,PRVHI_TYL_L01d,HitLevel_TYL_L01d,hitlevel_2_TYL_L01d,hitlevel_1.8_TYL_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,321.25,323.7699890136719,304.5700073242188,305.1300048828125,305.1300048828125,293900.0,-4.383927816631354,2.3117476750334687,2.419412152124276,2.1342006406926193,2.64596938041785,315.1320007324219,314.58299865722654,319.51499735514324,321.12433268229165,334.93589965820314,313.23904451383595,315.1101524714454,319.27950530517563,325.2084494260609,334.44984603489684,315.67193270250965,318.59090718806493,-2.9189744855552817,-2.396043236665835,0.06882032304845727,-0.06882032304845727,-0.06882032304845727,-0.06882032304845727,0.06882032304845727,-0.06882032304845727,-0.06882032304845727,-0.06882032304845727,-0.06882032304845727,5.779998779296932,9.658999633789083,323.7699890136719,298.3133892822265,300.26398925781245,302.2145892333984,1.0,1.0017451740162016,0.9940620511813595,1.1336385651815268,0.0,0.0,1.0,0.007594218,0.007594218,0.904444695,0.904444695,-4.383927816631354,1,4.383927816631354,-1,-4.383927816631354,1,4.383927816631354,1
2023-01-19,302.9800109863281,307.4700012207031,301.6900024414062,305.3399963378906,305.3399963378906,305700.0,0.06882032304845727,2.0514234090064405,2.408160822025679,2.1349692817353505,2.645160919953133,312.5820007324219,313.0489990234375,318.9093302408854,320.6141657511393,334.041799621582,310.6060284551875,313.3337604471627,318.38018214599595,324.55702473464544,333.8734133676294,314.0824040310298,317.6093582362002,-3.526954205170398,-2.622225430366748,-3.4911913899130878,-3.4911913899130878,-3.4911913899130878,-3.4911913899130878,3.4911913899130878,-3.4911913899130878,-3.4911913899130878,-3.4911913899130878,-3.4911913899130878,11.720001220703125,9.982499694824238,307.4700012207031,302.5201898193359,304.4519897460937,306.38378967285155,1.0,0.9985082262122785,0.9912944842327798,1.1279604079681524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06882032304845727,1,-0.06882032304845727,-1,0.06882032304845727,-1,0.06882032304845727,1
2023-01-20,306.4400024414062,316.3900146484375,304.6700134277344,316.0,316.0,192100.0,3.4911913899130878,2.827145313032023,2.2594413984515653,2.28985296109856,2.684609212060915,312.4700012207031,313.9970001220703,318.9736633300781,320.2478322347005,333.4191995239258,312.40401897012504,313.8185312749513,318.2266220075446,324.27646654662425,333.5194843900525,314.3774187954868,317.49014651500016,-3.112727719513373,-2.720325888196073,-2.816453764710245,-2.816453764710245,-2.816453764710245,-2.816453764710245,2.816453764710245,-2.816453764710245,-2.816453764710245,-2.816453764710245,-2.816453764710245,9.519989013671875,9.83699951171877,316.3900146484375,285.5085018920898,287.50500183105464,289.5015017700195,1.0,0.9951368997131389,0.995492578787239,0.9867189888767335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4911913899130878,1,-3.4911913899130878,1,-3.4911913899130878,1,3.4911913899130878,-1
2023-01-23,316.0,325.5199890136719,316.0,324.8999938964844,324.8999938964844,202000.0,2.816453764710245,3.098411139295138,2.374087958436068,2.2591868876330223,2.6917949129561713,314.097998046875,315.3959991455078,319.5093302408854,319.8951655069987,332.90859954833985,316.56934394557817,315.8333426606846,318.65716212941174,324.2969100662918,333.34880140998183,315.9962765033326,318.0390240988138,-2.0427475954812166,-2.584810229653102,1.815941522721037,1.815941522721037,1.815941522721037,1.815941522721037,-1.815941522721037,-1.815941522721037,1.815941522721037,1.815941522721037,-1.815941522721037,9.790008544921932,9.71199951171877,325.5199890136719,294.7486157226562,296.71601562499995,298.6834155273437,0.0,0.9958845353075199,1.0023303470073592,1.0508594802103464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.816453764710245,1,2.816453764710245,1,2.816453764710245,1,-2.816453764710245,1
2023-01-24,325.75,327.3200073242188,317.5299987792969,319.0,319.0,157200.0,-1.815941522721037,3.264804544026371,2.3438204971819747,2.232819388918247,2.699813339059263,314.0739990234375,315.3970001220703,319.5279968261719,319.4881652832031,332.359599609375,317.37956263038546,316.4090985405601,318.67928070170774,324.12324088379046,333.0646667285961,316.4583878105122,318.1102074989017,-1.6518196883894802,-2.3982121214003778,0.2664595935785658,0.2664595935785658,-0.2664595935785658,0.2664595935785658,-0.2664595935785658,-0.2664595935785658,0.2664595935785658,0.2664595935785658,-0.2664595935785658,14.309997558593807,10.107499694824238,327.3200073242188,304.15359008789056,306.09598999023433,308.0383898925781,0.0,0.9958052831887407,1.0030671181527386,1.0497134290460928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.815941522721037,1,-1.815941522721037,1,-1.815941522721037,1,-1.815941522721037,1
2023-01-25,312.8399963378906,319.510009765625,305.2000122070312,318.1499938964844,318.1499938964844,168700.0,-0.2664595935785658,2.2252197614870193,2.2542729534495405,2.2304133181840484,2.6749604545150807,316.67799682617186,315.9049987792969,319.36366373697916,319.23183186848956,331.8259994506836,317.63637305241843,316.7256249689099,318.64513316588693,323.9273967202722,332.76932667251464,316.71863490066175,318.11315463946335,-1.3945197388015913,-2.1974736448806205,0.858089278234084,-0.858089278234084,0.858089278234084,-0.858089278234084,0.858089278234084,0.858089278234084,-0.858089278234084,-0.858089278234084,0.858089278234084,6.529998779296818,10.02599945068361,319.510009765625,305.0835079956055,307.1050079345703,309.12650787353516,1.0,1.0024469319886105,1.0028755112049994,1.010697405306438,0.0,0.0,1.0,0.00212333,0.00212333,0.9903404116630554,0.9903404116630554,-0.2664595935785658,1,-0.2664595935785658,-1,-0.2664595935785658,-1,-0.2664595935785658,-1
2023-01-26,323.4599914550781,324.4299926757812,317.8999938964844,320.8800048828125,320.8800048828125,180600.0,0.858089278234084,2.1827582978127236,2.2140907407179444,2.238344760988372,2.675001201805011,319.78599853515624,316.1839996337891,319.219330851237,319.0714986165365,331.36489959716795,318.7175836625498,317.48096677143764,318.7893184379467,323.82748223379815,332.53389455786703,317.3588456671465,318.3181065093411,-0.959260842194567,-1.94983108434341,2.0537260775402117,-2.0537260775402117,2.0537260775402117,-2.0537260775402117,2.0537260775402117,2.0537260775402117,-2.0537260775402117,-2.0537260775402117,2.0537260775402117,8.71002197265625,10.047000122070333,324.4299926757812,297.45281097412106,299.4580108642578,301.4632107543945,1.0,1.011392097340596,1.0038950898495986,0.9891643053862186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858089278234084,1,-0.858089278234084,1,-0.858089278234084,1,-0.858089278234084,-1
2023-01-27,319.4200134277344,327.9200134277344,319.2099914550781,327.4700012207031,327.4700012207031,188900.0,2.0537260775402117,1.8436847241261227,2.2829902339406187,2.2364323824267727,2.6728878882861298,322.0799987792969,317.275,318.97133076985676,319.1404988606771,331.00289947509765,321.63505618193426,319.2971548531222,319.3493624884471,323.9469090858278,332.4336194422796,318.9144080600014,318.99602463610864,-0.08161657610725115,-1.576188182696178,-3.0903579196455873,3.0903579196455873,3.0903579196455873,3.0903579196455873,-3.0903579196455873,-3.0903579196455873,3.0903579196455873,3.0903579196455873,-3.0903579196455873,9.75,10.039500427246114,327.9200134277344,302.3265924072265,304.33599243164053,306.3453924560546,0.0,1.015144586807334,1.0073220236800653,1.02081791154505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0537260775402117,1,2.0537260775402117,-1,2.0537260775402117,1,-2.0537260775402117,1
2023-01-30,323.25,327.0400085449219,317.2900085449219,317.3500061035156,317.3500061035156,234900.0,-3.0903579196455873,2.0524796677724186,2.533110033530632,2.225343740924852,2.678198474240394,320.57000122070315,317.33399963378906,318.3959981282552,319.1923324584961,330.5404995727539,320.20670615579473,318.9431278077392,319.2203717539354,323.7306171847684,332.1349340296308,318.6737308359267,318.87409733739804,-0.2003665014713647,-1.3010238464512156,1.7078880749692877,-1.7078880749692877,-1.7078880749692877,-1.7078880749692877,1.7078880749692877,1.7078880749692877,-1.7078880749692877,-1.7078880749692877,1.7078880749692877,7.21002197265625,10.170501708984393,327.0400085449219,305.8331124877929,307.84101257324215,309.84891265869135,1.0,1.0101974625809038,1.0039617669668595,1.138300563165074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0903579196455873,1,3.0903579196455873,1,-3.0903579196455873,1,-3.0903579196455873,1
2023-01-31,317.8099975585938,322.7900085449219,315.5799865722656,322.7699890136719,322.7699890136719,164800.0,1.7078880749692877,2.072035611783963,2.5804203726702313,2.2515066293208568,2.5802384978309187,321.3239990234375,317.6989990234375,318.394330851237,319.62916564941406,330.03109954833985,321.0611337750871,319.63892075427236,319.4493793190797,323.6991211791586,331.94948957386924,319.30392440173364,319.1626819060109,0.14124249572273584,-1.0125705780164254,4.241411192918053,-4.241411192918053,-4.241411192918053,-4.241411192918053,4.241411192918053,4.241411192918053,4.241411192918053,-4.241411192918053,4.241411192918053,18.580017089843693,10.424002075195327,322.7900085449219,304.6649047851562,306.69900512695307,308.73310546874995,1.0,1.0114101712978094,1.0044494363122571,1.1460860648003457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7078880749692877,1,1.7078880749692877,1,1.7078880749692877,1,1.7078880749692877,1
2023-02-01,322.4100036621094,337.4500122070312,318.8699951171875,336.4599914550781,336.4599914550781,312600.0,4.241411192918053,2.6809766913920012,2.3279704573889273,2.425008636114966,2.625111798484355,324.9859985351562,320.8319976806641,318.93299763997396,320.3596654256185,329.5932995605469,326.19408633508414,322.69729724532795,320.5468381665635,324.117510368533,332.03880644280406,321.9433193330174,320.4439640948307,1.4993552381867516,-0.51018541477579,2.6243884307482883,2.6243884307482883,-2.6243884307482883,-2.6243884307482883,2.6243884307482883,2.6243884307482883,2.6243884307482883,-2.6243884307482883,2.6243884307482883,7.049987792968807,10.329002380371112,337.4500122070312,299.85720397949217,301.94200439453124,304.0268048095703,1.0,1.0129475890326463,1.0108361276019544,0.9599843987023895,4.0,0.0,0.0,0.9738107323646544,0.9738107323646544,0.004240366,0.004240366,4.241411192918053,-1,4.241411192918053,-1,4.241411192918053,-1,4.241411192918053,-1
2023-02-02,342.2099914550781,347.489990234375,340.4400024414062,345.2900085449219,345.2900085449219,371900.0,2.6243884307482883,2.7477502568315693,2.3537284010378534,2.4806980826536136,2.6307661830351976,329.8679992675781,324.8269989013672,319.7743316650391,321.31566569010414,329.19429962158205,332.5593937383634,326.8050629361632,322.1431717393608,324.8116906366113,332.30120648443017,325.5351176733104,322.2844118318744,3.2507058414360017,0.24199283646656833,-3.6838602061803387,-3.6838602061803387,3.6838602061803387,3.6838602061803387,3.6838602061803387,-3.6838602061803387,-3.6838602061803387,3.6838602061803387,-3.6838602061803387,9.779998779296932,10.265002441406267,347.489990234375,314.7262069702148,316.79200744628895,318.8578079223632,0.0,1.0155190313097762,1.0176078386010936,0.9488169549919835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6243884307482883,1,-2.6243884307482883,1,-2.6243884307482883,1,-2.6243884307482883,-1
2023-02-03,335.6400146484375,341.0499877929688,331.2699890136719,332.5700073242188,332.5700073242188,310000.0,-3.6838602061803387,3.5449747940211074,2.670934029835974,2.4103361460828605,2.6812839493344516,330.88800048828125,326.48399963378904,320.2183319091797,322.0339991251628,328.6513998413086,332.5629316003152,327.8532346430824,322.8158708093516,325.06606167554924,332.3065292733369,326.6174083888348,323.0463077942703,3.5711005945644843,0.9078143880861516,-1.524493253318575,-1.524493253318575,1.524493253318575,1.524493253318575,1.524493253318575,-1.524493253318575,-1.524493253318575,1.524493253318575,-1.524493253318575,5.55999755859375,10.001501464843765,341.0499877929688,324.9069848632812,326.95998535156247,329.01298583984374,0.0,1.0134891782122006,1.014365259999219,1.108116821870104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6838602061803387,1,-3.6838602061803387,1,-3.6838602061803387,1,3.6838602061803387,1
2023-02-06,327.9100036621094,331.5199890136719,325.9599914550781,327.5,327.5,372200.0,-1.524493253318575,3.2180613733018686,2.612786241168517,2.4365726059248036,2.6775317095081945,332.9179992675781,326.74400024414064,320.1476654052734,322.5566655476888,328.28079986572266,330.8752877335435,327.78901016252195,323.11807269261925,325.14586293208856,332.21135047584505,326.75319171362946,323.3762109206206,3.3769807930088405,1.4016476690706896,2.6809156578005724,2.6809156578005724,-2.6809156578005724,-2.6809156578005724,-2.6809156578005724,2.6809156578005724,2.6809156578005724,-2.6809156578005724,2.6809156578005724,13.050018310546818,9.962002563476574,331.5199890136719,319.04668457031255,321.0469848632813,323.04728515625004,1.0,1.0188955237703656,1.0094154394300507,1.072320289087725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524493253318575,1,-1.524493253318575,-1,-1.524493253318575,-1,-1.524493253318575,1
2023-02-07,326.6499938964844,338.7000122070312,325.6499938964844,336.2799987792969,336.2799987792969,220800.0,2.6809156578005724,3.323963046783436,2.63130940905042,2.44073516363816,2.688025059388587,335.6200012207031,328.4720001220703,320.62933247884115,323.2943323771159,327.9581997680664,332.676858082128,329.33282627466286,323.9672292143404,325.51091656642325,332.2919177689827,328.2188543391168,324.33204705830036,3.886807280816413,1.8986795914198344,-3.0302136548103253,-3.0302136548103253,3.0302136548103253,3.0302136548103253,3.0302136548103253,-3.0302136548103253,-3.0302136548103253,3.0302136548103253,-3.0302136548103253,13.839996337890625,10.142501831054698,338.7000122070312,309.6035833740234,311.5959838867187,313.58838439941405,0.0,1.0217613711244076,1.0101539583687786,1.0780806735001065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6809156578005724,1,-2.6809156578005724,1,-2.6809156578005724,1,2.6809156578005724,1
2023-02-08,335.2300109863281,337.6000061035156,323.760009765625,326.0899963378906,326.0899963378906,287900.0,-3.0302136548103253,3.0590446832270612,2.862740674417933,2.5083328802014067,2.611369315798464,333.54600219726564,329.26600036621096,320.8283325195313,323.5673324584961,327.59149963378906,330.48123750071557,328.74322083161337,324.1041819319889,325.52990278843856,332.16910744361456,327.89133772354353,324.4622655234552,3.429072200088342,2.2047581131535363,0.28826472813113546,0.28826472813113546,-0.28826472813113546,-0.28826472813113546,-0.28826472813113546,0.28826472813113546,0.28826472813113546,-0.28826472813113546,0.28826472813113546,8.470001220703125,10.169001770019543,337.6000061035156,316.38650817871087,318.4150085449218,320.4435089111327,1.0,1.0129986145739143,1.0052868517401077,1.1412921693982137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0302136548103253,1,-3.0302136548103253,1,-3.0302136548103253,1,-3.0302136548103253,1
2023-02-09,331.2699890136719,334.75,326.2799987792969,327.0299987792969,327.0299987792969,306000.0,0.28826472813113546,2.5881566080405753,2.8557007619205446,2.4876931448239765,2.5378923689271295,329.8940002441406,329.88099975585936,321.0343322753906,323.607666015625,327.25199951171874,329.33082459357604,328.4317259130104,324.29294430923454,325.5790862635487,332.06734291560826,327.75882403981325,324.65246798685087,3.106356052962383,2.3850777011153057,-1.3729597441013859,-1.3729597441013859,1.3729597441013859,1.3729597441013859,1.3729597441013859,-1.3729597441013859,-1.3729597441013859,1.3729597441013859,-1.3729597441013859,4.41998291015625,9.854501342773446,334.75,315.2282022094726,317.2620025634765,319.29580291748044,0.0,1.0000394096304148,1.0027375512462027,1.1479312743463814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28826472813113546,1,0.28826472813113546,1,0.28826472813113546,1,0.28826472813113546,1
2023-02-10,322.2300109863281,324.5799865722656,320.1600036621094,322.5400085449219,322.5400085449219,178300.0,-1.3729597441013859,2.1743487560810637,2.8174529393675085,2.507856985853687,2.538453522514635,327.88800048828125,329.38800048828125,321.2886657714844,323.6441660563151,326.85539947509767,327.06721924402467,327.3605045733579,324.1798516792789,325.47944437113466,331.87868282906,326.95592934829153,324.49598950967095,2.459939838620585,2.4000501286163614,-1.0479335255371114,1.0479335255371114,-1.0479335255371114,-1.0479335255371114,-1.0479335255371114,-1.0479335255371114,1.0479335255371114,-1.0479335255371114,1.0479335255371114,4.540008544921875,9.71250152587891,324.5799865722656,313.0700970458984,315.0409973144531,317.0118975830078,1.0,0.995446100046825,0.9991040906730168,1.1234504021801042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3729597441013859,1,-1.3729597441013859,1,-1.3729597441013859,1,-1.3729597441013859,1
