Date_CTSH_L01d,Open_CTSH_L01d,High_CTSH_L01d,Low_CTSH_L01d,Close_CTSH_L01d,Adj Close_CTSH_L01d,Volume_CTSH_L01d,Daily_Return_CTSH_L01d,Vol5_CTSH_L01d,Vol10_CTSH_L01d,Vol20_CTSH_L01d,Vol60_CTSH_L01d,SMA5_CTSH_L01d,SMA10_CTSH_L01d,SMA30_CTSH_L01d,SMA60_CTSH_L01d,SMA100_CTSH_L01d,EMA5_CTSH_L01d,EMA10_CTSH_L01d,EMA30_CTSH_L01d,EMA60_CTSH_L01d,EMA100_CTSH_L01d,Short12_CTSH_L01d,Long26_CTSH_L01d,MACD_CTSH_L01d,SIGNAL9_CTSH_L01d,Ret5/10_CTSH_L01d,Ret10/30_CTSH_L01d,Ret30/60_CTSH_L01d,Ret30/100_CTSH_L01d,Emaret5/10_CTSH_L01d,Emaret10/30_CTSH_L01d,Emaret30/60_CTSH_L01d,Emaret30/100_CTSH_L01d,RetMACD_CTSH_L01d,DayRange_CTSH_L01d,average20r_CTSH_L01d,PRVHI_CTSH_L01d,HitLevel_CTSH_L01d,hitlevel_2_CTSH_L01d,hitlevel_1.8_CTSH_L01d,positive_return_dummy,sma_ratio_L01d,ema_ratio_L01d,volatility_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-18,63.0,63.27999877929688,60.84000015258789,60.9900016784668,60.9900016784668,5985400.0,-3.1289667005279735,3.527683263627421,2.6995691286233825,2.0441666852159677,2.686781118275087,62.92199935913086,61.205999755859374,58.621666717529294,58.93666655222575,59.80599990844726,62.16346265017873,61.28239460715632,59.552626220335505,59.632114250868824,61.10157573523074,60.93983148676736,59.69137391397973,1.248457572787629,0.6721362966712192,0.6230484390233066,0.6230484390233066,-0.6230484390233066,-0.6230484390233066,-0.6230484390233066,0.6230484390233066,0.6230484390233066,-0.6230484390233066,0.6230484390233066,1.4199981689453267,1.5324998855590792,63.27999877929688,60.71489757537843,61.018997573852545,61.32309757232667,1.0,1.0280364606430141,1.014377180406712,1.320620841806827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1289667005279735,-1,3.1289667005279735,1,3.1289667005279735,1,-3.1289667005279735,-1
2023-01-19,60.52000045776367,61.70999908447266,60.29000091552734,61.36999893188477,61.36999893188477,4856900.0,0.6230484390233066,3.5335676348202205,2.698601965523649,2.0121993492077204,2.6858910488238426,62.895999145507815,61.53699951171875,58.65233332316081,58.95483322143555,59.74939990997314,61.898974744080746,61.29832266619785,59.669876072693526,59.689094076475904,61.10689104605557,61.0060110937085,59.81571650789862,1.1902945858098803,0.7757679544989515,2.2323656027802854,2.2323656027802854,-2.2323656027802854,-2.2323656027802854,-2.2323656027802854,2.2323656027802854,2.2323656027802854,-2.2323656027802854,2.2323656027802854,1.69000244140625,1.5665000915527318,61.70999908447266,59.90849903106691,60.21499900817872,60.52149898529054,1.0,1.0220842687256837,1.0097988338303117,1.3411205835973417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6230484390233066,-1,0.6230484390233066,1,0.6230484390233066,1,-0.6230484390233066,1
2023-01-20,61.77000045776367,63.08000183105469,61.38999938964844,62.7400016784668,62.7400016784668,10647300.0,2.2323656027802854,2.1264819233999055,2.692534002099438,2.0423754677064863,2.698869741613844,62.42399978637695,62.053999710083005,58.755666732788086,58.98783327738444,59.72979995727539,62.17931705554277,61.560446122974014,59.86794869242084,59.789123833918225,61.13922987045976,61.27277887597901,60.03233022423701,1.2404486517419997,0.8687040939475612,2.3908131099358148,2.3908131099358148,-2.3908131099358148,-2.3908131099358148,-2.3908131099358148,2.3908131099358148,2.3908131099358148,2.3908131099358148,2.3908131099358148,1.9799995422363281,1.6284999847412087,63.08000183105469,58.263698883056655,58.5769989013672,58.89029891967775,1.0,1.0059625500051985,1.0100530612031708,1.3183344809380502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2323656027802854,-1,2.2323656027802854,-1,2.2323656027802854,1,2.2323656027802854,1
2023-01-23,62.63000106811523,64.48999786376953,62.5099983215332,64.23999786376953,64.23999786376953,4119900.0,2.3908131099358148,2.438985870734542,2.5588799338836097,2.0768201576418774,2.7116161263616387,62.45999984741211,62.502999496459964,58.916999944051106,59.033833249409994,59.72959991455078,62.86621065828503,62.0476373485732,60.150016380894954,59.93505412997892,61.20063121686193,61.72927410486986,60.344009308646825,1.3852647962230336,0.9720162344026557,0.49813154649043684,-0.49813154649043684,0.49813154649043684,0.49813154649043684,0.49813154649043684,-0.49813154649043684,-0.49813154649043684,-0.49813154649043684,-0.49813154649043684,0.8599967956542969,1.6099998474121073,64.48999786376953,59.49730186462403,59.82300186157227,60.14870185852051,0.0,0.9993120386318373,1.0131926588133118,1.2321143573592266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3908131099358148,-1,-2.3908131099358148,-1,2.3908131099358148,1,2.3908131099358148,1
2023-01-24,63.97000122070312,64.5199966430664,63.65999984741211,63.91999816894531,63.91999816894531,3226800.0,-0.49813154649043684,2.2694649610143904,2.5546501508350925,2.082372205199663,2.71265753248785,62.65199966430664,62.80899925231934,59.07099990844726,59.07166652679443,59.726699905395506,63.217473161838456,62.388066588640854,60.39324101238208,60.065708032895856,61.254480067398234,62.06630857626608,60.60889737237264,1.457411203893443,1.0690952283008133,-0.34418214487685905,0.34418214487685905,-0.34418214487685905,-0.34418214487685905,-0.34418214487685905,0.34418214487685905,0.34418214487685905,0.34418214487685905,0.34418214487685905,1.3799972534179688,1.6254997253417944,64.5199966430664,60.947998199462894,61.269998168945314,61.59199813842774,1.0,0.9975003647585279,1.0132943144185944,1.2267980452563456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49813154649043684,-1,0.49813154649043684,1,-0.49813154649043684,1,-0.49813154649043684,1
2023-01-25,63.16999816894531,64.23999786376953,62.86000061035156,64.13999938964844,64.13999938964844,3932700.0,0.34418214487685905,1.2517957818732457,2.555147397237009,2.083029989321637,2.712747983263613,63.28199920654297,63.101999282836914,59.264333216349286,59.11033318837484,59.73639991760254,63.52498190444179,62.70659982518769,60.634967359302486,60.199291356068066,61.31161906387843,62.38533793217106,60.87046048476344,1.5148774474076205,1.1582516721221747,0.810733204566979,0.810733204566979,0.810733204566979,-0.810733204566979,-0.810733204566979,0.810733204566979,0.810733204566979,0.810733204566979,0.810733204566979,1.0300025939941477,1.6264999389648416,64.23999786376953,60.94389724731446,61.26899719238282,61.59409713745118,1.0,1.0028525233075303,1.013050972011488,1.2266493571074906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34418214487685905,-1,0.34418214487685905,1,0.34418214487685905,1,0.34418214487685905,1
2023-01-26,64.66000366210938,64.72000122070312,63.68999862670898,64.66000366210938,64.66000366210938,3229500.0,0.810733204566979,1.2397305547165258,2.557019333696736,2.0829993054479616,2.703647717650694,63.94000015258789,63.41799964904785,59.45166664123535,59.13766657511393,59.748599967956544,63.90332249033099,63.06176415917344,60.894647120773904,60.34554421856122,61.37792370938795,62.735286506007725,61.15116738678907,1.5841191192186557,1.2434251615414709,1.623871578866885,1.623871578866885,1.623871578866885,-1.623871578866885,-1.623871578866885,1.623871578866885,1.623871578866885,1.623871578866885,1.623871578866885,1.5699996948242188,1.6334999084472634,64.72000122070312,60.66169799804688,60.98699798583985,61.312297973632816,1.0,1.0082311095655614,1.0133449855451773,1.2275661000025315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.810733204566979,-1,0.810733204566979,-1,0.810733204566979,1,0.810733204566979,-1
2023-01-27,64.66000366210938,65.83999633789062,64.2699966430664,65.70999908447266,65.70999908447266,3849100.0,1.623871578866885,1.119409149154926,1.823375311119881,2.019923952896123,2.7053802382928414,64.53399963378907,63.47899971008301,59.66933326721191,59.19533322652181,59.78239994049072,64.50554802171155,63.54326141831875,61.20531498939963,60.521427984656675,61.46370738018171,63.19293459500233,61.48885862365452,1.7040759713478053,1.3355553235027378,-0.6696126122914877,-0.6696126122914877,-0.6696126122914877,0.6696126122914877,0.6696126122914877,-0.6696126122914877,-0.6696126122914877,-0.6696126122914877,-0.6696126122914877,0.9500045776367188,1.6160001754760724,65.83999633789062,61.12630142211915,61.4530014038086,61.77970138549805,0.0,1.0166196683710262,1.0151438025356907,0.9026950289418397,0.0,0.0,1.0,0.0471366122364997,0.0471366122364997,0.8258374929428101,0.8258374929428101,-1.623871578866885,-1,-1.623871578866885,-1,1.623871578866885,-1,-1.623871578866885,-1
2023-01-30,65.04000091552734,65.9000015258789,64.94999694824219,65.2699966430664,65.2699966430664,7492900.0,-0.6696126122914877,0.9473823026621417,1.74901159354181,1.9939614769923997,2.706979902849631,64.73999938964843,63.599999618530276,59.90399983723958,59.24099985758463,59.812899894714356,64.76036422882984,63.857213277363776,61.467552515442655,60.67711876034224,61.53907944479329,63.5124826023968,61.76894292138874,1.743539681008059,1.4171521950038022,2.267509473038733,2.267509473038733,2.267509473038733,-2.267509473038733,-2.267509473038733,2.267509473038733,2.267509473038733,2.267509473038733,2.267509473038733,1.7099990844726562,1.6565000534057603,65.9000015258789,62.284795951843265,62.60799598693848,62.931196022033696,1.0,1.0179245248106261,1.0141432878936203,0.8771541545426139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6696126122914877,-1,0.6696126122914877,-1,0.6696126122914877,1,0.6696126122914877,-1
2023-01-31,65.19999694824219,66.77999877929688,65.06999969482422,66.75,66.75,4195500.0,2.267509473038733,1.1370594361631639,1.7170359595202953,2.019221633585632,2.675801468225942,65.30599975585938,63.97899971008301,60.25066655476888,59.349166552225746,59.8436999130249,65.42357615255324,64.38317449966127,61.808355578962484,60.87622962065889,61.64226599044095,64.01056220202807,62.13791011239698,1.8726520896310888,1.5082521739292596,3.1310806560159175,3.1310806560159175,3.1310806560159175,-3.1310806560159175,-3.1310806560159175,3.1310806560159175,3.1310806560159175,3.1310806560159175,3.1310806560159175,3.1200027465820312,1.7605003356933586,66.77999877929688,62.25570140838623,62.587001419067384,62.91830142974854,1.0,1.020741181509395,1.0161595270965933,0.8503454652827137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.267509473038733,-1,-2.267509473038733,-1,2.267509473038733,1,-2.267509473038733,-1
2023-02-01,66.37000274658203,69.29000091552734,66.16999816894531,68.83999633789062,68.83999633789062,5728700.0,3.1310806560159175,1.4512504345078712,1.296212956895514,2.0852922792097726,1.9776558398553932,66.24599914550781,64.7639991760254,60.693333053588866,59.630499839782715,59.8885998916626,66.56238288099904,65.19350574297569,62.26200982147398,61.137336726141896,61.78479530425183,64.75355206908384,62.63436094391503,2.119191125168811,1.63043996417717,2.6438225174875396,2.6438225174875396,2.6438225174875396,-2.6438225174875396,-2.6438225174875396,2.6438225174875396,2.6438225174875396,2.6438225174875396,2.6438225174875396,1.5999984741210938,1.7900001525878906,69.29000091552734,62.90689804077149,63.25899810791016,63.61109817504883,1.0,1.0228830830142903,1.020997139552828,0.6215977346766554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1310806560159175,-1,-3.1310806560159175,-1,3.1310806560159175,1,-3.1310806560159175,1
2023-02-02,69.4800033569336,70.86000061035156,69.26000213623047,70.66000366210938,70.66000366210938,5879400.0,2.6438225174875396,1.4859662446627036,1.348311815477423,2.120411221009747,1.9946040422316458,67.44599914550781,65.69299964904785,61.215999857584634,59.93099988301595,59.94009990692139,67.9282564747025,66.18741445554544,62.80381587570852,61.44955531420641,61.96054200440742,65.66223692954931,63.22885299711461,2.433383932434701,1.7910287578286765,-3.4531592342878317,-3.4531592342878317,-3.4531592342878317,3.4531592342878317,3.4531592342878317,-3.4531592342878317,-3.4531592342878317,-3.4531592342878317,-3.4531592342878317,3.4500045776367188,1.9200002670288092,70.86000061035156,65.35200057983398,65.71000061035156,66.06800064086914,0.0,1.026684722966298,1.0263017075599212,0.6358727977469164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6438225174875396,-1,-2.6438225174875396,-1,2.6438225174875396,-1,2.6438225174875396,-1
2023-02-03,66.0199966430664,69.44000244140625,65.98999786376953,68.22000122070312,68.22000122070312,7388400.0,-3.4531592342878317,2.7944156695323645,2.0084230297306997,2.3119629264720345,2.0473829311022675,67.9479995727539,66.24099960327149,61.65533320109049,60.17216657002767,59.95909992218017,68.02550472336938,66.5569756855741,63.15324718828882,61.671537147206294,62.08449169185882,66.05573912818835,63.598567680343386,2.4571714478449636,1.924257295831934,-2.037524721161404,-2.037524721161404,-2.037524721161404,-2.037524721161404,2.037524721161404,-2.037524721161404,-2.037524721161404,-2.037524721161404,-2.037524721161404,1.7399978637695312,1.9020002365112312,69.44000244140625,66.63600002288818,67.02000007629394,67.40400012969971,0.0,1.0257695381969765,1.0220642392877473,0.868709012040896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4531592342878317,-1,3.4531592342878317,1,3.4531592342878317,1,3.4531592342878317,1
2023-02-06,67.5199966430664,68.37999725341797,66.63999938964844,66.83000183105469,66.83000183105469,5334700.0,-2.037524721161404,3.029381727880848,2.1183651065743545,2.292964756023749,2.064041488583414,68.26000061035157,66.5,62.02866655985515,60.39899991353353,59.99909992218018,67.62700375926448,66.60661680293421,63.390457165241465,61.840667136840665,62.178462189664685,66.17485646709086,63.83793317298866,2.336923294102199,2.006790495485987,1.0324626561525707,1.0324626561525707,1.0324626561525707,1.0324626561525707,-1.0324626561525707,1.0324626561525707,1.0324626561525707,1.0324626561525707,1.0324626561525707,1.6699981689453125,1.8560001373291022,68.37999725341797,65.25560192108154,65.6360019683838,66.01640201568604,1.0,1.026466174591753,1.015319603446445,0.9238541940120487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037524721161404,-1,-2.037524721161404,-1,-2.037524721161404,1,-2.037524721161404,1
2023-02-07,66.48999786376953,67.81999969482422,66.1500015258789,67.5199966430664,67.5199966430664,4132300.0,1.0324626561525707,2.897780537321584,2.1001721090128447,2.2762442691819964,2.060672877370444,68.41399993896485,66.85999984741211,62.43066647847493,60.62399984995524,60.05399990081787,67.59133472053179,66.77268586477642,63.65687906703663,62.02687466163495,62.28423514913799,66.38180110954863,64.11067861521664,2.2711224943319905,2.0596568952551877,-1.8068626362022697,-1.8068626362022697,-1.8068626362022697,-1.8068626362022697,1.8068626362022697,-1.8068626362022697,-1.8068626362022697,-1.8068626362022697,-1.8068626362022697,1.1599960327148438,1.8404998779296886,67.81999969482422,64.29679695129394,64.66799697875976,65.03919700622558,0.0,1.0232425978926005,1.0122602355312358,0.9226479501550042,0.0,0.0,1.0,0.002179452,0.002179452,0.9940640330314636,0.9940640330314636,-1.0324626561525707,-1,-1.0324626561525707,1,1.0324626561525707,-1,1.0324626561525707,-1
2023-02-08,67.13999938964844,67.38999938964844,66.2300033569336,66.30000305175781,66.30000305175781,3862400.0,-1.8068626362022697,2.4886561665687763,2.2318262267792734,2.3361148582199194,1.9411202267711565,67.90600128173828,67.07600021362305,62.77333323160807,60.77416655222575,60.096599922180175,67.16089083094047,66.68674353513667,63.82740319508316,62.16697723180291,62.36375530562551,66.36921679296543,64.27285079570117,2.0963659972642574,2.0669987156570016,0.4977287880402399,0.4977287880402399,0.4977287880402399,0.4977287880402399,-0.4977287880402399,0.4977287880402399,0.4977287880402399,0.4977287880402399,0.4977287880402399,1.3899993896484375,1.8509998321533214,67.38999938964844,63.7708999633789,64.13899993896484,64.50709991455078,1.0,1.012374039380283,1.0071100682184906,0.955358089062405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8068626362022697,-1,-1.8068626362022697,1,1.8068626362022697,-1,1.8068626362022697,1
2023-02-09,66.69999694824219,67.6500015258789,66.26000213623047,66.62999725341797,66.62999725341797,5366400.0,0.4977287880402399,1.8709492427779115,2.2269020737840703,2.336146818953022,1.9283924836971515,67.1,67.2729995727539,63.11166648864746,60.910999870300294,60.14089988708496,66.98392630509964,66.67642602936962,64.00821571497573,62.31330575710176,62.44823534419566,66.40933686380428,64.44745423701353,1.9618826267907536,2.045975497883752,-0.1350802506307161,0.1350802506307161,0.1350802506307161,0.1350802506307161,-0.1350802506307161,0.1350802506307161,0.1350802506307161,0.1350802506307161,-0.1350802506307161,1.2699966430664062,1.6499994277954115,67.6500015258789,63.31779975891113,63.6879997253418,64.05819969177246,1.0,0.9974283951384267,1.0046118290082702,0.95323720911603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4977287880402399,-1,0.4977287880402399,-1,-0.4977287880402399,1,0.4977287880402399,1
